period,cost_bps,variant,final_value,total_return,cagr,max_drawdown,volatility,sharpe,sortino,trade_count,win_rate,average_win,average_loss,profit_factor,exception_trade_count,exception_win_rate,exception_average_return,exposure,turnover,costs
2025,10,close_location_only,6382.931055094669,0.06382184251577816,0.06422987401905011,-0.033003626639465655,0.05232844741227366,1.2180770711077085,1.2002686069636723,26,0.5,0.14583911258361876,-0.08174824997771446,1.8177646985874312,0,,,0.1000715872173378,3.986662333406346,75.92043285192602
2025,10,combined,6742.513909855456,0.12375231830924283,0.12456528973581804,-0.019357537633755362,0.03949984099911675,2.997748098584383,4.353664898569312,15,0.7333333333333333,0.1661366764488545,-0.06245368994947735,8.456390869261092,0,,,0.08020989800174476,2.4085455495707166,44.45206026339443
2025,20,matched_baseline,6320.682427329181,0.05344707122153025,0.0537871090160269,-0.03424495078436951,0.05867755923828173,0.923911268794948,0.9150630129455719,29,0.4827586206896552,0.12023981294319126,-0.06362699260167033,1.7819909892567813,0,,,0.10876904761626303,4.213928230137947,108.56885576678773
2025,20,atr_only,6478.809226197976,0.0798015376996628,0.08031552904071582,-0.03128344135858119,0.046336413910349275,1.6935608299468867,2.128768696304445,23,0.5652173913043478,0.1304207772324086,-0.06006657982098849,2.891173388233599,0,,,0.09100359076730587,3.352316156461091,86.23005403465402
2025,20,close_location_only,6363.550202139119,0.06059170035651995,0.06097849433637004,-0.03399155581722646,0.052437789388823985,1.1571774168529858,1.1381567562554435,26,0.5,0.14355003960456794,-0.08310632084405403,1.7658949541903395,0,,,0.10010981698440916,3.9797806950116077,99.75922157783415
2025,20,combined,6618.31803377745,0.10305300562957509,0.10372380508434786,-0.02181680059272262,0.04365905260285057,2.286737894587023,2.3727123243561814,16,0.6875,0.16379233110222338,-0.0991989799730843,3.958914001709563,0,,,0.08110168139676546,2.536515290463016,62.44090652131738
2026,10,matched_baseline,5869.116645082542,-0.02181389248624299,-0.03644247568536341,-0.03893182794030525,0.04190331913535218,-0.8631404703910802,-0.6522961668270303,9,0.2222222222222222,0.10536666948789804,-0.07414943790011763,0.41502885144243934,0,,,0.0442934197774852,1.2932969756660735,25.759676730318255
2026,10,atr_only,5993.610691554441,-0.001064884740926586,-0.001791740340842507,-0.023656701625211052,0.03583235587650404,-0.03193762121404954,-0.019087564394895146,6,0.3333333333333333,0.10536666948789804,-0.050063485437099625,0.9356235896122583,0,,,0.03873262566923031,0.9299360525842792,17.579627505824735
2026,10,close_location_only,5912.387897748621,-0.014602017041896453,-0.02445503731939558,-0.034136473539253975,0.04034848424797074,-0.5922236397611579,-0.4929822677148816,7,0.2857142857142857,0.10536666948789804,-0.08073565426063257,0.5145391191386857,0,,,0.041942880654376596,1.0278728219127162,20.167169486543536
2026,10,combined,6036.8819442205195,0.006146990703419952,0.010368201077460615,-0.018922207487740872,0.0340580475940666,0.3193661683334451,0.21464714494474607,4,0.5,0.10536666948789804,-0.04244307387536896,1.6588653842247734,0,,,0.036434223706389074,0.6645118988309219,11.987120262050013
2026,20,matched_baseline,5862.805955065946,-0.02286567415567564,-0.03818569763435031,-0.03959945745435989,0.041925244967323375,-0.9057694474388138,-0.6839591472758122,9,0.2222222222222222,0.10315836915303009,-0.07555385455541308,0.39893797127202996,0,,,0.04430358306164804,1.2913515940965787,33.49580433619656
2026,20,atr_only,5988.632196548406,-0.0018946339085990083,-0.0031869450774444363,-0.02412896222534855,0.03583921250596768,-0.0708768757475997,-0.042339911325583825,6,0.3333333333333333,0.10315836915303009,-0.05162412071954817,0.8890149964246381,0,,,0.038750072527911496,0.930034376281068,23.16045968599775
2026,20,close_location_only,5907.181538722781,-0.01546974354620323,-0.025900538026401132,-0.03479427302860183,0.04037240695783868,-0.628504267091395,-0.5228857770048844,7,0.2857142857142857,0.10315836915303009,-0.08211977342186415,0.495214786060842,0,,,0.04196017806732445,1.0280441978116281,26.336264444952214
2026,20,combined,6033.1838803000355,0.005530646716672694,0.009326648977211027,-0.019387531006989533,0.03406225852686032,0.28910735960787887,0.19435221808198305,4,0.5,0.10315836915303009,-0.04413824710366315,1.573373582362879,0,,,0.03644449961854755,0.6645519300437694,15.974819795325615
train_2024_2025,10,matched_baseline,6378.572490682519,0.06309541511375305,0.0311300896035398,-0.05323371311955594,0.049541143922059445,0.6447720990262337,0.5387011809445601,37,0.4594594594594595,0.1342783063593811,-0.06870293003538913,1.6139069993345203,0,,,0.06686682217341906,5.496988196554632,106.9824147342332
train_2024_2025,10,atr_only,6720.781201744964,0.12013020029082733,0.058485568193957116,-0.029363603964692064,0.04015020769364382,1.4385142415494623,1.6098731721890722,28,0.5714285714285714,0.14342749147478334,-0.05617041523929858,3.376929575932343,0,,,0.05769585601991976,4.261960148772582,81.57256324640048
train_2024_2025,10,close_location_only,6564.56828244818,0.09409471374136325,0.04608660200115944,-0.033527923160412754,0.04402773719571497,1.0473785537821014,0.9281700464007443,32,0.5,0.15933399075439217,-0.08335481824793553,1.9377453095892603,0,,,0.0627955857759657,5.048877989824311,94.29392680115511
train_2024_2025,10,combined,7028.846748961102,0.1714744581601837,0.08252298099041666,-0.01906404624243474,0.03663281908348243,2.187268173407402,2.8476740603101134,20,0.7,0.17128867938010695,-0.056352887941070136,8.225728005018157,0,,,0.05262848090644961,3.2873133784328172,59.724968842314716
train_2024_2025,20,matched_baseline,6352.909145270769,0.05881819087846152,0.029049422876542552,-0.05467696726657334,0.048501015642327575,0.6158046908649547,0.5283504093767787,37,0.4594594594594595,0.1320095089704256,-0.07020475576340826,1.5648493618262906,0,,,0.0662566631650537,5.462864271266054,139.5563411171382
train_2024_2025,20,atr_only,6695.87946373594,0.11597991062265667,0.0565187711068571,-0.029627436470342272,0.040129464971662504,1.3927922723139743,1.5596555639515732,28,0.5714285714285714,0.14113820822139203,-0.05759920929439242,3.2355869405098994,0,,,0.05774270679636209,4.2586616873704255,107.10715219490883
