split_id,in_blocks,out_blocks,selected_cell,selected_is_sharpe,selected_oos_sharpe,selected_oos_rank,selected_oos_return,baseline_oos_return,selected_minus_baseline_return,oos_return_regret,overfit
46,"0,1,5,6,7","2,3,4,8,9",atr_05_loc_75,2.5198702321215474,-0.78121232888422,0.25,-0.027692838708557543,-0.045570034099930656,0.017877195391373113,0.06168414096914221,True
47,"0,1,5,6,8","2,3,4,7,9",atr_04_loc_25,2.880248025505383,0.4761303546292593,0.85,0.02322834685874131,-0.042367724070700996,0.06559607092944231,0.018866941158297568,False
48,"0,1,5,6,9","2,3,4,7,8",atr_04_loc_25,2.691096213812324,0.6270707374300033,0.85,0.030842116979160394,-0.01992635131615461,0.050768468295315006,0.01891183689116671,False
49,"0,1,5,7,8","2,3,4,6,9",atr_04_loc_75,1.8960237663379038,0.898198279825187,0.65,0.04382079529345928,0.01017221549776437,0.03364857979569491,0.07082855064426896,False
50,"0,1,5,7,9","2,3,4,6,8",atr_04_loc_75,1.5215986038195746,1.0822501052059594,0.55,0.05261378692095775,0.03384482115662468,0.018768965764333068,0.07022744605655129,False
51,"0,1,5,8,9","2,3,4,6,7",atr_04_loc_25,1.9132860305535646,1.7287794741046323,0.95,0.11457477619573986,0.03731358445800925,0.0772611917377306,0.017066810652168973,False
52,"0,1,6,7,8","2,3,4,5,9",atr_05_loc_75,1.7761706679082498,0.367732340277537,0.35,0.014369175578289761,-0.0021765450999349234,0.016545720678224685,0.07161798654384977,True
53,"0,1,6,7,9","2,3,4,5,8",atr_04_loc_75,1.4917427120524078,0.8750239010387433,0.4,0.03196432436077212,0.02120667689194211,0.010757647468830012,0.06200407795244556,True
54,"0,1,6,8,9","2,3,4,5,7",atr_04_loc_25,1.713662298759921,1.5480904220969096,0.9,0.08583998627929712,0.024633036604195135,0.061206949675101985,0.016702476890113394,False
55,"0,1,7,8,9","2,3,4,5,6",atr_06_loc_50,0.1306169111437675,1.7867198836777152,0.55,0.11874398547040887,0.08084893405898486,0.03789505141142402,0.06056106424234042,False
56,"0,2,3,4,5","1,6,7,8,9",atr_04_loc_50,2.130605491735195,1.4686343787749225,0.95,0.07638813186044424,0.03691182033573859,0.039476311524705654,0.0,False
57,"0,2,3,4,6","1,5,7,8,9",atr_04_loc_50,2.1424920056906838,1.2895467504836684,0.95,0.048709800011296656,0.024236183811780387,0.024473616199516268,0.0053477106718049505,False
58,"0,2,3,4,7","1,5,6,8,9",atr_04_loc_50,1.0258286468515463,2.568875216477432,0.95,0.12172438173615974,0.08043030816821495,0.04129407356794479,0.006505325508322279,False
59,"0,2,3,4,8","1,5,6,7,9",atr_04_loc_50,1.0940262193886208,2.2868699144980082,1.0,0.13051598219970506,0.08405537541813857,0.046460606781566494,0.0,False
60,"0,2,3,4,9","1,5,6,7,8",atr_04_loc_50,0.8928255494571495,2.4356990463816994,0.85,0.13882447783252316,0.10945937586572185,0.02936510196680131,0.0,False
61,"0,2,3,5,6","1,4,7,8,9",atr_04_loc_25,2.7415475856720257,-0.13602201958208793,0.65,-0.005149977848999621,-0.057443693986632516,0.052293716137632895,0.019241932189525857,False
62,"0,2,3,5,7","1,4,6,8,9",atr_04_loc_50,1.6430837011481647,1.9347320128804888,1.0,0.08345446532571055,-0.0057308887663177766,0.08918535409202832,0.0,False
63,"0,2,3,5,8","1,4,6,7,9",atr_04_loc_25,1.8709104575382416,1.4065309688874126,0.9,0.0756591358885017,-0.0023949101608544687,0.07805404604935617,0.016286986509729262,False
64,"0,2,3,5,9","1,4,6,7,8",atr_04_loc_25,1.680195087413136,1.5561572149693432,0.95,0.08366303982033352,0.020983194614475842,0.06267984520585768,0.016308116926873062,False
