variant,signal_date,entry_date,symbol,signal_close,entry_open,entry_gap,rs20,volume_ratio,atr_pct,extension,close_location,horizon,exit_date,net_return,qqq_return,excess_qqq,mae,mfe
hv_relaxed,2025-01-16,2025-01-17,CEG,312.5785217285156,317.45699233440064,0.015607184328941592,0.31671755763297393,1.310195033587253,0.05780131532514834,0.25505366486368364,0.7078704526038877,5,2025-01-24,0.08303936445977111,0.012967363230632856,0.07007200122913826,-0.029456285259186088,0.0983518883430452
hv_relaxed,2025-01-16,2025-01-17,CEG,312.5785217285156,317.45699233440064,0.015607184328941592,0.31671755763297393,1.310195033587253,0.05780131532514834,0.25505366486368364,0.7078704526038877,10,2025-01-31,-0.06490298091245128,-0.001071096467523569,-0.06383188444492771,-0.1915567481471131,0.0983518883430452
hv_relaxed,2025-01-16,2025-01-17,CEG,312.5785217285156,317.45699233440064,0.015607184328941592,0.31671755763297393,1.310195033587253,0.05780131532514834,0.25505366486368364,0.7078704526038877,20,2025-02-14,-0.010913231667215473,0.02926277258169452,-0.04017600424890999,-0.1915567481471131,0.0983518883430452
hv_relaxed,2025-01-21,2025-01-22,MXL,24.920000076293945,25.020000457763672,0.004012856386981234,0.19542930802358205,1.664497588938456,0.057383634211820585,0.19285816222181218,0.6748464175803601,5,2025-01-28,-0.1834892150256462,-0.014653578863427996,-0.1688356361622182,-0.25134818590874786,0.02734991113932339
hv_relaxed,2025-01-21,2025-01-22,MXL,24.920000076293945,25.020000457763672,0.004012856386981234,0.19542930802358205,1.664497588938456,0.057383634211820585,0.19285816222181218,0.6748464175803601,10,2025-02-04,-0.2620688798865345,-0.00963068088593988,-0.2524381990005946,-0.3367942885868531,0.02734991113932339
hv_relaxed,2025-01-21,2025-01-22,MXL,24.920000076293945,25.020000457763672,0.004012856386981234,0.19542930802358205,1.664497588938456,0.057383634211820585,0.19285816222181218,0.6748464175803601,20,2025-02-19,-0.3207044604200322,0.018788594646921952,-0.33949305506695415,-0.3775209655510494,0.02734991113932339
hv_relaxed,2025-02-13,2025-02-14,INTC,24.1299991607666,24.36000061035156,0.009531763679416994,0.22080458582699936,2.9187962405406074,0.040850156050618515,0.1752958561947382,0.656862204279009,5,2025-02-21,0.018896137355560505,-0.018525689453120164,0.03742182680868067,-0.06251383929767995,0.1298224987976735
hv_relaxed,2025-02-13,2025-02-14,INTC,24.1299991607666,24.36000061035156,0.009531763679416994,0.22080458582699936,2.9187962405406074,0.040850156050618515,0.1752958561947382,0.656862204279009,10,2025-02-28,-0.027808441610848944,-0.05193924793629823,0.024130806325449283,-0.07153606564238957,0.1298224987976735
hv_relaxed,2025-02-13,2025-02-14,INTC,24.1299991607666,24.36000061035156,0.009531763679416994,0.22080458582699936,2.9187962405406074,0.040850156050618515,0.1752958561947382,0.656862204279009,20,2025-03-14,-0.014698411775345144,-0.10512855703570956,0.09043014526036441,-0.20891914193331007,0.1298224987976735
hv_relaxed,2025-05-12,2025-05-13,COHR,77.7699966430664,77.94000244140625,0.002186007530900369,0.22955130199302953,1.4541512303552626,0.0559984500159577,0.21318478860881052,0.7767571540229349,5,2025-05-19,0.016440766984339605,0.025237729258008823,-0.008796962273669218,-0.03535007744663565,0.03732548911327749
hv_relaxed,2025-05-12,2025-05-13,COHR,77.7699966430664,77.94000244140625,0.002186007530900369,0.22955130199302953,1.4541512303552626,0.0559984500159577,0.21318478860881052,0.7767571540229349,10,2025-05-27,0.03961742514988531,0.023685897435171466,0.015931527714713845,-0.03535007744663565,0.06911309180119174
hv_relaxed,2025-05-12,2025-05-13,COHR,77.7699966430664,77.94000244140625,0.002186007530900369,0.22955130199302953,1.4541512303552626,0.0559984500159577,0.21318478860881052,0.7767571540229349,20,2025-06-10,0.05024529075984141,0.04919869271229582,0.0010465980475455883,-0.055858160895166376,0.07090754299104707
hv_relaxed,2025-05-12,2025-05-13,CRDO,55.22999954223633,55.77999877929688,0.009958342234639206,0.24706914199308838,1.66170463407442,0.058023582448627126,0.26041214348405006,0.5555554347991462,5,2025-05-19,0.10857304115712174,0.025237729258008823,0.08333531189911292,-0.0015362690366890197,0.11147373120653548
hv_relaxed,2025-05-12,2025-05-13,CRDO,55.22999954223633,55.77999877929688,0.009958342234639206,0.24706914199308838,1.66170463407442,0.058023582448627126,0.26041214348405006,0.5555554347991462,10,2025-05-27,0.1388101485443971,0.023685897435171466,0.11512425110922564,-0.0015362690366890197,0.165739920931274
hv_relaxed,2025-05-12,2025-05-13,CRDO,55.22999954223633,55.77999877929688,0.009958342234639206,0.24706914199308838,1.66170463407442,0.058023582448627126,0.26041214348405006,0.5555554347991462,20,2025-06-10,0.2261218573241941,0.04919869271229582,0.17692316461189828,-0.0015362690366890197,0.4505035952963212
hv_relaxed,2025-05-12,2025-05-13,LITE,71.7300033569336,71.80000305175781,0.0009758774787154145,0.21973840365780517,1.475678990366546,0.05750232497396204,0.21118489744460844,0.8546718831672818,5,2025-05-19,0.08237346827810943,0.025237729258008823,0.05713573902010061,-0.00691234995775325,0.09917932544080554
hv_relaxed,2025-05-12,2025-05-13,LITE,71.7300033569336,71.80000305175781,0.0009758774787154145,0.21973840365780517,1.475678990366546,0.05750232497396204,0.21118489744460844,0.8546718831672818,10,2025-05-27,0.0893233426206117,0.023685897435171466,0.06563744518544024,-0.00691234995775325,0.10864062008311759
hv_relaxed,2025-05-12,2025-05-13,LITE,71.7300033569336,71.80000305175781,0.0009758774787154145,0.21973840365780517,1.475678990366546,0.05750232497396204,0.21118489744460844,0.8546718831672818,20,2025-06-10,0.13922338949737845,0.04919869271229582,0.09002469678508263,-0.011573414105777835,0.1825221331786544
hv_relaxed,2025-05-13,2025-05-14,TSLA,334.07000732421875,342.5,0.025234209869070545,0.10584085148818434,1.247689429864841,0.04926896680443334,0.21637909422415058,0.8306884287196861,5,2025-05-20,0.0018483336135239892,0.006772713692132948,-0.004924380078608959,-0.02762931924371237,0.03543169307881899
hv_relaxed,2025-05-13,2025-05-14,TSLA,334.07000732421875,342.5,0.025234209869070545,0.10584085148818434,1.247689429864841,0.04926896680443334,0.21637909422415058,0.8306884287196861,10,2025-05-28,0.039961772249904604,0.004140930241280261,0.03582084200862434,-0.03340450892629265,0.06462880185507935
hv_relaxed,2025-05-13,2025-05-14,TSLA,334.07000732421875,342.5,0.025234209869070545,0.10584085148818434,1.247689429864841,0.04926896680443334,0.21637909422415058,0.8306884287196861,20,2025-06-11,-0.04882398569866486,0.030264746313834356,-0.07908873201249922,-0.2031034908009417,0.07253328118619518
hv_relaxed,2025-06-03,2025-06-04,AXTI,1.7300000190734863,1.7300000190734863,0.0,0.16732215911508597,1.9568145800316956,0.06729975625392005,0.18574367040139816,0.9000001192092612,5,2025-06-10,0.11914676987513184,0.011742190572212152,0.10740457930291969,-0.035646469904270006,0.13759073694554602
hv_relaxed,2025-06-03,2025-06-04,AXTI,1.7300000190734863,1.7300000190734863,0.0,0.16732215911508597,1.9568145800316956,0.06729975625392005,0.18574367040139816,0.9000001192092612,10,2025-06-17,0.12491556198628828,0.002026492262052537,0.12288906972423574,-0.035646469904270006,0.5591345174570213
hv_relaxed,2025-06-03,2025-06-04,AXTI,1.7300000190734863,1.7300000190734863,0.0,0.16732215911508597,1.9568145800316956,0.06729975625392005,0.18574367040139816,0.9000001192092612,20,2025-07-02,0.1999098594313189,0.044333554217721005,0.1555763052135979,-0.035646469904270006,0.5591345174570213
hv_relaxed,2025-06-18,2025-06-20,CRDO,85.58999633789062,86.69499969482422,0.012910426500911232,0.30860008163535735,1.5897193517080588,0.06910853845330635,0.22735188769806358,0.7996794186008126,5,2025-06-26,0.09418182466887481,0.027380249459049155,0.06680157520982566,-0.05832674150503303,0.10288234657530282
hv_relaxed,2025-06-18,2025-06-20,CRDO,85.58999633789062,86.69499969482422,0.012910426500911232,0.30860008163535735,1.5897193517080588,0.06910853845330635,0.22735188769806358,0.7996794186008126,10,2025-07-03,0.07760502879010422,0.0461890798544633,0.031415948935640925,-0.05832674150503303,0.10288234657530282
hv_relaxed,2025-06-18,2025-06-20,CRDO,85.58999633789062,86.69499969482422,0.012910426500911232,0.30860008163535735,1.5897193517080588,0.06910853845330635,0.22735188769806358,0.7996794186008126,20,2025-07-18,0.07599340561598766,0.05566905151756818,0.020324354098419484,-0.05832674150503303,0.2024425063539539
hv_relaxed,2025-06-26,2025-06-27,MRVL,79.7347183227539,78.61801370200055,-0.014005249460255276,0.09436433307336523,1.4531672541924892,0.04734813383730237,0.15783611115599538,0.6866485806646113,5,2025-07-03,-0.04844901135901847,0.01637234066920623,-0.0648213520282247,-0.06523408280417031,0.0020416669964562484
hv_relaxed,2025-06-26,2025-06-27,MRVL,79.7347183227539,78.61801370200055,-0.014005249460255276,0.09436433307336523,1.4531672541924892,0.04734813383730237,0.15783611115599538,0.6866485806646113,10,2025-07-11,-0.07895858691846303,0.0126813423942016,-0.09163992931266463,-0.0966547707607166,0.0020416669964562484
hv_relaxed,2025-06-26,2025-06-27,MRVL,79.7347183227539,78.61801370200055,-0.014005249460255276,0.09436433307336523,1.4531672541924892,0.04734813383730237,0.15783611115599538,0.6866485806646113,20,2025-07-25,-0.059957594505283374,0.03491956217479597,-0.09487715668007934,-0.13775938712032543,0.0020416669964562484
hv_relaxed,2025-06-26,2025-06-27,SMCI,49.27000045776367,49.47999954223633,0.004262209915193216,0.0304604581064587,1.8571472912839702,0.049812984271964254,0.14266498836560904,0.9275362479088276,5,2025-07-03,-0.02055418670414466,0.01637234066920623,-0.03692652737335089,-0.06378990126937922,0.02060428869278086
hv_relaxed,2025-06-26,2025-06-27,SMCI,49.27000045776367,49.47999954223633,0.004262209915193216,0.0304604581064587,1.8571472912839702,0.049812984271964254,0.14266498836560904,0.9275362479088276,10,2025-07-11,-0.006838712381472045,0.0126813423942016,-0.019520054775673645,-0.06681835447682949,0.043822815043514485
hv_relaxed,2025-06-26,2025-06-27,SMCI,49.27000045776367,49.47999954223633,0.004262209915193216,0.0304604581064587,1.8571472912839702,0.049812984271964254,0.14266498836560904,0.9275362479088276,20,2025-07-25,0.09864936443724259,0.03491956217479597,0.06372980226244662,-0.06681835447682949,0.1007585979532768
hv_relaxed,2025-07-02,2025-07-03,ORCL,226.9061584472656,230.1028494348644,0.014088163183731961,0.22923065979389867,1.2092907876132581,0.04401627070955208,0.14465464831995667,0.8735178461575573,5,2025-07-10,0.007755843505313109,0.00410364129827312,0.0036522022070399895,-0.016933692055264626,0.03421147448733941
hv_relaxed,2025-07-02,2025-07-03,ORCL,226.9061584472656,230.1028494348644,0.014088163183731961,0.22923065979389867,1.2092907876132581,0.04401627070955208,0.14465464831995667,0.8735178461575573,10,2025-07-17,0.06672027658091428,0.015582756774445095,0.05113751980646919,-0.033646416905234955,0.08002204455109152
hv_relaxed,2025-07-02,2025-07-03,ORCL,226.9061584472656,230.1028494348644,0.014088163183731961,0.22923065979389867,1.2092907876132581,0.04401627070955208,0.14465464831995667,0.8735178461575573,20,2025-07-31,0.08824764037649646,0.021385619273366352,0.06686202110313011,-0.033646416905234955,0.11981450596566567
hv_relaxed,2025-07-15,2025-07-16,TTMI,45.790000915527344,45.84000015258789,0.001091924788400478,0.1626724049941921,1.3465693862564123,0.04133778941886095,0.12357070712953977,0.6620697275511138,5,2025-07-22,-0.01941512316573435,0.00712394321137122,-0.02653906637710557,-0.05199512844918408,0.05893234145536108
hv_relaxed,2025-07-15,2025-07-16,TTMI,45.790000915527344,45.84000015258789,0.001091924788400478,0.1626724049941921,1.3465693862564123,0.04133778941886095,0.12357070712953977,0.6620697275511138,10,2025-07-29,0.056349416202440716,0.017908482476912457,0.03844093372552826,-0.05199512844918408,0.09096839475219354
hv_relaxed,2025-07-15,2025-07-16,TTMI,45.790000915527344,45.84000015258789,0.001091924788400478,0.1626724049941921,1.3465693862564123,0.04133778941886095,0.12357070712953977,0.6620697275511138,20,2025-08-12,0.01520144149011493,0.04085924893891946,-0.025657807448804526,-0.07727525503182509,0.11472300290493953
hv_relaxed,2025-07-21,2025-07-22,ALAB,121.88999938964844,116.0,-0.048322253007974436,0.19340198802425412,2.68651599688033,0.057287003994346615,0.29562702808101826,0.8286558686887752,5,2025-07-28,0.06725992153282978,0.006804946720923244,0.06045497481190654,-0.07299597480408859,0.11524683160488491
hv_relaxed,2025-07-21,2025-07-22,ALAB,121.88999938964844,116.0,-0.048322253007974436,0.19340198802425412,2.68651599688033,0.057287003994346615,0.29562702808101826,0.8286558686887752,10,2025-08-04,0.18667593340371247,-0.0003545725115061682,0.18703050591521864,-0.07299597480408859,0.23281885266874847
hv_relaxed,2025-07-21,2025-07-22,ALAB,121.88999938964844,116.0,-0.048322253007974436,0.19340198802425412,2.68651599688033,0.057287003994346615,0.29562702808101826,0.8286558686887752,20,2025-08-18,0.6039440101545479,0.02270052271061096,0.581243487443937,-0.07299597480408859,0.7178511249156287
hv_relaxed,2025-07-28,2025-07-29,SMCI,60.04999923706055,59.72999954223633,-0.005328887575184682,0.21542871091989402,2.088383713042471,0.04271440956149457,0.17734707288485985,0.9937233101019992,5,2025-08-04,-0.027060834887267737,-0.011668836424440387,-0.01539199846282735,-0.0789388057635616,0.04298850468585935
hv_relaxed,2025-07-28,2025-07-29,SMCI,60.04999923706055,59.72999954223633,-0.005328887575184682,0.21542871091989402,2.088383713042471,0.04271440956149457,0.17734707288485985,0.9937233101019992,10,2025-08-11,-0.2447732895225052,0.0036617222687567175,-0.24843501179126193,-0.2552232779681469,0.04298850468585935
hv_relaxed,2025-07-28,2025-07-29,SMCI,60.04999923706055,59.72999954223633,-0.005328887575184682,0.21542871091989402,2.088383713042471,0.04271440956149457,0.17734707288485985,0.9937233101019992,20,2025-08-25,-0.2636539748124146,-0.0007708737698470802,-0.2628831010425675,-0.30907863792183043,0.04298850468585935
hv_relaxed,2025-08-22,2025-08-25,AXTI,2.819999933242798,2.799999952316284,-0.0070921919858044635,0.17860787334564887,3.2763924340598205,0.05673759023717683,0.2789115405732563,0.9142857726739536,5,2025-08-29,0.0336449780966841,-7.701514892488603e-08,0.03364505511183302,-0.04381328942581264,0.05251894459894335
hv_relaxed,2025-08-22,2025-08-25,AXTI,2.819999933242798,2.799999952316284,-0.0070921919858044635,0.17860787334564887,3.2763924340598205,0.05673759023717683,0.2789115405732563,0.9142857726739536,10,2025-09-08,0.10849505783885749,0.014849115015041381,0.09364594282381611,-0.04381328942581264,0.2237762684350495
hv_relaxed,2025-08-22,2025-08-25,AXTI,2.819999933242798,2.799999952316284,-0.0070921919858044635,0.17860787334564887,3.2763924340598205,0.05673759023717683,0.2789115405732563,0.9142857726739536,20,2025-09-22,0.8320465085147903,0.05697416983129422,0.7750723386834961,-0.04381328942581264,0.8624232478549019
hv_relaxed,2025-08-28,2025-08-29,CRDO,131.82000732421875,130.8699951171875,-0.007206889350981793,0.14673756842939545,1.2605943831528161,0.05818703672064071,0.12897292122636594,0.7626643611493618,5,2025-09-05,0.07387983427661204,0.002436210528922844,0.0714436237476892,-0.11328827055815616,0.08831347947203305
hv_relaxed,2025-08-28,2025-08-29,CRDO,131.82000732421875,130.8699951171875,-0.007206889350981793,0.14673756842939545,1.2605943831528161,0.05818703672064071,0.12897292122636594,0.7626643611493618,10,2025-09-12,0.2353202045569598,0.02088190390114919,0.2144383006558106,-0.11328827055815616,0.28564035073021765
hv_relaxed,2025-08-28,2025-08-29,CRDO,131.82000732421875,130.8699951171875,-0.007206889350981793,0.14673756842939545,1.2605943831528161,0.05818703672064071,0.12897292122636594,0.7626643611493618,20,2025-09-26,0.08997037966655186,0.0382850257407652,0.05168535392578666,-0.11328827055815616,0.3488460308774335
hv_relaxed,2025-08-28,2025-08-29,LITE,135.5500030517578,136.4600067138672,0.006713416758551416,0.19640248590770293,2.049248715730318,0.04492438830766864,0.15469803965895634,0.8465397600835024,5,2025-09-05,0.09307766366007053,0.002436210528922844,0.09064145313114769,-0.0848958029368545,0.1147433599724168
hv_relaxed,2025-08-28,2025-08-29,LITE,135.5500030517578,136.4600067138672,0.006713416758551416,0.19640248590770293,2.049248715730318,0.04492438830766864,0.15469803965895634,0.8465397600835024,10,2025-09-12,0.1922488785989276,0.02088190390114919,0.1713669746977784,-0.0848958029368545,0.2299366807670078
hv_relaxed,2025-08-28,2025-08-29,LITE,135.5500030517578,136.4600067138672,0.006713416758551416,0.19640248590770293,2.049248715730318,0.04492438830766864,0.15469803965895634,0.8465397600835024,20,2025-09-26,0.17564717342578184,0.0382850257407652,0.13736214768501664,-0.0848958029368545,0.269322689447808
hv_relaxed,2025-08-29,2025-09-02,SNDK,52.470001220703125,51.0099983215332,-0.027825478658343283,0.2472099324746002,1.6570287530545098,0.04022979289608229,0.15030476411442484,0.7783029986774536,5,2025-09-08,0.3792228171971166,0.0312840158157448,0.3479388013813718,-0.019408324622629203,0.3904934966274869
hv_relaxed,2025-08-29,2025-09-02,SNDK,52.470001220703125,51.0099983215332,-0.027825478658343283,0.2472099324746002,1.6570287530545098,0.04022979289608229,0.15030476411442484,0.7783029986774536,10,2025-09-15,0.7625955558452393,0.054105624047799505,0.7084899317974398,-0.019408324622629203,0.8028433698082851
hv_relaxed,2025-08-29,2025-09-02,SNDK,52.470001220703125,51.0099983215332,-0.027825478658343283,0.2472099324746002,1.6570287530545098,0.04022979289608229,0.15030476411442484,0.7783029986774536,20,2025-09-29,1.220608321906374,0.06790208071318848,1.1527062411931854,-0.019408324622629203,1.2326233607821622
hv_relaxed,2025-09-08,2025-09-09,ALAB,216.1000061035156,213.30499267578125,-0.012933888703341778,0.19519079540380768,2.013661030917665,0.05678423475717422,0.1752453846387605,0.827961207914664,5,2025-09-15,0.08214942614251153,0.02071872225672,0.06143070388579153,-0.024533255212131566,0.11381558358757848
hv_relaxed,2025-09-08,2025-09-09,ALAB,216.1000061035156,213.30499267578125,-0.012933888703341778,0.19519079540380768,2.013661030917665,0.05678423475717422,0.1752453846387605,0.827961207914664,10,2025-09-22,0.11026879493394937,0.04007135083444502,0.07019744409950435,-0.024533255212131566,0.23127617992114846
hv_relaxed,2025-09-08,2025-09-09,ALAB,216.1000061035156,213.30499267578125,-0.012933888703341778,0.19519079540380768,2.013661030917665,0.05678423475717422,0.1752453846387605,0.827961207914664,20,2025-10-06,0.033116084053637085,0.04958774834085866,-0.016471664287221577,-0.12831828864527817,0.23127617992114846
hv_relaxed,2025-09-10,2025-09-11,AAOI,27.71999931335449,27.350000381469727,-0.013347725146100942,0.21389039194052284,2.164619817316141,0.078965680315563,0.16076753563595858,0.91576050337414,5,2025-09-17,0.07536079654945893,0.011590432134968243,0.06377036441449069,-0.04950628909723909,0.09762262665787724
hv_relaxed,2025-09-10,2025-09-11,AAOI,27.71999931335449,27.350000381469727,-0.013347725146100942,0.21389039194052284,2.164619817316141,0.078965680315563,0.16076753563595858,0.91576050337414,10,2025-09-24,-0.026081408111757187,0.023234068001433572,-0.04931547611319076,-0.04950628909723909,0.13707129165439946
hv_relaxed,2025-09-10,2025-09-11,AAOI,27.71999931335449,27.350000381469727,-0.013347725146100942,0.21389039194052284,2.164619817316141,0.078965680315563,0.16076753563595858,0.91576050337414,20,2025-10-08,0.17570841482235355,0.04956592375218771,0.12614249107016584,-0.09450693475578409,0.2645489227049094
hv_relaxed,2025-09-10,2025-09-11,AVGO,366.8818054199219,368.4801051781369,0.004356443232134799,0.17894382859634295,2.143162039533727,0.040680464056590065,0.1932890429116012,0.8483500508399132,5,2025-09-17,-0.06924312645828212,0.011590432134968243,-0.08083355859325037,-0.08088040091064708,0.007209877171513002
hv_relaxed,2025-09-10,2025-09-11,AVGO,366.8818054199219,368.4801051781369,0.004356443232134799,0.17894382859634295,2.143162039533727,0.040680464056590065,0.1932890429116012,0.8483500508399132,10,2025-09-24,-0.08612460027055524,0.023234068001433572,-0.10935866827198881,-0.1000379792497087,0.007209877171513002
hv_relaxed,2025-09-10,2025-09-11,AVGO,366.8818054199219,368.4801051781369,0.004356443232134799,0.17894382859634295,2.143162039533727,0.040680464056590065,0.1932890429116012,0.8483500508399132,20,2025-10-08,-0.0694529040276024,0.04956592375218771,-0.11901882777979012,-0.12513810427267413,0.007209877171513002
hv_relaxed,2025-09-18,2025-09-19,TTMI,52.84000015258789,53.20000076293945,0.006813031970325012,0.22208755332576868,1.650753235730957,0.04382504235713473,0.12934941111752307,0.9611305515266867,5,2025-09-25,0.022576813079163482,-0.005209748203704123,0.027786561282867606,-0.040621043995330064,0.10303232173988386
hv_relaxed,2025-09-18,2025-09-19,TTMI,52.84000015258789,53.20000076293945,0.006813031970325012,0.22208755332576868,1.650753235730957,0.04382504235713473,0.12934941111752307,0.9611305515266867,10,2025-10-02,0.1308187661381588,0.015238114314376494,0.1155806518237823,-0.040621043995330064,0.16274697634982815
hv_relaxed,2025-09-18,2025-09-19,TTMI,52.84000015258789,53.20000076293945,0.006813031970325012,0.22208755332576868,1.650753235730957,0.04382504235713473,0.12934941111752307,0.9611305515266867,20,2025-10-16,0.09648903586611168,0.005617535506354576,0.0908715003597571,-0.040621043995330064,0.17551616759887834
hv_relaxed,2025-09-25,2025-09-26,INTC,33.9900016784668,35.02000045776367,0.030302992893036507,0.2891936727799602,2.8483119779262283,0.04757701882698025,0.28903811371311794,0.9144742620947199,5,2025-10-02,0.06297753505045467,0.019147077086552056,0.043830457963902614,-0.05805216981353922,0.07174376747547861
hv_relaxed,2025-09-25,2025-09-26,INTC,33.9900016784668,35.02000045776367,0.030302992893036507,0.2891936727799602,2.8483119779262283,0.04757701882698025,0.28903811371311794,0.9144742620947199,10,2025-10-09,0.07722656396188587,0.027509140800535237,0.04971742316135064,-0.05805216981353922,0.10340829357879278
hv_relaxed,2025-09-25,2025-09-26,INTC,33.9900016784668,35.02000045776367,0.030302992893036507,0.2891936727799602,2.8483119779262283,0.04757701882698025,0.28903811371311794,0.9144742620947199,20,2025-10-23,0.08748588217195019,0.02730733484540071,0.06017854732654948,-0.05805216981353922,0.13107911527633442
hv_relaxed,2025-10-01,2025-10-02,SMCI,52.38999938964844,52.45000076293945,0.0011452829545721688,0.1414871339028403,1.7935326349302545,0.042497213428783064,0.16076570103554033,0.982421841530588,5,2025-10-08,0.11654445558565252,0.007215057167759831,0.10932939841789269,-0.032426134435210585,0.11785255303328346
hv_relaxed,2025-10-01,2025-10-02,SMCI,52.38999938964844,52.45000076293945,0.0011452829545721688,0.1414871339028403,1.7935326349302545,0.042497213428783064,0.16076570103554033,0.982421841530588,10,2025-10-15,0.026353205312397376,-0.007972926517590073,0.03432613182998745,-0.032426134435210585,0.1195667616326681
hv_relaxed,2025-10-01,2025-10-02,SMCI,52.38999938964844,52.45000076293945,0.0011452829545721688,0.1414871339028403,1.7935326349302545,0.042497213428783064,0.16076570103554033,0.982421841530588,20,2025-10-29,0.0025686013208570113,0.04729346908634291,-0.0447248677654859,-0.09756591589679775,0.1195667616326681
