cost_bps,variant,missing_mode,period,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,daily_es_5,annual_turnover,average_exposure
50.0,soft_vol_weekly,zero_return,full_2006_2025,-0.9786166126945388,-0.17522055550797366,0.19820929575287455,-0.8716878996446412,-1.2464961008042112,-0.9822453224815537,-0.17838777288884902,0.2625,-0.0334748085439253,43.38076606185847,0.6769383697813122
0.0,buffer_equal,zero_return,development_2006_2014,0.13405676469358507,0.01409484033613917,0.17492288755276042,0.16789919729833375,0.2459510948780302,-0.48323466034024254,0.029167693240826475,0.3611111111111111,-0.02935314333319263,31.341456953642393,0.5920529801324503
0.0,buffer_equal,zero_return,validation_2015_2019,-0.1415304428003209,-0.030106817516084572,0.15726571834391873,-0.11532869105135933,-0.1692320160905962,-0.3020672982262196,-0.09966923825543485,0.43333333333333335,-0.025935860388569293,37.098887122416535,0.7782193958664547
0.0,buffer_equal,zero_return,final_2020_2025,0.9810358029124155,0.12110484162111712,0.2419360807374576,0.5945900054844178,0.8993090742639933,-0.2885870481700411,0.4196475288446063,0.4166666666666667,-0.038736407830357054,38.46051758460518,0.7199734571997346
0.0,buffer_equal,zero_return,full_2006_2025,0.9286437623279751,0.03345353687769892,0.1936912271724832,0.26737149686558,0.3967680436443056,-0.48323466034024254,0.06922834726744247,0.3958333333333333,-0.03164747730113042,34.91427435387675,0.6769383697813122
10.0,buffer_equal,zero_return,development_2006_2014,-0.144320594309732,-0.017191175558849303,0.17487755048385167,-0.011276716416549494,-0.016411382671476762,-0.523597521018759,-0.032832805482731445,0.35185185185185186,-0.029514184218763544,31.341456953642393,0.5920529801324503
10.0,buffer_equal,zero_return,validation_2015_2019,-0.28687900405892186,-0.0654856906886957,0.15758368172482515,-0.3505193936433503,-0.5107078141432495,-0.3851349494681502,-0.17003310340733235,0.4166666666666667,-0.0261630583939741,37.098887122416535,0.7782193958664547
10.0,buffer_equal,zero_return,final_2020_2025,0.5740437329176056,0.07881028394283796,0.24194060974335396,0.43561210372973924,0.6551808509842798,-0.30829905630624377,0.2556293388863087,0.375,-0.038875881514567584,38.46051758460518,0.7199734571997346
10.0,buffer_equal,zero_return,full_2006_2025,-0.03951387075707724,-0.00201775601956522,0.19373726423716073,0.08709340999213265,0.12844225696229788,-0.580864537087962,-0.0034737118393916777,0.375,-0.03181453728729087,34.91427435387675,0.6769383697813122
20.0,buffer_equal,zero_return,development_2006_2014,-0.35458229962597776,-0.04754772649259453,0.17502406094031245,-0.19033669610391646,-0.2752434603899805,-0.5787549256241685,-0.08215519970100617,0.32407407407407407,-0.029704808982640808,31.341456953642393,0.5920529801324503
20.0,buffer_equal,zero_return,validation_2015_2019,-0.40774888155059497,-0.09961377369985003,0.1581443122214712,-0.5838655996643087,-0.845173152442109,-0.4754387323323781,-0.20951968555689796,0.36666666666666664,-0.026436021294032202,37.098887122416535,0.7782193958664547
20.0,buffer_equal,zero_return,final_2020_2025,0.25030748070404085,0.03806158464456888,0.2421187043701071,0.27644184111046616,0.4135440643471102,-0.36382700288745895,0.10461451278354485,0.375,-0.03902314120468886,38.46051758460518,0.7199734571997346
20.0,buffer_equal,zero_return,full_2006_2025,-0.5220707720572866,-0.03631231948682656,0.19397597120984958,-0.09300654744189,-0.13634625791843316,-0.7148085205473473,-0.05080006525246968,0.35,-0.03201239017154356,34.91427435387675,0.6769383697813122
50.0,buffer_equal,zero_return,development_2006_2014,-0.7235941282235325,-0.13330256704979437,0.17660677696700824,-0.7210248357727779,-1.0232629297799825,-0.7494142565752713,-0.17787567540944618,0.26851851851851855,-0.030400011501151535,31.341456953642393,0.5920529801324503
50.0,buffer_equal,zero_return,validation_2015_2019,-0.6611891435761263,-0.19491449704928554,0.1612514207321276,-1.262821028995543,-1.7930901073347272,-0.6937767566649367,-0.28094699797419215,0.3,-0.02732761299548877,37.098887122416535,0.7782193958664547
50.0,buffer_equal,zero_return,final_2020_2025,-0.3744430956901309,-0.0754470025477939,0.24368872232709946,-0.1988184430029924,-0.2927217343015596,-0.592700380274492,-0.12729366313693408,0.2777777777777778,-0.03967794660151327,38.46051758460518,0.7199734571997346
50.0,buffer_equal,zero_return,full_2006_2025,-0.9414170274598358,-0.13250679380452568,0.19583822317935573,-0.6269657497765179,-0.9030303554236013,-0.9522917100408959,-0.1391451720175483,0.2791666666666667,-0.03283561693940149,34.91427435387675,0.6769383697813122
0.0,buffer_soft_vol,zero_return,development_2006_2014,0.13932483938372386,0.01461787832871253,0.17230122963908298,0.17079589976488657,0.24988128043045604,-0.4780199464452526,0.030580059341491744,0.37037037037037035,-0.028925623297630435,31.747751902089465,0.5920529801324503
0.0,buffer_soft_vol,zero_return,validation_2015_2019,-0.1539994547644865,-0.03294531113908483,0.15589291966681373,-0.13651322525741605,-0.1995499076488093,-0.29144196401541056,-0.11304244140127598,0.43333333333333335,-0.02571467378111032,37.565163720275635,0.7782193958664547
0.0,buffer_soft_vol,zero_return,final_2020_2025,0.9452639877308995,0.11769392149923075,0.23595678513341178,0.5905365778623347,0.8929320098692844,-0.27444859203159466,0.4288377674959315,0.4305555555555556,-0.03800362340966442,39.06531477386102,0.7199734571997346
0.0,buffer_soft_vol,zero_return,full_2006_2025,0.8749805014005607,0.031993530270797654,0.19011108005218,0.261299779938885,0.38724802579839357,-0.4780199464452526,0.06692927880669904,0.4041666666666667,-0.031182514485584997,35.39504242197773,0.6769383697813122
10.0,buffer_soft_vol,zero_return,development_2006_2014,-0.14348205017343396,-0.017084066258914454,0.17225825144703857,-0.013464715540776608,-0.019568913709198162,-0.5198725793765645,-0.03286202607454659,0.3333333333333333,-0.029086911692664807,31.747751902089465,0.5920529801324503
