date,symbol,close,daily_return,week_return_from_aug7,rs20,volume_ratio,extension,atr_pct,close_location,strict_signal,pre_smh_signal,failure_count,failure_reasons,broad_healthy,above_ma20,above_ma50,breakout_20d,rs20_ge_3pct,volume_ge_1_2x,extension_le_12pct,atr_le_4pct,close_location_ge_50pct,event_gap_clear,smh_healthy
2026-08-10,META,594.9199829101562,0.0047627215681407264,0.0047627215681407264,-0.06643772195840847,0.8676071980912676,-0.02340212366027583,0.03789464407562852,0.17861278871943054,False,False,7,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;close_location_ge_50pct,True,False,False,False,False,False,False,True,False,True,False
2026-08-10,TER,365.1000061035156,-0.03746273904336794,-0.03746273904336794,0.09800938649279689,0.6231405002005311,0.02311897464905588,0.0829440044542743,0.03693916880495582,False,False,5,above_ma50;breakout_20d;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,True,False,True,False,False,True,False
2026-08-10,ASML,1733.47998046875,-0.004313643276383172,-0.004313643276383172,0.03328936871219623,0.5728775842885606,0.011252755400610104,0.044149180684687095,0.010864788029727707,False,False,5,above_ma50;breakout_20d;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,True,False,True,False,False,True,False
2026-08-10,AMAT,522.1199951171875,-0.03156883011614042,-0.03156883011614042,-0.06490061267012803,0.9499314894696778,-0.018201414076758016,0.0681958627273759,0.01629593460648148,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-10,KLAC,192.74000549316406,-0.027106128416754527,-0.027106128416754527,-0.10509827466085919,0.8468691252624845,-0.04552497813538248,0.06549162488523652,0.02144593733108067,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-10,LRCX,306.3999938964844,-0.01589854539905,-0.01589854539905,-0.043609962675120406,0.6156727049254342,-0.0013737716888888585,0.07711908678336851,0.06211142188000202,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-10,RKLB,80.04000091552734,-0.03368345833455377,-0.03368345833455377,0.07081834669267328,1.8005771481007127,0.13869487061062236,0.07489290040782019,0.0382442031232946,False,False,5,above_ma50;breakout_20d;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,True,False,False,True,True,False,False,False,True,False
2026-08-10,RDW,13.119999885559082,-0.034584272387907844,-0.034584272387907844,0.395771831873734,1.063445027814152,0.3611370407909802,0.07213087043062248,0.02631516205577243,False,False,6,breakout_20d;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct;event_gap_clear,True,True,True,False,True,False,False,False,False,False,False
2026-08-10,TSLA,330.8800048828125,0.006999873408422008,0.006999873408422008,-0.13413974494601633,0.6347435784501257,-0.027221205370366652,0.043302281339663885,0.8016976066952533,False,False,7,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,False,False,False,False,False,False,False,True,True,False
2026-08-10,QCOM,162.1699981689453,-0.0338973097862324,-0.0338973097862324,-0.09086538023574675,0.7067771610226897,-0.01893528481275053,0.04822098787255643,0.013254260217668302,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-10,NVDA,217.5500030517578,-0.028621197847608748,-0.028621197847608748,0.0965643187039158,0.9105739444882583,0.04834281662028883,0.03664838741550361,0.1058343685300207,False,False,3,breakout_20d;volume_ge_1_2x;close_location_ge_50pct,True,True,True,False,True,False,True,True,False,True,False
2026-08-10,AMD,469.55999755859375,-0.028550124567989665,-0.028550124567989665,-0.0936358182192063,0.6545853794745994,-0.06126301690579761,0.08040049823132078,0.019189016256547627,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-10,INTC,97.5199966430664,-0.04062965883734937,-0.04062965883734937,-0.026625617724286066,0.8821324090745221,0.008724944422192848,0.07609428319894587,0.32707640448518915,False,False,6,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,False,False,True,False,False,True,False
2026-08-10,GLW,157.75999450683594,-0.04780298478431211,-0.04780298478431211,-0.1107613035858579,0.5310726100798802,0.03176183219972861,0.08003567933124188,0.007835629622655327,False,False,6,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,False,False,True,False,False,True,False
2026-08-10,NOK,9.130000114440918,-0.024572601567592,-0.024572601567592,-0.19131044910116712,0.4323488568815068,-0.06310927323646065,0.062431532534313126,0.025000536441035594,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-10,TTMI,130.0800018310547,-0.05196417559894995,-0.05196417559894995,-0.018234482822131803,1.1263925045921266,-0.0004341496661061095,0.10473225304875397,0.003345194185843271,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-10,CEG,270.42999267578125,0.0020007336249439067,0.0020007336249439067,0.07760821989631639,0.6737320211960636,0.024190181753434903,0.03999821860820907,0.3039645800377323,False,False,3,breakout_20d;volume_ge_1_2x;close_location_ge_50pct,True,True,True,False,True,False,True,True,False,True,False
2026-08-10,KO,86.87000274658203,-0.0020677805728365195,-0.0020677805728365195,0.058778058771699504,0.7827863283582771,0.021855776190832454,0.021444194943576883,0.40000277432913256,False,False,3,breakout_20d;volume_ge_1_2x;close_location_ge_50pct,True,True,True,False,True,False,True,True,False,True,False
2026-08-11,DRAM,50.88999938964844,0.026008083774446078,0.005731243562698163,-0.12326169538338139,0.42329355112160544,-0.0340612617378131,0.08184319946008481,0.48181774044763803,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-11,MU,868.52001953125,0.008734052881823384,-0.010312553662314539,-0.07095786127687886,0.6509956507485279,-0.011624087391549076,0.0901722773074803,0.6951722227942665,False,False,7,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,False,False,False,False,False,False,False,True,True,False
2026-08-11,WDC,437.92999267578125,-0.0009353553532297498,0.00835828916611181,-0.17698131374815707,0.7207276450980091,-0.12298586104396436,0.11399082315362283,0.3706887328711263,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-11,STX,820.52001953125,0.02438236374359737,0.009547725862967482,-0.020187012896850653,0.5569522336105203,-0.009434558514866076,0.09261809831271427,0.8060200048249114,False,False,7,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,False,False,False,False,False,False,False,True,True,False
2026-08-11,SNDK,1271.050048828125,0.02676263709021587,0.04853951855429339,-0.23130703645502793,0.5569882114576442,-0.05632601823397643,0.13015004069170324,0.6445087332689239,False,False,7,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,False,False,False,False,False,False,False,True,True,False
2026-08-11,SKHY,141.64999389648438,0.047010133239495655,0.027119064136480464,-0.22393438988569903,0.392797223690561,-0.053919616772369894,0.09207301526703814,0.951541509681279,False,False,7,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,False,False,False,False,False,False,False,True,True,False
2026-08-11,MRVL,212.30999755859375,0.017980437494713897,-0.029306892951418972,6.938471741047003e-05,0.6498337110187482,0.0690063092467259,0.081111193499604,0.943819344093659,False,False,5,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct,True,True,False,False,False,False,True,False,True,True,False
2026-08-11,AVGO,416.0799865722656,-0.014962138767851352,-0.027305084455554907,0.11492180208953207,0.6893689796534292,0.05303780944738823,0.038103925341111136,0.21064123008631988,False,False,3,breakout_20d;volume_ge_1_2x;close_location_ge_50pct,True,True,True,False,True,False,True,True,False,True,False
2026-08-11,ALAB,311.989990234375,-0.016518048641302574,-0.06637346949790246,-0.09201532349083175,0.5589284331690195,-0.0019122926212503666,0.11129708046402068,0.3080801334415662,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-11,COHR,328.57000732421875,0.010518263853399157,-0.13335794294155545,0.10288692349829176,1.1228779193169307,0.11000379629438473,0.11102873688232719,0.793374011166488,False,False,4,above_ma50;breakout_20d;volume_ge_1_2x;atr_le_4pct,True,True,False,False,True,False,True,False,True,True,False
2026-08-11,LITE,820.5900268554688,0.008703048524115298,-0.07816479705057644,0.05271586294497321,1.2766715296084905,0.06488123774211685,0.10236006039155822,0.915236163951498,False,False,2,breakout_20d;atr_le_4pct,True,True,True,False,True,True,True,False,True,True,False
2026-08-11,AAOI,134.3300018310547,0.011444953696278182,-0.009584922251392958,0.11639499062587644,0.7983262466914078,0.22062146165904184,0.11815836279918604,0.7019532199509146,False,False,6,above_ma50;breakout_20d;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;event_gap_clear,True,True,False,False,True,False,False,False,True,False,False
2026-08-11,MXL,69.0199966430664,0.00847449124737687,-0.07948794941359594,-0.208953357934345,0.23220287949267837,-0.048328201480628996,0.11997559048419872,0.22071963708845968,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-11,AXTI,73.77999877929688,-0.00040643246564342483,-0.16708063610097124,0.327180024484817,0.6290391606039362,0.2806804281071691,0.1498373498325776,0.5438594813921072,False,False,4,breakout_20d;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,True,True,False,True,False,False,False,True,True,False
2026-08-11,CRDO,247.69000244140625,0.03232127435231158,-0.008803861513528521,0.09434383589337314,0.44375552707147187,0.12944836160494888,0.08763344960837392,0.9911070769453457,False,False,4,breakout_20d;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,True,True,False,True,False,False,False,True,True,False
2026-08-11,SMCI,31.600000381469727,0.004450136715552944,0.015098015848823865,0.18846694902649508,2.0993352689226272,0.10634575009117131,0.0686256829819157,0.47222225901519915,False,False,3,breakout_20d;atr_le_4pct;close_location_ge_50pct,True,True,True,False,True,True,True,False,False,True,False
2026-08-11,ORCL,145.47999572753906,-0.03687525462882757,-0.010474823154459245,0.18270523503485758,0.7995709941803992,0.1078112971909635,0.05065007933338886,0.15999873991935484,False,False,5,above_ma50;breakout_20d;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,True,False,True,False,False,True,False
2026-08-11,META,599.1199951171875,0.007059793464132991,0.011856138862871957,-0.04806078034751127,0.7730028452036358,-0.011483633611759081,0.036917229182251675,0.30057699647515773,False,False,6,above_ma20;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;close_location_ge_50pct,True,False,True,False,False,False,False,True,False,True,False
2026-08-11,TER,379.55999755859375,0.039605563443837255,0.0006590915125073149,0.1201504038268758,0.4792138637759099,0.05973059532391445,0.08112776793408519,0.5033108202456107,False,False,4,above_ma50;breakout_20d;volume_ge_1_2x;atr_le_4pct,True,True,False,False,True,False,True,False,True,True,False
2026-08-11,ASML,1799.3800048828125,0.0380160285417559,0.033538397679458765,0.060290182504813106,0.7719999373927198,0.04890008567944193,0.0439619262524478,0.5102992155795602,False,False,3,breakout_20d;volume_ge_1_2x;atr_le_4pct,True,True,True,False,True,False,True,False,True,True,False
2026-08-11,AMAT,525.6099853515625,0.0066842684957730825,-0.02509557615696112,-0.07205016198619774,0.9472363105894114,-0.005082409086902606,0.06726741214891721,0.17022557979819325,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-11,KLAC,200.47000122070312,0.04010581875703645,0.0119125768667947,-0.0841814051029931,0.66366211449286,0.00015965021244812583,0.06378937440955093,0.6711662965861477,False,False,5,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct,True,True,False,False,False,False,True,False,True,True,False
2026-08-11,LRCX,311.4100036621094,0.01635120713258753,0.00019270132461080003,-0.05462137574808712,0.6805554014992025,0.020725259599775336,0.0755939582288283,0.27430136496442314,False,False,6,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,False,False,True,False,False,True,False
2026-08-11,RKLB,80.01000213623047,-0.0003747973382526304,-0.034045631202279436,0.06083632926158755,1.5309985200023615,0.1372972965586814,0.07681360355867853,0.7659934649253501,False,False,4,above_ma50;breakout_20d;extension_le_12pct;atr_le_4pct,True,True,False,False,True,True,False,False,True,True,False
2026-08-11,RDW,13.510000228881836,0.02972563618327606,-0.005886675703297928,0.43267348773049175,0.9377552516676557,0.374713838570061,0.07269217474991942,0.854545643703931,False,False,4,breakout_20d;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,True,True,False,True,False,False,False,True,True,False
2026-08-11,TSLA,332.80999755859375,0.005832908145854354,0.012873611172900201,-0.11434276084878303,0.5985687803352162,-0.01234678143995327,0.0429223929181015,0.49175294995035757,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-11,QCOM,162.67999267578125,0.003144814161646803,-0.03085909636444306,-0.04097086853348597,0.4898965182943638,-0.0112381854551028,0.04593153520554773,0.3930807802116072,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-11,NVDA,217.5,-0.00022984624709898593,-0.028844465619794923,0.07252194311236482,0.7977683650766811,0.04666439716871151,0.035527091190732725,0.21666717529296875,False,False,3,breakout_20d;volume_ge_1_2x;close_location_ge_50pct,True,True,True,False,True,False,True,True,False,True,False
2026-08-11,AMD,474.32000732421875,0.010137170522135586,-0.018702371527028028,-0.08904805438528351,0.6044894454183952,-0.04469867692226093,0.07626707773936171,0.8693283983045789,False,False,7,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,False,False,False,False,False,False,False,True,True,False
2026-08-11,INTC,97.70999908447266,0.0019483433956799523,-0.0387604759691339,-0.047653056101496616,1.4306531687452655,0.015971049234405177,0.07421378512485009,0.7866668701171875,False,False,4,above_ma50;breakout_20d;rs20_ge_3pct;atr_le_4pct,True,True,False,False,False,True,True,False,True,True,False
2026-08-11,GLW,159.19000244140625,0.009064452233537246,-0.039171840422972726,-0.10601033126460901,0.41977636775848076,0.05089089125932933,0.07729756625104761,0.27170962930035947,False,False,6,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,False,False,True,False,False,True,False
2026-08-11,NOK,9.4399995803833,0.033953938889010216,0.008547000709448138,-0.1475526392682066,0.6905689413119751,-0.019933595276935834,0.06007868477337511,0.6190435102474557,False,False,7,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,False,False,False,False,False,False,False,True,True,False
2026-08-11,TTMI,130.74000549316406,0.0050738288193337144,-0.047154004111343184,-0.03349141118736032,0.6376831266543209,0.008990968345475858,0.10143906841060156,0.5352430310485524,False,False,5,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct,True,True,False,False,False,False,True,False,True,True,False
2026-08-11,CEG,278.3599853515625,0.029323643421787615,0.031383045846131497,0.13113016541414624,0.9618729925586417,0.04986336485196663,0.03789133284572531,0.7742659924773702,False,False,2,breakout_20d;volume_ge_1_2x,True,True,True,False,True,False,True,True,True,True,False
2026-08-11,KO,86.4800033569336,-0.00448945985170679,-0.0065479572066793335,0.08653420427714431,0.9102879358149828,0.015238005390795673,0.021524385635328755,0.3936189208492955,False,False,3,breakout_20d;volume_ge_1_2x;close_location_ge_50pct,True,True,True,False,True,False,True,True,False,True,False
2026-08-12,DRAM,54.79999923706055,0.07683238149551719,0.08300397015006844,-0.03524152771000544,0.7255114741527611,0.04272706291544148,0.07876695120072322,0.6985296592579295,False,False,5,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct,True,True,False,False,False,False,True,False,True,True,False
2026-08-12,MU,911.2899780273438,0.049244643225584195,0.03842425153742424,0.017806644969944774,0.8151589636279313,0.03663465333963645,0.08711512163080505,0.3240484510607928,False,False,6,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,False,False,True,False,False,True,False
2026-08-12,WDC,454.1000061035156,0.036923740547968764,0.04559064901467491,-0.10620722750119094,0.676771058842775,-0.08513058473012358,0.1111114599346313,0.19030759296868519,False,False,8,above_ma20;above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct,True,False,False,False,False,False,False,False,False,True,False
2026-08-12,STX,878.2100219726562,0.07030907359745298,0.08052809122080817,0.07031066627434601,0.8324918638402674,0.0570267051734803,0.08978653139628434,0.6747648564379097,False,False,4,above_ma50;breakout_20d;volume_ge_1_2x;atr_le_4pct,True,True,False,False,True,False,True,False,True,True,False
2026-08-12,SNDK,1344.2900390625,0.05762164149389748,0.10895808678461272,-0.15756758862622033,0.713779242806741,0.008181491608242109,0.1220214453109636,0.4428416800706278,False,False,6,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,False,False,True,False,False,True,False
2026-08-12,SKHY,154.41000366210938,0.09008125884530438,0.11964324241790569,-0.11490283178170935,0.6332235661039352,0.038954942794171554,0.08485757108634381,0.9050634011608255,False,False,5,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct,True,True,False,False,False,False,True,False,True,True,False
2026-08-12,MRVL,217.0800018310547,0.022467167478274375,-0.0074981683453519965,0.06251277775425024,1.070478958444157,0.09005454255095335,0.08098727545575354,0.01997972607333674,False,False,5,above_ma50;breakout_20d;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,True,False,True,False,False,True,False
2026-08-12,AVGO,416.04998779296875,-7.20985874471669e-05,-0.027375214384982582,0.06526921884188863,0.8653995690245538,0.050069121337615874,0.03829552999908355,0.12111023274437133,False,False,3,breakout_20d;volume_ge_1_2x;close_location_ge_50pct,True,True,True,False,True,False,True,True,False,True,False
2026-08-12,ALAB,318.79998779296875,0.021827615538171363,-0.04599462853386593,-0.0806988662769137,0.9250241708439908,0.02509106188468002,0.10924674926105367,0.031828984775189584,False,False,6,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,False,False,True,False,False,True,False
2026-08-12,COHR,355.6400146484375,0.08238733518214048,-0.06195761330374172,0.19797641261938947,2.0874031335855534,0.19014396651292742,0.10510025316001351,0.7248184052626828,False,False,3,breakout_20d;extension_le_12pct;atr_le_4pct,True,True,True,False,True,True,False,False,True,True,False
2026-08-12,LITE,932.469970703125,0.13634085254043882,0.04751900042133639,0.25004134137719425,2.453368782504334,0.1960623887914017,0.09567209543436156,0.7380458159594616,False,False,3,breakout_20d;extension_le_12pct;atr_le_4pct,True,True,True,False,True,True,False,False,True,True,False
2026-08-12,AAOI,138.0800018310547,0.027916325086605243,0.01806382702971243,0.27579861868250055,1.1469517842312826,0.2383856666462303,0.1160667645894369,0.6557258271851165,False,False,4,breakout_20d;volume_ge_1_2x;extension_le_12pct;atr_le_4pct,True,True,True,False,True,False,False,False,True,True,False
2026-08-12,MXL,74.33000183105469,0.07693430087295883,-0.00866899835659718,-0.1532725967238483,0.5022611588688229,0.03524400781464765,0.11027080471510087,0.469974462456624,False,False,6,above_ma50;breakout_20d;rs20_ge_3pct;volume_ge_1_2x;atr_le_4pct;close_location_ge_50pct,True,True,False,False,False,False,True,False,False,True,False
2026-08-12,AXTI,78.47000122070312,0.06356739657092936,-0.11413412058439543,0.4789802474778224,0.9501177445599992,0.3331068461115827,0.14495984807047674,0.49814502362423174,False,False,6,breakout_20d;volume_ge_1_2x;extension_le_12pct;atr_le_4pct;close_location_ge_50pct;event_gap_clear,True,True,True,False,True,False,False,False,False,False,False
