core_cap,start,end,total_return,cagr,max_drawdown,sharpe
0.5,2009-08-05,2012-08-02,0.165272867864668,0.052442204734550524,-0.06937217410211038,0.7177655405552362
0.5,2009-09-03,2012-08-31,0.1937520263055179,0.06096863736913982,-0.06937217410211038,0.8361503843783723
0.5,2009-10-05,2012-10-02,0.18060321277098623,0.05704901297684484,-0.06937217410211038,0.792510555754903
0.5,2009-11-03,2012-11-02,0.15753202548289869,0.05000695824726509,-0.06937217410211038,0.710026716879943
0.5,2009-12-03,2012-12-04,0.12241237003132088,0.03919831137907104,-0.06937217410211038,0.5739363956200187
0.5,2010-01-05,2013-01-04,0.11214463687840004,0.036090352304526174,-0.06937217410211038,0.52823606635941
0.5,2010-02-04,2013-02-05,0.17237941150256164,0.05437838438269149,-0.06937217410211038,0.7927724443997783
0.5,2010-03-08,2013-03-07,0.13507546076599075,0.04316772306988814,-0.06937217410211038,0.6402350967410088
0.5,2010-04-07,2013-04-08,0.11127405073963748,0.03575328757151741,-0.06937217410211038,0.5385237305874591
0.5,2010-05-06,2013-05-07,0.1699113133657768,0.053638813992473944,-0.06937217410211038,0.7999226844301697
0.5,2010-06-07,2013-06-06,0.18099100883501817,0.05705769417993811,-0.06937217410211038,0.8784959416302439
0.5,2010-07-07,2013-07-08,0.19076942588362833,0.05985655597341766,-0.06937217410211038,0.9032849140740807
0.5,2010-08-05,2013-08-06,0.21885332222169374,0.06811456052831466,-0.06937217410211038,1.0135123211866526
0.5,2010-09-03,2013-09-05,0.219264513430254,0.06817030687669545,-0.06937217410211038,1.0064525438815703
0.5,2010-10-05,2013-10-04,0.23164377287093063,0.0719693395292651,-0.06937217410211038,1.0537589550339896
0.5,2010-11-03,2013-11-04,0.23156934715635735,0.0718119593074884,-0.06937217410211038,1.0448075332997213
0.5,2010-12-03,2013-12-04,0.23515928812886977,0.07285118264290413,-0.06937217410211038,1.0720966470966888
0.5,2011-01-04,2014-01-06,0.22561321498285136,0.07001728744119373,-0.06937217410211038,1.0281033873688055
0.5,2011-02-03,2014-02-05,0.18540052618623282,0.058208512809920565,-0.06937217410211038,0.8560018637389364
0.5,2011-03-07,2014-03-07,0.23303221626753445,0.07230391299213368,-0.06937217410211038,1.0536994291148267
0.5,2011-04-05,2014-04-07,0.2020020307914452,0.06311559048198889,-0.06937217410211038,0.9304724102283034
0.5,2011-05-05,2014-05-07,0.205330097265632,0.06409385063207718,-0.06937217410211038,0.9332257101947096
0.5,2011-06-06,2014-06-06,0.27043391788680715,0.08303574229224941,-0.06937217410211038,1.1984444646623718
0.5,2011-07-06,2014-07-08,0.2506618426391767,0.07724283512122421,-0.06937217410211038,1.139458562236543
0.5,2011-08-04,2014-08-06,0.2935846819328569,0.08940306326865044,-0.055994109678169424,1.336904580371581
0.5,2011-09-02,2014-09-05,0.33523378631265444,0.10085132692813015,-0.055994109678169424,1.582199803689462
0.5,2011-10-04,2014-10-06,0.32046050513225155,0.09688056775363507,-0.055994109678169424,1.4949113613361429
0.5,2011-11-02,2014-11-04,0.3415818697144768,0.10268607435227972,-0.055994109678169424,1.5151588674764425
0.5,2011-12-02,2014-12-04,0.3736541861659588,0.11138609649634179,-0.055994109678169424,1.6448632821340425
0.5,2012-01-04,2015-01-06,0.33136591633760637,0.09988575042254988,-0.055994109678169424,1.4607578546151163
0.5,2012-02-03,2015-02-05,0.32462171140795126,0.0980292104236753,-0.055994109678169424,1.3991844169018814
0.5,2012-03-06,2015-03-09,0.33614159550738343,0.10119660369127126,-0.055994109678169424,1.4374258087303784
0.5,2012-04-04,2015-04-08,0.29957794947721217,0.09099291750757965,-0.05043815741438884,1.2893169449275053
0.5,2012-05-04,2015-05-07,0.3246398087829363,0.09803420068759117,-0.047360296585804096,1.3890452207260149
0.5,2012-06-05,2015-06-08,0.36864749920831974,0.11003696339812574,-0.047360296585804096,1.5588130218954361
0.5,2012-07-05,2015-07-08,0.32572129357557555,0.09833233234288019,-0.047360296585804096,1.4029937482342028
0.5,2012-08-03,2015-08-06,0.33507409232843544,0.10090386154398634,-0.047360296585804096,1.4495139775148163
0.5,2012-09-04,2015-09-04,0.24714755131928468,0.07645161045478743,-0.07523319143460083,1.056151831055585
0.5,2012-10-03,2015-10-06,0.23057465138011457,0.07145624162729503,-0.07523319143460083,1.0043077263039208
0.5,2012-11-05,2015-11-04,0.25495487628308133,0.07876941871403798,-0.07523319143460083,1.1085690047694383
0.5,2012-12-05,2015-12-04,0.2586543549393041,0.07983010760923426,-0.0856708154789193,1.1150021118070166
0.5,2013-01-07,2016-01-06,0.2059359108827863,0.06451415085163448,-0.0899325699708341,0.9109062823966488
0.5,2013-02-06,2016-02-05,0.17759934900192742,0.056096756988411656,-0.11274774439956048,0.788274384456196
0.5,2013-03-08,2016-03-08,0.16213610765644004,0.0513501231208342,-0.11274774439956048,0.7335421709035903
0.5,2013-04-09,2016-04-07,0.1496792722126079,0.04767006255210671,-0.11274774439956048,0.684537447582918
0.5,2013-05-08,2016-05-06,0.11625763729993221,0.03740168640060926,-0.11274774439956048,0.553767197920197
0.5,2013-06-07,2016-06-07,0.11815600438191254,0.03791975702118422,-0.11274774439956048,0.5654005391557995
0.5,2013-07-09,2016-07-07,0.11149960555127958,0.03592325787527506,-0.1321008637620722,0.5324198986647837
0.5,2013-08-07,2016-08-05,0.1228398835207265,0.0394400353257649,-0.1321008637620722,0.5803912344987157
0.5,2013-09-06,2016-09-06,0.13056291174840795,0.04174364360997607,-0.1321008637620722,0.6172662031293383
0.5,2013-10-07,2016-10-05,0.118365421645662,0.03805528129206559,-0.1321008637620722,0.5621891277043759
0.5,2013-11-05,2016-11-03,0.06586595226371839,0.021524925058352906,-0.1321008637620722,0.33776628235703027
0.5,2013-12-05,2016-12-05,0.0745668386122218,0.02425659709453898,-0.1321008637620722,0.3757100857870896
0.5,2014-01-07,2017-01-05,0.07733281761974364,0.025180993287635234,-0.1321008637620722,0.38899218624017023
0.5,2014-02-06,2017-02-06,0.10764645770750914,0.03465845640202514,-0.1321008637620722,0.5306116809326612
0.5,2014-03-10,2017-03-08,0.09128959408547188,0.02959612977163051,-0.1321008637620722,0.46062599343846944
0.5,2014-04-08,2017-04-06,0.11341520965576324,0.036518985590086706,-0.1321008637620722,0.5653585798978127
0.5,2014-05-08,2017-05-08,0.12720078660397327,0.0407101906181091,-0.1321008637620722,0.6354234276807535
0.5,2014-06-09,2017-06-07,0.10847497531380257,0.034981243562781206,-0.1321008637620722,0.5509606582140493
0.5,2014-07-09,2017-07-07,0.08345322913753828,0.027121808688189475,-0.1321008637620722,0.4329587777277663
0.5,2014-08-07,2017-08-07,0.11862291993075047,0.03806417422711528,-0.1321008637620722,0.5981082543458741
0.5,2014-09-08,2017-09-06,0.08249224062519223,0.02681755824155685,-0.1321008637620722,0.4290958190041202
0.5,2014-10-07,2017-10-05,0.12113464908198024,0.03891273454691113,-0.1321008637620722,0.6125256571185457
0.5,2014-11-05,2017-11-03,0.10659527853145123,0.034394953224257785,-0.1321008637620722,0.5628567509154859
0.5,2014-12-05,2017-12-05,0.08863049433427195,0.02870462951928987,-0.1321008637620722,0.4757965195096884
0.5,2015-01-07,2018-01-05,0.1423758072628647,0.045443315624722924,-0.1321008637620722,0.7484245378036954
0.5,2015-02-06,2018-02-06,0.1262936384104174,0.04043099860634536,-0.1321008637620722,0.6626457801092046
0.5,2015-03-10,2018-03-08,0.1356577077578347,0.04338665121131191,-0.1321008637620722,0.7034145647016675
0.5,2015-04-09,2018-04-09,0.08905735459103026,0.02883903557281542,-0.1321008637620722,0.46754862427958743
0.5,2015-05-08,2018-05-08,0.10034796968456527,0.03238144679077437,-0.1321008637620722,0.5202164359623201
0.5,2015-06-09,2018-06-07,0.13251130832405433,0.04242063198205681,-0.1321008637620722,0.668626630576965
0.5,2015-07-09,2018-07-09,0.14749636078202588,0.04691774846203156,-0.1321008637620722,0.7419697221492455
0.5,2015-08-07,2018-08-07,0.14782480922717633,0.04701760274332156,-0.12516138845555513,0.7453636411151325
0.5,2015-09-08,2018-09-06,0.2146948171626537,0.06708929970965238,-0.07100262669598867,1.1107703728965126
0.5,2015-10-07,2018-10-05,0.21338470920290376,0.06670491186029759,-0.07100262669598867,1.0958524639550433
0.5,2015-11-05,2018-11-05,0.18344680677266534,0.05773616186060426,-0.07095328454334349,0.8939127358038265
0.5,2015-12-07,2018-12-06,0.18104803450028895,0.05707471935470876,-0.0676515805408563,0.8987047669310406
0.5,2016-01-07,2019-01-08,0.209868927494276,0.06548665601006154,-0.05792822559688848,1.051416689451157
0.5,2016-02-08,2019-02-07,0.2118736222287556,0.06619874030432404,-0.05792822559688848,1.085266008575089
0.5,2016-03-09,2019-03-11,0.20971917690172237,0.06544274435889474,-0.05952757344953297,1.070312089736714
0.5,2016-04-08,2019-04-09,0.24629289846654534,0.07613338078784349,-0.05952757344953297,1.225360154635324
0.5,2016-05-09,2019-05-09,0.25078194746649163,0.07749696544085372,-0.05952757344953297,1.2413820147230699
0.5,2016-06-08,2019-06-10,0.2329738320891659,0.0722187727527408,-0.05953418591447024,1.1326345184785767
0.5,2016-07-08,2019-07-10,0.254806927565141,0.07850342189892223,-0.05953418591447024,1.2618696150175488
0.5,2016-08-08,2019-08-08,0.21659600965173031,0.06758280210530421,-0.05953418591447024,1.0698834295919764
0.5,2016-09-07,2019-09-09,0.22149811247896833,0.0688856897912602,-0.05953418591447024,1.0534712551070626
0.5,2016-10-06,2019-10-08,0.20385499497443393,0.06372032036764375,-0.05953418591447024,0.9813914381818241
0.5,2016-11-04,2019-11-06,0.27276088433645884,0.08361702875334442,-0.05953418591447024,1.2644428244199455
0.5,2016-12-06,2019-12-06,0.2607242504414877,0.08034634803541074,-0.05953418591447024,1.22300942930013
0.5,2017-01-06,2020-01-08,0.26824332908703274,0.08233490216828909,-0.05953418591447024,1.2537602454141588
0.5,2017-02-07,2020-02-07,0.2815261746387625,0.08625992012960881,-0.05953418591447024,1.2858155326045289
0.5,2017-03-09,2020-03-10,0.19125501060405603,0.060000438802007006,-0.07500706206249985,0.8579438735716851
0.5,2017-04-07,2020-04-08,0.1669042558582483,0.052736335566360815,-0.09415639720548141,0.7342028070656234
0.5,2017-05-09,2020-05-08,0.15803156345194092,0.050158084992366625,-0.09415639720548141,0.7017657798779153
0.5,2017-06-08,2020-06-09,0.17388845174602663,0.054830059723878444,-0.09415639720548141,0.7630959713426652
0.5,2017-07-10,2020-07-09,0.19533227199098246,0.06132217843285481,-0.09415639720548141,0.8261248346583796
0.5,2017-08-08,2020-08-07,0.2048041628903028,0.0641200525580714,-0.09415639720548141,0.8507692107613763
0.5,2017-09-07,2020-09-08,0.19947592501615752,0.062430449031777746,-0.09415639720548141,0.8109931988964146
0.5,2017-10-06,2020-10-07,0.20162753902836106,0.06306460675955616,-0.09415639720548141,0.7958579370983452
0.5,2017-11-06,2020-11-05,0.19337351437222705,0.06074174463735371,-0.09415639720548141,0.7518359312260935
0.5,2017-12-06,2020-12-07,0.21102418305060144,0.06582529198809595,-0.09415639720548141,0.811065830803316
0.5,2018-01-08,2021-01-07,0.19165699214843945,0.06023256963582635,-0.09415639720548141,0.7443330298104606
0.5,2018-02-07,2021-02-08,0.22874420342835755,0.07099270932764634,-0.09415639720548141,0.8780713398576363
0.5,2018-03-09,2021-03-10,0.17363195234171558,0.054753313453816066,-0.09415639720548141,0.6847977479304546
0.5,2018-04-10,2021-04-09,0.25223316890364145,0.07791381218280913,-0.09415639720548141,0.9635855185696449
0.5,2018-05-09,2021-05-10,0.22917820495942887,0.07111864499180642,-0.09415639720548141,0.8884673327582266
0.5,2018-06-08,2021-06-09,0.2204237651387817,0.0685725817552274,-0.09415639720548141,0.8539238550712623
0.5,2018-07-10,2021-07-09,0.24644677142885807,0.07624981297230593,-0.09415639720548141,0.9418344629995935
0.5,2018-08-08,2021-08-09,0.242511841457983,0.07497334228155239,-0.09415639720548141,0.928959992203634
0.5,2018-09-07,2021-09-08,0.2592525491577833,0.07977413714303738,-0.09415639720548141,0.9833898927108489
0.5,2018-10-08,2021-10-07,0.23684201532802618,0.0734763633070854,-0.09415639720548141,0.9010766593040758
0.5,2018-11-06,2021-11-05,0.3230168200779895,0.09786652487803704,-0.09415639720548141,1.216640602762707
0.5,2018-12-07,2021-12-07,0.3316556588173014,0.10015663324426693,-0.09415639720548141,1.2210298780504385
0.5,2019-01-09,2022-01-06,0.3282368698632441,0.09949999403672516,-0.09415639720548141,1.1879495428104057
0.5,2019-02-08,2022-02-07,0.2941143648644,0.08980747863297944,-0.09415639720548141,1.0562013179476069
0.5,2019-03-12,2022-03-09,0.2792145571701288,0.08576912506684065,-0.09415639720548141,1.0079326886758384
0.5,2019-04-10,2022-04-07,0.24670967428076152,0.07647039912550557,-0.09415639720548141,0.9116356414538321
0.5,2019-05-10,2022-05-09,0.22377685230606703,0.06968055574522802,-0.09415639720548141,0.8371005260259048
0.5,2019-06-11,2022-06-08,0.2335158024493733,0.07264994021735416,-0.09415639720548141,0.8819141529778248
0.5,2019-07-11,2022-07-11,0.20932580107950693,0.06538888965418876,-0.09415639720548141,0.8052079926656227
0.5,2019-08-09,2022-08-09,0.2273634714250654,0.07065849266604918,-0.09415639720548141,0.8775102410627365
0.5,2019-09-10,2022-09-08,0.2135298872580884,0.06674752095901626,-0.09415639720548141,0.8496831498909296
0.5,2019-10-09,2022-10-07,0.2243954822672387,0.06992693378873871,-0.09415639720548141,0.8958372058410932
0.5,2019-11-07,2022-11-07,0.18522578770012976,0.058265779036893006,-0.09415639720548141,0.7617992896095578
0.5,2019-12-09,2022-12-07,0.1565927080696381,0.04976922898491831,-0.09415639720548141,0.6587833662138531
0.5,2020-01-09,2023-01-09,0.10486197257580843,0.03379092592474975,-0.10488247539707873,0.4621897289636647
0.5,2020-02-10,2023-02-08,0.08202751404594966,0.0266703605433547,-0.10488247539707873,0.3751911016607768
0.5,2020-03-11,2023-03-10,0.12483423570999186,0.040056062149139926,-0.1244048802786043,0.5608175656058165
0.5,2020-04-09,2023-04-11,0.1820915101258329,0.05727859081366127,-0.1244048802786043,0.7984581914668317
0.5,2020-05-11,2023-05-10,0.17911523269362872,0.05655044659132491,-0.1244048802786043,0.7767066023726753
0.5,2020-06-10,2023-06-09,0.18423992415498036,0.05808134720611635,-0.1244048802786043,0.7919368127900231
0.5,2020-07-10,2023-07-12,0.20035233722879853,0.06268885062482576,-0.1244048802786043,0.8730537228003707
0.5,2020-08-10,2023-08-10,0.1724392949320397,0.05449832913267305,-0.1244048802786043,0.7678375602908447
0.5,2020-09-09,2023-09-11,0.16939083688815937,0.05348271935784288,-0.1244048802786043,0.7800581052345137
0.5,2020-10-08,2023-10-10,0.14566504080237075,0.04631741912464382,-0.1244048802786043,0.6967613822383707
0.5,2020-11-06,2023-11-08,0.12610435271508513,0.04033518816459036,-0.1244048802786043,0.6244227326943732
0.5,2020-12-08,2023-12-08,0.11187436123596961,0.03600635708994582,-0.1244048802786043,0.56294663841013
0.5,2021-01-08,2024-01-10,0.11533143025562653,0.037010869456886475,-0.1244048802786043,0.5787007497990727
0.5,2021-02-09,2024-02-09,0.13085755492577578,0.04187310719467696,-0.1244048802786043,0.6528523267607376
0.5,2021-03-11,2024-03-12,0.1556918601469539,0.04935752827703577,-0.1244048802786043,0.7776841785115135
0.5,2021-04-12,2024-04-11,0.12796391636999305,0.04098309085734275,-0.1244048802786043,0.6571542626095286
0.5,2021-05-11,2024-05-10,0.13514927882792316,0.04319035172479069,-0.1244048802786043,0.6853985332477207
0.5,2021-06-10,2024-06-11,0.14232159468400218,0.04529974925802582,-0.1244048802786043,0.7241175731844535
0.5,2021-07-12,2024-07-12,0.14507167985347325,0.0461800112504156,-0.1244048802786043,0.7338588727592125
0.5,2021-08-10,2024-08-12,0.0894007617709518,0.028893657623633384,-0.1244048802786043,0.4582266418063664
0.5,2021-09-09,2024-09-11,0.09160412590347233,0.029585431427557873,-0.1244048802786043,0.4634141894857385
0.5,2021-10-08,2024-10-10,0.13889758641282102,0.0442143129910606,-0.1244048802786043,0.6781059492423143
0.5,2021-11-08,2024-11-08,0.11166274113765295,0.03590720680054216,-0.1244048802786043,0.5535794393780643
0.5,2021-12-08,2024-12-10,0.11599526250856385,0.0371818160473123,-0.1244048802786043,0.5836263387289545
0.5,2022-01-07,2025-01-13,0.11453601476973496,0.03659474785886396,-0.11128191375780028,0.5789050786739852
0.5,2022-02-08,2025-02-12,0.16117660750248786,0.050870445708557144,-0.08983061177097951,0.8024224829171842
0.5,2022-03-10,2025-03-14,0.12700039978096478,0.04049776447234299,-0.075601063103104,0.6270551548333451
0.5,2022-04-08,2025-04-14,0.1261973163217902,0.04017701312125155,-0.07087637358275234,0.6154116453377243
0.5,2022-05-10,2025-05-14,0.14748660905395972,0.04674025814562821,-0.0621927066893766,0.7135674408792206
0.5,2022-06-09,2025-06-13,0.15104484411933572,0.04781690741524902,-0.0621927066893766,0.7265457466391442
0.5,2022-07-12,2025-07-16,0.182081051063669,0.05711489212608423,-0.0621927066893766,0.8514355616248706
0.5,2022-08-10,2025-08-14,0.20454630972280063,0.06374388437623413,-0.0621927066893766,0.9344885006225239
0.5,2022-09-09,2025-09-15,0.2187637048465818,0.06776924185234323,-0.0621927066893766,0.9843173644255657
0.5,2022-10-10,2025-10-14,0.22414443158392006,0.06945972978353843,-0.0621927066893766,0.9903308818040799
0.5,2022-11-08,2025-11-12,0.2471200590099758,0.07608332919995897,-0.0621927066893766,1.06190830301256
0.5,2022-12-08,2025-12-12,0.25657122839774593,0.07878433021215936,-0.0621927066893766,1.0825276109219781
0.6,2006-01-03,2009-01-02,0.023404560582926948,0.007746758558118572,-0.11596141351708511,0.14869631147388795
0.6,2006-02-02,2009-02-03,0.027277336899741877,0.009000689705527476,-0.11596141351708511,0.16942567287315086
0.6,2006-03-06,2009-03-05,0.026710648478601273,0.008831503539188601,-0.11596141351708511,0.16815060102215354
0.6,2006-04-04,2009-04-03,0.011373399309209997,0.0037794423108918895,-0.11596141351708511,0.09093639663801979
0.6,2006-05-04,2009-05-05,0.01799774810237187,0.005956798411641984,-0.11596141351708511,0.12550495995793284
0.6,2006-06-05,2009-06-04,0.057656192662314476,0.018873805440000835,-0.12037793846203981,0.3301649974701808
0.6,2006-07-05,2009-07-06,0.0310831304934045,0.010243762993026984,-0.12411502490967541,0.1898326635261626
0.6,2006-08-03,2009-08-04,0.1043717822929151,0.03360687878812363,-0.13130329743038782,0.5253194638848463
0.6,2006-09-01,2009-09-02,0.08674997839625287,0.028086107344840405,-0.13130329743038782,0.4334711884258531
0.6,2006-10-03,2009-10-02,0.10389612690055494,0.033520758985317034,-0.13130329743038782,0.4969347593763505
0.6,2006-11-01,2009-11-02,0.08921954079390826,0.028863382142564564,-0.13130329743038782,0.4259866268070373
0.6,2006-12-01,2009-12-02,0.10841304144411956,0.0348646773575767,-0.13130329743038782,0.5013638923190504
0.6,2007-01-04,2010-01-04,0.12392103238689334,0.03970007465737013,-0.13130329743038782,0.5625135793282823
0.6,2007-02-05,2010-02-03,0.08781235273925647,0.028499661419536304,-0.13130329743038782,0.410435567741409
0.6,2007-03-07,2010-03-05,0.14266976699018463,0.045533123622385485,-0.13130329743038782,0.6336342731653498
0.6,2007-04-05,2010-04-06,0.14785639271278472,0.046983343128615296,-0.13130329743038782,0.6585308081918286
0.6,2007-05-07,2010-05-05,0.1065535742360475,0.0343819378481558,-0.13130329743038782,0.4850832549433167
0.6,2007-06-06,2010-06-04,0.07271820624063374,0.02371281326299557,-0.13130329743038782,0.3370612681545582
0.6,2007-07-06,2010-07-06,0.051391048064119094,0.016841127426747704,-0.13130329743038782,0.2544591416303862
0.6,2007-08-06,2010-08-04,0.07288307354840362,0.023765339671433017,-0.13130329743038782,0.3481303858518178
0.6,2007-09-05,2010-09-02,0.057971349695200125,0.019010113988203292,-0.13130329743038782,0.2902841091415513
0.6,2007-10-04,2010-10-04,0.021883507614611553,0.007240272514318136,-0.13130329743038782,0.13534337823241369
0.6,2007-11-02,2010-11-02,0.054714640390945535,0.017911214541115328,-0.12526342283311143,0.28277409872389647
0.6,2007-12-04,2010-12-02,0.10073483071249201,0.03256276992923168,-0.11095611423591523,0.49593008736728567
0.6,2008-01-04,2011-01-03,0.14101366090349865,0.04498493171150608,-0.08412016744903039,0.6812860159140949
0.6,2008-02-05,2011-02-02,0.18075149184685424,0.057093376184447875,-0.07676424032328266,0.8454866366193012
0.6,2008-03-06,2011-03-04,0.19307993035630755,0.06076898650950513,-0.07676424032328266,0.8768875245480318
0.6,2008-04-07,2011-04-04,0.1928694072708601,0.06076368150228517,-0.07676424032328266,0.8558371745155203
0.6,2008-05-06,2011-05-04,0.2061847001752315,0.06464842954772321,-0.07676424032328266,0.8996683783590064
0.6,2008-06-05,2011-06-03,0.16864030083547443,0.05345756997958473,-0.07676424032328266,0.740677696631678
0.6,2008-07-07,2011-07-05,0.24462293688522818,0.07586795498643206,-0.06742677451579404,1.024686441047109
0.6,2008-08-05,2011-08-03,0.2173843959229793,0.0679417275299099,-0.06742677451579404,0.9020791117197327
0.6,2008-09-04,2011-09-01,0.1994891019208509,0.06272899136026155,-0.07457509010106966,0.7976798674179835
0.6,2008-10-03,2011-10-03,0.21508185132164037,0.06713941528989653,-0.07457509010106966,0.8552193246115081
0.6,2008-11-03,2011-11-01,0.2147173267662441,0.06715930528445013,-0.07457509010106966,0.8539583374327357
0.6,2008-12-03,2011-12-01,0.21642514771881194,0.06766045012749311,-0.07457509010106966,0.8532324965563218
0.6,2009-01-05,2012-01-03,0.2231087571795456,0.06961720389980441,-0.07457509010106966,0.8641707282981755
0.6,2009-02-04,2012-02-02,0.2522970134174731,0.07808017350977603,-0.07457509010106966,0.9584616447487968
0.6,2009-03-06,2012-03-05,0.2823990387190891,0.08650665495981946,-0.07457509010106966,1.0489235254375595
0.6,2009-04-06,2012-04-03,0.3226570158151072,0.09795430907790337,-0.07457509010106966,1.1636568754058196
0.6,2009-05-06,2012-05-03,0.2957688658037936,0.09044446837970699,-0.07457509010106966,1.0640602405349249
0.6,2009-06-05,2012-06-04,0.21594853652140844,0.0673932493635907,-0.07457509010106966,0.8032345733423044
0.6,2009-07-07,2012-07-03,0.30477479684005315,0.09306026055682248,-0.07457509010106966,1.0891142628487676
0.6,2009-08-05,2012-08-02,0.19734472848150886,0.06203460760379054,-0.07457509010106966,0.7547490342614537
0.6,2009-09-03,2012-08-31,0.23238591614630466,0.07232150434514839,-0.07457509010106966,0.8817767514235152
0.6,2009-10-05,2012-10-02,0.2163086714744995,0.06762628610246213,-0.07457509010106966,0.8363244197116005
0.6,2009-11-03,2012-11-02,0.1884221512686024,0.0592716829859401,-0.07457509010106966,0.7506215763588319
0.6,2009-12-03,2012-12-04,0.15102396135124452,0.047944429815366174,-0.07457509010106966,0.6232293120258083
0.6,2010-01-05,2013-01-04,0.1430877398085224,0.045618156187565706,-0.07457509010106966,0.5893593640154144
0.6,2010-02-04,2013-02-05,0.20950689149028312,0.06538048929004026,-0.07457509010106966,0.8378485292558634
