rs20_min,volume_ratio_min,max_extension,max_hold_days,exception_target_weight,stop_loss,repair_rs10_min,breadth_min,breadth_count_min,max_atr_pct,min_close_location,final_value,total_return,cagr,max_drawdown,volatility,sharpe,sortino,trade_count,win_rate,average_win,average_loss,profit_factor,exception_trade_count,exception_win_rate,exception_average_return,exposure,turnover,costs,quality_score
0.03,1.2,0.12,20,0.05,0.08,0.03,0.5,2,0.04,0.5,7028.846748961102,0.1714744581601837,0.08252298099041666,-0.01906404624243474,0.03663281908348243,2.187268173407402,2.8476740603101134,20,0.7,0.17128867938010695,-0.056352887941070136,8.225728005018157,0,,,0.05262848090644961,3.2873133784328172,59.724968842314716,0.30171777520993953
0.03,1.2,0.08,30,0.05,0.08,0.03,0.5,2,0.08,0.7,6655.606057411152,0.10926767623519185,0.053330143409265895,-0.018198088637023324,0.023841538241445363,2.19557046208849,1.656731833330934,11,0.6363636363636364,0.19141276940721955,-0.025012727446881662,18.07120670460185,0,,,0.03629460658853808,1.8660203329437484,33.196810800530706,0.2706063271177851
0.03,1.2,0.08,30,0.05,0.08,0.03,0.5,2,0.06,0.7,6655.606057411152,0.10926767623519185,0.053330143409265895,-0.018198088637023324,0.023841538241445363,2.19557046208849,1.656731833330934,11,0.6363636363636364,0.19141276940721955,-0.025012727446881662,18.07120670460185,0,,,0.03629460658853808,1.8660203329437484,33.196810800530706,0.2706063271177851
0.03,1.2,0.08,30,0.05,0.08,0.03,0.5,2,0.04,0.7,6655.606057411152,0.10926767623519185,0.053330143409265895,-0.018198088637023324,0.023841538241445363,2.19557046208849,1.656731833330934,11,0.6363636363636364,0.19141276940721955,-0.025012727446881662,18.07120670460185,0,,,0.03629460658853808,1.8660203329437484,33.196810800530706,0.2706063271177851
0.03,1.2,0.08,30,0.05,0.08,0.03,0.5,2,0.04,0.5,6655.606057411152,0.10926767623519185,0.053330143409265895,-0.018198088637023324,0.023841538241445363,2.19557046208849,1.656731833330934,11,0.6363636363636364,0.19141276940721955,-0.025012727446881662,18.07120670460185,0,,,0.03629460658853808,1.8660203329437484,33.196810800530706,0.2706063271177851
0.03,1.2,0.08,30,0.05,0.06,0.03,0.5,2,0.08,0.7,6651.421983453057,0.10857033057550947,0.05299831995189619,-0.018209377776914115,0.0237252482816348,2.1929094792263837,1.5960836032514933,11,0.6363636363636364,0.19141276940721955,-0.028009914877190286,16.295805727649654,0,,,0.03555047304946763,1.865322987284066,33.19262253831039,0.27000276080425933
0.03,1.2,0.08,30,0.05,0.06,0.03,0.5,2,0.06,0.7,6651.421983453057,0.10857033057550947,0.05299831995189619,-0.018209377776914115,0.0237252482816348,2.1929094792263837,1.5960836032514933,11,0.6363636363636364,0.19141276940721955,-0.028009914877190286,16.295805727649654,0,,,0.03555047304946763,1.865322987284066,33.19262253831039,0.27000276080425933
0.03,1.2,0.08,30,0.05,0.06,0.03,0.5,2,0.04,0.7,6651.421983453057,0.10857033057550947,0.05299831995189619,-0.018209377776914115,0.0237252482816348,2.1929094792263837,1.5960836032514933,11,0.6363636363636364,0.19141276940721955,-0.028009914877190286,16.295805727649654,0,,,0.03555047304946763,1.865322987284066,33.19262253831039,0.27000276080425933
0.03,1.2,0.08,30,0.05,0.06,0.03,0.5,2,0.04,0.5,6651.421983453057,0.10857033057550947,0.05299831995189619,-0.018209377776914115,0.0237252482816348,2.1929094792263837,1.5960836032514933,11,0.6363636363636364,0.19141276940721955,-0.028009914877190286,16.295805727649654,0,,,0.03555047304946763,1.865322987284066,33.19262253831039,0.27000276080425933
0.03,1.2,0.08,20,0.05,0.08,0.03,0.5,2,0.08,0.7,6529.921326874969,0.08832022114582827,0.0433167138100603,-0.00727264480634604,0.0194268164163737,2.196863074023805,2.055834341383429,11,0.6363636363636364,0.14327135504099348,-0.025012727446881662,14.798524900733476,0,,,0.030309126891307773,1.8450728778543843,33.07100025945344,0.2661848806274496
0.03,1.2,0.08,20,0.05,0.08,0.03,0.5,2,0.06,0.7,6529.921326874969,0.08832022114582827,0.0433167138100603,-0.00727264480634604,0.0194268164163737,2.196863074023805,2.055834341383429,11,0.6363636363636364,0.14327135504099348,-0.025012727446881662,14.798524900733476,0,,,0.030309126891307773,1.8450728778543843,33.07100025945344,0.2661848806274496
0.03,1.2,0.08,20,0.05,0.08,0.03,0.5,2,0.04,0.5,6529.921326874969,0.08832022114582827,0.0433167138100603,-0.00727264480634604,0.0194268164163737,2.196863074023805,2.055834341383429,11,0.6363636363636364,0.14327135504099348,-0.025012727446881662,14.798524900733476,0,,,0.030309126891307773,1.8450728778543843,33.07100025945344,0.2661848806274496
0.03,1.2,0.08,20,0.05,0.08,0.03,0.5,2,0.04,0.7,6529.921326874969,0.08832022114582827,0.0433167138100603,-0.00727264480634604,0.0194268164163737,2.196863074023805,2.055834341383429,11,0.6363636363636364,0.14327135504099348,-0.025012727446881662,14.798524900733476,0,,,0.030309126891307773,1.8450728778543843,33.07100025945344,0.2661848806274496
0.03,1.2,0.08,20,0.05,0.06,0.03,0.5,2,0.06,0.7,6525.737252916874,0.08762287548614567,0.04298171774381787,-0.008792072650685268,0.019277033767622832,2.197091162708162,1.9061536216234143,11,0.6363636363636364,0.14327135504099348,-0.028009914877190286,13.344647691774151,0,,,0.02956129003204731,1.844375532194702,33.066811997233124,0.2651129795074733
0.03,1.2,0.08,20,0.05,0.06,0.03,0.5,2,0.08,0.7,6525.737252916874,0.08762287548614567,0.04298171774381787,-0.008792072650685268,0.019277033767622832,2.197091162708162,1.9061536216234143,11,0.6363636363636364,0.14327135504099348,-0.028009914877190286,13.344647691774151,0,,,0.02956129003204731,1.844375532194702,33.066811997233124,0.2651129795074733
0.03,1.2,0.08,20,0.05,0.06,0.03,0.5,2,0.04,0.5,6525.737252916874,0.08762287548614567,0.04298171774381787,-0.008792072650685268,0.019277033767622832,2.197091162708162,1.9061536216234143,11,0.6363636363636364,0.14327135504099348,-0.028009914877190286,13.344647691774151,0,,,0.02956129003204731,1.844375532194702,33.066811997233124,0.2651129795074733
0.03,1.2,0.08,20,0.05,0.06,0.03,0.5,2,0.04,0.7,6525.737252916874,0.08762287548614567,0.04298171774381787,-0.008792072650685268,0.019277033767622832,2.197091162708162,1.9061536216234143,11,0.6363636363636364,0.14327135504099348,-0.028009914877190286,13.344647691774151,0,,,0.02956129003204731,1.844375532194702,33.066811997233124,0.2651129795074733
0.03,1.2,0.08,10,0.05,0.08,0.03,0.5,2,0.08,0.7,6418.432271006869,0.0697387118344781,0.03435347371474973,-0.0087432953766724,0.015496342650095137,2.1917097520165694,1.873401121907125,12,0.6666666666666666,0.10712063175747,-0.035108058128080426,8.354732043635094,0,,,0.018289052604129847,1.9692242459889293,35.81579972400431,0.2574861345614038
0.03,1.2,0.08,10,0.05,0.08,0.03,0.5,2,0.06,0.7,6418.432271006869,0.0697387118344781,0.03435347371474973,-0.0087432953766724,0.015496342650095137,2.1917097520165694,1.873401121907125,12,0.6666666666666666,0.10712063175747,-0.035108058128080426,8.354732043635094,0,,,0.018289052604129847,1.9692242459889293,35.81579972400431,0.2574861345614038
0.03,1.2,0.08,10,0.05,0.08,0.03,0.5,2,0.04,0.7,6418.432271006869,0.0697387118344781,0.03435347371474973,-0.0087432953766724,0.015496342650095137,2.1917097520165694,1.873401121907125,12,0.6666666666666666,0.10712063175747,-0.035108058128080426,8.354732043635094,0,,,0.018289052604129847,1.9692242459889293,35.81579972400431,0.2574861345614038
0.03,1.2,0.12,30,0.05,0.08,0.03,0.5,2,0.04,0.5,6955.068327630858,0.15917805460514312,0.07681494231794539,-0.02558836309502044,0.04066359744375267,1.844005140472156,1.8554592826942287,20,0.65,0.18586746779834812,-0.06051050493087643,6.349337742517253,0,,,0.0613476928961996,3.2120975436579475,59.27359960387494,0.25592127481765076
0.03,1.2,0.08,10,0.05,0.06,0.03,0.5,2,0.08,0.7,6411.842867035954,0.0686404778393257,0.0338212917857883,-0.009417698297046528,0.01545069266235972,2.164763686581316,1.68491582567444,12,0.6666666666666666,0.10712063175747,-0.039509576300694196,7.487519085134484,0,,,0.017409614352104343,1.9681260119937773,35.809203724033424,0.25392214462873
0.03,1.2,0.08,10,0.05,0.06,0.03,0.5,2,0.06,0.7,6411.842867035954,0.0686404778393257,0.0338212917857883,-0.009417698297046528,0.01545069266235972,2.164763686581316,1.68491582567444,12,0.6666666666666666,0.10712063175747,-0.039509576300694196,7.487519085134484,0,,,0.017409614352104343,1.9681260119937773,35.809203724033424,0.25392214462873
0.03,1.2,0.08,10,0.05,0.06,0.03,0.5,2,0.04,0.7,6411.842867035954,0.0686404778393257,0.0338212917857883,-0.009417698297046528,0.01545069266235972,2.164763686581316,1.68491582567444,12,0.6666666666666666,0.10712063175747,-0.039509576300694196,7.487519085134484,0,,,0.017409614352104343,1.9681260119937773,35.809203724033424,0.25392214462873
0.03,1.2,0.08,30,0.05,0.06,0.03,0.5,2,0.08,0.5,6622.779974447048,0.10379666240784124,0.05072402557699318,-0.018287035115369554,0.02401122000684034,2.076837189460898,1.5369545711425203,12,0.5833333333333334,0.19141276940721955,-0.035480975095845954,9.743190927147792,0,,,0.03584830742687476,2.0066107402191724,36.04032326161274,0.2534308936320649
0.03,1.2,0.08,30,0.05,0.06,0.03,0.5,2,0.06,0.5,6622.779974447048,0.10379666240784124,0.05072402557699318,-0.018287035115369554,0.02401122000684034,2.076837189460898,1.5369545711425203,12,0.5833333333333334,0.19141276940721955,-0.035480975095845954,9.743190927147792,0,,,0.03584830742687476,2.0066107402191724,36.04032326161274,0.2534308936320649
0.03,1.2,0.12,20,0.05,0.06,0.03,0.5,2,0.04,0.5,6878.152107959143,0.14635868465985724,0.07083187973431393,-0.020733439021238143,0.03761724834195066,1.8417226788532965,1.846657867483487,21,0.6666666666666666,0.1711647928074464,-0.0740344810248456,4.893721461139747,0,,,0.051358538049954904,3.3649529913027187,62.190658290582576,0.25297076144235786
0.03,1.2,0.08,10,0.05,0.08,0.03,0.5,2,0.04,0.5,6417.577068936632,0.06959617815610519,0.034284420183589015,-0.0087432953766724,0.015977984058346526,2.121927362723743,1.9228173433522198,13,0.6153846153846154,0.10712063175747,-0.028423122650718457,8.231005377160043,0,,,0.019557604284071387,2.1384238877058865,38.830999734303994,0.2478747395368579
0.03,1.2,0.08,20,0.05,0.06,0.03,0.5,2,0.06,0.5,6497.095243910865,0.08284920731847745,0.040685623932537274,-0.008832672397791841,0.019581252031554405,2.050472470080175,1.7816756968537582,12,0.5833333333333334,0.14327135504099348,-0.035480975095845954,7.978706453027306,0,,,0.029833649895554697,1.9856632851298082,35.914512720535484,0.24548320140832552
0.03,1.2,0.08,20,0.05,0.06,0.03,0.5,2,0.08,0.5,6497.095243910865,0.08284920731847745,0.040685623932537274,-0.008832672397791841,0.019581252031554405,2.050472470080175,1.7816756968537582,12,0.5833333333333334,0.14327135504099348,-0.035480975095845954,7.978706453027306,0,,,0.029833649895554697,1.9856632851298082,35.914512720535484,0.24548320140832552
0.03,1.2,0.12,30,0.05,0.08,0.03,0.5,2,0.04,0.7,6841.789875928886,0.1402983126548143,0.06799175972053217,-0.023867237083994186,0.03611947403044364,1.8429249478095102,2.09808717452219,20,0.6,0.19854113732565312,-0.061572247792629695,5.004209501675106,0,,,0.05680173333991294,3.1164690073537833,58.69971453371317,0.24535063595948609
0.03,1.2,0.08,10,0.05,0.06,0.03,0.5,2,0.04,0.5,6410.987664965717,0.06849794416095278,0.033752202851484725,-0.009417698297046528,0.01593469032124567,2.095282731376422,1.7424499765016814,13,0.6153846153846154,0.10712063175747,-0.03194433718880947,7.3879917795463275,0,,,0.018679467847337757,2.1373256537107346,38.82440373433311,0.24434085760983446
0.03,1.0,0.12,30,0.05,0.06,0.03,0.5,2,0.04,0.7,6835.151999355964,0.13919199989266073,0.0674724873706618,-0.021557152378538058,0.036553331734544295,1.8081315955311468,2.2485168966704685,24,0.5416666666666666,0.19622186396608715,-0.05150593909616316,4.587185310594197,0,,,0.05810734369938572,3.5176490346029023,69.10679846641524,0.2395904040678408
0.03,1.0,0.12,30,0.05,0.08,0.03,0.5,2,0.04,0.5,6866.605332033677,0.14443422200561273,0.0699308171440216,-0.023404410901568085,0.0394877768799291,1.734963227350647,1.9593147149947006,24,0.5833333333333334,0.16679490087222332,-0.054499706376459144,4.861200209051011,0,,,0.06325464586802576,3.691590310484715,70.15047861871895,0.23589160109496896
0.03,1.2,0.12,20,0.05,0.08,0.03,0.5,2,0.04,0.7,6699.332413103107,0.11655540218385108,0.056791710758721914,-0.01824594300979887,0.030716213318339663,1.8172713381970658,2.122883064948663,20,0.6,0.165689779171701,-0.061572247792629695,4.326570648389941,0,,,0.04858886488067186,3.166166127479553,58.99775509504554,0.23439587307352908
0.03,1.0,0.12,30,0.05,0.08,0.03,0.5,2,0.04,0.7,6810.337558175094,0.1350562596958491,0.06552905423980637,-0.022712932727362967,0.03684707849118558,1.7444476598200491,2.1421497775190166,24,0.5416666666666666,0.19622186396608715,-0.056941863136541766,4.14535591096299,0,,,0.058624884122663194,3.5135132944060907,69.0819591859539,0.23070068719146314
0.03,1.2,0.08,30,0.05,0.08,0.03,0.5,2,0.08,0.5,6574.534549481902,0.09575575824698368,0.04688201426479832,-0.01841935173475795,0.025213864456925028,1.8333599608589157,1.3059013229427983,12,0.5833333333333334,0.19141276940721955,-0.05701356830331088,5.808797985433592,0,,,0.03702572705774339,1.9985698360583144,35.99202954292891,0.2251750011499776
0.03,1.2,0.08,30,0.05,0.08,0.03,0.5,2,0.06,0.5,6574.534549481902,0.09575575824698368,0.04688201426479832,-0.01841935173475795,0.025213864456925028,1.8333599608589157,1.3059013229427983,12,0.5833333333333334,0.19141276940721955,-0.05701356830331088,5.808797985433592,0,,,0.03702572705774339,1.9985698360583144,35.99202954292891,0.2251750011499776
0.03,1.0,0.12,20,0.05,0.06,0.03,0.5,2,0.04,0.5,6687.945970578882,0.11465766176314696,0.055891399048855206,-0.018990798975598966,0.03216244552573227,1.7103864165465439,2.1548828546060097,25,0.6,0.134566958442626,-0.053509211736883736,4.175613968453282,0,,,0.053202588897956773,3.78625403992487,72.71828490380472,0.22243464121571013
0.03,1.2,0.12,30,0.05,0.06,0.03,0.5,2,0.04,0.5,6873.804630612564,0.14563410510209396,0.0704927092579073,-0.028281033813509437,0.043353169907132984,1.5961128000071885,1.3724522253941351,21,0.6190476190476191,0.17843652126153964,-0.06496471259275595,4.860893192161114,0,,,0.061507192502370744,3.3653304382918123,62.192918627300116,0.2219158533042524
0.03,1.2,0.08,10,0.05,0.06,0.03,0.5,2,0.06,0.5,6382.345655959708,0.06372427599328456,0.03143564813294186,-0.009461158369074463,0.01626280266108477,1.9151024782704318,1.5684785797552356,14,0.5714285714285714,0.10712063175747,-0.03751448365241933,5.112147967588751,0,,,0.018903022144420766,2.27861340664584,41.67210445763546,0.22178674534687637
0.03,1.2,0.08,10,0.05,0.06,0.03,0.5,2,0.08,0.5,6382.345655959708,0.06372427599328456,0.03143564813294186,-0.009461158369074463,0.01626280266108477,1.9151024782704318,1.5684785797552356,14,0.5714285714285714,0.10712063175747,-0.03751448365241933,5.112147967588751,0,,,0.018903022144420766,2.27861340664584,41.67210445763546,0.22178674534687637
0.03,1.2,0.12,30,0.05,0.06,0.03,0.5,2,0.04,0.7,6798.766671400378,0.13312777856672975,0.06462163035928747,-0.022936751510143072,0.03875968147933959,1.6382480738780938,1.4823035196901773,21,0.5714285714285714,0.19863848315824884,-0.07210305710508998,3.8207718350139928,0,,,0.0558442285910235,3.294823483903618,61.76980143989455,0.22054949056345388
0.03,1.0,0.12,20,0.05,0.06,0.03,0.5,2,0.04,0.7,6642.4280907730945,0.10707134846218236,0.052284694785967645,-0.017141523089659105,0.030216108035940447,1.7051000329287014,2.1481383312234383,24,0.5416666666666666,0.15506867610049674,-0.05114153745644789,3.712804046201348,0,,,0.05132223707291044,3.6216408011793386,69.73055696572379,0.21630726986734156
0.03,1.2,0.12,30,0.05,0.08,0.03,0.5,2,0.06,0.7,6788.674050647706,0.13144567510795113,0.06382950716062274,-0.02642308176489483,0.03861094428988324,1.6250684337453956,1.7762382855545051,25,0.56,0.17518765547890994,-0.06314594976977639,3.6204779543352084,0,,,0.062534347193011,3.9098705421396875,73.46008538697417,0.2161248096527149
0.03,1.0,0.12,20,0.05,0.08,0.03,0.5,2,0.04,0.5,6668.9922468315135,0.11149870780525228,0.05439105406119338,-0.020439341029699465,0.03230358914302107,1.6589420568363187,2.0795025100348226,25,0.6,0.134566958442626,-0.05831011732086951,3.839673576996079,0,,,0.05360387400214694,3.781530189281216,72.68992281785694,0.21506558922997554
0.03,1.2,0.12,10,0.05,0.06,0.03,0.5,2,0.04,0.5,6598.183244735631,0.09969720745593857,0.04876702312108483,-0.023946703069709807,0.027866848752868746,1.7260533085919871,1.256983308841503,28,0.6071428571428571,0.11147121150042005,-0.056119297312384304,3.2212489885023237,0,,,0.03741919693888627,4.307107873888615,81.8433272699037,0.2147561453025715
0.05,1.2,0.08,30,0.05,0.06,0.03,0.5,2,0.06,0.5,6491.596818605144,0.08193280310085727,0.040244263829160465,-0.018651346021488546,0.022519655153456535,1.7667987301574355,1.1688078261372261,8,0.625,0.2248693390866404,-0.05159613896384721,8.234042664350484,0,,,0.026973255171417517,1.368505516550095,24.21154890766808,0.21384846383415976
0.05,1.2,0.08,30,0.05,0.06,0.03,0.5,2,0.08,0.5,6491.596818605144,0.08193280310085727,0.040244263829160465,-0.018651346021488546,0.022519655153456535,1.7667987301574355,1.1688078261372261,8,0.625,0.2248693390866404,-0.05159613896384721,8.234042664350484,0,,,0.026973255171417517,1.368505516550095,24.21154890766808,0.21384846383415976
0.03,1.2,0.12,10,0.05,0.08,0.03,0.5,2,0.04,0.5,6593.836200714434,0.09897270011907233,0.04842077869844763,-0.023295295563802942,0.02826161652269134,1.6906271920095126,1.238215043311874,28,0.6071428571428571,0.11147121150042005,-0.05715120068613721,3.1700776314203662,0,,,0.039561697338168535,4.30638336655175,81.83897587448708,0.2111929929746403
0.03,1.0,0.08,30,0.05,0.08,0.03,0.5,2,0.04,0.5,6431.0421368318175,0.07184035613863626,0.035371128465761625,-0.011481169239175415,0.019277255585932476,1.8163766315327965,1.82854779229878,17,0.47058823529411764,0.1451508589362352,-0.02869592864623736,5.083086183693959,0,,,0.03851558625370495,2.5776974378960413,49.466665136178236,0.20979761876415948
0.05,1.2,0.08,20,0.05,0.06,0.03,0.5,2,0.08,0.5,6383.713709397828,0.06395228489963811,0.031546413591914124,-0.006784487887917856,0.017853901359790324,1.7519714920149598,1.5582750986030454,8,0.625,0.15748904242280587,-0.05159613896384721,6.64649981372159,0,,,0.021082591350389583,1.3505249983488756,24.103557807360456,0.20960131884945118
