rs20_min,volume_ratio_min,max_extension,max_hold_days,exception_target_weight,stop_loss,repair_rs10_min,breadth_min,breadth_count_min,max_atr_pct,min_close_location,final_value,total_return,cagr,max_drawdown,volatility,sharpe,sortino,trade_count,win_rate,average_win,average_loss,profit_factor,exception_trade_count,exception_win_rate,exception_average_return,exposure,turnover,costs,quality_score
0.03,1.5,0.12,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6403.06451003634,0.06717741833939006,0.03311189869617892,-0.029409206212647754,0.03397678591043416,0.9776575773128324,0.8205880365572099,29,0.4827586206896552,0.16198502531426048,-0.0771925243304485,1.830385973063565,4,0.5,0.10754719121354395,0.05476657362621797,4.101671027001905,82.61051183703331,0.11531098435562107
0.05,1.2,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6574.921704436857,0.09582028407280951,0.04691290113226132,-0.04496140298180118,0.05103157791763723,0.9256748541060926,0.843059150200245,31,0.45161290322580644,0.16219954321935068,-0.058147207163000154,2.2999361534348193,0,,,0.07299224864032125,4.747765082389653,90.48725590329826,0.11458033021326032
0.03,1.0,0.08,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6310.459424896382,0.051743237482730464,0.0255985661495699,-0.036768847901252344,0.02454634902228602,1.044045645624947,0.8224344740250307,22,0.5454545454545454,0.10270200990514176,-0.050793821589425844,2.28703021999327,0,,,0.0448024994385046,3.3973510886721234,64.38448137593902,0.1138914340341657
0.03,1.5,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6431.5432964133615,0.07192388273556016,0.0354115529964123,-0.03593067145507156,0.03693046011412968,0.9626454050874044,0.7987059278318817,28,0.5,0.16031698654542814,-0.08031811793286558,1.9032953483771122,4,0.5,0.06425055348881933,0.061881695645345375,3.9757950572950564,79.85528174234851,0.11371075777761697
0.03,1.5,0.12,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6371.455527382598,0.06190925456376628,0.03055349797729434,-0.025391536222106326,0.032798500800489024,0.9358364191279795,0.7417622748072762,26,0.5,0.1464974116419948,-0.07975808709758067,1.8225601674032483,0,,,0.05225449178951102,3.860632554460292,75.16424194653108,0.11144137177903914
0.05,1.2,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6542.167914480152,0.09036131908002543,0.04429661648289063,-0.0492601766865125,0.04825954926009074,0.9239876054424155,1.0150671170881478,42,0.4523809523809524,0.1513239710638052,-0.07131869149077802,1.7571059401164792,2,0.0,-0.06051636634408947,0.07355466554766282,6.266089276992602,121.59719942706951,0.10968433630292355
0.05,1.0,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6569.93143862373,0.09498857310395503,0.046514712734569086,-0.0742494151055002,0.047121079135764965,0.9903393422499219,0.9277816268556175,52,0.5192307692307693,0.1114927654328306,-0.0681531789101845,1.7788212746581915,0,,,0.06387836139786365,7.5431194387006615,149.25943582307843,0.10938547786834962
0.05,1.2,0.12,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6494.438807723084,0.08240646795384743,0.04047241435310833,-0.03995528755129685,0.04636024716109665,0.8806397261869446,0.7920501685426169,33,0.5151515151515151,0.1342856414622323,-0.07132370388098724,1.9834998552650691,0,,,0.06340190849401137,4.905954370504449,95.43631609815051,0.10931631895373015
0.05,1.5,0.08,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6193.338250463055,0.032223041743842495,0.0160169306853033,-0.021033028050274627,0.016900831869470622,0.9504737856932582,0.6108162776224877,9,0.6666666666666666,0.13539447817356123,-0.07332454938278628,3.112743570050139,4,0.75,0.08214223857806957,0.020035804388613687,1.14584222114638,24.875271540400284,0.10888112856282514
0.08,1.2,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6487.745916996196,0.0812909861660327,0.0399350398255649,-0.03124531051416568,0.04638255482134879,0.8691148403298983,0.7939316704222062,26,0.4230769230769231,0.1830705663639341,-0.06122730437018791,2.215856911621139,0,,,0.06143061257183507,3.885030714040246,75.3107473409058,0.10737771475531803
