date,adjusted_close
2024-05-16,91.42646789550781
2024-05-17,91.43553924560547
2024-05-20,91.44463348388672
2024-05-21,91.46282958984375
2024-05-22,91.47191619873047
2024-05-23,91.53555297851562
2024-05-24,91.54467010498047
2024-05-28,91.55376434326172
2024-05-29,91.55376434326172
2024-05-30,91.57193756103516
2024-05-31,91.60832214355469
2024-06-03,91.62657165527344
2024-06-04,91.64486694335938
2024-06-05,91.66310119628906
2024-06-06,91.66310119628906
2024-06-07,91.69963073730469
2024-06-10,91.71790313720703
2024-06-11,91.73616027832031
2024-06-12,91.75443267822266
2024-06-13,91.7635498046875
2024-06-14,91.80923461914062
2024-06-17,91.81835174560547
2024-06-18,91.84576416015625
2024-06-20,91.85487365722656
2024-06-21,91.89142608642578
2024-06-24,91.9005355834961
2024-06-25,91.9188232421875
2024-06-26,91.92794036865234
2024-06-27,91.93707275390625
2024-06-28,91.9736099243164
2024-07-01,92.00935363769531
2024-07-02,92.01856994628906
2024-07-03,92.04607391357422
2024-07-05,92.082763671875
2024-07-08,92.10110473632812
2024-07-09,92.10110473632812
2024-07-10,92.11946105957031
2024-07-11,92.13780212402344
2024-07-12,92.18365478515625
2024-07-15,92.18365478515625
2024-07-16,92.2020263671875
2024-07-17,92.21116638183594
2024-07-18,92.22953796386719
2024-07-19,92.26620483398438
2024-07-22,92.28455352783203
2024-07-23,92.29374694824219
2024-07-24,92.30289459228516
2024-07-25,92.32125854492188
2024-07-26,92.3487548828125
2024-07-29,92.37627410888672
2024-07-30,92.37627410888672
2024-07-31,92.38543701171875
2024-08-01,92.41585540771484
2024-08-02,92.46194458007812
2024-08-05,92.47113800048828
2024-08-06,92.48957824707031
2024-08-07,92.48957824707031
2024-08-08,92.51721954345703
2024-08-09,92.54485321044922
2024-08-12,92.56328582763672
2024-08-13,92.58171081542969
2024-08-14,92.60013580322266
2024-08-15,92.60938262939453
2024-08-16,92.64620208740234
2024-08-19,92.6554183959961
2024-08-20,92.66463470458984
2024-08-21,92.6922607421875
2024-08-22,92.6922607421875
2024-08-23,92.72913360595703
2024-08-26,92.74756622314453
2024-08-27,92.75677490234375
2024-08-28,92.76597595214844
2024-08-29,92.77519226074219
2024-08-30,92.82125091552734
2024-09-03,92.86199951171875
2024-09-04,92.87124633789062
2024-09-05,92.89900970458984
2024-09-06,92.93603515625
2024-09-09,92.94530487060547
2024-09-10,92.96380615234375
2024-09-11,92.96380615234375
2024-09-12,92.97305297851562
2024-09-13,93.02857971191406
2024-09-16,93.04707336425781
2024-09-17,93.04707336425781
2024-09-18,93.0748519897461
2024-09-19,93.09337615966797
2024-09-20,93.13037109375
2024-09-23,93.15815734863281
2024-09-24,93.16739654541016
2024-09-25,93.16739654541016
2024-09-26,93.17665100097656
2024-09-27,93.21366882324219
2024-09-30,93.21366882324219
2024-10-01,93.2508316040039
2024-10-02,93.2508316040039
2024-10-03,93.2601547241211
2024-10-04,93.29731750488281
2024-10-07,93.30663299560547
2024-10-08,93.31591033935547
2024-10-09,93.33450317382812
2024-10-10,93.35309600830078
2024-10-11,93.39026641845703
2024-10-14,93.39026641845703
2024-10-15,93.40885162353516
2024-10-16,93.42743682861328
2024-10-17,93.42743682861328
2024-10-18,93.46463012695312
2024-10-21,93.48320770263672
2024-10-22,93.49252319335938
2024-10-23,93.49252319335938
2024-10-24,93.52039337158203
2024-10-25,93.55757141113281
2024-10-28,93.55757141113281
2024-10-29,93.57615661621094
2024-10-30,93.57615661621094
2024-10-31,93.59473419189453
2024-11-01,93.64606475830078
2024-11-04,93.65540313720703
2024-11-05,93.67407989501953
2024-11-06,93.67407989501953
2024-11-07,93.69275665283203
2024-11-08,93.73942565917969
2024-11-11,93.73007202148438
2024-11-12,93.73942565917969
2024-11-13,93.76740264892578
2024-11-14,93.76740264892578
2024-11-15,93.81404876708984
2024-11-18,93.82339477539062
2024-11-19,93.83272552490234
2024-11-20,93.85139465332031
2024-11-21,93.85139465332031
2024-11-22,93.87938690185547
2024-11-25,93.88872528076172
2024-11-26,93.90740203857422
2024-11-27,93.9260482788086
2024-11-29,93.96339416503906
2024-12-02,93.98027038574219
2024-12-03,93.9896240234375
2024-12-04,94.00835418701172
2024-12-05,94.01771545410156
2024-12-06,94.06456756591797
2024-12-09,94.07392883300781
2024-12-10,94.09268951416016
2024-12-11,94.09268951416016
2024-12-12,94.10204315185547
2024-12-13,94.14888763427734
2024-12-16,94.15824890136719
2024-12-17,94.15824890136719
2024-12-18,94.17894744873047
2024-12-19,94.19774627685547
2024-12-20,94.21654510498047
2024-12-23,94.23534393310547
2024-12-24,94.26355743408203
2024-12-26,94.27295684814453
2024-12-27,94.30118560791016
2024-12-30,94.30118560791016
2024-12-31,94.32939147949219
2025-01-02,94.34818267822266
2025-01-03,94.37638854980469
2025-01-06,94.37638854980469
2025-01-07,94.39522552490234
2025-01-08,94.41400909423828
2025-01-10,94.45162200927734
2025-01-13,94.47042083740234
2025-01-14,94.4798355102539
2025-01-15,94.48924255371094
2025-01-16,94.48924255371094
2025-01-17,94.53624725341797
2025-01-21,94.5456314086914
2025-01-22,94.564453125
2025-01-23,94.57383728027344
2025-01-24,94.60205841064453
2025-01-27,94.60205841064453
2025-01-28,94.6302719116211
2025-01-29,94.6302719116211
2025-01-30,94.64908599853516
2025-01-31,94.66788482666016
2025-02-03,94.68958282470703
2025-02-04,94.7084732055664
2025-02-05,94.7084732055664
2025-02-06,94.72733306884766
2025-02-07,94.75564575195312
2025-02-10,94.77452087402344
2025-02-11,94.77452087402344
2025-02-12,94.78396606445312
2025-02-13,94.8028335571289
2025-02-14,94.84056854248047
2025-02-18,94.85945129394531
2025-02-19,94.85945129394531
2025-02-20,94.87832641601562
2025-02-21,94.91605377197266
2025-02-24,94.9255142211914
2025-02-25,94.9349594116211
2025-02-26,94.9349594116211
2025-02-27,94.96324157714844
2025-02-28,94.98213958740234
2025-03-03,95.00392150878906
2025-03-04,95.01337432861328
2025-03-05,95.01337432861328
2025-03-06,95.04177856445312
2025-03-07,95.07017517089844
2025-03-10,95.07017517089844
2025-03-11,95.089111328125
2025-03-12,95.089111328125
2025-03-13,95.11751556396484
2025-03-14,95.14590454101562
2025-03-17,95.15536499023438
2025-03-18,95.16484069824219
2025-03-19,95.18376922607422
2025-03-20,95.18376922607422
2025-03-21,95.212158203125
2025-03-24,95.2311019897461
2025-03-25,95.2405776977539
2025-03-26,95.25948333740234
2025-03-27,95.26896667480469
2025-03-28,95.29736328125
2025-03-31,95.29736328125
2025-04-01,95.3220443725586
2025-04-02,95.33158111572266
2025-04-03,95.35057067871094
2025-04-04,95.37906646728516
2025-04-07,95.3885498046875
2025-04-08,95.3885498046875
2025-04-09,95.40756225585938
2025-04-10,95.40756225585938
2025-04-11,95.45504760742188
2025-04-14,95.46454620361328
2025-04-15,95.47404479980469
2025-04-16,95.49304962158203
2025-04-17,95.5310287475586
2025-04-21,95.5310287475586
2025-04-22,95.54052734375
2025-04-23,95.56903839111328
2025-04-24,95.56903839111328
2025-04-25,95.6070327758789
2025-04-28,95.6070327758789
2025-04-29,95.61652374267578
2025-04-30,95.64503479003906
2025-05-01,95.65933227539062
2025-05-02,95.68791961669922
2025-05-05,95.69745635986328
2025-05-06,95.69745635986328
2025-05-07,95.70696258544922
2025-05-08,95.7355728149414
2025-05-09,95.76416778564453
2025-05-12,95.76416778564453
2025-05-13,95.78323364257812
2025-05-14,95.79276275634766
2025-05-15,95.79276275634766
2025-05-16,95.83087921142578
2025-05-19,95.84041595458984
2025-05-20,95.85945892333984
2025-05-21,95.8689956665039
2025-05-22,95.8880615234375
2025-05-23,95.91666412353516
2025-05-27,95.92618560791016
2025-05-28,95.95478820800781
2025-05-29,95.95478820800781
2025-05-30,95.98335266113281
2025-06-02,96.01013946533203
2025-06-03,96.01972198486328
2025-06-04,96.02928161621094
2025-06-05,96.03884887695312
2025-06-06,96.06753540039062
2025-06-09,96.07710266113281
2025-06-10,96.08666229248047
2025-06-11,96.10580444335938
2025-06-12,96.1153564453125
2025-06-13,96.15361785888672
2025-06-16,96.15361785888672
2025-06-17,96.1631851196289
2025-06-18,96.18231964111328
2025-06-20,96.2205810546875
2025-06-23,96.23971557617188
2025-06-24,96.249267578125
2025-06-25,96.25884246826172
2025-06-26,96.26839447021484
2025-06-27,96.30665588378906
2025-06-30,96.30665588378906
2025-07-01,96.33258056640625
2025-07-02,96.33258056640625
2025-07-03,96.38055419921875
2025-07-07,96.39974975585938
2025-07-08,96.4189453125
2025-07-09,96.40935516357422
2025-07-10,96.42855072021484
2025-07-11,96.4669418334961
2025-07-14,96.4669418334961
2025-07-15,96.47653198242188
2025-07-16,96.50533294677734
2025-07-17,96.51493072509766
2025-07-18,96.5437240600586
2025-07-21,96.55331420898438
2025-07-22,96.57251739501953
2025-07-23,96.58210754394531
2025-07-24,96.59171295166016
2025-07-25,96.61090087890625
2025-07-28,96.63970184326172
2025-07-29,96.63970184326172
2025-07-30,96.65888977050781
2025-07-31,96.66848754882812
2025-08-01,96.69932556152344
2025-08-04,96.71857452392578
2025-08-05,96.72820281982422
2025-08-06,96.73783874511719
2025-08-07,96.73783874511719
2025-08-08,96.78601837158203
2025-08-11,96.79563903808594
2025-08-12,96.79563903808594
2025-08-13,96.81490325927734
2025-08-14,96.82452392578125
2025-08-15,96.85343933105469
2025-08-18,96.88231658935547
2025-08-19,96.88231658935547
2025-08-20,96.90158081054688
2025-08-21,96.90158081054688
2025-08-22,96.94010925292969
2025-08-25,96.9593734741211
2025-08-26,96.9593734741211
2025-08-27,96.9690170288086
2025-08-28,96.97865295410156
2025-08-29,97.03643798828125
2025-09-02,97.0461196899414
2025-09-03,97.05577850341797
2025-09-04,97.07510375976562
2025-09-05,97.09443664550781
2025-09-08,97.12344360351562
2025-09-09,97.12344360351562
2025-09-10,97.13312530517578
2025-09-11,97.15245056152344
2025-09-12,97.18144989013672
2025-09-15,97.18144989013672
2025-09-16,97.20079040527344
2025-09-17,97.21044158935547
2025-09-18,97.22977447509766
2025-09-19,97.2684555053711
2025-09-22,97.2684555053711
2025-09-23,97.28777313232422
2025-09-24,97.29743957519531
2025-09-25,97.3071060180664
2025-09-26,97.33612823486328
2025-09-29,97.34577941894531
2025-09-30,97.34577941894531
2025-10-01,97.3622817993164
2025-10-02,97.3719711303711
2025-10-03,97.41077423095703
2025-10-06,97.41077423095703
2025-10-07,97.43017578125
2025-10-08,97.43988037109375
2025-10-09,97.44957733154297
2025-10-10,97.49808502197266
2025-10-13,97.48837280273438
2025-10-14,97.49808502197266
2025-10-15,97.51747131347656
2025-10-16,97.52716827392578
2025-10-17,97.5562744140625
2025-10-20,97.56597900390625
2025-10-21,97.58538818359375
2025-10-22,97.5950927734375
2025-10-23,97.60478973388672
2025-10-24,97.6338882446289
2025-10-27,97.64358520507812
2025-10-28,97.65328979492188
2025-10-29,97.66297912597656
2025-10-30,97.67268371582031
2025-10-31,97.70177459716797
2025-11-03,97.72904205322266
2025-11-04,97.72904205322266
2025-11-05,97.7485122680664
2025-11-06,97.75824737548828
2025-11-07,97.78743743896484
2025-11-10,97.79718017578125
2025-11-11,97.80691528320312
2025-11-12,97.81664276123047
2025-11-13,97.82637786865234
2025-11-14,97.85557556152344
2025-11-17,97.86530303955078
2025-11-18,97.86530303955078
2025-11-19,97.88478088378906
2025-11-20,97.90424346923828
2025-11-21,97.92371368408203
2025-11-24,97.93345642089844
2025-11-25,97.95291137695312
2025-11-26,97.962646484375
2025-11-28,97.99185180664062
2025-12-01,98.0143051147461
2025-12-02,98.03384399414062
2025-12-03,98.04360961914062
2025-12-04,98.06314086914062
2025-12-05,98.09242248535156
2025-12-08,98.09242248535156
2025-12-09,98.1021957397461
2025-12-10,98.1021957397461
2025-12-11,98.12171936035156
2025-12-12,98.16077423095703
2025-12-15,98.16077423095703
2025-12-16,98.1705322265625
2025-12-17,98.19007110595703
2025-12-18,98.19007110595703
2025-12-19,98.23219299316406
2025-12-22,98.23219299316406
2025-12-23,98.24198913574219
2025-12-24,98.2615737915039
2025-12-26,98.29096984863281
2025-12-29,98.31055450439453
2025-12-30,98.32035064697266
2025-12-31,98.33015441894531
2026-01-02,98.35953521728516
2026-01-05,98.36933135986328
2026-01-06,98.3791275024414
2026-01-07,98.38893127441406
2026-01-08,98.39871978759766
2026-01-09,98.4183120727539
2026-01-12,98.43789672851562
2026-01-13,98.44770812988281
2026-01-14,98.4574966430664
2026-01-15,98.46730041503906
2026-01-16,98.50647735595703
2026-01-20,98.50647735595703
2026-01-21,98.50647735595703
2026-01-22,98.52606964111328
2026-01-23,98.55545043945312
2026-01-26,98.56525421142578
2026-01-27,98.56525421142578
2026-01-28,98.5848388671875
2026-01-29,98.5946273803711
2026-01-30,98.61422729492188
2026-02-02,98.6230697631836
2026-02-03,98.64273071289062
2026-02-04,98.65255737304688
2026-02-05,98.65255737304688
2026-02-06,98.6820297241211
2026-02-09,98.7016830444336
2026-02-10,98.71150970458984
2026-02-11,98.71150970458984
2026-02-12,98.73116302490234
2026-02-13,98.77046966552734
2026-02-17,98.77046966552734
2026-02-18,98.79011535644531
2026-02-19,98.79994201660156
2026-02-20,98.81959533691406
2026-02-23,98.83924102783203
2026-02-24,98.83924102783203
2026-02-25,98.84906768798828
2026-02-26,98.86872863769531
2026-02-27,98.88837432861328
2026-03-02,98.90019989013672
2026-03-03,98.91990661621094
2026-03-04,98.91990661621094
2026-03-05,98.92976379394531
2026-03-06,98.96916961669922
2026-03-09,98.97901916503906
2026-03-10,98.97901916503906
2026-03-11,98.99873352050781
2026-03-12,99.00857543945312
2026-03-13,99.03813934326172
2026-03-16,99.03813934326172
2026-03-17,99.0578384399414
2026-03-18,99.06769561767578
2026-03-19,99.06769561767578
2026-03-20,99.09725189208984
2026-03-23,99.09725189208984
2026-03-24,99.12680053710938
2026-03-25,99.12680053710938
2026-03-26,99.13667297363281
2026-03-27,99.16621398925781
2026-03-30,99.17607116699219
2026-03-31,99.17607116699219
2026-04-01,99.19879913330078
2026-04-02,99.23832702636719
2026-04-06,99.24820709228516
2026-04-07,99.25808715820312
2026-04-08,99.25808715820312
2026-04-09,99.2679672241211
2026-04-10,99.3074951171875
2026-04-13,99.31737518310547
2026-04-14,99.31737518310547
2026-04-15,99.33714294433594
2026-04-16,99.33714294433594
2026-04-17,99.36677551269531
2026-04-20,99.37666320800781
2026-04-21,99.39642333984375
2026-04-22,99.40631103515625
2026-04-23,99.41619110107422
2026-04-24,99.4458236694336
2026-04-27,99.4458236694336
2026-04-28,99.46560668945312
2026-04-29,99.47547912597656
2026-04-30,99.47547912597656
2026-05-01,99.51313781738281
2026-05-04,99.5230484008789
2026-05-05,99.532958984375
2026-05-06,99.5428695678711
2026-05-07,99.55278015136719
2026-05-08,99.58251190185547
2026-05-11,99.59241485595703
2026-05-12,99.60233306884766
2026-05-13,99.61224365234375
2026-05-14,99.62215423583984
2026-05-15,99.65188598632812
2026-05-18,99.66178894042969
2026-05-19,99.67170715332031
2026-05-20,99.6816177368164
2026-05-21,99.6816177368164
2026-05-22,99.73116302490234
2026-05-26,99.74107360839844
2026-05-27,99.75099182128906
2026-05-28,99.75099182128906
2026-05-29,99.77081298828125
2026-06-01,99.79964447021484
2026-06-02,99.79964447021484
2026-06-03,99.80958557128906
2026-06-04,99.81951904296875
2026-06-05,99.8493423461914
2026-06-08,99.85928344726562
2026-06-09,99.86922454833984
2026-06-10,99.87916564941406
2026-06-11,99.88909912109375
2026-06-12,99.90898132324219
2026-06-15,99.92886352539062
2026-06-16,99.93880462646484
2026-06-17,99.94874572753906
2026-06-18,99.9885025024414
2026-06-22,99.99844360351562
2026-06-23,100.00838470458984
2026-06-24,100.01832580566406
2026-06-25,100.02825927734375
2026-06-26,100.04814147949219
2026-06-29,100.06802368164062
2026-06-30,100.06802368164062
2026-07-01,100.09394836425781
2026-07-02,100.13382720947266
2026-07-06,100.13382720947266
2026-07-07,100.15376281738281
2026-07-08,100.16373443603516
2026-07-09,100.1737060546875
2026-07-10,100.19364166259766
2026-07-13,100.21357727050781
2026-07-14,100.21357727050781
2026-07-15,100.2335205078125
2026-07-16,100.24349212646484
2026-07-17,100.27339935302734
2026-07-20,100.28336334228516
2026-07-21,100.2933349609375
2026-07-22,100.2933349609375
2026-07-23,100.30330657958984
2026-07-24,100.33321380615234
2026-07-27,100.34318542480469
2026-07-28,100.35315704345703
2026-07-29,100.37309265136719
2026-07-30,100.38306427001953
2026-07-31,100.40299987792969
2026-08-03,100.41999816894531
2026-08-04,100.43000030517578
2026-08-05,100.44999694824219
2026-08-06,100.45999908447266
2026-08-07,100.4800033569336
