date,equity,exposure
2023-01-03,6000.0,0.0
2023-01-04,6000.0,0.0
2023-01-05,6000.0,0.0
2023-01-06,6000.0,0.0
2023-01-09,6000.0,0.0
2023-01-10,6000.0,0.0
2023-01-11,6000.0,0.0
2023-01-12,6000.0,0.0
2023-01-13,6000.0,0.0
2023-01-17,5996.528118871701,0.23116593055543447
2023-01-18,5975.738478445065,0.2284911508760435
2023-01-19,5959.9797083387075,0.15010814569194977
2023-01-20,5974.151089335412,0.1521241879870459
2023-01-23,5989.22655987069,0.22080739697537224
2023-01-24,5971.540673487633,0.21849966558725745
2023-01-25,5986.927179467393,0.1440147316843512
2023-01-26,5996.118791711046,0.1453268945927166
2023-01-27,5975.186102810966,0.174165288833123
2023-01-30,5953.580608511548,0.17875456398273482
2023-01-31,5972.1851617342045,0.18131290804097733
2023-02-01,5988.714489126783,0.18357254940468534
2023-02-02,5996.696239268632,0.1753309308946373
2023-02-03,5974.306292186753,0.0740671767329213
2023-02-06,5965.426272045152,0.07268885073484257
2023-02-07,5966.896288524644,0.07291730496047713
2023-02-08,5963.866305004136,0.0724462941858458
2023-02-09,5932.132810955064,0.21437399655311656
2023-02-10,5913.716883876817,0.14309993706204038
2023-02-13,5925.239363887803,0.1447663024593257
2023-02-14,5952.559390285508,0.14869150599969685
2023-02-15,5975.508629085557,0.21883366797406625
2023-02-16,5947.616134883897,0.21517023763619175
2023-02-17,5929.193645717637,0.21273170743150732
2023-02-21,5907.613640071885,0.2098558839207906
2023-02-22,5964.653690578477,0.21741204101333644
2023-02-23,5977.68614983751,0.2191182272259366
2023-02-24,5962.393676998155,0.2171154052138706
2023-02-27,5974.001129390733,0.21863654581395442
2023-02-28,5975.446140529649,0.21882549888428376
2023-03-01,5968.396141292588,0.21790275858580146
2023-03-02,5971.656177761094,0.21832971979271476
2023-03-03,5997.051124813096,0.22163975917121118
2023-03-06,5995.82616067125,0.22148073798565582
2023-03-07,5990.8936464805765,0.22083975559902064
2023-03-08,6019.7161562462015,0.22457038893294146
2023-03-09,6004.828621150987,0.22264789683916766
2023-03-10,5999.476192714707,0.22195438271088225
2023-03-13,5989.626506347672,0.06553664208092386
2023-03-14,6004.126506347672,0.06779337645777311
2023-03-15,6013.327858112025,0.1765615882481585
2023-03-16,6039.428993365931,0.18012031497249045
2023-03-17,6016.713797626185,0.10852472648705658
2023-03-20,6023.384482440638,0.10951200375398504
2023-03-21,6033.255087909388,0.11096887165655667
2023-03-22,6027.230778103839,0.06572525268291889
2023-03-23,6035.9223077836095,0.14352470970719
2023-03-24,6032.36249905253,0.14301928779051695
2023-03-27,6015.672835340983,0.18365726903928856
2023-03-28,6006.257571211344,0.18237758991444616
2023-03-29,6026.5243673234045,0.18512719908747188
2023-03-30,6038.770081511027,0.18677963812465162
2023-03-31,6057.752984037882,0.1893279894527779
2023-04-03,6061.242814054972,0.1897947431538278
2023-04-04,6057.007782927042,0.1892282514791056
2023-04-05,6044.160180082804,0.1875048568118613
2023-04-06,6054.876317015177,0.18894283981191443
2023-04-10,6063.435000410563,0.1900876663746038
2023-04-11,6058.524859419352,0.18943127165131757
2023-04-12,6046.387763014322,0.1878041926109939
2023-04-13,6066.3682500846535,0.1159546562326999
2023-04-14,6059.360895523804,0.11915236336334498
2023-04-17,6048.1995884300695,0.1911556320616122
2023-04-18,6060.923129689835,0.19285361840263346
2023-04-19,6081.788463246964,0.19562276740925108
2023-04-20,6066.121150624894,0.19354525704370606
2023-04-21,6046.916355422114,0.12197716662900075
2023-04-24,6047.156345656489,0.12201201224792024
2023-04-25,6031.586323073481,0.11974556158889302
2023-04-26,6019.076137618159,0.06944729186593956
2023-04-27,6019.262164645329,0.0
2023-04-28,6019.262164645329,0.0
2023-05-01,6019.262164645329,0.0
2023-05-02,6023.120739111071,0.21647275456543727
2023-05-03,6047.07334912694,0.21957632574163471
2023-05-04,6040.723713049059,0.2187559925243749
2023-05-05,6048.240608343249,0.21972694090154535
2023-05-08,6053.025020727282,0.22034368179954175
2023-05-09,6047.921207555895,0.21968573338232114
2023-05-10,6054.835796484118,0.22057684795088167
2023-05-11,6051.798816808825,0.22018570932534584
2023-05-12,6053.737934240466,0.2204354973903258
2023-05-15,6051.171657690173,0.22010488735054193
2023-05-16,6048.512752660876,0.2197620481895539
2023-05-17,6039.3204804745965,0.2185744709370642
2023-05-18,6044.160915502673,0.21920027153297614
2023-05-19,6049.011189355558,0.14650209216991328
2023-05-22,6036.365239038175,0.14471404726027007
2023-05-23,6022.123980864585,0.06869558990972598
2023-05-24,6024.626391753257,0.06908241992123808
2023-05-25,6028.139236266196,0.13829494154923408
2023-05-26,6023.731308858921,0.0
2023-05-30,6023.731308858921,0.0
2023-05-31,6023.731308858921,0.0
2023-06-01,6023.731308858921,0.0
2023-06-02,6032.241256275355,0.06950738517480573
2023-06-05,6040.117167760202,0.06645566348265586
2023-06-06,6046.117167760202,0.06738208714658546
2023-06-07,6013.0771592152805,0.06225763871628371
2023-06-08,6022.797160435984,0.06377103135654373
2023-06-09,6025.449048985788,0.0
2023-06-12,6025.449048985788,0.0
2023-06-13,6025.449048985788,0.0
2023-06-14,6025.449048985788,0.0
2023-06-15,6025.449048985788,0.0
2023-06-16,6025.449048985788,0.0
2023-06-20,6025.449048985788,0.0
2023-06-21,6025.449048985788,0.0
