date,core_50,core_60,core_70,core_80,core_90,core_100
2006-01-03,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-04,0.9995000625000001,0.99940009,0.9993001225,0.99920016,0.9991002025,0.999050225625
2006-01-05,1.0007350066601042,1.0008819583029194,1.0010288933826663,1.0011758118993443,1.001322713852954,1.001396158618608
2006-01-06,1.0073676058440062,1.008840804207455,1.0103138949691197,1.0117868781290003,1.0132597536870966,1.013996151115476
2006-01-09,1.009033686262775,1.010840039617025,1.0126462650051733,1.01445236242722,1.0162583318831648,1.0171612686238491
2006-01-10,1.009468414842584,1.0113617031400917,1.0132548598805964,1.0151478850640976,1.0170407786905962,1.0179871761699693
2006-01-11,1.0122497597295501,1.0146991984035603,1.0171484659869372,1.0195975624796807,1.022046487881791,1.0232708864238587
2006-01-12,1.0099905925298027,1.011988273241828,1.0139858080225417,1.015983196871943,1.017980439790033,1.018979006524836
2006-01-13,1.0096350359348465,1.0115616125171754,1.0134880455646245,1.015414335077193,1.0173404810548814,1.0183035002181458
2006-01-17,1.0072713380486087,1.0087252756701048,1.010179103295526,1.011632820924872,1.0130864285581427,1.01381319112625
2006-01-18,1.0033356477405222,1.0040026233883586,1.0046695477361058,1.0053364207837636,1.006003242531332,1.0063366341675828
2006-01-19,1.0061542147956752,1.007384792450974,1.0086152816716607,1.0098456824577353,1.0110759948091976,1.0116911178219494
2006-01-20,0.9939539719136063,0.9927449573907068,0.991536006565934,0.9903271194392875,0.9891182960107676,0.988513908183305
2006-01-23,0.9948976377588827,0.9938773528119966,0.9928571303655565,0.9918369704195618,0.990816872974013,0.9903068476889059
2006-01-24,0.9962308570483183,0.9954771512636917,0.994723486414302,0.9939698625001485,0.993216279521232,0.9928395033824875
2006-01-25,0.9953689494936286,0.9944429268936916,0.9935169667942005,0.9925910691951549,0.9916652340965555,0.9912023399849228
2006-01-26,0.998480159302499,0.9981762744452465,0.9978724173487432,0.997568588012989,0.997264786437984,0.9971128960607625
2006-01-27,1.004150850773369,1.0049809029646168,1.0058109158347228,1.0066408893836867,1.0074708236115086,1.0078857759799915
2006-01-30,1.0044335135010602,1.0053200694854827,1.0062065765646424,1.0070930347385387,1.0079794440071719,1.0084226303020147
2006-01-31,1.0014495615266057,1.0017393954015958,1.0020292031331426,1.0023189847212457,1.0026087401659052,1.0027536080844435
2006-02-01,1.0040955826299605,1.0049145668203585,1.0057335068988922,1.0065524028655608,1.0073712547203648,1.0077806641058178
2006-02-02,0.9968582760541946,0.9962300576702074,0.9956018814212781,0.9949737473074065,0.994345655328593,0.9940316251398329
2006-02-03,0.9925671600710781,0.99108090176772,0.9895947466918376,0.9881086948434301,0.9866227462224981,0.9858798106223357
2006-02-06,0.9925564568965727,0.9910680974962249,0.9895798545026564,0.988091727915867,0.9866037177358571,0.9858597562983942
2006-02-07,0.9892791964040051,0.9871354495831111,0.9849918407283189,0.982848369839628,0.9807050369170391,0.9796334221930327
2006-02-08,0.9943324221438796,0.9931991515642706,0.9920659626485338,0.9909328553966681,0.9897998298086743,0.9892333476386292
2006-02-09,0.9915845691575145,0.9899018681429861,0.9882192955131142,0.9865368512678985,0.984854535407339,0.9840134256213053
2006-02-10,0.9935333172351318,0.9922402759892053,0.9909473331789616,0.9896544888043997,0.9883617428655205,0.9877154068094618
2006-02-13,0.9902673160228876,0.9883212434363857,0.9863753255861909,0.9844295624723027,0.9824839540947217,0.9815112079320463
2006-02-14,0.9953537492630817,0.9944248159938411,0.9934959883506485,0.9925672663335032,0.9916386499424057,0.991174381356625
2006-02-15,0.9977945330801532,0.9973536631343631,0.9969128676679664,0.9964721466809627,0.9960315001733522,0.9958112048493195
2006-02-16,1.0019551838480634,1.0023463074961765,1.0027374601037902,1.0031286416709038,1.0035198521975175,1.003715468320637
2006-02-17,0.9992918323328117,0.999150404267527,0.9990090446916267,0.9988677536051105,0.9987265310079787,0.9986559453929318
2006-02-21,0.9959089850338603,0.9950911528160111,0.9942734441899552,0.9934558591556919,0.9926383977132218,0.9922297133389091
2006-02-22,1.000494660988878,1.000593780687991,1.0006929628875498,1.0007922075875544,1.0008915147880046,1.000941191825897
2006-02-23,0.999462833796022,0.9993556275848423,0.9992484970502016,0.999141442192099,0.9990344630105354,0.9989810017984557
2006-02-24,1.0007695710141586,1.0009236727183277,1.0010778369229427,1.0012320636280034,1.0013863528335099,1.0014635208739302
2006-02-27,1.0036222461138113,1.004346717527474,1.0050711963381038,1.0057956825457,1.0065201761502631,1.0068824257264073
2006-02-28,0.9974942911043798,0.996993394316871,0.9964925791932338,0.9959918457334682,0.9954911939375746,0.9952408986635797
2006-03-01,1.0030860955526866,1.0037033584187982,1.0043206358701016,1.0049379279065962,1.0055552345282823,1.0058638933085724
2006-03-02,1.0032462421474717,1.003895523545387,1.0045448159327761,1.0051941193096388,1.0058434336759752,1.0061680949801959
2006-03-03,1.000630832863743,1.0007571186555813,1.0008834441871164,1.0010098094583477,1.0011362144692757,1.001199431877126
2006-03-06,0.9973163948923275,0.9967799224634775,0.9962435328988559,0.9957072261984621,0.9951710023622966,0.9949029215182994
2006-03-07,0.9954863376331224,0.9945839400079164,0.9936816539987672,0.9927794796056744,0.991877416828638,0.991426427296141
2006-03-08,0.9961365541780447,0.9953641926645009,0.9945919403679064,0.9938197972882608,0.9930477634255641,0.9926617874505719
2006-03-09,0.9923517328165725,0.9908225328128926,0.9892934839535479,0.987764586238538,0.9862358396678637,0.9854715230616522
2006-03-10,0.9949677626167184,0.9939617541912666,0.9929558921162167,0.9919501763915679,0.9909446070173209,0.9904418772115979
2006-03-13,0.9961574812836045,0.9953893734750257,0.9946213976446805,0.9938535537925686,0.9930858419186901,0.9927020354735885
2006-03-14,1.0029404480417583,1.0035286856151413,1.0041169725102015,1.0047053087269386,1.005293694265353,1.0055879055301893
2006-03-15,1.0061752719569683,1.0074103485392625,1.0086454325185237,1.0098805238947512,1.0111156226679459,1.0117331748284057
2006-03-16,1.0046098080222425,1.0055319175917223,1.0064540764828793,1.0073762846957133,1.0082985422302246,1.0087596894931092
2006-03-17,1.0054776916437387,1.0065733387463878,1.0076690221070044,1.0087647417255876,1.0098604976021384,1.0104083891371511
2006-03-20,1.00566295834871,1.0067956228266128,1.0079283115739026,1.0090610245905793,1.0101937618766432,1.010760139620695
2006-03-21,1.001409591680061,1.0016917410593642,1.0019739674530979,1.002256270861262,1.0025386512838566,1.0026798703755653
2006-03-22,1.0035664688354098,1.004279957680042,1.004993511550525,1.0057071304468579,1.0064208143690412,1.0067776807148265
