date,symbol,weight
2012-01-03,ISRG,0.2
2012-01-03,TJX,0.2
2012-01-04,BMY,0.2
2012-01-04,DLTR,0.2
2012-01-04,GOOGL,0.2
2012-01-04,ISRG,0.2
2012-01-04,TJX,0.2
2012-01-05,BMY,0.2
2012-01-05,DLTR,0.2
2012-01-05,GOOGL,0.2
2012-01-05,ISRG,0.2
2012-01-05,TJX,0.2
2012-01-06,BMY,0.2
2012-01-06,DLTR,0.2
2012-01-06,GOOGL,0.2
2012-01-06,ISRG,0.2
2012-01-06,TJX,0.2
2012-01-09,FAST,0.2
2012-01-09,GWW,0.2
2012-01-09,HD,0.2
2012-01-09,ROST,0.2
2012-01-09,TJX,0.2
2012-01-10,FAST,0.2
2012-01-10,GWW,0.2
2012-01-10,HD,0.2
2012-01-10,ROST,0.2
2012-01-10,TJX,0.2
2012-01-11,FAST,0.2
2012-01-11,GWW,0.2
2012-01-11,HD,0.2
2012-01-11,ROST,0.2
2012-01-11,TJX,0.2
2012-01-12,FAST,0.2
2012-01-12,GWW,0.2
2012-01-12,HD,0.2
2012-01-12,ROST,0.2
2012-01-12,TJX,0.2
2012-01-13,FAST,0.2
2012-01-13,GWW,0.2
2012-01-13,HD,0.2
2012-01-13,ROST,0.2
2012-01-13,TJX,0.2
2012-01-17,AMGN,0.2
2012-01-17,FAST,0.2
2012-01-17,GRMN,0.2
2012-01-17,GWW,0.2
2012-01-17,ORLY,0.2
2012-01-18,AMGN,0.2
2012-01-18,FAST,0.2
2012-01-18,GRMN,0.2
2012-01-18,GWW,0.2
2012-01-18,ORLY,0.2
2012-01-19,AMGN,0.2
2012-01-19,FAST,0.2
2012-01-19,GRMN,0.2
2012-01-19,GWW,0.2
2012-01-19,ORLY,0.2
2012-01-20,AMGN,0.2
2012-01-20,FAST,0.2
2012-01-20,GRMN,0.2
2012-01-20,GWW,0.2
2012-01-20,ORLY,0.2
2012-01-23,AMGN,0.2
2012-01-23,FAST,0.2
2012-01-23,GRMN,0.2
2012-01-23,GWW,0.2
2012-01-23,HD,0.2
2012-01-24,AMGN,0.2
2012-01-24,FAST,0.2
2012-01-24,GRMN,0.2
2012-01-24,GWW,0.2
2012-01-24,HD,0.2
2012-01-25,AMGN,0.2
2012-01-25,FAST,0.2
2012-01-25,GRMN,0.2
2012-01-25,GWW,0.2
2012-01-25,HD,0.2
2012-01-26,AMGN,0.2
2012-01-26,FAST,0.2
2012-01-26,GRMN,0.2
2012-01-26,GWW,0.2
2012-01-26,HD,0.2
2012-01-27,AMGN,0.2
2012-01-27,FAST,0.2
2012-01-27,GRMN,0.2
2012-01-27,GWW,0.2
2012-01-27,HD,0.2
2012-01-30,AMGN,0.2
2012-01-30,DLTR,0.2
2012-01-30,FAST,0.2
2012-01-30,HD,0.2
2012-01-30,VMC,0.2
2012-01-31,AMGN,0.2
2012-01-31,DLTR,0.2
2012-01-31,FAST,0.2
2012-01-31,HD,0.2
2012-01-31,VMC,0.2
2012-02-01,AMGN,0.2
2012-02-01,DLTR,0.2
2012-02-01,FAST,0.2
2012-02-01,HD,0.2
2012-02-01,VMC,0.2
2012-02-02,AMGN,0.2
2012-02-02,DLTR,0.2
2012-02-02,FAST,0.2
2012-02-02,HD,0.2
2012-02-02,VMC,0.2
2012-02-03,AMGN,0.2
2012-02-03,DLTR,0.2
2012-02-03,FAST,0.2
2012-02-03,HD,0.2
2012-02-03,VMC,0.2
2012-02-06,FAST,0.2
2012-02-06,GRMN,0.2
2012-02-06,GWW,0.2
2012-02-06,HD,0.2
2012-02-06,ROST,0.2
2012-02-07,FAST,0.2
2012-02-07,GRMN,0.2
2012-02-07,GWW,0.2
2012-02-07,HD,0.2
2012-02-07,ROST,0.2
2012-02-08,FAST,0.2
2012-02-08,GRMN,0.2
2012-02-08,GWW,0.2
2012-02-08,HD,0.2
2012-02-08,ROST,0.2
2012-02-09,FAST,0.2
2012-02-09,GRMN,0.2
2012-02-09,GWW,0.2
2012-02-09,HD,0.2
2012-02-09,ROST,0.2
2012-02-10,FAST,0.2
2012-02-10,GRMN,0.2
2012-02-10,GWW,0.2
2012-02-10,HD,0.2
2012-02-10,ROST,0.2
2012-02-13,FAST,0.2
2012-02-13,GRMN,0.2
2012-02-13,HD,0.2
2012-02-13,ROST,0.2
2012-02-13,VMC,0.2
2012-02-14,FAST,0.2
2012-02-14,GRMN,0.2
2012-02-14,HD,0.2
2012-02-14,ROST,0.2
2012-02-14,VMC,0.2
2012-02-15,FAST,0.2
2012-02-15,GRMN,0.2
2012-02-15,HD,0.2
2012-02-15,ROST,0.2
2012-02-15,VMC,0.2
2012-02-16,FAST,0.2
2012-02-16,GRMN,0.2
2012-02-16,HD,0.2
2012-02-16,ROST,0.2
2012-02-16,VMC,0.2
2012-02-17,FAST,0.2
2012-02-17,GRMN,0.2
2012-02-17,HD,0.2
2012-02-17,ROST,0.2
2012-02-17,VMC,0.2
2012-02-21,FAST,0.2
2012-02-21,FFIV,0.2
2012-02-21,HD,0.2
2012-02-21,ROST,0.2
2012-02-21,VMC,0.2
2012-02-22,FAST,0.2
2012-02-22,FFIV,0.2
2012-02-22,HD,0.2
2012-02-22,ROST,0.2
2012-02-22,VMC,0.2
2012-02-23,FAST,0.2
2012-02-23,FFIV,0.2
2012-02-23,HD,0.2
2012-02-23,ROST,0.2
2012-02-23,VMC,0.2
2012-02-24,FAST,0.2
2012-02-24,FFIV,0.2
2012-02-24,HD,0.2
2012-02-24,ROST,0.2
2012-02-24,VMC,0.2
2012-02-27,FAST,0.2
2012-02-27,FFIV,0.2
2012-02-27,ISRG,0.2
2012-02-27,ROST,0.2
2012-02-27,TPR,0.2
2012-02-28,FAST,0.2
2012-02-28,FFIV,0.2
2012-02-28,ISRG,0.2
2012-02-28,ROST,0.2
2012-02-28,TPR,0.2
2012-02-29,FAST,0.2
2012-02-29,FFIV,0.2
2012-02-29,ISRG,0.2
2012-02-29,ROST,0.2
2012-02-29,TPR,0.2
2012-03-01,FAST,0.2
2012-03-01,FFIV,0.2
2012-03-01,ISRG,0.2
2012-03-01,ROST,0.2
2012-03-01,TPR,0.2
2012-03-02,FAST,0.2
2012-03-02,FFIV,0.2
2012-03-02,ISRG,0.2
2012-03-02,ROST,0.2
2012-03-02,TPR,0.2
2012-03-05,AAPL,0.2
2012-03-05,FAST,0.2
2012-03-05,HD,0.2
2012-03-05,LOW,0.2
2012-03-05,ROST,0.2
2012-03-06,AAPL,0.2
2012-03-06,FAST,0.2
2012-03-06,HD,0.2
2012-03-06,LOW,0.2
2012-03-06,ROST,0.2
2012-03-07,AAPL,0.2
2012-03-07,FAST,0.2
2012-03-07,HD,0.2
2012-03-07,LOW,0.2
2012-03-07,ROST,0.2
2012-03-08,AAPL,0.2
2012-03-08,FAST,0.2
2012-03-08,HD,0.2
2012-03-08,LOW,0.2
2012-03-08,ROST,0.2
2012-03-09,AAPL,0.2
2012-03-09,FAST,0.2
2012-03-09,HD,0.2
2012-03-09,LOW,0.2
2012-03-09,ROST,0.2
2012-03-12,FAST,0.2
2012-03-12,HD,0.2
2012-03-12,MAR,0.2
2012-03-12,ROST,0.2
2012-03-12,TJX,0.2
2012-03-13,FAST,0.2
2012-03-13,HD,0.2
2012-03-13,MAR,0.2
2012-03-13,ROST,0.2
2012-03-13,TJX,0.2
2012-03-14,FAST,0.2
2012-03-14,HD,0.2
2012-03-14,MAR,0.2
2012-03-14,ROST,0.2
2012-03-14,TJX,0.2
2012-03-15,FAST,0.2
2012-03-15,HD,0.2
2012-03-15,MAR,0.2
2012-03-15,ROST,0.2
2012-03-15,TJX,0.2
2012-03-16,FAST,0.2
2012-03-16,HD,0.2
2012-03-16,MAR,0.2
2012-03-16,ROST,0.2
2012-03-16,TJX,0.2
2012-03-19,HD,0.2
2012-03-19,IVZ,0.2
2012-03-19,MAR,0.2
2012-03-19,SHW,0.2
2012-03-19,WMB,0.2
2012-03-20,HD,0.2
2012-03-20,IVZ,0.2
2012-03-20,MAR,0.2
2012-03-20,SHW,0.2
2012-03-20,WMB,0.2
2012-03-21,HD,0.2
2012-03-21,IVZ,0.2
2012-03-21,MAR,0.2
2012-03-21,SHW,0.2
2012-03-21,WMB,0.2
2012-03-22,HD,0.2
2012-03-22,IVZ,0.2
2012-03-22,MAR,0.2
2012-03-22,SHW,0.2
2012-03-22,WMB,0.2
2012-03-23,HD,0.2
2012-03-23,IVZ,0.2
2012-03-23,MAR,0.2
2012-03-23,SHW,0.2
2012-03-23,WMB,0.2
2012-03-26,FAST,0.2
2012-03-26,GRMN,0.2
2012-03-26,HD,0.2
2012-03-26,LOW,0.2
2012-03-26,SHW,0.2
2012-03-27,FAST,0.2
2012-03-27,GRMN,0.2
2012-03-27,HD,0.2
2012-03-27,LOW,0.2
2012-03-27,SHW,0.2
2012-03-28,FAST,0.2
2012-03-28,GRMN,0.2
2012-03-28,HD,0.2
2012-03-28,LOW,0.2
2012-03-28,SHW,0.2
2012-03-29,FAST,0.2
2012-03-29,GRMN,0.2
2012-03-29,HD,0.2
2012-03-29,LOW,0.2
2012-03-29,SHW,0.2
2012-03-30,FAST,0.2
2012-03-30,GRMN,0.2
2012-03-30,HD,0.2
2012-03-30,LOW,0.2
2012-03-30,SHW,0.2
2012-04-02,FAST,0.2
2012-04-02,HD,0.2
2012-04-02,LOW,0.2
2012-04-02,SBUX,0.2
2012-04-02,WMB,0.2
2012-04-03,FAST,0.2
2012-04-03,HD,0.2
2012-04-03,LOW,0.2
2012-04-03,SBUX,0.2
2012-04-03,WMB,0.2
2012-04-04,FAST,0.2
2012-04-04,HD,0.2
2012-04-04,LOW,0.2
2012-04-04,SBUX,0.2
2012-04-04,WMB,0.2
2012-04-05,FAST,0.2
2012-04-05,HD,0.2
2012-04-05,LOW,0.2
2012-04-05,SBUX,0.2
2012-04-05,WMB,0.2
2012-04-09,HD,0.2
2012-04-09,LOW,0.2
2012-04-09,M,0.2
2012-04-09,SBUX,0.2
2012-04-09,WMB,0.2
2012-04-10,HD,0.2
2012-04-10,LOW,0.2
2012-04-10,M,0.2
2012-04-10,SBUX,0.2
2012-04-10,WMB,0.2
2012-04-11,HD,0.2
2012-04-11,LOW,0.2
2012-04-11,M,0.2
2012-04-11,SBUX,0.2
2012-04-11,WMB,0.2
2012-04-12,HD,0.2
2012-04-12,LOW,0.2
2012-04-12,M,0.2
2012-04-12,SBUX,0.2
2012-04-12,WMB,0.2
2012-04-13,HD,0.2
2012-04-13,LOW,0.2
2012-04-13,M,0.2
2012-04-13,SBUX,0.2
2012-04-13,WMB,0.2
2012-04-16,HD,0.2
2012-04-16,LOW,0.2
2012-04-16,SBUX,0.2
2012-04-16,WMB,0.2
2012-04-16,YUM,0.2
2012-04-17,HD,0.2
2012-04-17,LOW,0.2
2012-04-17,SBUX,0.2
2012-04-17,WMB,0.2
2012-04-17,YUM,0.2
2012-04-18,HD,0.2
2012-04-18,LOW,0.2
2012-04-18,SBUX,0.2
2012-04-18,WMB,0.2
2012-04-18,YUM,0.2
2012-04-19,HD,0.2
2012-04-19,LOW,0.2
2012-04-19,SBUX,0.2
2012-04-19,WMB,0.2
2012-04-19,YUM,0.2
2012-04-20,HD,0.2
2012-04-20,LOW,0.2
2012-04-20,SBUX,0.2
2012-04-20,WMB,0.2
2012-04-20,YUM,0.2
2012-04-23,HD,0.2
2012-04-23,LOW,0.2
2012-04-23,SHW,0.2
2012-04-23,TFC,0.2
2012-04-23,TJX,0.2
2012-04-24,HD,0.2
2012-04-24,LOW,0.2
2012-04-24,SHW,0.2
2012-04-24,TFC,0.2
2012-04-24,TJX,0.2
2012-04-25,HD,0.2
2012-04-25,LOW,0.2
2012-04-25,SHW,0.2
2012-04-25,TFC,0.2
2012-04-25,TJX,0.2
2012-04-26,HD,0.2
2012-04-26,LOW,0.2
2012-04-26,SHW,0.2
2012-04-26,TFC,0.2
2012-04-26,TJX,0.2
2012-04-27,HD,0.2
2012-04-27,LOW,0.2
2012-04-27,SHW,0.2
2012-04-27,TFC,0.2
2012-04-27,TJX,0.2
2012-04-30,HD,0.2
2012-04-30,LOW,0.2
2012-04-30,ROST,0.2
2012-04-30,SHW,0.2
2012-04-30,TJX,0.2
2012-05-01,HD,0.2
2012-05-01,LOW,0.2
2012-05-01,ROST,0.2
2012-05-01,SHW,0.2
2012-05-01,TJX,0.2
2012-05-02,HD,0.2
2012-05-02,LOW,0.2
2012-05-02,ROST,0.2
2012-05-02,SHW,0.2
2012-05-02,TJX,0.2
2012-05-03,HD,0.2
2012-05-03,LOW,0.2
2012-05-03,ROST,0.2
2012-05-03,SHW,0.2
2012-05-03,TJX,0.2
2012-05-04,HD,0.2
2012-05-04,LOW,0.2
2012-05-04,ROST,0.2
2012-05-04,SHW,0.2
2012-05-04,TJX,0.2
2012-05-07,CCI,0.2
2012-05-07,HD,0.2
2012-05-07,M,0.2
2012-05-07,SHW,0.2
2012-05-07,TJX,0.2
2012-05-08,CCI,0.2
2012-05-08,HD,0.2
2012-05-08,M,0.2
2012-05-08,SHW,0.2
2012-05-08,TJX,0.2
2012-05-09,CCI,0.2
2012-05-09,HD,0.2
2012-05-09,M,0.2
2012-05-09,SHW,0.2
2012-05-09,TJX,0.2
2012-05-10,CCI,0.2
2012-05-10,HD,0.2
2012-05-10,M,0.2
2012-05-10,SHW,0.2
2012-05-10,TJX,0.2
2012-05-11,CCI,0.2
2012-05-11,HD,0.2
2012-05-11,M,0.2
2012-05-11,SHW,0.2
2012-05-11,TJX,0.2
2012-05-14,ALL,0.2
2012-05-14,CCI,0.2
2012-05-14,DIS,0.2
2012-05-14,MAR,0.2
2012-05-14,SHW,0.2
2012-05-15,ALL,0.2
2012-05-15,CCI,0.2
2012-05-15,DIS,0.2
2012-05-15,MAR,0.2
2012-05-15,SHW,0.2
2012-05-16,ALL,0.2
2012-05-16,CCI,0.2
2012-05-16,DIS,0.2
2012-05-16,MAR,0.2
2012-05-16,SHW,0.2
2012-05-17,ALL,0.2
2012-05-17,CCI,0.2
2012-05-17,DIS,0.2
2012-05-17,MAR,0.2
2012-05-17,SHW,0.2
2012-05-18,ALL,0.2
2012-05-18,CCI,0.2
2012-05-18,DIS,0.2
2012-05-18,MAR,0.2
2012-05-18,SHW,0.2
2012-07-30,MO,0.2
2012-07-30,SHW,0.2
2012-07-30,T,0.2
2012-07-30,TJX,0.2
2012-07-30,V,0.2
2012-07-31,MO,0.2
2012-07-31,SHW,0.2
2012-07-31,T,0.2
2012-07-31,TJX,0.2
2012-07-31,V,0.2
2012-08-01,MO,0.2
2012-08-01,SHW,0.2
2012-08-01,T,0.2
2012-08-01,TJX,0.2
2012-08-01,V,0.2
2012-08-02,MO,0.2
2012-08-02,SHW,0.2
2012-08-02,T,0.2
2012-08-02,TJX,0.2
2012-08-02,V,0.2
2012-08-03,MO,0.2
2012-08-03,SHW,0.2
2012-08-03,T,0.2
2012-08-03,TJX,0.2
2012-08-03,V,0.2
2012-08-06,CMCSA,0.2
2012-08-06,ROST,0.2
2012-08-06,SHW,0.2
2012-08-06,T,0.2
2012-08-06,TJX,0.2
2012-08-07,CMCSA,0.2
2012-08-07,ROST,0.2
2012-08-07,SHW,0.2
2012-08-07,T,0.2
2012-08-07,TJX,0.2
2012-08-08,CMCSA,0.2
2012-08-08,ROST,0.2
2012-08-08,SHW,0.2
2012-08-08,T,0.2
2012-08-08,TJX,0.2
2012-08-09,CMCSA,0.2
2012-08-09,ROST,0.2
2012-08-09,SHW,0.2
2012-08-09,T,0.2
2012-08-09,TJX,0.2
2012-08-10,CMCSA,0.2
2012-08-10,ROST,0.2
2012-08-10,SHW,0.2
2012-08-10,T,0.2
2012-08-10,TJX,0.2
2012-08-13,CMCSA,0.2
2012-08-13,SHW,0.2
2012-08-13,STZ,0.2
2012-08-13,T,0.2
2012-08-13,TJX,0.2
2012-08-14,CMCSA,0.2
2012-08-14,SHW,0.2
2012-08-14,STZ,0.2
2012-08-14,T,0.2
2012-08-14,TJX,0.2
2012-08-15,CMCSA,0.2
2012-08-15,SHW,0.2
2012-08-15,STZ,0.2
2012-08-15,T,0.2
2012-08-15,TJX,0.2
2012-08-16,CMCSA,0.2
2012-08-16,SHW,0.2
2012-08-16,STZ,0.2
2012-08-16,T,0.2
2012-08-16,TJX,0.2
2012-08-17,CMCSA,0.2
2012-08-17,SHW,0.2
2012-08-17,STZ,0.2
2012-08-17,T,0.2
2012-08-17,TJX,0.2
2012-08-20,AAPL,0.2
2012-08-20,ROST,0.2
2012-08-20,SHW,0.2
2012-08-20,T,0.2
2012-08-20,TJX,0.2
2012-08-21,AAPL,0.2
2012-08-21,ROST,0.2
2012-08-21,SHW,0.2
2012-08-21,T,0.2
2012-08-21,TJX,0.2
2012-08-22,AAPL,0.2
2012-08-22,ROST,0.2
2012-08-22,SHW,0.2
2012-08-22,T,0.2
2012-08-22,TJX,0.2
2012-08-23,AAPL,0.2
2012-08-23,ROST,0.2
2012-08-23,SHW,0.2
2012-08-23,T,0.2
2012-08-23,TJX,0.2
2012-08-24,AAPL,0.2
2012-08-24,ROST,0.2
2012-08-24,SHW,0.2
2012-08-24,T,0.2
2012-08-24,TJX,0.2
2012-08-27,AAPL,0.2
2012-08-27,AMGN,0.2
2012-08-27,AMZN,0.2
2012-08-27,ROST,0.2
2012-08-27,SHW,0.2
2012-08-28,AAPL,0.2
2012-08-28,AMGN,0.2
2012-08-28,AMZN,0.2
2012-08-28,ROST,0.2
2012-08-28,SHW,0.2
2012-08-29,AAPL,0.2
2012-08-29,AMGN,0.2
2012-08-29,AMZN,0.2
2012-08-29,ROST,0.2
2012-08-29,SHW,0.2
2012-08-30,AAPL,0.2
2012-08-30,AMGN,0.2
2012-08-30,AMZN,0.2
2012-08-30,ROST,0.2
2012-08-30,SHW,0.2
2012-08-31,AAPL,0.2
2012-08-31,AMGN,0.2
2012-08-31,AMZN,0.2
2012-08-31,ROST,0.2
2012-08-31,SHW,0.2
2012-09-04,AMGN,0.2
2012-09-04,AMZN,0.2
2012-09-04,GILD,0.2
2012-09-04,ROST,0.2
2012-09-04,VRSN,0.2
2012-09-05,AMGN,0.2
2012-09-05,AMZN,0.2
2012-09-05,GILD,0.2
2012-09-05,ROST,0.2
2012-09-05,VRSN,0.2
2012-09-06,AMGN,0.2
2012-09-06,AMZN,0.2
2012-09-06,GILD,0.2
2012-09-06,ROST,0.2
2012-09-06,VRSN,0.2
2012-09-07,AMGN,0.2
2012-09-07,AMZN,0.2
2012-09-07,GILD,0.2
2012-09-07,ROST,0.2
2012-09-07,VRSN,0.2
2012-09-10,BIIB,0.2
2012-09-10,EW,0.2
2012-09-10,GILD,0.2
2012-09-10,SHW,0.2
2012-09-10,VRSN,0.2
2012-09-11,BIIB,0.2
2012-09-11,EW,0.2
2012-09-11,GILD,0.2
2012-09-11,SHW,0.2
2012-09-11,VRSN,0.2
2012-09-12,BIIB,0.2
2012-09-12,EW,0.2
2012-09-12,GILD,0.2
2012-09-12,SHW,0.2
2012-09-12,VRSN,0.2
2012-09-13,BIIB,0.2
2012-09-13,EW,0.2
2012-09-13,GILD,0.2
2012-09-13,SHW,0.2
2012-09-13,VRSN,0.2
2012-09-14,BIIB,0.2
2012-09-14,EW,0.2
2012-09-14,GILD,0.2
2012-09-14,SHW,0.2
2012-09-14,VRSN,0.2
2012-09-17,AMZN,0.2
2012-09-17,ANDV,0.2
2012-09-17,BIIB,0.2
2012-09-17,GILD,0.2
2012-09-17,SHW,0.2
2012-09-18,AMZN,0.2
2012-09-18,ANDV,0.2
2012-09-18,BIIB,0.2
2012-09-18,GILD,0.2
2012-09-18,SHW,0.2
2012-09-19,AMZN,0.2
2012-09-19,ANDV,0.2
2012-09-19,BIIB,0.2
2012-09-19,GILD,0.2
2012-09-19,SHW,0.2
2012-09-20,AMZN,0.2
2012-09-20,ANDV,0.2
2012-09-20,BIIB,0.2
2012-09-20,GILD,0.2
2012-09-20,SHW,0.2
2012-09-21,AMZN,0.2
2012-09-21,ANDV,0.2
2012-09-21,BIIB,0.2
2012-09-21,GILD,0.2
2012-09-21,SHW,0.2
2012-09-24,ALL,0.2
2012-09-24,AMZN,0.2
2012-09-24,ANDV,0.2
2012-09-24,BIIB,0.2
2012-09-24,SHW,0.2
2012-09-25,ALL,0.2
2012-09-25,AMZN,0.2
2012-09-25,ANDV,0.2
2012-09-25,BIIB,0.2
2012-09-25,SHW,0.2
2012-09-26,ALL,0.2
2012-09-26,AMZN,0.2
2012-09-26,ANDV,0.2
2012-09-26,BIIB,0.2
2012-09-26,SHW,0.2
2012-09-27,ALL,0.2
2012-09-27,AMZN,0.2
2012-09-27,ANDV,0.2
2012-09-27,BIIB,0.2
2012-09-27,SHW,0.2
2012-09-28,ALL,0.2
2012-09-28,AMZN,0.2
2012-09-28,ANDV,0.2
2012-09-28,BIIB,0.2
2012-09-28,SHW,0.2
2012-10-01,AMGN,0.2
2012-10-01,ANDV,0.2
2012-10-01,SHW,0.2
2012-10-01,T,0.2
2012-10-01,VRSN,0.2
2012-10-02,AMGN,0.2
2012-10-02,ANDV,0.2
2012-10-02,SHW,0.2
2012-10-02,T,0.2
2012-10-02,VRSN,0.2
2012-10-03,AMGN,0.2
2012-10-03,ANDV,0.2
2012-10-03,SHW,0.2
2012-10-03,T,0.2
2012-10-03,VRSN,0.2
2012-10-04,AMGN,0.2
2012-10-04,ANDV,0.2
2012-10-04,SHW,0.2
2012-10-04,T,0.2
2012-10-04,VRSN,0.2
2012-10-05,AMGN,0.2
2012-10-05,ANDV,0.2
2012-10-05,SHW,0.2
2012-10-05,T,0.2
2012-10-05,VRSN,0.2
2012-10-08,AMGN,0.2
2012-10-08,EW,0.2
2012-10-08,SHW,0.2
2012-10-08,TWX,0.2
2012-10-08,VZ,0.2
2012-10-09,AMGN,0.2
2012-10-09,EW,0.2
2012-10-09,SHW,0.2
2012-10-09,TWX,0.2
2012-10-09,VZ,0.2
2012-10-10,AMGN,0.2
2012-10-10,EW,0.2
2012-10-10,SHW,0.2
2012-10-10,TWX,0.2
2012-10-10,VZ,0.2
2012-10-11,AMGN,0.2
2012-10-11,EW,0.2
2012-10-11,SHW,0.2
2012-10-11,TWX,0.2
2012-10-11,VZ,0.2
2012-10-12,AMGN,0.2
2012-10-12,EW,0.2
2012-10-12,SHW,0.2
2012-10-12,TWX,0.2
2012-10-12,VZ,0.2
2012-10-15,AEP,0.2
2012-10-15,ALL,0.2
2012-10-15,DVA,0.2
2012-10-15,MRK,0.2
2012-10-15,WMT,0.2
2012-10-16,AEP,0.2
2012-10-16,ALL,0.2
2012-10-16,DVA,0.2
2012-10-16,MRK,0.2
2012-10-16,WMT,0.2
2012-10-17,AEP,0.2
2012-10-17,ALL,0.2
2012-10-17,DVA,0.2
2012-10-17,MRK,0.2
2012-10-17,WMT,0.2
2012-10-18,AEP,0.2
2012-10-18,ALL,0.2
2012-10-18,DVA,0.2
2012-10-18,MRK,0.2
2012-10-18,WMT,0.2
2012-10-19,AEP,0.2
2012-10-19,ALL,0.2
2012-10-19,DVA,0.2
2012-10-19,MRK,0.2
2012-10-19,WMT,0.2
2013-01-07,APTV,0.2
2013-01-07,EMN,0.2
2013-01-07,GILD,0.2
2013-01-07,IP,0.2
2013-01-07,ROK,0.2
2013-01-08,APTV,0.2
2013-01-08,EMN,0.2
2013-01-08,GILD,0.2
2013-01-08,IP,0.2
2013-01-08,ROK,0.2
2013-01-09,APTV,0.2
2013-01-09,EMN,0.2
2013-01-09,GILD,0.2
2013-01-09,IP,0.2
2013-01-09,ROK,0.2
2013-01-10,APTV,0.2
2013-01-10,EMN,0.2
2013-01-10,GILD,0.2
2013-01-10,IP,0.2
2013-01-10,ROK,0.2
2013-01-11,APTV,0.2
2013-01-11,EMN,0.2
2013-01-11,GILD,0.2
2013-01-11,IP,0.2
2013-01-11,ROK,0.2
2013-01-14,EMN,0.2
2013-01-14,FLS,0.2
2013-01-14,GILD,0.2
2013-01-14,NRG,0.2
2013-01-14,PPG,0.2
2013-01-15,EMN,0.2
2013-01-15,FLS,0.2
2013-01-15,GILD,0.2
2013-01-15,NRG,0.2
2013-01-15,PPG,0.2
2013-01-16,EMN,0.2
2013-01-16,FLS,0.2
2013-01-16,GILD,0.2
2013-01-16,NRG,0.2
2013-01-16,PPG,0.2
2013-01-17,EMN,0.2
2013-01-17,FLS,0.2
2013-01-17,GILD,0.2
2013-01-17,NRG,0.2
2013-01-17,PPG,0.2
2013-01-18,EMN,0.2
2013-01-18,FLS,0.2
2013-01-18,GILD,0.2
2013-01-18,NRG,0.2
2013-01-18,PPG,0.2
2013-01-22,APTV,0.2
2013-01-22,EMN,0.2
2013-01-22,GILD,0.2
2013-01-22,MCO,0.2
2013-01-22,R,0.2
2013-01-23,APTV,0.2
2013-01-23,EMN,0.2
2013-01-23,GILD,0.2
2013-01-23,MCO,0.2
2013-01-23,R,0.2
2013-01-24,APTV,0.2
2013-01-24,EMN,0.2
2013-01-24,GILD,0.2
2013-01-24,MCO,0.2
2013-01-24,R,0.2
2013-01-25,APTV,0.2
2013-01-25,EMN,0.2
2013-01-25,GILD,0.2
2013-01-25,MCO,0.2
2013-01-25,R,0.2
2013-01-28,EMN,0.2
2013-01-28,GILD,0.2
2013-01-28,MCO,0.2
2013-01-28,R,0.2
2013-01-28,TSN,0.2
2013-01-29,EMN,0.2
2013-01-29,GILD,0.2
2013-01-29,MCO,0.2
2013-01-29,R,0.2
2013-01-29,TSN,0.2
2013-01-30,EMN,0.2
2013-01-30,GILD,0.2
2013-01-30,MCO,0.2
2013-01-30,R,0.2
2013-01-30,TSN,0.2
2013-01-31,EMN,0.2
2013-01-31,GILD,0.2
2013-01-31,MCO,0.2
2013-01-31,R,0.2
2013-01-31,TSN,0.2
2013-02-01,EMN,0.2
2013-02-01,GILD,0.2
2013-02-01,MCO,0.2
2013-02-01,R,0.2
2013-02-01,TSN,0.2
2013-02-04,CI,0.2
2013-02-04,GILD,0.2
2013-02-04,HIG,0.2
2013-02-04,MAS,0.2
2013-02-04,SIRI,0.2
2013-02-05,CI,0.2
2013-02-05,GILD,0.2
2013-02-05,HIG,0.2
2013-02-05,MAS,0.2
2013-02-05,SIRI,0.2
2013-02-06,CI,0.2
2013-02-06,GILD,0.2
2013-02-06,HIG,0.2
2013-02-06,MAS,0.2
2013-02-06,SIRI,0.2
2013-02-07,CI,0.2
2013-02-07,GILD,0.2
2013-02-07,HIG,0.2
2013-02-07,MAS,0.2
2013-02-07,SIRI,0.2
2013-02-08,CI,0.2
2013-02-08,GILD,0.2
2013-02-08,HIG,0.2
2013-02-08,MAS,0.2
2013-02-08,SIRI,0.2
2013-02-11,BLK,0.2
2013-02-11,CAG,0.2
2013-02-11,CI,0.2
2013-02-11,KMX,0.2
2013-02-11,LOW,0.2
2013-02-12,BLK,0.2
2013-02-12,CAG,0.2
2013-02-12,CI,0.2
2013-02-12,KMX,0.2
2013-02-12,LOW,0.2
2013-02-13,BLK,0.2
2013-02-13,CAG,0.2
2013-02-13,CI,0.2
2013-02-13,KMX,0.2
2013-02-13,LOW,0.2
2013-02-14,BLK,0.2
2013-02-14,CAG,0.2
2013-02-14,CI,0.2
2013-02-14,KMX,0.2
2013-02-14,LOW,0.2
2013-02-15,BLK,0.2
2013-02-15,CAG,0.2
2013-02-15,CI,0.2
2013-02-15,KMX,0.2
2013-02-15,LOW,0.2
2013-02-19,BLK,0.2
2013-02-19,C,0.2
2013-02-19,GS,0.2
2013-02-19,LOW,0.2
2013-02-19,TSN,0.2
2013-02-20,BLK,0.2
2013-02-20,C,0.2
2013-02-20,GS,0.2
2013-02-20,LOW,0.2
2013-02-20,TSN,0.2
2013-02-21,BLK,0.2
2013-02-21,C,0.2
2013-02-21,GS,0.2
2013-02-21,LOW,0.2
2013-02-21,TSN,0.2
