initial_nav,slippage,period,policy,symbol,signal_date,entry_date,entry_price,shares,entry_type,smh_healthy_on_signal,rs20_on_signal,volume_ratio_on_signal,ranking_mode,ranking_score,entry_gap,profit_lock_date,profit_lock_stop,exit_date,exit_price,exit_reason,pnl,return
6000.0,0.001,full,balanced_rank,TER,2024-12-13,2024-12-16,127.39127579622715,3,normal,True,0.1527838396047143,1.7190458489036131,balanced_rank,1.0,0.038143111228213566,,,2025-01-17,139.14279627465027,signal,33.25456143526935,0.08678714217486676
6000.0,0.001,full,balanced_rank,META,2025-01-24,2025-01-27,624.1515457688685,1,normal,True,0.03002585423898596,1.7203991551993993,balanced_rank,1.0,-0.03224775320573425,2025-02-12,655.3591230573119,2025-02-21,692.4608383688153,signal,66.30929259994684,0.10606914923067753
6000.0,0.001,full,balanced_rank,NOK,2025-02-12,2025-02-13,4.85573469473637,103,normal,True,0.10586072259251855,1.2034700895500003,balanced_rank,0.75,-0.011976022002950781,,,2025-02-28,4.7187634872655755,signal,-16.108034369491804,-0.032142739991812844
6000.0,0.001,full,balanced_rank,MU,2025-06-03,2025-06-04,102.22193788042377,4,normal,True,0.12816598934854562,1.2734538019346675,balanced_rank,1.0,0.0012713738545049313,2025-06-16,107.33303477444495,2025-07-07,120.8648261777079,signal,72.57155318913652,0.1770522610634667
6000.0,0.001,full,balanced_rank,WDC,2025-06-05,2025-06-06,55.81465130784074,8,normal,True,0.10281018658558994,1.777675254352524,balanced_rank,1.0,0.01562220111287016,2025-07-02,58.60538387323278,2025-07-09,64.10193556292896,signal,64.29827404070573,0.14367776822308645
6000.0,0.001,full,balanced_rank,KLAC,2025-06-09,2025-06-10,82.48033538898751,6,normal,True,0.03529567925839605,1.3094071376298344,balanced_rank,1.0,4.2374546094237076e-08,,,2025-07-11,91.86536976047829,signal,54.310206228944594,0.10952243654357904
6000.0,0.001,full,balanced_rank,LITE,2025-07-15,2025-07-16,98.1980984725952,5,normal,True,0.05851907338361295,1.6159170396458533,balanced_rank,1.0,-0.0004075903380489354,2025-08-08,103.10800339622497,2025-08-14,117.19268756103517,signal,92.97294544219983,0.18897305310852863
6000.0,0.001,full,balanced_rank,WDC,2025-07-23,2025-07-24,69.0819847411973,7,normal,True,0.06130543969938462,1.2523827595460186,balanced_rank,1.0,-0.0017311720198082137,,,2025-08-22,74.50330922145352,signal,35.949271361793535,0.07418738786205725
6000.0,0.001,full,balanced_rank,CEG,2025-07-30,2025-07-31,348.00002547256435,1,normal,True,0.04726915449153046,1.3536050591358055,balanced_rank,1.0,0.012193366427526664,,,2025-08-12,330.9769778783613,signal,-19.023047594203035,-0.054507295718517014
6000.0,0.001,full,balanced_rank,GLW,2025-08-28,2025-08-29,67.96451310413542,7,normal,True,0.05499997085732633,1.4241604990411723,balanced_rank,1.0,-0.004224266504745833,2025-09-16,71.3627387593422,2025-09-30,79.6362386835006,signal,79.70207905555628,0.16717737379022754
6000.0,0.001,full,balanced_rank,NOK,2025-09-04,2025-09-05,4.54453996181488,115,normal,True,0.10520080259704767,2.853243812887454,balanced_rank,1.0,-0.013043466092057199,,,2025-09-30,4.705290038108826,signal,16.48625877380391,0.03148503264484785
6000.0,0.001,full,balanced_rank,MU,2025-09-05,2025-09-08,130.47115444503285,4,normal,True,0.16688975317568056,1.5987176951819895,balanced_rank,0.875,-0.006241799689386984,2025-09-11,136.9947121672845,2025-10-07,194.4649377694192,signal,253.97513329754543,0.485719267045526
6000.0,0.001,full,balanced_rank,NOK,2025-10-10,2025-10-13,5.2752699809074395,104,normal,True,0.1105289202279982,1.4798952658858116,balanced_rank,1.0,-0.00939853178975536,2025-10-23,5.539033479952812,2025-11-11,6.8931000952720645,signal,166.25433189392095,0.3024851504940275
6000.0,0.001,full,balanced_rank,AVGO,2025-10-29,2025-10-30,384.63087940227877,1,normal,True,0.0530952160516287,1.2043002456801046,balanced_rank,1.0,0.0010881233560695591,,,2025-11-04,353.50654864104644,stop,-33.12433076123233,-0.08589646869715016
6000.0,0.001,full,balanced_rank,TSLA,2025-12-12,2025-12-15,469.90944244384764,1,normal,True,0.11474936654233336,1.2301213960546282,balanced_rank,1.0,0.02283425828273744,,,2025-12-30,460.62890634155275,signal,-11.280536102294889,-0.02395478851252809
6000.0,0.001,full,balanced_rank,KLAC,2026-01-05,2026-01-06,136.7155558124338,4,normal,True,0.07203422635182255,1.639138641895584,balanced_rank,0.875,0.012466286440871777,2026-01-27,143.5513336030555,2026-01-30,143.40778226945244,profit_lock,24.768905828074594,0.045210099869915726
6000.0,0.001,full,balanced_rank,TER,2026-01-05,2026-01-06,220.99503965232648,2,normal,True,0.05760035713094691,1.5546998405846684,balanced_rank,0.625,0.006605897140861572,2026-02-03,232.0447916349428,2026-02-05,265.2431580727787,signal,86.49623684090449,0.19525547158228646
6000.0,0.001,full,balanced_rank,META,2026-07-09,2026-07-10,661.0003668823241,1,normal,True,0.05292065914532196,1.4259067324157644,balanced_rank,1.0,0.04570223487575298,,,2026-07-23,607.5122171942064,stop,-55.48814968811769,-0.0838189107801222
6000.0,0.002,development_2024_2025,formal_composite,TTMI,2024-10-16,2024-10-17,20.3105404586792,23,normal,True,0.05925821792471986,1.6277370613357838,formal_composite,7.55355885380777,0.006954858561044164,,,2024-10-22,19.231460456848144,signal,-26.81884004211429,-0.057287778872399345
6000.0,0.002,development_2024_2025,formal_composite,NOK,2024-10-18,2024-10-21,4.60098421201116,104,normal,True,0.05260410827980411,2.684802454304195,formal_composite,7.945213282284605,8.666088580078224e-08,,,2024-11-07,4.458974378811303,signal,-16.769022652785168,-0.03497172093378097
6000.0,0.002,development_2024_2025,formal_composite,MRVL,2024-11-06,2024-11-07,91.48260631506409,5,normal,True,0.24659654127131214,1.4018545821037263,formal_composite,26.061508709234943,0.01202702133532374,2024-12-04,96.0567366308173,2024-12-09,110.98601150412422,signal,95.51702594530059,0.20836455197850645
6000.0,0.002,development_2024_2025,formal_composite,LITE,2024-11-06,2024-11-07,73.21613969421387,6,normal,True,0.06471914158678838,3.1480530386243246,formal_composite,9.619967197303161,0.015284124711181235,2024-11-11,76.87694667892457,2024-12-09,93.19323725891113,signal,117.8625853881835,0.2676889206820491
6000.0,0.002,development_2024_2025,formal_composite,COHR,2024-11-07,2024-11-08,108.9274190826416,4,normal,True,0.08020589339469852,2.759879486104097,formal_composite,10.78046882557395,-0.0067610587885121864,,,2024-11-14,100.01279910491822,stop,-37.65847991089356,-0.08623230020300274
6000.0,0.002,development_2024_2025,formal_composite,TER,2024-12-13,2024-12-16,127.5185398080116,3,normal,True,0.1527838396047143,1.7190458489036131,formal_composite,16.997429809375042,0.038143111228213566,,,2025-01-17,139.00351419629726,signal,32.45492316485701,0.08461595012893529
6000.0,0.002,development_2024_2025,formal_composite,META,2025-01-24,2025-01-27,624.7750737866197,1,normal,True,0.03002585423898596,1.7203991551993993,formal_composite,4.722984579097996,-0.03224775320573425,2025-02-12,656.0138274759507,2025-02-21,691.7676843764541,signal,64.99261058983438,0.10385937905221826
6000.0,0.002,development_2024_2025,formal_composite,INTC,2025-02-12,2025-02-13,22.885680152893066,21,normal,True,0.15832514102223438,2.0477640622514173,formal_composite,17.880278164474856,0.016014262352415987,2025-02-18,24.02996416053772,2025-02-24,23.981904232216642,profit_lock,21.020705665795106,0.043647709617948414
6000.0,0.002,development_2024_2025,formal_composite,MU,2025-06-03,2025-06-04,102.32405769848614,4,normal,True,0.12816598934854562,1.2734538019346675,formal_composite,14.090052736789229,0.0012713738545049313,2025-06-16,107.44026058341045,2025-07-07,120.7438403657182,signal,71.67913066892822,0.17470092408654442
6000.0,0.002,development_2024_2025,formal_composite,WDC,2025-06-05,2025-06-06,55.870410200256174,8,normal,True,0.10281018658558994,1.777675254352524,formal_composite,12.058693912911517,0.01562220111287016,2025-07-02,58.663930710268986,2025-07-09,64.03776946126436,signal,63.338874088065495,0.141393004046106
6000.0,0.002,development_2024_2025,formal_composite,KLAC,2025-06-09,2025-06-10,82.56273332643906,6,normal,True,0.03529567925839605,1.3094071376298344,formal_composite,4.838975063469439,4.2374546094237076e-08,,,2025-07-11,91.77341243339073,signal,53.26407464171007,0.10730581600202758
6000.0,0.002,development_2024_2025,formal_composite,LITE,2025-07-15,2025-07-16,98.29619847106933,5,normal,True,0.05851907338361295,1.6159170396458533,formal_composite,7.4678243780071485,-0.0004075903380489354,2025-08-08,103.21100839462281,2025-08-14,117.07537756347658,signal,91.89589546203626,0.18659785227960501
6000.0,0.002,development_2024_2025,formal_composite,WDC,2025-07-23,2025-07-24,69.15099771296673,7,normal,True,0.06130543969938462,1.2523827595460186,formal_composite,7.382926729484481,-0.0017311720198082137,,,2025-08-22,74.42873133434496,signal,34.94413534964758,0.07204129927611296
6000.0,0.002,development_2024_2025,formal_composite,CEG,2025-07-30,2025-07-31,348.34767784566384,1,normal,True,0.04726915449153046,1.3536050591358055,formal_composite,6.080520508288852,0.012193366427526664,,,2025-08-07,319.83890389077476,stop,-30.50877395488908,-0.08733069056885892
6000.0,0.002,development_2024_2025,formal_composite,COHR,2025-08-07,2025-08-08,114.45846336364747,4,normal,True,0.20194772926451976,1.7068235807576055,formal_composite,21.901596507209582,0.0036022110631583892,,,2025-08-14,90.91779847717285,stop,-96.16265954589846,-0.20958056782838397
6000.0,0.002,development_2024_2025,formal_composite,GLW,2025-08-28,2025-08-29,68.03240972062308,7,normal,True,0.05499997085732633,1.4241604990411723,formal_composite,6.9241575847738055,-0.004224266504745833,2025-09-18,71.43403020665424,2025-09-30,79.55652272886245,signal,78.6687910576756,0.16484568729345472
6000.0,0.002,development_2024_2025,formal_composite,NOK,2025-09-04,2025-09-05,4.549079961776734,113,normal,True,0.10520080259704767,2.853243812887454,formal_composite,13.37332407259222,-0.013043466092057199,,,2025-09-30,4.700580038070679,signal,15.119508621215687,0.02935564507594203
6000.0,0.002,development_2024_2025,formal_composite,MU,2025-09-05,2025-09-08,130.60149525866427,3,normal,True,0.16688975317568056,1.5987176951819895,formal_composite,18.287693012750044,-0.006241799689386984,2025-09-11,137.1315700215975,2025-10-07,194.27027817205243,signal,189.0063487401644,0.48117156393155425
6000.0,0.002,development_2024_2025,formal_composite,NOK,2025-10-10,2025-10-13,5.280539980888367,101,normal,True,0.1105289202279982,1.4798952658858116,formal_composite,12.532787288685633,-0.00939853178975536,2025-10-23,5.544566979932785,2025-11-11,6.886200095176696,signal,160.1716715431212,0.2997591586007874
6000.0,0.002,development_2024_2025,formal_composite,AVGO,2025-10-29,2025-10-30,385.0151260350483,1,normal,True,0.0530952160516287,1.2043002456801046,formal_composite,6.513821850842975,0.0010881233560695591,,,2025-11-04,353.50548812034,stop,-33.50963791470832,-0.08680913170139817
6000.0,0.002,development_2024_2025,formal_composite,TSLA,2025-12-12,2025-12-15,470.37888244628914,1,normal,True,0.11474936654233336,1.2301213960546282,formal_composite,12.705058050287963,0.02283425828273744,,,2025-12-30,460.1678163452148,signal,-12.211066101074323,-0.025904991835237128
6000.0,0.002,development_2024_2025,rs_only,TTMI,2024-10-16,2024-10-17,20.3105404586792,23,normal,True,0.05925821792471986,1.6277370613357838,rs_only,0.05925821792471986,0.006954858561044164,,,2024-10-22,19.231460456848144,signal,-26.81884004211429,-0.057287778872399345
6000.0,0.002,development_2024_2025,rs_only,NOK,2024-10-18,2024-10-21,4.60098421201116,104,normal,True,0.05260410827980411,2.684802454304195,rs_only,0.05260410827980411,8.666088580078224e-08,,,2024-11-07,4.458974378811303,signal,-16.769022652785168,-0.03497172093378097
6000.0,0.002,development_2024_2025,rs_only,MRVL,2024-11-06,2024-11-07,91.48260631506409,5,normal,True,0.24659654127131214,1.4018545821037263,rs_only,0.24659654127131214,0.01202702133532374,2024-12-04,96.0567366308173,2024-12-09,110.98601150412422,signal,95.51702594530059,0.20836455197850645
6000.0,0.002,development_2024_2025,rs_only,INTC,2024-11-06,2024-11-07,25.480860305786134,18,normal,True,0.06910754873308755,1.8936140830700419,rs_only,0.06910754873308755,0.01516970377999205,,,2024-11-27,23.78233992385864,signal,-32.5733668746949,-0.07086474088081078
6000.0,0.002,development_2024_2025,rs_only,COHR,2024-11-07,2024-11-08,108.9274190826416,4,normal,True,0.08020589339469852,2.759879486104097,rs_only,0.08020589339469852,-0.0067610587885121864,,,2024-11-14,100.01279910491822,stop,-37.65847991089356,-0.08623230020300274
6000.0,0.002,development_2024_2025,rs_only,TER,2024-12-13,2024-12-16,127.5185398080116,3,normal,True,0.1527838396047143,1.7190458489036131,rs_only,0.1527838396047143,0.038143111228213566,,,2025-01-17,139.00351419629726,signal,32.45492316485701,0.08461595012893529
6000.0,0.002,development_2024_2025,rs_only,META,2025-01-24,2025-01-27,624.7750737866197,1,normal,True,0.03002585423898596,1.7203991551993993,rs_only,0.03002585423898596,-0.03224775320573425,2025-02-12,656.0138274759507,2025-02-21,691.7676843764541,signal,64.99261058983438,0.10385937905221826
6000.0,0.002,development_2024_2025,rs_only,INTC,2025-02-12,2025-02-13,22.885680152893066,21,normal,True,0.15832514102223438,2.0477640622514173,rs_only,0.15832514102223438,0.016014262352415987,2025-02-18,24.02996416053772,2025-02-24,23.981904232216642,profit_lock,21.020705665795106,0.043647709617948414
6000.0,0.002,development_2024_2025,rs_only,MU,2025-06-03,2025-06-04,102.32405769848614,4,normal,True,0.12816598934854562,1.2734538019346675,rs_only,0.12816598934854562,0.0012713738545049313,2025-06-16,107.44026058341045,2025-07-07,120.7438403657182,signal,71.67913066892822,0.17470092408654442
6000.0,0.002,development_2024_2025,rs_only,WDC,2025-06-05,2025-06-06,55.870410200256174,8,normal,True,0.10281018658558994,1.777675254352524,rs_only,0.10281018658558994,0.01562220111287016,2025-07-02,58.663930710268986,2025-07-09,64.03776946126436,signal,63.338874088065495,0.141393004046106
6000.0,0.002,development_2024_2025,rs_only,KLAC,2025-06-09,2025-06-10,82.56273332643906,5,normal,True,0.03529567925839605,1.3094071376298344,rs_only,0.03529567925839605,4.2374546094237076e-08,,,2025-07-11,91.77341243339073,signal,44.05339553475835,0.10645708222564279
6000.0,0.002,development_2024_2025,rs_only,LITE,2025-07-15,2025-07-16,98.29619847106933,5,normal,True,0.05851907338361295,1.6159170396458533,rs_only,0.05851907338361295,-0.0004075903380489354,2025-08-08,103.21100839462281,2025-08-14,117.07537756347658,signal,91.89589546203626,0.18659785227960501
6000.0,0.002,development_2024_2025,rs_only,WDC,2025-07-23,2025-07-24,69.15099771296673,7,normal,True,0.06130543969938462,1.2523827595460186,rs_only,0.06130543969938462,-0.0017311720198082137,,,2025-08-22,74.42873133434496,signal,34.94413534964758,0.07204129927611296
6000.0,0.002,development_2024_2025,rs_only,CEG,2025-07-30,2025-07-31,348.34767784566384,1,normal,True,0.04726915449153046,1.3536050591358055,rs_only,0.04726915449153046,0.012193366427526664,,,2025-08-07,319.83890389077476,stop,-30.50877395488908,-0.08733069056885892
6000.0,0.002,development_2024_2025,rs_only,COHR,2025-08-07,2025-08-08,114.45846336364747,4,normal,True,0.20194772926451976,1.7068235807576055,rs_only,0.20194772926451976,0.0036022110631583892,,,2025-08-14,90.91779847717285,stop,-96.16265954589846,-0.20958056782838397
6000.0,0.002,development_2024_2025,rs_only,GLW,2025-08-28,2025-08-29,68.03240972062308,7,normal,True,0.05499997085732633,1.4241604990411723,rs_only,0.05499997085732633,-0.004224266504745833,2025-09-18,71.43403020665424,2025-09-30,79.55652272886245,signal,78.6687910576756,0.16484568729345472
6000.0,0.002,development_2024_2025,rs_only,NOK,2025-09-04,2025-09-05,4.549079961776734,110,normal,True,0.10520080259704767,2.853243812887454,rs_only,0.10520080259704767,-0.013043466092057199,,,2025-09-30,4.700580038070679,signal,14.665008392333903,0.029248192287874765
6000.0,0.002,development_2024_2025,rs_only,MU,2025-09-05,2025-09-08,130.60149525866427,3,normal,True,0.16688975317568056,1.5987176951819895,rs_only,0.16688975317568056,-0.006241799689386984,2025-09-11,137.1315700215975,2025-10-07,194.27027817205243,signal,189.0063487401644,0.48117156393155425
6000.0,0.002,development_2024_2025,rs_only,NOK,2025-10-10,2025-10-13,5.280539980888367,99,normal,True,0.1105289202279982,1.4798952658858116,rs_only,0.1105289202279982,-0.00939853178975536,2025-10-23,5.544566979932785,2025-11-11,6.886200095176696,signal,156.9603513145446,0.2996722130241954
6000.0,0.002,development_2024_2025,rs_only,AVGO,2025-10-29,2025-10-30,385.0151260350483,1,normal,True,0.0530952160516287,1.2043002456801046,rs_only,0.0530952160516287,0.0010881233560695591,,,2025-11-04,353.50548812034,stop,-33.50963791470832,-0.08680913170139817
6000.0,0.002,development_2024_2025,rs_only,TSLA,2025-12-12,2025-12-15,470.37888244628914,1,normal,True,0.11474936654233336,1.2301213960546282,rs_only,0.11474936654233336,0.02283425828273744,,,2025-12-30,460.1678163452148,signal,-12.211066101074323,-0.025904991835237128
6000.0,0.002,development_2024_2025,low_atr_first,TTMI,2024-10-16,2024-10-17,20.3105404586792,23,normal,True,0.05925821792471986,1.6277370613357838,low_atr_first,-0.024306303933005577,0.006954858561044164,,,2024-10-22,19.231460456848144,signal,-26.81884004211429,-0.057287778872399345
6000.0,0.002,development_2024_2025,low_atr_first,NOK,2024-10-18,2024-10-21,4.60098421201116,104,normal,True,0.05260410827980411,2.684802454304195,low_atr_first,-0.023759337718838654,8.666088580078224e-08,,,2024-11-07,4.458974378811303,signal,-16.769022652785168,-0.03497172093378097
6000.0,0.002,development_2024_2025,low_atr_first,MRVL,2024-11-06,2024-11-07,91.48260631506409,5,normal,True,0.24659654127131214,1.4018545821037263,low_atr_first,-0.03388973458330197,0.01202702133532374,2024-12-04,96.0567366308173,2024-12-09,110.98601150412422,signal,95.51702594530059,0.20836455197850645
6000.0,0.002,development_2024_2025,low_atr_first,LITE,2024-11-06,2024-11-07,73.21613969421387,6,normal,True,0.06471914158678838,3.1480530386243246,low_atr_first,-0.03588300498825098,0.015284124711181235,2024-11-11,76.87694667892457,2024-12-09,93.19323725891113,signal,117.8625853881835,0.2676889206820491
6000.0,0.002,development_2024_2025,low_atr_first,ORCL,2024-11-07,2024-11-08,183.02907560028297,2,normal,True,0.0374674246629807,1.3750219293970878,low_atr_first,-0.019772507470037382,-0.0005902097876081536,,,2024-11-29,180.09624282832834,signal,-7.865665543909245,-0.021428935764489617
6000.0,0.002,development_2024_2025,low_atr_first,TER,2024-12-13,2024-12-16,127.5185398080116,3,normal,True,0.1527838396047143,1.7190458489036131,low_atr_first,-0.03474042608967703,0.038143111228213566,,,2025-01-17,139.00351419629726,signal,32.45492316485701,0.08461595012893529
6000.0,0.002,development_2024_2025,low_atr_first,META,2025-01-24,2025-01-27,624.7750737866197,1,normal,True,0.03002585423898596,1.7203991551993993,low_atr_first,-0.029573553292587894,-0.03224775320573425,2025-02-12,656.0138274759507,2025-02-21,691.7676843764541,signal,64.99261058983438,0.10385937905221826
6000.0,0.002,development_2024_2025,low_atr_first,NOK,2025-02-12,2025-02-13,4.860585578547296,103,normal,True,0.10586072259251855,1.2034700895500003,low_atr_first,-0.025992046565748727,-0.011976022002950781,,,2025-02-28,4.714040000291336,signal,-17.094194560363917,-0.03407659644405307
6000.0,0.002,development_2024_2025,low_atr_first,MU,2025-06-03,2025-06-04,102.32405769848614,4,normal,True,0.12816598934854562,1.2734538019346675,low_atr_first,-0.03399929992791251,0.0012713738545049313,2025-06-16,107.44026058341045,2025-07-07,120.7438403657182,signal,71.67913066892822,0.17470092408654442
6000.0,0.002,development_2024_2025,low_atr_first,WDC,2025-06-05,2025-06-06,55.870410200256174,8,normal,True,0.10281018658558994,1.777675254352524,low_atr_first,-0.026504379670514455,0.01562220111287016,2025-07-02,58.663930710268986,2025-07-09,64.03776946126436,signal,63.338874088065495,0.141393004046106
6000.0,0.002,development_2024_2025,low_atr_first,KLAC,2025-06-09,2025-06-10,82.56273332643906,6,normal,True,0.03529567925839605,1.3094071376298344,low_atr_first,-0.026944736266756086,4.2374546094237076e-08,,,2025-07-11,91.77341243339073,signal,53.26407464171007,0.10730581600202758
6000.0,0.002,development_2024_2025,low_atr_first,LITE,2025-07-15,2025-07-16,98.29619847106933,5,normal,True,0.05851907338361295,1.6159170396458533,low_atr_first,-0.03413418876551266,-0.0004075903380489354,2025-08-08,103.21100839462281,2025-08-14,117.07537756347658,signal,91.89589546203626,0.18659785227960501
6000.0,0.002,development_2024_2025,low_atr_first,WDC,2025-07-23,2025-07-24,69.15099771296673,7,normal,True,0.06130543969938462,1.2523827595460186,low_atr_first,-0.02400873131957946,-0.0017311720198082137,,,2025-08-22,74.42873133434496,signal,34.94413534964758,0.07204129927611296
6000.0,0.002,development_2024_2025,low_atr_first,CEG,2025-07-30,2025-07-31,348.34767784566384,1,normal,True,0.04726915449153046,1.3536050591358055,low_atr_first,-0.0376157125979988,0.012193366427526664,,,2025-08-07,319.83890389077476,stop,-30.50877395488908,-0.08733069056885892
6000.0,0.002,development_2024_2025,low_atr_first,COHR,2025-08-07,2025-08-08,114.45846336364747,4,normal,True,0.20194772926451976,1.7068235807576055,low_atr_first,-0.03904661103881676,0.0036022110631583892,,,2025-08-14,90.91779847717285,stop,-96.16265954589846,-0.20958056782838397
6000.0,0.002,development_2024_2025,low_atr_first,GLW,2025-08-28,2025-08-29,68.03240972062308,7,normal,True,0.05499997085732633,1.4241604990411723,low_atr_first,-0.017015165160496455,-0.004224266504745833,2025-09-18,71.43403020665424,2025-09-30,79.55652272886245,signal,78.6687910576756,0.16484568729345472
6000.0,0.002,development_2024_2025,low_atr_first,NOK,2025-09-04,2025-09-05,4.549079961776734,113,normal,True,0.10520080259704767,2.853243812887454,low_atr_first,-0.020341621844343082,-0.013043466092057199,,,2025-09-30,4.700580038070679,signal,15.119508621215687,0.02935564507594203
6000.0,0.002,development_2024_2025,low_atr_first,TSLA,2025-09-11,2025-09-12,371.68188244628914,1,normal,True,0.07792121298298649,1.4086028140152422,low_atr_first,-0.03483208257131098,0.005775344749091804,2025-09-22,390.2659765686036,2025-10-13,422.6829387817383,signal,49.001056335449164,0.13148226045711034
6000.0,0.002,development_2024_2025,low_atr_first,NOK,2025-10-10,2025-10-13,5.280539980888367,99,normal,True,0.1105289202279982,1.4798952658858116,low_atr_first,-0.020810951448490777,-0.00939853178975536,2025-10-23,5.544566979932785,2025-11-11,6.886200095176696,signal,156.9603513145446,0.2996722130241954
6000.0,0.002,development_2024_2025,low_atr_first,AVGO,2025-10-29,2025-10-30,385.0151260350483,1,normal,True,0.0530952160516287,1.2043002456801046,low_atr_first,-0.038158896831957424,0.0010881233560695591,,,2025-11-04,353.50548812034,stop,-33.50963791470832,-0.08680913170139817
6000.0,0.002,development_2024_2025,low_atr_first,TSLA,2025-12-12,2025-12-15,470.37888244628914,1,normal,True,0.11474936654233336,1.2301213960546282,low_atr_first,-0.0314826708071602,0.02283425828273744,,,2025-12-30,460.1678163452148,signal,-12.211066101074323,-0.025904991835237128
6000.0,0.002,development_2024_2025,balanced_rank,TTMI,2024-10-16,2024-10-17,20.3105404586792,23,normal,True,0.05925821792471986,1.6277370613357838,balanced_rank,1.0,0.006954858561044164,,,2024-10-22,19.231460456848144,signal,-26.81884004211429,-0.057287778872399345
6000.0,0.002,development_2024_2025,balanced_rank,NOK,2024-10-18,2024-10-21,4.60098421201116,104,normal,True,0.05260410827980411,2.684802454304195,balanced_rank,1.0,8.666088580078224e-08,,,2024-11-07,4.458974378811303,signal,-16.769022652785168,-0.03497172093378097
6000.0,0.002,development_2024_2025,balanced_rank,MRVL,2024-11-06,2024-11-07,91.48260631506409,5,normal,True,0.24659654127131214,1.4018545821037263,balanced_rank,0.6666666666666666,0.01202702133532374,2024-12-04,96.0567366308173,2024-12-09,110.98601150412422,signal,95.51702594530059,0.20836455197850645
6000.0,0.002,development_2024_2025,balanced_rank,LITE,2024-11-06,2024-11-07,73.21613969421387,6,normal,True,0.06471914158678838,3.1480530386243246,balanced_rank,0.6666666666666666,0.015284124711181235,2024-11-11,76.87694667892457,2024-12-09,93.19323725891113,signal,117.8625853881835,0.2676889206820491
6000.0,0.002,development_2024_2025,balanced_rank,ORCL,2024-11-07,2024-11-08,183.02907560028297,2,normal,True,0.0374674246629807,1.3750219293970878,balanced_rank,0.75,-0.0005902097876081536,,,2024-11-29,180.09624282832834,signal,-7.865665543909245,-0.021428935764489617
6000.0,0.002,development_2024_2025,balanced_rank,TER,2024-12-13,2024-12-16,127.5185398080116,3,normal,True,0.1527838396047143,1.7190458489036131,balanced_rank,1.0,0.038143111228213566,,,2025-01-17,139.00351419629726,signal,32.45492316485701,0.08461595012893529
6000.0,0.002,development_2024_2025,balanced_rank,META,2025-01-24,2025-01-27,624.7750737866197,1,normal,True,0.03002585423898596,1.7203991551993993,balanced_rank,1.0,-0.03224775320573425,2025-02-12,656.0138274759507,2025-02-21,691.7676843764541,signal,64.99261058983438,0.10385937905221826
6000.0,0.002,development_2024_2025,balanced_rank,NOK,2025-02-12,2025-02-13,4.860585578547296,103,normal,True,0.10586072259251855,1.2034700895500003,balanced_rank,0.75,-0.011976022002950781,,,2025-02-28,4.714040000291336,signal,-17.094194560363917,-0.03407659644405307
6000.0,0.002,development_2024_2025,balanced_rank,MU,2025-06-03,2025-06-04,102.32405769848614,4,normal,True,0.12816598934854562,1.2734538019346675,balanced_rank,1.0,0.0012713738545049313,2025-06-16,107.44026058341045,2025-07-07,120.7438403657182,signal,71.67913066892822,0.17470092408654442
6000.0,0.002,development_2024_2025,balanced_rank,WDC,2025-06-05,2025-06-06,55.870410200256174,8,normal,True,0.10281018658558994,1.777675254352524,balanced_rank,1.0,0.01562220111287016,2025-07-02,58.663930710268986,2025-07-09,64.03776946126436,signal,63.338874088065495,0.141393004046106
6000.0,0.002,development_2024_2025,balanced_rank,KLAC,2025-06-09,2025-06-10,82.56273332643906,6,normal,True,0.03529567925839605,1.3094071376298344,balanced_rank,1.0,4.2374546094237076e-08,,,2025-07-11,91.77341243339073,signal,53.26407464171007,0.10730581600202758
6000.0,0.002,development_2024_2025,balanced_rank,LITE,2025-07-15,2025-07-16,98.29619847106933,5,normal,True,0.05851907338361295,1.6159170396458533,balanced_rank,1.0,-0.0004075903380489354,2025-08-08,103.21100839462281,2025-08-14,117.07537756347658,signal,91.89589546203626,0.18659785227960501
6000.0,0.002,development_2024_2025,balanced_rank,WDC,2025-07-23,2025-07-24,69.15099771296673,7,normal,True,0.06130543969938462,1.2523827595460186,balanced_rank,1.0,-0.0017311720198082137,,,2025-08-22,74.42873133434496,signal,34.94413534964758,0.07204129927611296
6000.0,0.002,development_2024_2025,balanced_rank,CEG,2025-07-30,2025-07-31,348.34767784566384,1,normal,True,0.04726915449153046,1.3536050591358055,balanced_rank,1.0,0.012193366427526664,,,2025-08-07,319.83890389077476,stop,-30.50877395488908,-0.08733069056885892
6000.0,0.002,development_2024_2025,balanced_rank,COHR,2025-08-07,2025-08-08,114.45846336364747,4,normal,True,0.20194772926451976,1.7068235807576055,balanced_rank,1.0,0.0036022110631583892,,,2025-08-14,90.91779847717285,stop,-96.16265954589846,-0.20958056782838397
6000.0,0.002,development_2024_2025,balanced_rank,GLW,2025-08-28,2025-08-29,68.03240972062308,7,normal,True,0.05499997085732633,1.4241604990411723,balanced_rank,1.0,-0.004224266504745833,2025-09-18,71.43403020665424,2025-09-30,79.55652272886245,signal,78.6687910576756,0.16484568729345472
6000.0,0.002,development_2024_2025,balanced_rank,NOK,2025-09-04,2025-09-05,4.549079961776734,113,normal,True,0.10520080259704767,2.853243812887454,balanced_rank,1.0,-0.013043466092057199,,,2025-09-30,4.700580038070679,signal,15.119508621215687,0.02935564507594203
