date,v7_full_hybrid
2012-12-20,3.181013619002703
2012-12-21,3.1627782850115813
2012-12-24,3.1545169787952725
2012-12-26,3.1302306724499678
2012-12-27,3.129748170988823
2012-12-28,3.1106241469779574
2012-12-31,3.1899957070788925
2013-01-02,3.257797708088788
2013-01-03,3.281876559099368
2013-01-04,3.299557954998028
2013-01-07,3.263247497315526
2013-01-08,3.2572271504879904
2013-01-09,3.2955309365988907
2013-01-10,3.302298138833708
2013-01-11,3.2966833574716214
2013-01-14,3.2850209591890756
2013-01-15,3.3153215991088705
2013-01-16,3.289746840959934
2013-01-17,3.3315092184858592
2013-01-18,3.3414310392706286
2013-01-22,3.3793082293577044
2013-01-23,3.373485755274004
2013-01-24,3.3672136183209225
2013-01-25,3.390819480073296
2013-01-28,3.3576313498658985
2013-01-29,3.350410760410956
2013-01-30,3.3065043712894076
2013-01-31,3.330829948995777
2013-02-01,3.363227030461954
2013-02-04,3.3278764585691754
2013-02-05,3.3701612412228887
2013-02-06,3.3703338273382863
2013-02-07,3.3733498611471533
2013-02-08,3.4126766769769055
2013-02-11,3.4025809647351153
2013-02-12,3.4153012816974098
2013-02-13,3.4565714069440125
2013-02-14,3.4499613112128245
2013-02-15,3.4520278647260434
2013-02-19,3.490390608829724
2013-02-20,3.4091079199997742
2013-02-21,3.343765226058516
2013-02-22,3.3818076952082587
2013-02-25,3.3296925633560153
2013-02-26,3.353704898833796
2013-02-27,3.416324093383177
2013-02-28,3.4401115516199052
2013-03-01,3.4527719096732485
2013-03-04,3.4938845283746645
2013-03-05,3.5333260919230325
2013-03-06,3.534334392902986
2013-03-07,3.535257199067353
2013-03-08,3.546606347397094
2013-03-11,3.539772432223775
2013-03-12,3.5455680563464926
2013-03-13,3.543878436039218
2013-03-14,3.5589406104411867
2013-03-15,3.5641301834173227
2013-03-18,3.5559334193328556
2013-03-19,3.5421686037379705
2013-03-20,3.5750290895123626
2013-03-21,3.5353180643190503
2013-03-22,3.5498622398931885
2013-03-25,3.5304332483379803
2013-03-26,3.560199397312753
2013-03-27,3.5590964133217393
2013-03-28,3.562857353861941
2013-04-01,3.547302596354437
2013-04-02,3.5116375501804025
2013-04-03,3.4694814489424886
2013-04-04,3.518093302211225
2013-04-05,3.5006126347466946
2013-04-08,3.5289593556262187
2013-04-09,3.538578959897097
2013-04-10,3.570537152933697
2013-04-11,3.5554322810081938
2013-04-12,3.5493718954555233
2013-04-15,3.4703140592935724
2013-04-16,3.535922387857665
2013-04-17,3.487751547146754
2013-04-18,3.465456442783055
2013-04-19,3.495560752840146
2013-04-22,3.5068082183479086
2013-04-23,3.5577443839188825
2013-04-24,3.547647895192014
2013-04-25,3.55003597974579
2013-04-26,3.550248607381615
2013-04-29,3.5735011323878587
2013-04-30,3.5883943655713515
2013-05-01,3.53944415273545
2013-05-02,3.580685444099482
2013-05-03,3.6219037141271344
2013-05-06,3.624645076529086
2013-05-07,3.636858482671202
2013-05-08,3.6299176998818563
2013-05-09,3.602702618581585
2013-05-10,3.6130144895864156
2013-05-13,3.6302722595100887
2013-05-14,3.7038949869686495
2013-05-15,3.753549396339034
2013-05-16,3.740211451583838
2013-05-17,3.7883471180042183
2013-05-20,3.775581920036036
2013-05-21,3.7693149068497473
2013-05-22,3.749871138761365
2013-05-23,3.761312223157486
2013-05-24,3.7880844262876314
2013-05-28,3.818331917600575
2013-05-29,3.8037546045298596
2013-05-30,3.836192741637985
2013-05-31,3.7821755354566435
2013-06-03,3.7678258354829612
2013-06-04,3.7355047347865638
2013-06-05,3.6870865272924664
2013-06-06,3.7585234159291985
2013-06-07,3.8220587904597556
2013-06-10,3.871489639829507
2013-06-11,3.7965448721519155
2013-06-12,3.7045972307965385
2013-06-13,3.751714818996273
2013-06-14,3.7127631559585814
2013-06-17,3.7435798470200243
2013-06-18,3.7817402823621586
2013-06-19,3.7293111950815576
2013-06-20,3.615062904535066
2013-06-21,3.603174096517722
2013-06-24,3.5717368485098553
2013-06-25,3.626861464783336
2013-06-26,3.6945169522105012
2013-06-27,3.735310974818088
2013-06-28,3.7321529503015225
2013-07-01,3.7658789871894647
2013-07-02,3.7745655306057624
2013-07-03,3.783193242848196
2013-07-05,3.859752744011103
2013-07-08,3.8451354624793677
2013-07-09,3.825865868909344
2013-07-10,3.847339188013108
2013-07-11,3.940476274650476
2013-07-12,4.015679049581165
2013-07-15,4.013457010020355
2013-07-16,3.9177618732743538
2013-07-17,3.9895313134948522
2013-07-18,3.995970584808985
2013-07-19,4.02645789850967
2013-07-22,4.040394562113755
2013-07-23,4.014929826560908
2013-07-24,4.008664385213461
2013-07-25,4.0559258883324
2013-07-26,4.048524139460636
2013-07-29,4.0227173931858
2013-07-30,4.05692243921897
2013-07-31,4.080150041880236
2013-08-01,4.1090137304537055
2013-08-02,4.146671146648912
2013-08-05,4.172076687817158
2013-08-06,4.121777388918744
2013-08-07,4.115409598127929
2013-08-08,4.215025885382852
2013-08-09,4.2116939772048685
2013-08-12,4.1897479555248704
2013-08-13,4.212564111489696
2013-08-14,4.168244036916181
2013-08-15,4.094854192890935
2013-08-16,4.102334607562689
2013-08-19,4.080027793244344
2013-08-20,4.150279898233461
2013-08-21,4.132397773734252
2013-08-22,4.227150921389351
2013-08-23,4.254898352967136
2013-08-26,4.277922351052712
2013-08-27,4.1720363447715325
2013-08-28,4.184144953976188
2013-08-29,4.218771624720703
2013-08-30,4.1830020748745005
2013-09-03,4.236281518995645
2013-09-04,4.288419019739341
2013-09-05,4.309335841701552
2013-09-06,4.313059178277539
2013-09-09,4.341852568972505
2013-09-10,4.387278885920601
2013-09-11,4.399804044686905
2013-09-12,4.411349501018689
2013-09-13,4.415230805121754
2013-09-16,4.397871443854178
2013-09-17,4.445825552518995
2013-09-18,4.461443131789854
2013-09-19,4.503275099104332
2013-09-20,4.484651326508609
2013-09-23,4.517324801596927
2013-09-24,4.527137279537636
2013-09-25,4.546416001470848
2013-09-26,4.595416260275423
2013-09-27,4.591574652882106
2013-09-30,4.569823175504617
2013-10-01,4.620444586439631
2013-10-02,4.606579481918742
2013-10-03,4.504066972619008
2013-10-04,4.516238146069345
2013-10-07,4.459625973573368
2013-10-08,4.285578961713426
2013-10-09,4.171751178249882
2013-10-10,4.353436304638997
2013-10-11,4.392571293765829
2013-10-14,4.405689272119656
2013-10-15,4.435997205985006
2013-10-16,4.575936720680446
2013-10-17,4.606335887951422
2013-10-18,4.602361566245473
2013-10-21,4.540973491464155
2013-10-22,4.525610961922915
2013-10-23,4.500006717341921
2013-10-24,4.548090492824684
2013-10-25,4.580754742648748
2013-10-28,4.519110469252475
2013-10-29,4.574059929594966
2013-10-30,4.519089594720486
2013-10-31,4.516502030968602
2013-11-01,4.530429175312261
2013-11-04,4.561526825767192
2013-11-05,4.57759949626585
2013-11-06,4.486820123445984
2013-11-07,4.436926319996901
2013-11-08,4.53494396495695
2013-11-11,4.570970544458496
2013-11-12,4.5955274184038375
2013-11-13,4.724529637957639
2013-11-14,4.733461504795303
2013-11-15,4.787164774103628
2013-11-18,4.710161936652688
2013-11-19,4.664760919473926
2013-11-20,4.685304632843841
2013-11-21,4.764862137175893
2013-11-22,4.785328830328454
2013-11-25,4.768653563918405
2013-11-26,4.799863896577115
2013-11-27,4.820878129641286
2013-11-29,4.8170896524073195
2013-12-02,4.809465277431673
2013-12-03,4.7810805845397795
2013-12-04,4.7528519345242
2013-12-05,4.765080569566849
2013-12-06,4.8159397571368965
2013-12-09,4.815962189225509
2013-12-10,4.808783644429978
2013-12-11,4.7255283433156094
2013-12-12,4.772621391780279
2013-12-13,4.760286542947455
2013-12-16,4.820028383804617
2013-12-17,4.791281005618681
2013-12-18,4.852839761636386
2013-12-19,4.819444808081965
2013-12-20,4.895436953513566
2013-12-23,4.889391986724613
2013-12-24,4.905458761115947
2013-12-26,4.935554892619342
2013-12-27,4.888359074150289
2013-12-30,4.897765662778131
2013-12-31,4.91244780388782
2014-01-02,4.857776502705079
2014-01-03,4.870116175368175
2014-01-06,4.878121587454088
2014-01-07,4.918813150837354
2014-01-08,4.937990027892259
2014-01-09,4.977779841963821
2014-01-10,5.035075597043439
2014-01-13,4.947800496751009
2014-01-14,5.027777423806723
2014-01-15,5.058664829702475
2014-01-16,5.052253075730613
2014-01-17,5.044996401087231
2014-01-21,5.069260584936474
2014-01-22,5.100868217648222
2014-01-23,5.0660427003148945
2014-01-24,4.957902185738857
2014-01-27,4.909295717769037
2014-01-28,5.001644207775829
2014-01-29,4.958631709610739
2014-01-30,5.081211205353206
2014-01-31,5.078409340638692
2014-02-03,4.920024814279153
2014-02-04,4.91618910803994
2014-02-05,4.896561599824962
2014-02-06,4.920755954038415
2014-02-07,5.017593937507086
2014-02-10,5.041318647437675
2014-02-11,5.06264254388348
2014-02-12,5.06832507126179
2014-02-13,5.086664318926582
2014-02-14,5.093874536389204
2014-02-18,5.186687144924887
2014-02-19,5.13571696566642
2014-02-20,5.212460499637747
2014-02-21,5.235991688923713
2014-02-24,5.289539271969989
2014-02-25,5.295622410381209
2014-02-26,5.292574967628509
2014-02-27,5.32766367147313
2014-02-28,5.2595284952107555
2014-03-03,5.246961974373915
2014-03-04,5.390116962896864
2014-03-05,5.4234496424650445
2014-03-06,5.405345440354762
2014-03-07,5.362365131978753
2014-03-10,5.35283669495021
2014-03-11,5.319221948785076
2014-03-12,5.352340346322213
2014-03-13,5.263377363384787
2014-03-14,5.239582404660159
2014-03-17,5.283904943584323
2014-03-18,5.3651985995158675
2014-03-19,5.310595900199648
2014-03-20,5.291999640197815
2014-03-21,5.194018931303274
2014-03-24,5.084118950710882
2014-03-25,5.066517380889873
2014-03-26,4.897455117826891
2014-03-27,4.894328439020516
2014-03-28,4.867943845613162
2014-03-31,5.033663007481448
2014-04-01,5.125042668980661
2014-04-02,5.122325289754379
2014-04-03,5.093575146592851
2014-04-04,5.009641892647811
2014-04-07,4.847384201731299
2014-04-08,4.848445053548609
2014-04-09,4.924239929781499
2014-04-10,4.773786503922867
2014-04-11,4.715835198818135
2014-04-14,4.744755034240913
2014-04-15,4.727760017770672
2014-04-16,4.798487598206911
2014-04-17,4.837785486724535
2014-04-21,4.869560665584686
2014-04-22,4.915282257718273
2014-04-23,4.952326382380876
2014-04-24,4.977965044762989
2014-04-25,4.878307451170923
2014-04-28,4.843941979620981
2014-04-29,4.8740255063932105
2014-04-30,4.8980370670254665
2014-05-01,4.9206307765747175
2014-05-02,4.980403300115569
2014-05-05,4.976139486996024
2014-05-06,4.947665961267063
2014-05-07,4.952949381291002
2014-05-08,4.9083278241288415
2014-05-09,4.895862367460852
2014-05-12,4.966752147405173
2014-05-13,4.961444777883206
2014-05-14,4.903895373767855
2014-05-15,4.824296914527499
2014-05-16,4.844228335540951
2014-05-19,4.859851624564236
2014-05-20,4.818694978311734
2014-05-21,4.88376700535229
2014-05-22,4.896396040774644
2014-05-23,4.91731335923154
2014-05-27,4.946212629327005
2014-05-28,4.957267683204133
2014-05-29,5.062436433999919
2014-05-30,5.0569790135741375
2014-06-02,5.072664403803405
2014-06-03,5.121764190798408
2014-06-04,5.151774181077428
2014-06-05,5.18302653939811
2014-06-06,5.213464412727043
2014-06-09,5.215244920915712
2014-06-10,5.230616169780664
2014-06-11,5.214907374897682
2014-06-12,5.182120582867556
2014-06-13,5.240053302838323
2014-06-16,5.269408663927021
2014-06-17,5.309580481316241
2014-06-18,5.351397294257931
2014-06-19,5.411232719530231
2014-06-20,5.406491482917273
2014-06-23,5.404434821477633
2014-06-24,5.328506394639651
2014-06-25,5.356917435544682
2014-06-26,5.3481707127879305
2014-06-27,5.331369320374324
2014-06-30,5.350965731882952
2014-07-01,5.3787182555013855
2014-07-02,5.353325631203655
2014-07-03,5.374132838500987
2014-07-07,5.308262887620399
2014-07-08,5.243958754946679
2014-07-09,5.271354142523562
2014-07-10,5.257958655268477
2014-07-11,5.261064186181742
2014-07-14,5.297892956140613
2014-07-15,5.259559038295247
2014-07-16,5.3146306565457895
2014-07-17,5.242022200469597
2014-07-18,5.354026849456624
2014-07-21,5.351966038187524
2014-07-22,5.379611917022314
2014-07-23,5.360885520054426
2014-07-24,5.3867482814779395
2014-07-25,5.320141185397088
2014-07-28,5.288078129199616
2014-07-29,5.272342730098621
2014-07-30,5.258855489315741
2014-07-31,5.128126112125571
2014-08-01,5.124818178379022
2014-08-04,5.173485134871406
2014-08-05,5.125081358577484
2014-08-06,5.123940890039653
2014-08-07,5.097820619028587
2014-08-08,5.140569094738573
2014-08-11,5.202947819973789
2014-08-12,5.191841167924777
2014-08-13,5.293755328882533
2014-08-14,5.303644282624756
2014-08-15,5.30998919492237
2014-08-18,5.3522636210067525
2014-08-19,5.37640994804804
2014-08-20,5.3805159312293
2014-08-21,5.385011637502748
2014-08-22,5.374773820111415
2014-08-25,5.388621496784041
2014-08-26,5.4125891253516185
2014-08-27,5.364021305254193
2014-08-28,5.361467669991573
2014-08-29,5.428163112834554
2014-09-02,5.504287875880825
2014-09-03,5.504227102357406
2014-09-04,5.464880257920664
2014-09-05,5.505974118206021
2014-09-08,5.519936838220333
2014-09-09,5.471923779980772
2014-09-10,5.61468073968521
2014-09-11,5.6426550629577035
2014-09-12,5.608737296960253
2014-09-15,5.5618902337271745
2014-09-16,5.610904225464066
2014-09-17,5.628786325814809
2014-09-18,5.666417544638704
2014-09-19,5.683551324007562
2014-09-22,5.620765406127756
2014-09-23,5.58206522475642
2014-09-24,5.646232845905317
2014-09-25,5.534041824080409
2014-09-26,5.578470522666708
2014-09-29,5.5934852853921795
2014-09-30,5.541940909488751
2014-10-01,5.41029107545989
2014-10-02,5.410951192417909
2014-10-03,5.529575724802504
2014-10-06,5.47979752934117
2014-10-07,5.385709623224381
2014-10-08,5.496946612325281
2014-10-09,5.417193028338866
2014-10-10,5.289469330775929
2014-10-13,5.147067809220725
2014-10-14,5.209863994646556
2014-10-15,5.140148410996084
2014-10-16,5.191024471489765
2014-10-17,5.277544479667386
2014-10-20,5.38107114481193
2014-10-21,5.536883980583197
2014-10-22,5.483474653973625
2014-10-23,5.529466553325169
2014-10-24,5.6112212412893285
2014-10-27,5.596764714992653
2014-10-28,5.652792340574651
2014-10-29,5.626873602717412
2014-10-30,5.642999752190283
2014-10-31,5.712746867533084
2014-11-03,5.7225784805681865
2014-11-04,5.701974557743426
2014-11-05,5.662002462933889
2014-11-06,5.756678732099724
2014-11-07,5.833200457221081
2014-11-10,5.907086993503734
2014-11-11,5.908271170170063
2014-11-12,5.927875918850411
2014-11-13,5.915459792350554
2014-11-14,5.865492556140028
2014-11-17,5.851451969153271
2014-11-18,5.891466409642251
2014-11-19,5.877239373380674
2014-11-20,5.905442387878559
2014-11-21,5.878241015212524
2014-11-24,5.967713379101487
2014-11-25,6.044383535853255
2014-11-26,6.136512925218839
