date,v7_full_hybrid
2006-01-03,1.0
2006-01-04,1.0
2006-01-05,1.0
2006-01-06,1.0
2006-01-09,1.0
2006-01-10,1.0
2006-01-11,1.0
2006-01-12,1.0
2006-01-13,1.0
2006-01-17,1.0
2006-01-18,1.0
2006-01-19,1.0
2006-01-20,1.0
2006-01-23,1.0
2006-01-24,1.0
2006-01-25,1.0
2006-01-26,1.0
2006-01-27,1.0
2006-01-30,1.0
2006-01-31,1.0
2006-02-01,0.999
2006-02-02,0.984288556628526
2006-02-03,0.9652041758322805
2006-02-06,0.9588874338151733
2006-02-07,0.9448274623679271
2006-02-08,0.9556002002337519
2006-02-09,0.9641885326348314
2006-02-10,0.9558899167561856
2006-02-13,0.9423491375329084
2006-02-14,0.9593253467978456
2006-02-15,0.966814304873757
2006-02-16,0.9772482394348563
2006-02-17,0.9681035845192542
2006-02-21,0.9527618013498105
2006-02-22,0.9636374513489522
2006-02-23,0.962487757917975
2006-02-24,0.9802527100263381
2006-02-27,0.9885194579952332
2006-02-28,0.9752733996534031
2006-03-01,0.9965927417814788
2006-03-02,1.002585338369134
2006-03-03,0.9864047194509655
2006-03-06,0.9843602671825517
2006-03-07,0.9529662799196272
2006-03-08,0.9481378854996839
2006-03-09,0.9303027101711595
2006-03-10,0.9206076022925755
2006-03-13,0.9158724004568497
2006-03-14,0.9238004300205246
2006-03-15,0.9330607764931105
2006-03-16,0.9322922440400886
2006-03-17,0.9356113132486222
2006-03-20,0.9352218611997574
2006-03-21,0.9200659867489013
2006-03-22,0.91930501001719
2006-03-23,0.917561380672493
2006-03-24,0.9278835912027115
2006-03-27,0.9186211430927971
2006-03-28,0.9146551346324684
2006-03-29,0.9332491946336079
2006-03-30,0.9404669787569635
2006-03-31,0.9458295082749005
2006-04-03,0.9411042715444499
2006-04-04,0.943252459790225
2006-04-05,0.9498478938454374
2006-04-06,0.9521422581835782
2006-04-07,0.9408588937404466
2006-04-10,0.9244921211396441
2006-04-11,0.9132637374862721
2006-04-12,0.9243809329395556
2006-04-13,0.9231684404074404
2006-04-17,0.9225925681334634
2006-04-18,0.9481456291836241
2006-04-19,0.9513900232112296
2006-04-20,0.9427932323568967
2006-04-21,0.946024291433549
2006-04-24,0.9425585175088198
2006-04-25,0.9389378959600275
2006-04-26,0.9375818071488308
2006-04-27,0.9340896836986678
2006-04-28,0.9370307136615642
2006-05-01,0.9314966521693093
2006-05-02,0.9349874179334593
2006-05-03,0.9388558100428899
2006-05-04,0.9431101608404802
2006-05-05,0.9552798666363871
2006-05-08,0.9554799541710677
2006-05-09,0.9530655403835407
2006-05-10,0.9518654810108739
2006-05-11,0.9298445128918383
2006-05-12,0.9069895143290557
2006-05-15,0.8940259849155671
2006-05-16,0.898970432238829
2006-05-17,0.8703170396138117
2006-05-18,0.8566294197360416
2006-05-19,0.8650301394609334
2006-05-22,0.8390881454783871
2006-05-23,0.8401318593582173
2006-05-24,0.823455652797231
2006-05-25,0.8522999447654489
2006-05-26,0.8651103480921829
2006-05-30,0.8447174817514533
2006-05-31,0.8588171573058524
2006-06-01,0.8742991386196525
2006-06-02,0.8763091450887279
2006-06-05,0.8654487537478323
2006-06-06,0.8620504997376999
2006-06-07,0.8589221724376926
2006-06-08,0.8539198536169663
2006-06-09,0.8530816183228004
2006-06-12,0.8417999191970362
2006-06-13,0.8301110166683453
2006-06-14,0.83613625332623
2006-06-15,0.8515136549494253
2006-06-16,0.8489926119305531
2006-06-19,0.8420311179489317
2006-06-20,0.8420998412742412
2006-06-21,0.8477638937410055
2006-06-22,0.8457369128223906
2006-06-23,0.8454188403088986
2006-06-26,0.848359337443733
2006-06-27,0.843808368013368
2006-06-28,0.8506952543189384
2006-06-29,0.8665629889712946
2006-06-30,0.8697798366815752
2006-07-03,0.8747568985864141
2006-07-05,0.866807110978166
2006-07-06,0.8685731419548092
2006-07-07,0.862914573867462
2006-07-10,0.8634972727871901
2006-07-11,0.8680744598048088
2006-07-12,0.862395983938341
2006-07-13,0.8520193559494649
2006-07-14,0.8474922377486173
2006-07-17,0.8465378628705253
2006-07-18,0.8490103666220156
2006-07-19,0.8589254913402122
2006-07-20,0.8476235420002772
2006-07-21,0.8396729907457242
2006-07-24,0.8523817134870748
2006-07-25,0.8557832406389766
2006-07-26,0.8510082003096998
2006-07-27,0.8471627550230072
2006-07-28,0.8559310020495845
2006-07-31,0.8577263826266056
2006-08-01,0.8507168485056489
2006-08-02,0.8528413789131019
2006-08-03,0.8539741935346566
2006-08-04,0.8501663566857223
2006-08-07,0.851330581826456
2006-08-08,0.8524610530408806
2006-08-09,0.8511869082647942
2006-08-10,0.8507853813447879
2006-08-11,0.8488901037520487
2006-08-14,0.8498060768848493
2006-08-15,0.855218131674727
2006-08-16,0.855172715151079
2006-08-17,0.8539332987043001
2006-08-18,0.8562706908156122
2006-08-21,0.8565249983078596
2006-08-22,0.8575625763356787
2006-08-23,0.8553728977144788
2006-08-24,0.8573342088721887
2006-08-25,0.8583525359465944
2006-08-28,0.8617151766252534
2006-08-29,0.8619988280464628
2006-08-30,0.8611358010723338
2006-08-31,0.8622020146025375
2006-09-01,0.864871957851528
2006-09-05,0.8649015626631467
2006-09-06,0.8608076230490962
2006-09-07,0.8560402688201079
2006-09-08,0.8603138320980203
2006-09-11,0.861659684618978
2006-09-12,0.8638306623818077
2006-09-13,0.8643751716139894
2006-09-14,0.8657364043238542
2006-09-15,0.8655849082872259
2006-09-18,0.8643980996509193
2006-09-19,0.8639046870827698
2006-09-20,0.8673650982840424
2006-09-21,0.8654738003335085
2006-09-22,0.8663441134555988
2006-09-25,0.8715379586986398
2006-09-26,0.8734746782443147
2006-09-27,0.8742138028618216
2006-09-28,0.8739547228822704
2006-09-29,0.8727116462975933
2006-10-02,0.8699152745009228
2006-10-03,0.8727385686225342
2006-10-04,0.8776302624297017
2006-10-05,0.8778032094849044
2006-10-06,0.8759605259904847
2006-10-09,0.8766466891134386
2006-10-10,0.8790882644542902
2006-10-11,0.8796263202799094
2006-10-12,0.8874850834022255
2006-10-13,0.8881583907778956
2006-10-16,0.8897770831703927
2006-10-17,0.8914606424347581
2006-10-18,0.8925410708657644
2006-10-19,0.8871639321367067
2006-10-20,0.8883484199921814
2006-10-23,0.8938051863726464
2006-10-24,0.8934064088010052
2006-10-25,0.894574794062745
2006-10-26,0.8941454526887064
2006-10-27,0.8890794424975249
2006-10-30,0.8913276070509281
2006-10-31,0.8915150768414426
2006-11-01,0.8861580826327854
2006-11-02,0.8856965633771843
2006-11-03,0.8850598712056487
2006-11-06,0.9069938115192154
2006-11-07,0.9177916124761064
2006-11-08,0.918477658473286
2006-11-09,0.906042285734689
2006-11-10,0.9197502393271278
2006-11-13,0.9265831711377056
2006-11-14,0.9282721166799693
2006-11-15,0.9264457738712499
2006-11-16,0.9277031583342066
2006-11-17,0.9279848962130353
2006-11-20,0.9325210566177505
2006-11-21,0.9326164586583897
2006-11-22,0.9347418022125101
2006-11-24,0.9348719825869266
2006-11-27,0.9160073753190564
2006-11-28,0.9187863371687767
2006-11-29,0.9309197627550351
2006-11-30,0.9308132349190781
2006-12-01,0.9225042307666728
2006-12-04,0.9404442193463396
2006-12-05,0.9599817061660045
2006-12-06,0.9572275527524213
2006-12-07,0.9540156872465442
2006-12-08,0.9641717354453345
2006-12-11,0.9699615170830651
2006-12-12,0.9534683936136709
2006-12-13,0.9594834728153877
2006-12-14,0.9606808785147087
2006-12-15,0.961181551283268
2006-12-18,0.9554120398674059
2006-12-19,0.9591691825186683
2006-12-20,0.9620488666789038
2006-12-21,0.9562294580193048
2006-12-22,0.9507652183836913
2006-12-26,0.958673843331555
2006-12-27,0.963797533023909
2006-12-28,0.9620557206578079
2006-12-29,0.9582941270391436
2007-01-03,0.9693362764429196
2007-01-04,0.9764541710301277
2007-01-05,0.9629794440325194
2007-01-08,0.967766840220525
2007-01-09,0.9787322204086412
2007-01-10,0.9957339396203408
2007-01-11,1.009458357987187
2007-01-12,1.010195876224083
2007-01-16,1.0092375731190808
2007-01-17,1.006493051630316
2007-01-18,0.9954367161929316
2007-01-19,0.9951294168603073
2007-01-22,0.9863365158030704
2007-01-23,0.9847605101464543
2007-01-24,1.0072029926560917
2007-01-25,0.9944015368953015
2007-01-26,0.9922884656387853
2007-01-29,0.9899296009788441
2007-01-30,0.9987357079489008
2007-01-31,1.0016184735787352
2007-02-01,1.0183002007849293
2007-02-02,1.023181893321774
2007-02-05,1.0242046135087004
2007-02-06,1.0219933194459674
2007-02-07,1.0274458735194933
2007-02-08,1.0330884886121643
2007-02-09,1.0102029568123927
2007-02-12,0.9959317601705723
2007-02-13,1.0121213629223071
2007-02-14,1.0174280239011693
2007-02-15,1.016812578141352
2007-02-16,1.0160084099265232
2007-02-20,1.024646108540619
2007-02-21,1.0318525370697074
2007-02-22,1.0292169628865764
2007-02-23,1.0237482411508148
2007-02-26,1.0202353862598845
2007-02-27,0.967365042488559
2007-02-28,0.978911751496259
2007-03-01,0.9791143538033745
2007-03-02,0.9592935536507702
2007-03-05,0.9389812536538161
2007-03-06,0.9626128869806735
2007-03-07,0.9497336188251356
2007-03-08,0.9667762598919365
2007-03-09,0.9737855129637035
2007-03-12,0.9814370207745079
2007-03-13,0.9572313303885955
2007-03-14,0.966129347544433
2007-03-15,0.9666329475261175
2007-03-16,0.958693104007414
2007-03-19,0.971137848343329
2007-03-20,0.975272602280306
2007-03-21,0.9901869849333567
2007-03-22,0.9880162415198
2007-03-23,0.9818016734302984
2007-03-26,0.9797414503155362
2007-03-27,0.9741180863545907
2007-03-28,0.9623648452612381
2007-03-29,0.9661058030659259
2007-03-30,0.9636726595905671
2007-04-02,0.9717293299605397
2007-04-03,0.9810967962025332
2007-04-04,0.9802665756747616
2007-04-05,0.9858494643236231
2007-04-09,0.9937523408892373
2007-04-10,0.995162910320721
2007-04-11,0.9907519440711803
2007-04-12,0.9951092967050563
2007-04-13,1.0000927849173769
2007-04-16,1.0098024601501039
2007-04-17,1.0074480181420968
2007-04-18,1.0014075455893205
2007-04-19,0.9989090978643226
2007-04-20,1.0110761165760442
2007-04-23,1.019280688422652
2007-04-24,1.013097892376115
2007-04-25,1.0231728841532952
2007-04-26,1.020438495606851
2007-04-27,1.0116142639236037
2007-04-30,0.997786150792817
2007-05-01,0.9930735297047423
2007-05-02,0.9986032362192135
2007-05-03,1.0143756434627968
2007-05-04,1.0145562053100114
2007-05-07,1.0197616734928756
2007-05-08,1.0166550023960386
2007-05-09,1.0161188495495819
2007-05-10,0.9966259813948621
2007-05-11,1.0070645235433395
2007-05-14,1.0018741376506681
2007-05-15,0.9990603666213425
2007-05-16,1.0068930609189446
2007-05-17,0.9984598280083822
2007-05-18,1.0073384325807044
2007-05-21,1.0154779471701287
2007-05-22,1.0169660533434832
2007-05-23,1.0108466219886596
2007-05-24,0.9896975342536963
2007-05-25,0.9951890457096559
2007-05-29,1.0000800386375484
2007-05-30,1.0136996709405337
2007-05-31,1.0119458196573883
2007-06-01,1.0173548492470108
2007-06-04,1.0207334935289833
2007-06-05,1.016092832178406
2007-06-06,0.9991097343592343
2007-06-07,0.9752899912956529
2007-06-08,0.9935248830841932
2007-06-11,0.9972374233764711
2007-06-12,0.9881441367037985
2007-06-13,1.003816753561332
2007-06-14,1.0152795291721324
2007-06-15,1.0236686927373326
2007-06-18,1.0237065220135058
2007-06-19,1.0255616458328796
2007-06-20,1.0140920394340687
2007-06-21,1.0249177370947313
2007-06-22,1.0088918726606388
2007-06-25,1.0001436159733617
2007-06-26,0.9941000750048758
2007-06-27,1.0066466154227947
2007-06-28,1.0131223954970177
2007-06-29,1.0084109885198365
2007-07-02,1.0207851707816384
2007-07-03,1.0209789684935948
2007-07-05,1.0195057050880114
2007-07-06,1.0251218852723551
2007-07-09,1.042538303477194
2007-07-10,1.0265395967583737
2007-07-11,1.037487188529741
2007-07-12,1.0537868951373808
2007-07-13,1.0738455645756255
2007-07-16,1.0679473212231791
2007-07-17,1.0688129766488774
2007-07-18,1.060578771768356
2007-07-19,1.0668072417760626
2007-07-20,1.0492069763946084
2007-07-23,1.0483370651590307
2007-07-24,1.0128360603662359
2007-07-25,1.0078161116878097
2007-07-26,0.9823369801909039
2007-07-27,0.9749087314279217
2007-07-30,1.0042643182582882
2007-07-31,0.9974425522888591
2007-08-01,1.0011041722140779
2007-08-02,1.0149238524612303
2007-08-03,0.9768434935705418
2007-08-06,0.987960657748634
2007-08-07,1.0123916718303927
2007-08-08,1.0284028552574727
2007-08-09,0.9783673923508114
2007-08-10,0.9834793074676724
2007-08-13,0.9971495905737945
2007-08-14,0.9703555750212669
2007-08-15,0.9347477151894389
2007-08-16,0.9228052769804119
2007-08-17,0.9486400816537007
2007-08-20,0.9664035650448958
2007-08-21,0.9761200338945059
2007-08-22,1.0037156851035218
2007-08-23,0.9921583579967345
2007-08-24,1.019359685264486
2007-08-27,1.0080047066078237
2007-08-28,0.9664593508752441
2007-08-29,0.9965209075849167
2007-08-30,0.9980264630326137
2007-08-31,1.0244777189895986
2007-09-04,1.0464647816628332
2007-09-05,1.0468437361509213
2007-09-06,1.0548254785710538
2007-09-07,1.0420091727994103
2007-09-10,1.0352738973096602
2007-09-11,1.0537818297321822
2007-09-12,1.0489080083856592
2007-09-13,1.0600516492438057
2007-09-14,1.0606580907498473
2007-09-17,1.0664243685965735
2007-09-18,1.1206976515713767
2007-09-19,1.1313050558029916
2007-09-20,1.1347114916786418
2007-09-21,1.1461052323021816
2007-09-24,1.1424672501550537
2007-09-25,1.1549834058945316
2007-09-26,1.1557755066609325
2007-09-27,1.1642258807506882
2007-09-28,1.151535997549291
2007-10-01,1.1588337514696763
2007-10-02,1.1568518256110079
2007-10-03,1.1291477399238161
2007-10-04,1.1365077073773284
2007-10-05,1.1613289084100977
2007-10-08,1.1691344957661598
2007-10-09,1.1922064979545999
2007-10-10,1.1962638627457847
2007-10-11,1.1785327659598006
2007-10-12,1.2031564939273125
2007-10-15,1.2064165359174257
2007-10-16,1.2030370793619118
2007-10-17,1.2024357626322175
2007-10-18,1.2147705799809012
2007-10-19,1.1757411213794062
2007-10-22,1.188227448677482
2007-10-23,1.2271027762706883
2007-10-24,1.2314618914171855
2007-10-25,1.2335002935631336
2007-10-26,1.2536395117874986
2007-10-29,1.2707735709312642
2007-10-30,1.2484167801617827
2007-10-31,1.236578691566189
2007-11-01,1.1946743872116545
2007-11-02,1.1912114526492292
2007-11-05,1.1768217902512692
2007-11-06,1.2160028780149996
2007-11-07,1.1994215851128383
2007-11-08,1.2183678597516974
2007-11-09,1.1893451100725285
2007-11-12,1.111271429222024
2007-11-13,1.1701756660458953
2007-11-14,1.1623297891259021
2007-11-15,1.141621479487022
2007-11-16,1.1665995585694202
2007-11-19,1.131115903283302
2007-11-20,1.1508955586735776
2007-11-21,1.1385121653678723
2007-11-23,1.1581712181450852
2007-11-26,1.148287499484584
2007-11-27,1.162170745653946
2007-11-28,1.2167553738560062
2007-11-29,1.2254010602025909
2007-11-30,1.2321681060822207
2007-12-03,1.230375573640369
2007-12-04,1.2187898269190267
2007-12-05,1.2503126806037335
2007-12-06,1.2750442299728506
2007-12-07,1.2866969150016032
2007-12-10,1.3066942996894815
2007-12-11,1.264252204152564
2007-12-12,1.2692199416752803
2007-12-13,1.281579917116383
2007-12-14,1.2703355116535908
2007-12-17,1.2476652954844134
2007-12-18,1.2482545063808366
2007-12-19,1.2535181824730772
2007-12-20,1.2929190963400563
2007-12-21,1.3181658609842675
2007-12-24,1.3423711006342716
2007-12-26,1.3542075833246188
2007-12-27,1.3402742894564492
2007-12-28,1.3352993182850872
2007-12-31,1.3216654404216628
2008-01-02,1.3113662476974348
2008-01-03,1.3186235741736543
2008-01-04,1.2762802762548309
2008-01-07,1.2649306006200252
2008-01-08,1.246772788418053
2008-01-09,1.2557810850337525
2008-01-10,1.2657316690400047
2008-01-11,1.25648944608998
2008-01-14,1.2875119798653647
2008-01-15,1.2464313293428941
2008-01-16,1.2114351603950941
2008-01-17,1.1711534190368316
2008-01-18,1.1686501790041164
2008-01-22,1.1770210008585171
2008-01-23,1.1846459418941229
2008-01-24,1.2081111358567178
2008-01-25,1.2035119413055584
2008-01-28,1.216152395192741
2008-01-29,1.2124170622383708
2008-01-30,1.198656665465764
2008-01-31,1.2192697124057097
2008-02-01,1.2487369365525385
2008-02-04,1.2475742769723912
2008-02-05,1.2386184946774967
2008-02-06,1.2370105168840793
2008-02-07,1.2375024550425695
2008-02-08,1.2392386954284131
2008-02-11,1.240445399420902
2008-02-12,1.2419822802299982
2008-02-13,1.2435402234163522
2008-02-14,1.243173719499592
2008-02-15,1.2434117442278498
2008-02-19,1.2455480517742896
2008-02-20,1.2445784266484763
2008-02-21,1.242878316444114
2008-02-22,1.2419301176811945
2008-02-25,1.2463073218651377
2008-02-26,1.2465112597947747
2008-02-27,1.2448165074449253
2008-02-28,1.2464091377135178
2008-02-29,1.2417176968731825
2008-03-03,1.2420217637751998
2008-03-04,1.2399258214949227
2008-03-05,1.2432385498965524
2008-03-06,1.2410368134308432
2008-03-07,1.236869281645429
2008-03-10,1.230925956380433
2008-03-11,1.2413416647347744
2008-03-12,1.2402180052807865
2008-03-13,1.2454057076746539
2008-03-14,1.2424188334501134
2008-03-17,1.2354456191453467
2008-03-18,1.2432849708295435
2008-03-19,1.2303832123575191
2008-03-20,1.2284082358621282
2008-03-24,1.2321124596657547
2008-03-25,1.237146332652345
2008-03-26,1.2413294114598794
2008-03-27,1.2386578411839033
2008-03-28,1.2386540753037594
2008-03-31,1.237316228455579
2008-04-01,1.239690428739275
2008-04-02,1.2398677741372732
2008-04-03,1.240840898096751
2008-04-04,1.2435159730836696
2008-04-07,1.2447833939535067
2008-04-08,1.2469325355146732
2008-04-09,1.2464069455619322
2008-04-10,1.2477091715928492
2008-04-11,1.2452207146649543
2008-04-14,1.2489271825098924
2008-04-15,1.2508724352546932
2008-04-16,1.2553419043693148
2008-04-17,1.2538567646881655
2008-04-18,1.2566833578062875
2008-04-21,1.2576991932998693
2008-04-22,1.2569386448909297
2008-04-23,1.2557395050796385
2008-04-24,1.2523360712546816
2008-04-25,1.2564372146362242
2008-04-28,1.254732944303378
2008-04-29,1.2522528020962087
2008-04-30,1.2519260839988329
2008-05-01,1.2494194766901439
2008-05-02,1.252232385619584
2008-05-05,1.2546436355600157
2008-05-06,1.2617413861995017
2008-05-07,1.2525437858177373
2008-05-08,1.2571049337554758
2008-05-09,1.2538802562656832
2008-05-12,1.257259257625989
2008-05-13,1.2603686867266974
2008-05-14,1.2595635645314094
2008-05-15,1.2654970301947188
2008-05-16,1.2696820456110811
2008-05-19,1.2675340276721034
2008-05-20,1.2678486922548133
2008-05-21,1.2585108725515193
2008-05-22,1.2575822327224744
2008-05-23,1.250837270651231
2008-05-27,1.2491234177484611
2008-05-28,1.255725760359645
2008-05-29,1.254182520380697
2008-05-30,1.2585586587146038
2008-06-02,1.2540601005848055
2008-06-03,1.2495110054433174
2008-06-04,1.2468647071350296
2008-06-05,1.275316536367213
2008-06-06,1.250236547819453
2008-06-09,1.253218113685368
2008-06-10,1.251251135510963
2008-06-11,1.229770722127354
2008-06-12,1.2345652784173393
2008-06-13,1.2471183594325266
2008-06-16,1.2520020417940299
2008-06-17,1.2436811874849911
2008-06-18,1.2407998194924634
2008-06-19,1.2519013740636096
2008-06-20,1.2392022279967096
2008-06-23,1.2346667937009155
2008-06-24,1.2303249989657428
2008-06-25,1.240790382198012
2008-06-26,1.2182189817853462
2008-06-27,1.2151856990442724
2008-06-30,1.2189795050127397
2008-07-01,1.2215836827456523
2008-07-02,1.2137107241133054
2008-07-03,1.2108414275525137
2008-07-07,1.210286130247894
2008-07-08,1.2119084994781846
2008-07-09,1.2106149469944907
2008-07-10,1.2144411717535357
2008-07-11,1.2161519848318667
2008-07-14,1.2172978111240549
2008-07-15,1.2149938011995762
2008-07-16,1.220001577066907
2008-07-17,1.2210771309638673
2008-07-18,1.2189881987476392
2008-07-21,1.221153480043655
2008-07-22,1.2223223885535865
2008-07-23,1.2146092260697008
2008-07-24,1.2112116319791175
2008-07-25,1.2141097513626213
2008-07-28,1.2114672985460095
2008-07-29,1.2144896137291172
2008-07-30,1.2188136529186082
2008-07-31,1.215479899060004
2008-08-01,1.214231793370776
2008-08-04,1.2091346425603549
2008-08-05,1.2134572662329906
2008-08-06,1.2151804246954672
2008-08-07,1.2103589356742455
2008-08-08,1.213722240505694
2008-08-11,1.2136049341614714
2008-08-12,1.2123134170413707
2008-08-13,1.2143637420006934
2008-08-14,1.216618010816367
2008-08-15,1.2150194802599492
2008-08-18,1.2135157711927127
2008-08-19,1.21263081279863
2008-08-20,1.2109766693633544
2008-08-21,1.2102890725084612
2008-08-22,1.2125324578309105
2008-08-25,1.2089515888665052
2008-08-26,1.209003374662532
2008-08-27,1.210543134939461
2008-08-28,1.2132132417661987
2008-08-29,1.2111185088838992
2008-09-02,1.207096859874472
2008-09-03,1.2070243768618971
2008-09-04,1.1989701663557293
2008-09-05,1.198259790909162
2008-09-08,1.2021804166919683
2008-09-09,1.195895552644583
2008-09-10,1.197977755873539
2008-09-11,1.1992988851055764
2008-09-12,1.1982985385162779
2008-09-15,1.1935832318672794
2008-09-16,1.1970560407477442
2008-09-17,1.1871380929029811
2008-09-18,1.1883592141276131
2008-09-19,1.1940255710555003
2008-09-22,1.1886929030881364
2008-09-23,1.187359506630043
2008-09-24,1.1837376984797081
2008-09-25,1.186414589328557
2008-09-26,1.1886085005821856
2008-09-29,1.1804448183204697
2008-09-30,1.1860687879066405
2008-10-01,1.183653811310735
2008-10-02,1.1772749104544633
2008-10-03,1.1733233146805633
2008-10-06,1.1672519594748154
2008-10-07,1.1606240018362424
2008-10-08,1.1589400357675557
2008-10-09,1.1448180748401708
2008-10-10,1.1459291148539297
2008-10-13,1.1602706427571228
2008-10-14,1.160213520869562
2008-10-15,1.1505523757299314
2008-10-16,1.1586155891343317
2008-10-17,1.1555052237344003
2008-10-20,1.1607861658128045
2008-10-21,1.1587582547091015
2008-10-22,1.1536453929656845
2008-10-23,1.1527953035963598
2008-10-24,1.148667537834611
2008-10-27,1.1459578772704884
2008-10-28,1.1550602220339987
2008-10-29,1.1541227838414938
2008-10-30,1.1564495587217831
2008-10-31,1.1603923082970296
2008-11-03,1.1611946098362529
2008-11-04,1.1627537390117897
2008-11-05,1.1589677461084373
2008-11-06,1.1569766878302823
2008-11-07,1.1574401613789123
2008-11-10,1.1553211738480327
2008-11-11,1.1550335970796721
2008-11-12,1.1515714430031665
2008-11-13,1.155081021090256
2008-11-14,1.1532650196796013
2008-11-17,1.1521854376998357
2008-11-18,1.152359524736946
2008-11-19,1.1492057441607262
2008-11-20,1.1469347925423548
2008-11-21,1.148572342505982
2008-11-24,1.1494444570101794
2008-11-25,1.1499317104802622
2008-11-26,1.1503865944996696
2008-11-28,1.1507452353565542
2008-12-01,1.1486667384032518
2008-12-02,1.1496358996119045
2008-12-03,1.1505673130339955
2008-12-04,1.1485270802255234
2008-12-05,1.150751720155105
2008-12-08,1.1516509239481962
2008-12-09,1.1494833796698647
2008-12-10,1.1500191694362323
2008-12-11,1.1485678424627916
2008-12-12,1.1500763412207162
2008-12-15,1.150191753251244
2008-12-16,1.1528683486946034
2008-12-17,1.152359375658538
2008-12-18,1.1522920333411952
2008-12-19,1.1504779710725015
2008-12-22,1.1503644771496233
2008-12-23,1.14987223812236
2008-12-24,1.1501508167717742
2008-12-26,1.1502543950003843
2008-12-29,1.149563295457938
2008-12-30,1.1505573245791496
2008-12-31,1.1518474587799676
2009-01-02,1.1527409534386546
2009-01-05,1.1514788117343602
2009-01-06,1.1505506953303313
2009-01-07,1.1498449922444907
2009-01-08,1.1508086803689623
2009-01-09,1.1495078313650418
2009-01-12,1.1484113880976117
2009-01-13,1.14871268308165
2009-01-14,1.1464909233195153
2009-01-15,1.1477332292705626
2009-01-16,1.1485962661438454
2009-01-20,1.1470051402040653
2009-01-21,1.148338120176642
2009-01-22,1.146616801614106
2009-01-23,1.145825408276554
2009-01-26,1.1454831019837222
2009-01-27,1.1446515040153282
2009-01-28,1.1457911854735259
2009-01-29,1.1446930054220008
2009-01-30,1.143811822109323
2009-02-02,1.1443723336856035
2009-02-03,1.1454849677217305
2009-02-04,1.1448259447755462
2009-02-05,1.143796779902987
2009-02-06,1.1452352482443047
2009-02-09,1.1444535179803275
2009-02-10,1.1424373734861417
2009-02-11,1.143008630407664
2009-02-12,1.1439793219164187
2009-02-13,1.1435287705992678
2009-02-17,1.1417278855117672
2009-02-18,1.1411038450574056
2009-02-19,1.1420228802925876
2009-02-20,1.1420129160730799
2009-02-23,1.1398983239972837
2009-02-24,1.141304997253848
2009-02-25,1.1407624405852907
2009-02-26,1.1393716042143431
2009-02-27,1.13887012714281
2009-03-02,1.1363836296080172
2009-03-03,1.1377573301760306
2009-03-04,1.138585177805785
2009-03-05,1.1375053418285608
2009-03-06,1.1360240179953813
2009-03-09,1.1354418312825767
2009-03-10,1.1369134939017216
2009-03-11,1.136275291241563
2009-03-12,1.138097093319812
2009-03-13,1.1392285901753263
2009-03-16,1.1386742662736224
2009-03-17,1.1395429148488199
2009-03-18,1.1410657089164036
2009-03-19,1.1417115494340708
2009-03-20,1.1412456747842226
2009-03-23,1.1426640947942788
2009-03-24,1.142360096228198
2009-03-25,1.1430192470630458
