date,Combined 75% V5 + 25% Radar,V5 S&P500 approx,Radar Top5 gated,SPY,QQQ,50/50 SPY/QQQ
2016-02-03,0.9574002764449445,0.9464691849628405,0.9868287400038732,0.9383431571423364,0.9088147034831348,0.923577652926603
2016-02-04,0.9550315076241238,0.9433468870060827,0.9868287400038732,0.9398145147265047,0.908725494011218,0.9242564259806557
2016-02-05,0.9527021823451326,0.9402791184096623,0.9868287400038732,0.9219109017537638,0.8771680287937341,0.8994044062315034
2016-02-08,0.952071137124785,0.9394486964030642,0.9868287400038732,0.9095011481477157,0.8637586336780078,0.8864763453853298
2016-02-09,0.9542274874729725,0.9422857120343552,0.9868287400038732,0.9095500281059764,0.8610764756458145,0.8851238159164895
2016-02-10,0.9547435832724349,0.9429652281235599,0.9868287400038732,0.9087652037036844,0.8643840544860619,0.8864419169589803
2016-02-11,0.9523982449768112,0.9398766886110212,0.9868287400038732,0.896943869160395,0.8631327723293514,0.8800348352219056
2016-02-12,0.9536614428105279,0.9415388087073516,0.9868287400038732,0.9154361668478417,0.8762740984887255,0.8958060085366834
2016-02-16,0.9585076975671969,0.9479183430304745,0.9868287400038732,0.9308871039439399,0.8960312431394981,0.9134645789770586
2016-02-17,0.9593853447643897,0.9490756112562662,0.9868287400038732,0.9460932870461383,0.9163240851623725,0.931269202223741
2016-02-18,0.9593181453643418,0.9489869749058852,0.9868287400038732,0.9422179564422901,0.9058649904586252,0.924047057151294
2016-02-19,0.959050105056021,0.9486334366313994,0.9868287400038732,0.9417764429062608,0.9085464142564815,0.925198179724663
2016-02-22,0.9609119395675019,0.9510889196998424,0.9868287400038732,0.9554127115519282,0.9232973289289068,0.9394069273044253
2016-02-23,0.9607240091616098,0.9508409073421938,0.9868287400038732,0.9433459146095466,0.9080996326625617,0.9257431727446843
2016-02-24,0.9633106851551728,0.954254329338196,0.9868287400038732,0.9476624045468279,0.9167711604500274,0.9322811488704718
2016-02-25,0.9677642477167411,0.9601365871543512,0.9868287400038732,0.9591405167745037,0.9258004072063636,0.9425180579376049
2016-02-26,0.9632036641854491,0.9541037361888426,0.9868287400038732,0.9569333032969533,0.9246381876747023,0.9408419741790622
2016-02-29,0.9630264943068515,0.953869741449003,0.9868287400038732,0.9494283701402962,0.9163240851623726,0.9329227059280775
2016-03-01,0.964331458346208,0.9555931495008481,0.9868287400038732,0.9717463215174892,0.9457359708009693,0.9588600160679143
2016-03-02,0.9674639086072896,0.9597319035011583,0.9868287400038732,0.9761118685143294,0.9460935429229725,0.9611951109454313
2016-03-03,0.9697357300598378,0.962736790136785,0.9868287400038732,0.9799381420586187,0.9443053151957874,0.9621706257913514
2016-03-04,0.9699533382596592,0.963024840325181,0.9868287400038732,0.9831262310753983,0.944663107588092,0.9639180489923519
2016-03-07,0.9722745666884447,0.9660977037971498,0.9868287400038732,0.9839113211296374,0.938852523893821,0.9613384145087824
2016-03-08,0.9676879101478996,0.9600210137979186,0.9868287400038732,0.9731692418966419,0.9310748529879304,0.952108622748955
2016-03-09,0.972653741589893,0.9665896639936391,0.9868287400038732,0.9779760367775643,0.9370642961666363,0.9575223825017111
2016-03-10,0.9740462712832387,0.9684347944867607,0.9868287400038732,0.9787608611798562,0.9356338608317558,0.9571757553135473
2016-03-11,0.9808378983969614,0.9774381285883925,0.9868287400038732,0.9945552862435152,0.9519937032063285,0.9732670611157116
2016-03-14,0.9794370795210956,0.9755768440917317,0.9868287400038732,0.9932800683469332,0.9536029980256441,0.9734657281897993
2016-03-15,0.9787517401613809,0.9746666597642073,0.9868287400038732,0.9916611853814924,0.9532454993270746,0.9724899612185964
2016-03-16,0.9840616006656628,0.9817169242853807,0.9868287400038732,0.9974003300459793,0.9617381676301047,0.9796361184015859
2016-03-17,0.9902582871297736,0.9899594868406686,0.9868287400038732,1.0037276281212777,0.961201589176799,0.9824701391364765
2016-03-18,0.9911174438812942,0.9911046835203702,0.9868287400038732,1.0076722053326619,0.9627080177655343,0.9851705382429102
2016-03-21,0.9909910472182596,0.9909361568060865,0.9868287400038732,1.0091018555611402,0.9664737588319217,0.987796203941594
2016-03-22,0.9888729687446166,0.9881122086000597,0.9868287400038732,1.0085594828358735,0.969432796632508,0.9890429034676949
2016-03-23,0.9830762312609911,0.9803891713530659,0.9868287400038732,1.0019033076501032,0.9614528441668388,0.9817085303140931
2016-03-24,0.9831208359472895,0.9804484817097442,0.9868287400038732,1.0014594917971993,0.9617216473575276,0.9816283283954266
2016-03-28,0.9843499282246031,0.9820828167960135,0.9868287400038732,1.002051275784621,0.9603766768994462,0.9812319560542514
2016-03-29,0.9928241658923536,0.9933557770314098,0.9868287400038732,1.0113205806230638,0.9757986817556719,0.9936487681491376
2016-03-30,0.994146536971753,0.9951198825615098,0.9868287400038732,1.0157578536456127,0.9805507198066322,0.9982481192705892
2016-03-31,0.9924210590395693,0.9928169928185585,0.9868287400038732,1.0132922493742127,0.9791163196063332,0.9963064238652624
2016-04-01,0.9943607519653285,0.9957352208571117,0.9858419112638693,1.0201949495668634,0.9895171895271753,1.0049916566714394
2016-04-04,0.9824327766607903,0.9857045790400145,0.9683317068200009,1.0168917447063537,0.9857512281904872,1.0014522395074523
2016-04-05,0.9745731886904333,0.9765291679381748,0.9643856846119082,1.0067351623646992,0.9762469318182654,0.9916232119831109
2016-04-06,0.979617028683074,0.9844939776479039,0.9607528520228916,1.0177299651500067,0.9922967804558571,1.0051894127995957
2016-04-07,0.9802690062767573,0.9774001213407617,0.984078905422261,1.00555212569375,0.9780405928795426,0.9919548141398761
2016-04-08,0.9834865621904995,0.9816188618487787,0.9842564461070478,1.008263458016189,0.977322952238791,0.9929282235413125
2016-04-11,0.9892057645177875,0.9873859845084463,0.9898033073267836,1.005897296123642,0.9737368783146094,0.9899414696891248
2016-04-12,0.9945011670438187,0.9948529639804037,0.9885419319680073,1.0152647150812026,0.9818959839584485,0.9986983281729279
2016-04-13,1.002628778303496,1.002717381789534,0.9974139830998328,1.025520119947167,0.9944484541797394,1.0101259952483408
2016-04-14,0.997892391805487,0.9975504850169776,0.9939856819729098,1.025569265557375,0.9945383244625591,1.0101958427367355
2016-04-15,1.0029651009573377,1.0014607891854934,1.0025080893189693,1.0244352859459849,0.9920273164542652,1.0083620821486758
2016-04-18,1.007088281223056,1.0065700112073752,1.0036495999823414,1.031633833857022,0.9973178419678072,1.0145937039191526
2016-04-19,1.0260832716173094,1.0228830014019907,1.0305731480829157,1.0348878045566747,0.991220686611898,1.0130924292265595
2016-04-20,1.0263659707605706,1.0248037607217144,1.0259032933335361,1.0358738160335472,0.9920273164542652,1.013987266211472
2016-04-21,1.0173404398701658,1.0184397307436577,1.008930018537718,1.0303025633996081,0.9921175538542534,1.0113066137091298
2016-04-22,1.0167914663211761,1.018700806789387,1.005976363225225,1.0303025633996081,0.9771437990606211,1.0036749287358975
2016-04-25,1.0043715868810843,1.0101230211672785,0.9822371869377012,1.0285276541905886,0.9771437990606211,1.002810409934742
2016-04-26,1.0144125163137077,1.0213763329290637,0.9886878284261191,1.0300560383927277,0.9723916141627934,1.0011169890142364
2016-04-27,1.0227244675448646,1.0329515615339544,0.9874781835109496,1.0321760294809903,0.9645910351455954,0.9981316965922987
2016-04-28,1.014528434802445,1.0204109788417377,0.9917894311512463,1.0228081677701848,0.952934697932323,0.9875714310569422
2016-04-29,1.0190736973805192,1.024642237786336,0.9972252542237183,1.0172861492971026,0.9479137098438066,0.9823037972091104
2016-05-02,1.0288222357187524,1.0315077371032126,1.0153380071758875,1.0253719747113512,0.956879959294049,0.9908534540080277
2016-05-03,1.0144486724557826,1.012292960956599,1.0153380071758875,1.0164481945053965,0.9480033598563257,0.9819458916075076
2016-05-04,1.0120512132190644,1.0091031414675753,1.0153380071758875,1.0107779422458496,0.9419062779238503,0.9760493093256096
2016-05-05,1.0132865752041418,1.0107454926894746,1.0153380071758875,1.010581094153071,0.9416374747331615,0.9758149934638638
2016-05-06,1.0237424859613604,1.0246517457718507,1.0153380071758875,1.0142789692562768,0.9466584628216778,0.9802019382240638
2016-05-09,1.0126577548060658,1.0098589773619078,1.0153380071758875,1.0151168354973334,0.9493484037378406,0.9819994238681905
2016-05-10,1.0235029367204977,1.0242792547826305,1.0153380071758875,1.0277386679077918,0.962349564562327,0.9948286066765963
2016-05-11,1.0283574118110248,1.0307567976727607,1.0153380071758875,1.0181244582914037,0.9536522651496411,0.9856800186282196
2016-05-12,1.0273579955646681,1.0294211335313443,1.0153380071758875,1.0184206602123862,0.949438127173793,0.9836455666282802
2016-05-13,1.0219788140886468,1.0222344882834715,1.0153380071758875,1.0095458485153415,0.9459411892980943,0.9775482161126167
2016-05-16,1.0355934446135657,1.0403918703817427,1.0153380071758875,1.0195050514603234,0.9577766796895368,0.9884854653922378
2016-05-17,1.0292290738312277,1.0318667235602372,1.0153380071758875,1.0099892216150002,0.9457617424261897,0.9776722318346648
2016-05-18,1.0149895128953381,1.0128319858632695,1.0153380071758875,1.0102852464346845,0.9491690302893696,0.9795766339952826
2016-05-19,1.0192581149618458,1.0185113571315803,1.0153380071758875,1.0067844850762042,0.9442373250962035,0.9753346091417266
2016-05-20,1.0238007733081749,1.0245637973648416,1.0153380071758875,1.0131446354422904,0.954638562134214,0.9837872397522427
2016-05-23,1.0269195536570603,1.0287252703398044,1.0153380071758875,1.0117642193746688,0.9533830214183502,0.9824700930089072
2016-05-24,1.0307159222223472,1.0337959957141876,1.0153380071758875,1.024879013248239,0.9724809704815776,0.9986779375723385
2016-05-25,1.0379778857125668,1.0435075481285199,1.0153380071758875,1.0318309476017467,0.9794753601970102,1.005656444780685
2016-05-26,1.0367099195037732,1.0418079199985304,1.0153380071758875,1.032126972421431,0.9823443074444758,1.0072735192293127
2016-05-27,1.0389831856054879,1.0448538464555204,1.0153380071758875,1.0365643339946289,0.9874550189689445,1.0120589782382743
2016-05-31,1.0415823971067892,1.0483390438709832,1.0153380071758875,1.0345916911863406,0.9893381097724391,1.0120609798521227
2016-06-01,1.043130573925607,1.0504166701320654,1.0153380071758875,1.0367122135784974,0.9894275395146568,1.0131438931930106
2016-06-02,1.047235057828903,1.0559275408668582,1.0153380071758875,1.0398671846525425,0.9914898569197552,1.0157413919655711
2016-06-03,1.0534238903159674,1.0642478106669049,1.0153380071758875,1.0367611820874072,0.9868272486110126,1.0118360944855727
2016-06-06,1.0648768984465782,1.0796753942390434,1.0153380071758875,1.0420366755536088,0.9904138364992299,1.0162491671719214
2016-06-07,1.0677667973666507,1.0835821403432386,1.0153380071758875,1.0436637051787598,0.9879031956081044,1.015754483788081
2016-06-08,1.0697001496529543,1.0861981247992667,1.0153380071758875,1.0470659096648776,0.9896070598099953,1.0182860459091945
2016-06-09,1.062867846299076,1.0769478875953173,1.0153380071758875,1.0456359052338031,0.9879929190440567,1.016760236963896
2016-06-10,1.0451082440580917,1.0529547308611618,1.0153380071758875,1.0357255822470817,0.9767849053168115,1.0061747359822943
2016-06-13,1.0409409414555195,1.047356610902129,1.0153380071758875,1.0277386679077918,0.968625652826105,0.9980928428939069
2016-06-14,1.0367733210362826,1.0417655350796269,1.0153380071758875,1.0257172336918918,0.968625652826105,0.9971112806124284
2016-06-15,1.0426983754937111,1.0497036476859574,1.0153380071758875,1.0242873178114664,0.9658462087442907,0.9949856705476355
2016-06-16,1.041832613367246,1.0485415427940883,1.0153380071758875,1.027344351867692,0.9687155965323583,0.9979484399311676
2016-06-17,1.0495608404294585,1.058912200579104,1.0153380071758875,1.0235182554247007,0.9573607359377607,0.990241373103821
2016-06-20,1.056013022970768,1.0675917607026322,1.0153380071758875,1.0301095229847372,0.96338439443656,0.996545129196621
2016-06-21,1.058770541415104,1.0713087653318323,1.0153380071758875,1.033033819618077,0.9664409385570683,0.9995405126994737
2016-06-22,1.0550904425595238,1.0663438593305736,1.0153380071758875,1.031348789317816,0.9641034301225514,0.9975165310015096
2016-06-23,1.0669581029771007,1.082336177840829,1.0153380071758875,1.0447797975590478,0.9778583559171581,1.0111275567535871
2016-06-24,1.0344693478114837,1.0383934900687488,1.0153380071758875,1.0072625700302804,0.937582739031824,0.9721502085095974
2016-06-27,1.0120318735943397,1.008363372424427,1.0153380071758875,0.9892225890580439,0.9189727621088094,0.9537965962072449
2016-06-28,1.0317340328724505,1.034537693994174,1.0153380071758875,1.0070642165764687,0.939110680686627,0.9728484537063717
2016-06-29,1.0465278180505695,1.0543163422581479,1.0153380071758875,1.0242121383104463,0.9557427037298374,0.98974587401525
2016-06-30,1.0574651184683284,1.0690079403494566,1.0153380071758875,1.0381880872457665,0.9668006399586483,1.0022243690641883
2016-07-01,1.0645372531073185,1.0785403815963148,1.0153380071758875,1.0403686469779612,0.9716552505464545,1.0057931228542407
2016-07-05,1.0573287132048674,1.0688025650261597,1.0153380071758875,1.0328850545277186,0.9657215357539086,0.9991045870100191
2016-07-06,1.0621828980985046,1.0753450466601573,1.0153380071758875,1.0390799693827275,0.9736329841559578,1.0061932078378855
2016-07-07,1.05853045978146,1.0704147828176536,1.0153380071758875,1.0384356748604353,0.9765098611342603,1.0073677992339936
2016-07-08,1.0733596151862526,1.0904089763593523,1.0153380071758875,1.05389874339545,0.9916135754054998,1.0226585193513011
2016-07-11,1.0743031769053633,1.0916870421678169,1.0153380071758875,1.0576155683375468,0.9972770919621172,1.0273822573329467
2016-07-12,1.082719145827705,1.1030899116957942,1.0153380071758875,1.0652974256909522,1.0023115899624297,1.033706626197015
2016-07-13,1.0784238984210606,1.0972551648601503,1.0153380071758875,1.0651488377018914,0.9998841378216594,1.0323827921849396
2016-07-14,1.0818568050950792,1.101912300251981,1.0153380071758875,1.0710960763915827,1.0067168491361371,1.0387923327116997
2016-07-15,1.0792244019988466,1.0983373633628608,1.0153380071758875,1.0696588993579375,1.0050986700813462,1.0372605481666888
2016-07-18,1.0851999217649773,1.106445824232227,1.0153380071758875,1.072533607627824,1.0117513471364499,1.042087144144
2016-07-19,1.0812121588725083,1.101024711173508,1.0153380071758875,1.0714431063851042,1.0080653439190348,1.03965911062454
2016-07-20,1.0793100414888757,1.0984420811432574,1.0153380071758875,1.07590331402575,1.019842536104138,1.0478962097013664
2016-07-21,1.072261351226469,1.0888772323620346,1.0153380071758875,1.0718392819888338,1.0175049542461876,1.044716147740334
2016-07-22,1.083903116304764,1.1046401219147397,1.0153380071758875,1.0766469623762465,1.0217302525839544,1.04922830608403
2016-07-25,1.0845554391924248,1.1055265259033298,1.0153380071758875,1.0737224886416086,1.021820122866774,1.0478494520702726
2016-07-26,1.0886946242667142,1.1111521536704174,1.0153380071758875,1.074218460826787,1.0229891707777674,1.0486908763701177
2016-07-27,1.0835034788483013,1.1040878495847535,1.0153380071758875,1.073078636872561,1.030091125823536,1.0517747004237148
2016-07-28,1.0847241726311754,1.1057463622399748,1.0153380071758875,1.0743174604523948,1.0336873321815647,1.0542177684939673
2016-07-29,1.0883004135222507,1.1106070945263626,1.0153380071758875,1.0760518134641621,1.035934750062961,1.0562147480918618
2016-08-01,1.080126028441424,1.099854718417645,1.0143226691687117,1.075160108428499,1.0414188197476733,1.0585728292300691
2016-08-02,1.0760636494831122,1.0901471580024567,1.0259210121866413,1.0682711335864468,1.0335073713456242,1.0511606004553973
2016-08-03,1.08347461277742,1.0934360005090649,1.0448982750297697,1.0713935180216514,1.036923543444279,1.0544340486918422
2016-08-04,1.0818454935704973,1.0929413499285425,1.0400318916794173,1.0725336076278238,1.0398902907054013,1.056503493381535
2016-08-05,1.09048809576695,1.1037945369534055,1.04228279769085,1.081305346369406,1.0498694164232072,1.0658930871476913
2016-08-08,1.0913735571663514,1.1046470042263659,1.0432531909796579,1.0806612289484117,1.048700588782515,1.0649822854054842
2016-08-09,1.0894856535230926,1.1026990678145145,1.0415535622684338,1.081305346369406,1.0511279674998517,1.0665322040799698
2016-08-10,1.087380085260488,1.1009557935446541,1.0384416535747754,1.0786291686546288,1.0484310513574895,1.0638441769559477
2016-08-11,1.095480685922101,1.107991041177991,1.0494784365718082,1.0836347597426084,1.0529261808140167,1.0685932726460168
2016-08-12,1.0950984611181662,1.1097790608505482,1.0429329550340085,1.0826932892421943,1.0536452165000079,1.0684939387925756
2016-08-15,1.1034389456755593,1.1187559996147853,1.049397008962803,1.0858154080254516,1.0581404193799686,1.0723138013860045
2016-08-16,1.0919644325580125,1.1063500936080732,1.0406572044277425,1.0802151107786329,1.0522969419874109,1.066587597043751
2016-08-17,1.0886998751843158,1.102904304640689,1.0379360855627313,1.0822470825217663,1.054184731890661,1.0685474791491174
2016-08-18,1.1048229102654559,1.115107033286557,1.0649693664997355,1.0846754955205766,1.0544544161625538,1.0698829949330424
2016-08-19,1.1100415238875032,1.1241872681747282,1.0590749280212302,1.0830896419472216,1.054184731890661,1.0689640667390528
2016-08-22,1.1060438699102249,1.1204690166447284,1.054327184425146,1.0830400535837685,1.0549937112829055,1.0693497564343024
2016-08-23,1.116648345316474,1.1276459107752668,1.0745019831142801,1.085220790417261,1.0568817948798903,1.0713832299613897
2016-08-24,1.093780791640121,1.1065785513494562,1.0467076641418156,1.0796699929832463,1.0500493772591473,1.065180137641574
2016-08-25,1.094462255558615,1.106819802129905,1.048631612879308,1.078926521734048,1.048341254498103,1.0639470229064978
2016-08-26,1.0956062479756679,1.1070290185817258,1.052421311354805,1.0768947270922125,1.0498694164232067,1.0637206851942382
2016-08-29,1.10559322413068,1.113568744709879,1.0721432100121244,1.0821974941583137,1.0513077814889242,1.0670683043375118
2016-08-30,1.0965068123248456,1.1039863454208545,1.0645749919536724,1.0804132871311465,1.0478916093902697,1.0644549799227832
2016-08-31,1.0893732815873343,1.097064563904397,1.0568958625793226,1.0773405796100441,1.0468130925729993,1.0623935368339819
2016-09-01,1.0898610305104683,1.097446155424069,1.0576858343865825,1.0773899908721989,1.0495101555622286,1.063786502321503
2016-09-02,1.0973868705637488,1.1030090545206515,1.0708164062781225,1.0822470825217663,1.052926180814016,1.0679156310035194
2016-09-06,1.1019781955030596,1.1083816667091637,1.073089618385928,1.0855183205979786,1.059488914162866,1.0728576708558817
2016-09-07,1.1035673618893964,1.1099392010926696,1.0747558201740133,1.0854188782191256,1.060118299836339,1.0731271932443676
2016-09-08,1.1015520188704915,1.1098831315701443,1.0670677881277293,1.0829410539581605,1.053914974195334,1.068762587156506
2016-09-09,1.0673629034741121,1.0778032656110068,1.027119522056466,1.0570207736280581,1.0273939159874386,1.042524784179362
2016-09-12,1.08121539999813,1.0924147532637112,1.0386672089018623,1.0721864890836528,1.0458239320745129,1.0593543719446963
2016-09-13,1.0594701635375052,1.0721063324966946,1.0130368517536221,1.056773186013389,1.0364741186067463,1.0470045662209897
2016-09-14,1.064185942389146,1.074673291519472,1.0237966705078365,1.0563766562070636,1.041418819747673,1.0493056033861783
2016-09-15,1.0740838232771583,1.0847949781569493,1.0329580355529975,1.0669333103810046,1.0576010508361828,1.0627009894992605
2016-09-16,1.0745648604804932,1.0852229007412542,1.033586087394487,1.0628085325988583,1.0570963381530922,1.0603932084631338
2016-09-19,1.082034962750339,1.0909307756474333,1.0460181477881234,1.0630078601098096,1.0524995906643573,1.058187103815524
2016-09-20,1.0796770201218446,1.0898921008418976,1.0398880654490925,1.0630578912265074,1.054482684184519,1.0592089108233549
2016-09-21,1.0979181850427953,1.1057923176215938,1.0646516305062907,1.0750125830472257,1.0648473563525587,1.0703701782322146
2016-09-22,1.104462829842671,1.112038332116479,1.0719961075615172,1.081786530596197,1.073319172400425,1.0780004030024672
2016-09-23,1.0936059969346266,1.1018154736017596,1.0594096260350163,1.0758590387012377,1.0664695736962018,1.0716072933707692
2016-09-26,1.0861149146433635,1.0950167978603276,1.0499933028008135,1.0671421128114011,1.0575469377655635,1.062783244495422
2016-09-27,1.0931194497300614,1.101001037779889,1.0598650632298035,1.0737670296180661,1.0680013333695555,1.071335252365279
2016-09-28,1.1117776298844104,1.118166728843382,1.0826543188481168,1.079096804632119,1.0698038786663073,1.0748981907591486
2016-09-29,1.1080556791983807,1.1127090705242277,1.0840094836114174,1.0693338299253725,1.062053227584009,1.0661419170854542
2016-09-30,1.119116840516588,1.120228781928615,1.1053166877157594,1.077403362020201,1.0699843534662834,1.0741454690938463
2016-10-03,1.1175197956545546,1.1188579856914789,1.1030649287818626,1.0748132555362746,1.0684522266757612,1.0720852893052413
2016-10-04,1.1109910837582246,1.1110031499680337,1.100519757091869,1.0693338299253725,1.0668300093321184,1.06853866343271
2016-10-05,1.1194983240888636,1.1202584781898972,1.1067240025793663,1.0740660651598173,1.0706152076084299,1.0727986519419839
2016-10-06,1.1237975745870117,1.1232062189666214,1.114988391424318,1.0748132555362746,1.0700746642897054,1.0729009834232004
2016-10-07,1.1166958112056702,1.1183852540681811,1.101161092419502,1.071126980568091,1.0677315022507954,1.0698864497474465
2016-10-10,1.1270722062528724,1.1280566478675154,1.1135219386609405,1.0767057600071968,1.074490790131597,1.076059073823688
2016-10-11,1.0956858988872613,1.100119233594584,1.0722184258087926,1.0631076566912583,1.0591693019560737,1.0615921803788329
2016-10-12,1.0989386597499984,1.1033301541336635,1.0755623387086923,1.0645020637614253,1.058267809037397,1.0618366124855017
2016-10-13,1.0914347871302912,1.0976409642553022,1.0628233548764803,1.0610154705067882,1.0544826841845192,1.058198736244503
2016-10-14,1.0952763930860858,1.100654059746236,1.069034398671855,1.0615635990242416,1.0557443190453784,1.0591051133942548
2016-10-17,1.0847766379599237,1.0908363191565456,1.0566487306572903,1.057877235505409,1.052860319994009,1.0558196103755582
2016-10-18,1.0935367441135175,1.099225251630632,1.0664025163610111,1.064502063761425,1.0622335555371183,1.0638253722081077
2016-10-19,1.102587269467479,1.1073820519167945,1.0779666074861163,1.0673414403223518,1.0621433915605638,1.0651990084631102
2016-10-20,1.1070142774685707,1.1103125793430129,1.0867211698884598,1.0653487850673844,1.0608814630059702,1.0635719012635432
2016-10-21,1.0967490910241486,1.1038459626613288,1.065400775529865,1.0658470595694374,1.064847356352559,1.0658085984874062
2016-10-24,1.1068932858439438,1.1116959859593516,1.082087892412606,1.07038005584358,1.0776452076891958,1.0744797168430293
2016-10-25,1.108108167320993,1.111077314257281,1.0886451000832855,1.0667935774568458,1.0742205184722347,1.070972294624695
2016-10-26,1.1044581464076528,1.1080776645037813,1.0831187196768204,1.0646515372569763,1.0669200998852395,1.0662579074472014
2016-10-27,1.0883448047825752,1.0920096620457798,1.0670289018678951,1.0618126034492947,1.0620532275840096,1.0624043730006318
2016-10-28,1.0809345348260155,1.086793089175861,1.0532600772393943,1.0586742798972661,1.0553840302563289,1.057498635520856
2016-10-31,1.0634814066007718,1.074244410462594,1.0217193956030843,1.0587244881152624,1.0543925936313985,1.0570270002006181
2016-11-01,1.0595748694309504,1.068785373213532,1.0222832278947331,1.0510529911877928,1.0464612474788233,1.0492218203834225
2016-11-02,1.0441771661945007,1.0564232131063127,0.9983329701008473,1.0447275526761237,1.0380795954075115,1.0418627298288523
2016-11-03,1.0375576602295675,1.051007639911639,0.9883708041272518,1.0399453748756298,1.0278953980394478,1.0343675415878524
2016-11-04,1.0285910216861174,1.041290098724872,0.9816197700664879,1.0387999722305157,1.0242901605990768,1.0319839430870843
2016-11-07,1.0578932441446982,1.068218700968742,1.0173198045424048,1.0617128068678459,1.048624375258359,1.0556236882514731
2016-11-08,1.060316336396623,1.0718929196290228,1.0161429973519445,1.066494807567042,1.0554738271157151,1.0614485609157984
2016-11-09,1.068958571826805,1.0822319842720536,1.0198678113405806,1.0778015742888578,1.0603408462638124,1.0695224795948473
2016-11-10,1.0559060817315513,1.0727816329706605,0.996772846527407,1.0804911231516372,1.04321666594467,1.0622206937445453
2016-11-11,1.070264618290855,1.0819249115109275,1.0255041695670801,1.078000901799809,1.043667338980575,1.0612260785310168
2016-11-14,1.0697633644012923,1.0808956699678964,1.02650971194961,1.078847711656417,1.0331225591297273,1.0562818018162257
2016-11-15,1.079972899375709,1.0896115354651956,1.0408646833344282,1.0872656020045024,1.0474529043740546,1.067728502294666
2016-11-16,1.0903827460384186,1.0963109569636198,1.061797103542621,1.0852232698354332,1.0536714286658306,1.0698951338538996
2016-11-17,1.1120094251209487,1.1130417772359376,1.0974236351410334,1.090802403477135,1.0613322828887428,1.0765347050790133
2016-11-18,1.123390761152455,1.1224559501161278,1.1145056201008128,1.0883612391848658,1.0573668300827563,1.0733189613641592
2016-11-21,1.1371688207006352,1.1347856302924826,1.132454915660142,1.096579979123298,1.068362209546075,1.0829521670848379
2016-11-22,1.1371477669390995,1.1373707188850515,1.124631712325802,1.0987221078738167,1.071606644233361,1.0856542917006438
2016-11-23,1.1419886143836728,1.1415738438270395,1.1313138335232162,1.099320178957319,1.0672808292148912,1.0837585096434303
2016-11-25,1.1455936571334273,1.1454437961533752,1.1340936992238835,1.1034039577889678,1.0707056652787197,1.0875103505875023
2016-11-28,1.1404191861545656,1.1385996916817152,1.1339324501132315,1.0982238333717638,1.068271972146087,1.083721651121885
2016-11-29,1.141252039109128,1.139967952107955,1.133156957425946,1.1003657850209843,1.0719673735630122,1.0866529073039768
2016-11-30,1.143307647249744,1.1396294387657455,1.1423305394249492,1.0977259130723067,1.0589889005795317,1.078771284021308
