date,dual_sleeve_v5_universe_optimal
2006-01-03,1.0
2006-01-04,1.0
2006-01-05,1.0
2006-01-06,1.0
2006-01-09,1.0
2006-01-10,1.0
2006-01-11,1.0
2006-01-12,1.0
2006-01-13,1.0
2006-01-17,1.0
2006-01-18,1.0
2006-01-19,1.0
2006-01-20,1.0
2006-01-23,1.0
2006-01-24,1.0
2006-01-25,1.0
2006-01-26,1.0
2006-01-27,1.0
2006-01-30,1.0
2006-01-31,1.0
2006-02-01,0.999
2006-02-02,0.988013606191739
2006-02-03,0.9756786269632662
2006-02-06,0.9750586671523845
2006-02-07,0.9603067925098661
2006-02-08,0.9736386145740097
2006-02-09,0.9858841766466309
2006-02-10,0.9758022351602086
2006-02-13,0.9627980761555993
2006-02-14,0.9710864258880726
2006-02-15,0.9800716970569513
2006-02-16,0.9910996372701353
2006-02-17,0.9864999727995853
2006-02-21,0.975658355052191
2006-02-22,0.9804751909922529
2006-02-23,0.9756626257515373
2006-02-24,0.9879016590756113
2006-02-27,0.9933066802231226
2006-02-28,0.980517614261985
2006-03-01,1.004126808586344
2006-03-02,1.0087048242756589
2006-03-03,0.9976129339827733
2006-03-06,0.9953104267779899
2006-03-07,0.9643848564395702
2006-03-08,0.9594048201112612
2006-03-09,0.9452960768309342
2006-03-10,0.9400892522535022
2006-03-13,0.9382595368029167
2006-03-14,0.950458289386135
2006-03-15,0.9641238065765441
2006-03-16,0.9598703367439047
2006-03-17,0.9641341746168441
2006-03-20,0.9653009399599697
2006-03-21,0.9517228991175579
2006-03-22,0.9498650224449883
2006-03-23,0.9474356094987334
2006-03-24,0.9576717989463185
2006-03-27,0.9530886828023437
2006-03-28,0.9500505632808199
2006-03-29,0.9730497520949106
2006-03-30,0.9768649362516972
2006-03-31,0.9865180380019115
2006-04-03,0.9847054467726327
2006-04-04,0.9890299269325745
2006-04-05,0.9991795802456599
2006-04-06,1.0012295286735682
2006-04-07,0.9880639960806141
2006-04-10,0.9746374648929773
2006-04-11,0.9619494021897509
2006-04-12,0.9744494440922269
2006-04-13,0.9746967257466911
2006-04-17,0.9753147113796288
2006-04-18,0.9969056799429183
2006-04-19,1.0007567763158007
2006-04-20,0.9941941777155595
2006-04-21,0.9969344145523649
2006-04-24,0.9952519587723464
2006-04-25,0.9902812121991081
2006-04-26,0.9917418406087677
2006-04-27,0.9833189106475536
2006-04-28,0.9885555321464855
2006-05-01,0.9839988439502194
2006-05-02,0.9893397777627705
2006-05-03,0.9927706525201272
2006-05-04,0.9954085190885086
2006-05-05,1.0074878678338985
2006-05-08,1.009738802187153
2006-05-09,1.0081315739825782
2006-05-10,1.00749673377872
2006-05-11,0.985348918491399
2006-05-12,0.9629098385712559
2006-05-15,0.9504048071769579
2006-05-16,0.957082389138494
2006-05-17,0.9261379601271651
2006-05-18,0.9117770534044813
2006-05-19,0.9180084836503282
2006-05-22,0.8971288969120061
2006-05-23,0.8964999793701385
2006-05-24,0.881481085199632
2006-05-25,0.9074987114124351
2006-05-26,0.9227775131200574
2006-05-30,0.9016366276478762
2006-05-31,0.9152037453021404
2006-06-01,0.9277870039742107
2006-06-02,0.9308529984792266
2006-06-05,0.9099728669606137
2006-06-06,0.9026173317453805
2006-06-07,0.8945436250149656
2006-06-08,0.8853655184541888
2006-06-09,0.8838913210519274
2006-06-12,0.8651478414272112
2006-06-13,0.8466265426083909
2006-06-14,0.8561864410085155
2006-06-15,0.8865015449893195
2006-06-16,0.8814666699587775
2006-06-19,0.8681480291380493
2006-06-20,0.8686474415094068
2006-06-21,0.8788620425049457
2006-06-22,0.8789485865042934
2006-06-23,0.8807811480596206
2006-06-26,0.8852148463708884
2006-06-27,0.8769214725028854
2006-06-28,0.887612550130435
2006-06-29,0.9224877984624422
2006-06-30,0.9314703287700503
2006-07-03,0.9417016702398647
2006-07-05,0.9242602169462666
2006-07-06,0.9279361247324713
2006-07-07,0.917595273338153
2006-07-10,0.9151643650326915
2006-07-11,0.9208100557610909
2006-07-12,0.906478753491298
2006-07-13,0.8818087767085125
2006-07-14,0.8753275489448095
2006-07-17,0.8709991590801304
2006-07-18,0.8753032050812585
2006-07-19,0.8978910822610319
2006-07-20,0.8734138039770812
2006-07-21,0.8519630564006572
2006-07-24,0.877181284902994
2006-07-25,0.8858414809818158
2006-07-26,0.8743813926901967
2006-07-27,0.8755902806640671
2006-07-28,0.8941021911854072
2006-07-31,0.9028270006660492
2006-08-01,0.8838620939417463
2006-08-02,0.8847628865999637
2006-08-03,0.8918832119759172
2006-08-04,0.8875011962807197
2006-08-07,0.8845020124746326
2006-08-08,0.878969021401206
2006-08-09,0.8784103409674522
2006-08-10,0.879487342467473
2006-08-11,0.8736087418509952
2006-08-14,0.8749353261716312
2006-08-15,0.8876327197550967
2006-08-16,0.8893970308695329
2006-08-17,0.887143669841209
2006-08-18,0.892425355061606
2006-08-21,0.8913800681834193
2006-08-22,0.8945583412066337
2006-08-23,0.8908569119291037
2006-08-24,0.8945466761373582
2006-08-25,0.8967339498631307
2006-08-28,0.9031034782105275
2006-08-29,0.9035584841667026
2006-08-30,0.901947931594395
2006-08-31,0.9043538796742533
2006-09-01,0.9108696261395879
2006-09-05,0.9136107196335297
2006-09-06,0.9033684137232497
2006-09-07,0.8950356067763221
2006-09-08,0.9015280832984595
2006-09-11,0.9006551044398431
2006-09-12,0.9096690604213657
2006-09-13,0.911699858231925
2006-09-14,0.9128020687990159
2006-09-15,0.913846616846805
2006-09-18,0.9134463242655558
2006-09-19,0.9118295237861085
2006-09-20,0.9176877431946578
2006-09-21,0.9124789801880144
2006-09-22,0.9121998981775121
2006-09-25,0.9202136412435343
2006-09-26,0.9242321123316304
2006-09-27,0.9264418154499471
2006-09-28,0.9246102089533904
2006-09-29,0.9217701992183233
2006-10-02,0.918854415501799
2006-10-03,0.9252039009005055
2006-10-04,0.9357675454465288
2006-10-05,0.9465068927688275
2006-10-06,0.9447227345123916
2006-10-09,0.9450665260686744
2006-10-10,0.9544753574553398
2006-10-11,0.9552477701773456
2006-10-12,0.9656177656636408
2006-10-13,0.9668863596594974
2006-10-16,0.9675741983719651
2006-10-17,0.9636751966153322
2006-10-18,0.96004712156606
2006-10-19,0.9553959250623004
2006-10-20,0.9547642789234538
2006-10-23,0.9593358234408698
2006-10-24,0.9606523770681147
2006-10-25,0.9593759627330365
2006-10-26,0.9611449421843892
2006-10-27,0.9498647576679624
2006-10-30,0.9509419758442059
2006-10-31,0.9490817558451204
2006-11-01,0.9370417356330043
2006-11-02,0.9381452998648603
2006-11-03,0.9410254579700085
2006-11-06,0.9619675740726491
2006-11-07,0.9728312953221848
2006-11-08,0.9692167395409237
2006-11-09,0.9626749143581201
2006-11-10,0.9752027495322156
2006-11-13,0.9863134602632189
2006-11-14,0.9910480564013759
2006-11-15,0.9908128401199047
2006-11-16,0.9883837700789894
2006-11-17,0.9903822556355605
2006-11-20,0.9944843173421751
2006-11-21,0.9964306125122634
2006-11-22,0.998472985357892
2006-11-24,0.9954870697974009
2006-11-27,0.9731568881894764
2006-11-28,0.9747374251029729
2006-11-29,0.9846323786224868
2006-11-30,0.9838673507266571
2006-12-01,0.9770215815951142
2006-12-04,0.9972242800152735
2006-12-05,1.0131289275646627
2006-12-06,1.0093201404398504
2006-12-07,1.0033486600486665
2006-12-08,1.0111387280299453
2006-12-11,1.012129563873508
2006-12-12,0.9970504865331057
2006-12-13,0.9986818729924158
2006-12-14,1.003255779790596
2006-12-15,1.006357086773787
2006-12-18,1.0008370810626448
2006-12-19,0.9944687484247328
2006-12-20,1.0023250373605106
2006-12-21,0.9958677850167699
2006-12-22,0.9855034841507438
2006-12-26,0.9901803141358883
2006-12-27,0.9964073440612307
2006-12-28,0.9967859477567069
2006-12-29,0.9899290934185759
2007-01-03,0.9938633936304674
2007-01-04,1.0005604596677817
2007-01-05,0.9911931830749688
2007-01-08,0.9979164704684972
2007-01-09,1.00579881846769
2007-01-10,1.0229064288488998
2007-01-11,1.033413542185252
2007-01-12,1.0388552715681152
2007-01-16,1.0387875588867823
2007-01-17,1.0395956606600387
2007-01-18,1.0242915504178132
2007-01-19,1.0275350824013278
2007-01-22,1.0190429748676038
2007-01-23,1.0276043317331252
2007-01-24,1.0478053688694173
2007-01-25,1.0305598353130636
2007-01-26,1.0299026666582374
2007-01-29,1.0253506817825613
2007-01-30,1.0476528021880567
2007-01-31,1.05318892102446
2007-02-01,1.0611111041919399
2007-02-02,1.0659342083475627
2007-02-05,1.0683137721110842
2007-02-06,1.0670716889104328
2007-02-07,1.0735070843701546
2007-02-08,1.0776767994678182
2007-02-09,1.0527451046517617
2007-02-12,1.0411158892161185
2007-02-13,1.0539729739311863
2007-02-14,1.0599669378185042
2007-02-15,1.062391828019648
2007-02-16,1.0590058867612993
2007-02-20,1.0698956201285448
2007-02-21,1.0666545557046423
2007-02-22,1.065930998161263
2007-02-23,1.0587824482869275
2007-02-26,1.0530068472556522
2007-02-27,1.0022998510543137
2007-02-28,1.011579474888203
2007-03-01,1.0090595854087967
2007-03-02,0.9911162007606225
2007-03-05,0.9728039053655471
2007-03-06,0.9968187116075977
2007-03-07,0.9885846252610583
2007-03-08,1.0064054508776283
2007-03-09,1.009728647774145
2007-03-12,1.0162657639117085
2007-03-13,0.9909623964363562
2007-03-14,0.9978469677128002
2007-03-15,1.0000306369670984
2007-03-16,0.9892505002753788
2007-03-19,1.0017387321214588
2007-03-20,1.007461626010305
2007-03-21,1.0247965245503765
2007-03-22,1.0213730856749594
2007-03-23,1.014666411146545
2007-03-26,1.0099495886610246
2007-03-27,1.0031733780330643
2007-03-28,0.9918986677369737
2007-03-29,0.9944977489017004
2007-03-30,0.9915962389413967
2007-04-02,0.9979196504265996
2007-04-03,1.00873005939523
2007-04-04,1.010459468410894
2007-04-05,1.0182721885964672
2007-04-09,1.0220570411190695
2007-04-10,1.017943186930901
2007-04-11,1.0165387279819955
2007-04-12,1.0269333086104055
2007-04-13,1.032755485545283
2007-04-16,1.0470766313846127
2007-04-17,1.0440327343735565
2007-04-18,1.0398863663466305
2007-04-19,1.035374826619205
2007-04-20,1.0450522665361177
2007-04-23,1.0525215889956634
2007-04-24,1.038570278625087
2007-04-25,1.0542216001494458
2007-04-26,1.0617708252755351
2007-04-27,1.0542901400139968
2007-04-30,1.0389476543601208
2007-05-01,1.0274053745235388
2007-05-02,1.0324181349760178
2007-05-03,1.0460729100863457
2007-05-04,1.0456084328615025
2007-05-07,1.0501895489572233
2007-05-08,1.0465329373689338
2007-05-09,1.047052954100489
2007-05-10,1.0261390774644004
2007-05-11,1.0408196137489203
2007-05-14,1.0357740302270846
2007-05-15,1.0316896378729792
2007-05-16,1.0374865765207282
2007-05-17,1.0285854606500544
2007-05-18,1.0373646863263404
2007-05-21,1.0444959154697635
2007-05-22,1.0456925054245094
2007-05-23,1.0440046451754512
2007-05-24,1.0237260726504938
2007-05-25,1.0331969105640477
2007-05-29,1.0384929521354422
2007-05-30,1.0526614043668026
2007-05-31,1.058270711109184
2007-06-01,1.0671927217717239
2007-06-04,1.075325135735119
2007-06-05,1.077740373103347
2007-06-06,1.0588144950739997
2007-06-07,1.0321770067479525
2007-06-08,1.0547064045170211
2007-06-11,1.0603769387873383
2007-06-12,1.0562401825679644
2007-06-13,1.0793377802070092
2007-06-14,1.0904520908683835
2007-06-15,1.105983412638036
2007-06-18,1.1134661122903258
2007-06-19,1.119088730594899
2007-06-20,1.1047969715625807
2007-06-21,1.1170158290074192
2007-06-22,1.106437629513923
2007-06-25,1.0931338570729439
2007-06-26,1.0857110713327645
2007-06-27,1.0948593876057577
2007-06-28,1.1083839229872976
2007-06-29,1.1037522130047999
2007-07-02,1.1214249600438193
2007-07-03,1.1210760456550428
2007-07-05,1.1176078967558791
2007-07-06,1.121844548736791
2007-07-09,1.1459121126400391
2007-07-10,1.1283140558598581
2007-07-11,1.1296618121115531
2007-07-12,1.1490994631629514
2007-07-13,1.1717633553231557
2007-07-16,1.1650995081602298
2007-07-17,1.1679289613782562
2007-07-18,1.1607052469955037
2007-07-19,1.1736356230171454
2007-07-20,1.155622661125028
2007-07-23,1.1549561974644735
2007-07-24,1.11734626691187
2007-07-25,1.1118942121011712
2007-07-26,1.0829307153903809
2007-07-27,1.0785207585615613
2007-07-30,1.1142497878209274
2007-07-31,1.1049428667378125
2007-08-01,1.0992566216405868
2007-08-02,1.108463626995718
2007-08-03,1.0675127453698345
2007-08-06,1.0836688401410082
2007-08-07,1.1096681005283853
2007-08-08,1.1276935033587796
2007-08-09,1.0741085383489657
2007-08-10,1.0742693112115484
2007-08-13,1.0868751134285914
2007-08-14,1.055877071434529
2007-08-15,1.0230789952943726
2007-08-16,1.0126871723853272
2007-08-17,1.0412912044024678
2007-08-20,1.059692975961924
2007-08-21,1.0713565399748672
2007-08-22,1.0981994012245562
2007-08-23,1.0861228329633732
2007-08-24,1.1118817385788955
2007-08-27,1.0985922593421469
2007-08-28,1.057461725321082
2007-08-29,1.0889060416018868
2007-08-30,1.089694667105894
2007-08-31,1.1144572642312711
2007-09-04,1.1377288309918447
2007-09-05,1.135401867553188
2007-09-06,1.1471495245710552
2007-09-07,1.1300314812373409
2007-09-10,1.1255913075807742
2007-09-11,1.1475504826380243
2007-09-12,1.146246995791932
2007-09-13,1.1565307337940822
2007-09-14,1.1536617723816487
2007-09-17,1.1557779480401864
2007-09-18,1.211786620034709
2007-09-19,1.224890659055973
2007-09-20,1.2338028252671958
2007-09-21,1.2483430384686225
2007-09-24,1.2441701445134459
2007-09-25,1.2526732402036511
2007-09-26,1.2548109920196908
2007-09-27,1.2691333729161545
2007-09-28,1.259077297722335
2007-10-01,1.267753342928606
2007-10-02,1.2725468822480013
2007-10-03,1.2362805906477379
2007-10-04,1.2502451434245367
2007-10-05,1.2697552669568792
2007-10-08,1.2763619134740338
2007-10-09,1.3015642628411024
2007-10-10,1.3017735948246276
2007-10-11,1.2852064837097261
2007-10-12,1.3085771556791572
2007-10-15,1.2943746618216592
2007-10-16,1.2895690556493697
2007-10-17,1.2890406605883657
2007-10-18,1.2951882358719369
2007-10-19,1.2560674946920927
2007-10-22,1.2760890158149014
2007-10-23,1.3093488549473085
2007-10-24,1.3111480774094042
2007-10-25,1.2981628660890756
2007-10-26,1.3232292151102016
2007-10-29,1.342087064499904
2007-10-30,1.3216607772542164
2007-10-31,1.313047861284875
2007-11-01,1.2698219058586373
2007-11-02,1.2672538495707952
2007-11-05,1.2455696897602975
2007-11-06,1.2659271742630505
2007-11-07,1.2354617503884961
2007-11-08,1.2133840169289658
2007-11-09,1.1910368351657372
2007-11-12,1.1280005203362333
2007-11-13,1.1872077824601452
2007-11-14,1.1799174471487597
2007-11-15,1.1574387234618575
2007-11-16,1.1676932193287621
2007-11-19,1.1240642081218433
2007-11-20,1.1458969072008056
2007-11-21,1.1288996853719093
2007-11-23,1.151354349047149
2007-11-26,1.1341736753566192
2007-11-27,1.154654475429631
2007-11-28,1.2089081345161392
2007-11-29,1.20387161176875
2007-11-30,1.2185329301771033
2007-12-03,1.2223916094517664
2007-12-04,1.2101726935381985
2007-12-05,1.2398048423739119
2007-12-06,1.2624589211954662
2007-12-07,1.272725135466034
2007-12-10,1.293435324299869
2007-12-11,1.2524552740158932
2007-12-12,1.2555431877399397
2007-12-13,1.2702289079719944
2007-12-14,1.25561834051775
2007-12-17,1.2276623239202056
2007-12-18,1.226164938032782
2007-12-19,1.2363769817019377
2007-12-20,1.2638729195540477
2007-12-21,1.2907957143866327
2007-12-24,1.3077580023629531
2007-12-26,1.3177095569697208
2007-12-27,1.3032967208922694
2007-12-28,1.2953293704348885
2007-12-31,1.2833214090327525
2008-01-02,1.2710432169085324
2008-01-03,1.2781058315306286
2008-01-04,1.226327147399021
2008-01-07,1.2127196174291042
2008-01-08,1.194138436446504
2008-01-09,1.209544244630984
2008-01-10,1.2231162008835597
2008-01-11,1.2039323610590413
2008-01-14,1.2397330500372434
2008-01-15,1.1873118447876465
2008-01-16,1.144584266722195
2008-01-17,1.0982752283176878
2008-01-18,1.0959437179301295
2008-01-22,1.1021024473002323
2008-01-23,1.1121087830539242
2008-01-24,1.1391612131642805
2008-01-25,1.1244329798230528
2008-01-28,1.141603088218815
2008-01-29,1.1401334132325835
2008-01-30,1.1237969768033316
2008-01-31,1.150141503162512
2008-02-01,1.184527356341617
2008-02-04,1.1823216042116298
2008-02-05,1.165346879603543
2008-02-06,1.162321166824212
2008-02-07,1.1632456377589007
2008-02-08,1.1665097509680562
2008-02-11,1.1687815198838638
2008-02-12,1.171677701995184
2008-02-13,1.1746172081725
2008-02-14,1.1739248271792961
2008-02-15,1.1743743591048856
2008-02-19,1.1784097477319395
2008-02-20,1.1765750281508256
2008-02-21,1.1733605947833055
2008-02-22,1.1715702681685247
2008-02-25,1.1798287075228828
2008-02-26,1.180214827093421
2008-02-27,1.1770055951898555
2008-02-28,1.180017339854215
2008-02-29,1.171134251030506
2008-03-03,1.1717075926565328
2008-03-04,1.16695384571558
2008-03-05,1.1740917250725444
2008-03-06,1.1691694396635532
2008-03-07,1.1605252052496606
2008-03-10,1.1488759936943949
2008-03-11,1.16956035267129
2008-03-12,1.1674551495065633
2008-03-13,1.177005199700728
2008-03-14,1.1710787310353294
2008-03-17,1.158254714899553
2008-03-18,1.1742511766056654
2008-03-19,1.1503796949367933
2008-03-20,1.1467988224103831
2008-03-24,1.1551898677267907
2008-03-25,1.165070779024591
2008-03-26,1.1718746953101298
2008-03-27,1.1652163855316102
2008-03-28,1.1661689778434305
2008-03-31,1.1637346926644967
2008-04-01,1.1697466063155537
2008-04-02,1.1667595947993183
2008-04-03,1.1720092164051215
2008-04-04,1.1783497812595949
2008-04-07,1.1831581993937148
2008-04-08,1.1850387227250057
2008-04-09,1.1807713801375475
2008-04-10,1.1855784907156661
2008-04-11,1.1810721396062824
2008-04-14,1.181585428046128
2008-04-15,1.1858941992383796
2008-04-16,1.197914949043454
2008-04-17,1.1956684303019733
2008-04-18,1.2009887626038995
2008-04-21,1.2038913081796652
2008-04-22,1.2007999744391524
2008-04-23,1.1942163034757165
2008-04-24,1.1899960845595312
2008-04-25,1.1984009163115643
2008-04-28,1.1967485334728492
2008-04-29,1.1920685515858442
2008-04-30,1.1902343446776744
2008-05-01,1.1885461250439087
2008-05-02,1.1967999045035629
2008-05-05,1.2008760707511945
2008-05-06,1.2211813146636867
2008-05-07,1.1963040898028736
2008-05-08,1.2082717861411802
2008-05-09,1.1997855998036016
2008-05-12,1.2085523458624072
2008-05-13,1.218277576329804
2008-05-14,1.2149983297083427
2008-05-15,1.2302918461351346
2008-05-16,1.239217061595023
2008-05-19,1.228413328918252
2008-05-20,1.2313260102469217
2008-05-21,1.2056068983644996
2008-05-22,1.203035520229736
2008-05-23,1.1864587786523377
2008-05-27,1.1802768566850932
2008-05-28,1.2016727426825728
2008-05-29,1.195395670760135
2008-05-30,1.2086487017887628
2008-06-02,1.20275519189871
2008-06-03,1.2020443279024609
2008-06-04,1.2005673431505202
2008-06-05,1.2371737251941597
2008-06-06,1.201602895486447
2008-06-09,1.2110696161108998
2008-06-10,1.2087584616048632
2008-06-11,1.186774684269224
2008-06-12,1.193848768062655
2008-06-13,1.2170901916490742
2008-06-16,1.2195757329886885
2008-06-17,1.2127827991753672
2008-06-18,1.2050111458746686
2008-06-19,1.2165705224771937
2008-06-20,1.1977876246247292
2008-06-23,1.190017283609136
2008-06-24,1.1790636213254528
2008-06-25,1.1979827029613834
2008-06-26,1.162491786370916
2008-06-27,1.1569040557640629
2008-06-30,1.1573797475536416
2008-07-01,1.1568580953542187
2008-07-02,1.1435764978761107
2008-07-03,1.1393350524328487
2008-07-07,1.1370435513511332
2008-07-08,1.1390157178747122
2008-07-09,1.1346215670845172
2008-07-10,1.1390501057913054
2008-07-11,1.1401126230201188
2008-07-14,1.1424450755152185
2008-07-15,1.1377706003866757
2008-07-16,1.1467836160507392
2008-07-17,1.1484104439786598
2008-07-18,1.1446540265073726
2008-07-21,1.1474708646946972
2008-07-22,1.1496880670029124
2008-07-23,1.1405744881292292
2008-07-24,1.1319240979928555
2008-07-25,1.1374009909012688
2008-07-28,1.1336301659723784
2008-07-29,1.1411184952794473
2008-07-30,1.1504496105909345
2008-07-31,1.1472969795110421
2008-08-01,1.1444695783140058
2008-08-04,1.1363120877005264
2008-08-05,1.141818986977644
2008-08-06,1.1457366815772658
2008-08-07,1.140504598554079
2008-08-08,1.145814166187057
2008-08-11,1.1461410950249076
2008-08-12,1.1439276859089351
2008-08-13,1.1493131232693836
2008-08-14,1.1526219746217155
2008-08-15,1.150527457788098
2008-08-18,1.146801679770864
2008-08-19,1.1451048609521963
2008-08-20,1.1439389284910726
2008-08-21,1.1424592677042118
2008-08-22,1.1466786217858935
2008-08-25,1.1393307531939163
2008-08-26,1.1406507623975304
2008-08-27,1.143972858312756
2008-08-28,1.1491938245296691
2008-08-29,1.1452026446195656
2008-09-02,1.1376053920638722
2008-09-03,1.1374389397254665
2008-09-04,1.1201914039475744
2008-09-05,1.1176301449973673
2008-09-08,1.124101166398531
2008-09-09,1.1107302423443073
2008-09-10,1.1155287260500606
2008-09-11,1.117744313151995
2008-09-12,1.1155778286702556
2008-09-15,1.105278683266594
2008-09-16,1.1117473217424616
2008-09-17,1.0907587317203153
2008-09-18,1.094510105373298
2008-09-19,1.106419819422895
2008-09-22,1.096215419196916
2008-09-23,1.0935271016955757
2008-09-24,1.0866403946240968
2008-09-25,1.0923969611740707
2008-09-26,1.094739672034142
2008-09-29,1.0784302468318645
2008-09-30,1.0901603745793247
2008-10-01,1.085251260641394
2008-10-02,1.0711542969175702
2008-10-03,1.0597861586897392
2008-10-06,1.0477685213540127
2008-10-07,1.0310250654142532
2008-10-08,1.0283602917065153
2008-10-09,0.999505902421314
2008-10-10,1.0092807480278394
2008-10-13,1.0343445362056167
2008-10-14,1.032448731092165
2008-10-15,1.0146096118408343
2008-10-16,1.0304769181940525
2008-10-17,1.0255514473670524
2008-10-20,1.0315879828772594
2008-10-21,1.0268176427267635
2008-10-22,1.0151859931162783
2008-10-23,1.010549176353894
2008-10-24,1.006355511504341
2008-10-27,1.0027468500263645
2008-10-28,1.016212247538092
2008-10-29,1.0149350691155619
2008-10-30,1.0185857037860155
2008-10-31,1.0242771301310423
2008-11-03,1.0251803215587887
2008-11-04,1.032062839510512
2008-11-05,1.0152605603386502
2008-11-06,1.0065396837226521
2008-11-07,1.0085557335011779
2008-11-10,0.9993236492224536
2008-11-11,0.9980799159987632
2008-11-12,0.983121807022781
2008-11-13,0.9981028260981977
2008-11-14,0.9902568131039664
2008-11-17,0.9856219811299539
2008-11-18,0.9863665835385221
2008-11-19,0.9728694534769372
2008-11-20,0.9632572208214921
2008-11-21,0.9701337313135286
2008-11-24,0.9738168589093222
2008-11-25,0.9758808805366168
2008-11-26,0.9778110500125761
2008-11-28,0.9793352462893948
2008-12-01,0.970551080033697
2008-12-02,0.973826600866109
2008-12-03,0.9769825049819849
2008-12-04,0.9700528043468735
2008-12-05,0.9775685808209598
2008-12-08,0.9806240909209587
2008-12-09,0.9732414853300813
2008-12-10,0.9750560494630357
2008-12-11,0.9701339570916685
2008-12-12,0.97523055065868
2008-12-15,0.9756220145434685
2008-12-16,0.9847034409445422
2008-12-17,0.9829645173266666
2008-12-18,0.9827347448794221
2008-12-19,0.9765462372121391
2008-12-22,0.97616089454198
2008-12-23,0.9744901041143325
2008-12-24,0.9754344599412548
2008-12-26,0.9757858356808968
2008-12-29,0.9734407365532749
2008-12-30,0.9768076792652797
2008-12-31,0.9811889055378696
2009-01-02,0.984220828025016
2009-01-05,0.9797869160481534
2009-01-06,0.9754876426530673
2009-01-07,0.9703281500406143
2009-01-08,0.9741867314598566
2009-01-09,0.967881277376445
2009-01-12,0.9624397558040318
2009-01-13,0.9647302781193332
2009-01-14,0.9552920013175542
2009-01-15,0.9617171763329673
2009-01-16,0.9651086243830463
2009-01-20,0.9557268501496435
2009-01-21,0.9613255639445889
2009-01-22,0.9537571536111921
2009-01-23,0.9499974394640743
2009-01-26,0.9482056286955094
2009-01-27,0.9485452045517294
2009-01-28,0.9539991315864697
2009-01-29,0.9487352667789558
2009-01-30,0.9460193232091402
2009-02-02,0.9461932628263363
2009-02-03,0.9507930193827717
2009-02-04,0.948057957664366
2009-02-05,0.9437965764839725
2009-02-06,0.9497312911106018
2009-02-09,0.9464898885514099
2009-02-10,0.9381528947477077
2009-02-11,0.9404984339737904
2009-02-12,0.9444919901883647
2009-02-13,0.9426320697244835
2009-02-17,0.9352095540824981
2009-02-18,0.9326537410798608
2009-02-19,0.936409497639569
2009-02-20,0.9363686464887535
2009-02-23,0.9276995776366356
2009-02-24,0.9334236416102158
2009-02-25,0.9312049742839393
2009-02-26,0.9255284075858358
2009-02-27,0.9234916213707849
2009-03-02,0.9135230010112757
2009-03-03,0.9168358973766049
2009-03-04,0.9188372039937179
2009-03-05,0.91622292403621
2009-03-06,0.9126434520004169
2009-03-09,0.9112403243828676
2009-03-10,0.9147835397696131
2009-03-11,0.9132430075523027
2009-03-12,0.9176356437961672
2009-03-13,0.920372585621845
2009-03-16,0.9190290856594588
2009-03-17,0.9211323560928084
2009-03-18,0.9248251390561523
2009-03-19,0.9263954856415215
2009-03-20,0.9252614404283286
2009-03-23,0.9287113794834362
2009-03-24,0.9279701460913512
2009-03-25,0.9295764844916411
