date,dual_sleeve_v6_multifactor_aggressive
2009-06-26,1.7393891433064337
2009-06-29,1.7435235116399748
2009-06-30,1.7365041205091385
2009-07-01,1.7556409672836073
2009-07-02,1.6988521356321054
2009-07-06,1.6783074553351431
2009-07-07,1.6140521024763395
2009-07-08,1.6156162140746586
2009-07-09,1.6395792316698763
2009-07-10,1.647479071000981
2009-07-13,1.70592980941339
2009-07-14,1.7318835903496026
2009-07-15,1.8074249390468338
2009-07-16,1.8367556172756543
2009-07-17,1.8435043394039308
2009-07-20,1.8730421514849496
2009-07-21,1.8880821171420163
2009-07-22,1.9006596582901563
2009-07-23,1.944887767212876
2009-07-24,1.9574081298779795
2009-07-27,1.983177926308207
2009-07-28,1.974829986512934
2009-07-29,1.9384813390319364
2009-07-30,1.9808421654539217
2009-07-31,1.99972263348833
2009-08-03,2.061370403871504
2009-08-04,2.075597828797858
2009-08-05,2.0865922720129544
2009-08-06,2.053829204943843
2009-08-07,2.0887997476285785
2009-08-10,2.112231031696869
2009-08-11,2.0906743125771365
2009-08-12,2.116828736217186
2009-08-13,2.1414413873651976
2009-08-14,2.1180696972657005
2009-08-17,2.071473100017988
2009-08-18,2.094978654405206
2009-08-19,2.113227104201364
2009-08-20,2.15097829834808
2009-08-21,2.193415453213722
2009-08-24,2.17599407083741
2009-08-25,2.188582752522159
2009-08-26,2.1874334416348296
2009-08-27,2.2074389398362357
2009-08-28,2.222968595384868
2009-08-31,2.1943359944618757
2009-09-01,2.1279680932612433
2009-09-02,2.1113535851752125
2009-09-03,2.14964875489124
2009-09-04,2.1843278943348725
2009-09-08,2.2275938654149567
2009-09-09,2.2560918859646275
2009-09-10,2.2856522232486376
2009-09-11,2.2759854036416747
2009-09-14,2.3164572985417182
2009-09-15,2.335051196222328
2009-09-16,2.386907633743101
2009-09-17,2.3620906357403335
2009-09-18,2.360244320305886
2009-09-21,2.3576452727568666
2009-09-22,2.3820076545389415
2009-09-23,2.339318589446657
2009-09-24,2.280216570096505
2009-09-25,2.25030669437198
2009-09-28,2.3314310672529546
2009-09-29,2.32246295561079
2009-09-30,2.300924265342688
2009-10-01,2.2029607411974816
2009-10-02,2.222042486802495
2009-10-05,2.271225810938692
2009-10-06,2.307018158056299
2009-10-07,2.3064840889732148
2009-10-08,2.33322803635539
2009-10-09,2.339351639926545
2009-10-12,2.3344997856648284
2009-10-13,2.313414915921074
2009-10-14,2.372266763297863
2009-10-15,2.366056222592309
2009-10-16,2.3228682297618253
2009-10-19,2.327348029797878
2009-10-20,2.310760851803786
2009-10-21,2.251592382039641
2009-10-22,2.3368639291380457
2009-10-23,2.2798393494794977
2009-10-26,2.222446620017728
2009-10-27,2.1791370631079148
2009-10-28,2.114408570120262
2009-10-29,2.2144881345136844
2009-10-30,2.1465029707522585
2009-11-02,2.152803998952429
2009-11-03,2.173854035735971
2009-11-04,2.1751967000315378
2009-11-05,2.230681304280164
2009-11-06,2.23050679525578
2009-11-09,2.2913467244773313
2009-11-10,2.2914374807981877
2009-11-11,2.2999048740098416
2009-11-12,2.2717555162170857
2009-11-13,2.291348196377307
2009-11-16,2.3252617008759513
2009-11-17,2.3135970934562837
2009-11-18,2.308295688255323
2009-11-19,2.2596574033689296
2009-11-20,2.254912309572235
2009-11-23,2.2875447568580722
2009-11-24,2.2764413392830174
2009-11-25,2.2761379202969505
2009-11-27,2.2353380782731427
2009-11-30,2.247594056200959
2009-12-01,2.2762137506637847
2009-12-02,2.289650645166828
2009-12-03,2.259871154757345
2009-12-04,2.2764862019609757
2009-12-07,2.265811029111297
2009-12-08,2.2519401802088264
2009-12-09,2.254288318955366
2009-12-10,2.257588878034997
2009-12-11,2.2615387850849045
2009-12-14,2.2806942613031183
2009-12-15,2.2613004976423436
2009-12-16,2.2610377053456086
2009-12-17,2.2403998746353233
2009-12-18,2.252964034240555
2009-12-21,2.287369305638719
2009-12-22,2.310075940330884
2009-12-23,2.344259044219633
2009-12-24,2.359287927661443
2009-12-28,2.3598600611926113
2009-12-29,2.3552164587296853
2009-12-30,2.355502517734827
2009-12-31,2.337118347836078
2010-01-04,2.3676522352339453
2010-01-05,2.406615628988685
2010-01-06,2.3940769375030833
2010-01-07,2.380549821806389
2010-01-08,2.391182880970498
2010-01-11,2.364014322074297
2010-01-12,2.310129567730393
2010-01-13,2.354179539211499
2010-01-14,2.3354094986050598
2010-01-15,2.295140755187738
2010-01-19,2.32198127739862
2010-01-20,2.2964139364134333
2010-01-21,2.2698137422644185
2010-01-22,2.1967021244454417
2010-01-25,2.1881479036529896
2010-01-26,2.188765745927936
2010-01-27,2.2010287406434785
2010-01-28,2.1730309453263237
2010-01-29,2.1455121004726787
2010-02-01,2.1772752387244885
2010-02-02,2.227393153085885
2010-02-03,2.2133033350708584
2010-02-04,2.112182484609216
2010-02-05,2.1153494502014287
2010-02-08,2.1019955949882694
2010-02-09,2.170328974540734
2010-02-10,2.1637005413872337
2010-02-11,2.194847581779781
2010-02-12,2.2119023063183447
2010-02-16,2.2349952688233
2010-02-17,2.239608305135965
2010-02-18,2.2369659799857184
2010-02-19,2.2513357247453714
2010-02-22,2.258874116083786
2010-02-23,2.2426767833151153
2010-02-24,2.2677960705878664
2010-02-25,2.2691719217628123
2010-02-26,2.297699853268283
2010-03-01,2.348813117228931
2010-03-02,2.3580658280435514
2010-03-03,2.38054180369001
2010-03-04,2.36510266637312
2010-03-05,2.4029052422146284
2010-03-08,2.405020558850804
2010-03-09,2.427095348596758
2010-03-10,2.436285065063363
2010-03-11,2.452552766144183
2010-03-12,2.460362791967556
2010-03-15,2.451629701775238
2010-03-16,2.470758471484859
2010-03-17,2.483343021153296
2010-03-18,2.458864995695999
2010-03-19,2.4125644023442967
2010-03-22,2.4704329106734555
2010-03-23,2.498908500984562
2010-03-24,2.4933660863659064
2010-03-25,2.4830798955836486
2010-03-26,2.4818156078480587
2010-03-29,2.503738228964128
2010-03-30,2.5002647589028544
2010-03-31,2.4750145934080674
2010-04-01,2.490431840473722
2010-04-05,2.524377320182912
2010-04-06,2.5182743152398666
2010-04-07,2.502534855535989
2010-04-08,2.530997748663246
2010-04-09,2.5494147297533396
2010-04-12,2.546101495880109
2010-04-13,2.5691212966189325
2010-04-14,2.617925112392683
2010-04-15,2.62450686277809
2010-04-16,2.5793152340046235
2010-04-19,2.559237334117225
2010-04-20,2.5999942784122076
2010-04-21,2.584720222757344
2010-04-22,2.6094635480507047
2010-04-23,2.6559719273717333
2010-04-26,2.6694325376940453
2010-04-27,2.567947440933822
2010-04-28,2.5751900997111297
2010-04-29,2.611249903648801
2010-04-30,2.556091339726051
2010-05-03,2.6040985623886623
2010-05-04,2.4887799733850837
2010-05-05,2.4650970999993604
2010-05-06,2.3585474955679797
2010-05-07,2.2981917084137287
2010-05-10,2.4462777332012373
2010-05-11,2.446597914721717
2010-05-12,2.5087605147453447
2010-05-13,2.477719865741932
2010-05-14,2.4061803957654804
2010-05-17,2.427128160776071
2010-05-18,2.3829186633798964
2010-05-19,2.355097775251727
2010-05-20,2.2324431068804307
2010-05-21,2.2916087128513007
2010-05-24,2.256554043039968
2010-05-25,2.2647398357426503
2010-05-26,2.2578277280448695
2010-05-27,2.3595104068487682
2010-05-28,2.323224276157498
2010-06-01,2.271921328895776
2010-06-02,2.330007647425308
2010-06-03,2.34457977605801
2010-06-04,2.227861975547072
2010-06-07,2.1863202075279604
2010-06-08,2.210803127787266
2010-06-09,2.2320724802237564
2010-06-10,2.3157531764461523
2010-06-11,2.3424395956029396
2010-06-14,2.360050050886496
2010-06-15,2.4246056990258196
2010-06-16,2.4171297891807417
2010-06-17,2.4113248318738383
2010-06-18,2.407518710478513
2010-06-21,2.3871158452409413
2010-06-22,2.317807151877835
2010-06-23,2.3236340043246475
2010-06-24,2.2662293842802486
2010-06-25,2.3040281344714613
2010-06-28,2.2824204939946426
2010-06-29,2.1742313457573954
2010-06-30,2.150517629268669
2010-07-01,2.1303909578247926
2010-07-02,2.1257331512299347
2010-07-06,2.1276077694840745
2010-07-07,2.1432081712167177
2010-07-08,2.143257045701293
2010-07-09,2.1482715332587365
2010-07-12,2.1472392561743394
2010-07-13,2.1549256724146786
2010-07-14,2.156820811848911
2010-07-15,2.1556783172909233
2010-07-16,2.140790621198157
2010-07-19,2.1411672275640625
2010-07-20,2.147310238843626
2010-07-21,2.1374024523056203
2010-07-22,2.1516777318885527
2010-07-23,2.1644955044208913
2010-07-26,2.1742890815626357
2010-07-27,2.1627305020305116
2010-07-28,2.1566865672286464
2010-07-29,2.1439467797639566
2010-07-30,2.1476653113992135
2010-08-02,2.152004407037001
2010-08-03,2.1377430782168023
2010-08-04,2.154692325373582
2010-08-05,2.161768224861394
2010-08-06,2.1542648540250435
2010-08-09,2.1742825038578655
2010-08-10,2.1521474933174893
2010-08-11,2.1026313650395805
2010-08-12,2.086931878775097
2010-08-13,2.0858389086165663
2010-08-16,2.0911374608391866
2010-08-17,2.1222167907252625
2010-08-18,2.135598164368814
2010-08-19,2.117810861512068
2010-08-20,2.1556855363390293
2010-08-23,2.14201323120618
2010-08-24,2.1121854479859627
2010-08-25,2.1128806414904995
2010-08-26,2.109198460903839
2010-08-27,2.148908471154088
2010-08-30,2.1171139995715467
2010-08-31,2.1220757764664673
2010-09-01,2.1872584676498197
2010-09-02,2.195011620194473
2010-09-03,2.201374086262853
2010-09-07,2.2001852176478764
2010-09-08,2.2093193586199273
2010-09-09,2.206395334577992
2010-09-10,2.2054617162057726
2010-09-13,2.2153696520244357
2010-09-14,2.2148105743662323
2010-09-15,2.216452206565531
2010-09-16,2.217422806233992
