date,dual_sleeve_v6_multifactor_aggressive
2006-01-03,1.0
2006-01-04,1.0
2006-01-05,1.0
2006-01-06,1.0
2006-01-09,1.0
2006-01-10,1.0
2006-01-11,1.0
2006-01-12,1.0
2006-01-13,1.0
2006-01-17,1.0
2006-01-18,1.0
2006-01-19,1.0
2006-01-20,1.0
2006-01-23,1.0
2006-01-24,1.0
2006-01-25,1.0
2006-01-26,1.0
2006-01-27,1.0
2006-01-30,1.0
2006-01-31,1.0
2006-02-01,0.999
2006-02-02,0.9863744547752085
2006-02-03,0.9718970532305271
2006-02-06,0.9671290557757842
2006-02-07,0.9516900421885574
2006-02-08,0.9626962124287697
2006-02-09,0.9712336026074048
2006-02-10,0.9607900136084015
2006-02-13,0.954420557626388
2006-02-14,0.9699353471951099
2006-02-15,0.9766036667878231
2006-02-16,0.9867841475877408
2006-02-17,0.9801749526049841
2006-02-21,0.9682530387686719
2006-02-22,0.9766583212805264
2006-02-23,0.9732892159231722
2006-02-24,0.9870971597699364
2006-02-27,0.9924421057907391
2006-02-28,0.9817420431636009
2006-03-01,1.0015313807370887
2006-03-02,1.0070892535584977
2006-03-03,0.9949055090920225
2006-03-06,0.992882728587031
2006-03-07,0.9630902672373594
2006-03-08,0.957470475106296
2006-03-09,0.9435830687029567
2006-03-10,0.9385995971706886
2006-03-13,0.9384410995811313
2006-03-14,0.9485842789623827
2006-03-15,0.9621673884590384
2006-03-16,0.9598004849779934
2006-03-17,0.9624419910832044
2006-03-20,0.9620566799650786
2006-03-21,0.9472520576460781
2006-03-22,0.9466434854688125
2006-03-23,0.9437669166788532
2006-03-24,0.9543035295780717
2006-03-27,0.9472599632435341
2006-03-28,0.9437506395577173
2006-03-29,0.9610236178110806
2006-03-30,0.9656564080916682
2006-03-31,0.9700434019940594
2006-04-03,0.9693410848981708
2006-04-04,0.9756753829965262
2006-04-05,0.9838233847642007
2006-04-06,0.9835830987328136
2006-04-07,0.9767048081734733
2006-04-10,0.9653024857794222
2006-04-11,0.9563419418032751
2006-04-12,0.965823688663806
2006-04-13,0.9649281879704877
2006-04-17,0.9680031681204198
2006-04-18,0.9884763894014625
2006-04-19,0.9885176345797637
2006-04-20,0.9779300716034472
2006-04-21,0.9799893089948358
2006-04-24,0.9756492631952778
2006-04-25,0.9701744812597788
2006-04-26,0.9671002432263581
2006-04-27,0.9692720884108657
2006-04-28,0.9725427722304159
2006-05-01,0.9669400268695768
2006-05-02,0.9710619669863638
2006-05-03,0.9742004181539803
2006-05-04,0.9777591390935003
2006-05-05,0.9887173548638947
2006-05-08,0.9912501469165214
2006-05-09,0.9911960332647742
2006-05-10,0.991000751701234
2006-05-11,0.9694617836828792
2006-05-12,0.947291967878542
2006-05-15,0.9353351114154437
2006-05-16,0.9417923164047812
2006-05-17,0.9123436791903123
2006-05-18,0.899173686349105
2006-05-19,0.9052823520579057
2006-05-22,0.8861060156836009
2006-05-23,0.8857346856111287
2006-05-24,0.871630460902738
2006-05-25,0.8974238395379391
2006-05-26,0.9111422649470133
2006-05-30,0.8909547774512971
2006-05-31,0.9045412021252406
2006-06-01,0.9183123141541458
2006-06-02,0.9216132873252543
2006-06-05,0.9036039522772032
2006-06-06,0.897974292591393
2006-06-07,0.8928721650578161
2006-06-08,0.8845462789148238
2006-06-09,0.8832168610781553
2006-06-12,0.8646951623151636
2006-06-13,0.8457322184996164
2006-06-14,0.8555046368156976
2006-06-15,0.8803213449246841
2006-06-16,0.8762155673376504
2006-06-19,0.8649222204135196
2006-06-20,0.8649725466417859
2006-06-21,0.87416363161618
2006-06-22,0.8708430672178583
2006-06-23,0.8703337925669069
2006-06-26,0.8750813731013355
2006-06-27,0.867655152912351
2006-06-28,0.8788725449334779
2006-06-29,0.9047705728215508
2006-06-30,0.9101376487551089
2006-07-03,0.9183244722240875
2006-07-05,0.905060183690852
2006-07-06,0.9079256952924856
2006-07-07,0.8985330204295642
2006-07-10,0.8994276166099514
2006-07-11,0.9070273093373257
2006-07-12,0.8976947246672726
2006-07-13,0.8806525322196107
2006-07-14,0.8732203260039707
2006-07-17,0.8717016032001813
2006-07-18,0.8756942729168792
2006-07-19,0.891735210912849
2006-07-20,0.873086063307027
2006-07-21,0.8600622276666973
2006-07-24,0.8806271594728043
2006-07-25,0.8861314834500511
2006-07-26,0.8781525291080635
2006-07-27,0.8718630456409341
2006-07-28,0.8861106943633206
2006-07-31,0.889104037782547
2006-08-01,0.8775060742131036
2006-08-02,0.880943942361412
2006-08-03,0.8827868058818364
2006-08-04,0.8764832566043277
2006-08-07,0.8784347354285985
2006-08-08,0.8803480935839681
2006-08-09,0.878326145942509
2006-08-10,0.8776247923473242
2006-08-11,0.8745586045167204
2006-08-14,0.8760701551910058
2006-08-15,0.8848191496608727
2006-08-16,0.8846430373301473
2006-08-17,0.8825739121942263
2006-08-18,0.8863684738734207
2006-08-21,0.8868075709183328
2006-08-22,0.8885059271629392
2006-08-23,0.8849447379401265
2006-08-24,0.8881553101590607
2006-08-25,0.8898300397132946
2006-08-28,0.8953357572538355
2006-08-29,0.8957990009012109
2006-08-30,0.894383225009473
2006-08-31,0.8961781415176767
2006-09-01,0.9005108467542317
2006-09-05,0.9005394888395387
2006-09-06,0.8938384202402135
2006-09-07,0.8860137053603665
2006-09-08,0.8930495665762909
2006-09-11,0.8953204536307653
2006-09-12,0.8987939558548442
2006-09-13,0.8996081287048645
2006-09-14,0.9018871845905493
2006-09-15,0.9016311304583344
2006-09-18,0.8996169143459116
2006-09-19,0.8988383699175181
2006-09-20,0.9045323059347267
2006-09-21,0.9014403791284751
2006-09-22,0.9028904298765755
2006-09-25,0.9114451230666206
2006-09-26,0.9145429354290299
2006-09-27,0.915752083120169
2006-09-28,0.9153142327320577
2006-09-29,0.9132555180410474
2006-10-02,0.9089189348721829
2006-10-03,0.9134646987565558
2006-10-04,0.9199358040648548
2006-10-05,0.9204933012368736
2006-10-06,0.9175793714803877
2006-10-09,0.9171317170401234
2006-10-10,0.919809074193807
2006-10-11,0.9209508986891488
2006-10-12,0.9301588115046353
2006-10-13,0.9320084149261311
2006-10-16,0.9333507689459453
2006-10-17,0.9329551192598304
2006-10-18,0.9305060947303571
2006-10-19,0.9233116583514315
2006-10-20,0.9247115931407932
2006-10-23,0.9323745342658509
2006-10-24,0.9344635237545905
2006-10-25,0.9348164267663517
2006-10-26,0.9356507934619344
2006-10-27,0.9257274520179365
2006-10-30,0.9275124268910037
2006-10-31,0.9290373651013292
2006-11-01,0.9220264341523716
2006-11-02,0.9206902104467596
2006-11-03,0.9212958596198427
2006-11-06,0.9317813811936887
2006-11-07,0.9359445924115549
2006-11-08,0.9400762132039716
2006-11-09,0.933953628079145
2006-11-10,0.939569751039769
2006-11-13,0.9442614884419934
2006-11-14,0.9504852854513305
2006-11-15,0.948575018496462
2006-11-16,0.9482061203792332
2006-11-17,0.9483045597702915
2006-11-20,0.9518504985500931
2006-11-21,0.9537112158142557
2006-11-22,0.9564169004357533
2006-11-24,0.9553742406327561
2006-11-27,0.9428442811438827
2006-11-28,0.9444201666477927
2006-11-29,0.9558639080132503
2006-11-30,0.9565012213813823
2006-12-01,0.9508408783060166
2006-12-04,0.9640703869827939
2006-12-05,0.9786049495909663
2006-12-06,0.9754186653747241
2006-12-07,0.970622449155628
2006-12-08,0.9766118143012643
2006-12-11,0.9805123496357127
2006-12-12,0.9724585843851168
2006-12-13,0.9747369027977872
2006-12-14,0.9804526100917642
2006-12-15,0.9808794471073753
2006-12-18,0.9747946727005276
2006-12-19,0.9789062081438817
2006-12-20,0.9828342180362241
2006-12-21,0.9775942423252746
2006-12-22,0.973653370751163
2006-12-26,0.9800615238846676
2006-12-27,0.9849504037374356
2006-12-28,0.9838793776007322
2006-12-29,0.9789017464278539
2007-01-03,0.9852672611755424
2007-01-04,0.987218077175368
2007-01-05,0.977768428553078
2007-01-08,0.9829338781248257
2007-01-09,0.9903412549165349
2007-01-10,1.002539015769178
2007-01-11,1.0142314346683345
2007-01-12,1.0142174628379073
2007-01-16,1.0169172761318628
2007-01-17,1.015784407058656
2007-01-18,1.005810628987027
2007-01-19,1.0091882395332485
2007-01-22,1.0061347840550185
2007-01-23,1.0127266226058953
2007-01-24,1.0333342006566535
2007-01-25,1.0200726739647175
2007-01-26,1.0240481745139494
2007-01-29,1.0209082002686345
2007-01-30,1.0242157395167775
2007-01-31,1.0301882237926376
2007-02-01,1.04542731462468
2007-02-02,1.0491729995535537
2007-02-05,1.0536591907417592
2007-02-06,1.053042840415423
2007-02-07,1.0595742475919336
2007-02-08,1.0649186927733039
2007-02-09,1.0431719367342187
2007-02-12,1.0305474816577374
2007-02-13,1.043586623152999
2007-02-14,1.0503364927874064
2007-02-15,1.0495025824602873
2007-02-16,1.0466117377695163
2007-02-20,1.0549086610056098
2007-02-21,1.0622813295480174
2007-02-22,1.0618268478620783
2007-02-23,1.055269355306894
2007-02-26,1.0514669495202487
2007-02-27,1.00491683205548
2007-02-28,1.0156025313041903
2007-03-01,1.015830864504645
2007-03-02,0.9963587185011338
2007-03-05,0.978838046998956
2007-03-06,1.000677103418553
2007-03-07,0.9926302134292015
2007-03-08,1.0077880433263842
2007-03-09,1.0113023094509774
2007-03-12,1.0177656483563788
2007-03-13,0.9951191105087304
2007-03-14,1.000582559897244
2007-03-15,1.0046104311588864
2007-03-16,0.9979301509488158
2007-03-19,1.0081929247509853
2007-03-20,1.0174090499805932
2007-03-21,1.0309490045141692
2007-03-22,1.0283945633027047
2007-03-23,1.0211755630735846
2007-03-26,1.0184475264967214
2007-03-27,1.012852434018328
2007-03-28,1.0020296956956363
2007-03-29,1.0060060708964609
2007-03-30,1.0035018982341637
2007-04-02,1.012337084391
2007-04-03,1.0224212166592426
2007-04-04,1.0197234573552647
2007-04-05,1.0252254565966161
2007-04-09,1.0299291731987488
2007-04-10,1.0294834526297794
2007-04-11,1.025892448726744
2007-04-12,1.030886031266834
2007-04-13,1.0343266970823477
2007-04-16,1.046027706515481
2007-04-17,1.044270337822454
2007-04-18,1.0415912359026358
2007-04-19,1.0384493978927525
2007-04-20,1.050306252688989
2007-04-23,1.0580280515145568
2007-04-24,1.05666572635842
2007-04-25,1.0686540031205094
2007-04-26,1.0704442626646409
2007-04-27,1.0629053198910907
2007-04-30,1.0500712005284805
2007-05-01,1.041795133035963
2007-05-02,1.0486805440244675
2007-05-03,1.0657520032348842
2007-05-04,1.0696584104648559
2007-05-07,1.0790298793024868
2007-05-08,1.0753191410153518
2007-05-09,1.075029984021647
2007-05-10,1.0569983581377285
2007-05-11,1.063929146952934
2007-05-14,1.0627612348305826
2007-05-15,1.064316287398057
2007-05-16,1.0721619490495915
2007-05-17,1.0691738054968785
2007-05-18,1.0782577480814015
2007-05-21,1.0850458072625309
2007-05-22,1.0860278669376724
2007-05-23,1.079860125829096
2007-05-24,1.0596841595721562
2007-05-25,1.067834313826337
2007-05-29,1.073899159113639
2007-05-30,1.0913396988847288
2007-05-31,1.0924241126762515
2007-06-01,1.0999392860299912
2007-06-04,1.1065530156678696
2007-06-05,1.1047969607747683
2007-06-06,1.0847909700281555
2007-06-07,1.0582069150436844
2007-06-08,1.0740691060859286
2007-06-11,1.0796434810273745
2007-06-12,1.0723182075130981
2007-06-13,1.0890197976234446
2007-06-14,1.101542684129822
2007-06-15,1.1149197272929334
2007-06-18,1.113533997155003
2007-06-19,1.1140850068327144
2007-06-20,1.1024771475477246
2007-06-21,1.1098426058924078
2007-06-22,1.0924383629275154
2007-06-25,1.0853617787361336
2007-06-26,1.0769902870896513
2007-06-27,1.0858991681980386
2007-06-28,1.0914269933369996
2007-06-29,1.089003031504661
2007-07-02,1.1035212985610225
2007-07-03,1.1019873828391131
2007-07-05,1.0991730201787477
2007-07-06,1.1039489607094466
2007-07-09,1.1270488477604241
2007-07-10,1.1073766002012584
2007-07-11,1.1126932670269558
2007-07-12,1.1323635556911913
2007-07-13,1.1515456212742035
2007-07-16,1.1449142514472928
2007-07-17,1.1467102674404352
2007-07-18,1.1402482814534793
2007-07-19,1.1486361698879353
2007-07-20,1.1292588655712674
2007-07-23,1.1292392435193646
2007-07-24,1.0930236051488291
2007-07-25,1.0877151530881732
2007-07-26,1.0590632504520054
2007-07-27,1.051999266507715
2007-07-30,1.0817079631036413
2007-07-31,1.0722003607128499
2007-08-01,1.0719719219937525
2007-08-02,1.080950399841461
2007-08-03,1.04101596194986
2007-08-06,1.0567710455425525
2007-08-07,1.0821249770806471
2007-08-08,1.099702970550426
2007-08-09,1.0474480404451978
2007-08-10,1.0476048227570933
2007-08-13,1.0598977357719896
2007-08-14,1.0296690976175742
2007-08-15,0.9976851040481852
2007-08-16,0.9875512170580822
2007-08-17,1.0154452670683722
2007-08-20,1.0333902874015133
2007-08-21,1.0447643495505243
2007-08-22,1.070940942894757
2007-08-23,1.0591641276951285
2007-08-24,1.0842836703183207
2007-08-27,1.0713240498627694
2007-08-28,1.0312144187364296
2007-08-29,1.061878254182794
2007-08-30,1.0626473051765486
2007-08-31,1.0867952687288907
2007-09-04,1.1093338170954499
2007-09-05,1.1058874444956495
2007-09-06,1.1153636887991007
2007-09-07,1.1029273684291196
2007-09-10,1.0951107691157054
2007-09-11,1.1119466157135425
2007-09-12,1.1083306514680165
2007-09-13,1.1222300740395132
2007-09-14,1.125626641361279
2007-09-17,1.126844113520518
2007-09-18,1.1771929628782103
2007-09-19,1.1871005440988804
2007-09-20,1.1815073139126862
2007-09-21,1.1913208697304234
2007-09-24,1.1907335024003616
2007-09-25,1.1996411091695067
2007-09-26,1.2002256373927311
2007-09-27,1.2074321048128065
2007-09-28,1.195804366595779
2007-10-01,1.2036877772253174
2007-10-02,1.2034703617309466
2007-10-03,1.1750057843883897
2007-10-04,1.175856313312339
2007-10-05,1.198434968873232
2007-10-08,1.2016969301495712
2007-10-09,1.2241517741650376
2007-10-10,1.2317864012202144
2007-10-11,1.2219089333049324
2007-10-12,1.2397990815220357
2007-10-15,1.2469878246062607
2007-10-16,1.2423067137286843
2007-10-17,1.2423639242128726
2007-10-18,1.2492730297599417
2007-10-19,1.2058280568783106
2007-10-22,1.21361162692392
2007-10-23,1.24141414472857
2007-10-24,1.2426117965100378
2007-10-25,1.2424809062334856
2007-10-26,1.2665936994392006
2007-10-29,1.2815076094062245
2007-10-30,1.2598059783726454
2007-10-31,1.247757738736327
2007-11-01,1.2089365806150294
2007-11-02,1.2055682762937692
2007-11-05,1.189716871073537
2007-11-06,1.2088730587040406
2007-11-07,1.1851954671012301
2007-11-08,1.1526028303682376
2007-11-09,1.1317011149674772
2007-11-12,1.0776511170757934
2007-11-13,1.1290568540013355
2007-11-14,1.118328789733726
2007-11-15,1.0965382480524926
2007-11-16,1.1059222840331386
2007-11-19,1.0733650820422702
2007-11-20,1.0983482799109563
2007-11-21,1.0849727620822003
2007-11-23,1.1041420932665773
2007-11-26,1.087703437430001
2007-11-27,1.1029910830971665
2007-11-28,1.154018849567463
2007-11-29,1.149816153491159
2007-11-30,1.1600362146025662
2007-12-03,1.15731345257244
2007-12-04,1.1464695925692687
2007-12-05,1.1744009282176202
2007-12-06,1.1940810745523456
2007-12-07,1.2054590079735024
2007-12-10,1.2247518060756843
2007-12-11,1.185993786601782
2007-12-12,1.1901388327385405
2007-12-13,1.1988333648965024
2007-12-14,1.1887998304188174
2007-12-17,1.1647099832032752
2007-12-18,1.1680989198242342
2007-12-19,1.172333944868413
2007-12-20,1.199445525022968
2007-12-21,1.2230124900625787
2007-12-24,1.2422915752152826
2007-12-26,1.253082606525434
2007-12-27,1.2388878188687884
2007-12-28,1.2357796722527656
2007-12-31,1.2256678925187454
2008-01-02,1.214095172066392
2008-01-03,1.2226380357065179
2008-01-04,1.173623945629643
2008-01-07,1.1669744727886788
2008-01-08,1.1518781409838987
2008-01-09,1.1596672412115077
2008-01-10,1.1719755242723557
2008-01-11,1.1627518097213922
2008-01-14,1.192774291223483
2008-01-15,1.149335857581663
2008-01-16,1.1151289267537343
2008-01-17,1.0738887316372088
2008-01-18,1.0661399922841852
2008-01-22,1.0757144977275903
2008-01-23,1.0872550339531066
2008-01-24,1.10736171832705
2008-01-25,1.1026169353545787
2008-01-28,1.119986925207748
2008-01-29,1.1228749902976776
2008-01-30,1.1104525281937787
2008-01-31,1.1304674933869567
2008-02-01,1.1598061209304311
2008-02-04,1.157646403125757
2008-02-05,1.1410259431624081
2008-02-06,1.1380633773906188
2008-02-07,1.1389685545002346
2008-02-08,1.1421645452547922
2008-02-11,1.1443889020666353
2008-02-12,1.1472246404918016
2008-02-13,1.1501027988042387
2008-02-14,1.1494248678897399
2008-02-15,1.1498650180273124
2008-02-19,1.153816187584464
2008-02-20,1.1520197588325447
2008-02-21,1.1488724110950579
2008-02-22,1.1471194488226621
2008-02-25,1.1552055335055007
2008-02-26,1.1555835947118744
2008-02-27,1.1524413398831332
2008-02-28,1.155390229056273
2008-02-29,1.146692531417338
2008-03-03,1.147253907331275
2008-03-04,1.143381868948824
2008-03-05,1.1494914499019948
2008-03-06,1.145420023316195
2008-03-07,1.1377271421652746
2008-03-10,1.126793274586791
2008-03-11,1.1458624152818824
2008-03-12,1.1437879515423994
2008-03-13,1.153356642641913
2008-03-14,1.1478244193569536
2008-03-17,1.1349398341511838
2008-03-18,1.1493430460165026
2008-03-19,1.1254892285424416
2008-03-20,1.1218760212914618
2008-03-24,1.128641980264163
2008-03-25,1.137864255928066
2008-03-26,1.1455590220672
2008-03-27,1.1406281126655906
2008-03-28,1.1406211769830827
2008-03-31,1.1381572502467654
2008-04-01,1.1425245552548091
2008-04-02,1.1428514456901586
2008-04-03,1.1446454049285923
2008-04-04,1.1495807875329418
2008-04-07,1.1519241473501383
2008-04-08,1.155901784057708
2008-04-09,1.1549273442275605
2008-04-10,1.1573406434422768
2008-04-11,1.1527241953024725
2008-04-14,1.1595864890527339
2008-04-15,1.1631986913208123
2008-04-16,1.1715110986910617
2008-04-17,1.1687391723919123
2008-04-18,1.1740085942183904
2008-04-21,1.1759066055071834
2008-04-22,1.1744844309480449
2008-04-23,1.1722434766347758
2008-04-24,1.1658892079614958
2008-04-25,1.1735253032854176
2008-04-28,1.1703416911861646
2008-04-29,1.1657150272601096
2008-04-30,1.165106747214497
2008-05-01,1.160268540209337
2008-05-02,1.1664636029706077
2008-05-05,1.1719807015011696
2008-05-06,1.1877058510511482
2008-05-07,1.1673953365425653
2008-05-08,1.1775902143014203
2008-05-09,1.1704735159013528
2008-05-12,1.1777921522675645
2008-05-13,1.1848185516446161
2008-05-14,1.182870655654452
2008-05-15,1.1960323353346534
2008-05-16,1.20550038659431
2008-05-19,1.2005252304336156
2008-05-20,1.201475527596201
2008-05-21,1.1806070803318094
2008-05-22,1.1785080669477035
2008-05-23,1.1636920706211522
2008-05-27,1.1597609620506362
2008-05-28,1.1744245068002408
2008-05-29,1.170811970624485
2008-05-30,1.1806659463573619
2008-06-02,1.1713548181425057
2008-06-03,1.1647166746563076
2008-06-04,1.1608428965433317
2008-06-05,1.2027622762895205
2008-06-06,1.165695479450213
2008-06-09,1.1701518483998263
2008-06-10,1.1672868074281482
2008-06-11,1.1355644588564644
2008-06-12,1.1426059242952018
2008-06-13,1.160926253310755
2008-06-16,1.1681814685059755
2008-06-17,1.1559213293617245
2008-06-18,1.1518762338422228
2008-06-19,1.168358795679654
2008-06-20,1.149807343781206
2008-06-23,1.143123637956999
2008-06-24,1.1366970765616458
2008-06-25,1.1520337976338453
2008-06-26,1.1191562683816623
2008-06-27,1.1148296083735176
2008-06-30,1.1203541716279877
2008-07-01,1.1240774544074135
2008-07-02,1.1095883687670218
2008-07-03,1.104342080624147
2008-07-07,1.103329168170386
2008-07-08,1.106287158431673
2008-07-09,1.1039255271664674
2008-07-10,1.110903579427713
2008-07-11,1.114033493690592
2008-07-14,1.1161327195823714
2008-07-15,1.111907655116711
2008-07-16,1.1210734373890094
2008-07-17,1.1230501150048875
2008-07-18,1.119207645915616
2008-07-21,1.1231837293338944
2008-07-22,1.1253339897899148
2008-07-23,1.1111317073263494
2008-07-24,1.1049154289684322
2008-07-25,1.110202988528265
2008-07-28,1.1053703792674385
2008-07-29,1.1108856378043006
2008-07-30,1.1187959780469958
2008-07-31,1.1126756160049829
2008-08-01,1.1103908713920418
2008-08-04,1.101068384926277
2008-08-05,1.1089409643700265
2008-08-06,1.1120904465319705
2008-08-07,1.1032655316969522
2008-08-08,1.1093969662388223
2008-08-11,1.1091825196413094
2008-08-12,1.1068217378529215
2008-08-13,1.1105655621853772
2008-08-14,1.1146887309329399
2008-08-15,1.1117595222882395
2008-08-18,1.1090076933646509
2008-08-19,1.1073902019555681
2008-08-20,1.1043690314335592
2008-08-21,1.1031149021148594
2008-08-22,1.1072043578268747
2008-08-25,1.1006647329342116
2008-08-26,1.1007590275277723
2008-08-27,1.1035628328116602
2008-08-28,1.1084311114686975
2008-08-29,1.104603479166272
2008-09-02,1.0972688194364069
2008-09-03,1.097137043185004
2008-09-04,1.0824951306117048
2008-09-05,1.0812123998425938
2008-09-08,1.0882877089594865
2008-09-09,1.0769088174049697
2008-09-10,1.0806588823867034
2008-09-11,1.083042382468207
2008-09-12,1.0812356305953865
2008-09-15,1.0727263027539402
2008-09-16,1.0789686381538504
2008-09-17,1.0610897852247196
2008-09-18,1.0632727145161376
2008-09-19,1.0734125487354647
2008-09-22,1.0638245585731634
2008-09-23,1.061437903626795
2008-09-24,1.0549625824678603
2008-09-25,1.0597339430260533
2008-09-26,1.063653251241528
2008-09-29,1.0490423391110428
2008-09-30,1.0590382018878564
2008-10-01,1.0547262551269432
2008-10-02,1.0433580761075874
2008-10-03,1.0363538847711393
2008-10-06,1.025628669522152
2008-10-07,1.0139811013697584
2008-10-08,1.0110387018221103
2008-10-09,0.9863992060715823
2008-10-10,0.9883137967154071
2008-10-13,1.0130516792056543
2008-10-14,1.0129519310572823
2008-10-15,0.9960823998589634
2008-10-16,1.0100437372615039
2008-10-17,1.0046207045969031
2008-10-20,1.0138034302873953
2008-10-21,1.010261170233301
2008-10-22,1.0013460260269804
2008-10-23,0.9998702976672411
2008-10-24,0.9927099104449393
2008-10-27,0.9880264546760434
2008-10-28,1.003722245253182
2008-10-29,1.0020930183965768
2008-10-30,1.0061335674535106
2008-10-31,1.0129941048038866
2008-11-03,1.0143581656431955
2008-11-04,1.0211680293693166
2008-11-05,1.0045431208327578
2008-11-06,0.9959143047884214
2008-11-07,0.997909072452398
2008-11-10,0.9887744452291686
2008-11-11,0.9875438412809638
2008-11-12,0.9727436352456997
2008-11-13,0.9875665095335124
2008-11-14,0.9798033217497868
2008-11-17,0.9752174166554758
2008-11-18,0.9759541587850363
2008-11-19,0.9625995090684871
2008-11-20,0.9530887464454907
2008-11-21,0.9598926661287348
2008-11-24,0.9635369133634246
2008-11-25,0.9655791464688426
2008-11-26,0.9674889404122511
2008-11-28,0.9689970467491765
2008-12-01,0.960305609172335
2008-12-02,0.9635465524807665
2008-12-03,0.966669141787844
2008-12-04,0.9598125934549613
2008-12-05,0.9672490308087788
2008-12-08,0.9702722858937247
2008-12-09,0.9629676136254908
2008-12-10,0.9647630225956385
2008-12-11,0.9598928895234832
2008-12-12,0.9649356816966709
2008-12-15,0.9653230131541123
2008-12-16,0.9743085728960416
2008-12-17,0.9725880059536914
2008-12-18,0.9723606590633924
2008-12-19,0.9662374794105589
2008-12-22,0.9658562045501009
2008-12-23,0.9642030515605997
2008-12-24,0.965137438442758
2008-12-26,0.9654851049392948
2008-12-29,0.9631647614842731
2008-12-30,0.9664961615915069
2008-12-31,0.9708311381333652
2009-01-02,0.973831054604409
2009-01-05,0.9684997926964897
2009-01-06,0.9645966355747957
2009-01-07,0.9616384051157668
2009-01-08,0.9656681635497143
2009-01-09,0.9602103125180876
2009-01-12,0.9556308912051105
2009-01-13,0.9568844785393034
2009-01-14,0.9476307832387227
2009-01-15,0.9527649161719534
2009-01-16,0.9563470693816714
2009-01-20,0.9497230332674222
2009-01-21,0.9552415864912334
2009-01-22,0.9480822183328349
2009-01-23,0.9448103931250409
2009-01-26,0.9433991199032943
2009-01-27,0.9399747563446004
2009-01-28,0.944654223401699
2009-01-29,0.9401272186695937
2009-01-30,0.9365086746016128
2009-02-02,0.9388023222277211
2009-02-03,0.943366148991785
2009-02-04,0.9406524514909111
2009-02-05,0.9364243569723549
2009-02-06,0.9423127141316481
2009-02-09,0.9390966309387129
2009-02-10,0.9308247593763064
2009-02-11,0.9331519770376805
2009-02-12,0.9371143386349194
2009-02-13,0.9352689464521059
2009-02-17,0.9279044098450148
2009-02-18,0.9253685609055619
2009-02-19,0.9290949803575922
2009-02-20,0.9290544483048309
2009-02-23,0.9204530956111856
2009-02-24,0.9261324475597774
2009-02-25,0.9239311107716276
2009-02-26,0.918298885085998
2009-02-27,0.9162780086924591
2009-03-02,0.9063872555973048
2009-03-03,0.9096742741412549
2009-03-04,0.9116599480764331
2009-03-05,0.9090660888813986
2009-03-06,0.9055145769529434
2009-03-09,0.9041224094989051
2009-03-10,0.9076379479876211
2009-03-11,0.9061094492338277
2009-03-12,0.9104677735513395
2009-03-13,0.9131833364735202
2009-03-16,0.91185033090885
2009-03-17,0.9139371721966472
2009-03-18,0.9176011099540506
2009-03-19,0.9191591901887833
2009-03-20,0.9180340032724481
2009-03-23,0.9214569940331354
2009-03-24,0.9207215505913553
2009-03-25,0.9223153415003827
