Date,SPY
2000-09-27,90.60231018066406
2000-09-28,91.7691650390625
2000-09-29,90.89898681640625
2000-10-02,91.03741455078125
2000-10-03,90.18693542480469
2000-10-04,90.93856811523438
2000-10-05,91.25498962402344
2000-10-06,89.27716827392578
2000-10-09,88.60472869873047
2000-10-10,87.14118194580078
2000-10-11,86.40940856933594
2000-10-12,84.25360107421875
2000-10-13,87.06204986572266
2000-10-16,87.4576187133789
2000-10-17,85.28205108642578
2000-10-18,84.96561431884766
2000-10-19,88.16960144042969
2000-10-20,88.5454330444336
2000-10-23,88.94098663330078
2000-10-24,88.34760284423828
2000-10-25,86.27099609375
2000-10-26,86.5082778930664
2000-10-27,88.1498794555664
2000-10-30,88.94098663330078
2000-10-31,90.47377014160156
2000-11-01,90.16717529296875
2000-11-02,90.31549072265625
2000-11-03,90.36493682861328
2000-11-06,90.99786376953125
2000-11-07,90.97807312011719
2000-11-08,88.96073150634766
2000-11-09,88.62447357177734
2000-11-10,86.46876525878906
2000-11-13,85.79629516601562
2000-11-14,88.05095672607422
2000-11-15,88.32783508300781
2000-11-16,86.94341278076172
2000-11-17,86.47865295410156
2000-11-20,85.24246978759766
2000-11-21,85.67762756347656
2000-11-22,83.630615234375
2000-11-24,85.34143829345703
2000-11-27,86.09294128417969
2000-11-28,84.60965728759766
2000-11-29,84.45137023925781
2000-11-30,83.71959686279297
2000-12-01,83.68004608154297
2000-12-04,84.39203643798828
2000-12-05,87.16094207763672
2000-12-06,85.76661682128906
2000-12-07,84.58984375
2000-12-08,84.78764343261719
2000-12-11,87.73451232910156
2000-12-12,87.35873413085938
2000-12-13,86.16214752197266
2000-12-14,85.06449127197266
2000-12-15,83.14318084716797
2000-12-18,84.2541275024414
2000-12-19,82.53809356689453
2000-12-20,80.14755249023438
2000-12-21,80.70307159423828
2000-12-22,83.12333679199219
2000-12-26,84.01607513427734
2000-12-27,84.63103485107422
2000-12-28,84.88896179199219
2000-12-29,83.28205108642578
2001-01-02,81.77428436279297
2001-01-03,85.70235443115234
2001-01-04,84.77987670898438
2001-01-05,82.01237487792969
2001-01-08,82.64722442626953
2001-01-09,82.42901611328125
2001-01-10,83.877197265625
2001-01-11,83.95654296875
2001-01-12,83.7978515625
2001-01-16,84.33352661132812
2001-01-17,84.7203369140625
2001-01-18,85.56346893310547
2001-01-19,85.07744598388672
2001-01-22,85.64283752441406
2001-01-23,86.31735229492188
2001-01-24,86.57524108886719
2001-01-25,86.35700225830078
2001-01-26,86.25782775878906
2001-01-29,86.71810913085938
2001-01-30,87.47986602783203
2001-01-31,86.98473358154297
2001-02-01,87.56241607666016
2001-02-02,85.57538604736328
2001-02-05,86.20384216308594
2001-02-06,85.9499282836914
2001-02-07,85.50555419921875
2001-02-08,84.50885772705078
2001-02-09,83.69628143310547
2001-02-12,84.65489196777344
2001-02-13,83.96288299560547
2001-02-14,83.8359146118164
2001-02-15,84.64857482910156
2001-02-16,82.78209686279297
2001-02-20,81.506103515625
2001-02-21,79.74760437011719
2001-02-22,79.8682632446289
2001-02-23,79.32862091064453
2001-02-26,81.01732635498047
2001-02-27,80.26817321777344
2001-02-28,78.6874771118164
2001-03-01,79.10009002685547
2001-03-02,78.47164154052734
2001-03-05,79.18900299072266
2001-03-06,80.03961944580078
2001-03-07,80.61101531982422
2001-03-08,80.69989013671875
2001-03-09,78.31291961669922
2001-03-12,74.96099090576172
2001-03-13,76.19253540039062
2001-03-14,74.6880111694336
2001-03-15,74.70706176757812
2001-03-16,73.20863342285156
2001-03-19,74.69813537597656
2001-03-20,72.6930160522461
2001-03-21,71.45814514160156
2001-03-22,70.73247528076172
2001-03-23,72.87126922607422
2001-03-26,73.80061340332031
2001-03-27,75.3092269897461
2001-03-28,73.22772979736328
2001-03-29,73.50779724121094
2001-03-30,74.27803802490234
2001-04-02,72.6930160522461
2001-04-03,70.26782989501953
2001-04-04,70.56062316894531
2001-04-05,73.23409271240234
2001-04-06,72.12014770507812
2001-04-09,72.92221069335938
2001-04-10,74.25257110595703
2001-04-11,74.30345916748047
2001-04-12,75.6529769897461
2001-04-16,74.85729217529297
2001-04-17,75.9139404296875
2001-04-18,78.93115997314453
2001-04-19,79.98145294189453
2001-04-20,79.24939727783203
2001-04-23,77.81082153320312
2001-04-24,77.3907241821289
2001-04-25,78.40286254882812
2001-04-26,78.75292205810547
2001-04-27,80.06416320800781
2001-04-30,80.62435150146484
2001-05-01,80.87258911132812
2001-05-02,80.72620391845703
2001-05-03,79.70140075683594
2001-05-04,81.05718231201172
2001-05-07,80.35698699951172
2001-05-08,80.3188247680664
2001-05-09,79.98145294189453
2001-05-10,80.21696472167969
2001-05-11,79.6632080078125
2001-05-14,79.82230377197266
2001-05-15,80.19145965576172
2001-05-16,82.08202362060547
2001-05-17,82.20934295654297
2001-05-18,82.58490753173828
2001-05-21,83.80066680908203
2001-05-22,83.69245910644531
2001-05-23,82.27298736572266
2001-05-24,82.51483917236328
2001-05-25,81.54096984863281
2001-05-29,80.89169311523438
2001-05-30,79.75865936279297
2001-05-31,80.1723861694336
2001-06-01,80.66889190673828
2001-06-04,81.05718231201172
2001-06-05,81.98654174804688
2001-06-06,81.30545043945312
2001-06-07,81.59823608398438
2001-06-08,80.84076690673828
2001-06-11,80.26789855957031
2001-06-12,80.1278305053711
2001-06-13,79.44036865234375
2001-06-14,77.6580581665039
2001-06-15,77.78316497802734
2001-06-18,77.40653228759766
2001-06-19,77.74488830566406
2001-06-20,78.15340423583984
2001-06-21,79.04075622558594
2001-06-22,78.42150115966797
2001-06-25,77.70015716552734
2001-06-26,77.5916748046875
2001-06-27,77.5469741821289
2001-06-28,77.97469329833984
2001-06-29,78.26190948486328
2001-07-02,79.23860931396484
2001-07-03,79.21943664550781
2001-07-05,77.67464447021484
2001-07-06,75.99579620361328
2001-07-09,76.41073608398438
2001-07-10,75.49147033691406
2001-07-11,75.56812286376953
2001-07-12,77.36186981201172
2001-07-13,78.03211975097656
2001-07-16,77.05545043945312
2001-07-17,77.77679443359375
2001-07-18,77.2469711303711
2001-07-19,77.923583984375
2001-07-20,77.4576187133789
2001-07-23,75.93195343017578
2001-07-24,75.1978530883789
2001-07-25,76.0276870727539
2001-07-26,76.82563018798828
2001-07-27,77.11929321289062
2001-07-30,77.14483642578125
2001-07-31,77.46400451660156
2001-08-01,77.9491195678711
2001-08-02,78.268310546875
2001-08-03,77.84062194824219
2001-08-06,76.79373931884766
2001-08-07,77.09373474121094
2001-08-08,75.66384887695312
2001-08-09,75.88727569580078
2001-08-10,76.14900970458984
2001-08-13,76.16815185546875
2001-08-14,76.13623809814453
2001-08-15,75.47869110107422
2001-08-16,75.74044799804688
2001-08-17,74.527587890625
2001-08-20,75.21697235107422
2001-08-21,73.93389129638672
2001-08-22,74.69994354248047
2001-08-23,74.43183135986328
2001-08-24,75.97663116455078
2001-08-27,75.52340698242188
2001-08-28,74.41902923583984
2001-08-29,73.75517272949219
2001-08-30,72.33805084228516
2001-08-31,72.86784362792969
2001-09-04,72.40186309814453
2001-09-05,72.58062744140625
2001-09-06,70.71024322509766
2001-09-07,69.4015884399414
2001-09-10,70.2506332397461
2001-09-17,66.58012390136719
2001-09-18,66.42050170898438
2001-09-19,65.0799560546875
2001-09-20,63.011714935302734
2001-09-21,62.33186340332031
2001-09-24,64.5232162475586
2001-09-25,65.19601440429688
2001-09-26,64.96533966064453
2001-09-27,65.5291976928711
2001-09-28,66.91963195800781
2001-10-01,66.81071472167969
2001-10-02,67.65003967285156
2001-10-03,68.78419494628906
2001-10-04,68.84185791015625
2001-10-05,68.70734405517578
2001-10-08,68.25877380371094
2001-10-09,67.89356994628906
2001-10-10,69.40571594238281
2001-10-11,70.48218536376953
2001-10-12,70.16181945800781
2001-10-15,70.03363037109375
2001-10-16,70.47576141357422
2001-10-17,68.97642517089844
2001-10-18,68.82907104492188
2001-10-19,68.78419494628906
2001-10-22,70.142578125
2001-10-23,69.78379821777344
2001-10-24,69.59793853759766
2001-10-25,70.847412109375
2001-10-26,70.68724822998047
2001-10-29,68.84829711914062
2001-10-30,68.02169036865234
2001-10-31,67.7910385131836
2001-11-01,69.5274429321289
2001-11-02,70.0016098022461
2001-11-05,70.9178695678711
2001-11-06,72.02000427246094
2001-11-07,71.92387390136719
2001-11-08,72.14813995361328
2001-11-09,72.22502899169922
2001-11-12,71.78290557861328
2001-11-13,73.39759063720703
2001-11-14,73.46806335449219
2001-11-15,73.60260772705078
2001-11-16,73.27584838867188
2001-11-19,74.17931365966797
2001-11-20,73.55779266357422
2001-11-21,73.0708236694336
2001-11-23,74.12165832519531
2001-11-26,74.28181457519531
2001-11-27,73.96144104003906
2001-11-28,72.62227630615234
2001-11-29,73.60260772705078
2001-11-30,73.07723999023438
2001-12-03,72.64148712158203
2001-12-04,73.87173461914062
2001-12-05,75.22368621826172
2001-12-06,75.18528747558594
2001-12-07,74.68546295166016
2001-12-10,73.28865051269531
2001-12-11,73.14127349853516
2001-12-12,73.22461700439453
2001-12-13,71.80213165283203
2001-12-14,72.4876937866211
2001-12-17,73.23739624023438
2001-12-18,73.67308807373047
2001-12-19,74.19212341308594
2001-12-20,73.461669921875
2001-12-21,73.9072494506836
2001-12-24,73.76577758789062
2001-12-26,74.17080688476562
2001-12-27,74.62092590332031
2001-12-28,74.58231353759766
2001-12-31,73.48928833007812
2002-01-02,74.28013610839844
2002-01-03,75.1224136352539
2002-01-04,75.6239013671875
2002-01-07,75.09025573730469
2002-01-08,74.91665649414062
2002-01-09,74.30584716796875
2002-01-10,74.63378143310547
2002-01-11,73.90081787109375
2002-01-14,73.43787384033203
2002-01-15,74.03580474853516
2002-01-16,72.5377426147461
2002-01-17,73.08424377441406
2002-01-18,72.74991607666016
2002-01-22,72.2484130859375
2002-01-23,72.80134582519531
2002-01-24,73.02638244628906
2002-01-25,73.0071029663086
2002-01-28,73.20641326904297
2002-01-29,70.90462493896484
2002-01-30,71.92696380615234
2002-01-31,72.7691879272461
2002-02-01,72.42845153808594
2002-02-04,70.62821197509766
2002-02-05,70.19095611572266
2002-02-06,69.88876342773438
2002-02-07,69.4515609741211
2002-02-08,70.78245544433594
2002-02-11,71.65045928955078
2002-02-12,71.42539978027344
2002-02-13,72.18409729003906
2002-02-14,72.0490951538086
2002-02-15,71.29686737060547
2002-02-19,69.92736053466797
2002-02-20,71.10393524169922
2002-02-21,69.63158416748047
2002-02-22,70.49315643310547
2002-02-25,71.6568603515625
2002-02-26,71.5090103149414
2002-02-27,71.78547668457031
2002-02-28,71.46400451660156
2002-03-01,73.1292495727539
2002-03-04,74.42160034179688
2002-03-05,74.18367004394531
2002-03-06,75.06453704833984
2002-03-07,74.9037857055664
2002-03-08,75.2188491821289
2002-03-11,75.37960052490234
2002-03-12,75.33455657958984
2002-03-13,74.6080551147461
2002-03-14,74.50518035888672
2002-03-15,75.2151107788086
2002-03-18,75.22797393798828
2002-03-19,75.73094940185547
2002-03-20,74.30591583251953
2002-03-21,74.3381576538086
2002-03-22,74.17697143554688
2002-03-25,73.25489044189453
2002-03-26,73.68045806884766
2002-03-27,73.87388610839844
2002-03-28,73.84164428710938
2002-04-01,73.87388610839844
2002-04-02,73.46771240234375
2002-04-03,72.95188903808594
2002-04-04,72.64881896972656
2002-04-05,72.66169738769531
2002-04-08,72.81644439697266
2002-04-09,72.30706787109375
2002-04-10,73.12600708007812
2002-04-11,71.30763244628906
2002-04-12,71.84281158447266
2002-04-15,71.29473114013672
2002-04-16,72.99053955078125
2002-04-17,72.8357925415039
2002-04-18,72.51985168457031
2002-04-19,72.78422546386719
2002-04-22,71.57203674316406
2002-04-23,71.26248168945312
2002-04-24,70.54680633544922
2002-04-25,70.58546447753906
2002-04-26,69.24432373046875
2002-04-29,68.90257263183594
2002-04-30,69.54733276367188
2002-05-01,70.39848327636719
2002-05-02,70.12767791748047
2002-05-03,69.36682891845703
2002-05-06,68.00630950927734
2002-05-07,67.76774597167969
2002-05-08,70.28888702392578
2002-05-09,69.47642517089844
2002-05-10,68.1675033569336
2002-05-13,69.55379486083984
2002-05-14,71.06908416748047
2002-05-15,70.79179382324219
2002-05-16,71.15933227539062
2002-05-17,71.50751495361328
2002-05-20,70.73377227783203
2002-05-21,70.0889892578125
2002-05-22,70.24374389648438
2002-05-23,70.9916763305664
2002-05-24,70.08253479003906
2002-05-28,69.70211029052734
2002-05-29,69.18626403808594
2002-05-30,68.99282836914062
2002-05-31,69.13468170166016
2002-06-03,67.29700469970703
2002-06-04,67.46468353271484
2002-06-05,68.0965805053711
2002-06-06,66.71029663085938
2002-06-07,66.63290405273438
2002-06-10,66.89080810546875
2002-06-11,65.7430648803711
2002-06-12,66.14286041259766
2002-06-13,65.4787368774414
2002-06-14,65.38196563720703
2002-06-17,67.13582611083984
2002-06-18,67.68390655517578
2002-06-19,66.10416412353516
2002-06-20,65.2594223022461
2002-06-21,64.23909759521484
2002-06-24,64.5755615234375
2002-06-25,63.12615966796875
2002-06-26,63.22969436645508
2002-06-27,64.33614349365234
2002-06-28,64.03201293945312
2002-07-01,62.783233642578125
2002-07-02,61.45030212402344
2002-07-03,61.79967498779297
2002-07-05,64.25848388671875
2002-07-08,63.4561653137207
2002-07-09,61.85792922973633
2002-07-10,59.60619354248047
2002-07-11,60.09150695800781
2002-07-12,59.43150329589844
2002-07-15,59.74855041503906
2002-07-16,58.59682083129883
2002-07-17,58.713279724121094
2002-07-18,56.81095504760742
2002-07-19,54.811588287353516
2002-07-22,53.18748092651367
2002-07-23,51.73162841796875
2002-07-24,54.81804656982422
2002-07-25,54.35216522216797
2002-07-26,55.387451171875
2002-07-29,58.085628509521484
2002-07-30,58.84268569946289
2002-07-31,58.98508071899414
2002-08-01,57.44504928588867
2002-08-02,56.15745544433594
2002-08-05,54.20335388183594
2002-08-06,56.02802658081055
2002-08-07,57.00507354736328
2002-08-08,58.84916687011719
2002-08-09,59.06916427612305
2002-08-12,58.63565444946289
2002-08-13,57.568023681640625
2002-08-14,59.670921325683594
2002-08-15,60.499114990234375
2002-08-16,60.3179817199707
2002-08-19,61.7285270690918
2002-08-20,61.074989318847656
2002-08-21,61.954986572265625
2002-08-22,62.55678939819336
2002-08-23,61.21088790893555
2002-08-26,61.63792419433594
2002-08-27,60.92619705200195
2002-08-28,59.59326171875
2002-08-29,59.6191520690918
2002-08-30,59.3862190246582
2002-09-03,57.12153244018555
2002-09-04,57.93684005737305
2002-09-05,57.44504928588867
2002-09-06,58.234466552734375
2002-09-09,58.66150665283203
2002-09-10,59.33445358276367
2002-09-11,58.96561813354492
2002-09-12,57.87860107421875
2002-09-13,58.02094650268555
2002-09-16,58.16328048706055
2002-09-17,56.83037567138672
2002-09-18,56.260955810546875
2002-09-19,54.80508804321289
2002-09-20,54.82331085205078
2002-09-23,54.374839782714844
2002-09-24,53.497413635253906
2002-09-25,54.82331085205078
2002-09-26,55.7202262878418
2002-09-27,53.78339767456055
2002-09-30,53.15943145751953
2002-10-01,55.713741302490234
2002-10-02,54.04336166381836
2002-10-03,53.497413635253906
2002-10-04,52.515995025634766
2002-10-07,51.4305534362793
2002-10-08,52.23651123046875
2002-10-09,50.76111602783203
2002-10-10,52.40546417236328
2002-10-11,54.699806213378906
2002-10-14,55.00526809692383
2002-10-15,57.65058898925781
2002-10-16,56.25320053100586
2002-10-17,57.37111282348633
2002-10-18,57.61156463623047
2002-10-21,58.60600662231445
2002-10-22,58.18356704711914
2002-10-23,58.62550735473633
2002-10-24,57.42961120605469
2002-10-25,58.62550735473633
2002-10-28,58.2420539855957
2002-10-29,57.566104888916016
2002-10-30,58.12504196166992
2002-10-31,57.53358840942383
2002-11-01,58.671016693115234
2002-11-04,59.22998046875
2002-11-05,59.69792175292969
2002-11-06,60.47138214111328
2002-11-07,58.9895133972168
2002-11-08,58.26801300048828
2002-11-11,57.36458969116211
2002-11-12,57.81956100463867
2002-11-13,57.87808609008789
2002-11-14,58.96997833251953
2002-11-15,59.405433654785156
2002-11-18,58.80752182006836
2002-11-19,58.729496002197266
2002-11-20,60.03589630126953
2002-11-21,61.15380859375
2002-11-22,60.718379974365234
2002-11-25,60.75735092163086
2002-11-26,59.60043716430664
2002-11-27,61.27729415893555
2002-11-29,61.08231735229492
2002-12-02,61.179813385009766
2002-12-03,60.36088943481445
2002-12-04,60.087886810302734
2002-12-05,59.4249153137207
2002-12-06,59.814910888671875
2002-12-09,58.17056655883789
2002-12-10,58.95050811767578
2002-12-11,59.00247573852539
2002-12-12,58.99596405029297
2002-12-13,58.06654357910156
2002-12-16,59.567955017089844
2002-12-17,59.047969818115234
2002-12-18,58.36552429199219
2002-12-19,57.94956970214844
2002-12-20,58.77642059326172
2002-12-23,58.79604721069336
2002-12-24,58.35843276977539
2002-12-26,58.38457489013672
2002-12-27,57.07173538208008
2002-12-30,57.54854965209961
2002-12-31,57.62693405151367
2003-01-02,59.48184585571289
2003-01-03,59.664737701416016
2003-01-06,60.71631622314453
2003-01-07,60.566062927246094
2003-01-08,59.69083786010742
2003-01-09,60.61832046508789
2003-01-10,60.781593322753906
2003-01-13,60.762020111083984
2003-01-14,60.95796203613281
2003-01-15,60.350528717041016
2003-01-16,60.10231399536133
2003-01-17,59.21407699584961
2003-01-21,58.29310607910156
2003-01-22,57.587730407714844
2003-01-23,57.94038772583008
2003-01-24,56.41860580444336
2003-01-27,55.64787673950195
2003-01-28,56.05936813354492
2003-01-29,56.48390197753906
2003-01-30,55.14496994018555
2003-01-31,56.20957946777344
2003-02-03,56.32062530517578
2003-02-04,55.76544952392578
2003-02-05,55.41926956176758
2003-02-06,55.158016204833984
2003-02-07,54.48529052734375
2003-02-10,54.870643615722656
2003-02-11,54.491790771484375
2003-02-12,53.623138427734375
2003-02-13,53.78643035888672
2003-02-14,54.96209716796875
2003-02-18,55.92875671386719
2003-02-19,55.63484191894531
2003-02-20,55.07964324951172
2003-02-21,55.63484191894531
2003-02-24,54.733463287353516
2003-02-25,55.17109680175781
2003-02-26,54.36771774291992
2003-02-27,55.08620071411133
2003-02-28,55.45192337036133
2003-03-03,54.922908782958984
2003-03-04,54.04768753051758
2003-03-05,54.5048942565918
2003-03-06,54.04768753051758
2003-03-07,54.41996383666992
2003-03-10,53.113670349121094
2003-03-11,52.59117889404297
2003-03-12,52.943870544433594
2003-03-13,54.772666931152344
2003-03-14,54.949005126953125
2003-03-17,56.67985916137695
2003-03-18,57.01296615600586
2003-03-19,57.45056915283203
2003-03-20,57.57466506958008
2003-03-21,58.80359649658203
2003-03-24,56.84939193725586
2003-03-25,57.39370346069336
2003-03-26,57.105106353759766
2003-03-27,57.15103530883789
2003-03-28,56.86248779296875
2003-03-31,55.57060623168945
2003-04-01,56.4231071472168
2003-04-02,57.78711700439453
2003-04-03,57.51171112060547
2003-04-04,57.85272216796875
2003-04-07,57.741233825683594
2003-04-08,57.83302307128906
2003-04-09,57.07231521606445
2003-04-10,57.38712692260742
2003-04-11,57.15103530883789
2003-04-14,58.33143997192383
2003-04-15,58.875701904296875
2003-04-16,57.87238693237305
2003-04-17,58.731483459472656
2003-04-21,58.790462493896484
2003-04-22,59.89870834350586
2003-04-23,60.44959259033203
2003-04-24,59.91185760498047
2003-04-25,59.17084503173828
2003-04-28,60.193817138671875
2003-04-29,60.40365982055664
2003-04-30,60.27254867553711
2003-05-01,60.26595687866211
2003-05-02,61.125038146972656
2003-05-05,61.00703430175781
2003-05-06,61.584075927734375
2003-05-07,61.243125915527344
2003-05-08,60.62664031982422
2003-05-09,61.46603775024414
2003-05-12,62.220184326171875
2003-05-13,62.108699798583984
2003-05-14,61.97754669189453
2003-05-15,62.370967864990234
2003-05-16,62.21361541748047
2003-05-19,60.75777816772461
2003-05-20,60.633209228515625
2003-05-21,60.75777816772461
2003-05-22,61.36111068725586
2003-05-23,61.48571014404297
2003-05-27,62.56119918823242
2003-05-28,62.73824691772461
2003-05-29,62.574317932128906
2003-05-30,63.57762908935547
2003-06-02,63.839962005615234
2003-06-03,64.10225677490234
2003-06-04,65.02692413330078
2003-06-05,65.34825897216797
2003-06-06,65.09247589111328
2003-06-09,64.4301528930664
2003-06-10,65.08589935302734
2003-06-11,65.77452087402344
2003-06-12,65.97779846191406
2003-06-13,65.2892074584961
2003-06-16,66.66633605957031
2003-06-17,66.66633605957031
2003-06-18,66.60735321044922
2003-06-19,65.59088897705078
2003-06-20,65.44606018066406
2003-06-23,64.77479553222656
2003-06-24,64.84060668945312
2003-06-25,64.18902587890625
2003-06-26,65.02488708496094
2003-06-27,64.27458190917969
2003-06-30,64.25482177734375
2003-07-01,64.84716796875
2003-07-02,65.66328430175781
2003-07-03,64.98538970947266
2003-07-07,66.27537536621094
2003-07-08,66.5715103149414
2003-07-09,66.19638061523438
2003-07-10,65.35397338867188
2003-07-11,65.97260284423828
2003-07-14,66.29511260986328
2003-07-15,66.15031433105469
2003-07-16,65.7619857788086
2003-07-17,64.82743072509766
2003-07-18,65.4921646118164
2003-07-21,64.68265533447266
2003-07-22,65.26838684082031
2003-07-23,65.31448364257812
2003-07-24,64.82085418701172
2003-07-25,65.96605682373047
2003-07-28,65.72252655029297
2003-07-29,65.41976165771484
2003-07-30,65.26181030273438
2003-07-31,65.4132080078125
2003-08-01,64.83405303955078
2003-08-04,64.83405303955078
2003-08-05,63.458499908447266
2003-08-06,63.82706069946289
2003-08-07,64.49832916259766
2003-08-08,64.68265533447266
2003-08-11,64.9261703491211
2003-08-12,65.51850128173828
2003-08-13,65.18281555175781
2003-08-14,65.36056518554688
2003-08-15,65.56455993652344
2003-08-18,66.13056945800781
2003-08-19,66.38066864013672
2003-08-20,66.11080169677734
2003-08-21,66.32141876220703
2003-08-22,65.66328430175781
2003-08-25,65.76860809326172
2003-08-26,65.88704681396484
2003-08-27,65.90678405761719
2003-08-28,66.3148422241211
2003-08-29,66.76236724853516
2003-09-02,67.657470703125
2003-09-03,68.02601623535156
2003-09-04,68.05890655517578
2003-09-05,67.67723846435547
2003-09-08,68.23664093017578
2003-09-09,67.78905487060547
2003-09-10,67.10464477539062
2003-09-11,67.3021011352539
2003-09-12,67.42709350585938
2003-09-15,67.19017028808594
2003-09-16,68.17083740234375
2003-09-17,68.03919219970703
2003-09-18,68.84211730957031
2003-09-19,68.49198913574219
2003-09-22,67.75201416015625
