Date,ITA
2006-08-14,18.53157615661621
2006-08-15,18.87078857421875
2006-08-16,19.226160049438477
2006-08-17,19.310955047607422
2006-08-18,19.298847198486328
2006-08-21,19.161537170410156
2006-08-22,19.1453914642334
2006-08-23,18.96769905090332
2006-08-24,18.92328643798828
2006-08-25,18.82636070251465
2006-08-28,19.04846954345703
2006-08-29,19.096925735473633
2006-08-30,19.18173599243164
2006-08-31,19.242307662963867
2006-09-01,19.38364028930664
2006-09-05,19.565366744995117
2006-09-06,19.3472957611084
2006-09-07,19.189804077148438
2006-09-08,19.230192184448242
2006-09-11,19.290767669677734
2006-09-12,19.278657913208008
2006-09-13,19.411909103393555
2006-09-14,19.37960433959961
2006-09-15,19.484600067138672
2006-09-18,19.50882911682129
2006-09-19,19.43210220336914
2006-09-20,19.710737228393555
2006-09-21,19.59766387939453
2006-09-22,19.537094116210938
2006-09-25,19.73093605041504
2006-09-26,19.842927932739258
2006-09-27,19.830795288085938
2006-09-28,19.84696388244629
2006-09-29,19.737808227539062
2006-10-02,19.766101837158203
2006-10-03,19.919742584228516
2006-10-04,20.134017944335938
2006-10-05,20.271486282348633
2006-10-06,20.267440795898438
2006-10-09,20.32404136657715
2006-10-10,20.364469528198242
2006-10-11,20.332122802734375
2006-10-12,20.72833824157715
2006-10-13,20.732376098632812
2006-10-16,20.890060424804688
2006-10-17,20.631296157836914
2006-10-18,20.631296157836914
2006-10-19,20.51406478881836
2006-10-20,20.372547149658203
2006-10-23,20.453413009643555
2006-10-24,20.550443649291992
2006-10-25,20.340213775634766
2006-10-26,20.408933639526367
2006-10-27,20.291696548461914
2006-10-30,20.55853271484375
2006-10-31,20.497880935668945
2006-11-01,20.384685516357422
2006-11-02,20.222963333129883
2006-11-03,20.271486282348633
2006-11-06,20.590877532958984
2006-11-07,20.772804260253906
2006-11-08,20.631296157836914
2006-11-09,20.47766876220703
2006-11-10,20.60300064086914
2006-11-13,20.764719009399414
2006-11-14,21.03964614868164
2006-11-15,21.363080978393555
2006-11-16,21.476293563842773
2006-11-17,21.38734245300293
2006-11-20,21.342872619628906
2006-11-21,21.476293563842773
2006-11-22,21.492454528808594
2006-11-24,21.468204498291016
2006-11-27,20.983043670654297
2006-11-28,21.100290298461914
2006-11-29,21.423723220825195
2006-11-30,21.346912384033203
2006-12-01,21.27413558959961
2006-12-04,21.62183952331543
2006-12-05,21.722909927368164
2006-12-06,21.767383575439453
2006-12-07,21.67035484313965
2006-12-08,21.633960723876953
2006-12-11,21.609703063964844
2006-12-12,21.50863265991211
2006-12-13,21.500547409057617
2006-12-14,21.4843692779541
2006-12-15,21.573320388793945
2006-12-18,21.306474685668945
2006-12-19,21.53692054748535
2006-12-20,21.678627014160156
2006-12-21,21.605751037597656
2006-12-22,21.443819046020508
2006-12-26,21.634090423583984
2006-12-27,21.82435417175293
2006-12-28,21.775779724121094
2006-12-29,21.634090423583984
2007-01-03,21.65028190612793
2007-01-04,21.625993728637695
2007-01-05,21.5247859954834
2007-01-08,21.76363182067871
2007-01-09,21.743392944335938
2007-01-10,21.909372329711914
2007-01-11,22.067251205444336
2007-01-12,22.05916404724121
2007-01-16,22.12798309326172
2007-01-17,22.136083602905273
2007-01-18,21.90532875061035
2007-01-19,22.03487205505371
2007-01-22,21.70291519165039
2007-01-23,22.229190826416016
2007-01-24,22.310155868530273
2007-01-25,22.03487205505371
2007-01-26,21.949857711791992
2007-01-29,21.99843406677246
2007-01-30,22.119884490966797
2007-01-31,22.443750381469727
2007-02-01,22.727127075195312
2007-02-02,22.759517669677734
2007-02-05,22.84453010559082
2007-02-06,22.982177734375
2007-02-07,23.079330444335938
2007-02-08,23.046939849853516
2007-02-09,22.897153854370117
2007-02-12,22.832387924194336
2007-02-13,23.026700973510742
2007-02-14,23.160293579101562
2007-02-15,23.297935485839844
2007-02-16,23.237215042114258
2007-02-20,23.415342330932617
2007-02-21,23.439624786376953
2007-02-22,23.358659744262695
2007-02-23,23.32628059387207
2007-02-26,23.075284957885742
2007-02-27,22.32634735107422
2007-02-28,22.447799682617188
2007-03-01,22.45589256286621
2007-03-02,22.13202667236328
2007-03-05,21.92151641845703
2007-03-06,22.310155868530273
2007-03-07,22.306108474731445
2007-03-08,22.459941864013672
2007-03-09,22.58949089050293
2007-03-12,22.880964279174805
2007-03-13,22.37897491455078
2007-03-14,22.45589256286621
2007-03-15,22.690690994262695
2007-03-16,22.706892013549805
2007-03-19,22.905254364013672
2007-03-20,23.00646209716797
2007-03-21,23.237215042114258
2007-03-22,23.103620529174805
2007-03-23,23.255962371826172
2007-03-26,23.187084197998047
2007-03-27,23.11821174621582
2007-03-28,22.8751220703125
2007-03-29,22.980459213256836
2007-03-30,22.8994197845459
2007-04-02,22.948040008544922
2007-04-03,23.174922943115234
2007-04-04,23.199237823486328
2007-04-05,23.191137313842773
2007-04-09,23.191137313842773
2007-04-10,23.23164939880371
2007-04-11,23.000715255737305
2007-04-12,23.170879364013672
2007-04-13,23.195186614990234
2007-04-16,23.4099178314209
2007-04-17,23.39776039123535
2007-04-18,23.584135055541992
2007-04-19,23.474742889404297
2007-04-20,23.717832565307617
2007-04-23,23.819122314453125
2007-04-24,23.70973777770996
2007-04-25,23.83937644958496
2007-04-26,23.738094329833984
2007-04-27,23.896108627319336
2007-04-30,23.734037399291992
2007-05-01,23.79886817932129
2007-05-02,24.106788635253906
2007-05-03,24.301258087158203
2007-05-04,24.398500442504883
2007-05-07,24.698312759399414
2007-05-08,24.621335983276367
2007-05-09,24.742887496948242
2007-05-10,24.51194190979004
2007-05-11,24.625389099121094
2007-05-14,24.572715759277344
2007-05-15,24.520048141479492
2007-05-16,24.730728149414062
2007-05-17,24.771236419677734
2007-05-18,24.795549392700195
2007-05-21,24.8968448638916
2007-05-22,24.755035400390625
2007-05-23,24.613231658935547
2007-05-24,24.528152465820312
2007-05-25,24.71857452392578
2007-05-29,24.941410064697266
2007-05-30,25.127777099609375
2007-05-31,25.310102462768555
2007-06-01,25.34251594543457
2007-06-04,25.40734100341797
2007-06-05,25.326305389404297
2007-06-06,25.241222381591797
2007-06-07,24.819862365722656
2007-06-08,25.139930725097656
2007-06-11,25.148042678833008
2007-06-12,24.856321334838867
2007-06-13,25.160194396972656
2007-06-14,25.43975067138672
2007-06-15,25.670700073242188
2007-06-18,25.553192138671875
2007-06-19,25.69499397277832
2007-06-20,25.42354965209961
2007-06-21,25.47216796875
2007-06-22,25.29794692993164
2007-06-25,25.20476531982422
2007-06-26,25.1561336517334
2007-06-27,25.314146041870117
2007-06-28,25.347806930541992
2007-06-29,25.477575302124023
2007-07-02,25.818185806274414
2007-07-03,25.93984031677246
2007-07-05,26.097990036010742
2007-07-06,26.142595291137695
2007-07-09,26.406166076660156
2007-07-10,26.0290584564209
2007-07-11,26.1588134765625
2007-07-12,26.47509765625
2007-07-13,26.665681838989258
2007-07-16,26.572418212890625
2007-07-17,26.80355453491211
2007-07-18,26.6981143951416
2007-07-19,27.067136764526367
2007-07-20,26.73056411743164
2007-07-23,26.88870620727539
2007-07-24,26.491323471069336
2007-07-25,26.767059326171875
2007-07-26,26.1588134765625
2007-07-27,25.9155216217041
2007-07-30,26.2520694732666
2007-07-31,25.842519760131836
2007-08-01,26.170970916748047
2007-08-02,26.677858352661133
2007-08-03,26.1953067779541
2007-08-06,26.491323471069336
2007-08-07,26.49537467956543
2007-08-08,26.539976119995117
2007-08-09,25.684370040893555
2007-08-10,26.097990036010742
2007-08-13,26.20341682434082
2007-08-14,25.445133209228516
2007-08-15,24.978801727294922
2007-08-16,24.954479217529297
2007-08-17,25.720870971679688
2007-08-20,25.879016876220703
2007-08-21,25.826297760009766
2007-08-22,26.24396514892578
2007-08-23,25.94389533996582
2007-08-24,26.462932586669922
2007-08-27,26.42238426208496
2007-08-28,25.55461311340332
2007-08-29,26.179088592529297
2007-08-30,26.170970916748047
2007-08-31,26.393997192382812
2007-09-04,26.491323471069336
2007-09-05,26.219636917114258
2007-09-06,26.365612030029297
2007-09-07,26.008773803710938
2007-09-10,26.037151336669922
2007-09-11,26.41832160949707
2007-09-12,26.454818725585938
2007-09-13,26.5278263092041
2007-09-14,26.767059326171875
2007-09-17,26.58052635192871
2007-09-18,27.20905303955078
2007-09-19,27.379362106323242
2007-09-20,27.52128791809082
2007-09-21,27.70781707763672
2007-09-24,27.610496520996094
2007-09-25,27.998886108398438
2007-09-26,28.254568099975586
2007-09-27,28.36414909362793
2007-09-28,28.258621215820312
2007-10-01,28.78215980529785
2007-10-02,28.631986618041992
2007-10-03,28.416893005371094
2007-10-04,28.644174575805664
2007-10-05,28.814632415771484
2007-10-08,28.7740478515625
2007-10-09,29.106834411621094
2007-10-10,28.737516403198242
2007-10-11,28.51024055480957
2007-10-12,28.79839324951172
2007-10-15,28.404727935791016
2007-10-16,28.457489013671875
2007-10-17,28.384445190429688
2007-10-18,28.477779388427734
2007-10-19,27.649873733520508
2007-10-22,27.901479721069336
2007-10-23,28.246448516845703
2007-10-24,28.31545066833496
2007-10-25,28.607650756835938
2007-10-26,28.51024055480957
2007-10-29,28.6117000579834
2007-10-30,28.404727935791016
2007-10-31,28.802459716796875
2007-11-01,28.327625274658203
2007-11-02,28.644174575805664
2007-11-05,28.640111923217773
2007-11-06,29.078433990478516
2007-11-07,28.429092407226562
2007-11-08,28.372272491455078
2007-11-09,27.958303451538086
2007-11-12,27.5565242767334
2007-11-13,28.16122817993164
2007-11-14,27.958303451538086
2007-11-15,27.564638137817383
2007-11-16,27.56058692932129
2007-11-19,27.17502784729004
2007-11-20,27.138505935668945
2007-11-21,26.82196044921875
2007-11-23,27.31707000732422
2007-11-26,27.01675796508789
2007-11-27,27.406360626220703
2007-11-28,28.242395401000977
2007-11-29,28.116588592529297
2007-11-30,27.921785354614258
2007-12-03,28.084117889404297
2007-12-04,27.95423698425293
2007-12-05,28.319507598876953
2007-12-06,28.55083656311035
2007-12-07,28.700977325439453
2007-12-10,28.684764862060547
2007-12-11,27.72698211669922
2007-12-12,27.864961624145508
2007-12-13,28.01917839050293
2007-12-14,27.8365535736084
2007-12-17,27.211566925048828
2007-12-18,27.42665672302246
2007-12-19,27.292720794677734
2007-12-20,27.455074310302734
2007-12-21,28.00295639038086
2007-12-24,28.335735321044922
2007-12-26,28.33167266845703
2007-12-27,27.844764709472656
2007-12-28,27.7716064453125
2007-12-31,27.60904884338379
2008-01-02,27.092870712280273
2008-01-03,27.409889221191406
2008-01-04,26.79617691040039
2008-01-07,26.34503746032715
2008-01-08,25.4711971282959
2008-01-09,25.824790954589844
2008-01-10,26.093040466308594
2008-01-11,25.64190101623535
2008-01-14,25.76789665222168
2008-01-15,25.32893943786621
2008-01-16,25.239530563354492
2008-01-17,24.329126358032227
2008-01-18,24.276277542114258
2008-01-22,23.89830780029297
2008-01-23,24.04461097717285
2008-01-24,24.560792922973633
2008-01-25,24.48356819152832
2008-01-28,24.605487823486328
2008-01-29,24.950963973999023
2008-01-30,24.930639266967773
2008-01-31,25.284238815307617
2008-02-01,25.776016235351562
2008-02-04,25.751636505126953
2008-02-05,25.12572479248047
2008-02-06,24.792451858520508
2008-02-07,24.869672775268555
2008-02-08,24.788389205932617
2008-02-11,25.048507690429688
2008-02-12,25.21514892578125
2008-02-13,25.792280197143555
2008-02-14,25.41023063659668
2008-02-15,25.146053314208984
2008-02-19,25.308626174926758
2008-02-20,25.284238815307617
2008-02-21,24.837160110473633
2008-02-22,24.995676040649414
2008-02-25,25.385847091674805
2008-02-26,25.393972396850586
2008-02-27,25.320812225341797
2008-02-28,25.113534927368164
2008-02-29,24.50794792175293
2008-03-03,24.57298469543457
2008-03-04,24.35757064819336
2008-03-05,24.605487823486328
2008-03-06,24.26001739501953
2008-03-07,23.9267520904541
2008-03-10,23.341480255126953
2008-03-11,23.82107925415039
2008-03-12,23.715402603149414
2008-03-13,23.9551944732666
2008-03-14,23.666629791259766
2008-03-17,23.459352493286133
2008-03-18,24.12590217590332
2008-03-19,23.650371551513672
2008-03-20,23.707265853881836
2008-03-24,24.134035110473633
2008-03-25,24.33426856994629
2008-03-26,24.28949737548828
2008-03-27,24.03309440612793
2008-03-28,24.000534057617188
2008-03-31,24.04123306274414
2008-04-01,24.806385040283203
2008-04-02,24.85114860534668
2008-04-03,24.77789306640625
2008-04-04,24.940702438354492
2008-04-07,24.86742401123047
2008-04-08,24.806385040283203
2008-04-09,25.0098876953125
2008-04-10,25.156402587890625
2008-04-11,24.582538604736328
2008-04-14,24.56218910217285
2008-04-15,24.330202102661133
2008-04-16,24.924419403076172
2008-04-17,24.692428588867188
2008-04-18,25.274429321289062
2008-04-21,25.237802505493164
2008-04-22,24.90406608581543
2008-04-23,25.302921295166016
2008-04-24,25.7139892578125
2008-04-25,26.05992889404297
2008-04-28,26.039579391479492
2008-04-29,25.990739822387695
2008-04-30,25.94190788269043
2008-05-01,26.344831466674805
2008-05-02,26.426233291625977
2008-05-05,26.336694717407227
2008-05-06,26.51169204711914
2008-05-07,26.10877227783203
2008-05-08,26.28378677368164
2008-05-09,26.13726234436035
2008-05-12,26.4791316986084
2008-05-13,26.67856788635254
2008-05-14,26.788455963134766
2008-05-15,26.906482696533203
2008-05-16,26.698909759521484
2008-05-19,26.975669860839844
2008-05-20,26.633808135986328
2008-05-21,25.917482376098633
2008-05-22,25.84828758239746
2008-05-23,25.652935028076172
2008-05-27,25.860502243041992
2008-05-28,25.901201248168945
2008-05-29,25.93783187866211
2008-05-30,26.361112594604492
2008-06-02,26.07213592529297
2008-06-03,25.534915924072266
2008-06-04,25.298852920532227
2008-06-05,25.437231063842773
2008-06-06,24.293561935424805
2008-06-09,24.195898056030273
2008-06-10,23.984262466430664
2008-06-11,23.617952346801758
2008-06-12,23.77262306213379
2008-06-13,24.110422134399414
2008-06-16,24.09821319580078
2008-06-17,23.845876693725586
2008-06-18,23.727848052978516
2008-06-19,24.179615020751953
2008-06-20,23.81739044189453
2008-06-23,23.866228103637695
2008-06-24,23.740049362182617
2008-06-25,23.088369369506836
2008-06-26,22.403663635253906
2008-06-27,22.208032608032227
2008-06-30,22.106143951416016
2008-07-01,22.208032608032227
2008-07-02,21.674135208129883
2008-07-03,21.869754791259766
2008-07-07,21.84530258178711
2008-07-08,22.481098175048828
2008-07-09,22.106143951416016
2008-07-10,22.31400489807129
2008-07-11,21.873836517333984
2008-07-14,21.82084846496582
2008-07-15,21.604841232299805
2008-07-16,22.22841453552246
2008-07-17,22.32622718811035
2008-07-18,22.448490142822266
2008-07-21,22.456645965576172
2008-07-22,23.023155212402344
2008-07-23,23.251388549804688
2008-07-24,22.631895065307617
2008-07-25,23.067989349365234
2008-07-28,22.623743057250977
2008-07-29,23.165809631347656
2008-07-30,23.296218872070312
2008-07-31,22.949804306030273
2008-08-01,22.970178604125977
2008-08-04,22.868284225463867
2008-08-05,23.46739959716797
2008-08-06,23.573362350463867
2008-08-07,23.332902908325195
2008-08-08,24.15617561340332
2008-08-11,24.196937561035156
2008-08-12,24.180631637573242
2008-08-13,24.09912109375
2008-08-14,24.196937561035156
2008-08-15,24.388492584228516
2008-08-18,24.13987159729004
2008-08-19,23.76899528503418
2008-08-20,23.66710662841797
2008-08-21,23.48777961730957
2008-08-22,23.846433639526367
2008-08-25,23.47962188720703
2008-08-26,23.56113624572754
2008-08-27,23.703794479370117
2008-08-28,24.343660354614258
2008-08-29,24.00945472717285
2008-09-02,24.09912109375
2008-09-03,24.054292678833008
2008-09-04,23.247316360473633
2008-09-05,23.300304412841797
2008-09-08,23.544836044311523
2008-09-09,23.169879913330078
2008-09-10,22.880510330200195
2008-09-11,23.14950180053711
2008-09-12,23.381818771362305
2008-09-15,22.684877395629883
2008-09-16,22.611522674560547
2008-09-17,21.490726470947266
2008-09-18,22.29769515991211
2008-09-19,22.656347274780273
2008-09-22,22.036861419677734
2008-09-23,21.65782928466797
2008-09-24,21.431137084960938
2008-09-25,21.529165267944336
2008-09-26,21.496488571166992
2008-09-29,20.430442810058594
2008-09-30,20.80621337890625
2008-10-01,20.499879837036133
2008-10-02,19.486940383911133
2008-10-03,19.25003433227539
2008-10-06,18.535259246826172
2008-10-07,17.865407943725586
2008-10-08,17.46104621887207
2008-10-09,16.431764602661133
2008-10-10,15.929374694824219
2008-10-13,17.51822853088379
2008-10-14,17.542728424072266
2008-10-15,16.0151424407959
2008-10-16,16.94640350341797
2008-10-17,16.77894401550293
2008-10-20,17.179222106933594
2008-10-21,16.582881927490234
2008-10-22,15.864028930664062
2008-10-23,16.05600357055664
2008-10-24,15.537272453308105
2008-10-27,14.76530647277832
2008-10-28,16.337820053100586
2008-10-29,16.709505081176758
2008-10-30,17.416122436523438
2008-10-31,17.804136276245117
2008-11-03,17.84498405456543
2008-11-04,18.437240600585938
2008-11-05,17.37527084350586
2008-11-06,16.419509887695312
2008-11-07,16.599224090576172
2008-11-10,16.558380126953125
2008-11-11,16.13768768310547
2008-11-12,15.414741516113281
2008-11-13,16.15810203552246
2008-11-14,15.39840030670166
2008-11-17,15.096144676208496
2008-11-18,15.047137260437012
2008-11-19,14.132219314575195
2008-11-20,13.552223205566406
2008-11-21,14.499820709228516
2008-11-24,15.055304527282715
2008-11-25,14.994039535522461
2008-11-26,15.614872932434082
2008-11-28,16.039653778076172
2008-12-01,14.851080894470215
2008-12-02,15.43108081817627
2008-12-03,15.623050689697266
2008-12-04,15.145160675048828
2008-12-05,15.58220100402832
2008-12-08,16.19485855102539
2008-12-09,15.974303245544434
2008-12-10,16.07233238220215
2008-12-11,15.512763977050781
2008-12-12,15.782334327697754
2008-12-15,15.467833518981934
2008-12-16,16.27655029296875
2008-12-17,16.292892456054688
2008-12-18,16.21120262145996
2008-12-19,16.31740379333496
2008-12-22,16.16628074645996
2008-12-23,15.839632034301758
2008-12-24,15.938124656677246
2008-12-26,16.13098907470703
2008-12-29,15.909393310546875
2008-12-30,16.422334671020508
2008-12-31,16.939376831054688
2009-01-02,17.55901336669922
2009-01-05,17.6164608001709
2009-01-06,17.90781593322754
2009-01-07,17.4892520904541
2009-01-08,17.509777069091797
2009-01-09,17.189697265625
2009-01-12,16.939376831054688
2009-01-13,16.67265510559082
2009-01-14,16.319746017456055
2009-01-15,16.373098373413086
2009-01-16,16.791654586791992
2009-01-20,16.10226058959961
2009-01-21,16.656234741210938
2009-01-22,16.545446395874023
2009-01-23,16.405921936035156
2009-01-26,16.66444969177246
2009-01-27,16.771135330200195
2009-01-28,17.17327117919922
2009-01-29,16.565956115722656
2009-01-30,16.471586227416992
2009-02-02,16.159709930419922
2009-02-03,16.373098373413086
2009-02-04,16.348474502563477
2009-02-05,16.512609481811523
2009-02-06,16.561859130859375
2009-02-09,16.74651336669922
2009-02-10,16.007875442504883
2009-02-11,15.979145050048828
2009-02-12,15.99967098236084
2009-02-13,16.17201805114746
2009-02-17,15.52366828918457
2009-02-18,15.421072006225586
2009-02-19,15.33899974822998
2009-02-20,14.957371711730957
2009-02-23,14.280290603637695
2009-02-24,14.620889663696289
2009-02-25,14.103839874267578
2009-02-26,13.742725372314453
2009-02-27,13.307755470275879
2009-03-02,12.429598808288574
2009-03-03,12.240836143493652
2009-03-04,12.523980140686035
2009-03-05,11.920758247375488
2009-03-06,11.87972640991211
2009-03-09,11.72378921508789
2009-03-10,12.314698219299316
2009-03-11,12.335219383239746
2009-03-12,12.700434684753418
2009-03-13,12.745573043823242
2009-03-16,12.971266746520996
2009-03-17,13.221579551696777
2009-03-18,13.451377868652344
2009-03-19,13.27902889251709
2009-03-20,13.024615287780762
2009-03-23,13.833008766174316
2009-03-24,13.701693534851074
2009-03-25,13.94543743133545
2009-03-26,14.637147903442383
2009-03-27,14.295414924621582
2009-03-30,13.718984603881836
2009-03-31,13.805450439453125
2009-04-01,13.982497215270996
2009-04-02,14.538337707519531
2009-04-03,14.480695724487305
2009-04-06,14.991249084472656
2009-04-07,14.661859512329102
2009-04-08,14.715384483337402
2009-04-09,15.489447593688965
2009-04-13,15.234164237976074
2009-04-14,14.974776268005371
2009-04-15,15.188884735107422
2009-04-16,15.70766544342041
2009-04-17,15.77354907989502
2009-04-20,15.192998886108398
2009-04-21,15.45238208770752
2009-04-22,15.6582612991333
2009-04-23,15.967061996459961
2009-04-24,16.22644805908203
2009-04-27,16.07822036743164
2009-04-28,15.946464538574219
2009-04-29,16.411724090576172
2009-04-30,16.234682083129883
2009-05-01,16.481719970703125
2009-05-04,16.794647216796875
2009-05-05,16.868749618530273
2009-05-06,17.012866973876953
2009-05-07,16.790517807006836
2009-05-08,17.502822875976562
2009-05-11,17.0787353515625
2009-05-12,17.041675567626953
2009-05-13,16.527023315429688
2009-05-14,16.6834774017334
2009-05-15,16.555835723876953
2009-05-18,17.016984939575195
2009-05-19,17.06637954711914
2009-05-20,17.0952091217041
2009-05-21,16.699947357177734
2009-05-22,16.687589645385742
2009-05-26,17.194026947021484
2009-05-27,16.992277145385742
2009-05-28,17.251672744750977
2009-05-29,17.28460121154785
2009-06-01,18.058670043945312
2009-06-02,18.198652267456055
2009-06-03,17.91456413269043
2009-06-04,18.367462158203125
2009-06-05,18.808025360107422
2009-06-08,18.676265716552734
2009-06-09,18.43334197998047
2009-06-10,18.3715763092041
2009-06-11,18.128662109375
2009-06-12,18.264535903930664
2009-06-15,17.80750846862793
2009-06-16,17.568706512451172
2009-06-17,17.5810546875
2009-06-18,17.721036911010742
2009-06-19,17.638694763183594
2009-06-22,17.251672744750977
2009-06-23,16.81110954284668
2009-06-24,16.590456008911133
2009-06-25,16.93342399597168
2009-06-26,16.842517852783203
2009-06-29,17.065649032592773
2009-06-30,16.854915618896484
2009-07-01,16.875566482543945
2009-07-02,16.27641487121582
2009-07-06,16.226823806762695
2009-07-07,15.792961120605469
2009-07-08,15.79709243774414
2009-07-09,15.743376731872559
2009-07-10,15.842546463012695
2009-07-13,16.177244186401367
2009-07-14,16.44169044494629
2009-07-15,16.90036392211914
2009-07-16,17.160694122314453
2009-07-17,17.007802963256836
2009-07-20,17.272258758544922
2009-07-21,17.181350708007812
2009-07-22,17.148286819458008
2009-07-23,17.21027374267578
2009-07-24,17.106975555419922
2009-07-27,16.99953269958496
2009-07-28,17.115232467651367
2009-07-29,17.17721939086914
2009-07-30,17.437543869018555
2009-07-31,17.3920841217041
2009-08-03,17.73092269897461
2009-08-04,17.854890823364258
2009-08-05,17.660673141479492
2009-08-06,17.801166534423828
2009-08-07,18.135873794555664
2009-08-10,17.970582962036133
2009-08-11,17.76396942138672
2009-08-12,18.222637176513672
2009-08-13,18.160673141479492
2009-08-14,17.90447425842285
2009-08-17,17.549110412597656
2009-08-18,17.611087799072266
2009-08-19,17.673076629638672
2009-08-20,17.86314582824707
2009-08-21,18.330078125
2009-08-24,18.44164276123047
2009-08-25,18.44577980041504
2009-08-26,18.408586502075195
2009-08-27,18.784603118896484
2009-08-28,18.656511306762695
2009-08-31,18.48296546936035
2009-09-01,18.321807861328125
2009-09-02,18.23090171813965
2009-09-03,18.34660530090332
2009-09-04,18.697832107543945
2009-09-08,18.88791275024414
2009-09-09,19.07798957824707
2009-09-10,19.251544952392578
2009-09-11,19.437484741210938
2009-09-14,19.454021453857422
2009-09-15,19.56558609008789
2009-09-16,19.71847152709961
2009-09-17,19.99532699584961
2009-09-18,20.13581085205078
2009-09-21,19.99945640563965
2009-09-22,20.098865509033203
2009-09-23,20.032590866088867
2009-09-24,19.68878173828125
2009-09-25,19.58106803894043
2009-09-28,19.94146156311035
2009-09-29,20.094730377197266
2009-09-30,19.904176712036133
2009-10-01,19.390525817871094
2009-10-02,19.158546447753906
2009-10-05,19.390525817871094
2009-10-06,19.643213272094727
2009-10-07,19.601787567138672
2009-10-08,19.701200485229492
2009-10-09,19.982881546020508
2009-10-12,19.81304168701172
2009-10-13,19.77161979675293
2009-10-14,20.1610050201416
2009-10-15,20.173437118530273
2009-10-16,20.177576065063477
2009-10-19,20.40126609802246
2009-10-20,19.86690330505371
2009-10-21,19.643213272094727
2009-10-22,20.028453826904297
2009-10-23,19.77161979675293
2009-10-26,19.51894187927246
2009-10-27,19.365665435791016
2009-10-28,18.88514518737793
2009-10-29,19.154403686523438
2009-10-30,18.665611267089844
2009-11-02,18.82715606689453
2009-11-03,18.814729690551758
2009-11-04,18.893434524536133
2009-11-05,19.506507873535156
2009-11-06,19.572786331176758
2009-11-09,19.9704532623291
2009-11-10,19.87103843688965
2009-11-11,19.99530792236328
2009-11-12,19.788192749023438
2009-11-13,20.032590866088867
2009-11-16,20.492406845092773
2009-11-17,20.500686645507812
2009-11-18,20.293569564819336
2009-11-19,19.99530792236328
2009-11-20,20.057443618774414
2009-11-23,20.405410766601562
2009-11-24,20.351551055908203
2009-11-25,20.513113021850586
2009-11-27,20.185853958129883
2009-11-30,20.053314208984375
2009-12-01,20.351551055908203
2009-12-02,20.48410987854004
2009-12-03,20.392982482910156
2009-12-04,20.807218551635742
2009-12-07,20.98119354248047
2009-12-08,20.815500259399414
2009-12-09,20.678802490234375
2009-12-10,20.66637420654297
2009-12-11,21.006052017211914
2009-12-14,21.30430030822754
2009-12-15,21.267026901245117
2009-12-16,21.30845069885254
2009-12-17,21.064044952392578
2009-12-18,21.039188385009766
2009-12-21,21.30845069885254
2009-12-22,21.432722091674805
2009-12-23,21.458967208862305
2009-12-24,21.504789352416992
2009-12-28,21.508962631225586
2009-12-29,21.538114547729492
2009-12-30,21.54227638244629
2009-12-31,21.22983169555664
2010-01-04,21.76725196838379
2010-01-05,21.892227172851562
2010-01-06,22.088031768798828
2010-01-07,22.146352767944336
2010-01-08,22.271326065063477
2010-01-11,22.446298599243164
2010-01-12,22.23799705505371
2010-01-13,22.517118453979492
2010-01-14,22.667098999023438
2010-01-15,22.39214515686035
2010-01-19,22.579618453979492
