Date,GD
2000-11-03,20.257265090942383
2000-11-06,20.58905601501465
2000-11-07,20.386293411254883
2000-11-08,20.404727935791016
2000-11-09,20.644350051879883
2000-11-10,20.57061767578125
2000-11-13,21.30791664123535
2000-11-14,21.234201431274414
2000-11-15,21.584392547607422
2000-11-16,21.547548294067383
2000-11-17,21.56596565246582
2000-11-20,21.52911376953125
2000-11-21,22.045211791992188
2000-11-22,21.234201431274414
2000-11-24,21.63970375061035
2000-11-27,20.69963836669922
2000-11-28,20.62591552734375
2000-11-29,22.10051155090332
2000-11-30,22.487594604492188
2000-12-01,21.69499969482422
2000-12-04,20.939268112182617
2000-12-05,21.234201431274414
2000-12-06,20.404727935791016
2000-12-07,20.58905601501465
2000-12-08,21.215755462646484
2000-12-11,21.71343231201172
2000-12-12,21.69499969482422
2000-12-13,21.971477508544922
2000-12-14,21.82401466369629
2000-12-15,21.87932014465332
2000-12-18,22.469167709350586
2000-12-19,22.34014129638672
2000-12-20,21.547548294067383
2000-12-21,21.971477508544922
2000-12-22,21.971477508544922
2000-12-26,22.10051155090332
2000-12-27,22.174243927001953
2000-12-28,22.653493881225586
2000-12-29,23.003704071044922
2001-01-02,22.137378692626953
2001-01-03,21.510671615600586
2001-01-04,20.441598892211914
2001-01-05,20.404727935791016
2001-01-08,20.515323638916016
2001-01-09,20.58905601501465
2001-01-10,20.644350051879883
2001-01-11,20.18353843688965
2001-01-12,19.92548179626465
2001-01-16,20.238842010498047
2001-01-17,19.760725021362305
2001-01-18,20.093786239624023
2001-01-19,20.241790771484375
2001-01-22,20.704357147216797
2001-01-23,20.537843704223633
2001-01-24,20.685855865478516
2001-01-25,21.42595672607422
2001-01-26,21.24093246459961
2001-01-29,20.959697723388672
2001-01-30,20.92417335510254
2001-01-31,21.012977600097656
2001-02-01,20.7021427154541
2001-02-02,20.687326431274414
2001-02-05,20.16038703918457
2001-02-06,19.923551559448242
2001-02-07,19.497255325317383
2001-02-08,19.97684669494629
2001-02-09,19.760725021362305
2001-02-12,19.660078048706055
2001-02-13,20.204797744750977
2001-02-14,20.471227645874023
2001-02-15,20.40017318725586
2001-02-16,20.89752197265625
2001-02-20,20.719911575317383
2001-02-21,20.666616439819336
2001-02-22,20.406103134155273
2001-02-23,20.53635025024414
2001-02-26,20.92417335510254
2001-02-27,20.639970779418945
2001-02-28,20.18406867980957
2001-03-01,19.864347457885742
2001-03-02,19.716325759887695
2001-03-05,20.456424713134766
2001-03-06,20.642925262451172
2001-03-07,21.33566665649414
2001-03-08,21.356399536132812
2001-03-09,21.300140380859375
2001-03-12,20.462339401245117
2001-03-13,20.660696029663086
2001-03-14,20.545236587524414
2001-03-15,20.31136703491211
2001-03-16,20.101181030273438
2001-03-19,20.231422424316406
2001-03-20,19.90874671936035
2001-03-21,19.390670776367188
2001-03-22,19.053194046020508
2001-03-23,19.183456420898438
2001-03-26,18.94661521911621
2001-03-27,18.514406204223633
2001-03-28,18.05849838256836
2001-03-29,18.339731216430664
2001-03-30,18.5736083984375
2001-04-02,19.103519439697266
2001-04-03,18.843000411987305
2001-04-04,18.86668586730957
2001-04-05,19.153837203979492
2001-04-06,19.19824981689453
2001-04-09,19.452850341796875
2001-04-10,20.222875595092773
2001-04-11,20.11881446838379
2001-04-12,20.618295669555664
2001-04-16,20.362613677978516
2001-04-17,20.157470703125
2001-04-18,20.957231521606445
2001-04-19,21.852121353149414
2001-04-20,21.37640953063965
2001-04-23,21.37640953063965
2001-04-24,22.033479690551758
2001-04-25,21.623188018798828
2001-04-26,22.44674301147461
2001-04-27,22.74403953552246
2001-04-30,22.916481018066406
2001-05-01,23.100811004638672
2001-05-02,23.469480514526367
2001-05-03,23.386245727539062
2001-05-04,23.344602584838867
2001-05-07,23.190004348754883
2001-05-08,23.279199600219727
2001-05-09,23.234596252441406
2001-05-10,23.160268783569336
2001-05-11,23.264333724975586
2001-05-14,23.389198303222656
2001-05-15,23.627046585083008
2001-05-16,23.79056739807129
2001-05-17,24.34355926513672
2001-05-18,24.37031364440918
2001-05-21,24.64383888244629
2001-05-22,24.869810104370117
2001-05-23,23.787593841552734
2001-05-24,22.94620704650879
2001-05-25,23.03540802001953
2001-05-29,22.74403953552246
2001-05-30,23.53785514831543
2001-05-31,23.047298431396484
2001-06-01,23.35649871826172
2001-06-04,23.32677459716797
2001-06-05,23.820295333862305
2001-06-06,23.219730377197266
2001-06-07,23.127574920654297
2001-06-08,22.96109390258789
2001-06-11,22.72323226928711
2001-06-12,22.833229064941406
2001-06-13,22.559711456298828
2001-06-14,22.036453247070312
2001-06-15,22.104827880859375
2001-06-18,22.217805862426758
2001-06-19,22.440797805786133
2001-06-20,22.642959594726562
2001-06-21,22.494308471679688
2001-06-22,21.89374351501465
2001-06-25,21.754009246826172
2001-06-26,22.14646339416504
2001-06-27,22.238622665405273
2001-06-28,22.29808807373047
2001-06-29,23.13351821899414
2001-07-02,22.7083683013916
2001-07-03,22.684587478637695
2001-07-05,22.803495407104492
2001-07-06,22.217805862426758
2001-07-09,22.431869506835938
2001-07-10,22.197004318237305
2001-07-11,22.352182388305664
2001-07-12,23.426511764526367
2001-07-13,23.498132705688477
2001-07-16,24.011442184448242
2001-07-17,23.641380310058594
2001-07-18,24.17258071899414
2001-07-19,25.055919647216797
2001-07-20,24.75450897216797
2001-07-23,24.3546199798584
2001-07-24,23.841325759887695
2001-07-25,23.915935516357422
2001-07-26,24.083059310913086
2001-07-27,24.23525619506836
2001-07-30,24.262113571166992
2001-07-31,24.139751434326172
2001-08-01,24.873886108398438
2001-08-02,24.891801834106445
2001-08-03,24.670961380004883
2001-08-06,24.414308547973633
2001-08-07,24.915664672851562
2001-08-08,24.4740047454834
2001-08-09,25.023107528686523
2001-08-10,25.390159606933594
2001-08-13,25.166345596313477
2001-08-14,24.69184684753418
2001-08-15,24.42624282836914
2001-08-16,24.841066360473633
2001-08-17,24.384469985961914
2001-08-20,24.6082820892334
2001-08-21,24.560548782348633
2001-08-22,23.98755645751953
2001-08-23,24.190492630004883
2001-08-24,24.76943588256836
2001-08-27,24.65005874633789
2001-08-28,24.309865951538086
2001-08-29,23.972633361816406
2001-08-30,23.72494125366211
2001-08-31,23.563798904418945
2001-09-04,23.23552894592285
2001-09-05,23.157941818237305
2001-09-06,23.196733474731445
2001-09-07,22.80877685546875
2001-09-10,22.671489715576172
2001-09-17,24.739604949951172
2001-09-18,24.605297088623047
2001-09-19,24.706771850585938
2001-09-20,23.683170318603516
2001-09-21,25.073835372924805
2001-09-24,25.724401473999023
2001-09-25,25.61098861694336
2001-09-26,25.482685089111328
2001-09-27,26.73904800415039
2001-09-28,26.357074737548828
2001-10-01,25.924360275268555
2001-10-02,25.948226928710938
2001-10-03,26.894304275512695
2001-10-04,27.38829803466797
2001-10-05,27.723613739013672
2001-10-08,28.43916130065918
2001-10-09,27.163755416870117
2001-10-10,26.9451961517334
2001-10-11,26.346420288085938
2001-10-12,26.316486358642578
2001-10-15,26.930217742919922
2001-10-16,27.274524688720703
2001-10-17,25.07400131225586
2001-10-18,24.059066772460938
2001-10-19,24.80755615234375
2001-10-22,25.388364791870117
2001-10-23,24.478214263916016
2001-10-24,24.84646224975586
2001-10-25,25.47519302368164
2001-10-26,25.74762725830078
2001-10-29,24.580007553100586
2001-10-30,24.40037727355957
2001-10-31,24.430320739746094
2001-11-01,25.148847579956055
2001-11-02,25.591951370239258
2001-11-05,25.298538208007812
2001-11-06,25.262615203857422
2001-11-07,24.550067901611328
2001-11-08,24.235700607299805
2001-11-09,24.768627166748047
2001-11-12,24.6458740234375
2001-11-13,23.72675323486328
2001-11-14,23.801589965820312
2001-11-15,23.00520896911621
2001-11-16,23.83452033996582
2001-11-19,24.666837692260742
2001-11-20,24.762643814086914
2001-11-21,24.624910354614258
2001-11-23,24.900352478027344
2001-11-26,25.059040069580078
2001-11-27,24.954252243041992
2001-11-28,24.59198570251465
2001-11-29,24.774606704711914
2001-11-30,24.894378662109375
2001-12-03,24.541078567504883
2001-12-04,24.424320220947266
2001-12-05,24.50515365600586
2001-12-06,24.44228172302246
2001-12-07,24.011159896850586
2001-12-10,23.277664184570312
2001-12-11,23.014179229736328
2001-12-12,23.945302963256836
2001-12-13,23.777645111083984
2001-12-14,23.95726776123047
2001-12-17,23.92732810974121
2001-12-18,23.56507110595703
2001-12-19,23.50519371032715
2001-12-20,23.3824405670166
2001-12-21,23.3824405670166
2001-12-24,23.36448097229004
2001-12-26,23.325563430786133
2001-12-27,23.508180618286133
2001-12-28,23.642921447753906
2001-12-31,23.843503952026367
2002-01-02,23.954294204711914
2002-01-03,24.250675201416016
2002-01-04,24.792577743530273
2002-01-07,25.133878707885742
2002-01-08,24.609954833984375
2002-01-09,24.250675201416016
2002-01-10,23.73273277282715
2002-01-11,23.172866821289062
2002-01-14,23.232757568359375
2002-01-15,23.127958297729492
2002-01-16,22.617145538330078
2002-01-17,22.746356964111328
2002-01-18,23.293230056762695
2002-01-22,23.66282081604004
2002-01-23,23.783000946044922
2002-01-24,25.05402374267578
2002-01-25,25.240341186523438
2002-01-28,25.814252853393555
2002-01-29,25.405601501464844
2002-01-30,25.645984649658203
2002-01-31,26.911014556884766
2002-02-01,26.87794303894043
2002-02-04,26.736736297607422
2002-02-05,26.51738166809082
2002-02-06,26.442251205444336
2002-02-07,25.811246871948242
2002-02-08,26.352121353149414
2002-02-11,26.655590057373047
2002-02-12,26.49633026123047
2002-02-13,26.547433853149414
2002-02-14,26.55343246459961
2002-02-15,27.052228927612305
2002-02-19,26.917011260986328
2002-02-20,27.785402297973633
2002-02-21,27.695262908935547
2002-02-22,26.352121353149414
2002-02-25,26.559450149536133
2002-02-26,26.956079483032227
2002-02-27,27.51797103881836
2002-02-28,27.30763816833496
2002-03-01,27.433834075927734
2002-03-04,28.4735107421875
2002-03-05,27.860532760620117
2002-03-06,28.245149612426758
2002-03-07,27.085285186767578
2002-03-08,26.141782760620117
2002-03-11,27.298629760742188
2002-03-12,27.19345474243164
2002-03-13,27.373746871948242
2002-03-14,27.304641723632812
2002-03-15,27.593088150024414
2002-03-18,27.35871696472168
2002-03-19,27.977718353271484
2002-03-20,28.245149612426758
2002-03-21,27.992725372314453
2002-03-22,27.74933624267578
2002-03-25,27.548038482666016
2002-03-26,28.02277946472168
2002-03-27,28.61773681640625
2002-03-28,28.2301082611084
2002-04-01,28.8400821685791
2002-04-02,28.515575408935547
2002-04-03,28.29923439025879
2002-04-04,28.350305557250977
2002-04-05,28.43745994567871
2002-04-08,28.554624557495117
2002-04-09,28.548627853393555
2002-04-10,28.958568572998047
2002-04-11,28.786760330200195
2002-04-12,28.518482208251953
2002-04-15,28.229103088378906
2002-04-16,27.897525787353516
2002-04-17,28.036176681518555
2002-04-18,28.24417495727539
2002-04-19,28.41901397705078
2002-04-22,27.990962982177734
2002-04-23,28.611923217773438
2002-04-24,28.937477111816406
2002-04-25,29.57046890258789
2002-04-26,29.347415924072266
2002-04-29,28.65412139892578
2002-04-30,29.266019821166992
2002-05-01,29.691041946411133
2002-05-02,29.992490768432617
2002-05-03,30.037708282470703
2002-05-06,29.856840133666992
2002-05-07,29.458946228027344
2002-05-08,29.83272361755371
2002-05-09,30.1040096282959
2002-05-10,30.164306640625
2002-05-13,30.064836502075195
2002-05-14,29.99549674987793
2002-05-15,30.06784439086914
2002-05-16,30.402427673339844
2002-05-17,30.37529945373535
2002-05-20,30.037708282470703
2002-05-21,30.17636489868164
2002-05-22,30.652620315551758
2002-05-23,30.399431228637695
2002-05-24,30.01357650756836
2002-05-28,29.81766128540039
2002-05-29,29.70612907409668
2002-05-30,30.082918167114258
2002-05-31,30.324060440063477
2002-06-03,30.146209716796875
2002-06-04,30.04070472717285
2002-06-05,29.841754913330078
2002-06-06,29.80559539794922
2002-06-07,29.691041946411133
2002-06-10,30.110034942626953
2002-06-11,30.324060440063477
2002-06-12,31.15300178527832
2002-06-13,31.207258224487305
2002-06-14,30.890750885009766
2002-06-17,31.89150619506836
2002-06-18,32.325565338134766
2002-06-19,32.403953552246094
2002-06-20,32.93144607543945
2002-06-21,33.332359313964844
2002-06-24,32.557674407958984
2002-06-25,31.086681365966797
2002-06-26,31.065584182739258
2002-06-27,31.743793487548828
2002-06-28,32.057273864746094
2002-07-01,31.590072631835938
2002-07-02,30.804092407226562
2002-07-03,31.40869140625
2002-07-05,32.113033294677734
2002-07-08,32.05864334106445
2002-07-09,32.24303436279297
2002-07-10,31.215219497680664
2002-07-11,29.806522369384766
2002-07-12,29.11424446105957
2002-07-15,28.49150848388672
2002-07-16,29.555606842041016
2002-07-17,27.2551326751709
2002-07-18,26.399633407592773
2002-07-19,24.235187530517578
2002-07-22,24.277496337890625
2002-07-23,24.82767105102539
2002-07-24,25.87665367126465
2002-07-25,26.31499481201172
2002-07-26,25.60457420349121
2002-07-29,24.691638946533203
2002-07-30,25.045347213745117
2002-07-31,24.461898803710938
2002-08-01,24.531429290771484
2002-08-02,24.90928840637207
2002-08-05,23.824039459228516
2002-08-06,24.337963104248047
2002-08-07,24.4981689453125
2002-08-08,25.622726440429688
2002-08-09,25.58039093017578
2002-08-12,25.347639083862305
2002-08-13,23.881498336791992
2002-08-14,23.763591766357422
2002-08-15,23.065292358398438
2002-08-16,23.58221435546875
2002-08-19,24.201927185058594
2002-08-20,23.966127395629883
2002-08-21,24.180761337280273
2002-08-22,24.22006607055664
2002-08-23,23.65174674987793
2002-08-26,22.651132583618164
2002-08-27,23.03506088256836
2002-08-28,22.79322052001953
2002-08-29,23.201316833496094
2002-08-30,23.77266502380371
2002-09-03,22.54231071472168
2002-09-04,22.935300827026367
2002-09-05,23.524782180786133
2002-09-06,23.276893615722656
2002-09-09,23.96009063720703
2002-09-10,24.561655044555664
2002-09-11,24.328889846801758
2002-09-12,25.09369468688965
2002-09-13,25.096729278564453
2002-09-16,26.178945541381836
2002-09-17,24.999990463256836
2002-09-18,25.365768432617188
2002-09-19,25.142065048217773
2002-09-20,25.111848831176758
2002-09-23,25.53505516052246
2002-09-24,24.888139724731445
2002-09-25,24.803504943847656
2002-09-26,25.362747192382812
2002-09-27,24.8458309173584
2002-09-30,24.58584976196289
2002-10-01,25.38692283630371
2002-10-02,25.1511287689209
2002-10-03,25.117883682250977
2002-10-04,24.679553985595703
2002-10-07,24.90928840637207
2002-10-08,23.195281982421875
2002-10-09,23.010150909423828
2002-10-10,23.677814483642578
2002-10-11,24.263538360595703
2002-10-14,24.348512649536133
2002-10-15,24.34548568725586
2002-10-16,23.853845596313477
2002-10-17,23.63229751586914
2002-10-18,23.240800857543945
2002-10-21,23.914535522460938
2002-10-22,23.84168815612793
2002-10-23,24.712690353393555
2002-10-24,24.594331741333008
2002-10-25,24.218015670776367
2002-10-28,23.565523147583008
2002-10-29,23.81742286682129
2002-10-30,23.990413665771484
2002-10-31,24.01467514038086
2002-11-01,24.06627082824707
2002-11-04,23.51999855041504
2002-11-05,23.893293380737305
2002-11-06,24.900859832763672
2002-11-07,24.74001121520996
2002-11-08,24.7642765045166
2002-11-11,24.187664031982422
2002-11-12,24.29692840576172
2002-11-13,23.97219467163086
2002-11-14,23.580703735351562
2002-11-15,23.914535522460938
2002-11-18,24.017709732055664
2002-11-19,24.491151809692383
2002-11-20,24.40920066833496
2002-11-21,25.362157821655273
2002-11-22,25.12846565246582
2002-11-25,24.946367263793945
2002-11-26,24.28783416748047
2002-11-27,24.925138473510742
2002-11-29,24.718761444091797
2002-12-02,25.113292694091797
2002-12-03,24.88568115234375
2002-12-04,25.15577507019043
2002-12-05,24.697519302368164
2002-12-06,24.709665298461914
2002-12-09,24.309064865112305
2002-12-10,24.387964248657227
2002-12-11,24.506328582763672
2002-12-12,24.25139808654785
2002-12-13,23.535175323486328
2002-12-16,23.820453643798828
2002-12-17,23.5382137298584
2002-12-18,23.711196899414062
2002-12-19,24.233198165893555
2002-12-20,23.935762405395508
2002-12-23,23.94183921813965
2002-12-24,23.920595169067383
2002-12-26,23.902389526367188
2002-12-27,24.005586624145508
2002-12-30,23.969165802001953
2002-12-31,24.087526321411133
2003-01-02,24.551855087280273
2003-01-03,24.64288902282715
2003-01-06,24.6337833404541
2003-01-07,24.233198165893555
2003-01-08,24.093589782714844
2003-01-09,24.187664031982422
2003-01-10,24.10269546508789
2003-01-13,23.82347869873047
2003-01-14,23.838672637939453
2003-01-15,23.49135971069336
2003-01-16,23.482227325439453
2003-01-17,22.589609146118164
2003-01-21,22.546955108642578
2003-01-22,19.756380081176758
2003-01-23,19.878236770629883
2003-01-24,19.954408645629883
2003-01-27,19.908706665039062
2003-01-28,20.37786102294922
2003-01-29,20.22858428955078
2003-01-30,20.137203216552734
2003-01-31,20.14937973022461
2003-02-03,20.070167541503906
2003-02-04,20.131105422973633
2003-02-05,20.106739044189453
2003-02-06,20.006196975708008
2003-02-07,20.03057289123535
2003-02-10,20.097599029541016
2003-02-11,19.92393684387207
2003-02-12,19.725929260253906
2003-02-13,19.619295120239258
2003-02-14,19.872148513793945
2003-02-18,19.884336471557617
2003-02-19,19.96050262451172
2003-02-20,19.500478744506836
2003-02-21,19.466970443725586
2003-02-24,18.857677459716797
2003-02-25,18.629194259643555
2003-02-26,18.38547134399414
2003-02-27,18.33368492126465
2003-02-28,18.05341148376465
2003-03-03,17.85233497619629
2003-03-04,17.6695556640625
2003-03-05,17.1790714263916
2003-03-06,16.691633224487305
2003-03-07,16.80130958557129
2003-03-10,16.609375
2003-03-11,16.237712860107422
2003-03-12,15.954384803771973
2003-03-13,16.01836395263672
2003-03-14,16.045778274536133
2003-03-17,17.139467239379883
2003-03-18,17.593379974365234
2003-03-19,17.797502517700195
2003-03-20,17.389278411865234
2003-03-21,17.40146255493164
2003-03-24,17.364904403686523
2003-03-25,17.20953941345215
2003-03-26,17.090721130371094
2003-03-27,17.200397491455078
2003-03-28,17.163837432861328
2003-03-31,16.776931762695312
2003-04-01,16.87746810913086
2003-04-02,17.084625244140625
2003-04-03,16.856151580810547
2003-04-04,16.60023307800293
2003-04-07,16.792165756225586
2003-04-08,16.837862014770508
2003-04-09,16.522245407104492
2003-04-10,16.51612091064453
2003-04-11,16.537567138671875
2003-04-14,17.037033081054688
2003-04-15,17.190248489379883
2003-04-16,17.85824203491211
2003-04-17,18.23822021484375
2003-04-21,18.523183822631836
2003-04-22,19.047163009643555
2003-04-23,19.132957458496094
2003-04-24,19.17279624938965
2003-04-25,18.96442985534668
2003-04-28,19.16972541809082
2003-04-29,19.194242477416992
2003-04-30,19.019575119018555
2003-05-01,18.449644088745117
2003-05-02,18.835731506347656
2003-05-05,18.753002166748047
2003-05-06,18.92459487915039
2003-05-07,18.860239028930664
2003-05-08,18.486408233642578
2003-05-09,18.756065368652344
2003-05-12,19.212631225585938
2003-05-13,19.178922653198242
2003-05-14,19.341327667236328
2003-05-15,19.886764526367188
2003-05-16,19.856122970581055
2003-05-19,19.365846633911133
2003-05-20,19.32295036315918
2003-05-21,19.212631225585938
2003-05-22,19.58033561706543
2003-05-23,19.889827728271484
2003-05-27,19.90207290649414
2003-05-28,19.960296630859375
2003-05-29,20.082870483398438
2003-05-30,20.475095748901367
2003-06-02,20.72634506225586
2003-06-03,20.649757385253906
2003-06-04,21.0481014251709
2003-06-05,20.90100860595703
2003-06-06,21.023574829101562
2003-06-09,20.588464736938477
2003-06-10,21.118568420410156
2003-06-11,22.068483352661133
2003-06-12,22.45151138305664
2003-06-13,22.065414428710938
2003-06-16,22.472946166992188
2003-06-17,23.30947494506836
2003-06-18,23.585269927978516
2003-06-19,22.604713439941406
2003-06-20,23.383020401000977
2003-06-23,22.623111724853516
2003-06-24,22.476015090942383
2003-06-25,22.616975784301758
2003-06-26,22.721162796020508
2003-06-27,22.35038948059082
2003-06-30,22.21556282043457
2003-07-01,22.6077880859375
2003-07-02,22.62010383605957
2003-07-03,22.343111038208008
2003-07-07,22.70318031311035
2003-07-08,23.204833984375
2003-07-09,23.121734619140625
2003-07-10,22.693954467773438
2003-07-11,22.47235870361328
2003-07-14,22.321556091308594
2003-07-15,22.77396583557129
2003-07-16,23.848041534423828
2003-07-17,23.484872817993164
2003-07-18,24.448163986206055
2003-07-21,24.29735565185547
2003-07-22,24.41739273071289
2003-07-23,24.254276275634766
2003-07-24,24.100400924682617
2003-07-25,24.275819778442383
2003-07-28,24.36815643310547
2003-07-29,24.103479385375977
2003-07-30,24.094253540039062
2003-07-31,24.41739273071289
2003-08-01,24.386613845825195
2003-08-04,24.42662811279297
2003-08-05,24.081937789916992
2003-08-06,24.158872604370117
2003-08-07,24.281986236572266
2003-08-08,24.057310104370117
2003-08-11,24.281986236572266
2003-08-12,24.460474014282227
2003-08-13,24.389678955078125
2003-08-14,24.728221893310547
2003-08-15,24.595882415771484
2003-08-18,25.743810653686523
2003-08-19,25.688430786132812
2003-08-20,25.743810653686523
2003-08-21,25.86692237854004
2003-08-22,25.531471252441406
2003-08-25,25.58069610595703
2003-08-26,26.177753448486328
2003-08-27,26.236228942871094
2003-08-28,26.427038192749023
2003-08-29,26.500896453857422
2003-09-02,26.69478416442871
2003-09-03,26.830202102661133
2003-09-04,26.7717227935791
2003-09-05,26.42088508605957
2003-09-08,26.337787628173828
2003-09-09,26.177753448486328
2003-09-10,25.783824920654297
2003-09-11,25.943857192993164
2003-09-12,25.89462661743164
2003-09-15,26.039274215698242
2003-09-16,26.577838897705078
2003-09-17,26.36855697631836
2003-09-18,26.3070068359375
