Date,XLY
2000-06-09,9.758800506591797
2000-06-12,9.515409469604492
2000-06-13,9.700848579406738
2000-06-14,9.735620498657227
2000-06-15,9.712438583374023
2000-06-16,9.603290557861328
2000-06-19,9.591670989990234
2000-06-20,9.382657051086426
2000-06-21,9.318790435791016
2000-06-22,9.278146743774414
2000-06-23,9.336204528808594
2000-06-26,9.336204528808594
2000-06-27,9.603290557861328
2000-06-28,9.568451881408691
2000-06-29,9.405878067016602
2000-06-30,9.510388374328613
2000-07-03,9.638129234313965
2000-07-05,9.75424575805664
2000-07-06,9.8239164352417
2000-07-07,10.300021171569824
2000-07-10,10.450974464416504
2000-07-11,10.526457786560059
2000-07-12,10.555484771728516
2000-07-13,10.358084678649902
2000-07-14,10.485811233520508
2000-07-17,10.427751541137695
2000-07-18,10.450974464416504
2000-07-19,10.317434310913086
2000-07-20,10.288403511047363
2000-07-21,10.265181541442871
2000-07-24,10.10261344909668
2000-07-25,10.125840187072754
2000-07-26,10.090997695922852
2000-07-27,10.172286033630371
2000-07-28,9.858757972717285
2000-07-31,9.66134262084961
2000-08-01,9.800695419311523
2000-08-02,9.800695419311523
2000-08-03,9.75424575805664
2000-08-04,9.713600158691406
2000-08-07,9.974875450134277
2000-08-08,10.270989418029785
2000-08-09,10.090997695922852
2000-08-10,9.800695419311523
2000-08-11,9.940044403076172
2000-08-14,10.067774772644043
2000-08-15,9.777471542358398
2000-08-16,9.585870742797852
2000-08-17,9.591670989990234
2000-08-18,9.719404220581055
2000-08-21,9.487162590026855
2000-08-22,9.672965049743652
2000-08-23,9.614898681640625
2000-08-24,9.614898681640625
2000-08-25,9.701994895935059
2000-08-28,9.545228958129883
2000-08-29,9.504582405090332
2000-08-30,9.394268989562988
2000-08-31,9.260727882385254
2000-09-01,9.44652271270752
2000-09-05,9.545228958129883
2000-09-06,9.684572219848633
2000-09-07,9.603290557861328
2000-09-08,9.783280372619629
2000-09-11,9.963264465332031
2000-09-12,9.963264465332031
2000-09-13,9.963264465332031
2000-09-14,9.90520191192627
2000-09-15,9.819202423095703
2000-09-18,9.621307373046875
2000-09-19,9.45832633972168
2000-09-20,9.272079467773438
2000-09-21,9.615479469299316
2000-09-22,9.55145263671875
2000-09-25,9.40594482421875
2000-09-26,9.196405410766602
2000-09-27,9.283713340759277
2000-09-28,9.429224967956543
2000-09-29,9.272079467773438
2000-10-02,9.126561164855957
2000-10-03,9.196405410766602
2000-10-04,9.359378814697266
2000-10-05,9.237150192260742
2000-10-06,8.946125030517578
2000-10-09,9.0043306350708
2000-10-10,9.010149955749512
2000-10-11,8.754045486450195
2000-10-12,8.142892837524414
2000-10-13,8.311691284179688
2000-10-16,8.457199096679688
2000-10-17,8.224381446838379
2000-10-18,8.381538391113281
2000-10-19,8.724945068359375
2000-10-20,8.567789077758789
2000-10-23,8.6201810836792
2000-10-24,8.625995635986328
2000-10-25,8.497942924499512
2000-10-26,8.468843460083008
2000-10-27,8.55033016204834
2000-10-30,8.765685081481934
2000-10-31,9.155661582946777
2000-11-01,9.231325149536133
2000-11-02,9.31281566619873
2000-11-03,9.178947448730469
2000-11-06,9.301176071166992
2000-11-07,9.208045959472656
2000-11-08,9.31281566619873
2000-11-09,8.951944351196289
2000-11-10,8.53869342803955
2000-11-13,8.777328491210938
2000-11-14,9.039251327514648
2000-11-15,9.126561164855957
2000-11-16,9.027609825134277
2000-11-17,9.02178955078125
2000-11-20,8.800610542297363
2000-11-21,8.73076343536377
2000-11-22,8.637633323669434
2000-11-24,8.695840835571289
2000-11-27,9.010149955749512
2000-11-28,8.975226402282715
2000-11-29,9.103279113769531
2000-11-30,8.92866325378418
2000-12-01,8.940300941467285
2000-12-04,9.277891159057617
2000-12-05,9.499069213867188
2000-12-06,9.440869331359863
2000-12-07,9.31281566619873
2000-12-08,9.411764144897461
2000-12-11,9.29536247253418
2000-12-12,9.31281566619873
2000-12-13,9.126561164855957
2000-12-14,9.097456932067871
2000-12-15,8.857659339904785
2000-12-18,9.05022144317627
2000-12-19,8.834321022033691
2000-12-20,8.72928524017334
2000-12-21,8.99770450592041
2000-12-22,9.149408340454102
2000-12-26,8.974360466003418
2000-12-27,9.406159400939941
2000-12-28,9.522857666015625
2000-12-29,9.557867050170898
2001-01-02,9.540364265441895
2001-01-03,10.293089866638184
2001-01-04,10.43896770477295
2001-01-05,10.094696998596191
2001-01-08,9.960489273071289
2001-01-09,9.878801345825195
2001-01-10,9.942988395690918
2001-01-11,10.030511856079102
2001-01-12,10.024678230285645
2001-01-16,10.258078575134277
2001-01-17,10.118035316467285
2001-01-18,9.96632194519043
2001-01-19,9.56954288482666
2001-01-22,9.931313514709473
2001-01-23,10.048019409179688
2001-01-24,10.059684753417969
2001-01-25,10.21723461151123
2001-01-26,10.106366157531738
2001-01-29,10.307092666625977
2001-01-30,10.336969375610352
2001-01-31,10.669332504272461
2001-02-01,10.654399871826172
2001-02-02,10.452729225158691
2001-02-05,10.392987251281738
2001-02-06,10.40418815612793
2001-02-07,10.426594734191895
2001-02-08,10.120369911193848
2001-02-09,9.989668846130371
2001-02-12,10.269745826721191
2001-02-13,10.407923698425293
2001-02-14,10.307092666625977
2001-02-15,10.30335807800293
2001-02-16,10.172653198242188
2001-02-20,10.307092666625977
2001-02-21,9.862696647644043
2001-02-22,9.709582328796387
2001-02-23,9.87016487121582
2001-02-26,10.172653198242188
2001-02-27,10.120369911193848
2001-02-28,9.90750789642334
2001-03-01,9.74692440032959
2001-03-02,9.821612358093262
2001-03-05,9.717050552368164
2001-03-06,9.963523864746094
2001-03-07,10.209993362426758
2001-03-08,10.374313354492188
2001-03-09,10.269745826721191
2001-03-12,9.888833045959473
2001-03-13,9.84402084350586
2001-03-14,9.631158828735352
2001-03-15,9.739456176757812
2001-03-16,9.54224681854248
2001-03-19,9.654512405395508
2001-03-20,9.676961898803711
2001-03-21,9.617091178894043
2001-03-22,9.317726135253906
2001-03-23,9.422499656677246
2001-03-26,9.58715534210205
2001-03-27,9.796711921691895
2001-03-28,9.6358003616333
2001-03-29,9.729351997375488
2001-03-30,9.763029098510742
2001-04-02,9.766776084899902
2001-04-03,9.43747615814209
2001-04-04,9.538503646850586
2001-04-05,9.751802444458008
2001-04-06,9.721871376037598
2001-04-09,9.632060050964355
2001-04-10,9.729351997375488
2001-04-11,9.620835304260254
2001-04-12,9.456185340881348
2001-04-16,9.501086235046387
2001-04-17,9.632060050964355
2001-04-18,10.22330379486084
2001-04-19,10.253241539001465
2001-04-20,10.14472484588623
2001-04-23,10.07736873626709
2001-04-24,9.90148639678955
2001-04-25,9.908971786499023
2001-04-26,10.155949592590332
2001-04-27,10.399181365966797
2001-04-30,10.215826034545898
2001-05-01,10.328082084655762
2001-05-02,10.410409927368164
2001-05-03,10.29065990447998
2001-05-04,10.384214401245117
2001-05-07,10.305633544921875
2001-05-08,10.298148155212402
2001-05-09,10.14097785949707
2001-05-10,10.432861328125
2001-05-11,10.477764129638672
2001-05-14,10.451567649841309
2001-05-15,10.414151191711426
2001-05-16,10.541377067565918
2001-05-17,10.702287673950195
2001-05-18,10.694808959960938
2001-05-21,10.814547538757324
2001-05-22,10.851972579956055
2001-05-23,10.657380104064941
2001-05-24,10.61996078491211
2001-05-25,10.567575454711914
2001-05-29,10.485246658325195
2001-05-30,10.294402122497559
2001-05-31,10.459053993225098
2001-06-01,10.421631813049316
2001-06-04,10.387953758239746
2001-06-05,10.511444091796875
2001-06-06,10.402921676635742
2001-06-07,10.481505393981934
2001-06-08,10.518927574157715
2001-06-11,10.361757278442383
2001-06-12,10.440342903137207
2001-06-13,10.328082084655762
2001-06-14,10.219562530517578
2001-06-15,10.117932319641113
2001-06-18,10.226685523986816
2001-06-19,10.260443687438965
2001-06-20,10.410447120666504
2001-06-21,10.597951889038086
2001-06-22,10.492949485778809
2001-06-25,10.357945442199707
2001-06-26,10.219191551208496
2001-06-27,10.17043685913086
2001-06-28,10.331690788269043
2001-06-29,10.376691818237305
2001-07-02,10.477946281433105
2001-07-03,10.459197044372559
2001-07-05,10.245434761047363
2001-07-06,10.001678466796875
2001-07-09,10.072932243347168
2001-07-10,10.027931213378906
2001-07-11,10.136683464050293
2001-07-12,10.575453758239746
2001-07-13,10.747958183288574
2001-07-16,10.777958869934082
2001-07-17,10.837961196899414
2001-07-18,10.84546184539795
2001-07-19,10.920466423034668
2001-07-20,10.931718826293945
2001-07-23,10.729206085205078
2001-07-24,10.575453758239746
2001-07-25,10.781709671020508
2001-07-26,10.792963027954102
2001-07-27,10.762957572937012
2001-07-30,10.834214210510254
2001-07-31,10.837961196899414
2001-08-01,10.826717376708984
2001-08-02,10.894213676452637
2001-08-03,10.822964668273926
2001-08-06,10.627954483032227
2001-08-07,10.747958183288574
2001-08-08,10.61295223236084
2001-08-09,10.575453758239746
2001-08-10,10.567950248718262
2001-08-13,10.447948455810547
2001-08-14,10.477946281433105
2001-08-15,10.38794231414795
2001-08-16,10.46669864654541
2001-08-17,10.192935943603516
2001-08-20,10.32044506072998
2001-08-21,10.065430641174316
2001-08-22,10.09167766571045
2001-08-23,10.039178848266602
2001-08-24,10.230435371398926
2001-08-27,10.219191551208496
2001-08-28,10.132936477661133
2001-08-29,9.945423126220703
2001-08-30,9.74291706085205
2001-08-31,9.889180183410645
2001-09-04,9.94167709350586
2001-09-05,9.945423126220703
2001-09-06,9.585405349731445
2001-09-07,9.236641883850098
2001-09-10,9.157892227172852
2001-09-17,8.306605339050293
2001-09-18,8.355359077453613
2001-09-19,8.16409683227539
2001-09-20,7.882837295532227
2001-09-21,7.91781759262085
2001-09-24,8.354144096374512
2001-09-25,8.376714706420898
2001-09-26,8.403045654296875
2001-09-27,8.42561149597168
2001-09-28,8.64001178741455
2001-10-01,8.632489204406738
2001-10-02,8.873225212097168
2001-10-03,9.185420036315918
2001-10-04,8.989828109741211
2001-10-05,9.06505298614502
2001-10-08,8.880746841430664
2001-10-09,8.88827133178711
2001-10-10,9.256891250610352
2001-10-11,9.55403995513916
2001-10-12,9.347166061401367
2001-10-15,9.320828437805176
2001-10-16,9.414872169494629
2001-10-17,9.177899360656738
2001-10-18,9.177899360656738
2001-10-19,9.050004959106445
2001-10-22,9.253128051757812
2001-10-23,9.27193546295166
2001-10-24,9.234318733215332
2001-10-25,9.320828437805176
2001-10-26,9.418630599975586
2001-10-29,9.09138298034668
2001-10-30,8.918365478515625
2001-10-31,9.095149040222168
2001-11-01,9.264410018920898
2001-11-02,9.403586387634277
2001-11-05,9.62551212310791
2001-11-06,9.742109298706055
2001-11-07,9.674405097961426
2001-11-08,9.757159233093262
2001-11-09,9.704497337341309
2001-11-12,9.73835563659668
2001-11-13,9.986611366271973
2001-11-14,10.212296485900879
2001-11-15,10.212296485900879
2001-11-16,10.099449157714844
2001-11-19,10.43421459197998
2001-11-20,10.306328773498535
2001-11-21,10.208529472351074
2001-11-23,10.3251371383667
2001-11-26,10.407890319824219
2001-11-27,10.219820022583008
2001-11-28,10.15587329864502
2001-11-29,10.227340698242188
2001-11-30,10.306328773498535
2001-12-03,10.15587329864502
2001-12-04,10.381555557250977
2001-12-05,10.689998626708984
2001-12-06,10.569634437561035
2001-12-07,10.57339096069336
2001-12-10,10.43421459197998
2001-12-11,10.362751007080078
2001-12-12,10.381555557250977
2001-12-13,10.26495361328125
2001-12-14,10.347705841064453
2001-12-17,10.46054744720459
2001-12-18,10.569634437561035
2001-12-19,10.62229061126709
2001-12-20,10.558342933654785
2001-12-21,10.71054458618164
2001-12-24,10.74821949005127
2001-12-26,10.849935531616211
2001-12-27,10.861234664916992
2001-12-28,10.940354347229004
2001-12-31,10.774585723876953
2002-01-02,10.808493614196777
2002-01-03,10.774585723876953
2002-01-04,10.95165729522705
2002-01-07,10.887609481811523
2002-01-08,10.925283432006836
2002-01-09,10.774585723876953
2002-01-10,10.849935531616211
2002-01-11,10.646498680114746
2002-01-14,10.56738567352295
2002-01-15,10.635199546813965
2002-01-16,10.454364776611328
2002-01-17,10.578685760498047
2002-01-18,10.54854679107666
2002-01-22,10.616358757019043
2002-01-23,10.84616756439209
2002-01-24,10.849935531616211
2002-01-25,10.736912727355957
2002-01-28,10.921517372131348
2002-01-29,10.691710472106934
2002-01-30,10.962957382202148
2002-01-31,11.128721237182617
2002-02-01,11.015705108642578
2002-02-04,10.831098556518555
2002-02-05,10.819801330566406
2002-02-06,10.733149528503418
2002-02-07,10.605056762695312
2002-02-08,10.69924259185791
2002-02-11,11.019466400146484
2002-02-12,10.925283432006836
2002-02-13,11.087278366088867
2002-02-14,11.128721237182617
2002-02-15,11.00062370300293
2002-02-19,10.872541427612305
2002-02-20,11.087278366088867
2002-02-21,10.981796264648438
2002-02-22,10.996865272521973
2002-02-25,11.181463241577148
2002-02-26,11.30201530456543
2002-02-27,11.283178329467773
2002-02-28,11.189000129699707
2002-03-01,11.294486999511719
2002-03-04,11.464018821716309
2002-03-05,11.128721237182617
2002-03-06,11.283178329467773
2002-03-07,11.369831085205078
2002-03-08,11.43387508392334
2002-03-11,11.381132125854492
2002-03-12,11.403736114501953
2002-03-13,11.37736701965332
2002-03-14,11.37736701965332
2002-03-15,11.523722648620605
2002-03-18,11.527490615844727
2002-03-19,11.576532363891602
2002-03-20,11.531265258789062
2002-03-21,11.387927055358887
2002-03-22,11.335116386413574
2002-03-25,11.127657890319824
2002-03-26,11.278529167175293
2002-03-27,11.353981971740723
2002-03-28,11.33134937286377
2002-04-01,11.120110511779785
2002-04-02,10.920186996459961
2002-04-03,10.837198257446289
2002-04-04,10.9843111038208
2002-04-05,11.052209854125977
2002-04-08,11.218177795410156
2002-04-09,11.29739761352539
2002-04-10,11.42941665649414
2002-04-11,11.255903244018555
2002-04-12,11.486001014709473
2002-04-15,11.312485694885254
2002-04-16,11.478459358215332
2002-04-17,11.361525535583496
2002-04-18,11.28608226776123
2002-04-19,11.335116386413574
2002-04-22,11.225723266601562
2002-04-23,11.244586944580078
2002-04-24,11.146507263183594
2002-04-25,11.176687240600586
2002-04-26,11.108789443969727
2002-04-29,10.98808765411377
2002-04-30,11.014487266540527
2002-05-01,11.07483959197998
2002-05-02,11.176687240600586
2002-05-03,11.02580451965332
2002-05-06,10.825882911682129
2002-05-07,10.9843111038208
2002-05-08,11.146507263183594
2002-05-09,10.976770401000977
2002-05-10,10.795711517333984
2002-05-13,10.912643432617188
2002-05-14,11.301168441772461
2002-05-15,11.23327350616455
2002-05-16,11.31626033782959
2002-05-17,11.410560607910156
2002-05-20,11.372835159301758
2002-05-21,11.089930534362793
2002-05-22,11.040894508361816
2002-05-23,11.146507263183594
2002-05-24,11.059760093688965
2002-05-28,10.886236190795898
2002-05-29,10.863606452941895
2002-05-30,10.769304275512695
2002-05-31,10.957906723022461
2002-06-03,10.667459487915039
2002-06-04,10.607104301452637
2002-06-05,10.825882911682129
2002-06-06,10.65614128112793
2002-06-07,10.667459487915039
2002-06-10,10.844746589660645
2002-06-11,10.788158416748047
2002-06-12,10.878697395324707
2002-06-13,10.629733085632324
2002-06-14,10.561838150024414
2002-06-17,10.840975761413574
2002-06-18,10.807024955749512
2002-06-19,10.761761665344238
2002-06-20,10.603328704833984
2002-06-21,10.4374361038208
2002-06-24,10.550808906555176
2002-06-25,10.373199462890625
2002-06-26,10.27872371673584
2002-06-27,10.339183807373047
2002-06-28,10.380754470825195
2002-07-01,10.067099571228027
2002-07-02,9.92728042602539
2002-07-03,10.055767059326172
2002-07-05,10.452557563781738
2002-07-08,10.308954238891602
2002-07-09,10.07465648651123
2002-07-10,9.745891571044922
2002-07-11,9.738334655761719
2002-07-12,9.613621711730957
2002-07-15,9.466251373291016
2002-07-16,9.209278106689453
2002-07-17,9.160152435302734
2002-07-18,9.008993148803711
2002-07-19,8.57064151763916
2002-07-22,8.430816650390625
2002-07-23,8.294776916503906
2002-07-24,8.782262802124023
2002-07-25,8.63866138458252
2002-07-26,8.740694046020508
2002-07-29,9.220613479614258
2002-07-30,9.186605453491211
2002-07-31,9.14125919342041
2002-08-01,8.861615180969238
2002-08-02,8.468605041503906
2002-08-05,8.272103309631348
2002-08-06,8.51773452758789
2002-08-07,8.63866138458252
2002-08-08,8.75202465057373
2002-08-09,8.786039352416992
2002-08-12,8.661334991455078
2002-08-13,8.563082695007324
2002-08-14,9.031671524047852
2002-08-15,9.402010917663574
2002-08-16,9.39067268371582
2002-08-19,9.60984992980957
2002-08-20,9.541825294494629
2002-08-21,9.700538635253906
2002-08-22,9.847918510437012
2002-08-23,9.575839042663574
2002-08-26,9.632521629333496
2002-08-27,9.436017036437988
2002-08-28,9.326427459716797
2002-08-29,9.413341522216797
2002-08-30,9.417120933532715
2002-09-03,9.080801963806152
2002-09-04,9.25085163116455
2002-09-05,9.080801963806152
2002-09-06,9.364216804504395
2002-09-09,9.488921165466309
2002-09-10,9.606071472167969
2002-09-11,9.60984992980957
2002-09-12,9.371773719787598
2002-09-13,9.466251373291016
2002-09-16,9.492700576782227
2002-09-17,9.386889457702637
2002-09-18,9.398226737976074
2002-09-19,9.069459915161133
2002-09-20,9.205672264099121
2002-09-23,8.918112754821777
2002-09-24,8.778120994567871
2002-09-25,8.952168464660645
2002-09-26,9.167835235595703
2002-09-27,8.899192810058594
2002-09-30,8.577582359313965
2002-10-01,8.81595516204834
2002-10-02,8.619203567504883
2002-10-03,8.577582359313965
2002-10-04,8.467852592468262
2002-10-07,8.138679504394531
2002-10-08,8.380826950073242
2002-10-09,8.078134536743164
2002-10-10,8.221916198730469
2002-10-11,8.619203567504883
2002-10-14,8.687310218811035
2002-10-15,9.118648529052734
2002-10-16,8.955950736999512
2002-10-17,9.054325103759766
2002-10-18,9.179183959960938
2002-10-21,9.383503913879395
2002-10-22,9.330533981323242
2002-10-23,9.436474800109863
2002-10-24,9.31917953491211
2002-10-25,9.508363723754883
2002-10-28,9.357020378112793
2002-10-29,9.345669746398926
2002-10-30,9.182973861694336
2002-10-31,9.156484603881836
2002-11-01,9.292695045471191
2002-11-04,9.251078605651855
2002-11-05,9.375934600830078
2002-11-06,9.481882095336914
2002-11-07,9.251078605651855
2002-11-08,9.130000114440918
2002-11-11,8.982436180114746
2002-11-12,9.118648529052734
2002-11-13,9.145133018493652
2002-11-14,9.402421951293945
2002-11-15,9.478097915649414
2002-11-18,9.322965621948242
2002-11-19,9.130000114440918
2002-11-20,9.217024803161621
2002-11-21,9.459177017211914
2002-11-22,9.485666275024414
2002-11-25,9.546201705932617
2002-11-26,9.28513240814209
2002-11-27,9.671060562133789
2002-11-29,9.580253601074219
2002-12-02,9.648359298706055
2002-12-03,9.345669746398926
2002-12-04,9.345669746398926
2002-12-05,9.28134822845459
2002-12-06,9.269993782043457
2002-12-09,8.967303276062012
2002-12-10,9.130000114440918
2002-12-11,9.118648529052734
2002-12-12,9.061894416809082
2002-12-13,8.899192810058594
2002-12-16,9.118648529052734
2002-12-17,8.986214637756348
2002-12-18,8.872702598571777
2002-12-19,8.793251037597656
2002-12-20,8.904367446899414
2002-12-23,8.779217720031738
2002-12-24,8.733710289001465
2002-12-26,8.832313537597656
2002-12-27,8.627527236938477
2002-12-30,8.710957527160645
2002-12-31,8.76404857635498
2003-01-02,9.093985557556152
2003-01-03,8.885408401489258
2003-01-06,9.048476219177246
2003-01-07,8.999176979064941
2003-01-08,8.915743827819824
2003-01-09,9.162245750427246
2003-01-10,9.1850004196167
2003-01-13,9.230508804321289
2003-01-14,9.241887092590332
2003-01-15,9.131905555725098
2003-01-16,9.09777545928955
2003-01-17,9.006757736206055
2003-01-21,8.752677917480469
2003-01-22,8.627527236938477
2003-01-23,8.828518867492676
2003-01-24,8.58202075958252
2003-01-27,8.445494651794434
2003-01-28,8.570648193359375
2003-01-29,8.646490097045898
2003-01-30,8.399986267089844
2003-01-31,8.472046852111816
2003-02-03,8.50238037109375
2003-02-04,8.327934265136719
2003-02-05,8.305183410644531
2003-02-06,8.2748384475708
2003-02-07,8.210370063781738
2003-02-10,8.2141695022583
2003-02-11,8.244504928588867
2003-02-12,8.176239013671875
2003-02-13,8.073847770690918
2003-02-14,8.248291015625
2003-02-18,8.475834846496582
2003-02-19,8.358269691467285
2003-02-20,8.278636932373047
2003-02-21,8.40378189086914
2003-02-24,8.168656349182129
2003-02-25,8.335519790649414
2003-02-26,8.221749305725098
2003-02-27,8.335519790649414
2003-02-28,8.434117317199707
2003-03-03,8.305183410644531
2003-03-04,8.073847770690918
2003-03-05,8.176239013671875
2003-03-06,8.08143424987793
2003-03-07,8.20278263092041
2003-03-10,8.009380340576172
2003-03-11,7.941115856170654
2003-03-12,7.92594575881958
2003-03-13,8.346896171569824
2003-03-14,8.36206340789795
2003-03-17,8.76404857635498
2003-03-18,8.707164764404297
2003-03-19,8.874032020568848
2003-03-20,8.942288398742676
2003-03-21,9.221048355102539
2003-03-24,8.799489974975586
2003-03-25,8.928617477416992
2003-03-26,8.94001293182373
2003-03-27,8.905831336975098
2003-03-28,8.814682006835938
2003-03-31,8.632392883300781
2003-04-01,8.734933853149414
2003-04-02,8.962799072265625
2003-04-03,9.008365631103516
2003-04-04,9.07293701171875
2003-04-07,9.152681350708008
2003-04-08,9.160284996032715
2003-04-09,9.038756370544434
2003-04-10,9.141295433044434
2003-04-11,9.046348571777344
2003-04-14,9.278017044067383
2003-04-15,9.346376419067383
2003-04-16,9.217248916625977
2003-04-17,9.391945838928223
2003-04-21,9.395746231079102
2003-04-22,9.585638046264648
2003-04-23,9.684379577636719
2003-04-24,9.532470703125
2003-04-25,9.388151168823242
2003-04-28,9.604623794555664
2003-04-29,9.684379577636719
2003-04-30,9.642603874206543
2003-05-01,9.555253982543945
2003-05-02,9.646403312683105
2003-05-05,9.612218856811523
2003-05-06,9.737543106079102
2003-05-07,9.729955673217773
2003-05-08,9.63880443572998
2003-05-09,9.748943328857422
2003-05-12,9.897053718566895
2003-05-13,9.885664939880371
2003-05-14,9.809711456298828
2003-05-15,9.832489967346191
2003-05-16,9.847686767578125
2003-05-19,9.5514554977417
2003-05-20,9.555253982543945
2003-05-21,9.597031593322754
2003-05-22,9.760336875915527
2003-05-23,9.726153373718262
2003-05-27,9.95022201538086
2003-05-28,9.954025268554688
2003-05-29,9.942627906799316
2003-05-30,10.155308723449707
2003-06-02,10.25024700164795
2003-06-03,10.235058784484863
2003-06-04,10.39456844329834
2003-06-05,10.451530456542969
2003-06-06,10.398365020751953
2003-06-09,10.25024700164795
2003-06-10,10.364189147949219
2003-06-11,10.478117942810059
2003-06-12,10.542681694030762
2003-06-13,10.428750038146973
2003-06-16,10.671805381774902
2003-06-17,10.671805381774902
2003-06-18,10.573064804077148
2003-06-19,10.398365020751953
2003-06-20,10.412816047668457
2003-06-23,10.283514022827148
2003-06-24,10.283514022827148
2003-06-25,10.222664833068848
2003-06-26,10.29872989654541
2003-06-27,10.237879753112793
2003-06-30,10.302532196044922
2003-07-01,10.279709815979004
2003-07-02,10.374791145324707
2003-07-03,10.36337661743164
2003-07-07,10.572546005249023
2003-07-08,10.72085952758789
2003-07-09,10.587759017944336
2003-07-10,10.450847625732422
2003-07-11,10.606775283813477
2003-07-14,10.663822174072266
2003-07-15,10.599166870117188
2003-07-16,10.568742752075195
2003-07-17,10.44704818725586
2003-07-18,10.515501976013184
2003-07-21,10.397602081298828
2003-07-22,10.473665237426758
2003-07-23,10.428032875061035
2003-07-24,10.416618347167969
2003-07-25,10.553528785705566
2003-07-28,10.606775283813477
2003-07-29,10.53831958770752
2003-07-30,10.46986198425293
2003-07-31,10.492681503295898
2003-08-01,10.481273651123047
2003-08-04,10.401405334472656
2003-08-05,10.230273246765137
2003-08-06,10.26448917388916
2003-08-07,10.351972579956055
2003-08-08,10.450847625732422
2003-08-11,10.49648666381836
2003-08-12,10.637199401855469
2003-08-13,10.599166870117188
2003-08-14,10.648606300354004
2003-08-15,10.724668502807617
2003-08-18,10.785518646240234
2003-08-19,10.796929359436035
2003-08-20,10.861580848693848
2003-08-21,10.945246696472168
2003-08-22,10.796929359436035
2003-08-25,10.762702941894531
2003-08-26,10.834959030151367
2003-08-27,10.850165367126465
2003-08-28,10.926231384277344
2003-08-29,11.028912544250488
2003-09-02,11.181037902832031
2003-09-03,11.17723560333252
2003-09-04,11.211459159851074
2003-09-05,11.101178169250488
2003-09-08,11.10497760772705
2003-09-09,10.888200759887695
2003-09-10,10.751290321350098
2003-09-11,10.838759422302246
2003-09-12,10.800727844238281
2003-09-15,10.838759422302246
2003-09-16,10.998488426208496
2003-09-17,10.99468994140625
2003-09-18,11.066947937011719
