Date,XLK
2000-07-10,20.056657791137695
2000-07-11,19.893878936767578
2000-07-12,20.405473709106445
2000-07-13,20.800792694091797
2000-07-14,21.18448257446289
2000-07-17,21.35888671875
2000-07-18,20.928693771362305
2000-07-19,20.46360969543457
2000-07-20,20.89380645751953
2000-07-21,20.440351486206055
2000-07-24,19.940397262573242
2000-07-25,20.277572631835938
2000-07-26,20.010149002075195
2000-07-27,19.428808212280273
2000-07-28,18.707918167114258
2000-07-31,19.09162139892578
2000-08-01,18.870691299438477
2000-08-02,18.78931427001953
2000-08-03,19.14975357055664
2000-08-04,19.14975357055664
2000-08-07,19.545074462890625
2000-08-08,19.5799560546875
2000-08-09,19.64971923828125
2000-08-10,19.231136322021484
2000-08-11,19.3009033203125
2000-08-14,19.696226119995117
2000-08-15,19.74272346496582
2000-08-16,19.765975952148438
2000-08-17,20.1380558013916
2000-08-18,20.161304473876953
2000-08-21,20.25432014465332
2000-08-22,20.25432014465332
2000-08-23,20.45199203491211
2000-08-24,20.64382553100586
2000-08-25,20.574068069458008
2000-08-28,20.742660522460938
2000-08-29,20.765907287597656
2000-08-30,20.626375198364258
2000-08-31,21.033334732055664
2000-09-01,21.044960021972656
2000-09-05,20.56825065612793
2000-09-06,20.04503059387207
2000-09-07,20.37059211730957
2000-09-08,19.7194766998291
2000-09-11,19.20789337158203
2000-09-12,18.9288387298584
2000-09-13,19.1148681640625
2000-09-14,19.21951675415039
2000-09-15,18.888145446777344
2000-09-18,18.463747024536133
2000-09-19,19.184633255004883
2000-09-20,19.254398345947266
2000-09-21,18.859067916870117
2000-09-22,18.324222564697266
2000-09-25,17.940532684326172
2000-09-26,17.562660217285156
2000-09-27,17.440580368041992
2000-09-28,18.04517936706543
2000-09-29,17.254545211791992
2000-10-02,17.12664794921875
2000-10-03,16.67319107055664
2000-10-04,17.120834350585938
2000-10-05,16.876665115356445
2000-10-06,16.52785301208496
2000-10-09,16.434837341308594
2000-10-10,15.952316284179688
2000-10-11,15.440731048583984
2000-10-12,14.905875205993652
2000-10-13,16.161605834960938
2000-10-16,15.905799865722656
2000-10-17,15.487226486206055
2000-10-18,15.243064880371094
2000-10-19,16.59761619567871
2000-10-20,16.847593307495117
2000-10-23,16.742950439453125
2000-10-24,16.41739845275879
2000-10-25,15.260502815246582
2000-10-26,15.62675952911377
2000-10-27,15.760467529296875
2000-10-30,15.545373916625977
2000-10-31,16.266246795654297
2000-11-01,15.952316284179688
2000-11-02,16.36507797241211
2000-11-03,16.487154006958008
2000-11-06,16.23136329650879
2000-11-07,16.347631454467773
2000-11-08,15.487226486206055
2000-11-09,15.260502815246582
2000-11-10,14.417546272277832
2000-11-13,14.371033668518066
2000-11-14,15.150049209594727
2000-11-15,15.254687309265137
2000-11-16,14.766351699829102
2000-11-17,14.882623672485352
2000-11-20,14.278017044067383
2000-11-21,14.347773551940918
2000-11-22,13.824566841125488
2000-11-24,14.371033668518066
2000-11-27,14.289634704589844
2000-11-28,13.714109420776367
2000-11-29,13.650153160095215
2000-11-30,12.929276466369629
2000-12-01,13.097868919372559
2000-12-04,13.022297859191895
2000-12-05,14.254762649536133
2000-12-06,13.859447479248047
2000-12-07,13.400177001953125
2000-12-08,14.022216796875
2000-12-11,14.551249504089355
2000-12-12,14.254762649536133
2000-12-13,13.650153160095215
2000-12-14,13.440871238708496
2000-12-15,12.906025886535645
2000-12-18,12.650225639343262
2000-12-19,12.27816390991211
2000-12-20,11.35962963104248
2000-12-21,11.394508361816406
2000-12-22,12.179329872131348
2000-12-26,11.975863456726074
2000-12-27,12.092134475708008
2000-12-28,12.033994674682617
2000-12-29,11.650303840637207
2001-01-02,10.975932121276855
2001-01-03,12.743240356445312
2001-01-04,12.871142387390137
2001-01-05,12.092134475708008
2001-01-08,12.0572509765625
2001-01-09,12.324677467346191
2001-01-10,12.696739196777344
2001-01-11,13.231584548950195
2001-01-12,13.033926010131836
2001-01-16,12.882766723632812
2001-01-17,13.278091430664062
2001-01-18,13.975712776184082
2001-01-19,14.167564392089844
2001-01-22,13.905954360961914
2001-01-23,14.138489723205566
2001-01-24,14.312897682189941
2001-01-25,13.812941551208496
2001-01-26,13.905954360961914
2001-01-29,14.198027610778809
2001-01-30,14.231510162353516
2001-01-31,13.878047943115234
2001-02-01,13.870606422424316
2001-02-02,13.260424613952637
2001-02-05,13.178568840026855
2001-02-06,13.256692886352539
2001-02-07,12.914396286010742
2001-02-08,12.724641799926758
2001-02-09,12.136780738830566
2001-02-12,12.240954399108887
2001-02-13,12.032599449157715
2001-02-14,12.3153715133667
2001-02-15,12.687434196472168
2001-02-16,11.902379035949707
2001-02-20,11.262425422668457
2001-02-21,10.975932121276855
2001-02-22,10.994540214538574
2001-02-23,10.912681579589844
2001-02-26,11.087552070617676
2001-02-27,10.663400650024414
2001-02-28,10.421554565429688
2001-03-01,10.71549129486084
2001-03-02,10.343423843383789
2001-03-05,10.566662788391113
2001-03-06,11.013142585754395
2001-03-07,11.028024673461914
2001-03-08,10.80849838256836
2001-03-09,10.101579666137695
2001-03-12,9.56208610534668
2001-03-13,10.038331031799316
2001-03-14,9.792764663696289
2001-03-15,9.677424430847168
2001-03-16,9.465350151062012
2001-03-19,9.759283065795898
2001-03-20,9.29047679901123
2001-03-21,9.335123062133789
2001-03-22,9.762998580932617
2001-03-23,9.971358299255371
2001-03-26,9.84113883972168
2001-03-27,10.157390594482422
2001-03-28,9.405815124511719
2001-03-29,9.283035278320312
2001-03-30,9.227230072021484
2001-04-02,9.003987312316895
2001-04-03,8.401240348815918
2001-04-04,8.241250038146973
2001-04-05,9.111891746520996
2001-04-06,8.687729835510254
2001-04-09,8.710054397583008
2001-04-10,9.294198989868164
2001-04-11,9.63277816772461
2001-04-12,9.874621391296387
2001-04-16,9.636497497558594
2001-04-17,9.736955642700195
2001-04-18,10.62247371673584
2001-04-19,11.292189598083496
2001-04-20,11.16196346282959
2001-04-23,10.54433822631836
2001-04-24,10.380627632141113
2001-04-25,10.562943458557129
2001-04-26,10.414118766784668
2001-04-27,10.555502891540527
2001-04-30,10.719209671020508
2001-05-01,10.975932121276855
2001-05-02,11.195455551147461
2001-05-03,10.838272094726562
2001-05-04,10.994540214538574
2001-05-07,10.983378410339355
2001-05-08,11.031746864318848
2001-05-09,10.879196166992188
2001-05-10,10.719209671020508
2001-05-11,10.603874206542969
2001-05-14,10.455042839050293
2001-05-15,10.436439514160156
2001-05-16,10.86059284210205
2001-05-17,10.923843383789062
2001-05-18,10.972208976745605
2001-05-21,11.45962142944336
2001-05-22,11.437295913696289
2001-05-23,11.158245086669922
2001-05-24,11.243821144104004
2001-05-25,11.031746864318848
2001-05-29,10.61875057220459
2001-05-30,10.187155723571777
2001-05-31,10.280174255371094
2001-06-01,10.455042839050293
2001-06-04,10.43271541595459
2001-06-05,10.845709800720215
2001-06-06,10.74152946472168
2001-06-07,11.046627044677734
2001-06-08,10.801065444946289
2001-06-11,10.62247371673584
2001-06-12,10.54061222076416
2001-06-13,10.302497863769531
2001-06-14,9.93415355682373
2001-06-15,9.84113883972168
2001-06-18,9.595576286315918
2001-06-19,9.63277816772461
2001-06-20,9.733241081237793
2001-06-21,9.915548324584961
2001-06-22,9.822531700134277
2001-06-25,9.963916778564453
2001-06-26,10.019725799560547
2001-06-27,10.042051315307617
2001-06-28,10.23924732208252
2001-06-29,10.481086730957031
2001-07-02,10.47364616394043
2001-07-03,10.436439514160156
2001-07-05,10.101579666137695
2001-07-06,9.636497497558594
2001-07-09,9.759283065795898
2001-07-10,9.461627006530762
2001-07-11,9.509994506835938
2001-07-12,10.142512321472168
2001-07-13,10.17227554321289
2001-07-16,9.926712036132812
2001-07-17,10.045770645141602
2001-07-18,9.662543296813965
2001-07-19,9.84113883972168
2001-07-20,9.785325050354004
2001-07-23,9.54720401763916
2001-07-24,9.420700073242188
2001-07-25,9.621614456176758
2001-07-26,9.803925514221191
2001-07-27,9.789047241210938
2001-07-30,9.759283065795898
2001-07-31,9.755558013916016
2001-08-01,10.016008377075195
2001-08-02,10.153671264648438
2001-08-03,10.008567810058594
2001-08-06,9.885781288146973
2001-08-07,9.829971313476562
2001-08-08,9.513717651367188
2001-08-09,9.517440795898438
2001-08-10,9.502553939819336
2001-08-13,9.53976058959961
2001-08-14,9.416984558105469
2001-08-15,9.204903602600098
2001-08-16,9.253271102905273
2001-08-17,8.977944374084473
2001-08-20,9.037470817565918
2001-08-21,8.773306846618652
2001-08-22,8.862602233886719
2001-08-23,8.855161666870117
2001-08-24,9.286760330200195
2001-08-27,9.264433860778809
2001-08-28,9.007708549499512
2001-08-29,8.83655834197998
2001-08-30,8.494255065917969
2001-08-31,8.564950942993164
2001-09-04,8.378917694091797
2001-09-05,8.308223724365234
2001-09-06,7.913835048675537
2001-09-07,7.820824146270752
2001-09-10,7.988247871398926
2001-09-17,7.478516578674316
2001-09-18,7.411549091339111
2001-09-19,7.3445725440979
2001-09-20,7.024597644805908
2001-09-21,6.8236823081970215
2001-09-24,7.206911563873291
2001-09-25,7.273881435394287
2001-09-26,7.02831506729126
2001-09-27,6.972509384155273
2001-09-28,7.162262439727783
2001-10-01,7.069244861602783
2001-10-02,7.061807632446289
2001-10-03,7.534327983856201
2001-10-04,7.694317817687988
2001-10-05,7.690591812133789
2001-10-08,7.742683410644531
2001-10-09,7.564093112945557
2001-10-10,7.798494815826416
2001-10-11,8.174281120300293
2001-10-12,8.155679702758789
2001-10-15,8.099863052368164
2001-10-16,8.185445785522461
2001-10-17,7.813379764556885
2001-10-18,7.794775009155273
2001-10-19,7.898950576782227
2001-10-22,8.08498477935791
2001-10-23,8.092428207397461
2001-10-24,8.19288158416748
2001-10-25,8.390079498291016
2001-10-26,8.401240348815918
2001-10-29,7.9994096755981445
2001-10-30,7.835700035095215
2001-10-31,7.943598747253418
2001-11-01,8.218928337097168
2001-11-02,8.23008918762207
2001-11-05,8.483094215393066
2001-11-06,8.780749320983887
2001-11-07,8.743538856506348
2001-11-08,8.788195610046387
2001-11-09,8.754701614379883
2001-11-12,8.821670532226562
2001-11-13,9.134209632873535
2001-11-14,9.182579040527344
2001-11-15,9.126769065856934
2001-11-16,9.096999168395996
2001-11-19,9.286760330200195
2001-11-20,9.026312828063965
2001-11-21,8.93701457977295
2001-11-23,9.07468032836914
2001-11-26,9.230948448181152
2001-11-27,9.201180458068848
2001-11-28,8.910971641540527
2001-11-29,9.149094581604004
2001-11-30,9.13049030303955
2001-12-03,9.000263214111328
2001-12-04,9.283035278320312
2001-12-05,9.729513168334961
2001-12-06,9.703470230102539
2001-12-07,9.524882316589355
2001-12-10,9.316521644592285
2001-12-11,9.383496284484863
2001-12-12,9.420700073242188
2001-12-13,9.085844039916992
2001-12-14,9.123046875
2001-12-17,9.297920227050781
2001-12-18,9.335123062133789
2001-12-19,9.201180458068848
2001-12-20,8.884929656982422
2001-12-21,9.003987312316895
2001-12-24,8.970502853393555
2001-12-26,9.041190147399902
2001-12-27,9.119325637817383
2001-12-28,9.137929916381836
2001-12-31,8.929574012756348
2002-01-02,9.152816772460938
2002-01-03,9.554640769958496
2002-01-04,9.614176750183105
2002-01-07,9.509994506835938
2002-01-08,9.580686569213867
2002-01-09,9.50627613067627
2002-01-10,9.428141593933105
2002-01-11,9.338849067687988
2002-01-14,9.193740844726562
2002-01-15,9.253271102905273
2002-01-16,9.026312828063965
2002-01-17,9.249551773071289
2002-01-18,8.940739631652832
2002-01-22,8.620757102966309
2002-01-23,8.750983238220215
2002-01-24,8.881204605102539
2002-01-25,8.8477201461792
2002-01-28,8.910971641540527
2002-01-29,8.594714164733887
2002-01-30,8.706332206726074
2002-01-31,8.83283805847168
2002-02-01,8.669126510620117
2002-02-04,8.423564910888672
2002-02-05,8.293339729309082
2002-02-06,8.24497127532959
2002-02-07,8.122190475463867
2002-02-08,8.278456687927246
2002-02-11,8.464492797851562
2002-02-12,8.326825141906738
2002-02-13,8.460769653320312
2002-02-14,8.371475219726562
2002-02-15,8.12963581085205
2002-02-19,7.843142986297607
2002-02-20,7.939879894256592
2002-02-21,7.571537494659424
2002-02-22,7.619904518127441
2002-02-25,7.876627445220947
2002-02-26,7.82826042175293
2002-02-27,7.7724456787109375
2002-02-28,7.68315315246582
2002-03-01,8.07010269165039
2002-03-04,8.36403751373291
2002-03-05,8.390079498291016
2002-03-06,8.471935272216797
2002-03-07,8.442170143127441
2002-03-08,8.665409088134766
2002-03-11,8.691449165344238
2002-03-12,8.505422592163086
2002-03-13,8.282176971435547
2002-03-14,8.185445785522461
2002-03-15,8.24497127532959
2002-03-18,8.27101993560791
2002-03-19,8.304506301879883
2002-03-20,8.05150032043457
2002-03-21,8.211488723754883
2002-03-22,8.092428207397461
2002-03-25,7.910118579864502
2002-03-26,7.969649314880371
2002-03-27,7.965925216674805
2002-03-28,8.062662124633789
2002-04-01,8.151959419250488
2002-04-02,7.913835048675537
2002-04-03,7.791049957275391
2002-04-04,7.82454252243042
2002-04-05,7.701760768890381
2002-04-08,7.664547920227051
2002-04-09,7.471076965332031
2002-04-10,7.493402481079102
2002-04-11,7.244113445281982
2002-04-12,7.3668999671936035
2002-04-15,7.385504245758057
2002-04-16,7.720365524291992
2002-04-17,7.750127792358398
2002-04-18,7.668271064758301
2002-04-19,7.645949363708496
2002-04-22,7.456193447113037
2002-04-23,7.303647041320801
2002-04-24,7.192032337188721
2002-04-25,7.240396499633789
2002-04-26,6.99483060836792
2002-04-29,6.950186252593994
2002-04-30,7.087847709655762
2002-05-01,7.02831506729126
2002-05-02,6.849725246429443
2002-05-03,6.686018466949463
2002-05-06,6.4962639808654785
2002-05-07,6.4962639808654785
2002-05-08,7.169706344604492
2002-05-09,6.935303211212158
2002-05-10,6.697179317474365
2002-05-13,6.9613471031188965
2002-05-14,7.296207904815674
2002-05-15,7.273881435394287
2002-05-16,7.381780624389648
2002-05-17,7.418989181518555
2002-05-20,7.225512504577637
2002-05-21,7.046921730041504
2002-05-22,7.132497787475586
2002-05-23,7.188307285308838
2002-05-24,7.032040119171143
2002-05-28,6.9687886238098145
2002-05-29,6.838566780090332
2002-05-30,6.872052192687988
2002-05-31,6.793919086456299
2002-06-03,6.593001842498779
2002-06-04,6.686018466949463
2002-06-05,6.767873287200928
2002-06-06,6.604166030883789
2002-06-07,6.4590582847595215
2002-06-10,6.399528503417969
2002-06-11,6.258142471313477
2002-06-12,6.384646415710449
2002-06-13,6.2767438888549805
2002-06-14,6.265586853027344
2002-06-17,6.477663516998291
2002-06-18,6.406970500946045
2002-06-19,6.153962135314941
2002-06-20,6.012580871582031
2002-06-21,5.841429233551025
2002-06-24,5.941886901855469
2002-06-25,5.737250804901123
2002-06-26,5.740971088409424
2002-06-27,5.893517971038818
2002-06-28,5.886077404022217
2002-07-01,5.636794090270996
2002-07-02,5.469363212585449
2002-07-03,5.670281410217285
2002-07-05,5.975372791290283
2002-07-08,5.796782970428467
2002-07-09,5.711208343505859
2002-07-10,5.558659076690674
2002-07-11,5.763296127319336
2002-07-12,5.737250804901123
2002-07-15,5.848873138427734
2002-07-16,5.7818989753723145
2002-07-17,5.822824954986572
2002-07-18,5.700044631958008
2002-07-19,5.521453380584717
2002-07-22,5.231245517730713
2002-07-23,4.970795631408691
2002-07-24,5.2275214195251465
2002-07-25,4.914985656738281
2002-07-26,4.981958389282227
2002-07-29,5.2758917808532715
2002-07-30,5.35774564743042
2002-07-31,5.327977657318115
2002-08-01,5.093577861785889
2002-08-02,4.9856791496276855
2002-08-05,4.769880294799805
2002-08-06,4.970795631408691
2002-08-07,5.0600905418396
2002-08-08,5.246123790740967
2002-08-09,5.2275214195251465
2002-08-12,5.179152488708496
2002-08-13,5.0600905418396
2002-08-14,5.37634801864624
2002-08-15,5.450759410858154
2002-08-16,5.580981731414795
2002-08-19,5.785620212554932
2002-08-20,5.621910572052002
2002-08-21,5.796782970428467
2002-08-22,5.863753795623779
2002-08-23,5.651674747467041
2002-08-26,5.688883304595947
2002-08-27,5.499129772186279
2002-08-28,5.346582412719727
2002-08-29,5.420995712280273
2002-08-30,5.283331394195557
2002-09-03,5.022885322570801
2002-09-04,5.179152488708496
2002-09-05,5.004283905029297
2002-09-06,5.1717119216918945
2002-09-09,5.2275214195251465
2002-09-10,5.3168182373046875
2002-09-11,5.346582412719727
2002-09-12,5.149388790130615
2002-09-13,5.1717119216918945
2002-09-16,5.086137771606445
2002-09-17,5.022885322570801
2002-09-18,4.970795631408691
2002-09-19,4.747556209564209
2002-09-20,4.77360200881958
2002-09-23,4.6247758865356445
2002-09-24,4.550360679626465
2002-09-25,4.7252326011657715
2002-09-26,4.669424533843994
2002-09-27,4.554081916809082
2002-09-30,4.401534557342529
2002-10-01,4.639657497406006
2002-10-02,4.535480499267578
2002-10-03,4.524319648742676
2002-10-04,4.427580833435059
2002-10-07,4.349446773529053
2002-10-08,4.349446773529053
2002-10-09,4.308518886566162
2002-10-10,4.535480499267578
2002-10-11,4.821969509124756
2002-10-14,4.829410552978516
2002-10-15,5.134504318237305
2002-10-16,4.85545539855957
2002-10-17,5.0600905418396
2002-10-18,5.127064228057861
2002-10-21,5.231245517730713
2002-10-22,5.20891809463501
2002-10-23,5.350302696228027
2002-10-24,5.26472806930542
2002-10-25,5.4061126708984375
2002-10-28,5.394951343536377
2002-10-29,5.305657386779785
2002-10-30,5.487966060638428
2002-10-31,5.491689205169678
2002-11-01,5.655397415161133
2002-11-04,5.874917984008789
2002-11-05,5.837709903717041
2002-11-06,5.930724620819092
2002-11-07,5.696324348449707
2002-11-08,5.655397415161133
2002-11-11,5.458201885223389
2002-11-12,5.610748767852783
2002-11-13,5.636794090270996
2002-11-14,5.863753795623779
2002-11-15,5.874917984008789
2002-11-18,5.8079447746276855
2002-11-19,5.714926719665527
2002-11-20,5.953048229217529
2002-11-21,6.261863708496094
2002-11-22,6.2395405769348145
2002-11-25,6.332554340362549
2002-11-26,6.150243282318115
2002-11-27,6.399528503417969
2002-11-29,6.362320899963379
2002-12-02,6.380925178527832
2002-12-03,6.15768575668335
2002-12-04,6.064670085906982
2002-12-05,5.930724620819092
2002-12-06,5.986535549163818
2002-12-09,5.703766822814941
2002-12-10,5.796782970428467
2002-12-11,5.841429233551025
2002-12-12,5.815385341644287
2002-12-13,5.68516206741333
2002-12-16,5.878635883331299
2002-12-17,5.848873138427734
2002-12-18,5.688883304595947
2002-12-19,5.666558265686035
2002-12-20,5.726623058319092
2002-12-23,5.797507286071777
2002-12-24,5.737813949584961
2002-12-26,5.707967758178711
2002-12-27,5.607241153717041
2002-12-30,5.551279067993164
2002-12-31,5.521434783935547
2003-01-02,5.819891452789307
2003-01-03,5.842275142669678
2003-01-06,6.099693298339844
2003-01-07,6.163115501403809
2003-01-08,5.961659908294678
2003-01-09,6.136999607086182
2003-01-10,6.170576095581055
2003-01-13,6.136999607086182
2003-01-14,6.222805500030518
2003-01-15,6.099693298339844
2003-01-16,5.969118118286133
2003-01-17,5.678124904632568
2003-01-21,5.640815734863281
2003-01-22,5.603511333465576
2003-01-23,5.700509071350098
2003-01-24,5.47666597366333
2003-01-27,5.416977405548096
2003-01-28,5.491589546203613
2003-01-29,5.569934368133545
2003-01-30,5.39832067489624
2003-01-31,5.390859603881836
2003-02-03,5.43936014175415
2003-02-04,5.346094131469727
2003-02-05,5.3274383544921875
2003-02-06,5.297593593597412
2003-02-07,5.23790168762207
2003-02-10,5.29386043548584
2003-02-11,5.275209426879883
2003-02-12,5.204323768615723
2003-02-13,5.219247341156006
2003-02-14,5.3834004402160645
2003-02-18,5.55873966217041
2003-02-19,5.521434783935547
2003-02-20,5.435628890991211
2003-02-21,5.502779483795166
2003-02-24,5.409515380859375
2003-02-25,5.424436569213867
2003-02-26,5.282670497894287
2003-02-27,5.334900379180908
2003-02-28,5.416977405548096
2003-03-03,5.323707580566406
2003-03-04,5.264016151428223
2003-03-05,5.31624698638916
2003-03-06,5.249092102050781
2003-03-07,5.2229790687561035
2003-03-10,5.11478853225708
2003-03-11,5.0886735916137695
2003-03-12,5.155827522277832
2003-03-13,5.4318976402282715
2003-03-14,5.450551986694336
2003-03-17,5.700509071350098
2003-03-18,5.726623058319092
2003-03-19,5.715431213378906
2003-03-20,5.707967758178711
2003-03-21,5.793776988983154
2003-03-24,5.55873966217041
2003-03-25,5.637085914611816
2003-03-26,5.618432998657227
2003-03-27,5.55501127243042
2003-03-28,5.484127998352051
2003-03-31,5.334900379180908
2003-04-01,5.39832067489624
2003-04-02,5.62962532043457
2003-04-03,5.61470365524292
2003-04-04,5.551279067993164
2003-04-07,5.56620454788208
2003-04-08,5.510242462158203
2003-04-09,5.390859603881836
2003-04-10,5.424436569213867
2003-04-11,5.375936508178711
2003-04-14,5.506511211395264
2003-04-15,5.517704963684082
2003-04-16,5.55873966217041
2003-04-17,5.674393653869629
2003-04-21,5.652008533477783
2003-04-22,5.775123119354248
2003-04-23,5.872119426727295
2003-04-24,5.819891452789307
2003-04-25,5.711698055267334
2003-04-28,5.831084251403809
2003-04-29,5.890774250030518
2003-04-30,5.823620319366455
2003-05-01,5.879581928253174
2003-05-02,6.002694129943848
2003-05-05,5.987771511077881
2003-05-06,6.095963478088379
2003-05-07,6.021348476409912
2003-05-08,5.924349784851074
2003-05-09,6.088500499725342
2003-05-12,6.181770324707031
2003-05-13,6.170576095581055
2003-05-14,6.148191452026367
2003-05-15,6.21161413192749
2003-05-16,6.155653476715088
2003-05-19,5.931811809539795
2003-05-20,5.943002223968506
2003-05-21,5.950464725494385
2003-05-22,6.013887882232666
2003-05-23,6.021348476409912
2003-05-27,6.178037643432617
2003-05-28,6.219076156616211
2003-05-29,6.233998775482178
2003-05-30,6.323535442352295
2003-06-02,6.289957046508789
2003-06-03,6.34591817855835
2003-06-04,6.480226039886475
2003-06-05,6.480226039886475
2003-06-06,6.416800022125244
2003-06-09,6.323535442352295
2003-06-10,6.4130730628967285
2003-06-11,6.4541120529174805
2003-06-12,6.483955383300781
2003-06-13,6.342186450958252
2003-06-16,6.498879432678223
2003-06-17,6.5287275314331055
2003-06-18,6.5921478271484375
2003-06-19,6.543644428253174
2003-06-20,6.536186218261719
2003-06-23,6.405611515045166
2003-06-24,6.3794941902160645
2003-06-25,6.316074371337891
2003-06-26,6.435455799102783
2003-06-27,6.386956214904785
2003-06-30,6.368302345275879
2003-07-01,6.457839012145996
2003-07-02,6.5921478271484375
2003-07-03,6.5138020515441895
2003-07-07,6.737642288208008
2003-07-08,6.789872646331787
2003-07-09,6.782411575317383
2003-07-10,6.6257219314575195
2003-07-11,6.718987941741943
2003-07-14,6.748834133148193
2003-07-15,6.7600250244140625
2003-07-16,6.737642288208008
2003-07-17,6.532454013824463
2003-07-18,6.547375679016113
2003-07-21,6.401877403259277
2003-07-22,6.5399169921875
2003-07-23,6.5772199630737305
2003-07-24,6.483955383300781
2003-07-25,6.621989727020264
2003-07-28,6.633182048797607
2003-07-29,6.569763660430908
2003-07-30,6.521260738372803
2003-07-31,6.566032409667969
2003-08-01,6.532454013824463
2003-08-04,6.588413715362549
2003-08-05,6.424264907836914
2003-08-06,6.3645710945129395
2003-08-07,6.34591817855835
2003-08-08,6.3384575843811035
2003-08-11,6.368302345275879
2003-08-12,6.465304851531982
2003-08-13,6.4541120529174805
2003-08-14,6.510069847106934
2003-08-15,6.480226039886475
2003-08-18,6.67048978805542
2003-08-19,6.7600250244140625
2003-08-20,6.722721576690674
2003-08-21,6.7861409187316895
2003-08-22,6.774949073791504
2003-08-25,6.733911991119385
2003-08-26,6.771220684051514
2003-08-27,6.815986156463623
2003-08-28,6.857025146484375
2003-08-29,6.87940788269043
2003-09-02,7.028637886047363
2003-09-03,7.103251934051514
2003-09-04,7.170401096343994
2003-09-05,7.133094310760498
2003-09-08,7.263671398162842
2003-09-09,7.18532657623291
2003-09-10,6.972677230834961
2003-09-11,7.054750919342041
2003-09-12,7.0622148513793945
2003-09-15,7.021174430847168
