Date,GE
2015-01-07,98.42504119873047
2015-01-08,99.61040496826172
2015-01-09,98.22068786621094
2015-01-12,98.01629638671875
2015-01-13,97.52579498291016
2015-01-14,97.19880676269531
2015-01-15,96.38134002685547
2015-01-16,96.42221069335938
2015-01-20,97.48492431640625
2015-01-21,98.26153564453125
2015-01-22,99.24253845214844
2015-01-23,100.06002807617188
2015-01-26,100.5096206665039
2015-01-27,99.65125274658203
2015-01-28,97.44406127929688
2015-01-29,98.42504119873047
2015-01-30,97.64842224121094
2015-02-02,98.95641326904297
2015-02-03,100.01909637451172
2015-02-04,98.7520523071289
2015-02-05,100.14176940917969
2015-02-06,100.22350311279297
2015-02-09,100.71398162841797
2015-02-10,101.04098510742188
2015-02-11,101.245361328125
2015-02-12,101.73584747314453
2015-02-13,102.79857635498047
2015-02-17,102.88032531738281
2015-02-18,103.20729064941406
2015-02-19,103.16605377197266
2015-02-20,103.99105072021484
2015-02-23,103.82606506347656
2015-02-24,104.73358154296875
2015-02-25,106.87855529785156
2015-02-26,106.79605102539062
2015-02-27,107.20854949951172
2015-03-02,107.70354461669922
2015-03-03,106.67230987548828
2015-03-04,105.84730529785156
2015-03-05,106.50730895996094
2015-03-06,104.85728454589844
2015-03-09,105.76480865478516
2015-03-10,103.82606506347656
2015-03-11,103.9085693359375
2015-03-12,104.77479553222656
2015-03-13,103.2898178100586
2015-03-16,104.9810562133789
2015-03-17,104.403564453125
2015-03-18,105.76480865478516
2015-03-19,104.48604583740234
2015-03-20,104.77479553222656
2015-03-23,105.06356811523438
2015-03-24,104.2385482788086
2015-03-25,102.7535629272461
2015-03-26,102.2998046875
2015-03-27,102.54732513427734
2015-03-30,103.61979675292969
2015-03-31,102.34107971191406
2015-04-01,102.4648208618164
2015-04-02,102.8773193359375
2015-04-06,103.86731719970703
2015-04-07,103.2072982788086
2015-04-08,103.16605377197266
2015-04-09,106.13607025146484
2015-04-10,117.60354614257812
2015-04-13,113.97354125976562
2015-04-14,114.38603210449219
2015-04-15,113.27230072021484
2015-04-16,112.52976989746094
2015-04-17,112.406005859375
2015-04-20,111.45729064941406
2015-04-21,109.80729675292969
2015-04-22,111.00354766845703
2015-04-23,110.75599670410156
2015-04-24,110.54978942871094
2015-04-27,110.87982940673828
2015-04-28,111.86978149414062
2015-04-29,111.74604034423828
2015-04-30,111.70479583740234
2015-05-01,112.65355682373047
2015-05-04,112.48855590820312
2015-05-05,111.0447998046875
2015-05-06,110.591064453125
2015-05-07,111.53981018066406
2015-05-08,112.85979461669922
2015-05-11,111.0447998046875
2015-05-12,111.49853515625
2015-05-13,112.24104309082031
2015-05-14,113.0660400390625
2015-05-15,112.48855590820312
2015-05-18,112.65355682373047
2015-05-19,112.81854248046875
2015-05-20,114.01480102539062
2015-05-21,114.34477233886719
2015-05-22,114.17980194091797
2015-05-26,113.51980590820312
2015-05-27,113.51980590820312
2015-05-28,113.97354125976562
2015-05-29,112.48855590820312
2015-06-01,112.52976989746094
2015-06-02,112.73603820800781
2015-06-03,113.56106567382812
2015-06-04,112.44731140136719
2015-06-05,112.571044921875
2015-06-08,112.36481475830078
2015-06-09,112.73603820800781
2015-06-10,113.97354125976562
2015-06-11,113.47856140136719
2015-06-12,112.9835433959961
2015-06-15,112.24104309082031
2015-06-16,112.28229522705078
2015-06-17,112.48855590820312
2015-06-18,113.8613510131836
2015-06-19,113.32056427001953
2015-06-22,114.06940460205078
2015-06-23,114.61013793945312
2015-06-24,113.40377044677734
2015-06-25,112.4885482788086
2015-06-26,112.696533203125
2015-06-29,110.82450866699219
2015-06-30,110.53329467773438
2015-07-01,110.90771484375
2015-07-02,111.40689849853516
2015-07-06,109.45169067382812
2015-07-07,110.11730194091797
2015-07-08,107.70445251464844
2015-07-09,108.24525451660156
2015-07-10,109.28527069091797
2015-07-13,110.11730194091797
2015-07-14,110.90771484375
2015-07-15,111.36534881591797
2015-07-16,112.4885482788086
2015-07-17,113.32056427001953
2015-07-20,112.904541015625
2015-07-21,111.69808959960938
2015-07-22,110.78290557861328
2015-07-23,109.24371337890625
2015-07-24,107.12205505371094
2015-07-27,107.95405578613281
2015-07-28,108.57808685302734
2015-07-29,109.24371337890625
2015-07-30,108.66127014160156
2015-07-31,108.57808685302734
2015-08-03,107.62124633789062
2015-08-04,107.74603271484375
2015-08-05,108.57808685302734
2015-08-06,108.286865234375
2015-08-07,107.28841400146484
2015-08-10,109.16046905517578
2015-08-11,106.95563507080078
2015-08-12,107.57963562011719
2015-08-13,107.28841400146484
2015-08-14,108.49486541748047
2015-08-17,109.03569793701172
2015-08-18,108.45326232910156
2015-08-19,107.03885650634766
2015-08-20,104.79240417480469
2015-08-21,102.29634094238281
2015-08-24,99.30106353759766
2015-08-25,96.80506134033203
2015-08-26,99.88353729248047
2015-08-27,104.0435791015625
2015-08-28,104.66759490966797
2015-08-31,103.25315856933594
2015-09-01,99.34271240234375
2015-09-02,102.2131576538086
2015-09-03,101.96353149414062
2015-09-04,99.8418960571289
2015-09-08,103.8355712890625
2015-09-09,102.12995147705078
2015-09-10,102.67074584960938
2015-09-11,103.79399108886719
2015-09-14,103.0451889038086
2015-09-15,105.25003051757812
2015-09-16,107.87086486816406
2015-09-17,106.40181732177734
2015-09-18,104.0932846069336
2015-09-21,105.3105239868164
2015-09-22,105.39447021484375
2015-09-23,105.5203628540039
2015-09-24,104.55497741699219
2015-09-25,104.59697723388672
2015-09-28,102.0365982055664
2015-09-29,103.12791442871094
2015-09-30,105.85616302490234
2015-10-01,105.73019409179688
2015-10-02,106.90548706054688
2015-10-05,112.57186126708984
2015-10-06,114.54459381103516
2015-10-07,116.55929565429688
2015-10-08,117.65057373046875
2015-10-09,117.8185043334961
2015-10-12,117.90242767333984
2015-10-13,116.97904205322266
2015-10-14,115.84575653076172
2015-10-15,117.65057373046875
2015-10-16,121.63805389404297
2015-10-19,121.68000030517578
2015-10-20,120.79859161376953
2015-10-21,121.09239959716797
2015-10-22,124.15637969970703
2015-10-23,123.86260223388672
2015-10-26,124.03047943115234
2015-10-27,123.65271759033203
2015-10-28,123.35894775390625
2015-10-29,123.14905548095703
2015-10-30,121.38619995117188
2015-11-02,123.4009017944336
2015-11-03,124.19841766357422
2015-11-04,123.988525390625
2015-11-05,124.4083023071289
2015-11-06,125.58355712890625
2015-11-09,124.86996459960938
2015-11-10,126.42298889160156
2015-11-11,128.7314910888672
2015-11-12,126.59088897705078
2015-11-13,127.09451293945312
2015-11-16,127.4303207397461
2015-11-17,127.2624740600586
2015-11-18,128.10189819335938
2015-11-19,127.05254364013672
2015-11-20,128.6895294189453
2015-11-23,128.39572143554688
2015-11-24,128.6895294189453
2015-11-25,127.4303207397461
2015-11-27,127.4303207397461
2015-11-30,125.66747283935547
2015-12-01,126.63285064697266
2015-12-02,125.79337310791016
2015-12-03,126.04521942138672
2015-12-04,127.97595977783203
2015-12-07,127.4722900390625
2015-12-08,126.71682739257812
2015-12-09,127.89208984375
2015-12-10,128.6475372314453
2015-12-11,127.01058197021484
2015-12-14,127.01058197021484
2015-12-15,127.2624740600586
2015-12-16,130.03262329101562
2015-12-17,129.18690490722656
2015-12-18,128.04518127441406
2015-12-21,128.55259704589844
2015-12-22,128.9331817626953
2015-12-23,130.87840270996094
2015-12-24,130.37095642089844
2015-12-28,130.6669464111328
2015-12-29,132.2738800048828
2015-12-30,131.30125427246094
2015-12-31,131.72412109375
2016-01-04,129.863525390625
2016-01-05,129.99038696289062
2016-01-06,127.91828918457031
2016-01-07,122.50556182861328
2016-01-08,120.30665588378906
2016-01-11,120.85637664794922
2016-01-12,121.11011505126953
2016-01-13,119.4186019897461
2016-01-14,122.88612365722656
2016-01-15,120.47578430175781
2016-01-19,120.47578430175781
2016-01-20,118.40373229980469
2016-01-21,120.89862823486328
2016-01-22,119.4186019897461
2016-01-25,118.5728530883789
2016-01-26,119.71460723876953
2016-01-27,118.40373229980469
2016-01-28,119.291748046875
2016-01-29,123.05528259277344
2016-02-01,121.11011505126953
2016-02-02,119.4186019897461
2016-02-03,121.23699951171875
2016-02-04,123.39360046386719
2016-02-05,120.68724822998047
2016-02-08,119.12261199951172
2016-02-09,119.58778381347656
2016-02-10,119.67231750488281
2016-02-11,116.07791900634766
2016-02-12,119.50318145751953
2016-02-16,122.04036712646484
2016-02-17,124.07019805908203
2016-02-18,122.9707260131836
2016-02-19,122.71702575683594
2016-02-22,124.36617279052734
2016-02-23,123.562744140625
2016-02-24,122.46330261230469
2016-02-25,124.59449768066406
2016-02-26,125.31917572021484
2016-02-29,124.21092224121094
2016-03-01,127.36519622802734
2016-03-02,128.64398193359375
2016-03-03,128.8144989013672
2016-03-04,129.83750915527344
2016-03-07,129.11289978027344
2016-03-08,128.13241577148438
2016-03-09,128.08984375
2016-03-10,127.6209487915039
2016-03-11,129.3260040283203
2016-03-14,129.02761840820312
2016-03-15,129.07025146484375
2016-03-16,128.60137939453125
2016-03-17,131.9687957763672
2016-03-18,131.79833984375
2016-03-21,132.52291870117188
2016-03-22,132.3950653076172
