Date,MS
2000-11-22,31.316164016723633
2000-11-24,31.772245407104492
2000-11-27,32.349910736083984
2000-11-28,30.951305389404297
2000-11-29,31.620208740234375
2000-11-30,30.829692840576172
2000-12-01,30.343233108520508
2000-12-04,31.103347778320312
2000-12-05,35.025455474853516
2000-12-06,33.778892517089844
2000-12-07,33.01877975463867
2000-12-08,36.089599609375
2000-12-11,37.853023529052734
2000-12-12,35.81596755981445
2000-12-13,36.60647201538086
2000-12-14,33.17080307006836
2000-12-15,33.5052490234375
2000-12-18,33.68769073486328
2000-12-19,33.566062927246094
2000-12-20,33.353233337402344
2000-12-21,35.025455474853516
2000-12-22,36.120018005371094
2000-12-26,37.244956970214844
2000-12-27,37.244956970214844
2000-12-28,38.613136291503906
2000-12-29,38.55234146118164
2001-01-02,35.08626174926758
2001-01-03,40.711021423339844
2001-01-04,43.14333724975586
2001-01-05,41.16708755493164
2001-01-08,40.55901336669922
2001-01-09,40.133358001708984
2001-01-10,41.95292663574219
2001-01-11,42.68464660644531
2001-01-12,41.52606201171875
2001-01-16,40.94678497314453
2001-01-17,39.45281982421875
2001-01-18,39.086971282958984
2001-01-19,41.16021728515625
2001-01-22,40.916290283203125
2001-01-23,42.349300384521484
2001-01-24,41.099220275878906
2001-01-25,40.428489685058594
2001-01-26,40.24555206298828
2001-01-29,40.967529296875
2001-01-30,41.46509552001953
2001-01-31,41.36752700805664
2001-02-01,43.80666732788086
2001-02-02,42.079742431640625
2001-02-05,42.19683837890625
2001-02-06,41.440711975097656
2001-02-07,39.12354278564453
2001-02-08,38.05030822753906
2001-02-09,38.70889663696289
2001-02-12,39.02596664428711
2001-02-13,38.64059066772461
2001-02-14,37.533226013183594
2001-02-15,37.23079299926758
2001-02-16,36.46489334106445
2001-02-20,33.59160232543945
2001-02-21,32.21595764160156
2001-02-22,33.62575149536133
2001-02-23,32.684261322021484
2001-02-26,33.757469177246094
2001-02-27,33.98186492919922
2001-02-28,31.77202796936035
2001-03-01,31.02564239501953
2001-03-02,29.781694412231445
2001-03-05,30.537830352783203
2001-03-06,31.898860931396484
2001-03-07,32.56230163574219
2001-03-08,31.40616226196289
2001-03-09,29.884140014648438
2001-03-12,27.318191528320312
2001-03-13,28.781652450561523
2001-03-14,27.805997848510742
2001-03-15,28.78653907775879
2001-03-16,28.25478744506836
2001-03-19,29.62558937072754
2001-03-20,27.562095642089844
2001-03-21,26.654743194580078
2001-03-22,25.976659774780273
2001-03-23,26.10348892211914
2001-03-26,26.58645248413086
2001-03-27,27.61087417602539
2001-03-28,26.342525482177734
2001-03-29,26.18642807006836
2001-03-30,26.0986270904541
2001-04-02,25.537626266479492
2001-04-03,24.06926155090332
2001-04-04,22.182357788085938
2001-04-05,25.681726455688477
2001-04-06,24.946565628051758
2001-04-09,24.647598266601562
2001-04-10,26.77957534790039
2001-04-11,28.254791259765625
2001-04-12,29.210514068603516
2001-04-16,28.132272720336914
2001-04-17,28.842945098876953
2001-04-18,32.788330078125
2001-04-19,32.969669342041016
2001-04-20,32.34722137451172
2001-04-23,31.26898193359375
2001-04-24,30.19074058532715
2001-04-25,30.09270477294922
2001-04-26,30.808265686035156
2001-04-27,32.0041389465332
2001-04-30,30.77396583557129
2001-05-01,31.048418045043945
2001-05-02,32.602054595947266
2001-05-03,32.4599494934082
2001-05-04,33.00886535644531
2001-05-07,32.817726135253906
2001-05-08,32.357017517089844
2001-05-09,31.89142417907715
2001-05-10,31.857118606567383
2001-05-11,30.979808807373047
2001-05-14,31.852218627929688
2001-05-15,32.15608215332031
2001-05-16,33.866546630859375
2001-05-17,34.160614013671875
2001-05-18,33.837158203125
2001-05-21,35.62114715576172
2001-05-22,36.3955192565918
2001-05-23,35.0428352355957
2001-05-24,35.31728744506836
2001-05-25,34.05278778076172
2001-05-29,33.366668701171875
2001-05-30,31.465030670166016
2001-05-31,31.86200523376465
2001-06-01,31.95511817932129
2001-06-04,31.857118606567383
2001-06-05,32.396244049072266
2001-06-06,31.612045288085938
2001-06-07,32.1021614074707
2001-06-08,31.65616798400879
2001-06-11,30.509315490722656
2001-06-12,29.676103591918945
2001-06-13,29.11249542236328
2001-06-14,28.10777473449707
2001-06-15,28.191085815429688
2001-06-18,28.0832576751709
2001-06-19,28.646883010864258
2001-06-20,29.087997436523438
2001-06-21,31.832618713378906
2001-06-22,31.881610870361328
2001-06-25,31.62185287475586
2001-06-26,31.278779983520508
2001-06-27,30.70537757873535
2001-06-28,31.37191390991211
2001-06-29,31.479717254638672
2001-07-02,31.244474411010742
2001-07-03,31.33302879333496
2001-07-05,31.13626480102539
2001-07-06,29.975412368774414
2001-07-09,29.872112274169922
2001-07-10,28.755544662475586
2001-07-11,28.440736770629883
2001-07-12,30.408267974853516
2001-07-13,30.21151351928711
2001-07-16,28.750619888305664
2001-07-17,29.419591903686523
2001-07-18,28.971981048583984
2001-07-19,28.94737434387207
2001-07-20,29.26710319519043
2001-07-23,28.873594284057617
2001-07-24,28.2980899810791
2001-07-25,28.096416473388672
2001-07-26,29.090028762817383
2001-07-27,29.311365127563477
2001-07-30,29.340883255004883
2001-07-31,29.424501419067383
2001-08-01,30.693567276000977
2001-08-02,30.978851318359375
2001-08-03,31.062488555908203
2001-08-06,30.127906799316406
2001-08-07,30.201675415039062
2001-08-08,28.652244567871094
2001-08-09,27.589773178100586
2001-08-10,27.491397857666016
2001-08-13,27.417617797851562
2001-08-14,27.471715927124023
2001-08-15,27.029029846191406
2001-08-16,26.06985092163086
2001-08-17,25.184465408325195
2001-08-20,26.197744369506836
2001-08-21,25.774715423583984
2001-08-22,26.30595588684082
2001-08-23,25.818988800048828
2001-08-24,27.840639114379883
2001-08-27,27.717666625976562
2001-08-28,26.8322696685791
2001-08-29,26.483022689819336
2001-08-30,25.725540161132812
2001-08-31,26.242019653320312
2001-09-04,25.676355361938477
2001-09-05,25.435321807861328
2001-09-06,24.348257064819336
2001-09-07,23.639951705932617
2001-09-10,24.053125381469727
2001-09-17,20.905067443847656
2001-09-18,20.757505416870117
2001-09-19,20.654212951660156
2001-09-20,18.50467872619629
2001-09-21,19.71471405029297
2001-09-24,20.929668426513672
2001-09-25,21.05263900756836
2001-09-26,21.460901260375977
2001-09-27,21.795377731323242
2001-09-28,22.798828125
2001-10-01,23.069353103637695
2001-10-02,23.143150329589844
2001-10-03,24.6606502532959
2001-10-04,24.6606502532959
2001-10-05,23.909311294555664
2001-10-08,23.607769012451172
2001-10-09,24.349239349365234
2001-10-10,25.01160430908203
2001-10-11,26.09906005859375
2001-10-12,25.436702728271484
2001-10-15,25.960655212402344
2001-10-16,26.00019073486328
2001-10-17,25.955698013305664
2001-10-18,25.382320404052734
2001-10-19,24.270153045654297
2001-10-22,25.08079719543457
2001-10-23,25.204370498657227
2001-10-24,24.715017318725586
2001-10-25,25.382320404052734
2001-10-26,25.748111724853516
2001-10-29,25.04620933532715
2001-10-30,24.675472259521484
2001-10-31,24.181171417236328
2001-11-01,24.93745231628418
2001-11-02,25.441646575927734
2001-11-05,25.550392150878906
2001-11-06,26.28194808959961
2001-11-07,26.618085861206055
2001-11-08,26.573591232299805
2001-11-09,26.326444625854492
2001-11-12,26.365995407104492
2001-11-13,27.626436233520508
2001-11-14,28.768285751342773
2001-11-15,28.29375457763672
2001-11-16,27.532529830932617
2001-11-19,28.377796173095703
2001-11-20,28.115802764892578
2001-11-21,27.947755813598633
2001-11-23,28.60516357421875
2001-11-26,29.4207706451416
2001-11-27,28.545827865600586
2001-11-28,26.791086196899414
2001-11-29,27.804401397705078
2001-11-30,27.433666229248047
2001-12-03,25.866729736328125
2001-12-04,26.059513092041016
2001-12-05,27.616558074951172
2001-12-06,28.19985580444336
2001-12-07,27.51275062561035
2001-12-10,27.01351547241211
2001-12-11,27.112377166748047
2001-12-12,27.191465377807617
2001-12-13,26.68231964111328
2001-12-14,25.975475311279297
2001-12-17,25.550392150878906
2001-12-18,26.474729537963867
2001-12-19,27.5770263671875
2001-12-20,27.690698623657227
2001-12-21,27.31502914428711
2001-12-24,27.310091018676758
2001-12-26,27.408958435058594
2001-12-27,27.38423728942871
2001-12-28,28.11086654663086
2001-12-31,27.651159286499023
2002-01-02,27.295263290405273
2002-01-03,28.086137771606445
2002-01-04,29.480077743530273
2002-01-07,29.257633209228516
2002-01-08,28.644716262817383
2002-01-09,28.97719955444336
2002-01-10,29.255115509033203
2002-01-11,28.565303802490234
2002-01-14,27.96977996826172
2002-01-15,28.709226608276367
2002-01-16,27.726619720458984
2002-01-17,28.605005264282227
2002-01-18,28.09882354736328
2002-01-22,27.468564987182617
2002-01-23,27.52312469482422
2002-01-24,26.99709701538086
2002-01-25,27.41891860961914
2002-01-28,27.289894104003906
2002-01-29,25.806045532226562
2002-01-30,26.103805541992188
2002-01-31,27.29485511779785
2002-02-01,26.505794525146484
2002-02-04,25.021934509277344
2002-02-05,24.53559684753418
2002-02-06,24.27753448486328
2002-02-07,24.11872673034668
2002-02-08,25.68693733215332
2002-02-11,25.880483627319336
2002-02-12,25.210512161254883
2002-02-13,25.483478546142578
2002-02-14,25.835813522338867
2002-02-15,24.753957748413086
2002-02-19,23.34454345703125
2002-02-20,23.706815719604492
2002-02-21,23.672086715698242
2002-02-22,23.141080856323242
2002-02-25,24.193157196044922
2002-02-26,24.193157196044922
2002-02-27,23.984739303588867
2002-02-28,24.37677764892578
2002-03-01,24.93260955810547
2002-03-04,26.674514770507812
2002-03-05,27.275009155273438
2002-03-06,27.96977996826172
2002-03-07,27.40403175354004
2002-03-08,28.217918395996094
2002-03-11,28.019405364990234
2002-03-12,28.029333114624023
2002-03-13,27.453664779663086
2002-03-14,27.13604164123535
2002-03-15,28.024370193481445
2002-03-18,28.198074340820312
2002-03-19,28.7241153717041
2002-03-20,28.173255920410156
2002-03-21,28.198074340820312
2002-03-22,27.76630973815918
2002-03-25,27.220401763916016
2002-03-26,27.686899185180664
2002-03-27,28.11865997314453
2002-03-28,28.44123649597168
2002-04-01,28.23280143737793
2002-04-02,28.183168411254883
2002-04-03,27.734708786010742
2002-04-04,27.899154663085938
2002-04-05,27.859285354614258
2002-04-08,27.74468231201172
2002-04-09,27.530424118041992
2002-04-10,27.16168212890625
2002-04-11,25.731605529785156
2002-04-12,26.454118728637695
2002-04-15,26.239856719970703
2002-04-16,27.34605598449707
2002-04-17,27.420795440673828
2002-04-18,27.500516891479492
2002-04-19,27.41082763671875
2002-04-22,26.733154296875
2002-04-23,26.658403396606445
2002-04-24,25.407711029052734
2002-04-25,23.982606887817383
2002-04-26,23.942737579345703
2002-04-29,23.668678283691406
2002-04-30,23.778324127197266
2002-05-01,23.93277931213379
2002-05-02,24.33639144897461
2002-05-03,23.917831420898438
2002-05-06,22.4478816986084
2002-05-07,22.373140335083008
2002-05-08,24.161991119384766
2002-05-09,24.166967391967773
2002-05-10,23.40458869934082
2002-05-13,24.01749038696289
2002-05-14,24.640338897705078
2002-05-15,24.470937728881836
2002-05-16,24.759939193725586
2002-05-17,25.158571243286133
2002-05-20,24.590517044067383
2002-05-21,24.11215591430664
2002-05-22,23.92778968811035
2002-05-23,24.157014846801758
2002-05-24,23.882936477661133
2002-05-28,23.250123977661133
2002-05-29,22.941184997558594
2002-05-30,22.243576049804688
2002-05-31,22.65217399597168
2002-06-03,21.874853134155273
2002-06-04,21.650619506835938
2002-06-05,22.512653350830078
2002-06-06,22.193748474121094
2002-06-07,22.258535385131836
2002-06-10,22.40302848815918
2002-06-11,21.526052474975586
2002-06-12,21.800100326538086
2002-06-13,21.07260513305664
2002-06-14,21.102506637573242
2002-06-17,22.482755661010742
2002-06-18,22.522619247436523
2002-06-19,21.999422073364258
2002-06-20,21.331714630126953
2002-06-21,20.903179168701172
2002-06-24,21.127426147460938
2002-06-25,20.883243560791016
2002-06-26,20.554391860961914
2002-06-27,21.237035751342773
2002-06-28,21.46625328063965
2002-07-01,20.649059295654297
2002-07-02,20.754283905029297
2002-07-03,20.679121017456055
2002-07-05,21.886695861816406
2002-07-08,21.796510696411133
2002-07-09,20.899587631225586
2002-07-10,20.08785629272461
2002-07-11,20.543840408325195
2002-07-12,20.744272232055664
2002-07-15,20.618993759155273
2002-07-16,20.368465423583984
2002-07-17,19.99266242980957
2002-07-18,19.391376495361328
2002-07-19,19.36631965637207
2002-07-22,18.304065704345703
2002-07-23,17.838064193725586
2002-07-24,18.990520477294922
2002-07-25,18.810131072998047
2002-07-26,19.050657272338867
2002-07-29,19.827308654785156
2002-07-30,20.528812408447266
2002-07-31,20.218149185180664
2002-08-01,19.86739730834961
2002-08-02,19.180927276611328
2002-08-05,18.41427993774414
2002-08-06,19.0706844329834
2002-08-07,19.236045837402344
2002-08-08,20.634029388427734
2002-08-09,21.410696029663086
2002-08-12,20.989789962768555
2002-08-13,20.644044876098633
2002-08-14,22.05204963684082
2002-08-15,22.157276153564453
2002-08-16,22.212398529052734
2002-08-19,23.239591598510742
2002-08-20,22.908885955810547
2002-08-21,22.74854278564453
2002-08-22,22.65334701538086
2002-08-23,22.227428436279297
2002-08-26,22.528074264526367
2002-08-27,22.082117080688477
2002-08-28,21.28541374206543
2002-08-29,21.180194854736328
2002-08-30,21.40566635131836
2002-09-03,19.997671127319336
2002-09-04,20.724227905273438
2002-09-05,19.681995391845703
2002-09-06,20.07284164428711
2002-09-09,20.528812408447266
2002-09-10,20.243192672729492
2002-09-11,20.2131404876709
2002-09-12,19.922517776489258
2002-09-13,20.002676010131836
2002-09-16,20.082855224609375
2002-09-17,19.511638641357422
2002-09-18,19.090734481811523
2002-09-19,16.98624038696289
2002-09-20,17.246801376342773
2002-09-23,16.73070526123047
2002-09-24,16.63048553466797
2002-09-25,17.382080078125
2002-09-26,17.677715301513672
2002-09-27,16.96620750427246
2002-09-30,16.97622299194336
2002-10-01,17.938274383544922
2002-10-02,17.146514892578125
2002-10-03,15.976512908935547
2002-10-04,15.648711204528809
2002-10-07,15.008252143859863
2002-10-08,15.608375549316406
2002-10-09,14.781305313110352
2002-10-10,15.608375549316406
2002-10-11,16.843923568725586
2002-10-14,17.413785934448242
2002-10-15,18.68968963623047
2002-10-16,18.387109756469727
2002-10-17,19.173830032348633
2002-10-18,18.76030158996582
2002-10-21,19.355392456054688
2002-10-22,18.9317684173584
2002-10-23,19.173830032348633
2002-10-24,18.644309997558594
2002-10-25,19.370513916015625
2002-10-28,19.083059310913086
2002-10-29,19.264612197875977
2002-10-30,19.209138870239258
2002-10-31,19.62771987915039
2002-11-01,20.369050979614258
2002-11-04,20.948991775512695
2002-11-05,21.140634536743164
2002-11-06,21.347414016723633
2002-11-07,20.0916748046875
2002-11-08,19.80421257019043
2002-11-11,19.294862747192383
2002-11-12,19.738664627075195
2002-11-13,19.965600967407227
2002-11-14,20.817886352539062
2002-11-15,21.407928466796875
2002-11-18,21.180980682373047
2002-11-19,21.180980682373047
2002-11-20,21.942489624023438
2002-11-21,23.399948120117188
2002-11-22,23.29907989501953
2002-11-25,23.369691848754883
2002-11-26,22.350984573364258
2002-11-27,23.188140869140625
2002-11-29,22.814952850341797
2002-12-02,22.85528564453125
2002-12-03,22.73929214477539
2002-12-04,22.199689865112305
2002-12-05,21.382715225219727
2002-12-06,21.589473724365234
2002-12-09,20.590938568115234
2002-12-10,20.943960189819336
2002-12-11,20.97925567626953
2002-12-12,21.549129486083984
2002-12-13,21.080121994018555
2002-12-16,21.892065048217773
2002-12-17,21.53904151916504
2002-12-18,20.72710609436035
2002-12-19,20.32365608215332
2002-12-20,21.201162338256836
2002-12-23,21.206193923950195
2002-12-24,20.9288330078125
2002-12-26,20.918750762939453
2002-12-27,20.237934112548828
2002-12-30,20.343826293945312
2002-12-31,20.13201904296875
2003-01-02,21.150714874267578
2003-01-03,21.11037826538086
2003-01-06,21.680252075195312
2003-01-07,21.796247482299805
2003-01-08,21.253734588623047
2003-01-09,22.11565589904785
2003-01-10,22.014249801635742
2003-01-13,22.105520248413086
2003-01-14,22.21198844909668
2003-01-15,21.852012634277344
2003-01-16,21.56808853149414
2003-01-17,21.289234161376953
2003-01-21,20.52365493774414
2003-01-22,19.910171508789062
2003-01-23,20.62505531311035
2003-01-24,19.631322860717773
2003-01-27,19.215579986572266
2003-01-28,19.41837501525879
2003-01-29,19.16486930847168
2003-01-30,18.774477005004883
2003-01-31,19.215579986572266
2003-02-03,19.545127868652344
2003-02-04,18.98234748840332
2003-02-05,18.769407272338867
2003-02-06,18.465198516845703
2003-02-07,18.12550926208496
2003-02-10,18.277603149414062
2003-02-11,17.958189010620117
2003-02-12,17.593149185180664
2003-02-13,17.69961929321289
2003-02-14,18.140722274780273
2003-02-18,18.500699996948242
2003-02-19,18.723773956298828
2003-02-20,18.556459426879883
2003-02-21,18.769407272338867
2003-02-24,18.135648727416992
2003-02-25,18.338455200195312
2003-02-26,17.958189010620117
2003-02-27,18.515905380249023
2003-02-28,18.683223724365234
2003-03-03,18.733917236328125
2003-03-04,18.444923400878906
2003-03-05,18.825176239013672
2003-03-06,18.323230743408203
2003-03-07,18.744056701660156
2003-03-10,17.937915802001953
2003-03-11,17.40048599243164
2003-03-12,17.020227432250977
2003-03-13,18.292827606201172
2003-03-14,18.191421508789062
2003-03-17,19.469074249267578
2003-03-18,19.844266891479492
2003-03-19,20.016653060913086
2003-03-20,20.305635452270508
2003-03-21,21.045867919921875
2003-03-24,20.3918399810791
2003-03-25,20.599702835083008
2003-03-26,20.53886604309082
2003-03-27,20.503379821777344
2003-03-28,20.290430068969727
2003-03-31,19.443727493286133
2003-04-01,20.209304809570312
2003-04-02,21.192899703979492
2003-04-03,21.18276596069336
2003-04-04,21.324731826782227
2003-04-07,21.39063835144043
2003-04-08,21.50723648071289
2003-04-09,21.119823455810547
2003-04-10,21.32882308959961
2003-04-11,21.175886154174805
2003-04-14,21.818214416503906
2003-04-15,22.608356475830078
2003-04-16,22.526782989501953
2003-04-17,23.01617431640625
2003-04-21,22.92951202392578
2003-04-22,23.653379440307617
2003-04-23,24.36196517944336
2003-04-24,23.785919189453125
2003-04-25,22.944791793823242
2003-04-28,23.0263729095459
2003-04-29,22.633846282958984
2003-04-30,22.812257766723633
2003-05-01,22.807165145874023
2003-05-02,23.24557113647461
2003-05-05,22.842859268188477
2003-05-06,23.133420944213867
2003-05-07,23.067138671875
2003-05-08,22.48600959777832
2003-05-09,22.858135223388672
2003-05-12,23.250659942626953
2003-05-13,22.82245635986328
2003-05-14,22.598154067993164
2003-05-15,22.837757110595703
2003-05-16,22.735801696777344
2003-05-19,21.848800659179688
2003-05-20,21.680572509765625
2003-05-21,21.915069580078125
2003-05-22,22.022119522094727
2003-05-23,21.869182586669922
2003-05-27,22.429929733276367
2003-05-28,22.888729095458984
2003-05-29,22.761293411254883
2003-05-30,23.322032928466797
2003-06-02,23.724760055541992
2003-06-03,23.974529266357422
2003-06-04,24.469030380249023
2003-06-05,24.825868606567383
2003-06-06,24.61174774169922
2003-06-09,24.285505294799805
2003-06-10,24.703502655029297
2003-06-11,25.208173751831055
2003-06-12,24.94820213317871
2003-06-13,24.59645652770996
2003-06-16,25.26936149597168
2003-06-17,25.320348739624023
2003-06-18,23.903165817260742
2003-06-19,22.43504524230957
2003-06-20,22.56757164001465
2003-06-23,21.82331085205078
2003-06-24,22.07308578491211
2003-06-25,22.327978134155273
2003-06-26,22.292293548583984
2003-06-27,21.920167922973633
2003-06-30,21.792724609375
2003-07-01,22.526782989501953
2003-07-02,22.924423217773438
2003-07-03,22.837757110595703
2003-07-07,23.541223526000977
2003-07-08,24.152956008911133
2003-07-09,24.24004364013672
2003-07-10,23.712427139282227
2003-07-11,23.90195083618164
2003-07-14,24.245166778564453
2003-07-15,24.962326049804688
2003-07-16,24.424463272094727
2003-07-17,24.030017852783203
2003-07-18,24.076120376586914
2003-07-21,23.51264190673828
2003-07-22,23.953176498413086
2003-07-23,24.20931053161621
2003-07-24,24.388599395751953
2003-07-25,24.895740509033203
2003-07-28,24.767667770385742
2003-07-29,24.45519256591797
2003-07-30,24.342498779296875
2003-07-31,24.301513671875
2003-08-01,23.640710830688477
2003-08-04,23.630474090576172
2003-08-05,23.461414337158203
2003-08-06,24.12222671508789
2003-08-07,24.40396499633789
2003-08-08,24.865005493164062
2003-08-11,24.66010284423828
2003-08-12,24.926471710205078
2003-08-13,24.854761123657227
2003-08-14,24.900863647460938
2003-08-15,24.91621971130371
2003-08-18,25.197967529296875
2003-08-19,25.428478240966797
2003-08-20,25.13650131225586
2003-08-21,25.244081497192383
2003-08-22,24.731813430786133
2003-08-25,24.716449737548828
2003-08-26,24.701080322265625
2003-08-27,24.465435028076172
2003-08-28,24.72156524658203
2003-08-29,24.99307632446289
2003-09-02,25.607776641845703
2003-09-03,25.069900512695312
2003-09-04,25.285051345825195
2003-09-05,24.747182846069336
2003-09-08,24.854761123657227
2003-09-09,25.26455307006836
2003-09-10,24.58839225769043
2003-09-11,25.039173126220703
2003-09-12,25.028926849365234
2003-09-15,25.141616821289062
2003-09-16,26.30957794189453
2003-09-17,26.632291793823242
2003-09-18,27.11381721496582
2003-09-19,26.832069396972656
