Date,XLI
2000-11-27,19.42159652709961
2000-11-28,19.175125122070312
2000-11-29,19.332855224609375
2000-11-30,19.046960830688477
2000-12-01,19.21455955505371
2000-12-04,19.737070083618164
2000-12-05,20.456756591796875
2000-12-06,20.052539825439453
2000-12-07,19.993396759033203
2000-12-08,20.338438034057617
2000-12-11,20.565200805664062
2000-12-12,20.25957679748535
2000-12-13,19.904666900634766
2000-12-14,19.480745315551758
2000-12-15,19.16584587097168
2000-12-18,19.52223777770996
2000-12-19,19.185646057128906
2000-12-20,18.55207061767578
2000-12-21,18.660966873168945
2000-12-22,19.106454849243164
2000-12-26,19.32425308227539
2000-12-27,19.641033172607422
2000-12-28,19.928125381469727
2000-12-29,19.799436569213867
2001-01-02,18.918359756469727
2001-01-03,19.74003791809082
2001-01-04,19.89842987060547
2001-01-05,19.32425308227539
2001-01-08,19.16584587097168
2001-01-09,19.225248336791992
2001-01-10,19.40345001220703
2001-01-11,19.641033172607422
2001-01-12,19.581634521484375
2001-01-16,19.769731521606445
2001-01-17,19.74003791809082
2001-01-18,19.868736267089844
2001-01-19,19.66084861755371
2001-01-22,19.62123680114746
2001-01-23,19.87863540649414
2001-01-24,19.769731521606445
2001-01-25,19.759830474853516
2001-01-26,19.43314552307129
2001-01-29,19.514328002929688
2001-01-30,19.831113815307617
2001-01-31,19.875469207763672
2001-02-01,19.61568832397461
2001-02-02,19.55232810974121
2001-02-05,19.64737892150879
2001-02-06,19.742416381835938
2001-02-07,19.571352005004883
2001-02-08,19.546005249023438
2001-02-09,19.08348274230957
2001-02-12,19.30523681640625
2001-02-13,19.507984161376953
2001-02-14,19.30523681640625
2001-02-15,19.63469696044922
2001-02-16,19.058141708374023
2001-02-20,19.12783432006836
2001-02-21,18.893400192260742
2001-02-22,18.716014862060547
2001-02-23,18.690670013427734
2001-02-26,19.064470291137695
2001-02-27,19.020130157470703
2001-02-28,18.684326171875
2001-03-01,18.551279067993164
2001-03-02,18.65898895263672
2001-03-05,18.893400192260742
2001-03-06,19.16584587097168
2001-03-07,19.393943786621094
2001-03-08,19.514328002929688
2001-03-09,19.102487564086914
2001-03-12,18.057086944580078
2001-03-13,18.082422256469727
2001-03-14,17.702285766601562
2001-03-15,17.619911193847656
2001-03-16,17.16180419921875
2001-03-19,17.50490379333496
2001-03-20,17.149099349975586
2001-03-21,16.70431900024414
2001-03-22,16.25320053100586
2001-03-23,16.57723617553711
2001-03-26,16.875879287719727
2001-03-27,17.149099349975586
2001-03-28,16.83774757385254
2001-03-29,16.83774757385254
2001-03-30,16.89493179321289
2001-04-02,16.774211883544922
2001-04-03,16.075284957885742
2001-04-04,16.151535034179688
2001-04-05,17.091903686523438
2001-04-06,16.748796463012695
2001-04-09,17.047433853149414
2001-04-10,17.549388885498047
2001-04-11,17.35240936279297
2001-04-12,17.69552230834961
2001-04-16,17.663755416870117
2001-04-17,17.886146545410156
2001-04-18,18.654958724975586
2001-04-19,18.718494415283203
2001-04-20,18.66766357421875
2001-04-23,18.381732940673828
2001-04-24,18.197473526000977
2001-04-25,18.623184204101562
2001-04-26,18.883699417114258
2001-04-27,19.023483276367188
2001-04-30,18.82651710510254
2001-05-01,18.998065948486328
2001-05-02,19.004423141479492
2001-05-03,18.724849700927734
2001-05-04,19.010774612426758
2001-05-07,19.080665588378906
2001-05-08,19.11243438720703
2001-05-09,19.004423141479492
2001-05-10,19.21409797668457
2001-05-11,19.118793487548828
2001-05-14,19.20774269104004
2001-05-15,19.28399085998535
2001-05-16,19.906665802001953
2001-05-17,20.237070083618164
2001-05-18,20.300613403320312
2001-05-21,20.497573852539062
2001-05-22,20.434036254882812
2001-05-23,20.12270164489746
2001-05-24,20.097280502319336
2001-05-25,19.79865264892578
2001-05-29,19.747821807861328
2001-05-30,19.347532272338867
2001-05-31,19.614397048950195
2001-06-01,19.557212829589844
2001-06-04,19.684289932250977
2001-06-05,19.893959045410156
2001-06-06,19.665220260620117
2001-06-07,19.754179000854492
2001-06-08,19.512733459472656
2001-06-11,19.17597198486328
2001-06-12,19.30304527282715
2001-06-13,19.233158111572266
2001-06-14,19.106082916259766
2001-06-15,19.007387161254883
2001-06-18,18.981914520263672
2001-06-19,18.784521102905273
2001-06-20,18.867300033569336
2001-06-21,18.95008087158203
2001-06-22,18.784521102905273
2001-06-25,18.536184310913086
2001-06-26,18.58712387084961
2001-06-27,18.548919677734375
2001-06-28,18.61258888244629
2001-06-29,18.402463912963867
2001-07-02,18.669897079467773
2001-07-03,18.784521102905273
2001-07-05,18.638071060180664
2001-07-06,18.294206619262695
2001-07-09,18.351524353027344
2001-07-10,18.071338653564453
2001-07-11,17.886688232421875
2001-07-12,18.319684982299805
2001-07-13,18.466142654418945
2001-07-16,18.154115676879883
2001-07-17,18.52344512939453
2001-07-18,18.58075523376465
2001-07-19,18.529815673828125
2001-07-20,18.625335693359375
2001-07-23,18.42155647277832
2001-07-24,17.931255340576172
2001-07-25,18.0522403717041
2001-07-26,18.23052978515625
2001-07-27,18.402463912963867
2001-07-30,18.3642520904541
2001-07-31,18.3642520904541
2001-08-01,18.466142654418945
2001-08-02,18.49161148071289
2001-08-03,18.58075523376465
2001-08-06,18.179588317871094
2001-08-07,18.313308715820312
2001-08-08,18.14775276184082
2001-08-09,18.154115676879883
2001-08-10,18.49161148071289
2001-08-13,18.319684982299805
2001-08-14,18.33241081237793
2001-08-15,18.294206619262695
2001-08-16,18.287837982177734
2001-08-17,18.064973831176758
2001-08-20,18.0522403717041
2001-08-21,18.02676773071289
2001-08-22,17.994935989379883
2001-08-23,18.0522403717041
2001-08-24,18.38335418701172
2001-08-27,18.376995086669922
2001-08-28,18.02676773071289
2001-08-29,17.905790328979492
2001-08-30,17.574668884277344
2001-08-31,17.733856201171875
2001-09-04,17.568302154541016
2001-09-05,17.612873077392578
2001-09-06,17.307233810424805
2001-09-07,16.87421989440918
2001-09-10,16.842391967773438
2001-09-17,15.282318115234375
2001-09-18,15.065816879272461
2001-09-19,14.690135955810547
2001-09-20,13.849602699279785
2001-09-21,13.863030433654785
2001-09-24,14.790215492248535
2001-09-25,14.886136054992676
2001-09-26,14.623953819274902
2001-09-27,14.783818244934082
2001-09-28,15.135517120361328
2001-10-01,15.001228332519531
2001-10-02,15.29537582397461
2001-10-03,15.666244506835938
2001-10-04,15.685432434082031
2001-10-05,15.672642707824707
2001-10-08,15.487205505371094
2001-10-09,15.429657936096191
2001-10-10,15.711012840270996
2001-10-11,16.177793502807617
2001-10-12,16.02433204650879
2001-10-15,16.133037567138672
2001-10-16,16.09466552734375
2001-10-17,15.717403411865234
2001-10-18,15.653450965881348
2001-10-19,15.56393051147461
2001-10-22,15.890054702758789
2001-10-23,15.806928634643555
2001-10-24,15.88365650177002
2001-10-25,16.133037567138672
2001-10-26,16.433574676513672
2001-10-29,15.826108932495117
2001-10-30,15.480813026428223
2001-10-31,15.404078483581543
2001-11-01,15.72380256652832
2001-11-02,15.966781616210938
2001-11-05,16.203372955322266
2001-11-06,16.433574676513672
2001-11-07,16.39519691467285
2001-11-08,16.56785774230957
2001-11-09,16.510303497314453
2001-11-12,16.31847381591797
2001-11-13,16.721317291259766
2001-11-14,16.804445266723633
2001-11-15,16.887571334838867
2001-11-16,17.021852493286133
2001-11-19,17.17532730102539
2001-11-20,16.94512367248535
2001-11-21,16.977092742919922
2001-11-23,17.181713104248047
2001-11-26,17.264841079711914
2001-11-27,17.14974594116211
2001-11-28,16.88117790222168
2001-11-29,16.977092742919922
2001-11-30,16.94512367248535
2001-12-03,16.798057556152344
2001-12-04,17.002670288085938
2001-12-05,17.367145538330078
2001-12-06,17.57815933227539
2001-12-07,17.386329650878906
2001-12-10,17.117773056030273
2001-12-11,17.041040420532227
2001-12-12,17.12416648864746
2001-12-13,17.002670288085938
2001-12-14,16.83002471923828
2001-12-17,17.085798263549805
2001-12-18,17.495038986206055
2001-12-19,17.66129493713379
2001-12-20,17.558984756469727
2001-12-21,17.75720977783203
2001-12-24,17.776386260986328
2001-12-26,17.840335845947266
2001-12-27,17.83394432067871
2001-12-28,17.936260223388672
2001-12-31,17.71244239807129
2002-01-02,17.71244239807129
2002-01-03,17.706058502197266
2002-01-04,17.71244239807129
2002-01-07,17.590951919555664
2002-01-08,17.5398006439209
2002-01-09,17.44389533996582
2002-01-10,17.264841079711914
2002-01-11,16.983495712280273
2002-01-14,16.791658401489258
2002-01-15,16.81083869934082
2002-01-16,16.241741180419922
2002-01-17,16.30568504333496
2002-01-18,16.420787811279297
2002-01-22,16.51669692993164
2002-01-23,16.433574676513672
2002-01-24,16.580642700195312
2002-01-25,16.81083869934082
2002-01-28,16.798057556152344
2002-01-29,16.158615112304688
2002-01-30,16.337656021118164
2002-01-31,16.593435287475586
2002-02-01,16.465539932250977
2002-02-04,15.73658275604248
2002-02-05,15.519174575805664
2002-02-06,15.634273529052734
2002-02-07,15.819716453552246
2002-02-08,15.915632247924805
2002-02-11,16.260929107666016
2002-02-12,16.120243072509766
2002-02-13,16.292892456054688
2002-02-14,16.350440979003906
2002-02-15,16.235349655151367
2002-02-19,16.190580368041992
2002-02-20,16.427175521850586
2002-02-21,16.363239288330078
2002-02-22,16.523088455200195
2002-02-25,16.957908630371094
2002-02-26,17.021852493286133
2002-02-27,17.226482391357422
2002-02-28,17.009063720703125
2002-03-01,17.4055118560791
2002-03-04,18.000192642211914
2002-03-05,17.776386260986328
2002-03-06,18.313518524169922
2002-03-07,18.096115112304688
2002-03-08,18.217601776123047
2002-03-11,18.255971908569336
2002-03-12,18.217601776123047
2002-03-13,17.968223571777344
2002-03-14,17.98741912841797
2002-03-15,18.00152587890625
2002-03-18,17.930973052978516
2002-03-19,18.12336540222168
2002-03-20,17.924558639526367
2002-03-21,17.565431594848633
2002-03-22,17.462812423706055
2002-03-25,17.187053680419922
2002-03-26,17.29607582092285
2002-03-27,17.411514282226562
2002-03-28,17.46923828125
2002-04-01,17.462812423706055
2002-04-02,17.29607582092285
2002-04-03,17.058792114257812
2002-04-04,17.193464279174805
2002-04-05,17.27043342590332
2002-04-08,17.405101776123047
2002-04-09,17.392276763916016
2002-04-10,17.796287536621094
2002-04-11,17.225540161132812
2002-04-12,17.199880599975586
2002-04-15,17.020315170288086
2002-04-16,17.321733474731445
2002-04-17,17.199880599975586
2002-04-18,17.071617126464844
2002-04-19,16.975425720214844
2002-04-22,16.706071853637695
2002-04-23,16.67400550842285
2002-04-24,16.532922744750977
2002-04-25,16.334108352661133
2002-04-26,16.167367935180664
2002-04-29,15.814653396606445
2002-04-30,16.26357078552246
2002-05-01,16.31488037109375
2002-05-02,16.372594833374023
2002-05-03,16.37899398803711
2002-05-06,15.91726303100586
2002-05-07,15.930096626281738
2002-05-08,16.59064292907715
2002-05-09,16.30846405029297
2002-05-10,16.064762115478516
2002-05-13,16.167367935180664
2002-05-14,16.526512145996094
2002-05-15,16.59064292907715
2002-05-16,16.693248748779297
2002-05-17,16.84075164794922
2002-05-20,16.706071853637695
2002-05-21,16.449554443359375
2002-05-22,16.52009391784668
2002-05-23,16.827919006347656
2002-05-24,16.641948699951172
2002-05-28,16.455963134765625
2002-05-29,16.269981384277344
2002-05-30,16.19944190979004
2002-05-31,16.334108352661133
2002-06-03,15.718461990356445
2002-06-04,15.59020709991455
2002-06-05,15.853140830993652
2002-06-06,15.474762916564941
2002-06-07,15.474762916564941
2002-06-10,15.596601486206055
2002-06-11,15.410629272460938
2002-06-12,15.404213905334473
2002-06-13,15.365748405456543
2002-06-14,15.28878402709961
2002-06-17,15.718461990356445
2002-06-18,15.86596393585205
2002-06-19,15.744115829467773
2002-06-20,15.622261047363281
2002-06-21,15.229469299316406
2002-06-24,15.441617012023926
2002-06-25,15.113760948181152
2002-06-26,15.107330322265625
2002-06-27,15.34518814086914
2002-06-28,15.332327842712402
2002-07-01,14.991607666015625
2002-07-02,14.760174751281738
2002-07-03,14.779465675354004
2002-07-05,15.390192985534668
2002-07-08,15.13304615020752
2002-07-09,14.753747940063477
2002-07-10,14.393745422363281
2002-07-11,14.413043022155762
2002-07-12,14.36803150177002
2002-07-15,14.258749961853027
2002-07-16,13.963029861450195
2002-07-17,14.130172729492188
2002-07-18,13.718742370605469
2002-07-19,13.294447898864746
2002-07-22,12.870163917541504
2002-07-23,12.580870628356934
2002-07-24,13.255871772766113
2002-07-25,13.268733024597168
2002-07-26,13.480868339538574
2002-07-29,14.323036193847656
2002-07-30,14.490175247192383
2002-07-31,14.464458465576172
2002-08-01,14.143037796020508
2002-08-02,13.628740310668945
2002-08-05,13.17873477935791
2002-08-06,13.628740310668945
2002-08-07,13.969456672668457
2002-08-08,14.37446403503418
2002-08-09,14.483748435974121
2002-08-12,14.316604614257812
2002-08-13,13.982312202453613
2002-08-14,14.284459114074707
2002-08-15,14.400177955627441
2002-08-16,14.387314796447754
2002-08-19,14.728039741516113
2002-08-20,14.657315254211426
2002-08-21,14.702317237854004
2002-08-22,14.914466857910156
2002-08-23,14.567326545715332
2002-08-26,14.747326850891113
2002-08-27,14.61874771118164
2002-08-28,14.33588981628418
2002-08-29,14.22659969329834
2002-08-30,14.239465713500977
2002-09-03,13.744453430175781
2002-09-04,13.8794527053833
2002-09-05,13.635169982910156
2002-09-06,13.80874252319336
2002-09-09,13.92445182800293
2002-09-10,14.078741073608398
2002-09-11,14.078741073608398
2002-09-12,13.885884284973145
2002-09-13,13.551597595214844
2002-09-16,13.686601638793945
2002-09-17,13.40373420715332
2002-09-18,13.38444995880127
2002-09-19,13.120871543884277
2002-09-20,13.17055892944336
2002-09-23,13.002781867980957
2002-09-24,12.725306510925293
2002-09-25,12.9705228805542
2002-09-26,13.222185134887695
2002-09-27,12.718847274780273
2002-09-30,12.5962495803833
2002-10-01,13.144760131835938
2002-10-02,12.693042755126953
2002-10-03,12.589800834655762
2002-10-04,12.260695457458496
2002-10-07,11.931594848632812
2002-10-08,12.021927833557129
2002-10-09,11.615386009216309
2002-10-10,12.015480041503906
2002-10-11,12.57043170928955
2002-10-14,12.4994535446167
2002-10-15,13.106030464172363
2002-10-16,12.7833833694458
2002-10-17,13.183470726013184
2002-10-18,13.164112091064453
2002-10-21,13.564194679260254
2002-10-22,13.377056121826172
2002-10-23,13.51257610321045
2002-10-24,13.228641510009766
2002-10-25,13.39641284942627
2002-10-28,13.209280014038086
2002-10-29,13.099581718444824
2002-10-30,13.112485885620117
2002-10-31,13.21573543548584
2002-11-01,13.389966011047363
2002-11-04,13.40286636352539
2002-11-05,13.531920433044434
2002-11-06,13.783599853515625
2002-11-07,13.486761093139648
2002-11-08,13.286720275878906
2002-11-11,13.035049438476562
2002-11-12,13.041504859924316
2002-11-13,13.015691757202148
2002-11-14,13.19637393951416
2002-11-15,13.19637393951416
2002-11-18,13.099581718444824
2002-11-19,13.118936538696289
2002-11-20,13.31253433227539
2002-11-21,13.861035346984863
2002-11-22,13.796503067016602
2002-11-25,13.770694732666016
2002-11-26,13.577102661132812
2002-11-27,13.938469886779785
2002-11-29,13.906206130981445
2002-12-02,13.996549606323242
2002-12-03,13.764237403869629
2002-12-04,13.719072341918945
2002-12-05,13.577102661132812
2002-12-06,13.570652961730957
2002-12-09,13.357697486877441
2002-12-10,13.467400550842285
2002-12-11,13.5383882522583
2002-12-12,13.486761093139648
2002-12-13,13.25445556640625
2002-12-16,13.5835542678833
2002-12-17,13.415771484375
2002-12-18,13.39641284942627
2002-12-19,13.299626350402832
2002-12-20,13.50920295715332
2002-12-23,13.444319725036621
2002-12-24,13.37942886352539
2002-12-26,13.424860000610352
2002-12-27,13.165310859680176
2002-12-30,13.236686706542969
2002-12-31,13.359969139099121
2003-01-02,13.703861236572266
2003-01-03,13.749285697937012
2003-01-06,13.872564315795898
2003-01-07,13.794705390930176
2003-01-08,13.626001358032227
2003-01-09,13.80119514465332
2003-01-10,13.775233268737793
2003-01-13,13.749285697937012
2003-01-14,13.775233268737793
2003-01-15,13.580581665039062
2003-01-16,13.502715110778809
2003-01-17,13.405387878417969
2003-01-21,13.074463844299316
2003-01-22,12.827902793884277
2003-01-23,13.061494827270508
2003-01-24,12.659207344055176
2003-01-27,12.561875343322754
2003-01-28,12.639732360839844
2003-01-29,12.652710914611816
2003-01-30,12.432103157043457
2003-01-31,12.639732360839844
2003-02-03,12.750041961669922
2003-02-04,12.639732360839844
2003-02-05,12.652710914611816
2003-02-06,12.548894882202148
2003-02-07,12.42561149597168
2003-02-10,12.438593864440918
2003-02-11,12.308816909790039
2003-02-12,12.204998016357422
2003-02-13,12.049277305603027
2003-02-14,12.328286170959473
2003-02-18,12.464545249938965
2003-02-19,12.522940635681152
2003-02-20,12.458056449890137
2003-02-21,12.652710914611816
2003-02-24,12.23095989227295
2003-02-25,12.42561149597168
2003-02-26,12.328286170959473
2003-02-27,12.412637710571289
2003-02-28,12.445080757141113
2003-03-03,12.393174171447754
2003-03-04,12.16607666015625
2003-03-05,12.263404846191406
2003-03-06,12.17255973815918
2003-03-07,12.217975616455078
2003-03-10,11.90652847290039
2003-03-11,11.68591594696045
2003-03-12,11.822176933288574
2003-03-13,12.16607666015625
2003-03-14,12.360723495483398
2003-03-17,12.711111068725586
2003-03-18,12.879816055297852
2003-03-19,12.957672119140625
2003-03-20,12.95119571685791
2003-03-21,13.404513359069824
2003-03-24,12.929044723510742
2003-03-25,12.955099105834961
2003-03-26,12.955099105834961
2003-03-27,12.922529220581055
2003-03-28,12.779234886169434
2003-03-31,12.577322006225586
2003-04-01,12.753181457519531
2003-04-02,13.039774894714355
2003-04-03,13.026740074157715
2003-04-04,13.059311866760254
2003-04-07,13.15700912475586
2003-04-08,13.104903221130371
2003-04-09,12.94858455657959
2003-04-10,12.968125343322754
2003-04-11,12.98765754699707
2003-04-14,13.209115982055664
2003-04-15,13.319842338562012
2003-04-16,13.137470245361328
2003-04-17,13.352412223815918
2003-04-21,13.235166549682617
2003-04-22,13.632487297058105
2003-04-23,13.74321460723877
2003-04-24,13.612947463989258
2003-04-25,13.508735656738281
2003-04-28,13.74972915649414
2003-04-29,13.788803100585938
2003-04-30,13.938617706298828
2003-05-01,13.730189323425293
2003-05-02,13.919075965881348
2003-05-05,13.873476028442383
2003-05-06,13.912564277648926
2003-05-07,13.89301872253418
2003-05-08,13.762750625610352
2003-05-09,13.971183776855469
2003-05-12,14.075392723083496
2003-05-13,14.029806137084961
2003-05-14,13.984210968017578
2003-05-15,14.134018898010254
2003-05-16,14.068879127502441
2003-05-19,13.704133033752441
2003-05-20,13.78230094909668
2003-05-21,13.704133033752441
2003-05-22,13.808349609375
2003-05-23,13.860450744628906
2003-05-27,14.19915771484375
2003-05-28,14.147043228149414
2003-05-29,13.99072265625
2003-05-30,14.316387176513672
2003-06-02,14.459687232971191
2003-06-03,14.479230880737305
2003-06-04,14.668113708496094
2003-06-05,14.707197189331055
2003-06-06,14.830942153930664
2003-06-09,14.635551452636719
2003-06-10,14.713704109191895
2003-06-11,15.006805419921875
2003-06-12,15.045892715454102
2003-06-13,14.883047103881836
2003-06-16,15.24128532409668
2003-06-17,15.247807502746582
2003-06-18,15.169647216796875
2003-06-19,14.889568328857422
2003-06-20,14.961369514465332
2003-06-23,14.778600692749023
2003-06-24,14.78512191772461
2003-06-25,14.556658744812012
2003-06-26,14.732897758483887
2003-06-27,14.589292526245117
2003-06-30,14.61540412902832
2003-07-01,14.64804744720459
2003-07-02,14.687204360961914
2003-07-03,14.67415714263916
2003-07-07,14.869987487792969
2003-07-08,14.980952262878418
2003-07-09,14.817761421203613
2003-07-10,14.621932983398438
2003-07-11,14.772076606750488
2003-07-14,14.719847679138184
2003-07-15,14.628459930419922
2003-07-16,14.595824241638184
2003-07-17,14.556658744812012
2003-07-18,14.752486228942871
2003-07-21,14.687204360961914
2003-07-22,14.869987487792969
2003-07-23,14.824295043945312
2003-07-24,14.824295043945312
2003-07-25,15.157205581665039
2003-07-28,15.170256614685059
2003-07-29,14.961369514465332
2003-07-30,14.961369514465332
2003-07-31,15.0984468460083
2003-08-01,14.980952262878418
2003-08-04,15.013595581054688
2003-08-05,14.759015083312988
2003-08-06,14.732897758483887
2003-08-07,14.824295043945312
2003-08-08,14.843870162963867
2003-08-11,14.961369514465332
2003-08-12,15.104982376098633
2003-08-13,15.052759170532227
2003-08-14,15.229002952575684
2003-08-15,15.372614860534668
2003-08-18,15.601078987121582
2003-08-19,15.69246768951416
2003-08-20,15.601078987121582
2003-08-21,15.783855438232422
2003-08-22,15.633720397949219
2003-08-25,15.490114212036133
2003-08-26,15.581497192382812
2003-08-27,15.568441390991211
2003-08-28,15.69246768951416
2003-08-29,15.685942649841309
2003-09-02,15.914413452148438
2003-09-03,16.044960021972656
2003-09-04,16.031904220581055
2003-09-05,15.85566234588623
2003-09-08,15.933989524841309
2003-09-09,15.76427936553955
2003-09-10,15.581497192382812
2003-09-11,15.712058067321777
2003-09-12,15.70551872253418
2003-09-15,15.725106239318848
2003-09-16,15.92746353149414
2003-09-17,15.862188339233398
2003-09-18,16.051496505737305
