Date,IWD
2000-10-30,33.33051681518555
2000-10-31,33.69307327270508
2000-11-01,33.40126419067383
2000-11-02,33.321659088134766
2000-11-03,33.36588668823242
2000-11-06,33.53388977050781
2000-11-07,33.4808349609375
2000-11-08,33.53388977050781
2000-11-09,33.21553039550781
2000-11-10,33.04751205444336
2000-11-13,32.71148681640625
2000-11-14,32.98562240600586
2000-11-15,32.91485595703125
2000-11-16,32.92371368408203
2000-11-17,32.72916793823242
2000-11-20,32.26045227050781
2000-11-21,32.42848587036133
2000-11-22,32.0482063293457
2000-11-24,32.225101470947266
2000-11-27,32.401939392089844
2000-11-28,32.437320709228516
2000-11-29,32.61418914794922
2000-11-30,32.41963195800781
2000-12-01,32.29582977294922
2000-12-04,32.68495178222656
2000-12-05,33.2243766784668
2000-12-06,32.755680084228516
2000-12-07,32.90602493286133
2000-12-08,33.15362548828125
2000-12-11,33.2243766784668
2000-12-12,33.35702896118164
2000-12-13,33.329566955566406
2000-12-14,32.868247985839844
2000-12-15,32.64646530151367
2000-12-18,33.07231140136719
2000-12-19,32.886009216308594
2000-12-20,32.433570861816406
2000-12-21,32.62873077392578
2000-12-22,32.974727630615234
2000-12-26,33.58683776855469
2000-12-27,33.86185073852539
2000-12-28,34.03040313720703
2000-12-29,34.074745178222656
2001-01-02,33.506988525390625
2001-01-03,34.12798309326172
2001-01-04,33.64894104003906
2001-01-05,33.161014556884766
2001-01-08,33.20537185668945
2001-01-09,33.2408561706543
2001-01-10,33.436038970947266
2001-01-11,33.31182098388672
2001-01-12,33.24972915649414
2001-01-16,33.48039627075195
2001-01-17,33.39166259765625
2001-01-18,33.41827392578125
2001-01-19,33.08116149902344
2001-01-22,33.14327621459961
2001-01-23,33.436038970947266
2001-01-24,33.4892463684082
2001-01-25,33.79086685180664
2001-01-26,33.56022644042969
2001-01-29,33.84444808959961
2001-01-30,34.19647979736328
2001-01-31,34.09428024291992
2001-02-01,34.30434036254883
2001-02-02,34.07724380493164
2001-02-05,34.378150939941406
2001-02-06,34.1680793762207
2001-02-07,34.2135124206543
2001-02-08,34.2135124206543
2001-02-09,34.08293151855469
2001-02-12,34.440635681152344
2001-02-13,34.349769592285156
2001-02-14,33.99208068847656
2001-02-15,34.06589126586914
2001-02-16,34.03181838989258
2001-02-20,33.640071868896484
2001-02-21,33.04391098022461
2001-02-22,33.066627502441406
2001-02-23,32.919010162353516
2001-02-26,33.418643951416016
2001-02-27,33.475425720214844
2001-02-28,33.17447280883789
2001-03-01,32.93034362792969
2001-03-02,33.20289993286133
2001-03-05,33.37889099121094
2001-03-06,33.46975326538086
2001-03-07,33.7025260925293
2001-03-08,34.02613067626953
2001-03-09,33.6309700012207
2001-03-12,32.406654357910156
2001-03-13,32.53193664550781
2001-03-14,31.700576782226562
2001-03-15,32.065006256103516
2001-03-16,31.575288772583008
2001-03-19,31.996654510498047
2001-03-20,31.450010299682617
2001-03-21,30.664207458496094
2001-03-22,30.24281120300293
2001-03-23,30.664207458496094
2001-03-26,31.330419540405273
2001-03-27,31.956811904907227
2001-03-28,31.50124740600586
2001-03-29,31.61514663696289
2001-03-30,31.94542121887207
2001-04-02,31.7802791595459
2001-04-03,30.852096557617188
2001-04-04,30.8919734954834
2001-04-05,31.75180435180664
2001-04-06,31.233625411987305
2001-04-09,31.637920379638672
2001-04-10,32.16751480102539
2001-04-11,31.916954040527344
2001-04-12,32.17319107055664
2001-04-16,32.2529182434082
2001-04-17,32.514854431152344
2001-04-18,33.28929138183594
2001-04-19,33.386085510253906
2001-04-20,32.94194412231445
2001-04-23,32.793888092041016
2001-04-24,32.57180404663086
2001-04-25,33.10137939453125
2001-04-26,33.397483825683594
2001-04-27,33.78471374511719
2001-04-30,33.56831741333008
2001-05-01,33.83592987060547
2001-05-02,33.71067428588867
2001-05-03,33.51137924194336
2001-05-04,33.94982147216797
2001-05-07,33.881500244140625
2001-05-08,33.71636199951172
2001-05-09,33.65373229980469
2001-05-10,33.807472229003906
2001-05-11,33.61387252807617
2001-05-14,33.83026123046875
2001-05-15,33.89289855957031
2001-05-16,34.678707122802734
2001-05-17,34.72996520996094
2001-05-18,34.79259490966797
2001-05-21,34.93496322631836
2001-05-22,34.929264068603516
2001-05-23,34.59332275390625
2001-05-24,34.616085052490234
2001-05-25,34.30857467651367
2001-05-29,34.34844207763672
2001-05-30,34.03525161743164
2001-05-31,34.30857467651367
2001-06-01,34.36552429199219
2001-06-04,34.55913543701172
2001-06-05,34.79259490966797
2001-06-06,34.42818069458008
2001-06-07,34.354129791259766
2001-06-08,34.21879577636719
2001-06-11,34.0703010559082
2001-06-12,34.09316635131836
2001-06-13,33.79621124267578
2001-06-14,33.28224182128906
2001-06-15,33.3108024597168
2001-06-18,33.168025970458984
2001-06-19,33.35646057128906
2001-06-20,33.61345672607422
2001-06-21,33.89328384399414
2001-06-22,33.619171142578125
2001-06-25,33.379310607910156
2001-06-26,33.339351654052734
2001-06-27,33.29365921020508
2001-06-28,33.4649772644043
2001-06-29,33.47639846801758
2001-07-02,33.864723205566406
2001-07-03,33.74481201171875
2001-07-05,33.4878044128418
2001-07-06,33.076629638671875
2001-07-09,33.207984924316406
2001-07-10,32.888179779052734
2001-07-11,32.871063232421875
2001-07-12,33.35076141357422
2001-07-13,33.52779006958008
2001-07-16,33.29365921020508
2001-07-17,33.59062576293945
2001-07-18,33.55634689331055
2001-07-19,33.470680236816406
2001-07-20,33.510658264160156
2001-07-23,33.07093048095703
2001-07-24,32.39137268066406
2001-07-25,32.80253601074219
2001-07-26,33.29937744140625
2001-07-27,33.32790756225586
2001-07-30,33.34504699707031
2001-07-31,33.544925689697266
2001-08-01,33.6534309387207
2001-08-02,33.739097595214844
2001-08-03,33.56778335571289
2001-08-06,33.2308349609375
2001-08-07,33.34504699707031
2001-08-08,32.962432861328125
2001-08-09,32.939605712890625
2001-08-10,33.207984924316406
2001-08-13,33.207984924316406
2001-08-14,33.145172119140625
2001-08-15,32.96815490722656
2001-08-16,33.09376907348633
2001-08-17,32.68833541870117
2001-08-20,32.916744232177734
2001-08-21,32.665470123291016
2001-08-22,32.85392761230469
2001-08-23,32.84822082519531
2001-08-24,33.15660095214844
2001-08-27,33.05380630493164
2001-08-28,32.61407470703125
2001-08-29,32.334251403808594
2001-08-30,31.963054656982422
2001-08-31,32.16292953491211
2001-09-04,32.231468200683594
2001-09-05,32.094398498535156
2001-09-06,31.449085235595703
2001-09-07,31.095020294189453
2001-09-10,31.04361915588379
2001-09-17,29.810094833374023
2001-09-18,29.604515075683594
2001-09-19,29.067703247070312
2001-09-20,28.239641189575195
2001-09-21,27.857030868530273
2001-09-24,28.542325973510742
2001-09-25,28.782150268554688
2001-09-26,28.89067268371582
2001-09-27,29.164791107177734
2001-09-28,29.724441528320312
2001-10-01,29.7703800201416
2001-10-02,30.212472915649414
2001-10-03,30.545480728149414
2001-10-04,30.447872161865234
2001-10-05,30.22969627380371
2001-10-08,30.011512756347656
2001-10-09,30.028738021850586
2001-10-10,30.568443298339844
2001-10-11,30.775148391723633
2001-10-12,30.591411590576172
2001-10-15,30.499555587768555
2001-10-16,30.798120498657227
2001-10-17,30.333045959472656
2001-10-18,29.965572357177734
2001-10-19,30.074676513671875
2001-10-22,30.43641471862793
2001-10-23,30.28138542175293
2001-10-24,30.13210105895996
2001-10-25,30.545480728149414
2001-10-26,30.643110275268555
2001-10-29,30.028738021850586
2001-10-30,29.655546188354492
2001-10-31,29.661287307739258
2001-11-01,30.080432891845703
2001-11-02,30.28138542175293
2001-11-05,30.511032104492188
2001-11-06,30.93592071533203
2001-11-07,30.918703079223633
2001-11-08,30.86702537536621
2001-11-09,30.947412490844727
2001-11-12,30.786653518676758
2001-11-13,31.378013610839844
2001-11-14,31.3952579498291
2001-11-15,31.458412170410156
2001-11-16,31.378013610839844
2001-11-19,31.728256225585938
2001-11-20,31.590444564819336
2001-11-21,31.383758544921875
2001-11-23,31.808643341064453
2001-11-26,31.802913665771484
2001-11-27,31.653636932373047
2001-11-28,31.12540054321289
2001-11-29,31.37228775024414
2001-11-30,31.320619583129883
2001-12-03,31.14837074279785
2001-12-04,31.533039093017578
2001-12-05,32.067020416259766
2001-12-06,32.08998107910156
2001-12-07,32.03257369995117
2001-12-10,31.5674991607666
2001-12-11,31.452659606933594
2001-12-12,31.464162826538086
2001-12-13,30.987585067749023
2001-12-14,31.106983184814453
2001-12-17,31.164644241333008
2001-12-18,31.562576293945312
2001-12-19,31.86244773864746
2001-12-20,31.735576629638672
2001-12-21,31.781696319580078
2001-12-24,31.810556411743164
2001-12-26,31.908588409423828
2001-12-27,32.14502716064453
2001-12-28,32.27189254760742
2001-12-31,31.948942184448242
2002-01-02,32.196922302246094
2002-01-03,32.444915771484375
2002-01-04,32.721710205078125
2002-01-07,32.5948600769043
2002-01-08,32.37570571899414
2002-01-09,32.231529235839844
2002-01-10,32.191158294677734
2002-01-11,31.966249465942383
2002-01-14,31.770170211791992
2002-01-15,31.995101928710938
2002-01-16,31.51643943786621
2002-01-17,31.793224334716797
2002-01-18,31.654830932617188
2002-01-22,31.429908752441406
2002-01-23,31.654830932617188
2002-01-24,31.84514045715332
2002-01-25,31.977783203125
2002-01-28,31.885509490966797
2002-01-29,30.99739646911621
2002-01-30,31.33765411376953
2002-01-31,31.75862693786621
2002-02-01,31.54525375366211
2002-02-04,30.899364471435547
2002-02-05,30.611011505126953
2002-02-06,30.334209442138672
2002-02-07,30.48991584777832
2002-02-08,31.01469612121582
2002-02-11,31.401107788085938
2002-02-12,31.308818817138672
2002-02-13,31.54525375366211
2002-02-14,31.4529972076416
2002-02-15,31.3145694732666
2002-02-19,30.80131721496582
2002-02-20,31.130043029785156
2002-02-21,30.933956146240234
2002-02-22,31.032001495361328
2002-02-25,31.689441680908203
2002-02-26,31.770170211791992
2002-02-27,31.799001693725586
2002-02-28,31.920108795166016
2002-03-01,32.47951889038086
2002-03-04,33.02162170410156
2002-03-05,32.94086456298828
2002-03-06,33.44834899902344
2002-03-07,33.315711975097656
2002-03-08,33.366065979003906
2002-03-11,33.458656311035156
2002-03-12,33.53387451171875
2002-03-13,33.2966194152832
2002-03-14,33.26768112182617
2002-03-15,33.63804244995117
2002-03-18,33.63804244995117
2002-03-19,33.840572357177734
2002-03-20,33.37763214111328
2002-03-21,33.366065979003906
2002-03-22,33.27348709106445
2002-03-25,32.87420654296875
2002-03-26,33.036224365234375
2002-03-27,33.3082275390625
2002-03-28,33.429710388183594
2002-04-01,33.21560287475586
2002-04-02,33.21560287475586
2002-04-03,32.86838912963867
2002-04-04,32.926273345947266
2002-04-05,32.897342681884766
2002-04-08,33.07673263549805
2002-04-09,32.94363784790039
2002-04-10,33.31397247314453
2002-04-11,32.67745590209961
2002-04-12,32.77001953125
2002-04-15,32.57328796386719
2002-04-16,33.27348709106445
2002-04-17,33.27348709106445
2002-04-18,33.204044342041016
2002-04-19,33.26189422607422
2002-04-22,32.78160858154297
2002-04-23,32.70059585571289
2002-04-24,32.47490692138672
2002-04-25,32.411251068115234
2002-04-26,32.23188018798828
2002-04-29,31.86150550842285
2002-04-30,32.191368103027344
2002-05-01,32.509639739990234
2002-05-02,32.63115692138672
2002-05-03,32.5385627746582
2002-05-06,31.954118728637695
2002-05-07,31.84416961669922
2002-05-08,32.56171417236328
2002-05-09,32.318668365478516
2002-05-10,31.959884643554688
2002-05-13,32.42862319946289
2002-05-14,32.93207931518555
2002-05-15,32.827903747558594
2002-05-16,32.96098327636719
2002-05-17,33.036224365234375
2002-05-20,32.729522705078125
2002-05-21,32.550140380859375
2002-05-22,32.67745590209961
2002-05-23,33.03043746948242
2002-05-24,32.683231353759766
2002-05-28,32.51539993286133
2002-05-29,32.393882751464844
2002-05-30,32.23188018798828
2002-05-31,32.20294189453125
2002-06-03,31.687925338745117
2002-06-04,31.641637802124023
2002-06-05,31.803665161132812
2002-06-06,31.207622528076172
2002-06-07,31.288652420043945
2002-06-10,31.39280128479004
2002-06-11,31.034015655517578
2002-06-12,31.161331176757812
2002-06-13,30.80255699157715
2002-06-14,30.774076461791992
2002-06-17,31.68655014038086
2002-06-18,31.67491340637207
2002-06-19,31.291332244873047
2002-06-20,30.948429107666016
2002-06-21,30.593917846679688
2002-06-24,30.460237503051758
2002-06-25,30.146392822265625
2002-06-26,29.727930068969727
2002-06-27,30.314939498901367
2002-06-28,30.338180541992188
2002-07-01,29.919736862182617
2002-07-02,29.274587631225586
2002-07-03,29.257171630859375
2002-07-05,30.169631958007812
2002-07-08,30.041780471801758
2002-07-09,29.355972290039062
2002-07-10,28.466758728027344
2002-07-11,28.617855072021484
2002-07-12,28.123855590820312
2002-07-15,27.93785858154297
2002-07-16,27.531034469604492
2002-07-17,27.594951629638672
2002-07-18,26.914974212646484
2002-07-19,25.88627052307129
2002-07-22,24.863367080688477
2002-07-23,24.17755126953125
2002-07-24,25.380624771118164
2002-07-25,25.560781478881836
2002-07-26,25.781646728515625
2002-07-29,27.17070198059082
2002-07-30,27.304363250732422
2002-07-31,27.682140350341797
2002-08-01,26.932405471801758
2002-08-02,26.287273406982422
2002-08-05,25.339935302734375
2002-08-06,26.188486099243164
2002-08-07,26.479080200195312
2002-08-08,27.542659759521484
2002-08-09,27.594951629638672
2002-08-12,27.461292266845703
2002-08-13,26.89753532409668
2002-08-14,27.72862434387207
2002-08-15,28.030860900878906
2002-08-16,28.059904098510742
2002-08-19,28.69342041015625
2002-08-20,28.27497100830078
2002-08-21,28.548114776611328
2002-08-22,29.030508041381836
2002-08-23,28.304000854492188
2002-08-26,28.577180862426758
2002-08-27,28.426071166992188
2002-08-28,27.786762237548828
2002-08-29,27.844877243041992
2002-08-30,27.78093910217285
2002-09-03,26.723176956176758
2002-09-04,27.17070198059082
2002-09-05,26.85684585571289
2002-09-06,27.21717643737793
2002-09-09,27.4903507232666
2002-09-10,27.6240177154541
2002-09-11,27.484533309936523
2002-09-12,26.920787811279297
2002-09-13,26.945335388183594
2002-09-16,26.91027069091797
2002-09-17,26.413551330566406
2002-09-18,26.12138557434082
2002-09-19,25.478557586669922
2002-09-20,25.38504981994629
2002-09-23,25.33246612548828
2002-09-24,24.66627311706543
2002-09-25,25.361671447753906
2002-09-26,25.74151039123535
2002-09-27,24.92340087890625
2002-09-30,24.730552673339844
2002-10-01,25.718135833740234
2002-10-02,24.894176483154297
2002-10-03,24.63121795654297
2002-10-04,24.13450813293457
2002-10-07,23.49169921875
2002-10-08,23.766357421875
2002-10-09,23.03003692626953
2002-10-10,23.84815788269043
2002-10-11,24.783161163330078
2002-10-14,24.894176483154297
2002-10-15,26.226552963256836
2002-10-16,25.612958908081055
2002-10-17,26.302518844604492
2002-10-18,26.20317268371582
2002-10-21,26.764169692993164
2002-10-22,26.635608673095703
2002-10-23,26.781700134277344
2002-10-24,26.355117797851562
2002-10-25,26.957002639770508
2002-10-28,26.664833068847656
2002-10-29,26.378490447998047
2002-10-30,26.676513671875
2002-10-31,26.641456604003906
2002-11-01,26.945335388183594
2002-11-04,27.231658935546875
2002-11-05,27.436203002929688
2002-11-06,27.640727996826172
2002-11-07,26.98622703552246
2002-11-08,26.734956741333008
2002-11-11,26.30835723876953
2002-11-12,26.413551330566406
2002-11-13,26.442771911621094
2002-11-14,26.834293365478516
2002-11-15,27.255029678344727
2002-11-18,26.9044246673584
2002-11-19,26.97453498840332
2002-11-20,27.319334030151367
2002-11-21,28.143291473388672
2002-11-22,28.067304611206055
2002-11-25,28.137435913085938
2002-11-26,27.588130950927734
2002-11-27,28.312746047973633
2002-11-29,28.34195899963379
2002-12-02,28.28352165222168
2002-12-03,27.816028594970703
2002-12-04,27.693323135375977
2002-12-05,27.418655395507812
2002-12-06,27.669933319091797
2002-12-09,27.097257614135742
2002-12-10,27.37777328491211
2002-12-11,27.418655395507812
2002-12-12,27.37777328491211
2002-12-13,27.085445404052734
2002-12-16,27.732431411743164
2002-12-17,27.61480140686035
2002-12-18,27.20307159423828
2002-12-19,26.979576110839844
2002-12-20,27.367755889892578
2002-12-23,27.46185874938965
2002-12-24,27.326595306396484
2002-12-26,27.29128646850586
2002-12-27,26.709003448486328
2002-12-30,27.003084182739258
2002-12-31,26.973678588867188
2003-01-02,27.908878326416016
2003-01-03,27.885345458984375
2003-01-06,28.702913284301758
2003-01-07,28.32059669494629
2003-01-08,28.03827476501465
2003-01-09,28.361772537231445
2003-01-10,28.444120407104492
2003-01-13,28.43234634399414
2003-01-14,28.638200759887695
2003-01-15,28.250009536743164
2003-01-16,28.132383346557617
2003-01-17,27.761838912963867
2003-01-21,27.3795166015625
2003-01-22,27.014860153198242
2003-01-23,27.20895767211914
2003-01-24,26.497264862060547
2003-01-27,26.08553695678711
2003-01-28,26.19729995727539
2003-01-29,26.467851638793945
2003-01-30,25.985551834106445
2003-01-31,26.303157806396484
2003-02-03,26.52667808532715
2003-02-04,26.167882919311523
2003-02-05,25.997304916381836
2003-02-06,25.90907859802246
2003-02-07,25.550294876098633
2003-02-10,25.79732322692871
2003-02-11,25.48560905456543
2003-02-12,25.0679931640625
2003-02-13,25.12093162536621
2003-02-14,25.538543701171875
2003-02-18,26.062009811401367
2003-02-19,25.885549545288086
2003-02-20,25.51500701904297
2003-02-21,25.879676818847656
2003-02-24,25.38559913635254
2003-02-25,25.638517379760742
2003-02-26,25.326799392700195
2003-02-27,25.52676773071289
2003-02-28,25.732648849487305
2003-03-03,25.59145164489746
2003-03-04,25.197389602661133
2003-03-05,25.33267593383789
2003-03-06,25.085641860961914
2003-03-07,25.349361419677734
2003-03-10,24.627986907958984
2003-03-11,24.409181594848633
2003-03-12,24.3145809173584
2003-03-13,25.130577087402344
2003-03-14,25.207443237304688
2003-03-17,26.035282135009766
2003-03-18,26.0885009765625
2003-03-19,26.342750549316406
2003-03-20,26.43737030029297
2003-03-21,27.040525436401367
2003-03-24,26.05301856994629
2003-03-25,26.455116271972656
2003-03-26,26.165376663208008
2003-03-27,26.254072189331055
2003-03-28,26.200847625732422
2003-03-31,25.66275405883789
2003-04-01,26.159475326538086
2003-04-02,26.697551727294922
2003-04-03,26.425548553466797
2003-04-04,26.520160675048828
2003-04-07,26.650238037109375
2003-04-08,26.579282760620117
2003-04-09,26.259992599487305
2003-04-10,26.33685874938965
2003-04-11,26.366422653198242
2003-04-14,26.774410247802734
2003-04-15,27.06416130065918
2003-04-16,26.73893165588379
2003-04-17,27.117372512817383
2003-04-21,27.034595489501953
2003-04-22,27.70278549194336
2003-04-23,27.939302444458008
2003-04-24,27.68503761291504
2003-04-25,27.371631622314453
2003-04-28,27.838777542114258
2003-04-29,27.87425422668457
2003-04-30,27.9156436920166
2003-05-01,27.909730911254883
2003-05-02,28.370952606201172
2003-05-05,28.19947052001953
2003-05-06,28.382781982421875
2003-05-07,28.382781982421875
2003-05-08,28.075298309326172
2003-05-09,28.347299575805664
2003-05-12,28.73756980895996
2003-05-13,28.70207977294922
2003-05-14,28.65479278564453
2003-05-15,28.855819702148438
2003-05-16,28.920860290527344
2003-05-19,28.28816032409668
2003-05-20,28.276336669921875
2003-05-21,28.365039825439453
2003-05-22,28.725753784179688
2003-05-23,28.91496467590332
2003-05-27,29.500354766845703
2003-05-28,29.52399444580078
2003-05-29,29.20470428466797
2003-05-30,29.784177780151367
2003-06-02,30.144874572753906
2003-06-03,30.09163475036621
2003-06-04,30.570619583129883
2003-06-05,30.647491455078125
2003-06-06,30.60018539428711
2003-06-09,30.156702041625977
2003-06-10,30.42277717590332
2003-06-11,30.925397872924805
2003-06-12,31.031835556030273
2003-06-13,30.589738845825195
2003-06-16,31.166118621826172
2003-06-17,31.195833206176758
2003-06-18,30.99380111694336
2003-06-19,30.649160385131836
2003-06-20,30.702638626098633
2003-06-23,30.28670310974121
2003-06-24,30.393657684326172
2003-06-25,30.10249137878418
2003-06-26,30.423368453979492
2003-06-27,30.03713607788086
2003-06-30,30.049026489257812
2003-07-01,30.405553817749023
2003-07-02,30.73829460144043
2003-07-03,30.47091293334961
2003-07-07,30.92844009399414
2003-07-08,31.04726791381836
2003-07-09,30.815536499023438
2003-07-10,30.488739013671875
2003-07-11,30.80961036682129
2003-07-14,30.89278793334961
2003-07-15,30.8333740234375
2003-07-16,30.57192039489746
2003-07-17,30.155977249145508
2003-07-18,30.63727378845215
2003-07-21,30.185688018798828
2003-07-22,30.60162353515625
2003-07-23,30.494678497314453
2003-07-24,30.268869400024414
2003-07-25,30.80961036682129
2003-07-28,30.756126403808594
2003-07-29,30.542213439941406
2003-07-30,30.423368453979492
2003-07-31,30.560043334960938
2003-08-01,30.268869400024414
2003-08-04,30.274829864501953
2003-08-05,29.650896072387695
2003-08-06,29.977718353271484
2003-08-07,30.078733444213867
2003-08-08,30.227283477783203
2003-08-11,30.358016967773438
2003-08-12,30.684812545776367
2003-08-13,30.577857971191406
2003-08-14,30.714529037475586
2003-08-15,30.661056518554688
2003-08-18,30.815536499023438
2003-08-19,30.92844009399414
2003-08-20,30.934398651123047
2003-08-21,31.041345596313477
2003-08-22,30.560043334960938
2003-08-25,30.57192039489746
2003-08-26,30.60757827758789
2003-08-27,30.655118942260742
2003-08-28,30.82147789001465
2003-08-29,31.005699157714844
2003-09-02,31.445404052734375
2003-09-03,31.49294090270996
2003-09-04,31.516712188720703
2003-09-05,31.35626983642578
2003-09-08,31.617733001708984
2003-09-09,31.46323585510254
2003-09-10,31.035402297973633
2003-09-11,31.16017723083496
2003-09-12,31.150047302246094
2003-09-15,31.12016487121582
2003-09-16,31.484533309936523
2003-09-17,31.418807983398438
2003-09-18,31.85485076904297
2003-09-19,31.824983596801758
2003-09-22,31.406877517700195
2003-09-23,31.448678970336914
2003-09-24,31.03056526184082
2003-09-25,30.761775970458984
2003-09-26,30.66023063659668
2003-09-29,30.89319610595703
2003-09-30,30.708017349243164
2003-10-01,31.359086990356445
2003-10-02,31.442726135253906
2003-10-03,31.711519241333008
2003-10-06,31.801109313964844
2003-10-07,31.986268997192383
2003-10-08,31.84292221069336
2003-10-09,32.093788146972656
2003-10-10,32.1236686706543
2003-10-13,32.278968811035156
2003-10-14,32.48802947998047
2003-10-15,32.42829132080078
2003-10-16,32.482051849365234
2003-10-17,32.19533920288086
2003-10-20,32.29091262817383
2003-10-21,32.21923065185547
2003-10-22,31.866806030273438
2003-10-23,31.986268997192383
2003-10-24,31.920568466186523
2003-10-27,31.920568466186523
2003-10-28,32.31481170654297
2003-10-29,32.482051849365234
2003-10-30,32.577613830566406
2003-10-31,32.649288177490234
2003-11-03,32.85236740112305
2003-11-04,32.762779235839844
2003-11-05,32.74486541748047
2003-11-06,32.88820266723633
2003-11-07,32.81056594848633
2003-11-10,32.59553146362305
2003-11-11,32.60747146606445
2003-11-12,32.90613555908203
2003-11-13,32.94794464111328
2003-11-14,32.60151290893555
2003-11-17,32.50593185424805
2003-11-18,32.2252082824707
2003-11-19,32.3984375
2003-11-20,32.07585906982422
2003-11-21,32.26700973510742
2003-11-24,32.67317581176758
2003-11-25,32.91809844970703
2003-11-26,33.03755569458008
2003-11-28,33.001712799072266
2003-12-01,33.431785583496094
2003-12-02,33.413848876953125
2003-12-03,33.38398361206055
2003-12-04,33.53331756591797
2003-12-05,33.306312561035156
2003-12-08,33.57514190673828
2003-12-09,33.288414001464844
2003-12-10,33.2585563659668
2003-12-11,33.58708572387695
2003-12-12,33.74156188964844
2003-12-15,33.537174224853516
2003-12-16,33.98304748535156
2003-12-17,34.09782409667969
2003-12-18,34.44218444824219
2003-12-19,34.52072525024414
2003-12-22,34.69593811035156
2003-12-23,34.744266510009766
2003-12-24,34.708011627197266
2003-12-26,34.78656005859375
2003-12-29,35.11279296875
2003-12-30,35.239662170410156
2003-12-31,35.263824462890625
2004-01-02,35.16717529296875
2004-01-05,35.54173278808594
2004-01-06,35.58401870727539
2004-01-07,35.57193374633789
2004-01-08,35.777347564697266
2004-01-09,35.535682678222656
2004-01-12,35.60215759277344
2004-01-13,35.46319580078125
2004-01-14,35.88003921508789
2004-01-15,35.952552795410156
2004-01-16,36.01899337768555
2004-01-20,36.1096076965332
2004-01-21,36.460018157958984
2004-01-22,36.327110290527344
2004-01-23,36.14586639404297
2004-01-26,36.61104965209961
2004-01-27,36.35128402709961
2004-01-28,35.84983444213867
2004-01-29,35.92839050292969
2004-01-30,35.86796188354492
2004-02-02,36.012962341308594
2004-02-03,35.910247802734375
2004-02-04,35.650482177734375
2004-02-05,35.6927490234375
2004-02-06,36.1096076965332
2004-02-09,36.085472106933594
2004-02-10,36.327110290527344
2004-02-11,36.75001907348633
2004-02-12,36.61709976196289
2004-02-13,36.45399856567383
