Date,XLB
2000-06-05,6.085793972015381
2000-06-06,6.094514846801758
2000-06-07,5.963728427886963
2000-06-08,5.955008506774902
2000-06-09,5.946292400360107
2000-06-12,5.981164455413818
2000-06-13,5.811148643493652
2000-06-14,5.963728427886963
2000-06-15,5.963728427886963
2000-06-16,5.99176025390625
2000-06-19,5.799045085906982
2000-06-20,5.693922519683838
2000-06-21,5.667645454406738
2000-06-22,5.667645454406738
2000-06-23,5.672025680541992
2000-06-26,5.540628910064697
2000-06-27,5.764004707336426
2000-06-28,5.750866413116455
2000-06-29,5.645749092102051
2000-06-30,5.505584716796875
2000-07-03,5.6588850021362305
2000-07-05,5.685164451599121
2000-07-06,5.536245822906494
2000-07-07,5.509965419769287
2000-07-10,5.588806629180908
2000-07-11,5.8866400718688965
2000-07-12,5.855982780456543
2000-07-13,5.921680450439453
2000-07-14,5.8034257888793945
2000-07-17,5.711444854736328
2000-07-18,5.623844623565674
2000-07-19,5.623844623565674
2000-07-20,5.580046653747559
2000-07-21,5.606326580047607
2000-07-24,5.615086555480957
2000-07-25,5.545007705688477
2000-07-26,5.509965419769287
2000-07-27,5.571286678314209
2000-07-28,5.527486324310303
2000-07-31,5.5537638664245605
2000-08-01,5.55814790725708
2000-08-02,5.593185901641846
2000-08-03,5.654505252838135
2000-08-04,5.601946830749512
2000-08-07,5.711444854736328
2000-08-08,5.851603984832764
2000-08-09,5.855982780456543
2000-08-10,5.768383502960205
2000-08-11,5.8866400718688965
2000-08-14,5.8866400718688965
2000-08-15,5.921680450439453
2000-08-16,5.921680450439453
2000-08-17,5.934821605682373
2000-08-18,5.829703330993652
2000-08-21,5.799045085906982
2000-08-22,5.7421064376831055
2000-08-23,5.715825080871582
2000-08-24,5.72458553314209
2000-08-25,5.693922519683838
2000-08-28,5.685164451599121
2000-08-29,5.606326580047607
2000-08-30,5.6194658279418945
2000-08-31,5.6807861328125
2000-09-01,5.623844623565674
2000-09-05,5.7377238273620605
2000-09-06,5.834083557128906
2000-09-07,5.5537638664245605
2000-09-08,5.457406997680664
2000-09-11,5.422364711761475
2000-09-12,5.387329578399658
2000-09-13,5.361051082611084
2000-09-14,5.264691352844238
2000-09-15,5.181157112121582
2000-09-18,5.1635332107543945
2000-09-19,5.022552490234375
2000-09-20,4.960870265960693
2000-09-21,4.943246364593506
2000-09-22,4.9344353675842285
2000-09-25,4.921219348907471
2000-09-26,4.8727545738220215
2000-09-27,4.850727081298828
2000-09-28,4.996118068695068
2000-09-29,5.12388277053833
2000-10-02,5.004926681518555
2000-10-03,5.282491207122803
2000-10-04,5.330953598022461
2000-10-05,5.278086185455322
2000-10-06,5.234026908874512
2000-10-09,5.247243404388428
2000-10-10,5.273678302764893
2000-10-11,5.132695198059082
2000-10-12,5.040173053741455
2000-10-13,4.925624847412109
2000-10-16,4.921219348907471
2000-10-17,4.877162456512451
2000-10-18,4.9344353675842285
2000-10-19,4.925624847412109
2000-10-20,4.8595380783081055
2000-10-23,4.894787788391113
2000-10-24,5.093041896820068
2000-10-25,5.057796478271484
2000-10-26,5.145913600921631
2000-10-27,5.128289699554443
2000-10-30,5.5336174964904785
2000-10-31,5.573270320892334
2000-11-01,5.5292134284973145
2000-11-02,5.489558219909668
2000-11-03,5.4983720779418945
2000-11-06,5.50277853012085
2000-11-07,5.5688629150390625
2000-11-08,5.630545616149902
2000-11-09,5.551239967346191
2000-11-10,5.47193717956543
2000-11-13,5.4939656257629395
2000-11-14,5.538021087646484
2000-11-15,5.5688629150390625
2000-11-16,5.401447772979736
2000-11-17,5.397039890289307
2000-11-20,5.335361957550049
2000-11-21,5.291302680969238
2000-11-22,5.286897659301758
2000-11-24,5.357386589050293
2000-11-27,5.357386589050293
2000-11-28,5.3662004470825195
2000-11-29,5.489558219909668
2000-11-30,5.432285785675049
2000-12-01,5.612921714782715
2000-12-04,5.91251277923584
2000-12-05,5.95656681060791
2000-12-06,5.824396133422852
2000-12-07,5.648167610168457
2000-12-08,5.74509334564209
2000-12-11,5.74509334564209
2000-12-12,5.718657970428467
2000-12-13,5.762718200683594
2000-12-14,5.709846019744873
2000-12-15,5.630545616149902
2000-12-18,5.713937759399414
2000-12-19,5.894759178161621
2000-12-20,5.673255920410156
2000-12-21,5.876676559448242
2000-12-22,6.17955207824707
2000-12-26,6.161472797393799
2000-12-27,6.260921955108643
2000-12-28,6.319689750671387
2000-12-29,6.197632789611816
2001-01-02,6.075577259063721
2001-01-03,6.111741542816162
2001-01-04,6.315167427062988
2001-01-05,6.1840715408325195
2001-01-08,6.202151298522949
2001-01-09,5.949007034301758
2001-01-10,6.0032501220703125
2001-01-11,5.840512752532959
2001-01-12,5.704896450042725
2001-01-16,5.894759178161621
2001-01-17,5.863116264343262
2001-01-18,5.8314738273620605
2001-01-19,5.668731212615967
2001-01-22,5.713937759399414
2001-01-23,5.732018947601318
2001-01-24,5.75462007522583
2001-01-25,5.8314738273620605
2001-01-26,5.772704601287842
2001-01-29,5.754440784454346
2001-01-30,5.9714274406433105
2001-01-31,6.03218412399292
2001-02-01,6.064009189605713
2001-02-02,6.04375696182251
2001-02-05,6.098724365234375
2001-02-06,6.046647071838379
2001-02-07,6.046647071838379
2001-02-08,5.965641498565674
2001-02-09,5.959858417510986
2001-02-12,5.959858417510986
2001-02-13,5.9424967765808105
2001-02-14,5.875953674316406
2001-02-15,6.101617336273193
2001-02-16,5.965641498565674
2001-02-20,5.945390224456787
2001-02-21,5.844130516052246
2001-02-22,5.88752555847168
2001-02-23,5.858593940734863
2001-02-26,6.075577259063721
2001-02-27,6.084255695343018
2001-02-28,6.110299587249756
2001-03-01,6.11608362197876
2001-03-02,6.2607421875
2001-03-05,6.37357234954834
2001-03-06,6.359105110168457
2001-03-07,6.547160625457764
2001-03-08,6.570309638977051
2001-03-09,6.515335559844971
2001-03-12,6.254956245422363
2001-03-13,6.202879428863525
2001-03-14,6.04375696182251
2001-03-15,5.910670280456543
2001-03-16,5.88567590713501
2001-03-19,6.025186538696289
2001-03-20,6.060067176818848
2001-03-21,5.871145248413086
2001-03-22,5.685126304626465
2001-03-23,5.740350723266602
2001-03-26,5.798480987548828
2001-03-27,5.943808555603027
2001-03-28,5.926368713378906
2001-03-29,5.853701114654541
2001-03-30,5.804293632507324
2001-04-02,5.836263656616211
2001-04-03,5.717097282409668
2001-04-04,5.827544689178467
2001-04-05,6.019374847412109
2001-04-06,5.949619293212891
2001-04-09,6.048437118530273
2001-04-10,6.312931537628174
2001-04-11,6.23445463180542
2001-04-12,6.20538854598999
2001-04-16,6.21701717376709
2001-04-17,6.208297252655029
2001-04-18,6.466977119445801
2001-04-19,6.362342357635498
2001-04-20,6.344903469085693
2001-04-23,6.301304817199707
2001-04-24,6.33036994934082
2001-04-25,6.307117938995361
2001-04-26,6.510573387145996
2001-04-27,6.516386032104492
2001-04-30,6.423380374908447
2001-05-01,6.496044158935547
2001-05-02,6.496044158935547
2001-05-03,6.4844160079956055
2001-05-04,6.594861030578613
2001-05-07,6.516386032104492
2001-05-08,6.5338287353515625
2001-05-09,6.5977702140808105
2001-05-10,6.737283706665039
2001-05-11,6.603580474853516
2001-05-14,6.650084972381592
2001-05-15,6.699492931365967
2001-05-16,7.048278331756592
2001-05-17,7.120939254760742
2001-05-18,7.086064338684082
2001-05-21,7.147101879119873
2001-05-22,7.010491847991943
2001-05-23,6.8913254737854
2001-05-24,6.702404975891113
2001-05-25,6.71112585067749
2001-05-29,6.801224231719971
2001-05-30,6.661711692810059
2001-05-31,6.670431137084961
2001-06-01,6.725656032562256
2001-06-04,6.801224231719971
2001-06-05,6.879700183868408
2001-06-06,6.757626056671143
2001-06-07,6.836101531982422
2001-06-08,6.809944152832031
2001-06-11,6.714030742645264
2001-06-12,6.655898571014404
2001-06-13,6.679149627685547
2001-06-14,6.510573387145996
2001-06-15,6.489845275878906
2001-06-18,6.4256205558776855
2001-06-19,6.44021463394165
2001-06-20,6.498605728149414
2001-06-21,6.46649169921875
2001-06-22,6.364310264587402
2001-06-25,6.291327953338623
2001-06-26,6.349717140197754
2001-06-27,6.408102512359619
2001-06-28,6.413938045501709
2001-06-29,6.44021463394165
2001-07-02,6.507362365722656
2001-07-03,6.486924648284912
2001-07-05,6.460652828216553
2001-07-06,6.384746074676514
2001-07-09,6.443135738372803
2001-07-10,6.373071670532227
2001-07-11,6.3935041427612305
2001-07-12,6.530715465545654
2001-07-13,6.536556243896484
2001-07-16,6.431458473205566
2001-07-17,6.405183792114258
2001-07-18,6.562833786010742
2001-07-19,6.57742977142334
2001-07-20,6.533637523651123
2001-07-23,6.405183792114258
2001-07-24,6.212506294250488
2001-07-25,6.343875885009766
2001-07-26,6.308841705322266
2001-07-27,6.326359748840332
2001-07-30,6.282567501068115
2001-07-31,6.422701835632324
2001-08-01,6.3935041427612305
2001-08-02,6.349717140197754
2001-08-03,6.335117816925049
2001-08-06,6.343875885009766
2001-08-07,6.297163486480713
2001-08-08,6.241695404052734
2001-08-09,6.186228275299072
2001-08-10,6.343875885009766
2001-08-13,6.364310264587402
2001-08-14,6.335117816925049
2001-08-15,6.370150089263916
2001-08-16,6.300085544586182
2001-08-17,6.338040351867676
2001-08-20,6.343875885009766
2001-08-21,6.373071670532227
2001-08-22,6.358470439910889
2001-08-23,6.408102512359619
2001-08-24,6.495684623718262
2001-08-27,6.507362365722656
2001-08-28,6.446053981781006
2001-08-29,6.364310264587402
2001-08-30,6.3409576416015625
2001-08-31,6.39642333984375
2001-09-04,6.39642333984375
2001-09-05,6.4781694412231445
2001-09-06,6.31760311126709
2001-09-07,6.119081974029541
2001-09-10,5.999386787414551
2001-09-17,5.555635452270508
2001-09-18,5.546876430511475
2001-09-19,5.459294319152832
2001-09-20,5.252016544342041
2001-09-21,5.183589458465576
2001-09-24,5.4302849769592285
2001-09-25,5.444971084594727
2001-09-26,5.400918483734131
2001-09-27,5.459653854370117
2001-09-28,5.6388044357299805
2001-10-01,5.656424522399902
2001-10-02,5.679920196533203
2001-10-03,5.750401973724365
2001-10-04,5.650551795959473
2001-10-05,5.750401973724365
2001-10-08,5.629993915557861
2001-10-09,5.682855129241943
2001-10-10,5.838510036468506
2001-10-11,6.029408931732178
2001-10-12,5.932492256164551
2001-10-15,5.935429573059082
2001-10-16,5.985354423522949
2001-10-17,5.870820045471191
2001-10-18,5.862005233764648
2001-10-19,5.788586139678955
2001-10-22,5.923680782318115
2001-10-23,6.000039100646973
2001-10-24,5.982417106628418
2001-10-25,5.9706711769104
2001-10-26,6.073464393615723
2001-10-29,5.926619052886963
2001-10-30,5.882564544677734
2001-10-31,5.79152250289917
2001-11-01,5.9178080558776855
2001-11-02,6.008848667144775
2001-11-05,6.032347202301025
2001-11-06,6.15863037109375
2001-11-07,6.155695915222168
2001-11-08,6.161567211151123
2001-11-09,6.1791911125183105
2001-11-12,6.094018936157227
2001-11-13,6.25848388671875
2001-11-14,6.361273765563965
2001-11-15,6.387710094451904
2001-11-16,6.420011043548584
2001-11-19,6.4875593185424805
2001-11-20,6.461132049560547
2001-11-21,6.417078495025635
2001-11-23,6.5404253005981445
2001-11-26,6.461132049560547
2001-11-27,6.511054515838623
2001-11-28,6.446445941925049
2001-11-29,6.443508148193359
2001-11-30,6.525738716125488
2001-12-03,6.367147445678711
2001-12-04,6.490497589111328
2001-12-05,6.637344837188721
2001-12-06,6.6520256996154785
2001-12-07,6.511054515838623
2001-12-10,6.399456024169922
2001-12-11,6.44938325881958
2001-12-12,6.399456024169922
2001-12-13,6.246737480163574
2001-12-14,6.2261810302734375
2001-12-17,6.331908702850342
2001-12-18,6.531613826751709
2001-12-19,6.414140224456787
2001-12-20,6.352465629577637
2001-12-21,6.333253860473633
2001-12-24,6.345078945159912
2001-12-26,6.297790050506592
2001-12-27,6.362807750701904
2001-12-28,6.410093784332275
2001-12-31,6.330301761627197
2002-01-02,6.377586364746094
2002-01-03,6.495798110961914
2002-01-04,6.6199212074279785
2002-01-07,6.6199212074279785
2002-01-08,6.507619857788086
2002-01-09,6.469200134277344
2002-01-10,6.356897354125977
2002-01-11,6.280060768127441
2002-01-14,6.073185443878174
2002-01-15,6.102742671966553
2002-01-16,5.95792818069458
2002-01-17,5.984527111053467
2002-01-18,5.931332111358643
2002-01-22,5.975658416748047
2002-01-23,6.073185443878174
2002-01-24,6.197310447692871
2002-01-25,6.380542278289795
2002-01-28,6.374629020690918
2002-01-29,6.291882038116455
2002-01-30,6.342123031616211
2002-01-31,6.478067874908447
2002-02-01,6.448513507843018
2002-02-04,6.389404773712158
2002-02-05,6.306659698486328
2002-02-06,6.324386119842529
2002-02-07,6.309612274169922
2002-02-08,6.436695575714111
2002-02-11,6.611054420471191
2002-02-12,6.566722869873047
2002-02-13,6.637650966644287
2002-02-14,6.6228814125061035
2002-02-15,6.649477481842041
2002-02-19,6.522393703460693
2002-02-20,6.616964340209961
2002-02-21,6.679027557373047
2002-02-22,6.738132953643799
2002-02-25,6.773598670959473
2002-02-26,6.785421371459961
2002-02-27,6.823841571807861
2002-02-28,6.82088041305542
2002-03-01,6.921360969543457
2002-03-04,7.110507965087891
2002-03-05,6.906586647033691
2002-03-06,7.033668041229248
2002-03-07,6.986379146575928
2002-03-08,6.956830978393555
2002-03-11,6.947962760925293
2002-03-12,6.959781169891357
2002-03-13,6.871125221252441
2002-03-14,6.965694427490234
2002-03-15,7.030633449554443
2002-03-18,7.057321071624756
2002-03-19,7.122556209564209
2002-03-20,7.089938163757324
2002-03-21,6.974294662475586
2002-03-22,6.9179558753967285
2002-03-25,6.828994274139404
2002-03-26,6.956502914428711
2002-03-27,7.101799964904785
2002-03-28,7.030633449554443
2002-04-01,6.992085933685303
2002-04-02,6.9624342918396
2002-04-03,6.864578723907471
2002-04-04,6.778585433959961
2002-04-05,6.870509624481201
2002-04-08,6.900162696838379
2002-04-09,6.894232749938965
2002-04-10,7.0424933433532715
2002-04-11,6.9624342918396
2002-04-12,6.926848888397217
2002-04-15,6.9090576171875
2002-04-16,7.030633449554443
2002-04-17,7.063253879547119
2002-04-18,6.986151218414307
2002-04-19,6.9980149269104
2002-04-22,6.823067665100098
2002-04-23,6.7400407791137695
2002-04-24,6.6985249519348145
2002-04-25,6.6836981773376465
2002-04-26,6.7044548988342285
2002-04-29,6.591775894165039
2002-04-30,6.6985249519348145
2002-05-01,6.707421779632568
2002-05-02,6.852721691131592
2002-05-03,6.897198677062988
2002-05-06,6.85568380355835
2002-05-07,6.9090576171875
2002-05-08,6.983189105987549
2002-05-09,6.98912239074707
2002-05-10,6.965396404266357
2002-05-13,7.015810012817383
2002-05-14,7.122556209564209
2002-05-15,7.140346527099609
2002-05-16,7.116626262664795
2002-05-17,7.149242877960205
2002-05-20,7.113661766052246
2002-05-21,7.101799964904785
2002-05-22,7.125524044036865
2002-05-23,7.241164207458496
2002-05-24,7.14331579208374
2002-05-28,7.101799964904785
2002-05-29,7.054356575012207
2002-05-30,6.992085933685303
2002-05-31,7.030633449554443
2002-06-03,6.9209208488464355
2002-06-04,6.885334014892578
2002-06-05,6.938708782196045
2002-06-06,6.831962585449219
2002-06-07,6.834927082061768
2002-06-10,6.849752902984619
2002-06-11,6.772656440734863
2002-06-12,6.828994274139404
2002-06-13,6.707421779632568
2002-06-14,6.710383892059326
2002-06-17,6.820096492767334
2002-06-18,6.849752902984619
2002-06-19,6.834927082061768
2002-06-20,6.840857028961182
2002-06-21,6.755922794342041
2002-06-24,6.761885166168213
2002-06-25,6.806588172912598
2002-06-26,6.746983051300049
2002-06-27,6.800625801086426
2002-06-28,6.91088342666626
2002-07-01,6.869169235229492
2002-07-02,6.732079982757568
2002-07-03,6.6665191650390625
2002-07-05,6.836387634277344
2002-07-08,6.854264259338379
2002-07-09,6.782744884490967
2002-07-10,6.583075046539307
2002-07-11,6.4847307205200195
2002-07-12,6.4191694259643555
2002-07-15,6.273144721984863
2002-07-16,6.159899711608887
2002-07-17,6.204598426818848
2002-07-18,6.112219333648682
2002-07-19,5.841027736663818
2002-07-22,5.569836139678955
2002-07-23,5.53407621383667
2002-07-24,5.864867210388184
2002-07-25,6.025794982910156
2002-07-26,6.052619457244873
2002-07-29,6.353606700897217
2002-07-30,6.115200519561768
2002-07-31,6.127118110656738
2002-08-01,6.088376998901367
2002-08-02,5.832086563110352
2002-08-05,5.632421016693115
2002-08-06,5.870828628540039
2002-08-07,6.016852855682373
2002-08-08,6.139042377471924
2002-08-09,6.210564613342285
2002-08-12,6.180759429931641
2002-08-13,6.079435348510742
2002-08-14,6.156918525695801
2002-08-15,6.153939723968506
2002-08-16,6.043676853179932
2002-08-19,6.168840408325195
2002-08-20,6.067520618438721
2002-08-21,6.1420207023620605
2002-08-22,6.204598426818848
2002-08-23,6.118175506591797
2002-08-26,6.186721324920654
2002-08-27,6.213542461395264
2002-08-28,6.043676853179932
2002-08-29,6.025794982910156
2002-08-30,6.094337463378906
2002-09-03,5.915531635284424
2002-09-04,5.939371109008789
2002-09-05,5.778446674346924
2002-09-06,5.894669532775879
2002-09-09,5.981095314025879
2002-09-10,6.013875484466553
2002-09-11,6.049635887145996
2002-09-12,5.933412075042725
2002-09-13,5.897650718688965
2002-09-16,5.84997034072876
2002-09-17,5.739705562591553
2002-09-18,5.692020893096924
2002-09-19,5.566856384277344
2002-09-20,5.675084114074707
2002-09-23,5.570154666900635
2002-09-24,5.336313724517822
2002-09-25,5.468225002288818
2002-09-26,5.54617166519165
2002-09-27,5.38728141784668
2002-09-30,5.303339004516602
2002-10-01,5.63311243057251
2002-10-02,5.3752875328063965
2002-10-03,5.3273234367370605
2002-10-04,5.2613677978515625
2002-10-07,5.10547399520874
2002-10-08,5.186420917510986
2002-10-09,4.985559463500977
2002-10-10,5.2134013175964355
2002-10-11,5.4232563972473145
2002-10-14,5.414262771606445
2002-10-15,5.699064254760742
2002-10-16,5.558165073394775
2002-10-17,5.71705436706543
2002-10-18,5.6810784339904785
2002-10-21,5.875944137573242
2002-10-22,5.738040447235107
2002-10-23,5.729048728942871
2002-10-24,5.540175437927246
2002-10-25,5.7020649909973145
2002-10-28,5.6151204109191895
2002-10-29,5.588142395019531
2002-10-30,5.585144996643066
2002-10-31,5.606130123138428
2002-11-01,5.726047039031982
2002-11-04,5.708061218261719
2002-11-05,5.756027698516846
2002-11-06,5.9059224128723145
2002-11-07,5.783009052276611
2002-11-08,5.6960673332214355
2002-11-11,5.531184196472168
2002-11-12,5.606130123138428
2002-11-13,5.600132942199707
2002-11-14,5.771017074584961
2002-11-15,5.78600549697876
2002-11-18,5.7200517654418945
2002-11-19,5.7200517654418945
2002-11-20,5.783009052276611
2002-11-21,6.016848087310791
2002-11-22,5.944896221160889
2002-11-25,6.001859664916992
2002-11-26,5.944896221160889
2002-11-27,6.142757892608643
2002-11-29,6.280664920806885
2002-12-02,6.163743495941162
2002-12-03,6.091794013977051
2002-12-04,6.058816432952881
2002-12-05,6.010850429534912
2002-12-06,6.046823978424072
2002-12-09,5.908919811248779
2002-12-10,5.950892448425293
2002-12-11,6.016848087310791
2002-12-12,5.959884166717529
2002-12-13,5.9239091873168945
2002-12-16,6.118777751922607
2002-12-17,6.073805332183838
2002-12-18,6.010850429534912
2002-12-19,5.935901165008545
2002-12-20,6.038306713104248
2002-12-23,6.008097171783447
2002-12-24,6.011115074157715
2002-12-26,6.017157077789307
2002-12-27,5.950704574584961
2002-12-30,5.968827247619629
2002-12-31,5.992992877960205
2003-01-02,6.150069713592529
2003-01-03,6.116841793060303
2003-01-06,6.23464298248291
2003-01-07,6.213500022888184
2003-01-08,6.053406715393066
2003-01-09,6.1470465660095215
2003-01-10,6.213500022888184
2003-01-13,6.186316013336182
2003-01-14,6.216522216796875
2003-01-15,6.113821983337402
2003-01-16,6.1470465660095215
2003-01-17,6.0987138748168945
2003-01-21,5.965806484222412
2003-01-22,5.893311977386475
2003-01-23,5.980910301208496
2003-01-24,5.848000526428223
2003-01-27,5.666763782501221
2003-01-28,5.715094089508057
2003-01-29,5.760401725769043
2003-01-30,5.633533000946045
2003-01-31,5.693946361541748
2003-02-03,5.709052562713623
2003-02-04,5.6848859786987305
2003-02-05,5.6697797775268555
2003-02-06,5.603328227996826
2003-02-07,5.576142311096191
2003-02-10,5.603328227996826
2003-02-11,5.5398945808410645
2003-02-12,5.527811527252197
2003-02-13,5.542913436889648
2003-02-14,5.545933246612549
2003-02-18,5.6697797775268555
2003-02-19,5.618430137634277
2003-02-20,5.561038970947266
2003-02-21,5.651659965515137
2003-02-24,5.51270866394043
2003-02-25,5.50062370300293
2003-02-26,5.524792671203613
2003-02-27,5.530831813812256
2003-02-28,5.542913436889648
2003-03-03,5.521770477294922
2003-03-04,5.388858795166016
2003-03-05,5.410004138946533
2003-03-06,5.316367149353027
2003-03-07,5.346573352813721
2003-03-10,5.243870735168457
2003-03-11,5.204602241516113
2003-03-12,5.210641384124756
2003-03-13,5.443233966827393
2003-03-14,5.473437786102295
2003-03-17,5.65769624710083
2003-03-18,5.769463539123535
2003-03-19,5.74832010269165
2003-03-20,5.757381916046143
2003-03-21,5.9655375480651855
2003-03-24,5.731890678405762
2003-03-25,5.7379608154296875
2003-03-26,5.722790718078613
2003-03-27,5.656033039093018
2003-03-28,5.668170928955078
2003-03-31,5.577142238616943
2003-04-01,5.637826442718506
2003-04-02,5.7531328201293945
2003-04-03,5.695479393005371
2003-04-04,5.728857517242432
2003-04-07,5.774376392364502
2003-04-08,5.7379608154296875
2003-04-09,5.637826442718506
2003-04-10,5.659067630767822
2003-04-11,5.646930694580078
2003-04-14,5.759200572967529
2003-04-15,5.859334945678711
2003-04-16,5.780440807342529
2003-04-17,5.862368106842041
2003-04-21,5.853266716003418
2003-04-22,5.974641799926758
2003-04-23,6.020156383514404
2003-04-24,5.986777305603027
2003-04-25,5.895749568939209
2003-04-28,5.99891471862793
2003-04-29,6.050498962402344
2003-04-30,6.080844402313232
2003-05-01,6.038358688354492
2003-05-02,6.11725378036499
2003-05-05,6.102083683013916
2003-05-06,6.141533374786377
2003-05-07,6.099050521850586
2003-05-08,6.038358688354492
2003-05-09,6.150634765625
2003-05-12,6.238626956939697
2003-05-13,6.196149826049805
2003-05-14,6.159735202789307
2003-05-15,6.196149826049805
2003-05-16,6.168840408325195
2003-05-19,6.053537845611572
2003-05-20,6.035327911376953
2003-05-21,6.074776649475098
2003-05-22,6.1263556480407715
2003-05-23,6.135459899902344
2003-05-27,6.2446980476379395
2003-05-28,6.226493835449219
2003-05-29,6.174907684326172
2003-05-30,6.268970966339111
2003-06-02,6.329663276672363
2003-06-03,6.332697868347168
2003-06-04,6.438891887664795
2003-06-05,6.454067230224609
2003-06-06,6.441931247711182
2003-06-09,6.332697868347168
2003-06-10,6.378212928771973
2003-06-11,6.438891887664795
2003-06-12,6.493514060974121
2003-06-13,6.408555030822754
2003-06-16,6.539029598236084
2003-06-17,6.563304424285889
2003-06-18,6.496548175811768
2003-06-19,6.466205596923828
2003-06-20,6.435385227203369
2003-06-23,6.316385746002197
2003-06-24,6.331637859344482
2003-06-25,6.288921356201172
2003-06-26,6.38351583480835
2003-06-27,6.328588485717773
2003-06-30,6.325538635253906
2003-07-01,6.310283184051514
2003-07-02,6.389616966247559
2003-07-03,6.343845367431641
2003-07-07,6.42928409576416
2003-07-08,6.420130252838135
2003-07-09,6.398770809173584
2003-07-10,6.288921356201172
2003-07-11,6.328588485717773
2003-07-14,6.352996826171875
2003-07-15,6.3072285652160645
2003-07-16,6.279768466949463
2003-07-17,6.267561435699463
2003-07-18,6.407926082611084
2003-07-21,6.38351583480835
2003-07-22,6.514723777770996
2003-07-23,6.529977798461914
2003-07-24,6.606266498565674
2003-07-25,6.758835315704346
2003-07-28,6.758835315704346
2003-07-29,6.740523815155029
2003-07-30,6.743579387664795
2003-07-31,6.822914123535156
2003-08-01,6.752735614776611
2003-08-04,6.767987251281738
2003-08-05,6.642882823944092
2003-08-06,6.630678176879883
2003-08-07,6.636780261993408
2003-08-08,6.70391321182251
2003-08-11,6.7374773025512695
2003-08-12,6.774093151092529
2003-08-13,6.767987251281738
2003-08-14,6.877841949462891
2003-08-15,6.850376605987549
2003-08-18,6.941918849945068
2003-08-19,7.015150547027588
2003-08-20,7.00294828414917
2003-08-21,7.045665264129639
2003-08-22,6.929716110229492
2003-08-25,6.896147727966309
2003-08-26,6.905301570892334
2003-08-27,6.929716110229492
2003-08-28,7.00294828414917
2003-08-29,7.0120978355407715
2003-09-02,7.09448766708374
2003-09-03,7.097540855407715
2003-09-04,7.033458709716797
2003-09-05,7.005995273590088
2003-09-08,7.067022323608398
2003-09-09,7.0395636558532715
