Date,QQQ
2019-12-23,204.12535095214844
2019-12-24,204.2313690185547
2019-12-26,206.0334930419922
2019-12-27,205.8600616455078
2019-12-30,204.5108642578125
2019-12-31,204.89633178710938
2020-01-02,208.3175506591797
2020-01-03,206.40936279296875
2020-01-06,207.7393035888672
2020-01-07,207.71038818359375
2020-01-08,209.2716064453125
2020-01-09,211.04489135742188
2020-01-10,210.50518798828125
2020-01-13,212.93377685546875
2020-01-14,212.09532165527344
2020-01-15,212.1820831298828
2020-01-16,214.2155303955078
2020-01-17,215.27557373046875
2020-01-21,215.17922973632812
2020-01-22,215.74778747558594
2020-01-23,216.44168090820312
2020-01-24,214.6203155517578
2020-01-27,210.18719482421875
2020-01-28,213.41561889648438
2020-01-29,213.76258850097656
2020-01-30,214.52391052246094
2020-01-31,211.12197875976562
2020-02-03,214.31192016601562
2020-02-04,219.2172088623047
2020-02-05,219.94000244140625
2020-02-06,221.83851623535156
2020-02-07,220.8844757080078
2020-02-10,223.55393981933594
2020-02-11,223.59251403808594
2020-02-12,225.77052307128906
2020-02-13,225.4813690185547
2020-02-14,226.12710571289062
2020-02-18,226.2138214111328
2020-02-19,228.38218688964844
2020-02-20,226.26197814941406
2020-02-21,221.91561889648438
2020-02-24,213.35777282714844
2020-02-25,207.5561981201172
2020-02-26,208.62591552734375
2020-02-27,198.1792449951172
2020-02-28,198.33340454101562
2020-03-02,208.56809997558594
2020-03-03,201.8798828125
2020-03-04,210.30276489257812
2020-03-05,203.91336059570312
2020-03-06,200.47288513183594
2020-03-09,186.54710388183594
2020-03-10,196.7047119140625
2020-03-11,188.1372833251953
2020-03-12,170.88670349121094
2020-03-13,185.36172485351562
2020-03-16,163.15765380859375
2020-03-17,175.5318603515625
2020-03-18,170.19284057617188
2020-03-19,171.21438598632812
2020-03-20,164.5068817138672
2020-03-23,164.6256561279297
2020-03-24,177.37391662597656
2020-03-25,176.0604248046875
2020-03-26,185.33181762695312
2020-03-27,178.95773315429688
2020-03-30,185.46705627441406
2020-03-31,183.8831787109375
2020-04-01,176.07005310058594
2020-04-02,179.6434326171875
2020-04-03,177.09376525878906
2020-04-06,189.75509643554688
2020-04-07,189.67776489257812
2020-04-08,193.705078125
2020-04-09,193.98516845703125
2020-04-13,196.08087158203125
2020-04-14,204.608642578125
2020-04-15,202.2618408203125
2020-04-16,205.95108032226562
2020-04-17,207.92123413085938
2020-04-20,205.45855712890625
2020-04-21,197.8772430419922
2020-04-22,203.74913024902344
2020-04-23,203.3145294189453
2020-04-24,206.52090454101562
2020-04-27,208.18202209472656
2020-04-28,204.26100158691406
2020-04-29,211.50424194335938
2020-04-30,211.41737365722656
2020-05-01,205.45855712890625
2020-05-04,207.85365295410156
2020-05-05,210.21014404296875
2020-05-06,211.50424194335938
2020-05-07,214.22776794433594
2020-05-08,217.16371154785156
2020-05-11,219.1049041748047
2020-05-12,214.5174560546875
2020-05-13,211.8326416015625
2020-05-14,214.23744201660156
2020-05-15,215.62814331054688
2020-05-18,219.645751953125
2020-05-19,219.0952911376953
2020-05-20,223.47023010253906
2020-05-21,221.03643798828125
2020-05-22,221.79940795898438
2020-05-26,221.2006378173828
2020-05-27,222.40785217285156
2020-05-28,222.1181640625
2020-05-29,225.37278747558594
2020-06-01,226.04881286621094
2020-06-02,227.5650634765625
2020-06-03,228.58880615234375
2020-06-04,226.98561096191406
2020-06-05,231.48611450195312
2020-06-08,233.28244018554688
2020-06-09,234.9725799560547
2020-06-10,237.79261779785156
2020-06-11,226.0102081298828
2020-06-12,227.80654907226562
2020-06-15,230.57830810546875
2020-06-16,234.5379638671875
2020-06-17,235.28163146972656
2020-06-18,235.91897583007812
2020-06-19,235.8804168701172
2020-06-22,238.7091827392578
2020-06-23,240.74087524414062
2020-06-24,235.77786254882812
2020-06-25,238.02232360839844
2020-06-26,232.4014434814453
2020-06-29,234.9361114501953
2020-06-30,239.54124450683594
2020-07-01,242.33714294433594
2020-07-02,243.98182678222656
2020-07-06,249.98007202148438
2020-07-07,248.25794982910156
