Date,AMT
2000-09-11,26.96693992614746
2000-09-12,26.3334903717041
2000-09-13,25.790531158447266
2000-09-14,26.06201171875
2000-09-15,25.47380256652832
2000-09-18,24.568876266479492
2000-09-19,24.61412239074707
2000-09-20,23.89017677307129
2000-09-21,22.170812606811523
2000-09-22,22.442283630371094
2000-09-25,24.34264373779297
2000-09-26,23.89017677307129
2000-09-27,25.33806610107422
2000-09-28,26.695465087890625
2000-09-29,27.283668518066406
2000-10-02,27.238418579101562
2000-10-03,27.419408798217773
2000-10-04,27.32891082763672
2000-10-05,26.695465087890625
2000-10-06,25.33806610107422
2000-10-09,25.790531158447266
2000-10-10,26.423974990844727
2000-10-11,25.745281219482422
2000-10-12,25.202316284179688
2000-10-13,26.876441955566406
2000-10-16,27.871871948242188
2000-10-17,26.288240432739258
2000-10-18,24.61412239074707
2000-10-19,25.97151756286621
2000-10-20,25.97151756286621
2000-10-23,25.519052505493164
2000-10-24,25.292814254760742
2000-10-25,24.43313217163086
2000-10-26,23.166234970092773
2000-10-27,27.057424545288086
2000-10-30,28.233850479125977
2000-10-31,29.636489868164062
2000-11-01,29.681737899780273
2000-11-02,30.49618148803711
2000-11-03,30.31517791748047
2000-11-06,29.72698211669922
2000-11-07,28.414836883544922
2000-11-08,29.274520874023438
2000-11-09,28.324338912963867
2000-11-10,27.962366104125977
2000-11-13,26.785959243774414
2000-11-14,27.50989532470703
2000-11-15,29.545988082885742
2000-11-16,27.645648956298828
2000-11-17,26.197744369506836
2000-11-20,24.47837257385254
2000-11-21,23.89017677307129
2000-11-22,23.07573699951172
2000-11-24,24.252147674560547
2000-11-27,25.02134895324707
2000-11-28,23.07573699951172
2000-11-29,22.66851234436035
2000-11-30,21.8088321685791
2000-12-01,22.216054916381836
2000-12-04,21.98981475830078
2000-12-05,25.157075881958008
2000-12-06,25.383310317993164
2000-12-07,24.252147674560547
2000-12-08,27.55514144897461
2000-12-11,28.052854537963867
2000-12-12,28.233850479125977
2000-12-13,27.19317626953125
2000-12-14,25.97151756286621
2000-12-15,25.881023406982422
2000-12-18,25.292814254760742
2000-12-19,24.38788604736328
2000-12-20,25.33806610107422
2000-12-21,24.43313217163086
2000-12-22,25.428558349609375
2000-12-26,25.835783004760742
2000-12-27,26.24300765991211
2000-12-28,27.012182235717773
2000-12-29,27.419408798217773
2001-01-02,26.24300765991211
2001-01-03,28.279098510742188
2001-01-04,28.64105796813965
2001-01-05,26.15250015258789
2001-01-08,26.107257843017578
2001-01-09,25.700031280517578
2001-01-10,26.92169761657715
2001-01-11,29.681737899780273
2001-01-12,28.95779800415039
2001-01-16,27.60039520263672
2001-01-17,28.414836883544922
2001-01-18,26.24300765991211
2001-01-19,26.01677703857422
2001-01-22,25.383310317993164
2001-01-23,26.197744369506836
2001-01-24,25.609539031982422
2001-01-25,26.15250015258789
2001-01-26,26.51447868347168
2001-01-29,26.17060089111328
2001-01-30,26.315397262573242
2001-01-31,26.206804275512695
2001-02-01,26.771482467651367
2001-02-02,25.576976776123047
2001-02-05,25.39598846435547
2001-02-06,26.206804275512695
2001-02-07,25.765186309814453
2001-02-08,24.98332977294922
2001-02-09,23.95533561706543
2001-02-12,23.839506149291992
2001-02-13,23.991527557373047
2001-02-14,23.853984832763672
2001-02-15,24.650312423706055
2001-02-16,23.89017677307129
2001-02-20,23.245859146118164
2001-02-21,23.31102180480957
2001-02-22,22.637744903564453
2001-02-23,21.450481414794922
2001-02-26,22.949045181274414
2001-02-27,21.13918685913086
2001-02-28,20.950960159301758
2001-03-01,20.08946990966797
2001-03-02,20.053274154663086
2001-03-05,19.980871200561523
2001-03-06,20.567272186279297
2001-03-07,20.19805335998535
2001-03-08,19.944679260253906
2001-03-09,19.16282081604004
2001-03-12,17.447072982788086
2001-03-13,16.426307678222656
2001-03-14,15.926779747009277
2001-03-15,15.774754524230957
2001-03-16,15.275236129760742
2001-03-19,15.347627639770508
2001-03-20,15.021858215332031
2001-03-21,14.746755599975586
2001-03-22,14.080731391906738
2001-03-23,14.587485313415527
2001-03-26,14.659880638122559
2001-03-27,15.564815521240234
2001-03-28,14.630922317504883
2001-03-29,13.935935974121094
2001-03-30,13.392979621887207
2001-04-02,13.3278226852417
2001-04-03,10.461003303527832
2001-04-04,10.504438400268555
2001-04-05,12.299821853637695
2001-04-06,10.82297420501709
2001-04-09,11.148747444152832
2001-04-10,12.307061195373535
2001-04-11,13.139595985412598
2001-04-12,14.869826316833496
2001-04-16,14.696081161499023
2001-04-17,16.723121643066406
2001-04-18,18.228931427001953
2001-04-19,19.00354766845703
2001-04-20,19.3076114654541
2001-04-23,18.033470153808594
2001-04-24,17.809040069580078
2001-04-25,17.961069107055664
2001-04-26,18.417152404785156
2001-04-27,18.453353881835938
2001-04-30,19.401718139648438
2001-05-01,19.93020248413086
2001-05-02,20.161861419677734
2001-05-03,20.03154182434082
2001-05-04,20.270444869995117
2001-05-07,20.270444869995117
2001-05-08,18.793603897094727
2001-05-09,18.388200759887695
2001-05-10,18.525747299194336
2001-05-11,18.243408203125
2001-05-14,17.454307556152344
2001-05-15,17.316757202148438
2001-05-16,17.555662155151367
2001-05-17,19.191770553588867
2001-05-18,19.401718139648438
2001-05-21,19.18453025817871
2001-05-22,19.488590240478516
2001-05-23,18.80808448791504
2001-05-24,18.721210479736328
2001-05-25,18.677772521972656
2001-05-29,17.939348220825195
2001-05-30,16.831722259521484
2001-05-31,17.910390853881836
2001-06-01,18.134815216064453
2001-06-04,17.555662155151367
2001-06-05,17.7438907623291
2001-06-06,17.555662155151367
2001-06-07,17.73664093017578
2001-06-08,17.657014846801758
2001-06-11,17.30228042602539
2001-06-12,16.57833480834961
2001-06-13,16.41183090209961
2001-06-14,15.615483283996582
2001-06-15,15.137685775756836
2001-06-18,14.348590850830078
2001-06-19,13.747709274291992
2001-06-20,13.863546371459961
2001-06-21,13.284387588500977
2001-06-22,13.392979621887207
2001-06-25,13.211987495422363
2001-06-26,13.364014625549316
2001-06-27,13.55224323272705
2001-06-28,13.718753814697266
2001-06-29,14.96393871307373
2001-07-02,14.652640342712402
2001-07-03,14.551291465759277
2001-07-05,14.413738250732422
2001-07-06,13.335062026977539
2001-07-09,13.204753875732422
2001-07-10,12.850015640258789
2001-07-11,12.625595092773438
2001-07-12,13.501567840576172
2001-07-13,13.35677719116211
2001-07-16,13.139595985412598
2001-07-17,13.465374946594238
2001-07-18,13.016525268554688
2001-07-19,12.176749229431152
2001-07-20,12.263628005981445
2001-07-23,12.220186233520508
2001-07-24,12.017481803894043
2001-07-25,12.292581558227539
2001-07-26,12.075399398803711
2001-07-27,12.336018562316895
2001-07-30,12.336018562316895
2001-07-31,12.27086353302002
2001-08-01,12.23466968536377
2001-08-02,13.465374946594238
2001-08-03,13.581201553344727
2001-08-06,13.284387588500977
2001-08-07,12.799342155456543
2001-08-08,12.401176452636719
2001-08-09,12.075399398803711
2001-08-10,12.053679466247559
2001-08-13,12.249146461486816
2001-08-14,11.930607795715332
2001-08-15,11.474522590637207
2001-08-16,10.859169960021973
2001-08-17,11.11255168914795
2001-08-20,10.859169960021973
2001-08-21,10.53339672088623
2001-08-22,10.750579833984375
2001-08-23,10.53339672088623
2001-08-24,10.982240676879883
2001-08-27,11.510720252990723
2001-08-28,11.29354190826416
2001-08-29,10.844691276550293
2001-08-30,10.39584732055664
2001-08-31,10.475480079650879
2001-09-04,9.77325439453125
2001-09-05,8.904520034790039
2001-09-06,8.100939750671387
2001-09-07,7.963389873504639
2001-09-10,8.289167404174805
2001-09-17,8.354325294494629
2001-09-18,8.43395709991455
2001-09-19,8.397757530212402
2001-09-20,8.47015380859375
2001-09-21,8.506352424621582
2001-09-24,9.519871711730957
2001-09-25,9.056550979614258
2001-09-26,9.194100379943848
2001-09-27,9.613987922668457
2001-09-28,10.055591583251953
2001-10-01,9.700859069824219
2001-10-02,10.45376205444336
2001-10-03,10.786775588989258
2001-10-04,11.148747444152832
2001-10-05,10.685425758361816
2001-10-08,10.663703918457031
2001-10-09,10.18590259552002
2001-10-10,10.605792999267578
2001-10-11,11.778578758239746
2001-10-12,11.271817207336426
2001-10-15,10.80849838256836
2001-10-16,10.82297420501709
2001-10-17,10.765059471130371
2001-10-18,10.634747505187988
2001-10-19,10.6492280960083
2001-10-22,10.497199058532715
2001-10-23,10.113507270812988
2001-10-24,9.259252548217773
2001-10-25,9.186860084533691
2001-10-26,9.179622650146484
2001-10-29,8.687339782714844
2001-10-30,7.948913097381592
2001-10-31,7.977871417999268
2001-11-01,7.840323448181152
2001-11-02,7.898234844207764
2001-11-05,7.847563743591309
2001-11-06,5.067611217498779
2001-11-07,4.329189300537109
2001-11-08,4.524656295776367
2001-11-09,4.662203311920166
2001-11-12,4.56085205078125
2001-11-13,4.640484809875488
2001-11-14,5.067611217498779
2001-11-15,5.501980781555176
2001-11-16,5.559896469116211
2001-11-19,5.885669708251953
2001-11-20,5.690206527709961
2001-11-21,5.610570907592773
2001-11-23,5.733642101287842
2001-11-26,6.204206943511963
2001-11-27,6.6964898109436035
2001-11-28,6.6602911949157715
2001-11-29,6.768885612487793
2001-11-30,6.370713233947754
2001-12-03,5.856714725494385
2001-12-04,5.863954067230225
2001-12-05,6.088374614715576
2001-12-06,6.044938087463379
2001-12-07,5.574373722076416
2001-12-10,4.995217800140381
2001-12-11,5.292036056518555
2001-12-12,5.067611217498779
2001-12-13,4.966261386871338
2001-12-14,5.067611217498779
2001-12-17,5.277556896209717
2001-12-18,5.936347484588623
2001-12-19,5.654007911682129
2001-12-20,5.9073896408081055
2001-12-21,6.044938087463379
2001-12-24,6.1462907791137695
2001-12-26,6.291080474853516
2001-12-27,6.52274227142334
2001-12-28,6.768885612487793
2001-12-31,6.855756759643555
2002-01-02,7.232205867767334
2002-01-03,7.398713111877441
2002-01-04,7.0874199867248535
2002-01-07,7.000546455383301
2002-01-08,6.486545562744141
2002-01-09,6.334516525268555
2002-01-10,5.972544193267822
2002-01-11,6.088374614715576
2002-01-14,5.68296480178833
2002-01-15,5.559896469116211
2002-01-16,5.053133964538574
2002-01-17,4.626007080078125
2002-01-18,4.278513431549072
2002-01-22,3.902061939239502
2002-01-23,4.126484394073486
2002-01-24,4.459499359130859
2002-01-25,4.213357925415039
2002-01-28,4.061330318450928
2002-01-29,3.4749345779418945
2002-01-30,3.5111336708068848
2002-01-31,3.7355546951293945
2002-02-01,3.6921186447143555
2002-02-04,3.453217029571533
2002-02-05,3.1129627227783203
2002-02-06,2.85958194732666
2002-02-07,3.0116100311279297
2002-02-08,2.8957793712615967
2002-02-11,3.272230863571167
2002-02-12,3.626962900161743
2002-02-13,3.728316307067871
2002-02-14,3.3301455974578857
2002-02-15,3.192596197128296
2002-02-19,2.9681737422943115
2002-02-20,3.04056715965271
2002-02-21,2.8957793712615967
2002-02-22,2.787186861038208
2002-02-25,2.6785948276519775
2002-02-26,3.0912444591522217
2002-02-27,3.25775146484375
2002-02-28,3.5038938522338867
2002-03-01,3.988935708999634
2002-03-04,4.264034271240234
2002-03-05,4.3798651695251465
2002-03-06,5.067611217498779
2002-03-07,4.792514801025391
2002-03-08,4.980739593505859
2002-03-11,4.937303066253662
2002-03-12,4.329189300537109
2002-03-13,4.256796360015869
2002-03-14,4.256796360015869
2002-03-15,4.104767799377441
2002-03-18,4.249556064605713
2002-03-19,4.032371520996094
2002-03-20,3.959977388381958
2002-03-21,3.95273756980896
2002-03-22,3.9816949367523193
2002-03-25,3.873103380203247
2002-03-26,4.04685115814209
2002-03-27,3.873103380203247
2002-03-28,3.9816949367523193
2002-04-01,3.844146490097046
2002-04-02,3.815187931060791
2002-04-03,3.2939491271972656
2002-04-04,3.221553325653076
2002-04-05,3.0912444591522217
2002-04-08,2.9754130840301514
2002-04-09,3.127441167831421
2002-04-10,2.997130870819092
2002-04-11,2.8885397911071777
2002-04-12,3.272230863571167
2002-04-15,3.1781187057495117
2002-04-16,3.619724750518799
2002-04-17,3.945498466491699
2002-04-18,3.945498466491699
2002-04-19,3.8803446292877197
2002-04-22,3.460455894470215
2002-04-23,3.6993565559387207
2002-04-24,3.619724750518799
2002-04-25,3.4749345779418945
2002-04-26,3.5111336708068848
2002-04-29,3.3880608081817627
2002-04-30,3.612484931945801
2002-05-01,3.909302234649658
2002-05-02,3.4749345779418945
2002-05-03,3.489413022994995
2002-05-06,3.532850980758667
2002-05-07,3.4025394916534424
2002-05-08,3.5111336708068848
2002-05-09,3.185356616973877
2002-05-10,2.96093487739563
2002-05-13,2.9681737422943115
2002-05-14,2.9536948204040527
2002-05-15,2.881300210952759
2002-05-16,2.7799482345581055
2002-05-17,2.8451032638549805
2002-05-20,2.8957793712615967
2002-05-21,2.801666259765625
2002-05-22,2.750990390777588
2002-05-23,2.881300210952759
2002-05-24,2.9319770336151123
2002-05-28,2.881300210952759
2002-05-29,2.6568777561187744
2002-05-30,2.671356439590454
2002-05-31,2.750990390777588
2002-06-03,2.787186861038208
2002-06-04,2.82338547706604
2002-06-05,2.750990390777588
2002-06-06,2.750990390777588
2002-06-07,2.7075536251068115
2002-06-10,2.6496365070343018
2002-06-11,2.671356439590454
2002-06-12,2.5917224884033203
2002-06-13,2.461411714553833
2002-06-14,2.280426025390625
2002-06-17,2.555525779724121
2002-06-18,2.541045904159546
2002-06-19,2.461411714553833
2002-06-20,2.5844831466674805
2002-06-21,2.5338056087493896
2002-06-24,2.2587077617645264
2002-06-25,2.374539375305176
2002-06-26,2.0994393825531006
2002-06-27,2.5338056087493896
2002-06-28,2.4976089000701904
2002-07-01,2.2297496795654297
2002-07-02,1.8894959688186646
2002-07-03,1.8894959688186646
2002-07-05,1.97636878490448
2002-07-08,2.0415241718292236
2002-07-09,1.8967350721359253
2002-07-10,1.8677773475646973
2002-07-11,1.5854395627975464
2002-07-12,1.5999177694320679
2002-07-15,1.5926783084869385
2002-07-16,1.9908474683761597
2002-07-17,2.063242197036743
2002-07-18,1.795383334159851
2002-07-19,1.8098623752593994
2002-07-22,1.947411060333252
2002-07-23,1.5854395627975464
2002-07-24,1.8822561502456665
2002-07-25,1.6650727987289429
2002-07-26,1.672312617301941
2002-07-29,1.6361154317855835
2002-07-30,1.6216363906860352
2002-07-31,1.6216363906860352
2002-08-01,1.6433537006378174
2002-08-02,1.5926783084869385
2002-08-05,1.6216363906860352
2002-08-06,1.6216363906860352
2002-08-07,1.1583116054534912
2002-08-08,1.0859174728393555
2002-08-09,1.0859174728393555
2002-08-12,0.9049311876296997
2002-08-13,1.0352411270141602
2002-08-14,1.0207620859146118
2002-08-15,1.0569592714309692
2002-08-16,1.1510720252990723
2002-08-19,1.375495195388794
2002-08-20,1.3465372323989868
2002-08-21,1.5058050155639648
2002-08-22,1.5926783084869385
2002-08-23,1.5709599256515503
2002-08-26,1.686791181564331
2002-08-27,1.6795520782470703
2002-08-28,1.6650727987289429
2002-08-29,1.708509087562561
2002-08-30,1.7809040546417236
2002-09-03,1.7809040546417236
2002-09-04,1.672312617301941
2002-09-05,1.6650727987289429
2002-09-06,1.6650727987289429
2002-09-09,1.7229892015457153
2002-09-10,1.6940304040908813
2002-09-11,1.6940304040908813
2002-09-12,1.6795520782470703
2002-09-13,1.628875732421875
2002-09-16,1.628875732421875
2002-09-17,1.520283579826355
2002-09-18,1.4406501054763794
2002-09-19,1.41169273853302
2002-09-20,1.41169273853302
2002-09-23,1.3175795078277588
2002-09-24,1.2162269353866577
2002-09-25,1.2307058572769165
2002-09-26,1.3031005859375
2002-09-27,1.3031005859375
2002-09-30,1.1510720252990723
2002-10-01,1.1727908849716187
2002-10-02,1.0280016660690308
2002-10-03,0.9266495704650879
2002-10-04,0.7746208906173706
2002-10-07,0.687747597694397
2002-10-08,0.5429587364196777
2002-10-09,0.5140008330345154
2002-10-10,0.5284796357154846
2002-10-11,0.5429587364196777
2002-10-14,0.6153529286384583
2002-10-15,0.6805080771446228
2002-10-16,0.5791558027267456
2002-10-17,0.5719165205955505
2002-10-18,0.550197958946228
2002-10-21,0.5429587364196777
2002-10-22,0.5284796357154846
2002-10-23,0.6732686161994934
2002-10-24,0.8325363993644714
2002-10-25,0.8687336444854736
2002-10-28,0.8687336444854736
2002-10-29,0.8759734630584717
2002-10-30,0.9338886737823486
2002-10-31,1.0207620859146118
2002-11-01,1.0931568145751953
2002-11-04,1.2669028043746948
2002-11-05,1.1221140623092651
2002-11-06,1.2089875936508179
2002-11-07,1.2089875936508179
2002-11-08,1.0931568145751953
2002-11-11,1.0859174728393555
2002-11-12,0.9773255586624146
2002-11-13,0.9194096922874451
2002-11-14,1.1221140623092651
2002-11-15,1.0859174728393555
2002-11-18,1.462368130683899
2002-11-19,1.6650727987289429
2002-11-20,1.6795520782470703
2002-11-21,2.0994393825531006
2002-11-22,2.5700035095214844
2002-11-25,2.7654688358306885
2002-11-26,2.6785948276519775
2002-11-27,2.8451032638549805
2002-11-29,2.8161461353302
2002-12-02,2.9681737422943115
2002-12-03,2.7654688358306885
2002-12-04,2.5338056087493896
2002-12-05,2.2731878757476807
2002-12-06,2.526566982269287
2002-12-09,2.200791835784912
2002-12-10,2.360060691833496
2002-12-11,2.606201171875
2002-12-12,2.8161461353302
2002-12-13,2.85958194732666
2002-12-16,2.852342367172241
2002-12-17,2.8957793712615967
2002-12-18,2.7727091312408447
2002-12-19,2.714792490005493
2002-12-20,2.82338547706604
2002-12-23,2.6785948276519775
2002-12-24,2.6279194355010986
2002-12-26,2.468651533126831
2002-12-27,2.4034969806671143
2002-12-30,2.3166232109069824
2002-12-31,2.555525779724121
2003-01-02,2.787186861038208
2003-01-03,2.671356439590454
2003-01-06,2.8161461353302
2003-01-07,2.787186861038208
2003-01-08,2.736510753631592
2003-01-09,2.82338547706604
2003-01-10,2.9536948204040527
2003-01-13,3.062286615371704
2003-01-14,3.496652364730835
2003-01-15,3.619724750518799
2003-01-16,3.7355546951293945
2003-01-17,3.2287936210632324
2003-01-21,3.25775146484375
2003-01-22,3.344625234603882
2003-01-23,3.5111336708068848
2003-01-24,3.4314982891082764
2003-01-27,3.3084282875061035
2003-01-28,3.583526134490967
2003-01-29,3.778991937637329
2003-01-30,3.800710678100586
2003-01-31,3.6776387691497803
2003-02-03,3.5762887001037598
2003-02-04,3.5473287105560303
2003-02-05,3.460455894470215
2003-02-06,3.453217029571533
2003-02-07,3.4459784030914307
2003-02-10,3.3591041564941406
2003-02-11,3.344625234603882
2003-02-12,3.264991283416748
2003-02-13,3.337385416030884
2003-02-14,3.3953003883361816
2003-02-18,3.532850980758667
2003-02-19,3.417018175125122
2003-02-20,3.460455894470215
2003-02-21,3.5762887001037598
2003-02-24,3.3663437366485596
2003-02-25,3.409780263900757
2003-02-26,3.4025394916534424
2003-02-27,3.4749345779418945
2003-02-28,3.3953003883361816
2003-03-03,3.496652364730835
2003-03-04,3.5400891304016113
2003-03-05,3.6776387691497803
2003-03-06,3.6993565559387207
2003-03-07,3.612484931945801
2003-03-10,3.569047689437866
2003-03-11,3.583526134490967
2003-03-12,3.5256104469299316
2003-03-13,3.6848788261413574
2003-03-14,3.6631600856781006
2003-03-17,3.974456548690796
2003-03-18,4.119245529174805
2003-03-19,4.119245529174805
2003-03-20,4.112006664276123
2003-03-21,4.300232410430908
2003-03-24,4.054089546203613
2003-03-25,4.068568706512451
2003-03-26,3.8803446292877197
2003-03-27,3.959977388381958
2003-03-28,3.873103380203247
2003-03-31,3.996175765991211
2003-04-01,3.988935708999634
2003-04-02,4.1554436683654785
2003-04-03,4.365386009216309
2003-04-04,4.336427211761475
2003-04-07,4.4305419921875
2003-04-08,4.4522600173950195
2003-04-09,4.459499359130859
2003-04-10,4.4884562492370605
2003-04-11,4.597050189971924
2003-04-14,4.691163539886475
2003-04-15,4.821474075317383
2003-04-16,4.3798651695251465
2003-04-17,4.734599590301514
2003-04-21,4.669443130493164
2003-04-22,4.67668342590332
2003-04-23,4.785274028778076
2003-04-24,4.734599590301514
2003-04-25,4.662203311920166
2003-04-28,4.70564079284668
2003-04-29,4.423302173614502
2003-04-30,4.8069939613342285
2003-05-01,4.937303066253662
2003-05-02,5.313755512237549
2003-05-05,5.64677095413208
2003-05-06,5.4223456382751465
2003-05-07,5.241359710693359
2003-05-08,5.067611217498779
2003-05-09,5.429584980010986
2003-05-12,5.559896469116211
2003-05-13,5.473021507263184
2003-05-14,5.538175106048584
2003-05-15,5.48750114440918
2003-05-16,5.5454182624816895
2003-05-19,6.0087409019470215
2003-05-20,6.066656589508057
2003-05-21,5.827755451202393
2003-05-22,5.987024307250977
2003-05-23,6.153530597686768
2003-05-27,6.558941841125488
2003-05-28,6.6964898109436035
2003-05-29,6.870238304138184
2003-05-30,6.486545562744141
2003-06-02,6.6964898109436035
2003-06-03,6.3272786140441895
2003-06-04,6.479308128356934
2003-06-05,6.566178798675537
2003-06-06,6.2983174324035645
2003-06-09,5.834995746612549
2003-06-10,5.92910623550415
2003-06-11,6.348997116088867
2003-06-12,6.204206943511963
2003-06-13,6.117334842681885
2003-06-16,5.972544193267822
2003-06-17,6.204206943511963
2003-06-18,6.443106651306152
2003-06-19,6.377952575683594
2003-06-20,6.24040412902832
2003-06-23,5.936347484588623
2003-06-24,5.972544193267822
2003-06-25,6.015980243682861
2003-06-26,6.283839702606201
2003-06-27,6.450348377227783
2003-06-30,6.406911849975586
2003-07-01,6.486545562744141
2003-07-02,6.935390472412109
2003-07-03,6.906434059143066
2003-07-07,7.065701961517334
2003-07-08,7.297362804412842
2003-07-09,7.2901225090026855
2003-07-10,7.07294225692749
2003-07-11,6.913675308227539
2003-07-14,7.167052268981934
2003-07-15,7.224969863891602
2003-07-16,7.224969863891602
2003-07-17,6.862996578216553
2003-07-18,6.645813941955566
2003-07-21,6.805078983306885
2003-07-22,6.783361434936523
2003-07-23,6.913675308227539
2003-07-24,6.92091178894043
2003-07-25,6.986066818237305
2003-07-28,7.130855560302734
2003-07-29,6.435871124267578
2003-07-30,6.5734148025512695
2003-07-31,6.587898254394531
2003-08-01,6.6964898109436035
2003-08-04,6.653050899505615
2003-08-05,6.6964898109436035
2003-08-06,6.768885612487793
2003-08-07,6.732687473297119
2003-08-08,6.754404544830322
2003-08-11,6.805078983306885
2003-08-12,7.0946574211120605
2003-08-13,7.420434474945068
2003-08-14,7.188774108886719
2003-08-15,7.224969863891602
2003-08-18,7.7534499168396
2003-08-19,7.746206760406494
2003-08-20,7.746206760406494
2003-08-21,7.83308219909668
2003-08-22,7.890996932983398
2003-08-25,7.710011005401611
2003-08-26,7.7606892585754395
2003-08-27,7.862039566040039
2003-08-28,8.108179092407227
2003-08-29,8.23849105834961
