Date,IBB
2001-12-06,30.925188064575195
2001-12-07,30.350725173950195
2001-12-10,29.313508987426758
2001-12-11,29.07414436340332
2001-12-12,28.754995346069336
2001-12-13,28.86670684814453
2001-12-14,28.72308921813965
2001-12-17,29.64861297607422
2001-12-18,29.840099334716797
2001-12-19,29.48904037475586
2001-12-20,29.09010887145996
2001-12-21,29.536914825439453
2001-12-24,29.68052101135254
2001-12-26,29.82413673400879
2001-12-27,29.728391647338867
2001-12-28,30.050737380981445
2001-12-31,29.058191299438477
2002-01-02,28.372032165527344
2002-01-03,28.020965576171875
2002-01-04,28.260330200195312
2002-01-07,27.749696731567383
2002-01-08,27.877351760864258
2002-01-09,27.52630043029785
2002-01-10,27.845439910888672
2002-01-11,28.084800720214844
2002-01-14,27.085878372192383
2002-01-15,27.063535690307617
2002-01-16,26.524179458618164
2002-01-17,26.402908325195312
2002-01-18,25.49972152709961
2002-01-22,25.755033493041992
2002-01-23,26.568851470947266
2002-01-24,26.380565643310547
2002-01-25,25.93057632446289
2002-01-28,25.212486267089844
2002-01-29,24.765695571899414
2002-01-30,24.765695571899414
2002-01-31,24.989086151123047
2002-02-01,25.196535110473633
2002-02-04,23.919952392578125
2002-02-05,24.095481872558594
2002-02-06,23.377403259277344
2002-02-07,23.058256149291992
2002-02-08,24.11143684387207
2002-02-11,24.542272567749023
2002-02-12,25.54758644104004
2002-02-13,25.391212463378906
2002-02-14,24.82951545715332
2002-02-15,24.542272567749023
2002-02-19,23.84016990661621
2002-02-20,24.43057632446289
2002-02-21,23.90399742126465
2002-02-22,24.11143684387207
2002-02-25,24.028461456298828
2002-02-26,24.42739486694336
2002-02-27,24.121009826660156
2002-02-28,23.7603759765625
2002-03-01,23.87208366394043
2002-03-04,24.574201583862305
2002-03-05,24.286970138549805
2002-03-06,25.563549041748047
2002-03-07,25.18056869506836
2002-03-08,25.177383422851562
2002-03-11,25.292272567749023
2002-03-12,25.084829330444336
2002-03-13,25.324193954467773
2002-03-14,25.46781349182129
2002-03-15,25.755033493041992
2002-03-18,26.122051239013672
2002-03-19,26.169918060302734
2002-03-20,25.531633377075195
2002-03-21,26.32950210571289
2002-03-22,26.013540267944336
2002-03-25,25.100791931152344
2002-03-26,24.941219329833984
2002-03-27,24.8646240234375
2002-03-28,24.606115341186523
2002-04-01,24.86143684387207
2002-04-02,24.255046844482422
2002-04-03,23.919952392578125
2002-04-04,23.425270080566406
2002-04-05,22.834854125976562
2002-04-08,22.86677360534668
2002-04-09,22.34017562866211
2002-04-10,23.217819213867188
2002-04-11,22.675283432006836
2002-04-12,22.9880428314209
2002-04-15,23.138042449951172
2002-04-16,23.377403259277344
2002-04-17,23.106130599975586
2002-04-18,23.69654655456543
2002-04-19,23.34229850769043
2002-04-22,22.707202911376953
2002-04-23,22.34017562866211
2002-04-24,22.22848129272461
2002-04-25,21.446571350097656
2002-04-26,20.696575164794922
2002-04-29,20.169994354248047
2002-04-30,20.71253776550293
2002-05-01,20.537006378173828
2002-05-02,19.952974319458008
2002-05-03,19.70722770690918
2002-05-06,18.574260711669922
2002-05-07,18.318944931030273
2002-05-08,19.735960006713867
2002-05-09,18.98915672302246
2002-05-10,18.350862503051758
2002-05-13,18.97319793701172
2002-05-14,20.05190658569336
2002-05-15,20.13807487487793
2002-05-16,19.451913833618164
2002-05-17,19.787019729614258
2002-05-20,19.260425567626953
2002-05-21,18.721071243286133
2002-05-22,18.8295841217041
2002-05-23,20.34552001953125
2002-05-24,19.22850227355957
2002-05-28,19.589155197143555
2002-05-29,18.92532730102539
2002-05-30,19.052982330322266
2002-05-31,18.49448013305664
2002-06-03,17.473207473754883
2002-06-04,17.281723022460938
2002-06-05,17.473207473754883
2002-06-06,16.43918228149414
2002-06-07,16.404071807861328
2002-06-10,16.57961082458496
2002-06-11,15.401959419250488
2002-06-12,15.3828125
2002-06-13,15.255152702331543
2002-06-14,16.1136531829834
2002-06-17,17.042360305786133
2002-06-18,17.02322006225586
2002-06-19,16.684926986694336
2002-06-20,15.87748908996582
2002-06-21,15.654083251953125
2002-06-24,15.989185333251953
2002-06-25,15.510470390319824
2002-06-26,15.574295997619629
2002-06-27,16.081748962402344
2002-06-28,16.276424407958984
2002-07-01,14.805157661437988
2002-07-02,14.17005729675293
2002-07-03,13.978570938110352
2002-07-05,14.60090446472168
2002-07-08,14.265802383422852
2002-07-09,13.723251342773438
2002-07-10,12.899863243103027
2002-07-11,13.483894348144531
2002-07-12,13.659425735473633
2002-07-15,13.844531059265137
2002-07-16,14.154094696044922
2002-07-17,15.287065505981445
2002-07-18,14.53707218170166
2002-07-19,14.208353996276855
2002-07-22,14.249839782714844
2002-07-23,13.732827186584473
2002-07-24,14.521116256713867
2002-07-25,15.111533164978027
2002-07-26,14.999835014343262
2002-07-29,15.686002731323242
2002-07-30,16.32428550720215
2002-07-31,16.4679012298584
2002-08-01,15.813655853271484
2002-08-02,15.654083251953125
2002-08-05,14.87536907196045
2002-08-06,15.925360679626465
2002-08-07,15.941313743591309
2002-08-08,16.723220825195312
2002-08-09,16.978530883789062
2002-08-12,17.14449691772461
2002-08-13,16.263648986816406
2002-08-14,17.122148513793945
2002-08-15,17.122148513793945
2002-08-16,16.917903900146484
2002-08-19,16.372159957885742
2002-08-20,16.61151695251465
2002-08-21,17.026412963867188
2002-08-22,17.383846282958984
2002-08-23,16.787050247192383
2002-08-26,16.723220825195312
2002-08-27,15.989185333251953
2002-08-28,15.829611778259277
2002-08-29,16.053024291992188
2002-08-30,15.6381254196167
2002-09-03,14.792389869689941
2002-09-04,15.318982124328613
2002-09-05,14.696648597717285
2002-09-06,15.239194869995117
2002-09-09,15.66366195678711
2002-09-10,15.733863830566406
2002-09-11,15.733863830566406
2002-09-12,15.242385864257812
2002-09-13,15.542381286621094
2002-09-16,15.421110153198242
2002-09-17,15.20727825164795
2002-09-18,15.44664192199707
2002-09-19,14.616861343383789
2002-09-20,14.68068790435791
2002-09-23,13.962613105773926
2002-09-24,14.489202499389648
2002-09-25,15.223236083984375
2002-09-26,15.121111869812012
2002-09-27,14.629624366760254
2002-09-30,14.760475158691406
2002-10-01,15.366849899291992
2002-10-02,15.038134574890137
2002-10-03,15.006217002868652
2002-10-04,14.364737510681152
2002-10-07,14.345589637756348
2002-10-08,14.616861343383789
2002-10-09,14.233885765075684
2002-10-10,14.84026050567627
2002-10-11,14.999835014343262
2002-10-14,15.6381254196167
2002-10-15,15.957261085510254
2002-10-16,15.928548812866211
2002-10-17,16.276424407958984
2002-10-18,16.276424407958984
2002-10-21,16.420026779174805
2002-10-22,16.174297332763672
2002-10-23,16.19663429260254
2002-10-24,15.749824523925781
2002-10-25,16.222164154052734
2002-10-28,16.212589263916016
2002-10-29,16.187049865722656
2002-10-30,16.38812255859375
2002-10-31,16.30832862854004
2002-11-01,16.563648223876953
2002-11-04,16.978530883789062
2002-11-05,17.259387969970703
2002-11-06,17.17640495300293
2002-11-07,16.924285888671875
2002-11-08,16.595556259155273
2002-11-11,16.244503021240234
2002-11-12,16.480670928955078
2002-11-13,16.36577796936035
2002-11-14,16.91470718383789
2002-11-15,16.860456466674805
2002-11-18,16.850879669189453
2002-11-19,16.637048721313477
2002-11-20,17.15406608581543
2002-11-21,17.87214469909668
2002-11-22,17.916828155517578
2002-11-25,17.935976028442383
2002-11-26,17.26576042175293
2002-11-27,17.89767837524414
2002-11-29,17.833845138549805
2002-12-02,17.71256446838379
2002-12-03,17.37746810913086
2002-12-04,17.26576042175293
2002-12-05,17.313642501831055
2002-12-06,17.47640609741211
2002-12-09,16.882797241210938
2002-12-10,16.723220825195312
2002-12-11,16.81576156616211
2002-12-12,17.07427978515625
2002-12-13,16.57961082458496
2002-12-16,16.633859634399414
2002-12-17,16.882797241210938
2002-12-18,16.627477645874023
2002-12-19,16.356203079223633
2002-12-20,16.589191436767578
2002-12-23,16.70726776123047
2002-12-24,16.80300521850586
2002-12-26,16.589191436767578
2002-12-27,16.03386688232422
2002-12-30,15.794513702392578
2002-12-31,15.749824523925781
2003-01-02,16.273229598999023
2003-01-03,16.142370223999023
2003-01-06,16.340251922607422
2003-01-07,16.212589263916016
2003-01-08,15.797708511352539
2003-01-09,16.100887298583984
2003-01-10,16.483856201171875
2003-01-13,16.723220825195312
2003-01-14,16.850879669189453
2003-01-15,16.7551326751709
2003-01-16,16.978530883789062
2003-01-17,16.723220825195312
2003-01-21,16.41045379638672
2003-01-22,16.455137252807617
2003-01-23,16.598751068115234
2003-01-24,16.053024291992188
2003-01-27,15.558337211608887
2003-01-28,15.87748908996582
2003-01-29,15.797708511352539
2003-01-30,15.481743812561035
2003-01-31,15.500898361206055
2003-02-03,15.398763656616211
2003-02-04,15.07962417602539
2003-02-05,15.03174877166748
2003-02-06,14.999835014343262
2003-02-07,15.178556442260742
2003-02-10,15.287065505981445
2003-02-11,15.271106719970703
2003-02-12,15.09558391571045
2003-02-13,14.891322135925293
2003-02-14,15.092388153076172
2003-02-18,15.287065505981445
2003-02-19,15.341320991516113
2003-02-20,15.153024673461914
2003-02-21,15.366849899291992
2003-02-24,14.974305152893066
2003-02-25,15.06685733795166
2003-02-26,14.900903701782227
2003-02-27,15.178556442260742
2003-02-28,15.271106719970703
2003-03-03,15.076431274414062
2003-03-04,15.015792846679688
2003-03-05,15.220043182373047
2003-03-06,15.153024673461914
2003-03-07,15.267916679382324
2003-03-10,15.09558391571045
2003-03-11,14.974305152893066
2003-03-12,15.015792846679688
2003-03-13,15.63493824005127
2003-03-14,15.631744384765625
2003-03-17,16.148757934570312
2003-03-18,16.547693252563477
2003-03-19,16.38812255859375
2003-03-20,16.477476119995117
2003-03-21,16.6434326171875
2003-03-24,16.16471290588379
2003-03-25,16.420026779174805
2003-03-26,16.391313552856445
2003-03-27,16.723220825195312
2003-03-28,16.627477645874023
2003-03-31,16.340251922607422
2003-04-01,16.420026779174805
2003-04-02,16.876419067382812
2003-04-03,17.15406608581543
2003-04-04,16.927480697631836
2003-04-07,16.5317325592041
2003-04-08,16.70726776123047
2003-04-09,16.435985565185547
2003-04-10,16.244503021240234
2003-04-11,16.03706169128418
2003-04-14,16.41045379638672
2003-04-15,16.547693252563477
2003-04-16,16.301950454711914
2003-04-17,16.595556259155273
2003-04-21,16.69130516052246
2003-04-22,17.281723022460938
2003-04-23,17.840234756469727
2003-04-24,17.87214469909668
2003-04-25,17.760440826416016
2003-04-28,18.19129180908203
2003-04-29,18.168947219848633
2003-04-30,18.287031173706055
2003-05-01,18.593412399291992
2003-05-02,18.97319793701172
2003-05-05,19.062549591064453
2003-05-06,18.867874145507812
2003-05-07,18.5200138092041
2003-05-08,18.287031173706055
2003-05-09,18.638084411621094
2003-05-12,19.155115127563477
2003-05-13,19.100858688354492
2003-05-14,19.502979278564453
2003-05-15,19.943405151367188
2003-05-16,19.710426330566406
2003-05-19,19.30829620361328
2003-05-20,19.260425567626953
2003-05-21,19.263628005981445
2003-05-22,19.834890365600586
2003-05-23,20.326372146606445
2003-05-27,21.542316436767578
2003-05-28,21.341264724731445
2003-05-29,21.149763107299805
2003-05-30,21.721033096313477
2003-06-02,21.941255569458008
2003-06-03,21.70188331604004
2003-06-04,22.32421875
2003-06-05,23.658254623413086
2003-06-06,23.272079467773438
2003-06-09,22.435924530029297
2003-06-10,22.694433212280273
2003-06-11,23.581653594970703
2003-06-12,23.648677825927734
2003-06-13,23.332721710205078
2003-06-16,23.99654769897461
2003-06-17,23.559316635131836
2003-06-18,22.69124984741211
2003-06-19,21.31891441345215
2003-06-20,21.628490447998047
2003-06-23,20.808273315429688
2003-06-24,21.079551696777344
2003-06-25,21.427419662475586
2003-06-26,22.04656410217285
2003-06-27,21.65082550048828
2003-06-30,21.379554748535156
2003-07-01,21.35402488708496
2003-07-02,21.76572036743164
2003-07-03,21.82954978942871
2003-07-07,22.636980056762695
2003-07-08,23.109317779541016
2003-07-09,23.48910140991211
2003-07-10,23.106130599975586
2003-07-11,23.24974250793457
2003-07-14,23.501867294311523
2003-07-15,23.457195281982422
2003-07-16,23.28166389465332
2003-07-17,22.404020309448242
2003-07-18,22.627412796020508
2003-07-21,22.196563720703125
2003-07-22,22.59549331665039
2003-07-23,22.77102279663086
2003-07-24,22.5221004486084
2003-07-25,22.81570816040039
2003-07-28,23.393354415893555
2003-07-29,23.297616958618164
2003-07-30,22.981664657592773
2003-07-31,23.34548568725586
2003-08-01,22.755062103271484
2003-08-04,22.359329223632812
2003-08-05,21.35081672668457
2003-08-06,20.792329788208008
2003-08-07,21.19126319885254
2003-08-08,21.0636043548584
2003-08-11,21.280622482299805
2003-08-12,21.954023361206055
2003-08-13,21.74337387084961
2003-08-14,21.800830841064453
2003-08-15,21.899763107299805
2003-08-18,22.499753952026367
2003-08-19,22.65613555908203
2003-08-20,22.80613136291504
2003-08-21,23.26570701599121
2003-08-22,22.723155975341797
2003-08-25,22.67847442626953
2003-08-26,22.65613555908203
2003-08-27,22.86996841430664
2003-08-28,23.425270080566406
2003-08-29,23.540164947509766
2003-09-02,24.009305953979492
2003-09-03,23.74442481994629
2003-09-04,24.063566207885742
2003-09-05,24.21037483215332
2003-09-08,25.148666381835938
2003-09-09,25.346529006958008
2003-09-10,24.593345642089844
2003-09-11,24.79759979248047
2003-09-12,24.823135375976562
2003-09-15,24.816749572753906
2003-09-16,25.03696060180664
2003-09-17,25.161434173583984
2003-09-18,25.3529109954834
2003-09-19,25.372058868408203
2003-09-22,24.87738800048828
2003-09-23,24.969947814941406
2003-09-24,23.811439514160156
2003-09-25,23.38697624206543
2003-09-26,22.573156356811523
2003-09-29,22.99443244934082
2003-09-30,22.898683547973633
2003-10-01,23.182729721069336
2003-10-02,23.779523849487305
2003-10-03,23.86888885498047
2003-10-06,23.84016990661621
2003-10-07,24.063566207885742
2003-10-08,23.66144371032715
2003-10-09,23.89442253112793
2003-10-10,23.87208366394043
2003-10-13,24.16569709777832
2003-10-14,24.191219329833984
2003-10-15,23.48910140991211
2003-10-16,23.476335525512695
2003-10-17,22.84762191772461
2003-10-20,22.336990356445312
2003-10-21,23.240171432495117
2003-10-22,22.11678123474121
2003-10-23,22.41358184814453
2003-10-24,22.589113235473633
2003-10-27,22.442312240600586
2003-10-28,22.82209014892578
2003-10-29,22.802946090698242
2003-10-30,22.579538345336914
2003-10-31,22.65613555908203
2003-11-03,22.467838287353516
2003-11-04,22.42315673828125
2003-11-05,22.49017333984375
2003-11-06,22.71357536315918
2003-11-07,22.617835998535156
2003-11-10,21.733806610107422
2003-11-11,21.31891441345215
2003-11-12,22.13273811340332
2003-11-13,22.467838287353516
2003-11-14,21.526363372802734
2003-11-17,21.46253204345703
2003-11-18,20.987001419067383
2003-11-19,21.25188636779785
2003-11-20,21.27423095703125
2003-11-21,21.379554748535156
2003-11-24,21.982736587524414
2003-11-25,21.985925674438477
2003-11-26,22.036989212036133
2003-11-28,22.13273811340332
2003-12-01,22.729534149169922
2003-12-02,22.850814819335938
2003-12-03,22.483793258666992
2003-12-04,22.467838287353516
2003-12-05,22.327415466308594
2003-12-08,22.292306900024414
2003-12-09,21.95720672607422
2003-12-10,21.669979095458984
2003-12-11,22.292306900024414
2003-12-12,22.263587951660156
2003-12-15,22.06890106201172
2003-12-16,22.10082244873047
2003-12-17,22.186988830566406
2003-12-18,22.34017562866211
2003-12-19,22.471027374267578
2003-12-22,22.53166961669922
2003-12-23,22.83804702758789
2003-12-24,22.882732391357422
2003-12-26,22.844432830810547
2003-12-29,23.256122589111328
2003-12-30,23.297616958618164
2003-12-31,22.962509155273438
2004-01-02,23.272079467773438
2004-01-05,23.275279998779297
2004-01-06,23.361446380615234
2004-01-07,23.731657028198242
2004-01-08,23.891231536865234
2004-01-09,23.986967086791992
2004-01-12,24.047607421875
2004-01-13,23.833782196044922
2004-01-14,23.967817306518555
2004-01-15,24.191219329833984
2004-01-16,24.650794982910156
2004-01-20,24.669944763183594
2004-01-21,24.953983306884766
2004-01-22,24.73696517944336
2004-01-23,24.97951316833496
2004-01-26,25.407169342041016
2004-01-27,25.02419662475586
2004-01-28,24.577388763427734
2004-01-29,24.705047607421875
2004-01-30,24.526323318481445
2004-02-02,24.893354415893555
2004-02-03,25.148666381835938
2004-02-04,24.43057632446289
2004-02-05,24.286970138549805
2004-02-06,24.781641006469727
2004-02-09,24.84865951538086
2004-02-10,25.12312889099121
2004-02-11,25.327381134033203
2004-02-12,25.231632232666016
2004-02-13,24.982707977294922
2004-02-17,25.03696060180664
2004-02-18,25.212486267089844
2004-02-19,24.733768463134766
2004-02-20,24.63803482055664
2004-02-23,24.191219329833984
2004-02-24,24.159313201904297
2004-02-25,24.494409561157227
2004-02-26,24.765695571899414
2004-02-27,24.733768463134766
2004-03-01,25.020999908447266
2004-03-02,25.052921295166016
2004-03-03,25.177383422851562
2004-03-04,25.557172775268555
2004-03-05,25.818864822387695
2004-03-08,25.359298706054688
2004-03-09,25.046533584594727
2004-03-10,24.366764068603516
2004-03-11,24.11143684387207
2004-03-12,24.733768463134766
2004-03-15,24.015695571899414
2004-03-16,23.785913467407227
2004-03-17,24.39548683166504
2004-03-18,24.382713317871094
2004-03-19,24.251859664916992
2004-03-22,23.578468322753906
2004-03-23,23.329532623291016
2004-03-24,23.335914611816406
2004-03-25,24.015695571899414
2004-03-26,23.74760627746582
2004-03-29,24.49761199951172
2004-03-30,24.772066116333008
2004-03-31,24.6667537689209
2004-04-01,25.00503921508789
2004-04-02,25.54758644104004
2004-04-05,25.9050350189209
2004-04-06,25.579511642456055
2004-04-07,25.531633377075195
2004-04-08,25.343339920043945
2004-04-12,25.47100067138672
2004-04-13,24.957168579101562
2004-04-14,24.98589324951172
2004-04-15,25.043346405029297
2004-04-16,25.273134231567383
2004-04-19,25.74226951599121
2004-04-20,25.212486267089844
2004-04-21,25.49972152709961
2004-04-22,25.911413192749023
2004-04-23,25.91460609436035
2004-04-26,26.87204933166504
2004-04-27,26.894390106201172
2004-04-28,26.042266845703125
2004-04-29,25.66248893737793
2004-04-30,24.816749572753906
2004-05-03,25.116735458374023
2004-05-04,24.86143684387207
2004-05-05,25.327381134033203
2004-05-06,24.953983306884766
2004-05-07,24.382713317871094
2004-05-10,23.74442481994629
2004-05-11,24.12739372253418
2004-05-12,24.382713317871094
2004-05-13,24.207176208496094
2004-05-14,24.063566207885742
2004-05-17,23.808252334594727
2004-05-18,23.919952392578125
2004-05-19,23.473146438598633
2004-05-20,23.26570701599121
2004-05-21,23.425270080566406
2004-05-24,23.441232681274414
2004-05-25,23.932723999023438
2004-05-26,24.194412231445312
2004-05-27,24.251859664916992
2004-05-28,24.12739372253418
2004-06-01,24.306123733520508
2004-06-02,24.35399055480957
2004-06-03,23.9359073638916
2004-06-04,24.12739372253418
2004-06-07,24.207176208496094
2004-06-08,23.983779907226562
2004-06-09,23.192298889160156
2004-06-10,23.01038360595703
2004-06-14,22.97847557067871
2004-06-15,23.13166618347168
2004-06-16,23.52739906311035
2004-06-17,23.297616958618164
2004-06-18,23.201875686645508
2004-06-21,23.039112091064453
2004-06-22,23.01038360595703
2004-06-23,23.58485221862793
2004-06-24,23.6518611907959
2004-06-25,23.68378448486328
2004-06-28,23.58485221862793
2004-06-29,23.878463745117188
2004-06-30,23.967817306518555
2004-07-01,23.741226196289062
2004-07-02,23.699743270874023
2004-07-06,23.211442947387695
2004-07-07,23.141237258911133
2004-07-08,22.627412796020508
2004-07-09,22.563587188720703
2004-07-12,22.381668090820312
2004-07-13,22.34017562866211
2004-07-14,22.53166961669922
2004-07-15,22.439117431640625
2004-07-16,21.925291061401367
2004-07-19,21.638059616088867
2004-07-20,22.171037673950195
2004-07-21,21.127426147460938
2004-07-22,21.34764289855957
2004-07-23,21.022106170654297
2004-07-26,20.537006378173828
2004-07-27,21.143386840820312
2004-07-28,21.200828552246094
2004-07-29,21.49445152282715
2004-07-30,21.654016494750977
2004-08-02,21.31891441345215
2004-08-03,21.025299072265625
2004-08-04,20.894447326660156
2004-08-05,20.422119140625
2004-08-06,19.790210723876953
2004-08-09,19.54766273498535
2004-08-10,19.933822631835938
2004-08-11,20.387012481689453
2004-08-12,20.09020233154297
2004-08-13,19.882761001586914
2004-08-16,20.527433395385742
2004-08-17,20.664663314819336
2004-08-18,21.360403060913086
2004-08-19,21.255081176757812
2004-08-20,21.685935974121094
2004-08-23,21.46253204345703
2004-08-24,21.539121627807617
2004-08-25,21.86784553527832
2004-08-26,21.78167724609375
2004-08-27,22.088054656982422
2004-08-30,21.46253204345703
2004-08-31,21.60615348815918
2004-09-01,21.966781616210938
2004-09-02,22.250818252563477
2004-09-03,22.05613136291504
2004-09-07,22.142311096191406
2004-09-08,22.00187873840332
2004-09-09,22.04018211364746
2004-09-10,22.22848129272461
2004-09-13,22.51571273803711
2004-09-14,22.627412796020508
2004-09-15,22.51571273803711
2004-09-16,22.563587188720703
2004-09-17,22.710390090942383
2004-09-20,22.684852600097656
2004-09-21,22.898683547973633
2004-09-22,22.292306900024414
2004-09-23,22.244447708129883
2004-09-24,22.28911018371582
2004-09-27,21.896574020385742
2004-09-28,22.276350021362305
2004-09-29,22.394433975219727
2004-09-30,22.317834854125977
2004-10-01,22.739110946655273
2004-10-04,22.936979293823242
2004-10-05,22.605077743530273
2004-10-06,22.579538345336914
2004-10-07,22.036989212036133
2004-10-08,21.82316780090332
2004-10-11,21.998693466186523
2004-10-12,21.8806095123291
2004-10-13,21.440195083618164
2004-10-14,21.287004470825195
2004-10-15,21.481678009033203
2004-10-18,21.768911361694336
2004-10-19,21.526363372802734
2004-10-20,21.62529945373535
2004-10-21,21.510398864746094
2004-10-22,21.057212829589844
2004-10-25,20.744457244873047
2004-10-26,21.159345626831055
2004-10-27,21.654016494750977
2004-10-28,21.797630310058594
