Date,XLP
2000-05-16,12.729809761047363
2000-05-17,12.771629333496094
2000-05-18,12.746541976928711
2000-05-19,12.838534355163574
2000-05-22,12.796709060668945
2000-05-23,12.729809761047363
2000-05-24,13.005819320678711
2000-05-25,12.972365379333496
2000-05-26,13.014181137084961
2000-05-30,12.9389066696167
2000-05-31,12.813446998596191
2000-06-01,12.846900939941406
2000-06-02,12.403613090515137
2000-06-05,12.386894226074219
2000-06-06,12.428709030151367
2000-06-07,12.562530517578125
2000-06-08,12.562530517578125
2000-06-09,12.704720497131348
2000-06-12,12.687992095947266
2000-06-13,12.830175399780273
2000-06-14,12.997448921203613
2000-06-15,13.240005493164062
2000-06-16,12.993939399719238
2000-06-19,13.019092559814453
2000-06-20,12.792743682861328
2000-06-21,13.044241905212402
2000-06-22,12.7592134475708
2000-06-23,12.910110473632812
2000-06-26,13.077773094177246
2000-06-27,13.27896785736084
2000-06-28,13.27896785736084
2000-06-29,13.396330833435059
2000-06-30,13.538844108581543
2000-07-03,13.563997268676758
2000-07-05,13.597533226013184
2000-07-06,13.614297866821289
2000-07-07,13.522080421447754
2000-07-10,13.647828102111816
2000-07-11,13.656210899353027
2000-07-12,13.379568099975586
2000-07-13,13.178365707397461
2000-07-14,13.027470588684082
2000-07-17,13.094535827636719
2000-07-18,13.11130142211914
2000-07-19,13.128070831298828
2000-07-20,12.910110473632812
2000-07-21,12.943635940551758
2000-07-24,13.211912155151367
2000-07-25,12.977173805236816
2000-07-26,12.985553741455078
2000-07-27,13.077773094177246
2000-07-28,13.186758041381836
2000-07-31,13.044241905212402
2000-08-01,13.480161666870117
2000-08-02,13.471784591674805
2000-08-03,13.547229766845703
2000-08-04,13.446633338928223
2000-08-07,13.27896785736084
2000-08-08,13.337650299072266
2000-08-09,12.792743682861328
2000-08-10,13.019092559814453
2000-08-11,13.11130142211914
2000-08-14,13.153217315673828
2000-08-15,13.128070831298828
2000-08-16,13.262205123901367
2000-08-17,13.186758041381836
2000-08-18,13.027470588684082
2000-08-21,13.161606788635254
2000-08-22,13.11130142211914
2000-08-23,13.1951322555542
2000-08-24,13.11130142211914
2000-08-25,13.161606788635254
2000-08-28,13.11968994140625
2000-08-29,12.918484687805176
2000-08-30,12.859810829162598
2000-08-31,12.88495922088623
2000-09-01,12.8095121383667
2000-09-05,12.767595291137695
2000-09-06,12.608311653137207
2000-09-07,12.725677490234375
2000-09-08,12.717299461364746
2000-09-11,12.775983810424805
2000-09-12,12.876575469970703
2000-09-13,12.876575469970703
2000-09-14,12.742446899414062
2000-09-15,12.723588943481445
2000-09-18,12.740427017211914
2000-09-19,12.757246971130371
2000-09-20,12.656266212463379
2000-09-21,12.992875099182129
2000-09-22,13.430463790893555
2000-09-25,13.312650680541992
2000-09-26,13.194835662841797
2000-09-27,13.203256607055664
2000-09-28,13.405223846435547
2000-09-29,13.455703735351562
2000-10-02,13.430463790893555
2000-10-03,13.430463790893555
2000-10-04,13.321069717407227
2000-10-05,13.632424354553223
2000-10-06,13.556690216064453
2000-10-09,13.49777603149414
2000-10-10,13.691326141357422
2000-10-11,13.6745023727417
2000-10-12,13.758648872375488
2000-10-13,13.590349197387695
2000-10-16,13.78388786315918
2000-10-17,13.901700019836426
2000-10-18,13.893292427062988
2000-10-19,13.640838623046875
2000-10-20,13.733407020568848
2000-10-23,13.876460075378418
2000-10-24,13.918530464172363
2000-10-25,14.246728897094727
2000-10-26,14.27197265625
2000-10-27,14.11208724975586
2000-10-30,14.440272331237793
2000-10-31,14.389778137207031
2000-11-01,14.372947692871094
2000-11-02,14.2635498046875
2000-11-03,14.187816619873047
2000-11-06,14.4570951461792
2000-11-07,14.314043045043945
2000-11-08,14.642233848571777
2000-11-09,14.65906047821045
2000-11-10,14.734803199768066
2000-11-13,14.297219276428223
2000-11-14,14.473939895629883
2000-11-15,14.507588386535645
2000-11-16,14.541244506835938
2000-11-17,14.541244506835938
2000-11-20,14.499178886413574
2000-11-21,14.743207931518555
2000-11-22,14.69272232055664
2000-11-24,14.541244506835938
2000-11-27,14.835776329040527
2000-11-28,14.99566650390625
2000-11-29,15.147134780883789
2000-11-30,14.88626480102539
2000-12-01,14.667474746704102
2000-12-04,14.945173263549805
2000-12-05,14.827359199523926
2000-12-06,14.541244506835938
2000-12-07,14.751627922058105
2000-12-08,14.69272232055664
2000-12-11,14.490763664245605
2000-12-12,14.549665451049805
2000-12-13,14.877861022949219
2000-12-14,14.76845932006836
2000-12-15,14.701952934265137
2000-12-18,14.786345481872559
2000-12-19,14.929821014404297
2000-12-20,14.963586807250977
2000-12-21,14.912945747375488
2000-12-22,14.853867530822754
2000-12-26,15.149252891540527
2000-12-27,15.250533103942871
2000-12-28,15.47840690612793
2000-12-29,15.427772521972656
2001-01-02,15.22521686553955
2001-01-03,14.524718284606934
2001-01-04,13.950819969177246
2001-01-05,14.043649673461914
2001-01-08,14.136493682861328
2001-01-09,14.288412094116211
2001-01-10,14.204005241394043
2001-01-11,13.925504684448242
2001-01-12,13.908623695373535
2001-01-16,14.10273551940918
2001-01-17,13.942375183105469
2001-01-18,14.052098274230957
2001-01-19,13.942375183105469
2001-01-22,14.02678108215332
2001-01-23,14.119612693786621
2001-01-24,14.068982124328613
2001-01-25,14.364367485046387
2001-01-26,14.220897674560547
2001-01-29,14.103069305419922
2001-01-30,14.265113830566406
2001-01-31,14.302929878234863
2001-02-01,14.427155494689941
2001-02-02,14.5189790725708
2001-02-05,14.508176803588867
2001-02-06,14.572998046875
2001-02-07,14.599997520446777
2001-02-08,14.556792259216309
2001-02-09,14.675622940063477
2001-02-12,14.799849510192871
2001-02-13,14.599997520446777
2001-02-14,14.464969635009766
2001-02-15,14.335322380065918
2001-02-16,14.38394832611084
2001-02-20,14.45416259765625
2001-02-21,14.410953521728516
2001-02-22,14.302929878234863
2001-02-23,14.194892883300781
2001-02-26,14.329936027526855
2001-02-27,14.340736389160156
2001-02-28,14.389345169067383
2001-03-01,14.254317283630371
2001-03-02,14.389345169067383
2001-03-05,14.335322380065918
2001-03-06,14.043649673461914
2001-03-07,13.951827049255371
2001-03-08,14.070660591125488
2001-03-09,14.157084465026855
2001-03-12,13.719575881958008
2001-03-13,13.649357795715332
2001-03-14,13.314464569091797
2001-03-15,13.330672264099121
2001-03-16,13.169239044189453
2001-03-19,13.32091999053955
2001-03-20,13.00130844116211
2001-03-21,12.676267623901367
2001-03-22,12.546257019042969
2001-03-23,12.84420394897461
2001-03-26,13.017560005187988
2001-03-27,13.310083389282227
2001-03-28,13.348008155822754
2001-03-29,13.380507469177246
2001-03-30,13.391341209411621
2001-04-02,13.212574005126953
2001-04-03,12.968805313110352
2001-04-04,13.136740684509277
2001-04-05,13.272159576416016
2001-04-06,13.228829383850098
2001-04-09,13.342586517333984
2001-04-10,13.326339721679688
2001-04-11,13.071728706359863
2001-04-12,13.245077133178711
2001-04-16,13.245077133178711
2001-04-17,13.537609100341797
2001-04-18,13.407591819763184
2001-04-19,13.353422164916992
2001-04-20,13.207159996032715
2001-04-23,13.272159576416016
2001-04-24,13.028389930725098
2001-04-25,13.375092506408691
2001-04-26,13.499690055847168
2001-04-27,13.57552719116211
2001-04-30,13.65136432647705
2001-05-01,13.803049087524414
2001-05-02,13.72178840637207
2001-05-03,13.65136432647705
2001-05-04,13.77054500579834
2001-05-07,13.765128135681152
2001-05-08,13.716379165649414
2001-05-09,13.786802291870117
2001-05-10,13.716379165649414
2001-05-11,13.640530586242676
2001-05-14,13.759716033935547
2001-05-15,13.678454399108887
2001-05-16,14.095576286315918
2001-05-17,14.166003227233887
2001-05-18,14.090166091918945
2001-05-21,14.079336166381836
2001-05-22,13.938481330871582
2001-05-23,13.81389045715332
2001-05-24,13.873476028442383
2001-05-25,13.759716033935547
2001-05-29,13.873476028442383
2001-05-30,13.949318885803223
2001-05-31,13.851808547973633
2001-06-01,14.035994529724121
2001-06-04,14.057662963867188
2001-06-05,14.203924179077148
2001-06-06,13.976397514343262
2001-06-07,14.073911666870117
2001-06-08,13.992644309997559
2001-06-11,13.797633171081543
2001-06-12,13.960147857666016
2001-06-13,13.851808547973633
2001-06-14,13.84097957611084
2001-06-15,13.760001182556152
2001-06-18,13.803478240966797
2001-06-19,13.84695053100586
2001-06-20,13.92303466796875
2001-06-21,14.04258918762207
2001-06-22,13.651309967041016
2001-06-25,13.580662727355957
2001-06-26,13.580662727355957
2001-06-27,13.477410316467285
2001-06-28,13.564353942871094
2001-06-29,13.211121559143066
2001-07-02,13.51545238494873
2001-07-03,13.406760215759277
2001-07-05,13.32524585723877
2001-07-06,13.167638778686523
2001-07-09,13.368722915649414
2001-07-10,13.26003360748291
2001-07-11,13.1893892288208
2001-07-12,13.107870101928711
2001-07-13,13.20568561553955
2001-07-16,13.107870101928711
2001-07-17,13.30350112915039
2001-07-18,13.683917999267578
2001-07-19,13.553491592407227
2001-07-20,13.738269805908203
2001-07-23,13.417632102966309
2001-07-24,13.31436824798584
2001-07-25,13.412201881408691
2001-07-26,13.417632102966309
2001-07-27,13.417632102966309
2001-07-30,13.586097717285156
2001-07-31,13.613269805908203
2001-08-01,13.613269805908203
2001-08-02,13.531754493713379
2001-08-03,13.629572868347168
2001-08-06,13.558923721313477
2001-08-07,13.586097717285156
2001-08-08,13.531754493713379
2001-08-09,13.575226783752441
2001-08-10,13.624138832092285
2001-08-13,13.743696212768555
2001-08-14,13.721962928771973
2001-08-15,13.694780349731445
2001-08-16,13.83063793182373
2001-08-17,13.836081504821777
2001-08-20,13.819771766662598
2001-08-21,13.94477367401123
2001-08-22,14.004545211791992
2001-08-23,13.96107006072998
2001-08-24,14.129531860351562
2001-08-27,14.10236930847168
2001-08-28,13.9338960647583
2001-08-29,13.721962928771973
2001-08-30,13.78174114227295
2001-08-31,13.678483009338379
2001-09-04,13.694780349731445
2001-09-05,14.18388843536377
2001-09-06,13.749130249023438
2001-09-07,13.531754493713379
2001-09-10,13.83063793182373
2001-09-17,13.819771766662598
2001-09-18,13.651309967041016
2001-09-19,13.477410316467285
2001-09-20,13.20568561553955
2001-09-21,12.816981315612793
2001-09-24,12.991427421569824
2001-09-25,13.056855201721191
2001-09-26,13.280376434326172
2001-09-27,13.542062759399414
2001-09-28,13.661993026733398
2001-10-01,13.776482582092285
2001-10-02,13.874614715576172
2001-10-03,13.760126113891602
2001-10-04,13.711054801940918
2001-10-05,13.858246803283691
2001-10-08,13.830999374389648
2001-10-09,13.760126113891602
2001-10-10,13.929126739501953
2001-10-11,13.830999374389648
2001-10-12,13.820094108581543
2001-10-15,13.880064964294434
2001-10-16,13.803735733032227
2001-10-17,13.68924617767334
2001-10-18,13.792838096618652
2001-10-19,13.95638656616211
2001-10-22,14.092679023742676
2001-10-23,13.912772178649902
2001-10-24,13.885520935058594
2001-10-25,14.01635456085205
2001-10-26,13.967290878295898
2001-10-29,13.880064964294434
2001-10-30,13.732858657836914
2001-10-31,13.5747709274292
2001-11-01,13.89096736907959
2001-11-02,13.869158744812012
2001-11-05,13.896417617797852
2001-11-06,13.923677444458008
2001-11-07,13.940032005310059
2001-11-08,13.809192657470703
2001-11-09,13.841899871826172
2001-11-12,13.86370849609375
2001-11-13,13.86370849609375
2001-11-14,13.792838096618652
2001-11-15,13.874614715576172
2001-11-16,14.00000286102295
2001-11-19,14.038165092468262
2001-11-20,14.021805763244629
2001-11-21,14.201717376708984
2001-11-23,14.245327949523926
2001-11-26,14.256229400634766
2001-11-27,14.098133087158203
2001-11-28,13.929126739501953
2001-11-29,14.196257591247559
2001-11-30,14.174456596374512
2001-12-03,14.169007301330566
2001-12-04,14.174456596374512
2001-12-05,14.043614387512207
2001-12-06,14.010904312133789
2001-12-07,14.076324462890625
2001-12-10,13.803735733032227
2001-12-11,13.656542778015137
2001-12-12,13.683794975280762
2001-12-13,13.547507286071777
2001-12-14,13.49299144744873
2001-12-17,13.836448669433594
2001-12-18,13.760126113891602
2001-12-19,13.929126739501953
2001-12-20,13.950939178466797
2001-12-21,14.093179702758789
2001-12-24,14.0877103805542
2001-12-26,14.126007080078125
2001-12-27,14.03847599029541
2001-12-28,13.978286743164062
2001-12-31,13.896224975585938
2002-01-02,13.846985816955566
2002-01-03,13.80321979522705
2002-01-04,13.764921188354492
2002-01-07,13.660964965820312
2002-01-08,13.589858055114746
2002-01-09,13.639092445373535
2002-01-10,13.660964965820312
2002-01-11,13.693800926208496
2002-01-14,13.80321979522705
2002-01-15,13.819626808166504
2002-01-16,13.688324928283691
2002-01-17,13.814165115356445
2002-01-18,13.75944709777832
2002-01-22,13.912637710571289
2002-01-23,13.961875915527344
2002-01-24,13.75944709777832
2002-01-25,13.732091903686523
2002-01-28,13.732091903686523
2002-01-29,13.562498092651367
2002-01-30,13.7266263961792
2002-01-31,13.80321979522705
2002-02-01,13.814165115356445
2002-02-04,13.666446685791016
2002-02-05,13.825105667114258
2002-02-06,13.75944709777832
2002-02-07,13.611732482910156
2002-02-08,13.644563674926758
2002-02-11,13.86340045928955
2002-02-12,13.857931137084961
2002-02-13,13.945463180541992
2002-02-14,13.945463180541992
2002-02-15,13.950934410095215
2002-02-19,13.77586555480957
2002-02-20,14.054886817932129
2002-02-21,13.879815101623535
2002-02-22,14.109602928161621
2002-02-25,14.131473541259766
2002-02-26,14.126007080078125
2002-02-27,14.142417907714844
2002-02-28,14.093179702758789
2002-03-01,14.361257553100586
2002-03-04,14.366730690002441
2002-03-05,14.115058898925781
2002-03-06,14.229955673217773
2002-03-07,14.224483489990234
2002-03-08,14.175237655639648
2002-03-11,14.175237655639648
2002-03-12,14.169771194458008
2002-03-13,14.279193878173828
2002-03-14,14.240888595581055
2002-03-15,14.50151252746582
2002-03-18,14.457615852355957
2002-03-19,14.51248836517334
2002-03-20,14.22718334197998
2002-03-21,14.336915016174316
2002-03-22,14.353374481201172
2002-03-25,14.210715293884277
2002-03-26,14.320455551147461
2002-03-27,14.276556968688965
2002-03-28,14.320455551147461
2002-04-01,14.293021202087402
2002-04-02,14.194266319274902
2002-04-03,14.20522689819336
2002-04-04,14.040634155273438
2002-04-05,13.925407409667969
2002-04-08,13.969303131103516
2002-04-09,13.95832633972168
2002-04-10,14.188773155212402
2002-04-11,13.99672794342041
2002-04-12,14.0735445022583
2002-04-15,14.062576293945312
2002-04-16,14.210715293884277
2002-04-17,14.00222110748291
2002-04-18,14.144880294799805
2002-04-19,14.172307014465332
2002-04-22,14.090010643005371
2002-04-23,13.974794387817383
2002-04-24,13.914435386657715
2002-04-25,13.95832633972168
2002-04-26,13.870545387268066
2002-04-29,13.72787857055664
2002-04-30,13.788237571716309
2002-05-01,13.985759735107422
2002-05-02,13.985759735107422
2002-05-03,13.854083061218262
2002-05-06,13.755317687988281
2002-05-07,13.563274383544922
2002-05-08,13.810185432434082
2002-05-09,13.667527198791504
2002-05-10,13.640094757080078
2002-05-13,13.777256965637207
2002-05-14,13.832128524780273
2002-05-15,13.62912654876709
2002-05-16,13.645588874816895
2002-05-17,13.804694175720215
2002-05-20,13.738860130310059
2002-05-21,13.623628616333008
2002-05-22,13.744343757629395
2002-05-23,13.788237571716309
2002-05-24,13.62912654876709
2002-05-28,13.579740524291992
2002-05-29,13.623628616333008
2002-05-30,13.563274383544922
2002-05-31,13.63460636138916
2002-06-03,13.321866035461426
2002-06-04,13.305404663085938
2002-06-05,13.459027290344238
2002-06-06,13.157259941101074
2002-06-07,13.157259941101074
2002-06-10,13.305404663085938
2002-06-11,12.948763847351074
2002-06-12,12.937793731689453
2002-06-13,12.899382591247559
2002-06-14,12.954248428344727
2002-06-17,13.201154708862305
2002-06-18,13.168233871459961
2002-06-19,13.118851661682129
2002-06-20,13.003631591796875
2002-06-21,12.652511596679688
2002-06-24,12.525921821594238
2002-06-25,12.267264366149902
2002-06-26,12.245248794555664
2002-06-27,12.338808059692383
2002-06-28,12.245248794555664
2002-07-01,12.366325378417969
2002-07-02,12.283778190612793
2002-07-03,12.201225280761719
2002-07-05,12.360824584960938
2002-07-08,12.338808059692383
2002-07-09,12.135176658630371
2002-07-10,11.887521743774414
2002-07-11,11.689398765563965
2002-07-12,11.441739082336426
2002-07-15,11.27663516998291
2002-07-16,11.100529670715332
2002-07-17,11.150055885314941
2002-07-18,10.896893501281738
2002-07-19,10.390575408935547
2002-07-22,10.47863483428955
2002-07-23,10.528160095214844
2002-07-24,11.067503929138184
2002-07-25,11.205095291137695
2002-07-26,11.254623413085938
2002-07-29,11.579330444335938
2002-07-30,11.463754653930664
2002-07-31,11.722418785095215
2002-08-01,11.612349510192871
2002-08-02,11.59033203125
2002-08-05,11.43073558807373
2002-08-06,11.441739082336426
2002-08-07,11.705912590026855
2002-08-08,11.975581169128418
2002-08-09,12.030613899230957
2002-08-12,11.992095947265625
2002-08-13,11.876522064208984
2002-08-14,12.267264366149902
2002-08-15,12.157194137573242
2002-08-16,12.102160453796387
2002-08-19,12.195719718933105
2002-08-20,12.140678405761719
2002-08-21,12.124175071716309
2002-08-22,12.184712409973145
2002-08-23,11.992095947265625
2002-08-26,12.019610404968262
2002-08-27,11.986586570739746
2002-08-28,11.860002517700195
2002-08-29,11.72791576385498
2002-08-30,11.815975189208984
2002-09-03,11.557317733764648
2002-09-04,11.650871276855469
2002-09-05,11.645366668701172
2002-09-06,11.645366668701172
2002-09-09,11.876522064208984
2002-09-10,11.871014595031738
2002-09-11,11.848999977111816
2002-09-12,11.694905281066895
2002-09-13,11.760946273803711
2002-09-16,11.931549072265625
2002-09-17,11.628861427307129
2002-09-18,11.634364128112793
2002-09-19,11.298652648925781
2002-09-20,11.29975700378418
2002-09-23,11.255444526672363
2002-09-24,11.072654724121094
2002-09-25,11.161282539367676
2002-09-26,11.416081428527832
2002-09-27,11.078194618225098
2002-09-30,10.961873054504395
2002-10-01,11.288679122924805
2002-10-02,11.227752685546875
2002-10-03,11.200057983398438
2002-10-04,11.078194618225098
2002-10-07,11.056038856506348
2002-10-08,11.288679122924805
2002-10-09,11.14466381072998
2002-10-10,11.194518089294434
2002-10-11,11.321918487548828
2002-10-14,11.51024341583252
2002-10-15,11.609949111938477
2002-10-16,11.366228103637695
2002-10-17,11.416081428527832
2002-10-18,11.549019813537598
2002-10-21,11.837054252624512
2002-10-22,11.632109642028809
2002-10-23,11.632109642028809
2002-10-24,11.460390090942383
2002-10-25,11.53793716430664
2002-10-28,11.28314208984375
2002-10-29,11.443771362304688
2002-10-30,11.493627548217773
2002-10-31,11.388381958007812
2002-11-01,11.532401084899902
2002-11-04,11.272062301635742
2002-11-05,11.38284683227539
2002-11-06,11.338532447814941
2002-11-07,11.310836791992188
2002-11-08,11.238824844360352
2002-11-11,11.205591201782227
2002-11-12,10.873246192932129
2002-11-13,11.033883094787598
2002-11-14,11.18343448638916
2002-11-15,11.260984420776367
2002-11-18,11.21113395690918
2002-11-19,11.277607917785645
2002-11-20,11.266528129577637
2002-11-21,11.1280517578125
2002-11-22,11.1280517578125
2002-11-25,11.056038856506348
2002-11-26,10.984028816223145
2002-11-27,11.139123916625977
2002-11-29,11.072654724121094
2002-12-02,10.984028816223145
2002-12-03,11.050501823425293
2002-12-04,11.216676712036133
2002-12-05,11.105887413024902
2002-12-06,11.194518089294434
2002-12-09,11.161282539367676
2002-12-10,11.310836791992188
2002-12-11,11.244365692138672
2002-12-12,11.172361373901367
2002-12-13,11.177896499633789
2002-12-16,11.233288764953613
2002-12-17,11.116966247558594
2002-12-18,11.10035228729248
2002-12-19,10.956331253051758
2002-12-20,11.142882347106934
2002-12-23,11.17629623413086
2002-12-24,11.17629623413086
2002-12-26,11.17072868347168
2002-12-27,11.081632614135742
2002-12-30,11.148457527160645
2002-12-31,11.103907585144043
2003-01-02,11.315511703491211
2003-01-03,11.304375648498535
2003-01-06,11.387906074523926
2003-01-07,11.28766918182373
2003-01-08,11.220848083496094
2003-01-09,11.332219123840332
2003-01-10,11.365628242492676
2003-01-13,11.39346981048584
2003-01-14,11.426888465881348
2003-01-15,11.315511703491211
2003-01-16,11.482573509216309
2003-01-17,11.415748596191406
2003-01-21,11.332219123840332
2003-01-22,11.19857120513916
2003-01-23,11.120612144470215
2003-01-24,10.875591278076172
2003-01-27,10.730805397033691
2003-01-28,10.76422119140625
2003-01-29,10.64727783203125
2003-01-30,10.452369689941406
2003-01-31,10.725237846374512
2003-02-03,10.76422119140625
2003-02-04,10.76978588104248
2003-02-05,10.691821098327637
2003-02-06,10.608294486999512
2003-02-07,10.535900115966797
2003-02-10,10.608294486999512
2003-02-11,10.407820701599121
2003-02-12,10.407820701599121
2003-02-13,10.418957710266113
2003-02-14,10.608294486999512
2003-02-18,10.68068790435791
2003-02-19,10.597160339355469
2003-02-20,10.491352081298828
2003-02-21,10.55260944366455
2003-02-24,10.407820701599121
2003-02-25,10.485783576965332
2003-02-26,10.430095672607422
2003-02-27,10.44123363494873
2003-02-28,10.396685600280762
2003-03-03,10.313156127929688
2003-03-04,10.224056243896484
2003-03-05,10.146097183227539
2003-03-06,10.07927131652832
2003-03-07,10.090410232543945
2003-03-10,9.923349380493164
2003-03-11,10.02358627319336
2003-03-12,10.101548194885254
2003-03-13,10.324291229248047
2003-03-14,10.30759048461914
2003-03-17,10.602727890014648
2003-03-18,10.524764060974121
2003-03-19,10.702962875366211
2003-03-20,10.68068790435791
2003-03-21,10.913055419921875
2003-03-24,10.621891975402832
2003-03-25,10.627487182617188
2003-03-26,10.588299751281738
2003-03-27,10.610694885253906
2003-03-28,10.498711585998535
2003-03-31,10.397927284240723
2003-04-01,10.364325523376465
2003-04-02,10.582698822021484
2003-04-03,10.509906768798828
2003-04-04,10.554704666137695
2003-04-07,10.498711585998535
2003-04-08,10.621891975402832
2003-04-09,10.5378999710083
2003-04-10,10.571497917175293
2003-04-11,10.593894004821777
2003-04-14,10.778675079345703
2003-04-15,10.817872047424316
2003-04-16,10.509906768798828
2003-04-17,10.694687843322754
2003-04-21,10.616293907165527
2003-04-22,10.806672096252441
2003-04-23,10.784276008605957
2003-04-24,10.711477279663086
2003-04-25,10.54910945892334
2003-04-28,10.700282096862793
2003-04-29,10.795465469360352
2003-04-30,10.705886840820312
2003-05-01,10.694687843322754
2003-05-02,10.778675079345703
2003-05-05,10.711477279663086
2003-05-06,10.767476081848145
2003-05-07,10.795465469360352
2003-05-08,10.745078086853027
2003-05-09,10.879459381103516
2003-05-12,10.974644660949707
2003-05-13,10.924256324768066
2003-05-14,10.8402681350708
2003-05-15,10.924256324768066
2003-05-16,10.862659454345703
2003-05-19,10.756275177001953
2003-05-20,10.82347297668457
2003-05-21,10.907455444335938
2003-05-22,11.0530424118042
2003-05-23,10.997054100036621
2003-05-27,11.103432655334473
2003-05-28,11.170626640319824
2003-05-29,11.11463451385498
2003-05-30,11.232224464416504
2003-06-02,11.20982551574707
2003-06-03,11.321803092956543
2003-06-04,11.405794143676758
2003-06-05,11.416996002197266
2003-06-06,11.377801895141602
2003-06-09,11.355402946472168
2003-06-10,11.389002799987793
2003-06-11,11.472986221313477
2003-06-12,11.512182235717773
2003-06-13,11.400196075439453
2003-06-16,11.629769325256348
2003-06-17,11.556979179382324
2003-06-18,11.540177345275879
2003-06-19,11.411396980285645
2003-06-20,11.412522315979004
2003-06-23,11.350650787353516
2003-06-24,11.474396705627441
2003-06-25,11.311273574829102
2003-06-26,11.384393692016602
2003-06-27,11.322526931762695
2003-06-30,11.339398384094238
2003-07-01,11.43502140045166
2003-07-02,11.508136749267578
2003-07-03,11.440648078918457
2003-07-07,11.525012016296387
2003-07-08,11.536264419555664
2003-07-09,11.384393692016602
2003-07-10,11.339398384094238
2003-07-11,11.418145179748535
2003-07-14,11.390027046203613
2003-07-15,11.451892852783203
2003-07-16,11.333772659301758
2003-07-17,11.294395446777344
2003-07-18,11.39564323425293
2003-07-21,11.300028800964355
2003-07-22,11.418145179748535
2003-07-23,11.367520332336426
2003-07-24,11.28878116607666
2003-07-25,11.378777503967285
2003-07-28,11.311273574829102
2003-07-29,11.249404907226562
2003-07-30,11.322526931762695
2003-07-31,11.322526931762695
2003-08-01,11.210029602050781
2003-08-04,11.255027770996094
2003-08-05,11.120037078857422
2003-08-06,11.187532424926758
2003-08-07,11.283157348632812
2003-08-08,11.350650787353516
2003-08-11,11.333772659301758
2003-08-12,11.423768043518066
2003-08-13,11.384393692016602
2003-08-14,11.446269035339355
2003-08-15,11.485640525817871
2003-08-18,11.508136749267578
2003-08-19,11.446269035339355
2003-08-20,11.406898498535156
2003-08-21,11.446269035339355
2003-08-22,11.345023155212402
2003-08-25,11.412522315979004
2003-08-26,11.429396629333496
2003-08-27,11.474396705627441
2003-08-28,11.508136749267578
2003-08-29,11.51376724243164
2003-09-02,11.643131256103516
2003-09-03,11.671259880065918
2003-09-04,11.727502822875977
2003-09-05,11.603757858276367
2003-09-08,11.637506484985352
2003-09-09,11.508136749267578
2003-09-10,11.502517700195312
2003-09-11,11.564388275146484
2003-09-12,11.592508316040039
2003-09-15,11.581255912780762
2003-09-16,11.58689022064209
2003-09-17,11.643131256103516
2003-09-18,11.716259002685547
