Date,HON
2014-08-22,67.26639556884766
2014-08-25,67.4423828125
2014-08-26,67.23120880126953
2014-08-27,67.27342987060547
2014-08-28,67.0833740234375
2014-08-29,67.03411102294922
2014-09-02,67.22417449951172
2014-09-03,67.19599151611328
2014-09-04,66.86516571044922
2014-09-05,67.30158996582031
2014-09-08,67.04117584228516
2014-09-09,66.49210357666016
2014-09-10,66.42169952392578
2014-09-11,66.68917846679688
2014-09-12,66.5202407836914
2014-09-15,66.6258316040039
2014-09-16,66.7736587524414
2014-09-17,67.25232696533203
2014-09-18,67.85065460205078
2014-09-19,67.92807006835938
2014-09-22,66.66102600097656
2014-09-23,65.7389144897461
2014-09-24,66.04861450195312
2014-09-25,65.04200744628906
2014-09-26,65.675537109375
2014-09-29,65.83744812011719
2014-09-30,65.5488510131836
2014-10-01,64.52110290527344
2014-10-02,64.14102172851562
2014-10-03,64.55631256103516
2014-10-06,64.72525787353516
2014-10-07,63.20478820800781
2014-10-08,64.37330627441406
2014-10-09,63.19072723388672
2014-10-10,61.8743896484375
2014-10-13,60.29762649536133
2014-10-14,60.67070770263672
2014-10-15,59.91046142578125
2014-10-16,60.81146240234375
2014-10-17,63.39482116699219
2014-10-20,63.352622985839844
2014-10-21,65.4080581665039
2014-10-22,64.16920471191406
2014-10-23,65.87263488769531
2014-10-24,66.66102600097656
2014-10-27,65.95712280273438
2014-10-28,66.99188232421875
2014-10-29,66.90740203857422
2014-10-30,67.28752136230469
2014-10-31,67.66059875488281
2014-11-03,67.33679962158203
2014-11-04,67.07635498046875
2014-11-05,68.07592010498047
2014-11-06,68.07592010498047
2014-11-07,68.1181411743164
2014-11-10,68.47010040283203
2014-11-11,68.26594543457031
2014-11-12,68.287109375
2014-11-13,68.32227325439453
2014-11-14,68.1322021484375
2014-11-17,67.94921112060547
2014-11-18,68.52812194824219
2014-11-19,68.34412384033203
2014-11-20,68.45735168457031
2014-11-21,69.51891326904297
2014-11-24,69.54723358154297
2014-11-25,69.97891235351562
2014-11-26,70.12046813964844
2014-11-28,70.1134033203125
2014-12-01,68.93148040771484
2014-12-02,69.25704193115234
2014-12-03,70.7503433227539
2014-12-04,70.24785614013672
2014-12-05,70.55216217041016
2014-12-08,69.88693237304688
2014-12-09,70.29035186767578
2014-12-10,69.00230407714844
2014-12-11,69.27827453613281
2014-12-12,67.85578155517578
2014-12-15,67.80624389648438
2014-12-16,68.20964813232422
2014-12-17,69.11552429199219
2014-12-18,71.21743774414062
2014-12-19,71.59249877929688
2014-12-22,71.62791442871094
2014-12-23,72.17285919189453
2014-12-24,72.15867614746094
2014-12-26,71.92516326904297
2014-12-29,71.95344543457031
2014-12-30,71.28114318847656
2014-12-31,70.71495056152344
2015-01-02,70.93435668945312
2015-01-05,69.58262634277344
2015-01-06,69.41983795166016
2015-01-07,69.9223403930664
2015-01-08,71.19618225097656
2015-01-09,70.01433563232422
2015-01-12,69.67461395263672
2015-01-13,70.17000579833984
2015-01-14,69.84447479248047
2015-01-15,68.72627258300781
2015-01-16,69.51183319091797
2015-01-20,70.0497055053711
2015-01-21,70.24079895019531
2015-01-22,70.33987426757812
2015-01-23,72.54085540771484
2015-01-26,72.10913848876953
2015-01-27,71.40852355957031
2015-01-28,70.6441879272461
2015-01-29,70.89188385009766
2015-01-30,69.18626403808594
2015-02-02,70.60880279541016
2015-02-03,71.67037200927734
2015-02-04,71.30233764648438
2015-02-05,72.4276123046875
2015-02-06,72.01008605957031
2015-02-09,71.8968505859375
2015-02-10,72.49838256835938
2015-02-11,72.4913330078125
2015-02-12,73.24857330322266
2015-02-13,73.8713607788086
2015-02-17,73.60243225097656
2015-02-18,74.04121398925781
2015-02-19,74.09782409667969
2015-02-20,74.56492614746094
2015-02-23,73.8713607788086
2015-02-24,74.18287658691406
2015-02-25,74.24688720703125
2015-02-26,73.71345520019531
2015-02-27,73.10181427001953
2015-03-02,74.38202667236328
2015-03-03,73.99796295166016
2015-03-04,73.29383087158203
2015-03-05,73.35073852539062
2015-03-06,72.45457458496094
2015-03-09,73.35785675048828
2015-03-10,71.9566879272461
2015-03-11,71.58684539794922
2015-03-12,72.87419891357422
2015-03-13,71.9566879272461
2015-03-16,73.10181427001953
2015-03-17,72.69636535644531
2015-03-18,73.8556900024414
2015-03-19,73.27252960205078
2015-03-20,74.96524810791016
2015-03-23,74.18287658691406
2015-03-24,74.01220703125
2015-03-25,72.49724578857422
2015-03-26,72.66793060302734
2015-03-27,73.2298355102539
2015-03-30,74.61676788330078
2015-03-31,74.18999481201172
2015-04-01,73.42898559570312
2015-04-02,73.62100982666016
2015-04-06,74.31803131103516
2015-04-07,74.06196594238281
2015-04-08,73.86282348632812
2015-04-09,74.24688720703125
2015-04-10,74.4673843383789
2015-04-13,73.45743560791016
2015-04-14,73.43609619140625
2015-04-15,73.82014465332031
2015-04-16,73.91262817382812
2015-04-17,72.33366394042969
2015-04-20,72.95952606201172
2015-04-21,72.07051086425781
2015-04-22,72.6821517944336
2015-04-23,73.26536560058594
2015-04-24,72.90263366699219
2015-04-27,72.93110656738281
2015-04-28,73.20848846435547
