Date,XOM
2000-05-26,18.10706329345703
2000-05-30,18.35436248779297
2000-05-31,18.313142776489258
2000-06-01,18.23070526123047
2000-06-02,17.406414031982422
2000-06-05,17.43389129638672
2000-06-06,18.093334197998047
2000-06-07,17.83230209350586
2000-06-08,17.5987491607666
2000-06-09,17.406414031982422
2000-06-12,17.749876022338867
2000-06-13,17.846038818359375
2000-06-14,18.162023544311523
2000-06-15,18.120807647705078
2000-06-16,18.546695709228516
2000-06-19,18.477996826171875
2000-06-20,18.29941177368164
2000-06-21,18.453956604003906
2000-06-22,18.17575454711914
2000-06-23,18.27192497253418
2000-06-26,18.32344627380371
2000-06-27,18.038372039794922
2000-06-28,18.05211067199707
2000-06-29,17.849477767944336
2000-06-30,17.255290985107422
2000-07-03,17.48539924621582
2000-07-05,16.911836624145508
2000-07-06,17.186601638793945
2000-07-07,17.258726119995117
2000-07-10,17.172866821289062
2000-07-11,17.708656311035156
2000-07-12,17.279335021972656
2000-07-13,17.145383834838867
2000-07-14,17.049224853515625
2000-07-17,17.310243606567383
2000-07-18,17.186601638793945
2000-07-19,17.29650115966797
2000-07-20,17.172866821289062
2000-07-21,16.95305061340332
2000-07-24,16.98052406311035
2000-07-25,16.568382263183594
2000-07-26,16.746976852416992
2000-07-27,17.694923400878906
2000-07-28,17.585020065307617
2000-07-31,17.626224517822266
2000-08-01,17.585020065307617
2000-08-02,18.216976165771484
2000-08-03,17.900999069213867
2000-08-04,17.95938491821289
2000-08-07,17.78077507019043
2000-08-08,17.760181427001953
2000-08-09,17.818553924560547
2000-08-10,17.901992797851562
2000-08-11,17.98487663269043
2000-08-14,18.2473201751709
2000-08-15,17.971054077148438
2000-08-16,18.292217254638672
2000-08-17,18.523591995239258
2000-08-18,18.326744079589844
2000-08-21,18.454530715942383
2000-08-22,18.37164878845215
2000-08-23,18.67552947998047
2000-08-24,18.330198287963867
2000-08-25,18.330198287963867
2000-08-28,18.302568435668945
2000-08-29,18.23696517944336
2000-08-30,17.981416702270508
2000-08-31,18.043581008911133
2000-09-01,18.23350715637207
2000-09-05,18.426898956298828
2000-09-06,18.344026565551758
2000-09-07,18.509775161743164
2000-09-08,18.454530715942383
2000-09-11,18.782581329345703
2000-09-12,18.951801300048828
2000-09-13,18.965620040893555
2000-09-14,18.844755172729492
2000-09-15,19.449087142944336
2000-09-18,19.811681747436523
2000-09-19,19.449087142944336
2000-09-20,19.117563247680664
2000-09-21,19.07611846923828
2000-09-22,19.117563247680664
2000-09-25,18.975984573364258
2000-09-26,19.14518928527832
2000-09-27,19.72534942626953
2000-09-28,19.701168060302734
2000-09-29,19.694272994995117
2000-10-02,20.20880126953125
2000-10-03,20.070682525634766
2000-10-04,19.72534942626953
2000-10-05,19.71154022216797
2000-10-06,19.76678466796875
2000-10-09,20.13973617553711
2000-10-10,20.62320899963379
2000-10-11,20.719892501831055
2000-10-12,20.802780151367188
2000-10-13,20.00161361694336
2000-10-16,19.407642364501953
2000-10-17,19.407642364501953
2000-10-18,19.131366729736328
2000-10-19,19.117563247680664
2000-10-20,19.545774459838867
2000-10-23,19.68389892578125
2000-10-24,19.172822952270508
2000-10-25,19.269506454467773
2000-10-26,19.39383316040039
2000-10-27,19.352378845214844
2000-10-30,19.76678466796875
2000-10-31,19.71154022216797
2000-11-01,20.346940994262695
2000-11-02,19.490514755249023
2000-11-03,19.338584899902344
2000-11-06,19.601022720336914
2000-11-07,19.670087814331055
2000-11-08,20.043045043945312
2000-11-09,19.960329055786133
2000-11-10,19.890913009643555
2000-11-13,19.974199295043945
2000-11-14,19.960329055786133
2000-11-15,20.071361541748047
2000-11-16,20.140769958496094
2000-11-17,20.057491302490234
2000-11-20,20.29345703125
2000-11-21,20.682113647460938
2000-11-22,20.931957244873047
2000-11-24,20.973594665527344
2000-11-27,20.682113647460938
2000-11-28,20.66823387145996
2000-11-29,19.75211524963379
2000-11-30,19.543907165527344
2000-12-01,19.72435188293457
2000-12-04,20.140769958496094
2000-12-05,19.627193450927734
2000-12-06,19.155241012573242
2000-12-07,19.543907165527344
2000-12-08,19.654949188232422
2000-12-11,19.04420280456543
2000-12-12,19.224647521972656
2000-12-13,19.474502563476562
2000-12-14,18.98868179321289
2000-12-15,18.683303833007812
2000-12-18,19.183002471923828
2000-12-19,19.363445281982422
2000-12-20,18.919279098510742
2000-12-21,18.822105407714844
2000-12-22,19.280168533325195
2000-12-26,19.668827056884766
2000-12-27,19.488380432128906
2000-12-28,19.29405403137207
2000-12-29,19.307926177978516
2001-01-02,19.793746948242188
2001-01-03,18.93315315246582
2001-01-04,18.40569305419922
2001-01-05,18.488985061645508
2001-01-08,18.40569305419922
2001-01-09,18.211368560791016
2001-01-10,17.989273071289062
2001-01-11,18.155845642089844
2001-01-12,18.391817092895508
2001-01-16,18.169719696044922
2001-01-17,17.822708129882812
2001-01-18,17.572856903076172
2001-01-19,17.64226531982422
2001-01-22,17.822708129882812
2001-01-23,18.169719696044922
2001-01-24,18.128087997436523
2001-01-25,18.322404861450195
2001-01-26,17.989273071289062
2001-01-29,17.811603546142578
2001-01-30,18.206918716430664
2001-01-31,18.68885612487793
2001-02-01,18.542278289794922
2001-02-02,18.431232452392578
2001-02-05,18.833219528198242
2001-02-06,18.731056213378906
2001-02-07,18.833742141723633
2001-02-08,18.86500358581543
2001-02-09,19.168630599975586
2001-02-12,19.146310806274414
2001-02-13,18.929752349853516
2001-02-14,18.737749099731445
2001-02-15,18.41849136352539
2001-02-16,18.757837295532227
2001-02-20,18.70871925354004
2001-02-21,18.646223068237305
2001-02-22,18.800273895263672
2001-02-23,18.641759872436523
2001-02-26,18.70871925354004
2001-02-27,18.373838424682617
2001-02-28,18.094778060913086
2001-03-01,18.172916412353516
2001-03-02,18.576997756958008
2001-03-05,18.71990203857422
2001-03-06,18.664073944091797
2001-03-07,18.800273895263672
2001-03-08,19.16640281677246
2001-03-09,19.197664260864258
2001-03-12,18.699798583984375
2001-03-13,18.597108840942383
2001-03-14,18.44974136352539
2001-03-15,18.518964767456055
2001-03-16,18.239896774291992
2001-03-19,18.141658782958984
2001-03-20,18.007715225219727
2001-03-21,17.81795310974121
2001-03-22,17.346879959106445
2001-03-23,17.16827392578125
2001-03-26,17.469667434692383
2001-03-27,18.00324249267578
2001-03-28,17.558969497680664
2001-03-29,17.47860336303711
2001-03-30,18.083621978759766
2001-04-02,17.771059036254883
2001-04-03,17.39153480529785
2001-04-04,17.570133209228516
2001-04-05,18.06798553466797
2001-04-06,18.32919692993164
2001-04-09,18.420734405517578
2001-04-10,18.753385543823242
2001-04-11,18.29347801208496
2001-04-12,18.306869506835938
2001-04-16,18.87618637084961
2001-04-17,18.911895751953125
2001-04-18,19.005664825439453
2001-04-19,18.85383415222168
2001-04-20,19.01458168029785
2001-04-23,19.64640235900879
2001-04-24,19.53253936767578
2001-04-25,19.88974952697754
2001-04-26,19.83616828918457
2001-04-27,19.883058547973633
2001-04-30,19.78034210205078
2001-05-01,19.82500457763672
2001-05-02,19.311513900756836
2001-05-03,19.222227096557617
2001-05-04,19.54593276977539
2001-05-07,19.68882179260254
2001-05-08,19.811607360839844
2001-05-09,20.030405044555664
2001-05-10,19.765653610229492
2001-05-11,19.662456512451172
2001-05-14,19.98103141784668
2001-05-15,20.06853675842285
2001-05-16,20.07975196838379
2001-05-17,19.906997680664062
2001-05-18,20.236799240112305
2001-05-21,19.91149139404297
2001-05-22,19.924945831298828
2001-05-23,19.579431533813477
2001-05-24,19.727521896362305
2001-05-25,19.765653610229492
2001-05-29,19.698352813720703
2001-05-30,19.93840980529785
2001-05-31,19.91149139404297
2001-06-01,19.956357955932617
2001-06-04,20.378150939941406
2001-06-05,20.53968048095703
2001-06-06,20.05731773376465
2001-06-07,20.007957458496094
2001-06-08,20.05506706237793
2001-06-11,20.124618530273438
2001-06-12,20.218847274780273
2001-06-13,20.18743896484375
2001-06-14,19.933931350708008
2001-06-15,19.945138931274414
2001-06-18,19.859861373901367
2001-06-19,19.830692291259766
2001-06-20,19.687074661254883
2001-06-21,19.83967399597168
2001-06-22,19.951873779296875
2001-06-25,19.864356994628906
2001-06-26,19.873327255249023
2001-06-27,19.57261848449707
2001-06-28,19.482860565185547
2001-06-29,19.60179328918457
2001-07-02,19.680341720581055
2001-07-03,19.59955406188965
2001-07-05,19.523250579833984
2001-07-06,19.478368759155273
2001-07-09,19.46042823791504
2001-07-10,19.245006561279297
2001-07-11,19.0632266998291
2001-07-12,19.17542266845703
2001-07-13,19.294361114501953
2001-07-16,19.296613693237305
2001-07-17,19.141759872436523
2001-07-18,18.906139373779297
2001-07-19,19.334762573242188
2001-07-20,19.46042823791504
2001-07-23,19.074445724487305
2001-07-24,18.38776969909668
2001-07-25,18.90839195251465
2001-07-26,19.17319107055664
2001-07-27,19.177669525146484
2001-07-30,19.034053802490234
2001-07-31,18.742324829101562
2001-08-01,18.670520782470703
2001-08-02,18.728872299194336
2001-08-03,18.517929077148438
2001-08-06,18.333906173706055
2001-08-07,18.571788787841797
2001-08-08,18.51344108581543
2001-08-09,18.481843948364258
2001-08-10,18.662368774414062
2001-08-13,18.6849422454834
2001-08-14,18.57210350036621
2001-08-15,18.730077743530273
2001-08-16,18.63529396057129
2001-08-17,18.26521110534668
2001-08-20,18.391576766967773
2001-08-21,18.22909927368164
2001-08-22,18.37351417541504
2001-08-23,18.45475196838379
2001-08-24,18.820341110229492
2001-08-27,18.526973724365234
2001-08-28,18.283260345458984
2001-08-29,18.224590301513672
2001-08-30,18.12077522277832
2001-08-31,18.12077522277832
2001-09-04,18.391576766967773
2001-09-05,18.603702545166016
2001-09-06,18.459272384643555
2001-09-07,18.459272384643555
2001-09-10,18.612728118896484
2001-09-17,18.12077522277832
2001-09-18,17.818397521972656
2001-09-19,17.335479736328125
2001-09-20,16.708126068115234
2001-09-21,16.17105484008789
2001-09-24,16.184585571289062
2001-09-25,16.374143600463867
2001-09-26,16.252283096313477
2001-09-27,17.33997917175293
2001-09-28,17.782276153564453
2001-10-01,17.64238166809082
2001-10-02,18.048568725585938
2001-10-03,17.980863571166992
2001-10-04,18.31485366821289
2001-10-05,18.364500045776367
2001-10-08,18.477331161499023
2001-10-09,18.531492233276367
2001-10-10,19.082101821899414
2001-10-11,18.996356964111328
2001-10-12,19.08662986755371
2001-10-15,18.797779083251953
2001-10-16,18.842912673950195
2001-10-17,18.702993392944336
2001-10-18,18.233619689941406
2001-10-19,18.29680061340332
2001-10-22,18.558565139770508
2001-10-23,18.445730209350586
2001-10-24,17.98989486694336
2001-10-25,18.30582046508789
2001-10-26,18.531492233276367
2001-10-29,18.3599796295166
2001-10-30,17.80936050415039
2001-10-31,17.804851531982422
2001-11-01,18.274240493774414
2001-11-02,17.94475746154785
2001-11-05,17.77777671813965
2001-11-06,17.813886642456055
2001-11-07,17.741239547729492
2001-11-08,17.931903839111328
2001-11-09,18.272397994995117
2001-11-12,18.18613052368164
2001-11-13,18.385887145996094
2001-11-14,17.568737030029297
2001-11-15,16.883237838745117
2001-11-16,17.042137145996094
2001-11-19,16.801511764526367
2001-11-20,17.2327938079834
2001-11-21,17.19647789001465
2001-11-23,17.450695037841797
2001-11-26,17.14653778076172
2001-11-27,16.95587158203125
2001-11-28,16.842374801635742
2001-11-29,17.001266479492188
2001-11-30,16.978572845458984
2001-12-03,17.096609115600586
2001-12-04,17.39167594909668
2001-12-05,17.65045166015625
2001-12-06,16.946792602539062
2001-12-07,17.28273582458496
2001-12-10,17.04666519165039
2001-12-11,16.710725784301758
2001-12-12,16.987646102905273
2001-12-13,16.54275131225586
2001-12-14,16.733428955078125
2001-12-17,17.01034927368164
2001-12-18,17.04666519165039
2001-12-19,17.409839630126953
2001-12-20,17.38713836669922
2001-12-21,17.477933883666992
2001-12-24,17.70492935180664
2001-12-26,17.977310180664062
2001-12-27,18.063566207885742
2001-12-28,18.059022903442383
2001-12-31,17.84111976623535
2002-01-02,17.977310180664062
2002-01-03,18.004535675048828
2002-01-04,18.158897399902344
2002-01-07,18.000011444091797
2002-01-08,18.02271270751953
2002-01-09,17.81387710571289
2002-01-10,17.881980895996094
2002-01-11,17.477933883666992
2002-01-14,17.5414981842041
2002-01-15,17.84111976623535
2002-01-16,17.477933883666992
2002-01-17,17.5414981842041
2002-01-18,17.432538986206055
2002-01-22,17.260026931762695
2002-01-23,17.65953254699707
2002-01-24,17.61412811279297
2002-01-25,17.77756118774414
2002-01-28,17.686769485473633
2002-01-29,17.228256225585938
2002-01-30,17.564186096191406
2002-01-31,17.72762107849121
2002-02-01,17.70492935180664
2002-02-04,17.409839630126953
2002-02-05,17.400766372680664
2002-02-06,17.668607711791992
2002-02-07,17.49050521850586
2002-02-08,17.48594093322754
2002-02-11,17.581832885742188
2002-02-12,17.536170959472656
2002-02-13,17.64577293395996
2002-02-14,17.810182571411133
2002-02-15,17.764507293701172
2002-02-19,17.70514488220215
2002-02-20,17.80560874938965
2002-02-21,17.878681182861328
2002-02-22,18.595645904541016
2002-02-25,18.72351837158203
2002-02-26,18.595645904541016
2002-02-27,18.686983108520508
2002-02-28,18.860517501831055
2002-03-01,19.180191040039062
2002-03-04,19.477014541625977
2002-03-05,19.408519744873047
2002-03-06,19.732755661010742
2002-03-07,19.58662223815918
2002-03-08,19.595760345458984
2002-03-11,19.86062240600586
2002-03-12,20.093538284301758
2002-03-13,19.691659927368164
2002-03-14,19.746458053588867
2002-03-15,19.915428161621094
2002-03-18,19.97479820251465
2002-03-19,20.002193450927734
2002-03-20,19.87889862060547
2002-03-21,19.87889862060547
2002-03-22,19.85148811340332
2002-03-25,19.568355560302734
2002-03-26,19.97479820251465
2002-03-27,20.070701599121094
2002-03-28,20.015892028808594
2002-04-01,20.015892028808594
2002-04-02,20.267070770263672
2002-04-03,19.95196533203125
2002-04-04,19.705371856689453
2002-04-05,19.467885971069336
2002-04-08,19.746458053588867
2002-04-09,19.50899314880371
2002-04-10,19.719066619873047
2002-04-11,19.362850189208984
2002-04-12,18.860517501831055
2002-04-15,18.99751853942871
2002-04-16,19.308055877685547
2002-04-17,19.28066062927246
2002-04-18,19.39025115966797
2002-04-19,19.41765785217285
2002-04-22,19.111682891845703
2002-04-23,18.88334846496582
2002-04-24,18.403854370117188
2002-04-25,18.51344871520996
2002-04-26,18.2668514251709
2002-04-29,18.129850387573242
2002-04-30,18.344484329223633
2002-05-01,18.581951141357422
2002-05-02,18.632183074951172
2002-05-03,18.536285400390625
2002-05-06,17.924335479736328
2002-05-07,17.855838775634766
2002-05-08,18.271411895751953
2002-05-09,18.078495025634766
2002-05-10,17.8947811126709
2002-05-13,18.37704849243164
2002-05-14,18.638858795166016
2002-05-15,18.2392578125
2002-05-16,18.496471405029297
2002-05-17,18.464323043823242
2002-05-20,18.184141159057617
2002-05-21,18.266820907592773
2002-05-22,18.569969177246094
2002-05-23,18.78584861755371
2002-05-24,18.478103637695312
2002-05-28,18.298974990844727
2002-05-29,18.5102596282959
2002-05-30,18.073909759521484
2002-05-31,18.340314865112305
2002-06-03,17.949893951416016
2002-06-04,18.01878547668457
2002-06-05,18.170373916625977
2002-06-06,17.982051849365234
2002-06-07,18.106061935424805
2002-06-10,17.972864151000977
2002-06-11,17.92693328857422
2002-06-12,18.23467445373535
2002-06-13,18.078495025634766
2002-06-14,17.982051849365234
2002-06-17,18.386241912841797
2002-06-18,18.340314865112305
2002-06-19,18.08308982849121
2002-06-20,18.253040313720703
2002-06-21,18.02796745300293
2002-06-24,18.372465133666992
2002-06-25,18.188739776611328
2002-06-26,18.11983871459961
2002-06-27,18.48729705810547
2002-06-28,18.795024871826172
2002-07-01,18.6710147857666
2002-07-02,18.445955276489258
2002-07-03,18.331130981445312
2002-07-05,18.611305236816406
2002-07-08,18.53780746459961
2002-07-09,18.280595779418945
2002-07-10,17.55946922302246
2002-07-11,17.040454864501953
2002-07-12,16.778644561767578
2002-07-15,16.420385360717773
2002-07-16,16.167766571044922
2002-07-17,16.35608673095703
2002-07-18,15.961081504821777
2002-07-19,14.881692886352539
2002-07-22,13.903356552124023
2002-07-23,14.201910972595215
2002-07-24,15.584443092346191
2002-07-25,15.570658683776855
2002-07-26,16.117246627807617
2002-07-29,16.68679428100586
2002-07-30,16.383636474609375
2002-07-31,16.884286880493164
2002-08-01,15.455829620361328
2002-08-02,15.437459945678711
2002-08-05,14.927623748779297
2002-08-06,15.341008186340332
2002-08-07,15.754383087158203
2002-08-08,16.53521728515625
2002-08-09,16.687759399414062
2002-08-12,16.516719818115234
2002-08-13,16.105316162109375
2002-08-14,16.821826934814453
2002-08-15,17.16852569580078
2002-08-16,17.034460067749023
2002-08-19,17.177757263183594
2002-08-20,16.72473907470703
2002-08-21,16.84493064880371
2002-08-22,17.117666244506836
2002-08-23,16.71088218688965
2002-08-26,16.951248168945312
2002-08-27,17.057573318481445
2002-08-28,16.46587371826172
2002-08-29,16.359556198120117
2002-08-30,16.38728904724121
2002-09-03,15.541343688964844
2002-09-04,15.633793830871582
2002-09-05,15.610690116882324
2002-09-06,15.860312461853027
2002-09-09,15.716996192932129
2002-09-10,16.082199096679688
2002-09-11,15.994364738464355
2002-09-12,15.527477264404297
2002-09-13,15.753994941711426
2002-09-16,15.901912689208984
2002-09-17,15.287109375
2002-09-18,15.347197532653809
2002-09-19,14.958891868591309
2002-09-20,15.194646835327148
2002-09-23,15.1253080368042
2002-09-24,14.769365310668945
2002-09-25,15.07446002960205
2002-09-26,15.786346435546875
2002-09-27,15.17153263092041
2002-09-30,14.746253967285156
2002-10-01,15.68002986907959
2002-10-02,15.092949867248535
2002-10-03,15.337947845458984
2002-10-04,15.282475471496582
2002-10-07,15.342559814453125
2002-10-08,15.11606502532959
2002-10-09,15.176156044006348
2002-10-10,15.619927406311035
2002-10-11,15.96663761138916
2002-10-14,16.14691734313965
2002-10-15,16.780216217041016
2002-10-16,16.424266815185547
2002-10-17,16.780216217041016
2002-10-18,16.641538619995117
2002-10-21,16.641538619995117
2002-10-22,16.262475967407227
2002-10-23,16.239362716674805
2002-10-24,16.0267276763916
2002-10-25,16.23011589050293
2002-10-28,16.012855529785156
2002-10-29,15.361058235168457
2002-10-30,15.753994941711426
2002-10-31,15.55983829498291
2002-11-01,16.022098541259766
2002-11-04,15.837191581726074
2002-11-05,16.447385787963867
2002-11-06,16.23011589050293
2002-11-07,16.04399871826172
2002-11-08,16.104488372802734
2002-11-11,15.760157585144043
2002-11-12,15.839251518249512
2002-11-13,15.54145622253418
2002-11-14,16.053298950195312
2002-11-15,16.21615982055664
2002-11-18,16.271997451782227
2002-11-19,16.3790225982666
2002-11-20,16.39763641357422
2002-11-21,16.22081184387207
2002-11-22,15.923012733459473
2002-11-25,16.099834442138672
2002-11-26,15.802030563354492
2002-11-27,16.267353057861328
2002-11-29,16.192893981933594
2002-12-02,16.090530395507812
2002-12-03,16.23943519592285
2002-12-04,16.178937911987305
2002-12-05,16.178937911987305
2002-12-06,16.355758666992188
2002-12-09,16.05795669555664
2002-12-10,16.304567337036133
2002-12-11,16.295265197753906
2002-12-12,16.230127334594727
2002-12-13,16.304567337036133
2002-12-16,16.686126708984375
2002-12-17,16.52791976928711
2002-12-18,16.537220001220703
2002-12-19,16.355758666992188
2002-12-20,16.61167335510254
2002-12-23,16.634944915771484
2002-12-24,16.481401443481445
2002-12-26,16.434858322143555
2002-12-27,16.118444442749023
2002-12-30,16.169633865356445
2002-12-31,16.258033752441406
2003-01-02,16.50465202331543
2003-01-03,16.51861572265625
2003-01-06,16.928083419799805
2003-01-07,16.355758666992188
2003-01-08,16.285959243774414
2003-01-09,16.630294799804688
2003-01-10,16.39763641357422
2003-01-13,16.332487106323242
2003-01-14,16.481401443481445
2003-01-15,16.253389358520508
2003-01-16,16.32784080505371
2003-01-17,16.155672073364258
2003-01-21,15.78342056274414
2003-01-22,15.583333015441895
2003-01-23,15.546107292175293
2003-01-24,15.211081504821777
2003-01-27,14.806262016296387
2003-01-28,15.197124481201172
2003-01-29,15.75084114074707
2003-01-30,15.462347984313965
2003-01-31,15.890442848205566
2003-02-03,16.113788604736328
2003-02-04,16.113788604736328
2003-02-05,15.881133079528809
2003-02-06,15.745281219482422
2003-02-07,15.623482704162598
2003-02-10,15.745281219482422
2003-02-11,15.632850646972656
2003-02-12,15.318974494934082
2003-02-13,15.52041244506836
2003-02-14,15.665635108947754
2003-02-18,15.81086254119873
2003-02-19,15.824922561645508
2003-02-20,15.754652976989746
2003-02-21,16.012313842773438
2003-02-24,15.927976608276367
2003-02-25,15.993568420410156
2003-02-26,15.853032112121582
2003-02-27,15.91861629486084
2003-02-28,15.937348365783691
2003-03-03,16.14348602294922
2003-03-04,16.03573226928711
2003-03-05,16.358970642089844
2003-03-06,16.19033432006836
2003-03-07,16.298072814941406
2003-03-10,16.091947555541992
2003-03-11,16.195011138916016
2003-03-12,15.95608901977539
2003-03-13,16.157543182373047
2003-03-14,16.11068344116211
2003-03-17,16.419879913330078
2003-03-18,16.513566970825195
2003-03-19,16.672853469848633
2003-03-20,16.672853469848633
2003-03-21,16.864925384521484
2003-03-24,16.541683197021484
2003-03-25,16.710325241088867
2003-03-26,16.799333572387695
2003-03-27,16.82744598388672
2003-03-28,16.87897491455078
2003-03-31,16.373031616210938
2003-04-01,16.700960159301758
2003-04-02,16.724376678466797
2003-04-03,16.419879913330078
2003-04-04,16.640056610107422
2003-04-07,16.419879913330078
2003-04-08,16.1997013092041
2003-04-09,16.148157119750977
2003-04-10,16.246538162231445
2003-04-11,16.08258056640625
2003-04-14,16.335552215576172
2003-04-15,16.419879913330078
2003-04-16,16.251237869262695
2003-04-17,16.410507202148438
2003-04-21,16.335552215576172
2003-04-22,16.593223571777344
2003-04-23,16.555742263793945
2003-04-24,16.457353591918945
2003-04-25,16.298072814941406
2003-04-28,16.588525772094727
2003-04-29,16.316816329956055
2003-04-30,16.49014663696289
2003-05-01,16.621322631835938
2003-05-02,16.8836612701416
2003-05-05,16.60726547241211
2003-05-06,16.49014663696289
2003-05-07,16.588525772094727
2003-05-08,16.555742263793945
2003-05-09,16.735021591186523
2003-05-12,16.772764205932617
2003-05-13,16.763328552246094
2003-05-14,16.61235237121582
2003-05-15,16.650104522705078
2003-05-16,16.7255859375
2003-05-19,16.532140731811523
2003-05-20,16.664247512817383
2003-05-21,16.88599395751953
2003-05-22,16.961488723754883
2003-05-23,16.975637435913086
2003-05-27,17.320058822631836
2003-05-28,17.197389602661133
2003-05-29,16.970922470092773
2003-05-30,17.17380142211914
2003-06-02,17.25871467590332
2003-06-03,17.44745635986328
2003-06-04,17.645612716674805
2003-06-05,17.532373428344727
2003-06-06,17.617300033569336
2003-06-09,17.673919677734375
2003-06-10,17.7116641998291
2003-06-11,18.023059844970703
2003-06-12,18.023059844970703
2003-06-13,17.89566421508789
2003-06-16,18.074953079223633
2003-06-17,17.772998809814453
2003-06-18,17.617300033569336
2003-06-19,17.4002628326416
2003-06-20,17.404985427856445
2003-06-23,17.428571701049805
2003-06-24,17.409704208374023
2003-06-25,17.296464920043945
2003-06-26,17.315343856811523
2003-06-27,17.159656524658203
2003-06-30,16.94261932373047
2003-07-01,17.06999969482422
2003-07-02,17.11717987060547
2003-07-03,17.013378143310547
2003-07-07,17.008668899536133
2003-07-08,16.81995391845703
2003-07-09,16.91903305053711
2003-07-10,16.749176025390625
2003-07-11,16.796356201171875
2003-07-14,16.65481948852539
2003-07-15,16.602914810180664
2003-07-16,16.475522994995117
2003-07-17,16.607624053955078
2003-07-18,16.928457260131836
2003-07-21,16.692556381225586
2003-07-22,16.85297393798828
2003-07-23,16.829374313354492
2003-07-24,16.6312255859375
2003-07-25,16.871845245361328
2003-07-28,16.86712646484375
2003-07-29,16.716148376464844
2003-07-30,16.664247512817383
2003-07-31,16.78691864013672
2003-08-01,16.668954849243164
2003-08-04,16.80107307434082
2003-08-05,16.678401947021484
2003-08-06,16.86712646484375
2003-08-07,17.103031158447266
2003-08-08,17.23042106628418
2003-08-11,17.349185943603516
2003-08-12,17.43944549560547
2003-08-13,17.339685440063477
2003-08-14,17.548702239990234
2003-08-15,17.496456146240234
2003-08-18,17.539207458496094
2003-08-19,17.425189971923828
2003-08-20,17.482200622558594
2003-08-21,17.600961685180664
2003-08-22,17.35393524169922
2003-08-25,17.46794891357422
2003-08-26,17.496456146240234
2003-08-27,17.695972442626953
2003-08-28,17.838497161865234
2003-08-29,17.909746170043945
2003-09-02,18.038015365600586
2003-09-03,18.09027671813965
2003-09-04,18.128280639648438
2003-09-05,18.038015365600586
2003-09-08,18.275548934936523
2003-09-09,18.104528427124023
2003-09-10,18.05226707458496
2003-09-11,18.05226707458496
2003-09-12,17.924001693725586
2003-09-15,17.819486618041992
2003-09-16,17.91450309753418
2003-09-17,17.50119972229004
2003-09-18,17.61521339416504
