Date,SO
2001-08-06,7.733288764953613
2001-08-07,7.796075820922852
2001-08-08,7.6572747230529785
2001-08-09,7.74650239944458
2001-08-10,7.650667190551758
2001-08-13,7.591179370880127
2001-08-14,7.630837440490723
2001-08-15,7.5878729820251465
2001-08-16,7.650667190551758
2001-08-17,7.558132171630859
2001-08-20,7.601095199584961
2001-08-21,7.591179370880127
2001-08-22,7.696935653686523
2001-08-23,7.653974533081055
2001-08-24,7.653974533081055
2001-08-27,7.720067977905273
2001-08-28,7.72667932510376
2001-08-29,7.700235843658447
2001-08-30,7.601095199584961
2001-08-31,7.6572747230529785
2001-09-04,7.723373889923096
2001-09-05,7.72667932510376
2001-09-06,7.799384593963623
2001-09-07,7.885307312011719
2001-09-10,7.842344760894775
2001-09-17,7.915053844451904
2001-09-18,8.010892868041992
2001-09-19,8.17613697052002
2001-09-20,8.476873397827148
2001-09-21,8.443825721740723
2001-09-24,8.278584480285645
2001-09-25,8.096821784973145
2001-09-26,8.020809173583984
2001-09-27,7.865478038787842
2001-09-28,7.924966335296631
2001-10-01,8.195960998535156
2001-10-02,8.275275230407715
2001-10-03,8.443825721740723
2001-10-04,8.450434684753418
2001-10-05,8.549576759338379
2001-10-08,8.496700286865234
2001-10-09,8.285192489624023
2001-10-10,8.255450248718262
2001-10-11,8.063770294189453
2001-10-12,8.113340377807617
2001-10-15,8.255450248718262
2001-10-16,8.41077709197998
2001-10-17,8.381035804748535
2001-10-18,8.182740211486816
2001-10-19,8.314937591552734
2001-10-22,8.205877304077148
2001-10-23,8.146390914916992
2001-10-24,7.997671127319336
2001-10-25,8.020809173583984
2001-10-26,7.9943671226501465
2001-10-29,8.037324905395508
2001-10-30,7.9480977058410645
2001-10-31,7.898525238037109
2001-11-01,8.044330596923828
2001-11-02,7.876740455627441
2001-11-05,8.111368179321289
2001-11-06,8.138179779052734
2001-11-07,8.044330596923828
2001-11-08,8.08120059967041
2001-11-09,8.10466194152832
2001-11-12,8.05438232421875
2001-11-13,8.044330596923828
2001-11-14,7.927018642425537
2001-11-15,7.853278636932373
2001-11-16,7.9102630615234375
2001-11-19,7.776186943054199
2001-11-20,7.920313835144043
2001-11-21,7.799651145935059
2001-11-23,7.876740455627441
2001-11-26,7.876740455627441
2001-11-27,7.813060283660889
2001-11-28,7.709152698516846
2001-11-29,7.625356197357178
2001-11-30,7.625356197357178
2001-12-03,7.645468711853027
2001-12-04,7.695742607116699
2001-12-05,7.6890387535095215
2001-12-06,7.581778526306152
2001-12-07,7.638763904571533
2001-12-10,7.608593940734863
2001-12-11,7.491281509399414
2001-12-12,7.6823344230651855
2001-12-13,7.8298163414001465
2001-12-14,7.799651145935059
2001-12-17,7.809703350067139
2001-12-18,7.970592021942139
2001-12-19,8.265552520751953
2001-12-20,8.19516658782959
2001-12-21,8.21862506866455
2001-12-24,8.366105079650879
2001-12-26,8.496828079223633
2001-12-27,8.513583183288574
2001-12-28,8.513583183288574
2001-12-31,8.496828079223633
2002-01-02,8.547097206115723
2002-01-03,8.42643928527832
2002-01-04,8.315824508666992
2002-01-07,8.305771827697754
2002-01-08,8.275609016418457
2002-01-09,8.21862506866455
2002-01-10,8.272254943847656
2002-01-11,8.292366981506348
2002-01-14,8.413028717041016
2002-01-15,8.463302612304688
2002-01-16,8.449895858764648
2002-01-17,8.406328201293945
2002-01-18,8.473361015319824
2002-01-22,8.379507064819336
2002-01-23,8.302421569824219
2002-01-24,8.409674644470215
2002-01-25,8.339288711547852
2002-01-28,8.325882911682129
2002-01-29,8.228680610656738
2002-01-30,8.208566665649414
2002-01-31,8.376789093017578
2002-02-01,8.376789093017578
2002-02-04,8.366589546203613
2002-02-05,8.342803001403809
2002-02-06,8.325810432434082
2002-02-07,8.444747924804688
2002-02-08,8.492324829101562
2002-02-11,8.492324829101562
2002-02-12,8.465141296386719
2002-02-13,8.577280044555664
2002-02-14,8.59427547454834
2002-02-15,8.502521514892578
2002-02-19,8.431156158447266
2002-02-20,8.509317398071289
2002-02-21,8.414166450500488
2002-02-22,8.539899826049805
2002-02-25,8.63166332244873
2002-02-26,8.597673416137695
2002-02-27,8.675835609436035
2002-02-28,8.63166332244873
2002-03-01,8.71661376953125
2002-03-04,8.770986557006836
2002-03-05,8.855942726135254
2002-03-06,8.893325805664062
2002-03-07,8.896720886230469
2002-03-08,8.849146842956543
2002-03-11,8.8321533203125
2002-03-12,8.798175811767578
2002-03-13,8.757391929626465
2002-03-14,8.804967880249023
2002-03-15,8.944299697875977
2002-03-18,8.927310943603516
2002-03-19,8.981679916381836
2002-03-20,8.934106826782227
2002-03-21,9.090426445007324
2002-03-22,9.100615501403809
2002-03-25,9.0122652053833
2002-03-26,9.056440353393555
2002-03-27,9.05983829498291
2002-03-28,9.002070426940918
2002-04-01,9.005471229553223
2002-04-02,9.100615501403809
2002-04-03,9.090426445007324
2002-04-04,9.16518783569336
2002-04-05,9.070036888122559
2002-04-08,9.117606163024902
2002-04-09,9.07682991027832
2002-04-10,9.107415199279785
2002-04-11,8.988475799560547
2002-04-12,9.087030410766602
2002-04-15,8.927310943603516
2002-04-16,9.070036888122559
2002-04-17,9.168587684631348
2002-04-18,9.430262565612793
2002-04-19,9.613760948181152
2002-04-22,9.54919147491455
2002-04-23,9.613760948181152
2002-04-24,9.511810302734375
2002-04-25,9.437047004699707
2002-04-26,9.396270751953125
2002-04-29,9.49482250213623
2002-04-30,9.634151458740234
2002-05-01,9.569581031799316
2002-05-02,9.653846740722656
2002-05-03,9.68823528289795
2002-05-06,9.760459899902344
2002-05-07,9.722630500793457
2002-05-08,9.763899803161621
2002-05-09,9.68823528289795
2002-05-10,9.591937065124512
2002-05-13,9.671039581298828
2002-05-14,9.671039581298828
2002-05-15,9.519715309143066
2002-05-16,9.292730331420898
2002-05-17,9.093256950378418
2002-05-20,9.23426628112793
2002-05-21,9.296168327331543
2002-05-22,9.602255821228027
2002-05-23,9.657280921936035
2002-05-24,9.564421653747559
2002-05-28,9.516273498535156
2002-05-29,9.382145881652832
2002-05-30,9.389025688171387
2002-05-31,9.285848617553711
2002-06-03,9.165482521057129
2002-06-04,9.182676315307617
2002-06-05,9.11044979095459
2002-06-06,8.855949401855469
2002-06-07,8.821556091308594
2002-06-10,8.962563514709473
2002-06-11,9.007272720336914
2002-06-12,9.051980972290039
2002-06-13,9.189555168151855
2002-06-14,9.076055526733398
2002-06-17,9.186111450195312
2002-06-18,9.323676109313965
2002-06-19,9.275534629821777
2002-06-20,9.275534629821777
2002-06-21,9.368391036987305
2002-06-24,9.199872970581055
2002-06-25,9.131088256835938
2002-06-26,9.038228034973145
2002-06-27,9.251458168029785
2002-06-28,9.423417091369629
2002-07-01,9.303046226501465
2002-07-02,9.3511962890625
2002-07-03,9.251458168029785
2002-07-05,9.320242881774902
2002-07-08,9.172359466552734
2002-07-09,9.05542278289795
2002-07-10,8.76996898651123
2002-07-11,8.948808670043945
2002-07-12,8.697747230529785
2002-07-15,9.010713577270508
2002-07-16,8.646156311035156
2002-07-17,8.749332427978516
2002-07-18,8.594568252563477
2002-07-19,8.216257095336914
2002-07-22,8.419169425964355
2002-07-23,8.243764877319336
2002-07-24,9.000394821166992
2002-07-25,9.258337020874023
2002-07-26,9.162043571472168
2002-07-29,9.158601760864258
2002-07-30,9.719188690185547
2002-07-31,9.898027420043945
2002-08-01,9.5892915725708
2002-08-02,9.62061882019043
2002-08-05,9.74940299987793
2002-08-06,10.045259475708008
2002-08-07,9.95476245880127
2002-08-08,10.02090072631836
2002-08-09,9.89907455444336
2002-08-12,9.794650077819824
2002-08-13,9.669346809387207
2002-08-14,10.0905122756958
2002-08-15,9.857303619384766
2002-08-16,9.745919227600098
2002-08-19,9.766803741455078
2002-08-20,9.745919227600098
2002-08-21,9.94432258605957
2002-08-22,10.100953102111816
2002-08-23,9.878190040588379
2002-08-26,10.000017166137695
2002-08-27,9.906030654907227
2002-08-28,9.961723327636719
2002-08-29,9.885151863098145
2002-08-30,10.08006763458252
2002-09-03,9.839899063110352
2002-09-04,9.815537452697754
2002-09-05,9.885151863098145
2002-09-06,9.940845489501953
2002-09-09,9.972167015075684
2002-09-10,9.697189331054688
2002-09-11,9.606698989868164
2002-09-12,9.345645904541016
2002-09-13,9.450065612792969
2002-09-16,9.498796463012695
2002-09-17,9.328240394592285
2002-09-18,9.832940101623535
2002-09-19,9.648463249206543
2002-09-20,9.84338665008545
2002-09-23,9.651947021484375
2002-09-24,9.683270454406738
2002-09-25,9.92343521118164
2002-09-26,10.062665939331055
2002-09-27,9.951286315917969
2002-09-30,10.017415046691895
2002-10-01,10.156646728515625
2002-10-02,10.038297653198242
2002-10-03,10.100953102111816
2002-10-04,9.982606887817383
2002-10-07,10.2192964553833
2002-10-08,10.11487865447998
2002-10-09,9.401333808898926
2002-10-10,10.055703163146973
2002-10-11,10.045259475708008
2002-10-14,10.07310676574707
2002-10-15,10.093990325927734
2002-10-16,9.784211158752441
2002-10-17,10.07310676574707
2002-10-18,10.045259475708008
2002-10-21,10.508195877075195
2002-10-22,10.16708755493164
2002-10-23,10.285429954528809
2002-10-24,10.271502494812012
2002-10-25,10.588249206542969
2002-10-28,10.737913131713867
2002-10-29,10.536044120788574
2002-10-30,10.633498191833496
2002-10-31,10.455020904541016
2002-11-01,10.377580642700195
2002-11-04,10.437418937683105
2002-11-05,10.342375755310059
2002-11-06,10.384620666503906
2002-11-07,10.025556564331055
2002-11-08,9.63833236694336
2002-11-11,9.680573463439941
2002-11-12,8.860365867614746
2002-11-13,8.969491958618164
2002-11-14,9.039900779724121
2002-11-15,9.31447696685791
2002-11-18,9.233511924743652
2002-11-19,9.173667907714844
2002-11-20,9.134943008422852
2002-11-21,9.085661888122559
2002-11-22,9.342639923095703
2002-11-25,9.455281257629395
2002-11-26,9.258146286010742
2002-11-27,9.201826095581055
2002-11-29,9.208868026733398
2002-12-02,8.976536750793457
2002-12-03,9.279274940490723
2002-12-04,9.2863130569458
2002-12-05,9.279274940490723
2002-12-06,9.335593223571777
2002-12-09,9.603132247924805
2002-12-10,9.705216407775879
2002-12-11,9.736902236938477
2002-12-12,9.803780555725098
2002-12-13,9.803780555725098
2002-12-16,9.803780555725098
2002-12-17,9.874189376831055
2002-12-18,9.937553405761719
2002-12-19,10.085405349731445
2002-12-20,10.155805587768555
2002-12-23,10.036115646362305
2002-12-24,10.13821029663086
2002-12-26,10.194525718688965
2002-12-27,10.018512725830078
2002-12-30,10.039640426635742
2002-12-31,9.993877410888672
2003-01-02,10.20156478881836
2003-01-03,10.247332572937012
2003-01-06,10.845768928527832
2003-01-07,10.462061882019043
2003-01-08,10.409256935119629
2003-01-09,10.409256935119629
2003-01-10,10.391655921936035
2003-01-13,10.261408805847168
2003-01-14,10.240287780761719
2003-01-15,10.243807792663574
2003-01-16,10.124123573303223
2003-01-17,10.02907657623291
2003-01-21,9.993877410888672
2003-01-22,10.081883430480957
2003-01-23,10.183969497680664
2003-01-24,9.937553405761719
2003-01-27,9.78971004486084
2003-01-28,10.1100435256958
2003-01-29,10.208609580993652
2003-01-30,9.985247611999512
2003-01-31,10.035120010375977
2003-02-03,10.266676902770996
2003-02-04,10.134870529174805
2003-02-05,9.988814353942871
2003-02-06,10.152678489685059
2003-02-07,10.10280704498291
2003-02-10,10.330795288085938
2003-02-11,10.216801643371582
2003-02-12,9.871255874633789
2003-02-13,9.89618968963623
2003-02-14,10.063624382019043
2003-02-18,10.095685005187988
2003-02-19,10.074316024780273
2003-02-20,10.038688659667969
2003-02-21,10.070743560791016
2003-02-24,10.027997970581055
2003-02-25,10.109926223754883
2003-02-26,10.038688659667969
2003-02-27,10.063624382019043
2003-02-28,10.049372673034668
2003-03-03,10.117056846618652
2003-03-04,10.049372673034668
2003-03-05,10.18117904663086
2003-03-06,10.17405891418457
2003-03-07,10.127741813659668
2003-03-10,9.978128433227539
2003-03-11,10.017313003540039
2003-03-12,10.088558197021484
2003-03-13,10.124183654785156
2003-03-14,10.10280704498291
2003-03-17,10.277360916137695
2003-03-18,10.320111274719238
2003-03-19,10.259553909301758
2003-03-20,10.28092098236084
2003-03-21,10.41629695892334
2003-03-24,10.30229663848877
2003-03-25,10.402046203613281
2003-03-26,10.18474292755127
2003-03-27,10.14555549621582
2003-03-28,10.195425033569336
2003-03-31,10.131307601928711
2003-04-01,10.170490264892578
2003-04-02,10.131307601928711
2003-04-03,10.042252540588379
2003-04-04,10.124183654785156
2003-04-07,10.063624382019043
2003-04-08,10.038688659667969
2003-04-09,9.974559783935547
2003-04-10,9.995932579040527
2003-04-11,9.953186988830566
2003-04-14,10.149116516113281
2003-04-15,10.241742134094238
2003-04-16,10.17405891418457
2003-04-17,10.238173484802246
2003-04-21,10.156242370605469
2003-04-22,10.263108253479004
2003-04-23,10.202553749084473
2003-04-24,10.255990982055664
2003-04-25,10.27023983001709
2003-04-28,10.36641788482666
2003-04-29,10.266676902770996
2003-04-30,10.362855911254883
2003-05-01,10.27706527709961
2003-05-02,10.320318222045898
2003-05-05,10.374397277832031
2003-05-06,10.298694610595703
2003-05-07,10.331136703491211
2003-05-08,10.345555305480957
2003-05-09,10.475322723388672
2003-05-12,10.52939510345459
2003-05-13,10.482535362243652
2003-05-14,10.450089454650879
2003-05-15,10.471721649169922
2003-05-16,10.680791854858398
2003-05-19,10.58346939086914
2003-05-20,10.720447540283203
2003-05-21,10.615913391113281
2003-05-22,10.72404956817627
2003-05-23,11.264761924743652
2003-05-27,11.347664833068848
2003-05-28,11.380109786987305
2003-05-29,11.113357543945312
2003-05-30,11.347664833068848
2003-06-02,11.318830490112305
2003-06-03,11.380109786987305
2003-06-04,11.46662425994873
2003-06-05,11.160221099853516
2003-06-06,11.102544784545898
2003-06-09,11.106151580810547
2003-06-10,11.026846885681152
2003-06-11,11.214287757873535
2003-06-12,11.329647064208984
2003-06-13,11.189061164855957
2003-06-16,11.351272583007812
2003-06-17,11.336845397949219
2003-06-18,11.365692138671875
2003-06-19,11.387317657470703
2003-06-20,11.398138999938965
2003-06-23,11.354874610900879
2003-06-24,11.293596267700195
2003-06-25,11.171039581298828
2003-06-26,11.358482360839844
2003-06-27,11.257553100585938
2003-06-30,11.232317924499512
2003-07-01,11.005220413208008
2003-07-02,10.92951774597168
2003-07-03,10.853825569152832
2003-07-07,10.925911903381348
2003-07-08,10.879055976867676
2003-07-09,10.69881534576416
2003-07-10,10.38160514831543
2003-07-11,10.561837196350098
2003-07-14,10.421250343322754
2003-07-15,10.25904369354248
2003-07-16,10.082409858703613
2003-07-17,10.186951637268066
2003-07-18,10.478928565979004
2003-07-21,10.204976081848145
2003-07-22,10.435673713684082
2003-07-23,10.45369815826416
2003-07-24,10.460906982421875
2003-07-25,10.435673713684082
2003-07-28,10.320318222045898
2003-07-29,10.269856452941895
2003-07-30,10.345555305480957
2003-07-31,10.378395080566406
2003-08-01,10.265275001525879
2003-08-04,10.301765441894531
2003-08-05,10.130253791809082
2003-08-06,10.29811954498291
2003-08-07,10.327305793762207
2003-08-08,10.330958366394043
2003-08-11,10.261626243591309
2003-08-12,10.363801002502441
2003-08-13,10.29446029663086
2003-08-14,10.30540943145752
2003-08-15,10.265275001525879
2003-08-18,10.228779792785645
2003-08-19,10.214180946350098
2003-08-20,10.217832565307617
2003-08-21,10.217832565307617
2003-08-22,10.174038887023926
2003-08-25,10.268919944763184
2003-08-26,10.268919944763184
2003-08-27,10.400294303894043
2003-08-28,10.38204574584961
2003-08-29,10.356501579284668
2003-09-02,10.487873077392578
2003-09-03,10.53896713256836
2003-09-04,10.553558349609375
2003-09-05,10.571803092956543
2003-09-08,10.746970176696777
2003-09-09,10.659388542175293
2003-09-10,10.688584327697754
2003-09-11,10.593704223632812
2003-09-12,10.633843421936035
2003-09-15,10.553558349609375
