Date,XLE
2001-08-28,7.5063652992248535
2001-08-29,7.475590229034424
2001-08-30,7.367877006530762
2001-08-31,7.367877006530762
2001-09-04,7.411476135253906
2001-09-05,7.43712043762207
2001-09-06,7.385835647583008
2001-09-07,7.380702972412109
2001-09-10,7.403782844543457
2001-09-17,7.252479553222656
2001-09-18,6.901134490966797
2001-09-19,6.6523756980896
2001-09-20,6.46516752243042
2001-09-21,6.4680047035217285
2001-09-24,6.297792911529541
2001-09-25,6.228161334991455
2001-09-26,6.184318542480469
2001-09-27,6.429319381713867
2001-09-28,6.658847808837891
2001-10-01,6.566006183624268
2001-10-02,6.710428237915039
2001-10-03,6.8032684326171875
2001-10-04,6.963159561157227
2001-10-05,7.014737129211426
2001-10-08,7.027636528015137
2001-10-09,7.040530204772949
2001-10-10,7.35258674621582
2001-10-11,7.350002288818359
2001-10-12,7.301004409790039
2001-10-15,7.166898727416992
2001-10-16,7.252006530761719
2001-10-17,7.215898036956787
2001-10-18,6.924477577209473
2001-10-19,6.950268268585205
2001-10-22,7.035373210906982
2001-10-23,7.009581565856934
2001-10-24,6.911581039428711
2001-10-25,7.086948394775391
2001-10-26,7.2236328125
2001-10-29,7.156580924987793
2001-10-30,6.91674280166626
2001-10-31,6.927055358886719
2001-11-01,7.032793998718262
2001-11-02,6.841952323913574
2001-11-05,6.800687789916992
2001-11-06,6.759423732757568
2001-11-07,6.787791728973389
2001-11-08,6.919320583343506
2001-11-09,7.05342435836792
2001-11-12,7.035373210906982
2001-11-13,7.092110633850098
2001-11-14,6.746528625488281
2001-11-15,6.4061079025268555
2001-11-16,6.524738311767578
2001-11-19,6.5092644691467285
2001-11-20,6.749104976654053
2001-11-21,6.661427021026611
2001-11-23,6.723319053649902
2001-11-26,6.612424850463867
2001-11-27,6.617583751678467
2001-11-28,6.462846279144287
2001-11-29,6.573740482330322
2001-11-30,6.5402140617370605
2001-12-03,6.627898693084717
2001-12-04,6.72074031829834
2001-12-05,6.860006809234619
2001-12-06,6.656267166137695
2001-12-07,6.700106143951416
2001-12-10,6.607266426086426
2001-12-11,6.498950481414795
2001-12-12,6.514423370361328
2001-12-13,6.408689498901367
2001-12-14,6.473161220550537
2001-12-17,6.457688331604004
2001-12-18,6.54279088973999
2001-12-19,6.692373275756836
2001-12-20,6.661427021026611
2001-12-21,6.707001209259033
2001-12-24,6.818353652954102
2001-12-26,6.937472820281982
2001-12-27,6.960781097412109
2001-12-28,6.991854667663574
2001-12-31,6.914165496826172
2002-01-02,6.862377643585205
2002-01-03,6.820942401885986
2002-01-04,6.852017879486084
2002-01-07,6.849425792694092
2002-01-08,6.7898664474487305
2002-01-09,6.797637462615967
2002-01-10,6.745849609375
2002-01-11,6.616364479064941
2002-01-14,6.536086559295654
2002-01-15,6.642260551452637
2002-01-16,6.505016326904297
2002-01-17,6.502424240112305
2002-01-18,6.448042869567871
2002-01-22,6.401430606842041
2002-01-23,6.582704067230225
2002-01-24,6.673337459564209
2002-01-25,6.745849609375
2002-01-28,6.642260551452637
2002-01-29,6.46099328994751
2002-01-30,6.512784481048584
2002-01-31,6.668155193328857
2002-02-01,6.704412460327148
2002-02-04,6.525732040405273
2002-02-05,6.481705665588379
2002-02-06,6.525732040405273
2002-02-07,6.450632572174072
2002-02-08,6.523140907287598
2002-02-11,6.608597278594971
2002-02-12,6.577523708343506
2002-02-13,6.616364479064941
2002-02-14,6.67074728012085
2002-02-15,6.675926685333252
2002-02-19,6.616364479064941
2002-02-20,6.595648765563965
2002-02-21,6.673337459564209
2002-02-22,6.85719633102417
2002-02-25,6.955601692199707
2002-02-26,6.9193434715271
2002-02-27,6.914165496826172
2002-02-28,6.89604377746582
2002-03-01,6.994444370269775
2002-03-04,7.147232532501221
2002-03-05,7.149820327758789
2002-03-06,7.287067890167236
2002-03-07,7.34144926071167
2002-03-08,7.307786464691162
2002-03-11,7.385471820831299
2002-03-12,7.450209140777588
2002-03-13,7.401008605957031
2002-03-14,7.398422718048096
2002-03-15,7.451942443847656
2002-03-18,7.509106636047363
2002-03-19,7.600046634674072
2002-03-20,7.519497871398926
2002-03-21,7.56107234954834
2002-03-22,7.384387016296387
2002-03-25,7.316827774047852
2002-03-26,7.376596927642822
2002-03-27,7.5480804443359375
2002-03-28,7.506509304046631
2002-04-01,7.558475017547607
2002-04-02,7.652012825012207
2002-04-03,7.485720157623291
2002-04-04,7.350608825683594
2002-04-05,7.267458915710449
2002-04-08,7.379188060760498
2002-04-09,7.272657871246338
2002-04-10,7.355807781219482
2002-04-11,7.280454158782959
2002-04-12,7.04141092300415
2002-04-15,7.179121017456055
2002-04-16,7.31423282623291
2002-04-17,7.405172824859619
2002-04-18,7.441549301147461
2002-04-19,7.475327014923096
2002-04-22,7.402577877044678
2002-04-23,7.384387016296387
2002-04-24,7.251876354217529
2002-04-25,7.303837776184082
2002-04-26,7.223292350769043
2002-04-29,7.176523208618164
2002-04-30,7.236286163330078
2002-05-01,7.280454158782959
2002-05-02,7.335021495819092
2002-05-03,7.361003398895264
2002-05-06,7.10896635055542
2002-05-07,7.075191020965576
2002-05-08,7.223292350769043
2002-05-09,7.158332824707031
2002-05-10,7.153140068054199
2002-05-13,7.290848255157471
2002-05-14,7.311633586883545
2002-05-15,7.189514636993408
2002-05-16,7.272657871246338
2002-05-17,7.212900161743164
2002-05-20,7.163529396057129
2002-05-21,7.168726444244385
2002-05-22,7.288248062133789
2002-05-23,7.350608825683594
2002-05-24,7.270063877105713
2002-05-28,7.212900161743164
2002-05-29,7.145343780517578
2002-05-30,7.007633209228516
2002-05-31,7.10896635055542
2002-06-03,6.885512351989746
2002-06-04,6.885512351989746
2002-06-05,6.859528541564941
2002-06-06,6.786776065826416
2002-06-07,6.856930732727051
2002-06-10,6.729614734649658
2002-06-11,6.628278732299805
2002-06-12,6.7218217849731445
2002-06-13,6.714023590087891
2002-06-14,6.706225395202637
2002-06-17,6.880317687988281
2002-06-18,6.8465352058410645
2002-06-19,6.778980255126953
2002-06-20,6.765988826751709
2002-06-21,6.723121166229248
2002-06-24,6.783242702484131
2002-06-25,6.754488468170166
2002-06-26,6.757103443145752
2002-06-27,6.791082859039307
2002-06-28,6.848592281341553
2002-07-01,6.783242702484131
2002-07-02,6.649929523468018
2002-07-03,6.691755294799805
2002-07-05,6.848592281341553
2002-07-08,6.764945983886719
2002-07-09,6.681298732757568
2002-07-10,6.396377086639404
2002-07-11,6.273518085479736
2002-07-12,6.16111946105957
2002-07-15,6.0251922607421875
2002-07-16,5.9337029457092285
2002-07-17,5.9990553855896
2002-07-18,5.959841251373291
2002-07-19,5.593888759613037
2002-07-22,5.251457691192627
2002-07-23,5.17565393447876
2002-07-24,5.518084526062012
2002-07-25,5.494555473327637
2002-07-26,5.567748546600342
2002-07-29,5.889265060424805
2002-07-30,5.797778129577637
2002-07-31,5.899721622467041
2002-08-01,5.552064418792725
2002-08-02,5.4893293380737305
2002-08-05,5.285439491271973
2002-08-06,5.476261615753174
2002-08-07,5.554678440093994
2002-08-08,5.7899370193481445
2002-08-09,5.8944926261901855
2002-08-12,5.8814239501953125
2002-08-13,5.792549133300781
2002-08-14,6.019965171813965
2002-08-15,6.189874172210693
2002-08-16,6.090538501739502
2002-08-19,6.140207767486572
2002-08-20,5.985981464385986
2002-08-21,5.9990553855896
2002-08-22,6.1689581871032715
2002-08-23,6.069632530212402
2002-08-26,6.15066385269165
2002-08-27,6.1480488777160645
2002-08-28,6.001667499542236
2002-08-29,5.94938850402832
2002-08-30,5.9885969161987305
2002-09-03,5.750726699829102
2002-09-04,5.7376556396484375
2002-09-05,5.748110771179199
2002-09-06,5.842212677001953
2002-09-09,5.8343729972839355
2002-09-10,5.959841251373291
2002-09-11,5.928479194641113
2002-09-12,5.78209114074707
2002-09-13,5.844829082489014
2002-09-16,5.886651992797852
2002-09-17,5.6958327293396
2002-09-18,5.711517333984375
2002-09-19,5.549449920654297
2002-09-20,5.590185642242432
2002-09-23,5.558648109436035
2002-09-24,5.39832878112793
2002-09-25,5.545508861541748
2002-09-26,5.779417514801025
2002-09-27,5.671661376953125
2002-09-30,5.561279296875
2002-10-01,5.737366676330566
2002-10-02,5.674292087554932
2002-10-03,5.711085319519043
2002-10-04,5.61384391784668
2002-10-07,5.542880535125732
2002-10-08,5.482434272766113
2002-10-09,5.374672889709473
2002-10-10,5.500828742980957
2002-10-11,5.592814922332764
2002-10-14,5.747879505157471
2002-10-15,5.92133903503418
2002-10-16,5.829355239868164
2002-10-17,5.952880382537842
2002-10-18,5.947622776031494
2002-10-21,5.976531982421875
2002-10-22,5.8083295822143555
2002-10-23,5.9029436111450195
2002-10-24,5.805700302124023
2002-10-25,5.716341018676758
2002-10-28,5.70582914352417
2002-10-29,5.540247917175293
2002-10-30,5.724226951599121
2002-10-31,5.663778781890869
2002-11-01,5.8135833740234375
2002-11-04,5.716341018676758
2002-11-05,5.834610939025879
2002-11-06,5.8871750831604
2002-11-07,5.776790142059326
2002-11-08,5.742624759674072
2002-11-11,5.671661376953125
2002-11-12,5.653265953063965
2002-11-13,5.527109622955322
2002-11-14,5.70582914352417
2002-11-15,5.750509262084961
2002-11-18,5.755764484405518
2002-11-19,5.755764484405518
2002-11-20,5.868778228759766
2002-11-21,5.913456439971924
2002-11-22,5.787302494049072
2002-11-25,5.834610939025879
2002-11-26,5.724226951599121
2002-11-27,5.826724052429199
2002-11-29,5.897686958312988
2002-12-02,5.916085720062256
2002-12-03,5.973905563354492
2002-12-04,5.92133903503418
2002-12-05,5.960769176483154
2002-12-06,6.018582820892334
2002-12-09,5.913456439971924
2002-12-10,6.0054450035095215
2002-12-11,5.973905563354492
2002-12-12,6.0264692306518555
2002-12-13,6.010703086853027
2002-12-16,6.11320161819458
2002-12-17,6.050122261047363
2002-12-18,6.00018310546875
2002-12-19,5.939738750457764
2002-12-20,6.060206413269043
2002-12-23,6.086620330810547
2002-12-24,6.057560920715332
2002-12-26,5.98887300491333
2002-12-27,5.859430313110352
2002-12-30,5.888491630554199
2002-12-31,5.899055480957031
2003-01-02,6.0232157707214355
2003-01-03,6.01265287399292
2003-01-06,6.062849044799805
2003-01-07,5.864713668823242
2003-01-08,5.809234142303467
2003-01-09,5.883205890655518
2003-01-10,5.835652828216553
2003-01-13,5.814518928527832
2003-01-14,5.838296890258789
2003-01-15,5.856785774230957
2003-01-16,5.914906024932861
2003-01-17,5.8699951171875
2003-01-21,5.7326250076293945
2003-01-22,5.716772079467773
2003-01-23,5.7326250076293945
2003-01-24,5.632237911224365
2003-01-27,5.455243110656738
2003-01-28,5.547701358795166
2003-01-29,5.7273430824279785
2003-01-30,5.637523651123047
2003-01-31,5.7511186599731445
2003-02-03,5.79602575302124
2003-02-04,5.835652828216553
2003-02-05,5.793384552001953
2003-02-06,5.769610404968262
2003-02-07,5.716772079467773
2003-02-10,5.790742874145508
2003-02-11,5.753756999969482
2003-02-12,5.653371810913086
2003-02-13,5.626952648162842
2003-02-14,5.671863079071045
2003-02-18,5.764324188232422
2003-02-19,5.759042263031006
2003-02-20,5.745832920074463
2003-02-21,5.872639179229736
2003-02-24,5.922832489013672
2003-02-25,5.891130447387695
2003-02-26,5.906980514526367
2003-02-27,5.872639179229736
2003-02-28,5.920189380645752
2003-03-03,5.9413251876831055
2003-03-04,5.912261962890625
2003-03-05,5.965099811553955
2003-03-06,5.9703826904296875
2003-03-07,5.9703826904296875
2003-03-10,5.909623622894287
2003-03-11,5.851503849029541
2003-03-12,5.759042263031006
2003-03-13,5.782815456390381
2003-03-14,5.759042263031006
2003-03-17,5.833008289337158
2003-03-18,5.943964958190918
2003-03-19,5.951889991760254
2003-03-20,6.010011196136475
2003-03-21,5.9433512687683105
2003-03-24,5.855717658996582
2003-03-25,5.90882682800293
2003-03-26,5.922108173370361
2003-03-27,5.969910621643066
2003-03-28,6.0230255126953125
2003-03-31,5.927418231964111
2003-04-01,6.038954734802246
2003-04-02,6.02567720413208
2003-04-03,5.91414213180542
2003-04-04,5.946008682250977
2003-04-07,5.900860786437988
2003-04-08,5.829158782958984
2003-04-09,5.826503276824951
2003-04-10,5.906176567077637
2003-04-11,5.871650695800781
2003-04-14,5.900860786437988
2003-04-15,5.8849287033081055
2003-04-16,5.805258750915527
2003-04-17,5.922108173370361
2003-04-21,5.9194536209106445
2003-04-22,6.0017781257629395
2003-04-23,6.0017781257629395
2003-04-24,5.980530738830566
2003-04-25,5.906176567077637
2003-04-28,5.932730674743652
2003-04-29,5.850405693054199
2003-04-30,5.876960754394531
2003-05-01,5.906176567077637
2003-05-02,5.999124050140381
2003-05-05,6.036299705505371
2003-05-06,6.028332710266113
2003-05-07,6.068170070648193
2003-05-08,6.076133728027344
2003-05-09,6.115971088409424
2003-05-12,6.145183086395264
2003-05-13,6.214229106903076
2003-05-14,6.240784645080566
2003-05-15,6.243443489074707
2003-05-16,6.264687538146973
2003-05-19,6.200947284698486
2003-05-20,6.177050590515137
2003-05-21,6.360292434692383
2003-05-22,6.347012519836426
2003-05-23,6.4054388999938965
2003-05-27,6.532910346984863
2003-05-28,6.455894947052002
2003-05-29,6.394813060760498
2003-05-30,6.501040458679199
2003-06-02,6.5355634689331055
2003-06-03,6.583367824554443
2003-06-04,6.625856399536133
2003-06-05,6.591330528259277
2003-06-06,6.578055381774902
2003-06-09,6.5674309730529785
2003-06-10,6.607265472412109
2003-06-11,6.7984747886657715
2003-06-12,6.7373948097229
2003-06-13,6.625856399536133
2003-06-16,6.617891788482666
2003-06-17,6.5541510581970215
2003-06-18,6.514317989349365
2003-06-19,6.548842430114746
2003-06-20,6.524292469024658
2003-06-23,6.505611419677734
2003-06-24,6.500277996063232
2003-06-25,6.510952949523926
2003-06-26,6.481595993041992
2003-06-27,6.45758056640625
2003-06-30,6.41755485534668
2003-07-01,6.4122209548950195
2003-07-02,6.404211521148682
2003-07-03,6.393537521362305
2003-07-07,6.350843906402588
2003-07-08,6.340169429779053
2003-07-09,6.404211521148682
2003-07-10,6.308149814605713
2003-07-11,6.326829433441162
2003-07-14,6.270791053771973
2003-07-15,6.217421054840088
2003-07-16,6.158720016479492
2003-07-17,6.19874382019043
2003-07-18,6.340169429779053
2003-07-21,6.305477619171143
2003-07-22,6.289473056793213
2003-07-23,6.254782199859619
2003-07-24,6.196079730987549
2003-07-25,6.252111911773682
2003-07-28,6.225429534912109
2003-07-29,6.137374401092529
2003-07-30,6.145376682281494
2003-07-31,6.190739631652832
2003-08-01,6.174729824066162
2003-08-04,6.110683917999268
2003-08-05,6.084000110626221
2003-08-06,6.190739631652832
2003-08-07,6.345510005950928
2003-08-08,6.364187240600586
2003-08-11,6.393537521362305
2003-08-12,6.438903331756592
2003-08-13,6.433564186096191
2003-08-14,6.45758056640625
2003-08-15,6.478930950164795
2003-08-18,6.478930950164795
2003-08-19,6.4495768547058105
2003-08-20,6.478930950164795
2003-08-21,6.540301322937012
2003-08-22,6.438903331756592
2003-08-25,6.438903331756592
2003-08-26,6.44423770904541
2003-08-27,6.470922470092773
2003-08-28,6.577661991119385
2003-08-29,6.585663795471191
2003-09-02,6.62836217880249
2003-09-03,6.631030082702637
2003-09-04,6.620354175567627
2003-09-05,6.591002941131592
2003-09-08,6.681729793548584
2003-09-09,6.609682083129883
2003-09-10,6.540301322937012
2003-09-11,6.526960372924805
