Date,EQIX
2001-03-30,29.418846130371094
2001-04-02,26.47695541381836
2001-04-03,25.741487503051758
2001-04-04,24.27054786682129
2001-04-05,24.27054786682129
2001-04-06,13.97395133972168
2001-04-09,21.65226936340332
2001-04-10,26.123931884765625
2001-04-11,31.772348403930664
2001-04-12,30.595609664916992
2001-04-16,32.4784049987793
2001-04-17,31.06629753112793
2001-04-18,34.361209869384766
2001-04-19,38.36216354370117
2001-04-20,35.30261993408203
2001-04-23,28.94813346862793
2001-04-24,30.360233306884766
2001-04-25,29.889530181884766
2001-04-26,29.418846130371094
2001-04-27,30.595609664916992
2001-04-30,31.06629753112793
2001-05-01,31.06629753112793
2001-05-02,40.71567153930664
2001-05-03,40.00962448120117
2001-05-04,38.12681198120117
2001-05-07,37.1854248046875
2001-05-08,38.12681198120117
2001-05-09,36.0086555480957
2001-05-10,35.30261993408203
2001-05-11,32.7137451171875
2001-05-14,27.300682067871094
2001-05-15,29.889530181884766
2001-05-16,30.595609664916992
2001-05-17,29.418846130371094
2001-05-18,28.242090225219727
2001-05-21,32.7137451171875
2001-05-22,33.890506744384766
2001-05-23,33.655147552490234
2001-05-24,36.2440071105957
2001-05-25,35.30261993408203
2001-05-29,34.361209869384766
2001-05-30,30.595609664916992
2001-05-31,30.595609664916992
2001-06-01,31.772348403930664
2001-06-04,35.06724548339844
2001-06-05,35.773319244384766
2001-06-06,33.890506744384766
2001-06-07,32.00769805908203
2001-06-08,31.772348403930664
2001-06-11,31.772348403930664
2001-06-12,30.830944061279297
2001-06-13,31.301652908325195
2001-06-14,28.006746292114258
2001-06-15,27.065332412719727
2001-06-18,28.712791442871094
2001-06-19,28.94813346862793
2001-06-20,27.300682067871094
2001-06-21,26.829975128173828
2001-06-22,26.123931884765625
2001-06-25,26.594633102416992
2001-06-26,26.594633102416992
2001-06-27,25.888582229614258
2001-06-28,25.182527542114258
2001-06-29,25.182527542114258
2001-07-02,24.476469039916992
2001-07-03,26.359283447265625
2001-07-05,24.476469039916992
2001-07-06,24.711822509765625
2001-07-09,24.711822509765625
2001-07-10,24.24112892150879
2001-07-11,24.24112892150879
2001-07-12,24.24112892150879
2001-07-13,24.24112892150879
2001-07-16,32.00769805908203
2001-07-17,32.94911193847656
2001-07-18,31.537015914916992
2001-07-19,33.655147552490234
2001-07-20,33.655147552490234
2001-07-23,30.124895095825195
2001-07-24,31.772348403930664
2001-07-25,30.360233306884766
2001-07-26,29.418846130371094
2001-07-27,31.772348403930664
2001-07-30,31.772348403930664
2001-07-31,32.94911193847656
2001-08-01,29.889530181884766
2001-08-02,29.418846130371094
2001-08-03,28.47743797302246
2001-08-06,28.47743797302246
2001-08-07,29.418846130371094
2001-08-08,29.18349266052246
2001-08-09,29.418846130371094
2001-08-10,29.18349266052246
2001-08-13,28.006746292114258
2001-08-14,28.242090225219727
2001-08-15,28.242090225219727
2001-08-16,27.300682067871094
2001-08-17,27.065332412719727
2001-08-20,25.888582229614258
2001-08-21,24.711822509765625
2001-08-22,23.770418167114258
2001-08-23,23.064367294311523
2001-08-24,22.122962951660156
2001-08-27,20.94622039794922
2001-08-28,20.240158081054688
2001-08-29,18.35735321044922
2001-08-30,17.180604934692383
2001-08-31,17.180604934692383
2001-09-04,17.180604934692383
2001-09-05,15.297804832458496
2001-09-06,16.47455596923828
2001-09-07,15.297804832458496
2001-09-10,13.650341033935547
2001-09-17,12.70893669128418
2001-09-18,12.473588943481445
2001-09-19,12.473588943481445
2001-09-20,11.532183647155762
2001-09-21,10.35543155670166
2001-09-24,11.767536163330078
2001-09-25,9.414029121398926
2001-09-26,8.943329811096191
2001-09-27,10.35543155670166
2001-09-28,10.590782165527344
2001-10-01,10.590782165527344
2001-10-02,11.061481475830078
2001-10-03,10.120079040527344
2001-10-04,10.590782165527344
2001-10-05,9.884726524353027
2001-10-08,9.17867660522461
2001-10-09,10.120079040527344
2001-10-10,10.120079040527344
2001-10-11,10.590782165527344
2001-10-12,12.473588943481445
2001-10-15,15.297804832458496
2001-10-16,16.003849029541016
2001-10-17,16.709903717041016
2001-10-18,15.297804832458496
2001-10-19,13.885690689086914
2001-10-22,13.885690689086914
2001-10-23,14.121045112609863
2001-10-24,13.650341033935547
2001-10-25,9.64937973022461
2001-10-26,10.82613468170166
2001-10-29,12.002884864807129
2001-10-30,11.532183647155762
2001-10-31,12.70893669128418
2001-11-01,11.532183647155762
2001-11-02,12.238234519958496
2001-11-05,13.179641723632812
2001-11-06,14.356395721435547
2001-11-07,15.062447547912598
2001-11-08,16.23920249938965
2001-11-09,16.945253372192383
2001-11-12,17.651309967041016
2001-11-13,20.94622039794922
2001-11-14,23.535072326660156
2001-11-15,24.711822509765625
2001-11-16,25.888582229614258
2001-11-19,30.360233306884766
2001-11-20,32.00769805908203
2001-11-21,32.7137451171875
2001-11-23,31.772348403930664
2001-11-26,30.830944061279297
2001-11-27,37.6561164855957
2001-11-28,45.658050537109375
2001-11-29,40.00962448120117
2001-11-30,38.83286666870117
2001-12-03,38.83286666870117
2001-12-04,37.6561164855957
2001-12-05,37.1854248046875
2001-12-06,34.83190155029297
2001-12-07,33.1844482421875
2001-12-10,37.6561164855957
2001-12-11,37.891456604003906
2001-12-12,36.47935485839844
2001-12-13,46.364105224609375
2001-12-14,46.83480453491211
2001-12-17,45.42268371582031
2001-12-18,44.010589599609375
2001-12-19,47.30549621582031
2001-12-20,47.07014465332031
2001-12-21,45.893394470214844
2001-12-24,53.42462921142578
2001-12-26,69.428466796875
2001-12-27,79.31318664550781
2001-12-28,74.606201171875
2001-12-31,68.25170135498047
2002-01-02,63.30934524536133
2002-01-03,69.8991470336914
2002-01-04,73.66477966308594
2002-01-07,74.1354751586914
2002-01-08,70.60523986816406
2002-01-09,79.54855346679688
2002-01-10,76.018310546875
2002-01-11,74.84152221679688
2002-01-14,67.54563903808594
2002-01-15,66.60423278808594
2002-01-16,64.01539611816406
2002-01-17,59.07304000854492
2002-01-18,54.60136413574219
2002-01-22,49.42364501953125
2002-01-23,48.717594146728516
2002-01-24,54.60136413574219
2002-01-25,56.95487594604492
2002-01-28,54.36602020263672
2002-01-29,53.189266204833984
2002-01-30,54.36602020263672
2002-01-31,53.89529037475586
2002-02-01,50.12969970703125
2002-02-04,48.24689865112305
2002-02-05,43.30453872680664
2002-02-06,37.42076110839844
2002-02-07,34.361209869384766
2002-02-08,42.83382034301758
2002-02-11,52.24786376953125
2002-02-12,50.365055084228516
2002-02-13,51.306453704833984
2002-02-14,48.24689865112305
2002-02-15,44.48127746582031
2002-02-19,37.6561164855957
2002-02-20,36.71470642089844
2002-02-21,33.1844482421875
2002-02-22,35.06724548339844
2002-02-25,37.1854248046875
2002-02-26,34.361209869384766
2002-02-27,32.94911193847656
2002-02-28,29.418846130371094
2002-03-01,30.595609664916992
2002-03-04,25.41787338256836
2002-03-05,25.41787338256836
2002-03-06,24.94717788696289
2002-03-07,29.654186248779297
2002-03-08,28.006746292114258
2002-03-11,30.360233306884766
2002-03-12,33.1844482421875
2002-03-13,32.24305725097656
2002-03-14,31.301652908325195
2002-03-15,28.94813346862793
2002-03-18,29.889530181884766
2002-03-19,29.418846130371094
2002-03-20,28.242090225219727
2002-03-21,28.006746292114258
2002-03-22,27.300682067871094
2002-03-25,27.065332412719727
2002-03-26,27.771381378173828
2002-03-27,27.300682067871094
2002-03-28,28.47743797302246
2002-04-01,27.065332412719727
2002-04-02,26.123931884765625
2002-04-03,24.005769729614258
2002-04-04,23.064367294311523
2002-04-05,22.593666076660156
2002-04-08,20.475513458251953
2002-04-09,21.181564331054688
2002-04-10,21.181564331054688
2002-04-11,20.004812240600586
2002-04-12,19.063405990600586
2002-04-15,18.82805824279785
2002-04-16,18.35735321044922
2002-04-17,16.003849029541016
2002-04-18,19.29875946044922
2002-04-19,19.29875946044922
2002-04-22,16.47455596923828
2002-04-23,17.180604934692383
2002-04-24,17.180604934692383
2002-04-25,14.827093124389648
2002-04-26,15.062447547912598
2002-04-29,11.767536163330078
2002-04-30,13.414987564086914
2002-05-01,12.944291114807129
2002-05-02,13.650341033935547
2002-05-03,12.944291114807129
2002-05-06,13.885690689086914
2002-05-07,12.944291114807129
2002-05-08,11.767536163330078
2002-05-09,12.70893669128418
2002-05-10,11.767536163330078
2002-05-13,11.061481475830078
2002-05-14,10.590782165527344
2002-05-15,11.767536163330078
2002-05-16,11.532183647155762
2002-05-17,11.767536163330078
2002-05-20,11.767536163330078
2002-05-21,11.532183647155762
2002-05-22,11.296833038330078
2002-05-23,11.532183647155762
2002-05-24,11.532183647155762
2002-05-28,9.884726524353027
2002-05-29,8.943329811096191
2002-05-30,9.64937973022461
2002-05-31,10.82613468170166
2002-06-03,10.590782165527344
2002-06-04,11.532183647155762
2002-06-05,11.767536163330078
2002-06-06,10.35543155670166
2002-06-07,10.82613468170166
2002-06-10,10.590782165527344
2002-06-11,9.884726524353027
2002-06-12,9.884726524353027
2002-06-13,9.884726524353027
2002-06-14,9.64937973022461
2002-06-17,9.884726524353027
2002-06-18,9.64937973022461
2002-06-19,9.414029121398926
2002-06-20,9.17867660522461
2002-06-21,8.943329811096191
2002-06-24,8.707975387573242
2002-06-25,8.472626686096191
2002-06-26,8.472626686096191
2002-06-27,8.472626686096191
2002-06-28,8.23727798461914
2002-07-01,8.001924514770508
2002-07-02,7.531223773956299
2002-07-03,8.001924514770508
2002-07-05,8.472626686096191
2002-07-08,9.64937973022461
2002-07-09,9.64937973022461
2002-07-10,9.884726524353027
2002-07-11,9.17867660522461
2002-07-12,9.17867660522461
2002-07-15,9.17867660522461
2002-07-16,9.414029121398926
2002-07-17,11.532183647155762
2002-07-18,13.650341033935547
2002-07-19,11.532183647155762
2002-07-22,10.35543155670166
2002-07-23,10.82613468170166
2002-07-24,10.590782165527344
2002-07-25,10.590782165527344
2002-07-26,9.17867660522461
2002-07-29,9.414029121398926
2002-07-30,10.120079040527344
2002-07-31,11.296833038330078
2002-08-01,11.061481475830078
2002-08-02,10.82613468170166
2002-08-05,10.35543155670166
2002-08-06,10.590782165527344
2002-08-07,11.532183647155762
2002-08-08,12.238234519958496
2002-08-09,8.707975387573242
2002-08-12,8.707975387573242
2002-08-13,10.82613468170166
2002-08-14,9.414029121398926
2002-08-15,8.943329811096191
2002-08-16,8.943329811096191
2002-08-19,9.64937973022461
2002-08-20,9.414029121398926
2002-08-21,9.17867660522461
2002-08-22,8.472626686096191
2002-08-23,8.707975387573242
2002-08-26,8.472626686096191
2002-08-27,8.23727798461914
2002-08-28,7.531223773956299
2002-08-29,7.060522556304932
2002-08-30,7.295873165130615
2002-09-03,6.35446834564209
2002-09-04,7.766574382781982
2002-09-05,7.531223773956299
2002-09-06,7.295873165130615
2002-09-09,6.825170516967773
2002-09-10,6.589820861816406
2002-09-11,6.119117259979248
2002-09-12,5.17771577835083
2002-09-13,4.942363262176514
2002-09-16,5.17771577835083
2002-09-17,4.942363262176514
2002-09-18,6.35446834564209
2002-09-19,5.883768081665039
2002-09-20,6.35446834564209
2002-09-23,5.883768081665039
2002-09-24,5.648416519165039
2002-09-25,5.648416519165039
2002-09-26,5.883768081665039
2002-09-27,7.766574382781982
2002-09-30,8.001924514770508
2002-10-01,8.472626686096191
2002-10-02,8.472626686096191
2002-10-03,7.060522556304932
2002-10-04,6.825170516967773
2002-10-07,5.883768081665039
2002-10-08,5.17771577835083
2002-10-09,5.17771577835083
2002-10-10,5.17771577835083
2002-10-11,5.17771577835083
2002-10-14,5.883768081665039
2002-10-15,5.41306734085083
2002-10-16,5.17771577835083
2002-10-17,5.17771577835083
2002-10-18,5.17771577835083
2002-10-21,5.17771577835083
2002-10-22,5.41306734085083
2002-10-23,5.41306734085083
2002-10-24,5.41306734085083
2002-10-25,5.648416519165039
2002-10-28,6.119117259979248
2002-10-29,7.060522556304932
2002-10-30,6.589820861816406
2002-10-31,6.589820861816406
2002-11-01,6.119117259979248
2002-11-04,7.295873165130615
2002-11-05,7.766574382781982
2002-11-06,7.060522556304932
2002-11-07,6.35446834564209
2002-11-08,6.825170516967773
2002-11-11,6.35446834564209
2002-11-12,6.119117259979248
2002-11-13,6.119117259979248
2002-11-14,6.589820861816406
2002-11-15,6.589820861816406
2002-11-18,6.35446834564209
2002-11-19,6.119117259979248
2002-11-20,6.35446834564209
2002-11-21,7.060522556304932
2002-11-22,6.589820861816406
2002-11-25,8.001924514770508
2002-11-26,8.472626686096191
2002-11-27,8.23727798461914
2002-11-29,8.23727798461914
2002-12-02,7.531223773956299
2002-12-03,7.295873165130615
2002-12-04,6.825170516967773
2002-12-05,6.825170516967773
2002-12-06,6.589820861816406
2002-12-09,6.589820861816406
2002-12-10,6.825170516967773
2002-12-11,6.35446834564209
2002-12-12,6.119117259979248
2002-12-13,5.648416519165039
2002-12-16,5.883768081665039
2002-12-17,5.883768081665039
2002-12-18,5.648416519165039
2002-12-19,5.648416519165039
2002-12-20,5.883768081665039
2002-12-23,5.41306734085083
2002-12-24,5.41306734085083
2002-12-26,5.17771577835083
2002-12-27,5.17771577835083
2002-12-30,4.942363262176514
2002-12-31,4.192183971405029
2003-01-02,3.853868007659912
2003-01-03,3.7361912727355957
2003-01-06,4.1480560302734375
2003-01-07,5.663125514984131
2003-01-08,5.140942573547363
2003-01-09,5.19978141784668
2003-01-10,5.023266792297363
2003-01-13,5.221843719482422
2003-01-14,4.758498191833496
2003-01-15,4.5084357261657715
2003-01-16,4.464310169219971
2003-01-17,3.949479579925537
2003-01-21,3.603808879852295
2003-01-22,3.3022642135620117
2003-01-23,3.0374953746795654
2003-01-24,2.853628158569336
2003-01-27,2.3240890502929688
2003-01-28,2.706533670425415
2003-01-29,2.4196996688842773
2003-01-30,2.2505409717559814
2003-01-31,2.574148416519165
2003-02-03,2.3755722045898438
2003-02-04,2.463827133178711
2003-02-05,3.0448496341705322
2003-02-06,2.7653703689575195
2003-02-07,2.75801682472229
2003-02-10,2.7138876914978027
2003-02-11,2.9786574840545654
2003-02-12,2.8462722301483154
2003-02-13,2.9418840408325195
2003-02-14,2.8683371543884277
2003-02-18,2.8904011249542236
2003-02-19,2.8756914138793945
2003-02-20,2.927175283432007
2003-02-21,2.8389177322387695
2003-02-24,2.8389177322387695
2003-02-25,2.721243381500244
2003-02-26,2.632986545562744
2003-02-27,2.5006015300750732
2003-02-28,2.537374258041382
2003-03-03,2.5079565048217773
2003-03-04,2.9124655723571777
2003-03-05,2.478537082672119
2003-03-06,2.390280246734619
2003-03-07,2.2946691513061523
2003-03-10,2.4491183757781982
2003-03-11,2.537374258041382
2003-03-12,2.59621262550354
2003-03-13,2.809499502182007
2003-03-14,2.7433063983917236
2003-03-17,2.9565935134887695
2003-03-18,2.9713022708892822
2003-03-19,2.9565935134887695
2003-03-20,2.9418840408325195
2003-03-21,2.8389177322387695
2003-03-24,2.647695541381836
2003-03-25,2.59621262550354
2003-03-26,2.3535072803497314
2003-03-27,2.2799596786499023
2003-03-28,2.2284767627716064
2003-03-31,2.1696395874023438
2003-04-01,2.1769938468933105
2003-04-02,2.1990582942962646
2003-04-03,2.2578959465026855
2003-04-04,2.3093795776367188
2003-04-07,2.2799596786499023
2003-04-08,2.1696395874023438
2003-04-09,2.206413745880127
2003-04-10,2.1328656673431396
2003-04-11,2.1696395874023438
2003-04-14,2.2284767627716064
2003-04-15,2.390280246734619
2003-04-16,2.206413745880127
2003-04-17,2.206413745880127
2003-04-21,2.3608617782592773
2003-04-22,2.3461520671844482
2003-04-23,2.3314437866210938
2003-04-24,2.2799596786499023
2003-04-25,2.3461520671844482
2003-04-28,2.3535072803497314
2003-04-29,2.3167335987091064
2003-04-30,2.390280246734619
2003-05-01,2.4932467937469482
2003-05-02,2.9786574840545654
2003-05-05,3.956834077835083
2003-05-06,3.6700000762939453
2003-05-07,3.309619426727295
2003-05-08,3.0154311656951904
2003-05-09,3.088977813720703
2003-05-12,3.368455648422241
2003-05-13,3.383166551589966
2003-05-14,3.853868007659912
2003-05-15,3.875932216644287
2003-05-16,4.192183971405029
2003-05-19,3.8612239360809326
2003-05-20,4.0450897216796875
2003-05-21,4.0450897216796875
2003-05-22,4.251022815704346
2003-05-23,4.559919357299805
2003-05-27,5.574869632720947
2003-05-28,6.097054481506348
2003-05-29,6.1485371589660645
2003-05-30,6.119117259979248
2003-06-02,6.244149684906006
2003-06-03,6.141183376312256
2003-06-04,5.714611053466797
2003-06-05,5.9205427169799805
2003-06-06,5.957314968109131
2003-06-09,5.7366743087768555
2003-06-10,5.6557722091674805
2003-06-11,6.177955627441406
2003-06-12,6.258857727050781
2003-06-13,6.052926540374756
2003-06-16,6.185311317443848
2003-06-17,6.508918285369873
2003-06-18,6.83988094329834
2003-06-19,6.545691013336182
2003-06-20,6.656014442443848
2003-06-23,7.060522556304932
2003-06-24,7.494449138641357
2003-06-25,7.648902416229248
2003-06-26,6.69278621673584
2003-06-27,6.4721455574035645
2003-06-30,5.773448467254639
2003-07-01,5.905831336975098
2003-07-02,6.4353718757629395
2003-07-03,6.4353718757629395
2003-07-07,6.633947849273682
2003-07-08,6.98697566986084
2003-07-09,7.420905590057373
2003-07-10,7.354711532592773
2003-07-11,7.567996978759766
2003-07-14,7.575352668762207
2003-07-15,7.744508266448975
2003-07-16,9.42138385772705
2003-07-17,9.524349212646484
2003-07-18,9.472864151000977
2003-07-21,9.237518310546875
2003-07-22,9.987695693969727
2003-07-23,12.878101348876953
2003-07-24,14.179879188537598
2003-07-25,13.97395133972168
2003-07-28,14.69471263885498
2003-07-29,13.782726287841797
2003-07-30,14.26813793182373
2003-07-31,14.010723114013672
2003-08-01,10.745230674743652
2003-08-04,12.422102928161621
2003-08-05,11.70134449005127
2003-08-06,11.03206729888916
2003-08-07,9.693507194519043
2003-08-08,9.480219841003418
2003-08-11,10.701105117797852
2003-08-12,10.259820938110352
2003-08-13,10.098016738891602
2003-08-14,9.92885684967041
2003-08-15,10.370141983032227
2003-08-18,11.686636924743652
2003-08-19,11.598376274108887
2003-08-20,12.466236114501953
2003-08-21,13.003130912780762
2003-08-22,12.635395050048828
2003-08-25,13.319380760192871
2003-08-26,12.988419532775879
2003-08-27,13.64299201965332
2003-08-28,13.378217697143555
2003-08-29,13.635635375976562
2003-09-02,14.121045112609863
2003-09-03,13.620926856994629
2003-09-04,14.496129035949707
2003-09-05,14.496129035949707
2003-09-08,14.253422737121582
2003-09-09,14.010723114013672
2003-09-10,14.010723114013672
2003-09-11,13.996017456054688
2003-09-12,14.157815933227539
2003-09-15,14.06955623626709
2003-09-16,14.143107414245605
2003-09-17,14.084269523620605
2003-09-18,14.59174633026123
2003-09-19,16.18035888671875
2003-09-22,17.187955856323242
2003-09-23,17.099699020385742
2003-09-24,15.974431037902832
2003-09-25,15.312506675720215
2003-09-26,13.937174797058105
2003-09-29,13.841564178466797
2003-09-30,13.709181785583496
2003-10-01,13.23847770690918
2003-10-02,13.106090545654297
2003-10-03,14.304909706115723
2003-10-06,14.628515243530273
2003-10-07,14.657933235168457
2003-10-08,14.503486633300781
2003-10-09,14.819742202758789
2003-10-10,14.606456756591797
2003-10-13,14.702067375183105
2003-10-14,14.121045112609863
2003-10-15,13.804789543151855
2003-10-16,14.246071815490723
2003-10-17,13.606212615966797
2003-10-20,13.687117576599121
2003-10-21,14.304909706115723
2003-10-22,13.716532707214355
2003-10-23,14.05485725402832
2003-10-24,14.709423065185547
2003-10-27,14.569684982299805
2003-10-28,13.893045425415039
2003-10-29,13.834210395812988
2003-10-30,13.606212615966797
2003-10-31,13.38557243347168
2003-11-03,13.863630294799805
2003-11-04,13.414987564086914
2003-11-05,12.532424926757812
2003-11-06,13.06932258605957
2003-11-07,13.97395133972168
2003-11-10,14.319619178771973
2003-11-11,14.466713905334473
2003-11-12,14.510839462280273
2003-11-13,14.562325477600098
2003-11-14,14.819742202758789
2003-11-17,15.739076614379883
2003-11-18,16.621644973754883
2003-11-19,16.290681838989258
2003-11-20,16.364227294921875
2003-11-21,16.437776565551758
2003-11-24,18.019046783447266
2003-11-25,18.739803314208984
2003-11-26,19.159013748168945
2003-11-28,19.644424438476562
2003-12-01,20.14454460144043
2003-12-02,20.747636795043945
2003-12-03,20.232807159423828
2003-12-04,18.960439682006836
2003-12-05,18.27645492553711
2003-12-08,19.78416633605957
2003-12-09,19.51939582824707
2003-12-10,19.122241973876953
2003-12-11,19.482627868652344
2003-12-12,20.173967361450195
2003-12-15,19.982744216918945
2003-12-16,19.15166473388672
2003-12-17,19.387014389038086
2003-12-18,19.931264877319336
2003-12-19,20.203388214111328
2003-12-22,19.703269958496094
2003-12-23,19.20314598083496
2003-12-24,19.85771369934082
2003-12-26,20.03423309326172
2003-12-29,20.777055740356445
2003-12-30,20.54905891418457
2003-12-31,20.747636795043945
2004-01-02,21.203632354736328
2004-01-05,21.328657150268555
2004-01-06,21.262468338012695
2004-01-07,21.622846603393555
2004-01-08,22.755462646484375
2004-01-09,27.116811752319336
2004-01-12,25.84446144104004
2004-01-13,25.006011962890625
2004-01-14,26.329862594604492
2004-01-15,26.2048282623291
2004-01-16,26.565216064453125
2004-01-20,26.800552368164062
2004-01-21,26.160709381103516
2004-01-22,25.006011962890625
2004-01-23,24.527956008911133
2004-01-26,25.667940139770508
2004-01-27,25.123693466186523
2004-01-28,25.270790100097656
2004-01-29,25.006011962890625
2004-01-30,24.204357147216797
2004-02-02,23.55713653564453
2004-02-03,23.54242515563965
2004-02-04,23.97635269165039
2004-02-05,21.69639015197754
2004-02-06,21.733173370361328
2004-02-09,22.07883644104004
2004-02-10,22.373022079467773
2004-02-11,22.80695152282715
2004-02-12,22.43186378479004
2004-02-13,22.06413459777832
2004-02-17,22.071487426757812
2004-02-18,22.027355194091797
2004-02-19,21.23304557800293
2004-02-20,20.64466667175293
2004-02-23,19.482627868652344
2004-02-24,19.71797752380371
2004-02-25,20.328414916992188
2004-02-26,20.394611358642578
2004-02-27,20.953567504882812
2004-03-01,21.512529373168945
2004-03-02,21.218341827392578
2004-03-03,21.10801887512207
2004-03-04,22.137676239013672
2004-03-05,23.939586639404297
2004-03-08,23.579200744628906
2004-03-09,23.527719497680664
2004-03-10,23.3512020111084
2004-03-11,23.255596160888672
2004-03-12,24.417634963989258
2004-03-15,23.12320899963379
2004-03-16,21.917036056518555
2004-03-17,22.784887313842773
2004-03-18,22.784887313842773
2004-03-19,22.799606323242188
2004-03-22,22.86579132080078
2004-03-23,22.81431007385254
2004-03-24,23.329143524169922
2004-03-25,24.910404205322266
2004-03-26,24.95453453063965
2004-03-29,26.131282806396484
2004-03-30,26.83734893798828
2004-03-31,26.6461181640625
2004-04-01,26.359283447265625
2004-04-02,26.101871490478516
2004-04-05,24.77801513671875
2004-04-06,24.307315826416016
2004-04-07,23.564491271972656
2004-04-08,24.9986629486084
2004-04-12,24.81479263305664
2004-04-13,24.174930572509766
2004-04-14,23.358558654785156
2004-04-15,23.22617530822754
2004-04-16,22.43186378479004
2004-04-19,22.056779861450195
2004-04-20,21.03447723388672
2004-04-21,22.343612670898438
2004-04-22,23.167333602905273
2004-04-23,23.97635269165039
2004-04-26,23.71894073486328
