Date,XLV
2001-06-05,20.33553695678711
2001-06-06,20.173553466796875
2001-06-07,20.288288116455078
2001-06-08,20.180307388305664
2001-06-11,20.079065322875977
2001-06-12,20.031818389892578
2001-06-13,19.937332153320312
2001-06-14,19.566116333007812
2001-06-15,19.513450622558594
2001-06-18,19.216358184814453
2001-06-19,19.2703800201416
2001-06-20,19.689002990722656
2001-06-21,19.911828994750977
2001-06-22,19.655242919921875
2001-06-25,19.7025089263916
2001-06-26,19.398670196533203
2001-06-27,19.71601676940918
2001-06-28,19.864559173583984
2001-06-29,19.952342987060547
2001-07-02,20.094133377075195
2001-07-03,20.094133377075195
2001-07-05,19.857807159423828
2001-07-06,19.486448287963867
2001-07-09,19.378414154052734
2001-07-10,19.378414154052734
2001-07-11,19.364910125732422
2001-07-12,19.553964614868164
2001-07-13,19.689002990722656
2001-07-16,19.594480514526367
2001-07-17,19.729520797729492
2001-07-18,19.533716201782227
2001-07-19,19.418928146362305
2001-07-20,19.4661808013916
2001-07-23,19.088069915771484
2001-07-24,19.00029945373535
2001-07-25,19.10833168029785
2001-07-26,19.66875457763672
2001-07-27,19.695762634277344
2001-07-30,19.695762634277344
2001-07-31,19.553964614868164
2001-08-01,19.533716201782227
2001-08-02,19.73627471923828
2001-08-03,19.5742244720459
2001-08-06,19.44593048095703
2001-08-07,19.499948501586914
2001-08-08,19.364910125732422
2001-08-09,19.277132034301758
2001-08-10,19.31089210510254
2001-08-13,19.459442138671875
2001-08-14,19.209613800048828
2001-08-15,18.946287155151367
2001-08-16,19.040813446044922
2001-08-17,18.831499099731445
2001-08-20,18.973295211791992
2001-08-21,19.08131980895996
2001-08-22,19.00704574584961
2001-08-23,19.10833168029785
2001-08-24,19.45267677307129
2001-08-27,19.209613800048828
2001-08-28,18.93952178955078
2001-08-29,18.770721435546875
2001-08-30,18.3858585357666
2001-08-31,18.56141471862793
2001-09-04,18.48039436340332
2001-09-05,18.493894577026367
2001-09-06,17.953733444213867
2001-09-07,17.60261344909668
2001-09-10,17.373056411743164
2001-09-17,15.921353340148926
2001-09-18,15.63101863861084
2001-09-19,15.374441146850586
2001-09-20,14.787015914916992
2001-09-21,14.8336181640625
2001-09-24,15.292956352233887
2001-09-25,15.184860229492188
2001-09-26,15.326719284057617
2001-09-27,15.563140869140625
2001-09-28,15.873870849609375
2001-10-01,15.576654434204102
2001-10-02,15.779298782348633
2001-10-03,16.36697006225586
2001-10-04,16.319679260253906
2001-10-05,16.144062042236328
2001-10-08,16.022476196289062
2001-10-09,15.873870849609375
2001-10-10,16.218358993530273
2001-10-11,16.60338592529297
2001-10-12,16.454776763916016
2001-10-15,16.515581130981445
2001-10-16,16.677688598632812
2001-10-17,16.177845001220703
2001-10-18,15.921151161193848
2001-10-19,15.867103576660156
2001-10-22,16.31292724609375
2001-10-23,16.41425132751465
2001-10-24,16.150808334350586
2001-10-25,16.245378494262695
2001-10-26,16.387237548828125
2001-10-29,15.968435287475586
2001-10-30,15.74552059173584
2001-10-31,15.954928398132324
2001-11-01,16.177845001220703
2001-11-02,16.26563835144043
2001-11-05,16.515581130981445
2001-11-06,16.718212127685547
2001-11-07,16.62364959716797
2001-11-08,16.76551055908203
2001-11-09,16.664180755615234
2001-11-12,16.704713821411133
2001-11-13,17.191059112548828
2001-11-14,17.39369773864746
2001-11-15,17.596345901489258
2001-11-16,17.596345901489258
2001-11-19,17.90032386779785
2001-11-20,17.90032386779785
2001-11-21,17.724681854248047
2001-11-23,17.798995971679688
2001-11-26,18.028661727905273
2001-11-27,17.96786880493164
2001-11-28,17.6909122467041
2001-11-29,17.731447219848633
2001-11-30,17.805742263793945
2001-12-03,17.819255828857422
2001-12-04,18.04892349243164
2001-12-05,18.6771240234375
2001-12-06,18.744661331176758
2001-12-07,18.636592864990234
2001-12-10,18.211048126220703
2001-12-11,18.339378356933594
2001-12-12,18.258312225341797
2001-12-13,17.866540908813477
2001-12-14,17.832763671875
2001-12-17,18.00163459777832
2001-12-18,18.26507568359375
2001-12-19,18.170509338378906
2001-12-20,17.94759750366211
2001-12-21,17.918506622314453
2001-12-24,17.999710083007812
2001-12-26,18.135032653808594
2001-12-27,18.338048934936523
2001-12-28,18.520748138427734
2001-12-31,18.23653793334961
2002-01-02,18.39218521118164
2002-01-03,18.473379135131836
2002-01-04,18.689918518066406
2002-01-07,18.710220336914062
2002-01-08,18.81171417236328
2002-01-09,18.710220336914062
2002-01-10,18.76435089111328
2002-01-11,18.642549514770508
2002-01-14,18.507211685180664
2002-01-15,18.737279891967773
2002-01-16,18.27714729309082
2002-01-17,18.39218521118164
2002-01-18,18.250070571899414
2002-01-22,18.20270347595215
2002-01-23,18.135032653808594
2002-01-24,18.28390884399414
2002-01-25,18.304218292236328
2002-01-28,18.338048934936523
2002-01-29,17.992935180664062
2002-01-30,17.918506622314453
2002-01-31,18.101205825805664
2002-02-01,18.067373275756836
2002-02-04,17.722261428833008
2002-02-05,17.817005157470703
2002-02-06,17.722261428833008
2002-02-07,18.067373275756836
2002-02-08,18.43954849243164
2002-02-11,18.608715057373047
2002-02-12,18.43954849243164
2002-02-13,18.744047164916992
2002-02-14,18.798194885253906
2002-02-15,18.507211685180664
2002-02-19,18.20270347595215
2002-02-20,18.642549514770508
2002-02-21,18.507211685180664
2002-02-22,18.676387786865234
2002-02-25,19.001188278198242
2002-02-26,18.94705581665039
2002-02-27,18.879383087158203
2002-02-28,18.933515548706055
2002-03-01,19.29216766357422
2002-03-04,19.488399505615234
2002-03-05,19.461345672607422
2002-03-06,19.731998443603516
2002-03-07,19.583141326904297
2002-03-08,19.786134719848633
2002-03-11,19.691408157348633
2002-03-12,19.62373924255371
2002-03-13,19.556060791015625
2002-03-14,19.691408157348633
2002-03-15,20.05223846435547
2002-03-18,20.228248596191406
2002-03-19,20.20794105529785
2002-03-20,20.214710235595703
2002-03-21,20.086084365844727
2002-03-22,19.977773666381836
2002-03-25,19.679899215698242
2002-03-26,19.564800262451172
2002-03-27,19.855911254882812
2002-03-28,20.031932830810547
2002-04-01,19.84914207458496
2002-04-02,19.73405647277832
2002-04-03,19.47679901123047
2002-04-04,19.754364013671875
2002-04-05,19.991313934326172
2002-04-08,20.07254981994629
2002-04-09,20.099632263183594
2002-04-10,20.282405853271484
2002-04-11,19.943923950195312
2002-04-12,20.011615753173828
2002-04-15,19.998077392578125
2002-04-16,20.133481979370117
2002-04-17,20.180862426757812
2002-04-18,20.390724182128906
2002-04-19,20.553205490112305
2002-04-22,20.45842933654785
2002-04-23,20.309490203857422
2002-04-24,20.444894790649414
2002-04-25,20.505815505981445
2002-04-26,20.174095153808594
2002-04-29,19.7137393951416
2002-04-30,19.910072326660156
2002-05-01,20.268863677978516
2002-05-02,20.201173782348633
2002-05-03,20.07254981994629
2002-05-06,19.693443298339844
2002-05-07,19.73405647277832
2002-05-08,20.174095153808594
2002-05-09,19.943923950195312
2002-05-10,19.679899215698242
2002-05-13,19.910072326660156
2002-05-14,20.268863677978516
2002-05-15,20.444894790649414
2002-05-16,20.49904441833496
2002-05-17,20.49226951599121
2002-05-20,20.309490203857422
2002-05-21,20.133481979370117
2002-05-22,20.011615753173828
2002-05-23,20.194398880004883
2002-05-24,20.113162994384766
2002-05-28,20.092859268188477
2002-05-29,20.079315185546875
2002-05-30,20.038694381713867
2002-05-31,20.18763542175293
2002-06-03,19.842376708984375
2002-06-04,19.794979095458984
2002-06-05,19.964229583740234
2002-06-06,19.693443298339844
2002-06-07,19.835599899291992
2002-06-10,19.876220703125
2002-06-11,19.7272891998291
2002-06-12,19.32109260559082
2002-06-13,18.969066619873047
2002-06-14,18.8268985748291
2002-06-17,19.354948043823242
2002-06-18,19.44295310974121
2002-06-19,19.375261306762695
2002-06-20,18.86074447631836
2002-06-21,18.46596908569336
2002-06-24,18.60816764831543
2002-06-25,18.316997528076172
2002-06-26,18.62171173095703
2002-06-27,19.09571647644043
2002-06-28,18.743602752685547
2002-07-01,17.958099365234375
2002-07-02,17.55180549621582
2002-07-03,17.578887939453125
2002-07-05,18.16801643371582
2002-07-08,17.944557189941406
2002-07-09,17.125207901000977
2002-07-10,16.332935333251953
2002-07-11,16.64442253112793
2002-07-12,16.861114501953125
2002-07-15,16.556400299072266
2002-07-16,16.441280364990234
2002-07-17,16.800159454345703
2002-07-18,16.007898330688477
2002-07-19,15.351064682006836
2002-07-22,15.222396850585938
2002-07-23,14.937995910644531
2002-07-24,15.906327247619629
2002-07-25,16.44805335998535
2002-07-26,16.813711166381836
2002-07-29,17.56534767150879
2002-07-30,17.694011688232422
2002-07-31,18.201879501342773
2002-08-01,17.694011688232422
2002-08-02,17.55180549621582
2002-08-05,16.800159454345703
2002-08-06,17.21323013305664
2002-08-07,17.78880500793457
2002-08-08,18.45241928100586
2002-08-09,18.425336837768555
2002-08-12,18.45241928100586
2002-08-13,18.01227569580078
2002-08-14,18.46596908569336
2002-08-15,18.59463119506836
2002-08-16,18.44565200805664
2002-08-19,18.702970504760742
2002-08-20,18.46596908569336
2002-08-21,18.777454376220703
2002-08-22,19.36658477783203
2002-08-23,18.8654842376709
2002-08-26,19.07541275024414
2002-08-27,18.533689498901367
2002-08-28,18.384706497192383
2002-08-29,18.432109832763672
2002-08-30,18.377933502197266
2002-09-03,17.612756729125977
2002-09-04,18.154478073120117
2002-09-05,17.944557189941406
2002-09-06,17.944557189941406
2002-09-09,18.14769744873047
2002-09-10,18.215421676635742
2002-09-11,18.249271392822266
2002-09-12,17.903926849365234
2002-09-13,18.03936004638672
2002-09-16,18.03936004638672
2002-09-17,17.768491744995117
2002-09-18,17.870067596435547
2002-09-19,17.26740837097168
2002-09-20,17.40258026123047
2002-09-23,17.19879913330078
2002-09-24,17.185209274291992
2002-09-25,17.674274444580078
2002-09-26,17.986738204956055
2002-09-27,17.321067810058594
2002-09-30,17.23955726623535
2002-10-01,17.77617073059082
2002-10-02,17.78976058959961
2002-10-03,17.721820831298828
2002-10-04,17.164833068847656
2002-10-07,17.124086380004883
2002-10-08,17.626724243164062
2002-10-09,17.443340301513672
2002-10-10,17.660686492919922
2002-10-11,17.87126350402832
2002-10-14,18.339954376220703
2002-10-15,18.665998458862305
2002-10-16,18.720338821411133
2002-10-17,18.951276779174805
2002-10-18,18.958078384399414
2002-10-21,19.01920509338379
2002-10-22,18.665998458862305
2002-10-23,18.543725967407227
2002-10-24,18.23806381225586
2002-10-25,18.570899963378906
2002-10-28,18.489383697509766
2002-10-29,18.258438110351562
2002-10-30,18.380714416503906
2002-10-31,18.244861602783203
2002-11-01,18.428247451782227
2002-11-04,18.455434799194336
2002-11-05,18.68638038635254
2002-11-06,19.066755294799805
2002-11-07,18.985248565673828
2002-11-08,18.86298179626465
2002-11-11,18.604856491088867
2002-11-12,18.618453979492188
2002-11-13,18.401081085205078
2002-11-14,18.69316864013672
2002-11-15,18.86977195739746
2002-11-18,18.76787757873535
2002-11-19,18.74750518798828
2002-11-20,18.917316436767578
2002-11-21,19.01920509338379
2002-11-22,18.883359909057617
2002-11-25,18.829021453857422
2002-11-26,18.530147552490234
2002-11-27,18.883359909057617
2002-11-29,18.808643341064453
2002-12-02,18.638830184936523
2002-12-03,18.51656150817871
2002-12-04,18.68638038635254
2002-12-05,18.577693939208984
2002-12-06,18.65920639038086
2002-12-09,18.577693939208984
2002-12-10,18.645612716674805
2002-12-11,18.618453979492188
2002-12-12,18.428247451782227
2002-12-13,18.326366424560547
2002-12-16,18.509761810302734
2002-12-17,18.265230178833008
2002-12-18,18.210899353027344
2002-12-19,18.034284591674805
2002-12-20,18.19041633605957
2002-12-23,18.306325912475586
2002-12-24,18.40859603881836
2002-12-26,18.094966888427734
2002-12-27,17.85634422302246
2002-12-30,18.01996612548828
2002-12-31,18.101783752441406
2003-01-02,18.59269142150879
2003-01-03,18.783580780029297
2003-01-06,18.988121032714844
2003-01-07,18.71540069580078
2003-01-08,18.572237014770508
2003-01-09,18.763132095336914
2003-01-10,18.756319046020508
2003-01-13,18.76995277404785
2003-01-14,18.756319046020508
2003-01-15,18.544950485229492
2003-01-16,18.490406036376953
2003-01-17,18.47677230834961
2003-01-21,18.34041404724121
2003-01-22,18.292695999145508
2003-01-23,18.347232818603516
2003-01-24,17.944969177246094
2003-01-27,17.549535751342773
2003-01-28,17.84951400756836
2003-01-29,18.01996612548828
2003-01-30,17.68589210510254
2003-01-31,18.040422439575195
2003-02-03,17.965429306030273
2003-02-04,17.754064559936523
2003-02-05,17.62452507019043
2003-02-06,17.590438842773438
2003-02-07,17.556339263916016
2003-02-10,17.68589210510254
2003-02-11,17.481346130371094
2003-02-12,17.28362464904785
2003-02-13,17.079090118408203
2003-02-14,17.263172149658203
2003-02-18,17.68589210510254
2003-02-19,17.60406494140625
2003-02-20,17.406347274780273
2003-02-21,17.5836124420166
2003-02-24,17.351810455322266
2003-02-25,17.467714309692383
2003-02-26,17.372257232666016
2003-02-27,17.590438842773438
2003-02-28,17.638164520263672
2003-03-03,17.549535751342773
2003-03-04,17.35862159729004
2003-03-05,17.522260665893555
2003-03-06,17.556339263916016
2003-03-07,17.72678565979004
2003-03-10,17.426807403564453
2003-03-11,17.194992065429688
2003-03-12,17.249528884887695
2003-03-13,17.494985580444336
2003-03-14,17.351810455322266
2003-03-17,17.842702865600586
2003-03-18,18.03360939025879
2003-03-19,18.238143920898438
2003-03-20,18.217693328857422
2003-03-21,18.69076919555664
2003-03-24,18.16436195373535
2003-03-25,18.52669334411621
2003-03-26,18.383129119873047
2003-03-27,18.451492309570312
2003-03-28,18.478839874267578
2003-03-31,18.26692008972168
2003-04-01,18.519859313964844
2003-04-02,18.793317794799805
2003-04-03,18.745464324951172
2003-04-04,18.820661544799805
2003-04-07,18.656597137451172
2003-04-08,18.677087783813477
2003-04-09,18.430994033813477
2003-04-10,18.396800994873047
2003-04-11,18.30792236328125
2003-04-14,18.608726501464844
2003-04-15,18.49251365661621
2003-04-16,18.054981231689453
2003-04-17,18.232730865478516
2003-04-21,18.280593872070312
2003-04-22,18.588226318359375
2003-04-23,18.745464324951172
2003-04-24,18.861677169799805
2003-04-25,18.601890563964844
2003-04-28,18.752296447753906
2003-04-29,18.868515014648438
2003-04-30,18.868515014648438
2003-05-01,18.923206329345703
2003-05-02,19.21034049987793
2003-05-05,19.237680435180664
2003-05-06,19.271860122680664
2003-05-07,19.107789993286133
2003-05-08,19.039426803588867
2003-05-09,19.251358032226562
2003-05-12,19.442771911621094
2003-05-13,19.483797073364258
2003-05-14,19.449609756469727
2003-05-15,19.634193420410156
2003-05-16,19.586341857910156
2003-05-19,18.923206329345703
2003-05-20,18.69076919555664
2003-05-21,18.827497482299805
2003-05-22,19.039426803588867
2003-05-23,18.964223861694336
2003-05-27,19.237680435180664
2003-05-28,19.203500747680664
2003-05-29,19.046266555786133
2003-05-30,19.258190155029297
2003-06-02,19.107789993286133
2003-06-03,19.258190155029297
2003-06-04,19.593185424804688
2003-06-05,19.77775764465332
2003-06-06,19.955503463745117
2003-06-09,19.750404357910156
2003-06-10,19.900815963745117
2003-06-11,20.126422882080078
2003-06-12,20.167438507080078
2003-06-13,20.044387817382812
2003-06-16,20.652822494506836
2003-06-17,21.063003540039062
2003-06-18,21.00832176208496
2003-06-19,20.557109832763672
2003-06-20,20.705217361450195
2003-06-23,20.362401962280273
2003-06-24,20.376113891601562
2003-06-25,20.26641845703125
2003-06-26,20.554370880126953
2003-06-27,20.23899269104004
2003-06-30,20.108736038208008
2003-07-01,20.218429565429688
2003-07-02,20.410390853881836
2003-07-03,20.286991119384766
2003-07-07,20.430967330932617
2003-07-08,20.437820434570312
2003-07-09,20.31441879272461
2003-07-10,20.095014572143555
2003-07-11,20.328126907348633
2003-07-14,20.307565689086914
2003-07-15,20.232139587402344
2003-07-16,20.115589141845703
2003-07-17,19.985322952270508
2003-07-18,20.170438766479492
2003-07-21,19.855056762695312
2003-07-22,19.820777893066406
2003-07-23,19.964752197265625
2003-07-24,19.807050704956055
2003-07-25,19.964752197265625
2003-07-28,19.916759490966797
2003-07-29,19.8276309967041
2003-07-30,19.909914016723633
2003-07-31,19.807050704956055
2003-08-01,19.50539207458496
2003-08-04,19.539688110351562
2003-08-05,19.217445373535156
2003-08-06,19.20374298095703
2003-08-07,19.512258529663086
2003-08-08,19.587677001953125
2003-08-11,19.54654312133789
2003-08-12,19.601383209228516
2003-08-13,19.320281982421875
2003-08-14,19.306575775146484
2003-08-15,19.26543617248535
2003-08-18,19.39569854736328
2003-08-19,19.292865753173828
2003-08-20,19.23801612854004
2003-08-21,19.128320693969727
2003-08-22,18.840362548828125
2003-08-25,18.97748565673828
2003-08-26,18.99119758605957
2003-08-27,19.004911422729492
2003-08-28,19.018619537353516
2003-08-29,19.073471069335938
2003-09-02,19.361419677734375
2003-09-03,19.286006927490234
2003-09-04,19.334007263183594
2003-09-05,19.286006927490234
2003-09-08,19.62880516052246
2003-09-09,19.690513610839844
2003-09-10,19.717931747436523
2003-09-11,19.8276309967041
2003-09-12,19.868770599365234
2003-09-15,19.813920974731445
2003-09-16,19.937334060668945
2003-09-17,19.88934326171875
2003-09-18,19.957901000976562
