Date,GOOGL
2005-11-07,9.80459976196289
2005-11-08,9.677275657653809
2005-11-09,9.41046142578125
2005-11-10,9.70705795288086
2005-11-11,9.68968391418457
2005-11-14,9.852750778198242
2005-11-15,9.749252319335938
2005-11-16,9.882040023803711
2005-11-17,10.013585090637207
2005-11-18,9.933168411254883
2005-11-21,10.160268783569336
2005-11-22,10.336739540100098
2005-11-23,10.49533748626709
2005-11-25,10.638300895690918
2005-11-28,10.510727882385254
2005-11-29,10.01581859588623
2005-11-30,10.049822807312012
2005-12-01,10.277668952941895
2005-12-02,10.367267608642578
2005-12-05,10.073153495788574
2005-12-06,10.04063892364502
2005-12-07,10.032696723937988
2005-12-08,10.192288398742676
2005-12-09,10.15629768371582
2005-12-12,10.240935325622559
2005-12-13,10.362054824829102
2005-12-14,10.398538589477539
2005-12-15,10.48764419555664
2005-12-16,10.676275253295898
2005-12-19,10.538524627685547
2005-12-20,10.666098594665527
2005-12-21,10.581461906433105
2005-12-22,10.723184585571289
2005-12-23,10.695634841918945
2005-12-27,10.539518356323242
2005-12-28,10.590398788452148
2005-12-29,10.428077697753906
2005-12-30,10.296777725219727
2006-01-03,10.802358627319336
2006-01-04,11.050806999206543
2006-01-05,11.199726104736328
2006-01-06,11.557629585266113
2006-01-09,11.588406562805176
2006-01-10,11.659393310546875
2006-01-11,11.705805778503418
2006-01-12,11.507246017456055
2006-01-13,11.572273254394531
2006-01-17,11.593616485595703
2006-01-18,11.042618751525879
2006-01-19,10.832639694213867
2006-01-20,9.914551734924316
2006-01-23,10.610502243041992
2006-01-24,10.995955467224121
2006-01-25,10.7470121383667
2006-01-26,10.778532981872559
2006-01-27,10.759173393249512
2006-01-30,10.593624114990234
2006-01-31,10.73857307434082
2006-02-01,9.972136497497559
2006-02-02,9.829668045043945
2006-02-03,9.4700288772583
2006-02-06,9.558138847351074
2006-02-07,9.131731986999512
2006-02-08,9.160524368286133
2006-02-09,8.904630661010742
2006-02-10,8.999939918518066
2006-02-13,8.580236434936523
2006-02-14,8.521164894104004
2006-02-15,8.497832298278809
2006-02-16,9.09549617767334
2006-02-17,9.152334213256836
2006-02-21,9.098722457885742
2006-02-22,9.071420669555664
2006-02-23,9.38365650177002
2006-02-24,9.367025375366211
2006-02-27,9.689188003540039
2006-02-28,9.000187873840332
2006-03-01,9.05429744720459
2006-03-02,9.3434476852417
2006-03-03,9.386385917663574
2006-03-06,9.136200904846191
2006-03-07,9.045607566833496
2006-03-08,8.783263206481934
2006-03-09,8.513221740722656
2006-03-10,8.376713752746582
2006-03-13,8.365792274475098
2006-03-14,8.715752601623535
2006-03-15,8.55045223236084
2006-03-16,8.408235549926758
2006-03-17,8.433549880981445
2006-03-20,8.642036437988281
2006-03-21,8.436776161193848
2006-03-22,8.444222450256348
2006-03-23,8.485671043395996
2006-03-24,9.079115867614746
2006-03-27,9.175664901733398
2006-03-28,9.362060546875
2006-03-29,9.803359985351562
2006-03-30,9.641037940979004
2006-03-31,9.679756164550781
2006-04-03,9.672309875488281
2006-04-04,10.035675048828125
2006-04-05,10.126266479492188
2006-04-06,10.205442428588867
2006-04-07,10.080843925476074
2006-04-10,10.334505081176758
2006-04-11,10.167716026306152
2006-04-12,10.150093078613281
2006-04-13,9.981565475463867
2006-04-17,10.097227096557617
2006-04-18,10.033190727233887
2006-04-19,10.188563346862793
2006-04-20,10.300253868103027
2006-04-21,10.848772048950195
2006-04-24,10.933161735534668
2006-04-25,10.60206413269043
2006-04-26,10.572527885437012
2006-04-27,10.425098419189453
2006-04-28,10.373225212097168
2006-05-01,9.900653839111328
2006-05-02,9.7988920211792
2006-05-03,9.783255577087402
2006-05-04,9.797652244567871
2006-05-05,9.786479949951172
2006-05-08,9.798395156860352
2006-05-09,10.146370887756348
2006-05-10,10.001920700073242
2006-05-11,9.605297088623047
2006-05-12,9.28586483001709
2006-05-15,9.33724308013916
2006-05-16,9.215624809265137
2006-05-17,9.295049667358398
2006-05-18,9.207930564880371
2006-05-19,9.183854103088379
2006-05-22,9.206937789916992
2006-05-23,9.321854591369629
2006-05-24,9.462581634521484
2006-05-25,9.505767822265625
2006-05-26,9.46506404876709
2006-05-30,9.231510162353516
2006-05-31,9.228530883789062
2006-06-01,9.496585845947266
2006-06-02,9.417655944824219
2006-06-05,9.293560028076172
2006-06-06,9.679509162902832
2006-06-07,9.593135833740234
2006-06-08,9.761661529541016
2006-06-09,9.594624519348145
2006-06-12,9.469779968261719
2006-06-13,9.593384742736816
2006-06-14,9.540515899658203
2006-06-15,9.70457649230957
2006-06-16,9.697129249572754
2006-06-19,9.633590698242188
2006-06-20,9.609517097473145
2006-06-21,9.980819702148438
2006-06-22,9.926714897155762
2006-06-23,10.048580169677734
2006-06-26,10.032696723937988
2006-06-27,9.9855375289917
2006-06-28,10.079606056213379
2006-06-29,10.369997024536133
2006-06-30,10.407724380493164
2006-07-03,10.503778457641602
2006-07-05,10.460589408874512
2006-07-06,10.50352954864502
2006-07-07,10.43552303314209
2006-07-10,10.379676818847656
2006-07-11,10.537532806396484
2006-07-12,10.356099128723145
2006-07-13,10.147114753723145
2006-07-14,10.014824867248535
2006-07-17,10.123784065246582
2006-07-18,10.003657341003418
2006-07-19,9.903136253356934
2006-07-20,9.6082763671875
2006-07-21,9.682486534118652
2006-07-24,9.702094078063965
2006-07-25,9.663872718811035
2006-07-26,9.568066596984863
2006-07-27,9.491125106811523
2006-07-28,9.633096694946289
2006-07-31,9.595367431640625
2006-08-01,9.32011604309082
2006-08-02,9.114607810974121
2006-08-03,9.317137718200684
2006-08-04,9.278916358947754
2006-08-07,9.380678176879883
2006-08-08,9.456378936767578
2006-08-09,9.355608940124512
2006-08-10,9.287602424621582
2006-08-11,9.146129608154297
2006-08-14,9.169212341308594
2006-08-15,9.455633163452148
2006-08-16,9.6231689453125
2006-08-17,9.575512886047363
2006-08-18,9.514952659606934
2006-08-21,9.364544868469238
2006-08-22,9.389115333557129
2006-08-23,9.268491744995117
2006-08-24,9.275938034057617
2006-08-25,9.264272689819336
2006-08-28,9.455137252807617
2006-08-29,9.405496597290039
2006-08-30,9.450173377990723
2006-08-31,9.395072937011719
2006-09-01,9.396809577941895
2006-09-05,9.539772033691406
2006-09-06,9.43503189086914
2006-09-07,9.394079208374023
2006-09-08,9.378195762634277
2006-09-11,9.53307056427002
2006-09-12,9.726913452148438
2006-09-13,10.091021537780762
2006-09-14,10.026739120483398
2006-09-15,10.173178672790527
2006-09-18,10.292561531066895
2006-09-19,10.022520065307617
2006-09-20,9.853495597839355
2006-09-21,10.097970962524414
2006-09-22,10.021775245666504
2006-09-25,10.026739120483398
2006-09-26,10.098469734191895
2006-09-27,10.0004301071167
2006-09-28,10.016812324523926
2006-09-29,9.975112915039062
2006-10-02,9.963696479797363
2006-10-03,10.028227806091309
2006-10-04,10.317628860473633
2006-10-05,10.22107982635498
2006-10-06,10.436763763427734
2006-10-09,10.64773178100586
2006-10-10,10.589405059814453
2006-10-11,10.58568286895752
2006-10-12,10.609013557434082
2006-10-13,10.605539321899414
2006-10-16,10.46778678894043
2006-10-17,10.440237998962402
2006-10-18,10.4072265625
2006-10-19,10.574761390686035
2006-10-20,11.40895938873291
2006-10-23,11.932906150817871
2006-10-24,11.747501373291016
2006-10-25,12.077357292175293
2006-10-26,12.040128707885742
2006-10-27,11.794412612915039
2006-10-30,11.828413963317871
2006-10-31,11.823946952819824
2006-11-01,11.60329818725586
2006-11-02,11.663113594055176
2006-11-03,11.710023880004883
2006-11-06,11.837846755981445
2006-11-07,11.729133605957031
2006-11-08,11.789446830749512
2006-11-09,11.730626106262207
2006-11-10,11.753458976745605
2006-11-13,11.939111709594727
2006-11-14,12.14437198638916
2006-11-15,12.209649085998535
2006-11-16,12.308183670043945
2006-11-17,12.379913330078125
2006-11-20,12.287087440490723
2006-11-21,12.649456024169922
2006-11-22,12.608752250671387
2006-11-24,12.53404426574707
2006-11-27,12.031441688537598
2006-11-28,12.149335861206055
2006-11-29,12.028959274291992
2006-11-30,12.032930374145508
2006-12-01,11.933403015136719
2006-12-04,12.033921241760254
2006-12-05,12.087285995483398
2006-12-06,12.129728317260742
2006-12-07,11.979070663452148
2006-12-08,12.015556335449219
2006-12-11,12.011089324951172
2006-12-12,11.95772647857666
2006-12-13,11.888480186462402
2006-12-14,11.966165542602539
2006-12-15,11.920991897583008
2006-12-18,11.486645698547363
2006-12-19,11.631343841552734
2006-12-20,11.489126205444336
2006-12-21,11.322833061218262
2006-12-22,11.307445526123047
2006-12-26,11.35584545135498
2006-12-27,11.61645221710205
2006-12-28,11.480688095092773
2006-12-29,11.429062843322754
2007-01-03,11.605530738830566
2007-01-04,11.99445915222168
2007-01-05,12.092001914978027
2007-01-08,12.002401351928711
2007-01-09,12.050055503845215
2007-01-10,12.148344039916992
2007-01-11,12.402995109558105
2007-01-12,12.53404426574707
2007-01-16,12.51617431640625
2007-01-17,12.34243392944336
2007-01-18,12.10788631439209
2007-01-19,12.155540466308594
2007-01-22,11.934394836425781
2007-01-23,11.889968872070312
2007-01-24,12.386861801147461
2007-01-25,12.114339828491211
2007-01-26,12.306694030761719
2007-01-29,12.223051071166992
2007-01-30,12.268966674804688
2007-01-31,12.447174072265625
2007-02-01,11.956981658935547
2007-02-02,11.950776100158691
2007-02-05,11.59485912322998
2007-02-06,11.702079772949219
2007-02-07,11.665596008300781
2007-02-08,11.690912246704102
2007-02-09,11.464058876037598
2007-02-12,11.37470531463623
2007-02-13,11.39480972290039
2007-02-14,11.564332008361816
2007-02-15,11.453634262084961
2007-02-16,11.663856506347656
2007-02-20,11.717470169067383
2007-02-21,11.810792922973633
2007-02-22,11.81054401397705
2007-02-23,11.680736541748047
2007-02-26,11.539511680603027
2007-02-27,11.138422012329102
2007-02-28,11.155299186706543
2007-03-01,11.125019073486328
2007-03-02,10.887988090515137
2007-03-05,10.944330215454102
2007-03-06,11.356339454650879
2007-03-07,11.30893325805664
2007-03-08,11.286099433898926
2007-03-09,11.242416381835938
2007-03-12,11.286844253540039
2007-03-13,10.995955467224121
2007-03-14,11.11931037902832
2007-03-15,11.074387550354004
2007-03-16,10.94184684753418
2007-03-19,11.100199699401855
2007-03-20,11.051799774169922
2007-03-21,11.331520080566406
2007-03-22,11.467782020568848
2007-03-23,11.462570190429688
2007-03-26,11.54124927520752
2007-03-27,11.506997108459473
2007-03-28,11.463810920715332
2007-03-29,11.439983367919922
2007-03-30,11.371479988098145
2007-04-02,11.380663871765137
2007-04-03,11.729880332946777
2007-04-04,11.690664291381836
2007-04-05,11.702826499938965
2007-04-09,11.620920181274414
2007-04-10,11.578479766845703
2007-04-11,11.529584884643555
2007-04-12,11.600567817687988
2007-04-13,11.573265075683594
2007-04-16,11.771328926086426
2007-04-17,11.734845161437988
2007-04-18,11.814515113830566
2007-04-19,11.706299781799316
2007-04-20,11.975099563598633
2007-04-23,11.89071273803711
2007-04-24,11.852241516113281
2007-04-25,11.86365795135498
2007-04-26,11.94283390045166
2007-04-27,11.8889741897583
2007-04-30,11.69959831237793
2007-05-01,11.64052963256836
2007-05-02,11.560606956481934
2007-05-03,11.74551773071289
2007-05-04,11.693147659301758
2007-05-07,11.597588539123535
2007-05-08,11.58617115020752
2007-05-09,11.646733283996582
2007-05-10,11.453634262084961
2007-05-11,11.584434509277344
2007-05-14,11.461328506469727
2007-05-15,11.367508888244629
2007-05-16,11.730127334594727
2007-05-17,11.689175605773926
2007-05-18,11.67328929901123
2007-05-21,11.6802396774292
2007-05-22,11.810792922973633
2007-05-23,11.763882637023926
2007-05-24,11.772819519042969
2007-05-25,12.000911712646484
2007-05-29,12.09001636505127
2007-05-30,12.37519645690918
2007-05-31,12.358070373535156
2007-06-01,12.419873237609863
2007-06-04,12.585420608520508
2007-06-05,12.877552032470703
2007-06-06,12.862905502319336
2007-06-07,12.783732414245605
2007-06-08,12.794404029846191
2007-06-11,12.69140338897705
2007-06-12,12.528334617614746
2007-06-13,12.54000186920166
2007-06-14,12.480433464050293
2007-06-15,12.556134223937988
2007-06-18,12.787206649780273
2007-06-19,12.765116691589355
2007-06-20,12.65739917755127
2007-06-21,12.760151863098145
2007-06-22,13.02994441986084
2007-06-25,13.090505599975586
2007-06-26,13.160992622375488
2007-06-27,13.062458992004395
2007-06-28,13.030688285827637
2007-06-29,12.973356246948242
2007-07-02,13.163971900939941
2007-07-03,13.262260437011719
2007-07-05,13.443196296691895
2007-07-06,13.387847900390625
2007-07-09,13.466279029846191
2007-07-10,13.485639572143555
2007-07-11,13.51368522644043
2007-07-12,13.535029411315918
2007-07-13,13.704548835754395
2007-07-16,13.725149154663086
2007-07-17,13.775039672851562
2007-07-18,13.638529777526855
2007-07-19,13.615941047668457
2007-07-20,12.909319877624512
2007-07-23,12.720440864562988
2007-07-24,12.75742244720459
2007-07-25,12.652188301086426
2007-07-26,12.608505249023438
2007-07-27,12.705052375793457
2007-07-30,12.809793472290039
2007-07-31,12.658143997192383
2007-08-01,12.73111343383789
2007-08-02,12.683210372924805
2007-08-03,12.484404563903809
2007-08-06,12.658143997192383
2007-08-07,12.807558059692383
2007-08-08,13.049800872802734
2007-08-09,12.775541305541992
2007-08-10,12.800857543945312
2007-08-13,12.794652938842773
2007-08-14,12.623395919799805
2007-08-15,12.349136352539062
2007-08-16,12.199470520019531
2007-08-17,12.410938262939453
2007-08-20,12.358317375183105
2007-08-21,12.574003219604492
2007-08-22,12.726398468017578
2007-08-23,12.712498664855957
2007-08-24,12.782242774963379
2007-08-27,12.739056587219238
2007-08-28,12.568792343139648
2007-08-29,12.72962474822998
2007-08-30,12.692893028259277
2007-08-31,12.788447380065918
2007-09-04,13.034165382385254
2007-09-05,13.099936485290527
2007-09-06,12.993707656860352
2007-09-07,12.89020824432373
2007-09-10,12.769335746765137
2007-09-11,12.939352989196777
2007-09-12,12.972114562988281
2007-09-13,13.024980545043945
2007-09-14,13.123516082763672
2007-09-17,13.037887573242188
2007-09-18,13.285343170166016
2007-09-19,13.572754859924316
2007-09-20,13.721179962158203
2007-09-21,13.901619911193848
2007-09-24,14.098193168640137
2007-09-25,14.122517585754395
2007-09-26,14.101667404174805
2007-09-27,14.085288047790527
2007-09-28,14.079577445983887
2007-10-01,14.458827018737793
2007-10-02,14.504494667053223
2007-10-03,14.495311737060547
2007-10-04,14.3714599609375
2007-10-05,14.744255065917969
2007-10-08,15.130701065063477
2007-10-09,15.268698692321777
2007-10-10,15.522109985351562
2007-10-11,15.437971115112305
2007-10-12,15.819950103759766
2007-10-15,15.391058921813965
2007-10-16,15.28904914855957
2007-10-17,15.722902297973633
2007-10-18,15.875298500061035
2007-10-19,16.001628875732422
2007-10-22,16.15154266357422
2007-10-23,16.77253532409668
2007-10-24,16.77377700805664
2007-10-25,16.592344284057617
2007-10-26,16.743497848510742
2007-10-29,16.858409881591797
2007-10-30,17.24411392211914
2007-10-31,17.54766082763672
2007-11-01,17.453594207763672
2007-11-02,17.653146743774414
2007-11-05,18.01055145263672
2007-11-06,18.41114616394043
2007-11-07,18.191490173339844
2007-11-08,17.22102928161621
2007-11-09,16.479660034179688
2007-11-12,15.687907218933105
2007-11-13,16.394775390625
2007-11-14,15.926426887512207
2007-11-15,15.627842903137207
2007-11-16,15.726627349853516
2007-11-19,15.533528327941895
2007-11-20,16.096691131591797
2007-11-21,16.394033432006836
2007-11-23,16.795618057250977
2007-11-26,16.530046463012695
2007-11-27,16.717933654785156
2007-11-28,17.18181800842285
2007-11-29,17.299461364746094
2007-11-30,17.20018196105957
2007-12-03,16.91550064086914
2007-12-04,16.98077392578125
2007-12-05,17.336938858032227
2007-12-06,17.75267219543457
2007-12-07,17.742996215820312
2007-12-10,17.831106185913086
2007-12-11,17.35406494140625
2007-12-12,17.357789993286133
2007-12-13,17.226245880126953
2007-12-14,17.12472915649414
2007-12-17,16.610214233398438
2007-12-18,16.712474822998047
2007-12-19,16.81224822998047
2007-12-20,17.118030548095703
2007-12-21,17.291770935058594
2007-12-24,17.392038345336914
2007-12-26,17.64297103881836
2007-12-27,17.392288208007812
2007-12-28,17.436717987060547
2007-12-31,17.16245460510254
2008-01-02,17.006338119506836
2008-01-03,17.00981330871582
2008-01-04,16.306671142578125
2008-01-07,16.11431312561035
2008-01-08,15.678227424621582
2008-01-09,16.212350845336914
2008-01-10,16.051767349243164
2008-01-11,15.841294288635254
2008-01-14,16.227739334106445
2008-01-15,15.826400756835938
2008-01-16,15.287810325622559
2008-01-17,14.911540985107422
2008-01-18,14.898138046264648
2008-01-22,14.503501892089844
2008-01-23,13.61668586730957
2008-01-24,14.25877857208252
2008-01-25,14.0579833984375
2008-01-28,13.799362182617188
2008-01-29,13.663844108581543
2008-01-30,13.608000755310059
2008-01-31,14.005863189697266
2008-02-01,12.804579734802246
2008-02-04,12.296516418457031
2008-02-05,12.578720092773438
2008-02-06,12.452386856079102
2008-02-07,12.53280258178711
2008-02-08,12.824188232421875
2008-02-11,12.935132026672363
2008-02-12,12.858935356140137
2008-02-13,13.269207954406738
2008-02-14,13.210386276245117
2008-02-15,13.145606994628906
2008-02-19,12.63208293914795
2008-02-20,12.63332462310791
2008-02-21,12.480929374694824
2008-02-22,12.603541374206543
2008-02-25,12.073386192321777
2008-02-26,11.52114486694336
2008-02-27,11.736333847045898
2008-02-28,11.799128532409668
2008-02-29,11.694635391235352
2008-03-03,11.343186378479004
2008-03-04,11.034923553466797
2008-03-05,11.111865043640137
2008-03-06,10.7395658493042
2008-03-07,10.75570011138916
2008-03-10,10.266002655029297
2008-03-11,10.916778564453125
2008-03-12,10.925219535827637
2008-03-13,10.99545955657959
2008-03-14,10.869126319885254
2008-03-17,10.421127319335938
2008-03-18,10.899903297424316
2008-03-19,10.72219181060791
2008-03-20,10.760663032531738
2008-03-24,11.431048393249512
2008-03-25,11.188309669494629
2008-03-26,11.372225761413574
2008-03-27,11.022017478942871
2008-03-28,10.87309741973877
2008-03-31,10.932415962219238
2008-04-01,11.558868408203125
2008-04-02,11.558622360229492
2008-04-03,11.296028137207031
2008-04-04,11.692400932312012
2008-04-07,11.83461856842041
2008-04-08,11.610990524291992
2008-04-09,11.52114486694336
2008-04-10,11.642512321472168
2008-04-11,11.35385799407959
2008-04-14,11.210150718688965
2008-04-15,11.090519905090332
2008-04-16,11.293794631958008
2008-04-17,11.157533645629883
2008-04-18,13.388097763061523
2008-04-21,13.347886085510254
2008-04-22,13.775039672851562
2008-04-23,13.563819885253906
2008-04-24,13.478194236755371
2008-04-25,13.503508567810059
