Date,PLD
2003-12-11,15.060274124145508
2003-12-12,15.200148582458496
2003-12-15,15.088250160217285
2003-12-16,15.307392120361328
2003-12-17,15.293403625488281
2003-12-18,15.512995719909668
2003-12-19,15.489383697509766
2003-12-22,15.583826065063477
2003-12-23,15.564939498901367
2003-12-24,15.640499114990234
2003-12-26,15.654659271240234
2003-12-29,15.640499114990234
2003-12-30,15.796339988708496
2003-12-31,15.527159690856934
2004-01-02,15.579100608825684
2004-01-05,15.626326560974121
2004-01-06,15.66411304473877
2004-01-07,15.621602058410645
2004-01-08,15.621602058410645
2004-01-09,15.701889991760254
2004-01-12,15.72550106048584
2004-01-13,15.583826065063477
2004-01-14,15.956881523132324
2004-01-15,15.985234260559082
2004-01-16,15.904951095581055
2004-01-20,16.079681396484375
2004-01-21,16.074953079223633
2004-01-22,16.230791091918945
2004-01-23,16.471637725830078
2004-01-26,16.570810317993164
2004-01-27,16.651081085205078
2004-01-28,16.622753143310547
2004-01-29,16.466907501220703
2004-01-30,16.504688262939453
2004-02-02,16.66997718811035
2004-02-03,16.90609359741211
2004-02-04,16.358299255371094
2004-02-05,16.570810317993164
2004-02-06,16.764419555664062
2004-02-09,16.66997718811035
2004-02-10,16.92970848083496
2004-02-11,17.118600845336914
2004-02-12,17.07610511779785
2004-02-13,16.92970848083496
2004-02-17,16.71719741821289
2004-02-18,16.632192611694336
2004-02-19,16.542470932006836
2004-02-20,16.528303146362305
2004-02-23,16.518861770629883
2004-02-24,16.48108673095703
2004-02-25,16.542470932006836
2004-02-26,16.622753143310547
2004-02-27,16.726646423339844
2004-03-01,17.07610511779785
2004-03-02,17.264999389648438
2004-03-03,17.236658096313477
2004-03-04,17.26972198486328
2004-03-05,17.283884048461914
2004-03-08,17.260271072387695
2004-03-09,17.231931686401367
2004-03-10,16.90609359741211
2004-03-11,16.792755126953125
2004-03-12,16.953317642211914
2004-03-15,16.641639709472656
2004-03-16,16.594417572021484
2004-03-17,17.03359603881836
2004-03-18,17.00054168701172
2004-03-19,17.085548400878906
2004-03-22,17.080827713012695
2004-03-23,17.198877334594727
2004-03-24,17.01470184326172
2004-03-25,17.401939392089844
2004-03-26,17.118600845336914
2004-03-29,17.213048934936523
2004-03-30,17.406665802001953
2004-03-31,17.553056716918945
2004-04-01,17.72263526916504
