Date,XLF
2000-08-22,13.695534706115723
2000-08-23,13.52004623413086
2000-08-24,13.497157096862793
2000-08-25,13.31404972076416
2000-08-28,13.565826416015625
2000-08-29,13.428492546081543
2000-08-30,13.55057144165039
2000-08-31,13.901542663574219
2000-09-01,13.672651290893555
2000-09-05,13.84050464630127
2000-09-06,13.947320938110352
2000-09-07,13.832871437072754
2000-09-08,14.145696640014648
2000-09-11,14.428001403808594
2000-09-12,14.405109405517578
2000-09-13,14.313553810119629
2000-09-14,14.260138511657715
2000-09-15,14.027742385864258
2000-09-18,13.560916900634766
2000-09-19,13.851723670959473
2000-09-20,13.65274715423584
2000-09-21,13.499691009521484
2000-09-22,13.759882926940918
2000-09-25,13.981825828552246
2000-09-26,13.889982223510742
2000-09-27,13.897634506225586
2000-09-28,14.249675750732422
2000-09-29,14.203755378723145
2000-10-02,14.402721405029297
2000-10-03,14.387420654296875
2000-10-04,14.203755378723145
2000-10-05,14.34150218963623
2000-10-06,13.744577407836914
2000-10-09,13.530302047729492
2000-10-10,13.14000129699707
2000-10-11,13.162960052490234
2000-10-12,12.39767074584961
2000-10-13,13.040515899658203
2000-10-16,13.155313491821289
2000-10-17,12.795631408691406
2000-10-18,12.650219917297363
2000-10-19,13.247140884399414
2000-10-20,13.300708770751953
2000-10-23,13.078781127929688
2000-10-24,13.407858848571777
2000-10-25,13.484381675720215
2000-10-26,13.048172950744629
2000-10-27,13.476734161376953
2000-10-30,13.966516494750977
2000-10-31,14.08131217956543
2000-11-01,14.020087242126465
2000-11-02,14.088968276977539
2000-11-03,14.050699234008789
2000-11-06,14.242022514343262
2000-11-07,14.196100234985352
2000-11-08,13.943559646606445
2000-11-09,14.043045997619629
2000-11-10,13.889982223510742
2000-11-13,13.560916900634766
2000-11-14,13.637450218200684
2000-11-15,13.530302047729492
2000-11-16,13.484381675720215
2000-11-17,13.37724494934082
2000-11-20,12.979290008544922
2000-11-21,13.009907722473145
2000-11-22,12.696135520935059
2000-11-24,12.787970542907715
2000-11-27,12.96398639678955
2000-11-28,13.1017427444458
2000-11-29,13.423161506652832
2000-11-30,13.361928939819336
2000-12-01,13.285412788391113
2000-12-04,13.224190711975098
2000-12-05,13.775196075439453
2000-12-06,13.713969230651855
2000-12-07,13.744577407836914
2000-12-08,14.14253044128418
2000-12-11,14.257330894470215
2000-12-12,14.088968276977539
2000-12-13,14.096611022949219
2000-12-14,13.691017150878906
2000-12-15,13.634110450744629
2000-12-18,14.033537864685059
2000-12-19,13.879910469055176
2000-12-20,13.749330520629883
2000-12-21,14.071940422058105
2000-12-22,14.187154769897461
2000-12-26,14.440630912780762
2000-12-27,14.532808303833008
2000-12-28,14.678752899169922
2000-12-29,14.502082824707031
2001-01-02,14.094983100891113
2001-01-03,14.85541820526123
2001-01-04,14.594254493713379
2001-01-05,14.287010192871094
2001-01-08,14.141068458557129
2001-01-09,13.902949333190918
2001-01-10,14.133392333984375
2001-01-11,14.164112091064453
2001-01-12,13.895265579223633
2001-01-16,14.141068458557129
2001-01-17,14.164112091064453
2001-01-18,13.956722259521484
2001-01-19,13.856860160827637
2001-01-22,14.10266399383545
2001-01-23,14.240922927856445
2001-01-24,14.325417518615723
2001-01-25,14.4559907913208
2001-01-26,14.509756088256836
2001-01-29,14.521749496459961
2001-01-30,14.64956283569336
2001-01-31,14.467668533325195
2001-02-01,14.48733139038086
2001-02-02,14.52665901184082
2001-02-05,14.624983787536621
2001-02-06,14.33986759185791
2001-02-07,14.305447578430176
2001-02-08,14.266119003295898
2001-02-09,14.325118064880371
2001-02-12,14.52665901184082
2001-02-13,14.443095207214355
2001-02-14,14.275947570800781
2001-02-15,14.275947570800781
2001-02-16,14.280862808227539
2001-02-20,13.754860877990723
2001-02-21,13.346840858459473
2001-02-22,13.440237045288086
2001-02-23,13.37632942199707
2001-02-26,13.671289443969727
2001-02-27,13.818766593933105
2001-02-28,13.49431037902832
2001-03-01,13.50905990600586
2001-03-02,13.52872371673584
2001-03-05,13.459906578063965
2001-03-06,13.499229431152344
2001-03-07,13.78435230255127
2001-03-08,13.838430404663086
2001-03-09,13.518896102905273
2001-03-12,12.855242729187012
2001-03-13,13.199352264404297
2001-03-14,12.589774131774902
2001-03-15,12.968301773071289
2001-03-16,12.799129486083984
2001-03-19,12.94709587097168
2001-03-20,12.587040901184082
2001-03-21,12.22205638885498
2001-03-22,11.906391143798828
2001-03-23,12.409479141235352
2001-03-26,12.606770515441895
2001-03-27,12.961894989013672
2001-03-28,12.892843246459961
2001-03-29,12.863247871398926
2001-03-30,13.090132713317871
2001-04-02,13.149324417114258
2001-04-03,12.705419540405273
2001-04-04,12.394681930541992
2001-04-05,12.848451614379883
2001-04-06,12.562374114990234
2001-04-09,12.557451248168945
2001-04-10,12.922432899475098
2001-04-11,13.030941009521484
2001-04-12,13.129583358764648
2001-04-16,13.035866737365723
2001-04-17,13.144391059875488
2001-04-18,13.696795463562012
2001-04-19,13.770772933959961
2001-04-20,13.534029006958008
2001-04-23,13.366334915161133
2001-04-24,13.297282218933105
2001-04-25,13.440313339233398
2001-04-26,13.49457836151123
2001-04-27,13.785572052001953
2001-04-30,13.563623428344727
2001-05-01,13.6770658493042
2001-05-02,13.785572052001953
2001-05-03,13.790498733520508
2001-05-04,13.958202362060547
2001-05-07,13.869417190551758
2001-05-08,13.726391792297363
2001-05-09,13.711592674255371
2001-05-10,13.716520309448242
2001-05-11,13.588279724121094
2001-05-14,13.701725006103516
2001-05-15,13.785572052001953
2001-05-16,14.155489921569824
2001-05-17,14.08150863647461
2001-05-18,14.00259017944336
2001-05-21,14.199881553649902
2001-05-22,14.342917442321777
2001-05-23,14.283732414245605
2001-05-24,14.337986946105957
2001-05-25,14.145626068115234
2001-05-29,14.155489921569824
2001-05-30,14.037115097045898
2001-05-31,14.160423278808594
2001-06-01,14.135762214660645
2001-06-04,14.249211311340332
2001-06-05,14.313321113586426
2001-06-06,14.204809188842773
2001-06-07,14.111098289489746
2001-06-08,14.027257919311523
2001-06-11,13.894083976745605
2001-06-12,13.938467979431152
2001-06-13,13.825030326843262
2001-06-14,13.583346366882324
2001-06-15,13.653157234191895
2001-06-18,13.687806129455566
2001-06-19,13.811568260192871
2001-06-20,13.885824203491211
2001-06-21,14.445209503173828
2001-06-22,14.257095336914062
2001-06-25,14.143243789672852
2001-06-26,13.965028762817383
2001-06-27,13.969971656799316
2001-06-28,14.153143882751465
2001-06-29,14.05909252166748
2001-07-02,14.232348442077637
2001-07-03,14.222447395324707
2001-07-05,14.133341789245605
2001-07-06,13.846212387084961
2001-07-09,13.890772819519043
2001-07-10,13.55415153503418
2001-07-11,13.529391288757324
2001-07-12,13.767008781433105
2001-07-13,13.930373191833496
2001-07-16,13.7323579788208
2001-07-17,14.014527320861816
2001-07-18,13.935327529907227
2001-07-19,13.841259956359863
2001-07-20,13.776917457580566
2001-07-23,13.702656745910645
2001-07-24,13.52444076538086
2001-07-25,13.628401756286621
2001-07-26,13.73730754852295
2001-07-27,13.816516876220703
2001-07-30,13.771964073181152
2001-07-31,13.925420761108398
2001-08-01,13.98482894897461
2001-08-02,13.965028762817383
2001-08-03,14.024420738220215
2001-08-06,13.82146167755127
2001-08-07,13.969971656799316
2001-08-08,13.687806129455566
2001-08-09,13.75216007232666
2001-08-10,13.762063026428223
2001-08-13,13.747212409973145
2001-08-14,13.75216007232666
2001-08-15,13.697707176208496
2001-08-16,13.65810489654541
2001-08-17,13.455141067504883
2001-08-20,13.588799476623535
2001-08-21,13.42048168182373
2001-08-22,13.479888916015625
2001-08-23,13.484837532043457
2001-08-24,13.519497871398926
2001-08-27,13.38582992553711
2001-08-28,13.172968864440918
2001-08-29,13.05414867401123
2001-08-30,12.965055465698242
2001-08-31,13.00464916229248
2001-09-04,12.950200080871582
2001-09-05,12.87099838256836
2001-09-06,12.573969841003418
2001-09-07,12.326451301574707
2001-09-10,12.351201057434082
2001-09-17,11.806662559509277
2001-09-18,11.658151626586914
2001-09-19,11.57399845123291
2001-09-20,11.064107894897461
2001-09-21,10.889568328857422
2001-09-24,11.456421852111816
2001-09-25,11.640409469604492
2001-09-26,11.754776000976562
2001-09-27,11.94869327545166
2001-09-28,12.27189826965332
2001-10-01,12.23709774017334
2001-10-02,12.406152725219727
2001-10-03,12.605055809020996
2001-10-04,12.50560474395752
2001-10-05,12.162501335144043
2001-10-08,11.889026641845703
2001-10-09,11.98847770690918
2001-10-10,12.177430152893066
2001-10-11,12.371344566345215
2001-10-12,12.177430152893066
2001-10-15,12.2321195602417
2001-10-16,12.431013107299805
2001-10-17,12.30671215057373
2001-10-18,12.29179573059082
2001-10-19,12.0928955078125
2001-10-22,12.386272430419922
2001-10-23,12.41610336303711
2001-10-24,12.371344566345215
2001-10-25,12.53543472290039
2001-10-26,12.679637908935547
2001-10-29,12.2321195602417
2001-10-30,12.20726203918457
2001-10-31,12.097867965698242
2001-11-01,12.296759605407715
2001-11-02,12.361404418945312
2001-11-05,12.629912376403809
2001-11-06,12.7840576171875
2001-11-07,12.833782196044922
2001-11-08,12.873562812805176
2001-11-09,12.789031028747559
2001-11-12,12.729360580444336
2001-11-13,13.072456359863281
2001-11-14,13.047603607177734
2001-11-15,12.968039512634277
2001-11-16,12.903396606445312
2001-11-19,13.166934967041016
2001-11-20,13.092348098754883
2001-11-21,12.977977752685547
2001-11-23,13.176880836486816
2001-11-26,13.24649429321289
2001-11-27,13.276327133178711
2001-11-28,12.878534317016602
2001-11-29,13.017762184143066
2001-11-30,12.883506774902344
2001-12-03,12.704497337341309
2001-12-04,12.878534317016602
2001-12-05,13.057544708251953
2001-12-06,13.226601600646973
2001-12-07,13.13709831237793
2001-12-10,12.928263664245605
2001-12-11,13.00284194946289
2001-12-12,12.953121185302734
2001-12-13,12.749252319335938
2001-12-14,12.679637908935547
2001-12-17,12.853670120239258
2001-12-18,12.973013877868652
2001-12-19,13.226601600646973
2001-12-20,13.171904563903809
2001-12-21,13.079519271850586
2001-12-24,13.069526672363281
2001-12-26,13.129456520080566
2001-12-27,13.119463920593262
2001-12-28,13.259306907653809
2001-12-31,13.134451866149902
2002-01-02,13.119463920593262
2002-01-03,13.209362030029297
2002-01-04,13.384160995483398
2002-01-07,13.349193572998047
2002-01-08,13.164414405822754
2002-01-09,13.234333038330078
2002-01-10,13.1843900680542
2002-01-11,13.109480857849121
2002-01-14,13.009599685668945
2002-01-15,13.294256210327148
2002-01-16,13.129456520080566
2002-01-17,13.254312515258789
2002-01-18,13.204371452331543
2002-01-22,13.159421920776367
2002-01-23,13.219350814819336
2002-01-24,13.234333038330078
2002-01-25,13.319231986999512
2002-01-28,13.1843900680542
2002-01-29,12.610076904296875
2002-01-30,12.76988410949707
2002-01-31,12.984635353088379
2002-02-01,12.824822425842285
2002-02-04,12.360369682312012
2002-02-05,12.360369682312012
2002-02-06,12.185575485229492
2002-02-07,12.300442695617676
2002-02-08,12.625053405761719
2002-02-11,12.734919548034668
2002-02-12,12.590091705322266
2002-02-13,12.844793319702148
2002-02-14,12.81982421875
2002-02-15,12.620060920715332
2002-02-19,12.275469779968262
2002-02-20,12.505194664001465
2002-02-21,12.360369682312012
2002-02-22,12.285454750061035
2002-02-25,12.600082397460938
2002-02-26,12.590091705322266
2002-02-27,12.71993350982666
2002-02-28,12.75989055633545
2002-03-01,12.934683799743652
2002-03-04,13.374165534973145
2002-03-05,13.384160995483398
2002-03-06,13.60888385772705
2002-03-07,13.489030838012695
2002-03-08,13.548958778381348
2002-03-11,13.628862380981445
2002-03-12,13.633861541748047
2002-03-13,13.509007453918457
2002-03-14,13.543965339660645
2002-03-15,13.829578399658203
2002-03-18,13.799505233764648
2002-03-19,13.794504165649414
2002-03-20,13.5790433883667
2002-03-21,13.584053993225098
2002-03-22,13.5790433883667
2002-03-25,13.363577842712402
2002-03-26,13.528931617736816
2002-03-27,13.70431137084961
2002-03-28,13.604097366333008
2002-04-01,13.5790433883667
2002-04-02,13.62914752960205
2002-04-03,13.428723335266113
2002-04-04,13.548975944519043
2002-04-05,13.614116668701172
2002-04-08,13.654202461242676
2002-04-09,13.739384651184082
2002-04-10,13.789487838745117
2002-04-11,13.44876480102539
2002-04-12,13.619129180908203
2002-04-15,13.443754196166992
2002-04-16,13.719344139099121
2002-04-17,13.754410743713379
2002-04-18,13.754410743713379
2002-04-19,13.729354858398438
2002-04-22,13.543965339660645
2002-04-23,13.478832244873047
2002-04-24,13.393635749816895
2002-04-25,13.268376350402832
2002-04-26,13.21826457977295
2002-04-29,13.103020668029785
2002-04-30,13.258354187011719
2002-05-01,13.348553657531738
2002-05-02,13.478832244873047
2002-05-03,13.413679122924805
2002-05-06,13.103020668029785
2002-05-07,13.04289436340332
2002-05-08,13.428723335266113
2002-05-09,13.268376350402832
2002-05-10,13.09801197052002
2002-05-13,13.333511352539062
2002-05-14,13.538960456848145
2002-05-15,13.473820686340332
2002-05-16,13.634163856506348
2002-05-17,13.694286346435547
2002-05-20,13.458782196044922
2002-05-21,13.333511352539062
2002-05-22,13.358577728271484
2002-05-23,13.50387954711914
2002-05-24,13.413679122924805
2002-05-28,13.273385047912598
2002-05-29,13.268376350402832
2002-05-30,13.21324634552002
2002-05-31,13.21826457977295
2002-06-03,12.957712173461914
2002-06-04,12.872529983520508
2002-06-05,12.997797966003418
2002-06-06,12.717194557189941
2002-06-07,12.757288932800293
2002-06-10,12.827431678771973
2002-06-11,12.601948738098145
2002-06-12,12.672093391418457
2002-06-13,12.376471519470215
2002-06-14,12.491713523864746
2002-06-17,13.052911758422852
2002-06-18,13.077964782714844
2002-06-19,12.952696800231934
2002-06-20,12.692144393920898
2002-06-21,12.55223274230957
2002-06-24,12.587455749511719
2002-06-25,12.466666221618652
2002-06-26,12.230113983154297
2002-06-27,12.491827964782715
2002-06-28,12.652886390686035
2002-07-01,12.391173362731934
2002-07-02,12.220050811767578
2002-07-03,12.084159851074219
2002-07-05,12.547199249267578
2002-07-08,12.481765747070312
2002-07-09,12.154617309570312
2002-07-10,11.767085075378418
2002-07-11,11.928135871887207
2002-07-12,11.751983642578125
2002-07-15,11.751983642578125
2002-07-16,11.515430450439453
2002-07-17,11.444976806640625
2002-07-18,11.047368049621582
2002-07-19,10.81082534790039
2002-07-22,10.443408966064453
2002-07-23,9.84952449798584
2002-07-24,10.443408966064453
2002-07-25,10.367916107177734
2002-07-26,10.685001373291016
2002-07-29,11.399679183959961
2002-07-30,11.424842834472656
2002-07-31,11.600995063781738
2002-08-01,11.314116477966309
2002-08-02,11.027239799499512
2002-08-05,10.594400405883789
2002-08-06,10.94167423248291
2002-08-07,11.082596778869629
2002-08-08,11.661396026611328
2002-08-09,11.762046813964844
2002-08-12,11.631192207336426
2002-08-13,11.35438060760498
2002-08-14,11.807344436645508
2002-08-15,11.953309059143066
2002-08-16,11.86773681640625
2002-08-19,12.169726371765137
2002-08-20,12.00363826751709
2002-08-21,12.028802871704102
2002-08-22,12.169726371765137
2002-08-23,11.913039207458496
2002-08-26,12.089189529418945
2002-08-27,11.978470802307129
2002-08-28,11.782180786132812
2002-08-29,11.792247772216797
2002-08-30,11.81741714477539
2002-09-03,11.23862075805664
2002-09-04,11.4500093460083
2002-09-05,11.278884887695312
2002-09-06,11.4500093460083
2002-09-09,11.631192207336426
2002-09-10,11.560729026794434
2002-09-11,11.495302200317383
2002-09-12,11.17319107055664
2002-09-13,11.258752822875977
2002-09-16,11.23359203338623
2002-09-17,10.9920072555542
2002-09-18,10.901413917541504
2002-09-19,10.523943901062012
2002-09-20,10.474349975585938
2002-09-23,10.479408264160156
2002-09-24,10.277008056640625
2002-09-25,10.479408264160156
2002-09-26,10.783013343811035
2002-09-27,10.449051856994629
2002-09-30,10.459175109863281
2002-10-01,10.904458045959473
2002-10-02,10.469294548034668
2002-10-03,10.049304962158203
2002-10-04,9.771003723144531
2002-10-07,9.462340354919434
2002-10-08,9.826664924621582
2002-10-09,9.411736488342285
2002-10-10,9.907625198364258
2002-10-11,10.428812980651855
2002-10-14,10.504716873168945
2002-10-15,11.258659362792969
2002-10-16,11.056262016296387
2002-10-17,11.385169982910156
2002-10-18,11.375044822692871
2002-10-21,11.562265396118164
2002-10-22,11.456008911132812
2002-10-23,11.461073875427246
2002-10-24,11.253604888916016
2002-10-25,11.536965370178223
2002-10-28,11.506608009338379
2002-10-29,11.380104064941406
2002-10-30,11.506608009338379
2002-10-31,11.415528297424316
2002-11-01,11.577446937561035
2002-11-04,11.673593521118164
2002-11-05,11.714068412780762
2002-11-06,11.739374160766602
2002-11-07,11.314322471618652
2002-11-08,11.253604888916016
2002-11-11,11.132161140441895
2002-11-12,11.248540878295898
2002-11-13,11.192882537841797
2002-11-14,11.531900405883789
2002-11-15,11.638164520263672
2002-11-18,11.435768127441406
2002-11-19,11.44082260131836
2002-11-20,11.729248046875
2002-11-21,12.007555961608887
2002-11-22,11.926596641540527
2002-11-25,11.906353950500488
2002-11-26,11.582513809204102
2002-11-27,11.941776275634766
2002-11-29,11.840575218200684
2002-12-02,11.840575218200684
2002-12-03,11.668527603149414
2002-12-04,11.668527603149414
2002-12-05,11.4661283493042
2002-12-06,11.557207107543945
2002-12-09,11.334563255310059
2002-12-10,11.506608009338379
2002-12-11,11.516731262207031
2002-12-12,11.4661283493042
2002-12-13,11.334563255310059
2002-12-16,11.658411979675293
2002-12-17,11.602746963500977
2002-12-18,11.385169982910156
2002-12-19,11.283960342407227
2002-12-20,11.529834747314453
2002-12-23,11.504385948181152
2002-12-24,11.402567863464355
2002-12-26,11.366933822631836
2002-12-27,11.158230781555176
2002-12-30,11.239675521850586
2002-12-31,11.198953628540039
2003-01-02,11.606188774108887
2003-01-03,11.596007347106934
2003-01-06,11.987975120544434
2003-01-07,11.855618476867676
2003-01-08,11.733447074890137
2003-01-09,11.967610359191895
2003-01-10,11.962520599365234
2003-01-13,11.998153686523438
2003-01-14,12.089776992797852
2003-01-15,11.91161823272705
2003-01-16,11.794537544250488
2003-01-17,11.758903503417969
2003-01-21,11.565463066101074
2003-01-22,11.382204055786133
2003-01-23,11.555286407470703
2003-01-24,11.112414360046387
2003-01-27,10.94443416595459
2003-01-28,11.102232933044434
2003-01-29,11.122596740722656
2003-01-30,10.842620849609375
2003-01-31,11.056422233581543
2003-02-03,11.08187484741211
2003-02-04,10.81717300415039
2003-02-05,10.715359687805176
2003-02-06,10.588101387023926
2003-02-07,10.516840934753418
2003-02-10,10.588101387023926
2003-02-11,10.440479278564453
2003-02-12,10.308131217956543
2003-02-13,10.38448429107666
2003-02-14,10.618646621704102
2003-02-18,10.786629676818848
2003-02-19,10.761176109313965
2003-02-20,10.659370422363281
2003-02-21,10.81717300415039
2003-02-24,10.532108306884766
2003-02-25,10.633918762207031
2003-02-26,10.511743545532227
2003-02-27,10.66445541381836
2003-02-28,10.715359687805176
2003-03-03,10.598284721374512
2003-03-04,10.445569038391113
2003-03-05,10.593191146850586
2003-03-06,10.445569038391113
2003-03-07,10.53719425201416
2003-03-10,10.155406951904297
2003-03-11,9.987428665161133
2003-03-12,10.002704620361328
2003-03-13,10.430296897888184
2003-03-14,10.476109504699707
2003-03-17,10.7968111038208
2003-03-18,10.857895851135254
2003-03-19,11.015700340270996
2003-03-20,11.030966758728027
2003-03-21,11.310667991638184
2003-03-24,10.91694164276123
2003-03-25,10.998751640319824
2003-03-26,10.94762134552002
2003-03-27,10.881148338317871
2003-03-28,10.870923042297363
2003-03-31,10.61525821685791
2003-04-01,10.896484375
2003-04-02,11.182838439941406
2003-04-03,11.13170337677002
2003-04-04,11.244194984436035
2003-04-07,11.285099983215332
2003-04-08,11.285099983215332
2003-04-09,11.12658405303955
2003-04-10,11.21862506866455
2003-04-11,11.213519096374512
2003-04-14,11.438498497009277
2003-04-15,11.63280963897705
2003-04-16,11.474292755126953
2003-04-17,11.678829193115234
2003-04-21,11.637924194335938
2003-04-22,11.995849609375
2003-04-23,12.082773208618164
2003-04-24,11.832228660583496
2003-04-25,11.704391479492188
2003-04-28,11.908926963806152
2003-04-29,11.924271583557129
2003-04-30,11.949833869934082
2003-05-01,11.944722175598145
2003-05-02,12.13391399383545
2003-05-05,12.082773208618164
2003-05-06,12.174818992614746
2003-05-07,12.098119735717773
2003-05-08,11.960060119628906
2003-05-09,12.03675365447998
2003-05-12,12.174818992614746
2003-05-13,12.139018058776855
2003-05-14,12.13391399383545
2003-05-15,12.256625175476074
2003-05-16,12.287310600280762
2003-05-19,11.954947471618652
2003-05-20,11.965176582336426
2003-05-21,11.99073600769043
2003-05-22,12.026530265808105
2003-05-23,12.072551727294922
2003-05-27,12.2924222946167
2003-05-28,12.440713882446289
2003-05-29,12.307765007019043
2003-05-30,12.55831527709961
2003-06-02,12.670809745788574
2003-06-03,12.742396354675293
2003-06-04,12.926481246948242
2003-06-05,13.008294105529785
2003-06-06,12.998062133789062
2003-06-09,12.727054595947266
2003-06-10,12.83443832397461
2003-06-11,13.028746604919434
2003-06-12,13.003177642822266
2003-06-13,12.957160949707031
2003-06-16,13.274182319641113
2003-06-17,13.269073486328125
2003-06-18,13.1412353515625
2003-06-19,12.82932186126709
2003-06-20,12.868364334106445
2003-06-23,12.668022155761719
2003-06-24,12.739940643310547
2003-06-25,12.657746315002441
2003-06-26,12.765624046325684
2003-06-27,12.657746315002441
2003-06-30,12.611510276794434
2003-07-01,12.760486602783203
2003-07-02,12.919736862182617
2003-07-03,12.858084678649902
2003-07-07,13.078988075256348
2003-07-08,13.16631031036377
2003-07-09,13.145767211914062
2003-07-10,12.955695152282715
2003-07-11,13.135494232177734
2003-07-14,13.382075309753418
2003-07-15,13.31015682220459
2003-07-16,13.243375778198242
2003-07-17,13.022480964660645
2003-07-18,13.181733131408691
2003-07-21,13.027616500854492
2003-07-22,13.156044960021973
2003-07-23,13.11494255065918
2003-07-24,13.058436393737793
2003-07-25,13.366661071777344
2003-07-28,13.315290451049805
2003-07-29,13.1714506149292
2003-07-30,13.176590919494629
2003-07-31,13.16118049621582
2003-08-01,12.904328346252441
2003-08-04,12.919736862182617
2003-08-05,12.709117889404297
2003-08-06,12.88377571105957
2003-08-07,12.94542407989502
2003-08-08,13.007065773010254
2003-08-11,12.981379508972168
2003-08-12,13.135494232177734
2003-08-13,13.037884712219238
2003-08-14,13.16118049621582
2003-08-15,13.150910377502441
2003-08-18,13.16631031036377
2003-08-19,13.150910377502441
2003-08-20,13.120084762573242
2003-08-21,13.120084762573242
2003-08-22,12.868364334106445
2003-08-25,12.91459846496582
2003-08-26,12.94028377532959
2003-08-27,12.888912200927734
2003-08-28,12.94542407989502
2003-08-29,13.007065773010254
2003-09-02,13.238234519958496
2003-09-03,13.263924598693848
2003-09-04,13.207411766052246
2003-09-05,13.145767211914062
2003-09-08,13.274194717407227
2003-09-09,13.207411766052246
2003-09-10,12.991653442382812
2003-09-11,13.048168182373047
2003-09-12,13.068714141845703
2003-09-15,13.068714141845703
2003-09-16,13.222825050354004
2003-09-17,13.243375778198242
2003-09-18,13.561871528625488
2003-09-19,13.54069709777832
