Date,SHW
2000-05-17,5.993691444396973
2000-05-18,5.937280654907227
2000-05-19,5.725736618041992
2000-05-22,5.951380729675293
2000-05-23,5.9231767654418945
2000-05-24,5.670280456542969
2000-05-25,5.443471431732178
2000-05-26,5.287538051605225
2000-05-30,5.330066204071045
2000-05-31,5.273362159729004
2000-06-01,5.443471431732178
2000-06-02,5.6561055183410645
2000-06-05,5.726984977722168
2000-06-06,5.670280456542969
2000-06-07,5.613579273223877
2000-06-08,5.514350891113281
2000-06-09,5.471822738647461
2000-06-12,5.358415126800537
2000-06-13,5.330066204071045
2000-06-14,5.386768341064453
2000-06-15,5.245009422302246
2000-06-16,5.202481746673584
2000-06-19,5.2308349609375
2000-06-20,5.117428779602051
2000-06-21,5.089079856872559
2000-06-22,5.060726165771484
2000-06-23,4.9614973068237305
2000-06-26,4.975671291351318
2000-06-27,5.0465521812438965
2000-06-28,4.993395805358887
2000-06-29,4.933144569396973
2000-06-30,4.805565357208252
2000-07-03,5.089079856872559
2000-07-05,4.933144569396973
2000-07-06,4.975671291351318
2000-07-07,5.074901580810547
2000-07-10,5.032373905181885
2000-07-11,5.1883087158203125
2000-07-12,5.216660976409912
2000-07-13,5.159955978393555
2000-07-14,5.117428779602051
2000-07-17,5.018199920654297
2000-07-18,4.805565357208252
2000-07-19,4.947321891784668
2000-07-20,4.933144569396973
2000-07-21,4.848090171813965
2000-07-24,4.947321891784668
2000-07-25,4.98984956741333
2000-07-26,4.748861312866211
2000-07-27,4.812652587890625
2000-07-28,4.748861312866211
2000-07-31,4.7205071449279785
2000-08-01,4.777210712432861
2000-08-02,4.81973934173584
2000-08-03,4.81973934173584
2000-08-04,4.734686851501465
2000-08-07,4.805565357208252
2000-08-08,5.096165657043457
2000-08-09,5.089079856872559
2000-08-10,5.089079856872559
2000-08-11,5.216660976409912
2000-08-14,5.322977542877197
2000-08-15,5.429294586181641
2000-08-16,5.35316801071167
2000-08-17,5.460086822509766
2000-08-18,5.417321681976318
2000-08-21,5.331780910491943
2000-08-22,5.274758815765381
2000-08-23,5.174966335296631
2000-08-24,5.174966335296631
2000-08-25,5.2177348136901855
2000-08-28,5.174966335296631
2000-08-29,5.2177348136901855
2000-08-30,5.174966335296631
2000-08-31,5.249810695648193
2000-09-01,5.260501861572266
2000-09-05,5.403064727783203
2000-09-06,5.545624256134033
2000-09-07,5.545624256134033
2000-09-08,5.559880256652832
2000-09-11,5.559880256652832
2000-09-12,5.445831775665283
2000-09-13,5.0751752853393555
2000-09-14,5.046659469604492
2000-09-15,4.9041008949279785
2000-09-18,4.790050983428955
2000-09-19,4.690258026123047
2000-09-20,4.6760029792785645
2000-09-21,4.775795936584473
2000-09-22,4.775795936584473
2000-09-25,4.647490501403809
2000-09-26,4.533443450927734
2000-09-27,4.633234024047852
2000-09-28,4.775795936584473
2000-09-29,4.875589847564697
2000-10-02,4.718771457672119
2000-10-03,4.9041008949279785
2000-10-04,4.932612419128418
2000-10-05,4.875589847564697
2000-10-06,4.6760029792785645
2000-10-09,4.790050983428955
2000-10-10,4.647490501403809
2000-10-11,4.561953544616699
2000-10-12,4.419394016265869
2000-10-13,4.533443450927734
2000-10-16,4.561953544616699
2000-10-17,4.447904586791992
2000-10-18,4.405137538909912
2000-10-19,4.4906721115112305
2000-10-20,4.4764180183410645
2000-10-23,4.561953544616699
2000-10-24,4.618978500366211
2000-10-25,4.4906721115112305
2000-10-26,4.57620906829834
2000-10-27,4.633234024047852
2000-10-30,4.865153789520264
2000-10-31,4.979966640472412
2000-11-01,4.779043197631836
2000-11-02,5.051723480224609
2000-11-03,5.0947771072387695
2000-11-06,5.123483180999756
2000-11-07,5.195237159729004
2000-11-08,5.295697212219238
2000-11-09,5.209589004516602
2000-11-10,5.195237159729004
2000-11-13,5.252645969390869
2000-11-14,5.180885314941406
2000-11-15,5.023021697998047
2000-11-16,5.037372589111328
2000-11-17,5.023021697998047
2000-11-20,5.008669853210449
2000-11-21,4.979966640472412
2000-11-22,4.951262950897217
2000-11-24,5.037372589111328
2000-11-27,4.994317054748535
2000-11-28,5.037372589111328
2000-11-29,5.037372589111328
2000-11-30,5.008669853210449
2000-12-01,5.0947771072387695
2000-12-04,5.13783073425293
2000-12-05,5.109129428863525
2000-12-06,5.13783073425293
2000-12-07,5.195237159729004
2000-12-08,5.338754653930664
2000-12-11,5.209589004516602
2000-12-12,5.295697212219238
2000-12-13,5.310047149658203
2000-12-14,5.281347751617432
2000-12-15,5.295697212219238
2000-12-18,5.56837797164917
2000-12-19,5.640134334564209
2000-12-20,5.510969638824463
2000-12-21,5.467916488647461
2000-12-22,5.467916488647461
2000-12-26,5.683187961578369
2000-12-27,5.841056823730469
2000-12-28,5.9989237785339355
2000-12-29,6.041975498199463
2001-01-02,5.7262420654296875
2001-01-03,6.041975498199463
2001-01-04,6.18549108505249
2001-01-05,6.070680141448975
2001-01-08,6.041975498199463
2001-01-09,5.898459434509277
2001-01-10,5.955865383148193
2001-01-11,5.912810802459717
2001-01-12,6.070680141448975
2001-01-16,6.171140670776367
2001-01-17,6.214195728302002
2001-01-18,5.884109020233154
2001-01-19,5.582728862762451
2001-01-22,5.625786781311035
2001-01-23,5.7262420654296875
2001-01-24,5.640134334564209
2001-01-25,5.912810802459717
2001-01-26,5.769299507141113
2001-01-29,5.889849662780762
2001-01-30,5.970219612121582
2001-01-31,6.165397644042969
2001-02-01,6.107991695404053
2001-02-02,6.062066555023193
2001-02-05,6.1424360275268555
2001-02-06,5.977107048034668
2001-02-07,5.977107048034668
2001-02-08,5.921996593475342
2001-02-09,6.096513271331787
2001-02-12,6.087330341339111
2001-02-13,6.1424360275268555
2001-02-14,6.080437183380127
2001-02-15,6.00466251373291
2001-02-16,5.99547815322876
2001-02-20,5.915110111236572
2001-02-21,5.7382988929748535
2001-02-22,5.65630578994751
2001-02-23,5.580086708068848
2001-02-26,5.792576313018799
2001-02-27,5.894200325012207
2001-02-28,5.7971930503845215
2001-03-01,5.822600364685059
2001-03-02,5.912674427032471
2001-03-05,5.979657173156738
2001-03-06,6.048943042755127
2001-03-07,6.159809112548828
2001-03-08,6.13209342956543
2001-03-09,6.122856616973877
2001-03-12,5.988893508911133
2001-03-13,5.988893508911133
2001-03-14,5.792576313018799
2001-03-15,5.75100040435791
2001-03-16,5.6724748611450195
2001-03-19,5.75100040435791
2001-03-20,5.6817121505737305
2001-03-21,5.690951347351074
2001-03-22,5.598564624786377
2001-03-23,5.720975875854492
2001-03-26,5.741762638092041
2001-03-27,5.737142562866211
2001-03-28,5.769482135772705
2001-03-29,5.843385696411133
2001-03-30,5.884959697723389
2001-04-02,5.921915531158447
2001-04-03,4.69087553024292
2001-04-04,5.081206321716309
2001-04-05,4.944937705993652
2001-04-06,4.739378929138184
2001-04-09,4.8086676597595215
2001-04-10,4.746312141418457
2001-04-11,4.8294548988342285
2001-04-12,4.774024963378906
2001-04-16,4.827145099639893
2001-04-17,4.778645038604736
2001-04-18,5.058107376098633
2001-04-19,4.988821506500244
2001-04-20,4.91953182220459
2001-04-23,4.838694095611572
2001-04-24,4.8294548988342285
2001-04-25,4.827145099639893
2001-04-26,4.942628860473633
2001-04-27,4.947247505187988
2001-04-30,4.845621109008789
2001-05-01,4.972654819488525
2001-05-02,4.907984256744385
2001-05-03,4.875648498535156
2001-05-04,4.938009262084961
2001-05-07,4.991128921508789
2001-05-08,4.924150466918945
2001-05-09,4.963414192199707
2001-05-10,4.942628860473633
2001-05-11,4.981890678405762
2001-05-14,4.968034744262695
2001-05-15,5.011917591094971
2001-05-16,5.058107376098633
2001-05-17,5.1504950523376465
2001-05-18,5.1943769454956055
2001-05-21,5.067348957061768
2001-05-22,5.021154403686523
2001-05-23,4.9874420166015625
2001-05-24,4.964188575744629
2001-05-25,4.933962821960449
2001-05-29,4.940937519073486
2001-05-30,4.938613414764404
2001-05-31,4.961862087249756
2001-06-01,4.999069690704346
2001-06-04,5.040919303894043
2001-06-05,5.112998962402344
2001-06-06,5.152527332305908
2001-06-07,5.171127796173096
2001-06-08,5.16880464553833
2001-06-11,5.14322566986084
2001-06-12,5.115324974060059
2001-06-13,5.18507719039917
2001-06-14,5.108347415924072
2001-06-15,5.23390531539917
2001-06-18,5.180427074432373
2001-06-19,5.164152145385742
2001-06-20,5.329236030578613
2001-06-21,5.019994258880615
2001-06-22,4.985116004943848
2001-06-25,4.999069690704346
2001-06-26,4.908384799957275
2001-06-27,4.999069690704346
2001-06-28,5.089746475219727
2001-06-29,5.161824703216553
2001-07-02,5.226932048797607
2001-07-03,5.219954013824463
2001-07-05,5.175779342651367
2001-07-06,5.124622821807861
2001-07-09,5.206004619598389
2001-07-10,5.254831314086914
2001-07-11,5.292035102844238
2001-07-12,5.364114284515381
2001-07-13,5.3362135887146
2001-07-16,5.308312892913818
2001-07-17,5.333887577056885
2001-07-18,5.289708614349365
2001-07-19,5.308312892913818
2001-07-20,5.312961101531982
2001-07-23,5.236232757568359
2001-07-24,5.14322566986084
2001-07-25,5.208330154418945
2001-07-26,5.1920552253723145
2001-07-27,5.194379806518555
2001-07-30,5.2315802574157715
2001-07-31,5.322262287139893
2001-08-01,5.382716655731201
2001-08-02,5.371090888977051
2001-08-03,5.352488040924072
2001-08-06,5.1920552253723145
2001-08-07,5.180427074432373
2001-08-08,5.150201320648193
2001-08-09,5.131600379943848
2001-08-10,5.189729690551758
2001-08-13,5.25018310546875
2001-08-14,5.296685218811035
2001-08-15,5.238556861877441
2001-08-16,5.240880012512207
2001-08-17,5.257157802581787
2001-08-20,5.322262287139893
2001-08-21,5.324587821960449
2001-08-22,5.321075916290283
2001-08-23,5.255558490753174
2001-08-24,5.292997360229492
2001-08-27,5.316396713256836
2001-08-28,5.30235481262207
2001-08-29,5.309377193450928
2001-08-30,5.2812981605529785
2001-08-31,5.300014972686768
2001-09-04,5.402974605560303
2001-09-05,5.4333953857421875
2001-09-06,5.578474044799805
2001-09-07,5.339797496795654
2001-09-10,5.36319637298584
2001-09-17,5.019223690032959
2001-09-18,5.206419944763184
2001-09-19,5.239177227020264
2001-09-20,5.0005011558532715
2001-09-21,4.785224437713623
2001-09-24,4.773526191711426
2001-09-25,5.002840995788574
2001-09-26,4.958380699157715
2001-09-27,5.030922889709473
2001-09-28,5.199399948120117
2001-10-01,5.218118667602539
2001-10-02,5.225136756896973
2001-10-03,5.428715705871582
2001-10-04,5.2578959465026855
2001-10-05,5.323414325714111
2001-10-08,5.267258644104004
2001-10-09,5.318737030029297
2001-10-10,5.524654865264893
2001-10-11,5.627612590789795
2001-10-12,5.697810649871826
2001-10-15,5.613570690155029
2001-10-16,5.686110496520996
2001-10-17,5.686110496520996
2001-10-18,5.6627116203308105
2001-10-19,5.686110496520996
2001-10-22,5.791409015655518
2001-10-23,5.814809322357178
2001-10-24,5.84990930557251
2001-10-25,5.990304946899414
2001-10-26,6.009024620056152
2001-10-29,5.7446136474609375
2001-10-30,5.6580328941345215
2001-10-31,5.700150489807129
2001-11-01,6.014408111572266
2001-11-02,5.946142196655273
2001-11-05,5.939077377319336
2001-11-06,6.122687816619873
2001-11-07,6.223911285400391
2001-11-08,6.0591301918029785
2001-11-09,5.98145055770874
2001-11-12,5.9673285484313965
2001-11-13,6.00499153137207
2001-11-14,6.238033771514893
2001-11-15,6.259219169616699
2001-11-16,6.270991802215576
2001-11-19,6.595839023590088
2001-11-20,6.475788593292236
2001-11-21,6.50403356552124
2001-11-23,6.5840678215026855
2001-11-26,6.595839023590088
2001-11-27,6.449893474578857
2001-11-28,6.38868522644043
2001-11-29,6.426351070404053
2001-11-30,6.588775634765625
2001-12-03,6.591133117675781
2001-12-04,6.553468227386475
2001-12-05,6.579360008239746
2001-12-06,6.567590713500977
2001-12-07,6.353376388549805
2001-12-10,6.202723979949951
2001-12-11,6.2804059982299805
2001-12-12,6.254512310028076
2001-12-13,6.2474517822265625
2001-12-14,6.327486991882324
2001-12-17,6.4239959716796875
2001-12-18,6.461661338806152
2001-12-19,6.501678466796875
2001-12-20,6.459311485290527
2001-12-21,6.4028120040893555
2001-12-24,6.447537422180176
2001-12-26,6.515804767608643
2001-12-27,6.428703308105469
2001-12-28,6.581715106964111
2001-12-31,6.4734320640563965
2002-01-02,6.376917839050293
2002-01-03,6.591133117675781
2002-01-04,6.569944381713867
2002-01-07,6.383978366851807
2002-01-08,6.449893474578857
2002-01-09,6.428703308105469
2002-01-10,6.376917839050293
2002-01-11,6.261575222015381
2002-01-14,6.157999038696289
2002-01-15,6.1132731437683105
2002-01-16,6.047361373901367
2002-01-17,6.089733600616455
2002-01-18,6.019111633300781
2002-01-22,6.009701251983643
2002-01-23,6.132105350494385
2002-01-24,6.153289794921875
2002-01-25,6.320422172546387
2002-01-28,6.327486991882324
2002-01-29,6.233327388763428
2002-01-30,6.38868522644043
2002-01-31,6.525219440460205
2002-02-01,6.273345470428467
2002-02-04,6.2097859382629395
2002-02-05,5.811967372894287
2002-02-06,5.870812892913818
2002-02-07,5.877877235412598
2002-02-08,5.833151817321777
2002-02-11,6.099150657653809
2002-02-12,6.092086315155029
2002-02-13,6.28511381149292
2002-02-14,6.343961715698242
2002-02-15,6.409874439239502
2002-02-19,6.134457588195801
2002-02-20,6.221557140350342
2002-02-21,6.118595123291016
2002-02-22,6.106759548187256
2002-02-25,6.177765846252441
2002-02-26,6.19196891784668
2002-02-27,6.229837417602539
2002-02-28,6.253507614135742
2002-03-01,6.215639591217041
2002-03-04,6.65116024017334
2002-03-05,6.6014533042907715
2002-03-06,6.741100788116455
2002-03-07,6.942291736602783
2002-03-08,6.7363691329956055
2002-03-11,6.696133613586426
2002-03-12,6.776605129241943
2002-03-13,6.73400354385376
2002-03-14,6.7576704025268555
2002-03-15,6.861818313598633
2002-03-18,6.854719638824463
2002-03-19,6.894958972930908
2002-03-20,6.947030067443848
2002-03-21,6.861818313598633
2002-03-22,6.6061859130859375
2002-03-25,6.497307300567627
2002-03-26,6.71980094909668
2002-03-27,6.769508361816406
2002-03-28,6.741100788116455
2002-04-01,6.864187240600586
2002-04-02,6.828676223754883
2002-04-03,6.698496341705322
2002-04-04,6.639325141906738
2002-04-05,6.805009365081787
2002-04-08,6.859449863433838
2002-04-09,6.947030067443848
2002-04-10,7.006202220916748
2002-04-11,7.285505771636963
2002-04-12,7.330478668212891
2002-04-15,7.212128639221191
2002-04-16,7.254732131958008
2002-04-17,7.219228267669678
2002-04-18,7.257098197937012
2002-04-19,7.221597194671631
2002-04-22,7.171890735626221
2002-04-23,7.152949333190918
2002-04-24,7.226330280303955
2002-04-25,7.242897987365723
2002-04-26,7.200295925140381
2002-04-29,7.119814872741699
2002-04-30,7.273670673370361
2002-05-01,7.257098197937012
2002-05-02,7.3068060874938965
2002-05-03,7.3328471183776855
2002-05-06,7.207395076751709
2002-05-07,7.550604343414307
2002-05-08,7.486693859100342
2002-05-09,7.458296298980713
2002-05-10,7.460656642913818
2002-05-13,7.455925941467285
2002-05-14,7.640551567077637
2002-05-15,7.621607303619385
2002-05-16,7.666585922241211
2002-05-17,7.782566547393799
2002-05-20,7.810969829559326
2002-05-21,7.697354793548584
2002-05-22,7.74967098236084
2002-05-23,7.752049446105957
2002-05-24,7.597482204437256
2002-05-28,7.4666972160339355
2002-05-29,7.464319229125977
2002-05-30,7.435781955718994
2002-05-31,7.514252662658691
2002-06-03,7.3620686531066895
2002-06-04,7.138545036315918
2002-06-05,7.352554798126221
2002-06-06,7.240792274475098
2002-06-07,7.395355701446533
2002-06-10,7.488097190856934
2002-06-11,7.288351058959961
2002-06-12,7.22890567779541
2002-06-13,7.3002424240112305
2002-06-14,7.257440567016602
2002-06-17,7.22890567779541
2002-06-18,7.178966522216797
2002-06-19,7.224150657653809
2002-06-20,7.2051239013671875
2002-06-21,7.045803070068359
2002-06-24,7.079094409942627
2002-06-25,6.943552494049072
2002-06-26,7.005377769470215
2002-06-27,7.1456780433654785
2002-06-28,7.117143630981445
2002-07-01,6.9768452644348145
2002-07-02,6.777095794677734
2002-07-03,6.774717330932617
2002-07-05,7.0339155197143555
2002-07-08,6.931661605834961
2002-07-09,6.82465934753418
2002-07-10,6.7723388671875
2002-07-11,6.6986260414123535
2002-07-12,6.760453224182129
2002-07-15,6.746186256408691
2002-07-16,6.527415752410889
2002-07-17,6.420408725738525
2002-07-18,6.396628379821777
2002-07-19,6.284867763519287
2002-07-22,6.13505744934082
2002-07-23,6.063715934753418
2002-07-24,6.458456993103027
2002-07-25,6.55119514465332
2002-07-26,6.513147354125977
2002-07-29,6.82465934753418
2002-07-30,6.67484712600708
2002-07-31,6.831790924072266
2002-08-01,6.746186256408691
2002-08-02,6.429921627044678
2002-08-05,6.341934680938721
2002-08-06,6.658205032348633
2002-08-07,6.736670970916748
2002-08-08,6.843679904937744
2002-08-09,6.891236782073975
2002-08-12,6.805635452270508
2002-08-13,6.846057415008545
2002-08-14,6.979221343994141
2002-08-15,7.060069561004639
2002-08-16,7.08860445022583
2002-08-19,7.150432586669922
2002-08-20,7.038669109344482
2002-08-21,7.012378215789795
2002-08-22,6.983700752258301
2002-08-23,6.7829365730285645
2002-08-26,6.718404293060303
2002-08-27,6.517637252807617
2002-08-28,6.369459629058838
2002-08-29,6.371850967407227
2002-08-30,6.453109264373779
2002-09-03,6.307316303253174
2002-09-04,6.517637252807617
2002-09-05,6.395749568939209
2002-09-06,6.266687870025635
2002-09-09,6.281026363372803
2002-09-10,6.357508182525635
2002-09-11,6.381409168243408
2002-09-12,6.226053714752197
2002-09-13,6.1663031578063965
2002-09-16,6.163914203643799
2002-09-17,6.130452632904053
2002-09-18,5.987054347991943
2002-09-19,5.783899784088135
2002-09-20,5.762389183044434
2002-09-23,5.630937099456787
2002-09-24,5.506654262542725
2002-09-25,5.6213765144348145
2002-09-26,5.587913513183594
2002-09-27,5.626155853271484
2002-09-30,5.659616470336914
2002-10-01,5.795848369598389
2002-10-02,5.599864959716797
2002-10-03,5.652446269989014
2002-10-04,5.566402912139893
2002-10-07,5.37042236328125
2002-10-08,5.511431694030762
2002-10-09,5.272429943084717
2002-10-10,5.327399253845215
2002-10-11,5.556845188140869
2002-10-14,5.554455280303955
2002-10-15,5.80780029296875
2002-10-16,5.769557952880859
2002-10-17,6.159134387969971
2002-10-18,6.142403602600098
2002-10-21,6.185425758361816
2002-10-22,6.106556415557861
2002-10-23,5.999001502990723
2002-10-24,5.869941234588623
2002-10-25,5.979884147644043
2002-10-28,5.869941234588623
2002-10-29,6.615633964538574
2002-10-30,6.536762237548828
2002-10-31,6.572809219360352
2002-11-01,6.592036247253418
2002-11-04,6.560791492462158
2002-11-05,6.630489826202393
2002-11-06,6.969340801239014
2002-11-07,6.791506767272949
2002-11-08,6.777085781097412
2002-11-11,6.671341419219971
2002-11-12,6.769874095916748
2002-11-13,6.738633632659912
2002-11-14,6.721808910369873
2002-11-15,6.808323860168457
2002-11-18,6.750647068023682
2002-11-19,6.685763835906982
2002-11-20,6.78669548034668
2002-11-21,6.918872833251953
2002-11-22,6.801115036010742
2002-11-25,6.923677444458008
2002-11-26,6.709791660308838
2002-11-27,6.8780198097229
2002-11-29,6.928486347198486
2002-12-02,6.827553749084473
2002-12-03,6.668938159942627
2002-12-04,6.697774410247803
2002-12-05,6.668938159942627
2002-12-06,6.736231327056885
2002-12-09,6.673742771148682
2002-12-10,6.9068603515625
2002-12-11,6.885230541229248
2002-12-12,6.897246360778809
2002-12-13,6.832357883453369
2002-12-16,7.0246171951293945
2002-12-17,6.875612735748291
2002-12-18,6.719404697418213
2002-12-19,6.692969799041748
2002-12-20,6.791506767272949
2002-12-23,6.808323860168457
2002-12-24,6.726615905761719
2002-12-26,6.935696125030518
2002-12-27,6.712200164794922
2002-12-30,6.801115036010742
2002-12-31,6.7891011238098145
2003-01-02,6.974148273468018
2003-01-03,6.801115036010742
2003-01-06,6.9789509773254395
2003-01-07,6.950114727020264
2003-01-08,6.7891011238098145
2003-01-09,6.94050407409668
2003-01-10,6.897246360778809
2003-01-13,6.928486347198486
2003-01-14,6.945309638977051
2003-01-15,6.841970443725586
2003-01-16,6.902053356170654
2003-01-17,6.801115036010742
2003-01-21,6.635292053222656
2003-01-22,6.649710655212402
2003-01-23,6.726615905761719
2003-01-24,6.5391645431518555
2003-01-27,6.440634250640869
2003-01-28,6.493503570556641
2003-01-29,6.46946907043457
2003-01-30,6.332485198974609
2003-01-31,6.402181625366211
2003-02-03,6.5391645431518555
2003-02-04,6.536762237548828
2003-02-05,6.531957149505615
2003-02-06,6.339696407318115
2003-02-07,6.279618263244629
2003-02-10,6.39737606048584
2003-02-11,6.361327171325684
2003-02-12,6.2387614250183105
2003-02-13,6.248373031616211
2003-02-14,6.476681232452393
2003-02-18,6.592036247253418
2003-02-19,6.488696575164795
2003-02-20,6.446396827697754
2003-02-21,6.559999942779541
2003-02-24,6.4439826011657715
2003-02-25,6.4826555252075195
2003-02-26,6.373886585235596
2003-02-27,6.381136417388916
2003-02-28,6.453651428222656
2003-03-03,6.427061080932617
2003-03-04,6.282033443450928
2003-03-05,6.352129936218262
2003-03-06,6.178100109100342
2003-03-07,6.335210800170898
2003-03-10,6.187768936157227
2003-03-11,5.999234676361084
2003-03-12,6.006484508514404
2003-03-13,6.2917046546936035
2003-03-14,6.342462539672852
2003-03-17,6.40288782119751
2003-03-18,6.494738578796387
2003-03-19,6.552752494812012
2003-03-20,6.516494274139404
2003-03-21,6.770292282104492
2003-03-24,6.460898399353027
2003-03-25,6.465733051300049
2003-03-26,6.4004740715026855
2003-03-27,6.497157096862793
2003-03-28,6.485072612762451
2003-03-31,6.388387680053711
2003-04-01,6.485072612762451
2003-04-02,6.678438663482666
2003-04-03,6.637348175048828
2003-04-04,6.668773174285889
2003-04-07,6.671186923980713
2003-04-08,6.603508472442627
2003-04-09,6.463316917419434
2003-04-10,6.5817551612854
2003-04-11,6.528578281402588
2003-04-14,6.678438663482666
2003-04-15,6.690526485443115
2003-04-16,6.6591033935546875
2003-04-17,6.683274745941162
2003-04-21,6.7775421142578125
2003-04-22,6.854887008666992
2003-04-23,6.796877861022949
2003-04-24,6.748534202575684
2003-04-25,6.586588382720947
2003-04-28,6.7340312004089355
2003-04-29,6.7195281982421875
2003-04-30,6.738865375518799
2003-05-01,6.661522388458252
2003-05-02,6.697776794433594
2003-05-05,6.598672866821289
2003-05-06,6.717108726501465
2003-05-07,6.6591033935546875
2003-05-08,6.589005470275879
2003-05-09,6.680854797363281
2003-05-12,6.801712989807129
2003-05-13,6.738865375518799
2003-05-14,6.75820255279541
2003-05-15,6.804126739501953
2003-05-16,6.816214084625244
2003-05-19,6.586588382720947
2003-05-20,6.603508472442627
2003-05-21,6.590142726898193
2003-05-22,6.536660194396973
2003-05-23,6.4661641120910645
2003-05-27,6.650915145874023
2003-05-28,6.699532985687256
2003-05-29,6.646046161651611
2003-05-30,6.655774116516113
2003-06-02,6.6703619956970215
2003-06-03,6.721409797668457
2003-06-04,6.704391956329346
2003-06-05,6.655774116516113
2003-06-06,6.648480415344238
2003-06-09,6.624171257019043
2003-06-10,6.684943675994873
2003-06-11,6.697098731994629
2003-06-12,6.706824779510498
2003-06-13,6.646046161651611
2003-06-16,6.8259358406066895
2003-06-17,6.88427734375
2003-06-18,6.772454738616943
2003-06-19,6.821074485778809
2003-06-20,6.7943339347839355
2003-06-23,6.660637855529785
2003-06-24,6.626604080200195
2003-06-25,6.6193084716796875
2003-06-26,6.6193084716796875
2003-06-27,6.539089679718018
2003-06-30,6.534230709075928
2003-07-01,6.582845211029053
2003-07-02,6.5974297523498535
2003-07-03,6.624171257019043
2003-07-07,6.643620014190674
2003-07-08,6.735993385314941
2003-07-09,6.714114665985107
2003-07-10,6.590142726898193
2003-07-11,6.641185283660889
2003-07-14,6.718975067138672
2003-07-15,6.650915145874023
2003-07-16,6.636324882507324
2003-07-17,6.590142726898193
2003-07-18,6.6825103759765625
2003-07-21,6.570691108703613
2003-07-22,6.8380889892578125
2003-07-23,7.086040496826172
2003-07-24,7.103058338165283
2003-07-25,7.251340389251709
2003-07-28,7.2586350440979
2003-07-29,7.151676654815674
2003-07-30,7.183277606964111
2003-07-31,7.292664051055908
2003-08-01,7.24161958694458
2003-08-04,7.100622653961182
2003-08-05,7.110349178314209
2003-08-06,7.081181049346924
2003-08-07,7.037421226501465
2003-08-08,7.161396503448486
2003-08-11,7.127363204956055
2003-08-12,7.2124481201171875
2003-08-13,7.180846214294434
2003-08-14,7.192997932434082
2003-08-15,7.1905694007873535
2003-08-18,7.268357753753662
2003-08-19,7.268357753753662
2003-08-20,7.279357433319092
2003-08-21,7.330667972564697
2003-08-22,7.318449020385742
2003-08-25,7.352661609649658
2003-08-26,7.396644115447998
2003-08-27,7.335556507110596
2003-08-28,7.335556507110596
2003-08-29,7.350215435028076
2003-09-02,7.452845573425293
2003-09-03,7.506602764129639
2003-09-04,7.4406280517578125
2003-09-05,7.450397968292236
2003-09-08,7.411304950714111
2003-09-09,7.403974533081055
