Date,REGN
2000-06-13,24.609241485595703
2000-06-14,23.80340003967285
2000-06-15,23.36948013305664
2000-06-16,25.36859703063965
2000-06-19,24.919185638427734
2000-06-20,25.353097915649414
2000-06-21,27.646656036376953
2000-06-22,25.04315948486328
2000-06-23,25.47707176208496
2000-06-26,26.84081268310547
2000-06-27,24.54725456237793
2000-06-28,28.762441635131836
2000-06-29,29.6922607421875
2000-06-30,29.56828498840332
2000-07-03,28.886415481567383
2000-07-05,29.816234588623047
2000-07-06,28.700450897216797
2000-07-07,29.3823184967041
2000-07-10,29.506296157836914
2000-07-11,31.117984771728516
2000-07-12,29.444307327270508
2000-07-13,29.134366989135742
2000-07-14,27.52267837524414
2000-07-17,30.3121395111084
2000-07-18,28.948402404785156
2000-07-19,27.39870262145996
2000-07-20,28.204545974731445
2000-07-21,28.45250129699707
2000-07-24,28.514488220214844
2000-07-25,26.019472122192383
2000-07-26,27.894607543945312
2000-07-27,26.344907760620117
2000-07-28,24.42327880859375
2000-07-31,27.832618713378906
2000-08-01,28.328523635864258
2000-08-02,28.204545974731445
2000-08-03,28.700450897216797
2000-08-04,29.134366989135742
2000-08-07,29.94021224975586
2000-08-08,29.56828498840332
2000-08-09,29.444307327270508
2000-08-10,27.7706298828125
2000-08-11,29.196353912353516
2000-08-14,29.816234588623047
2000-08-15,33.2255744934082
2000-08-16,32.85364532470703
2000-08-17,33.2255744934082
2000-08-18,32.85364532470703
2000-08-21,32.10978698730469
2000-08-22,31.67587661743164
2000-08-23,30.870033264160156
2000-08-24,32.729671478271484
2000-08-25,32.729671478271484
2000-08-28,31.55190086364746
2000-08-29,32.667686462402344
2000-08-30,33.47352600097656
2000-08-31,35.14720153808594
2000-09-01,33.845455169677734
2000-09-05,32.48171615600586
2000-09-06,32.35774612426758
2000-09-07,32.667686462402344
2000-09-08,32.10978698730469
2000-09-11,30.870033264160156
2000-09-12,31.86183738708496
2000-09-13,31.67587661743164
2000-09-14,30.684070587158203
2000-09-15,35.70509338378906
2000-09-18,31.799854278564453
2000-09-19,32.48171615600586
2000-09-20,33.101600646972656
2000-09-21,31.489912033081055
2000-09-22,32.85364532470703
2000-09-25,32.85364532470703
2000-09-26,30.622079849243164
2000-09-27,30.746057510375977
2000-09-28,31.737863540649414
2000-09-29,32.35774612426758
2000-10-02,29.32033348083496
2000-10-03,29.506296157836914
2000-10-04,29.32033348083496
2000-10-05,28.204545974731445
2000-10-06,29.3823184967041
2000-10-09,28.82442855834961
2000-10-10,28.638465881347656
2000-10-11,26.902799606323242
2000-10-12,25.849002838134766
2000-10-13,25.725027084350586
2000-10-16,27.646656036376953
2000-10-17,25.663036346435547
2000-10-18,26.158945083618164
2000-10-19,27.460691452026367
2000-10-20,25.5390625
2000-10-23,26.158945083618164
2000-10-24,25.47707176208496
2000-10-25,25.41508674621582
2000-10-26,25.972978591918945
2000-10-27,23.9273738861084
2000-10-30,21.199901580810547
2000-10-31,26.530872344970703
2000-11-01,25.78701400756836
2000-11-02,26.344907760620117
2000-11-03,25.849002838134766
2000-11-06,25.47707176208496
2000-11-07,25.229122161865234
2000-11-08,25.41508674621582
2000-11-09,25.229122161865234
2000-11-10,25.41508674621582
2000-11-13,23.431468963623047
2000-11-14,24.485267639160156
2000-11-15,25.78701400756836
2000-11-16,24.485267639160156
2000-11-17,24.73322105407715
2000-11-20,20.58002281188965
2000-11-21,20.703996658325195
2000-11-22,20.146102905273438
2000-11-24,22.873579025268555
2000-11-27,25.91098976135254
2000-11-28,26.96478843688965
2000-11-29,24.485267639160156
2000-11-30,24.17532730102539
2000-12-01,27.584665298461914
2000-12-04,27.336715698242188
2000-12-05,28.762441635131836
2000-12-06,29.258344650268555
2000-12-07,29.258344650268555
2000-12-08,32.60569381713867
2000-12-11,35.76708984375
2000-12-12,34.71329116821289
2000-12-13,35.333168029785156
2000-12-14,34.77527618408203
2000-12-15,34.527320861816406
2000-12-18,39.67232894897461
2000-12-19,39.54835510253906
2000-12-20,36.01503372192383
2000-12-21,38.74250793457031
2000-12-22,38.618534088134766
2000-12-26,37.936668395996094
2000-12-27,37.19281005859375
2000-12-28,36.94485855102539
2000-12-29,34.976741790771484
2001-01-02,35.27117919921875
2001-01-03,33.78346252441406
2001-01-04,32.17177963256836
2001-01-05,30.870033264160156
2001-01-08,30.002201080322266
2001-01-09,30.746057510375977
2001-01-10,31.98581314086914
2001-01-11,33.34955596923828
2001-01-12,34.465335845947266
2001-01-16,38.68052291870117
2001-01-17,36.448951721191406
2001-01-18,34.77527618408203
2001-01-19,33.59749984741211
2001-01-22,34.27936935424805
2001-01-23,36.448951721191406
2001-01-24,36.82087707519531
2001-01-25,36.386966705322266
2001-01-26,32.85364532470703
2001-01-29,31.489912033081055
2001-01-30,30.498104095458984
2001-01-31,32.48171615600586
2001-02-01,32.60569381713867
2001-02-02,32.04780197143555
2001-02-05,31.923824310302734
2001-02-06,34.527320861816406
2001-02-07,33.535518646240234
2001-02-08,33.101600646972656
2001-02-09,31.86183738708496
2001-02-12,34.65129852294922
2001-02-13,33.2255744934082
2001-02-14,34.40334701538086
2001-02-15,33.72148132324219
2001-02-16,33.535518646240234
2001-02-20,31.67587661743164
2001-02-21,31.923824310302734
2001-02-22,30.684070587158203
2001-02-23,31.737863540649414
2001-02-26,32.667686462402344
2001-02-27,32.295753479003906
2001-02-28,31.117984771728516
2001-03-01,29.258344650268555
2001-03-02,29.754247665405273
2001-03-05,28.948402404785156
2001-03-06,27.693145751953125
2001-03-07,27.39870262145996
2001-03-08,26.28291893005371
2001-03-09,25.80251121520996
2001-03-12,22.315685272216797
2001-03-13,23.493457794189453
2001-03-14,23.183517456054688
2001-03-15,23.80340003967285
2001-03-16,22.749601364135742
2001-03-19,24.919185638427734
2001-03-20,24.051347732543945
2001-03-21,22.687612533569336
2001-03-22,23.307497024536133
2001-03-23,23.679420471191406
2001-03-26,24.42327880859375
2001-03-27,24.17532730102539
2001-03-28,24.299301147460938
2001-03-29,23.741409301757812
2001-03-30,22.00574493408203
2001-04-02,22.19171142578125
2001-04-03,20.951950073242188
2001-04-04,21.261890411376953
2001-04-05,22.687612533569336
2001-04-06,22.12972068786621
2001-04-09,22.821508407592773
2001-04-10,24.9439754486084
2001-04-11,23.714136123657227
2001-04-12,25.47955322265625
2001-04-16,24.348894119262695
2001-04-17,24.348894119262695
2001-04-18,27.810304641723633
2001-04-19,29.555883407592773
2001-04-20,27.968996047973633
2001-04-23,25.78701400756836
2001-04-24,25.568817138671875
2001-04-25,26.580461502075195
2001-04-26,27.64169692993164
2001-04-27,28.802112579345703
2001-04-30,30.75597381591797
2001-05-01,30.82539939880371
2001-05-02,30.349332809448242
2001-05-03,29.555883407592773
2001-05-04,28.40538787841797
2001-05-07,27.56235122680664
2001-05-08,27.32431983947754
2001-05-09,26.868087768554688
2001-05-10,27.01685905456543
2001-05-11,26.223407745361328
2001-05-14,26.23332977294922
2001-05-15,26.49119758605957
2001-05-16,27.68136978149414
2001-05-17,29.754247665405273
2001-05-18,29.774084091186523
2001-05-21,31.261798858642578
2001-05-22,31.103107452392578
2001-05-23,30.944419860839844
2001-05-24,30.934499740600586
2001-05-25,30.90474510192871
2001-05-29,30.775814056396484
2001-05-30,30.775814056396484
2001-05-31,31.648601531982422
2001-06-01,33.36442947387695
2001-06-04,34.564517974853516
2001-06-05,36.4985466003418
2001-06-06,36.31010437011719
2001-06-07,36.24067687988281
2001-06-08,35.58608627319336
2001-06-11,36.74650192260742
2001-06-12,34.822391510009766
2001-06-13,33.87025451660156
2001-06-14,33.52312469482422
2001-06-15,34.70337677001953
2001-06-18,33.17599105834961
2001-06-19,33.6619758605957
2001-06-20,33.94959259033203
2001-06-21,35.48689651489258
2001-06-22,33.87025451660156
2001-06-25,33.4636116027832
2001-06-26,33.80083084106445
2001-06-27,33.76115417480469
2001-06-28,33.82065963745117
2001-06-29,34.36616134643555
2001-07-02,33.552879333496094
2001-07-03,33.81073760986328
2001-07-05,31.85687828063965
2001-07-06,30.299741744995117
2001-07-09,30.92458152770996
2001-07-10,29.258344650268555
2001-07-11,28.752521514892578
2001-07-12,26.97718620300293
2001-07-13,27.373910903930664
2001-07-16,25.737424850463867
2001-07-17,26.778823852539062
2001-07-18,27.740877151489258
2001-07-19,28.643421173095703
2001-07-20,29.18891716003418
2001-07-23,28.3657169342041
2001-07-24,26.808578491210938
2001-07-25,27.373910903930664
2001-07-26,27.27472496032715
2001-07-27,26.530872344970703
2001-07-30,26.51103401184082
2001-07-31,26.649887084960938
2001-08-01,29.030229568481445
2001-08-02,27.344152450561523
2001-08-03,26.927593231201172
2001-08-06,26.729232788085938
2001-08-07,27.968996047973633
2001-08-08,25.608488082885742
2001-08-09,27.116039276123047
2001-08-10,26.540788650512695
2001-08-13,28.048337936401367
2001-08-14,28.494653701782227
2001-08-15,27.22513771057129
2001-08-16,28.3657169342041
2001-08-17,27.711124420166016
2001-08-20,27.621862411499023
2001-08-21,27.52267837524414
2001-08-22,28.256616592407227
2001-08-23,29.8831844329834
2001-08-24,30.250152587890625
2001-08-27,30.934499740600586
2001-08-28,30.349332809448242
2001-08-29,30.736141204833984
2001-08-30,29.903018951416016
2001-08-31,29.873262405395508
2001-09-04,29.655067443847656
2001-09-05,30.53777503967285
2001-09-06,29.159164428710938
2001-09-07,28.008668899536133
2001-09-10,26.947431564331055
2001-09-17,22.81159019470215
2001-09-18,22.64298439025879
2001-09-19,21.571826934814453
2001-09-20,20.58002281188965
2001-09-21,20.431249618530273
2001-09-24,21.69085121154785
2001-09-25,21.036252975463867
2001-09-26,21.115598678588867
2001-09-27,22.335521697998047
2001-09-28,22.057815551757812
2001-10-01,22.533884048461914
2001-10-02,23.80340003967285
2001-10-03,25.935787200927734
2001-10-04,25.2216854095459
2001-10-05,24.636518478393555
2001-10-08,23.82323455810547
2001-10-09,24.170368194580078
2001-10-10,26.878005981445312
2001-10-11,26.788740158081055
2001-10-12,23.049623489379883
2001-10-15,22.910770416259766
2001-10-16,22.81159019470215
2001-10-17,22.424785614013672
2001-10-18,22.38511085510254
2001-10-19,22.156999588012695
2001-10-22,22.375194549560547
2001-10-23,21.472646713256836
2001-10-24,21.234615325927734
2001-10-25,21.175106048583984
2001-10-26,22.276012420654297
2001-10-29,21.710681915283203
2001-10-30,20.927156448364258
2001-10-31,21.918964385986328
2001-11-01,21.909046173095703
2001-11-02,22.533884048461914
2001-11-05,23.257904052734375
2001-11-06,22.861181259155273
2001-11-07,23.029788970947266
2001-11-08,23.07938003540039
2001-11-09,22.315685272216797
2001-11-12,23.009950637817383
2001-11-13,24.448074340820312
2001-11-14,24.75553321838379
2001-11-15,24.745620727539062
2001-11-16,25.370454788208008
2001-11-19,27.661529541015625
2001-11-20,27.135873794555664
2001-11-21,26.778823852539062
2001-11-23,27.27472496032715
2001-11-26,27.7706298828125
2001-11-27,28.266536712646484
2001-11-28,27.373910903930664
2001-11-29,26.957347869873047
2001-11-30,27.443336486816406
2001-12-03,26.729232788085938
2001-12-04,26.421770095825195
2001-12-05,26.878005981445312
2001-12-06,28.246700286865234
2001-12-07,29.069900512695312
2001-12-10,28.068172454833984
2001-12-11,26.580461502075195
2001-12-12,25.78701400756836
2001-12-13,26.47136116027832
2001-12-14,26.392019271850586
2001-12-17,27.52267837524414
2001-12-18,28.068172454833984
2001-12-19,28.62358856201172
2001-12-20,28.712848663330078
2001-12-21,29.555883407592773
2001-12-24,28.861621856689453
2001-12-26,28.673179626464844
2001-12-27,28.58391571044922
2001-12-28,28.752521514892578
2001-12-31,27.9293212890625
2002-01-02,27.6912899017334
2002-01-03,27.026777267456055
2002-01-04,27.145793914794922
2002-01-07,26.550708770751953
2002-01-08,27.135873794555664
2002-01-09,26.699480056762695
2002-01-10,28.058256149291992
2002-01-11,29.069900512695312
2002-01-14,28.395469665527344
2002-01-15,28.65334129333496
2002-01-16,28.42522621154785
2002-01-17,28.216947555541992
2002-01-18,27.205299377441406
2002-01-22,27.373910903930664
2002-01-23,28.47481346130371
2002-01-24,27.572269439697266
2002-01-25,27.820220947265625
2002-01-28,27.185462951660156
2002-01-29,26.47136116027832
2002-01-30,25.935787200927734
2002-01-31,24.596845626831055
2002-02-01,25.648160934448242
2002-02-04,23.307497024536133
2002-02-05,23.386837005615234
2002-02-06,20.808135986328125
2002-02-07,21.631338119506836
2002-02-08,23.317413330078125
2002-02-11,24.497665405273438
2002-02-12,25.59857177734375
2002-02-13,24.557172775268555
2002-02-14,24.20012092590332
2002-02-15,24.309219360351562
2002-02-19,22.900854110717773
2002-02-20,24.368728637695312
2002-02-21,23.198394775390625
2002-02-22,23.029788970947266
2002-02-25,22.35536003112793
2002-02-26,23.03970718383789
2002-02-27,22.970279693603516
2002-02-28,22.523963928222656
2002-03-01,23.019868850708008
2002-03-04,24.83487892150879
2002-03-05,25.19192886352539
2002-03-06,26.411853790283203
2002-03-07,25.5390625
2002-03-08,25.906034469604492
2002-03-11,26.729232788085938
2002-03-12,26.074642181396484
2002-03-13,25.489473342895508
2002-03-14,25.291109085083008
2002-03-15,25.023324966430664
2002-03-18,25.20184898376465
2002-03-19,24.686107635498047
2002-03-20,23.862905502319336
2002-03-21,24.745620727539062
2002-03-22,24.477828979492188
2002-03-25,24.120777130126953
2002-03-26,24.596845626831055
2002-03-27,24.83487892150879
2002-03-28,24.785289764404297
2002-04-01,25.172090530395508
2002-04-02,23.24798583984375
2002-04-03,22.276012420654297
2002-04-04,22.216503143310547
2002-04-05,20.927156448364258
2002-04-08,20.8775634765625
2002-04-09,21.918964385986328
2002-04-10,23.069461822509766
2002-04-11,22.216503143310547
2002-04-12,23.049623489379883
2002-04-15,23.436429977416992
2002-04-16,23.793481826782227
2002-04-17,23.089296340942383
2002-04-18,23.743892669677734
2002-04-19,22.77191734313965
2002-04-22,22.712406158447266
2002-04-23,21.58174705505371
2002-04-24,21.829702377319336
2002-04-25,20.341989517211914
2002-04-26,19.806413650512695
2002-04-29,19.092308044433594
2002-04-30,20.48084259033203
2002-05-01,19.77665901184082
2002-05-02,18.90386390686035
2002-05-03,18.64599609375
2002-05-06,17.197954177856445
2002-05-07,17.316972732543945
2002-05-08,19.340261459350586
2002-05-09,18.467472076416016
2002-05-10,17.356645584106445
2002-05-13,17.981483459472656
2002-05-14,18.596405029296875
2002-05-15,18.497224807739258
2002-05-16,17.416152954101562
2002-05-17,18.33853530883789
2002-05-20,17.624433517456055
2002-05-21,16.493770599365234
2002-05-22,16.890493392944336
2002-05-23,18.83443832397461
2002-05-24,17.01943016052246
2002-05-28,17.802959442138672
2002-05-29,17.049184799194336
2002-05-30,17.158281326293945
2002-05-31,16.384672164916992
2002-06-03,15.432537078857422
2002-06-04,15.26392936706543
2002-06-05,15.20442008972168
2002-06-06,13.94482421875
2002-06-07,14.31179428100586
2002-06-10,14.579582214355469
2002-06-11,14.242365837097168
2002-06-12,13.686955451965332
2002-06-13,14.133268356323242
2002-06-14,14.837451934814453
2002-06-17,16.265655517578125
2002-06-18,15.769750595092773
2002-06-19,15.293684005737305
2002-06-20,14.45064640045166
2002-06-21,13.548100471496582
2002-06-24,13.974578857421875
2002-06-25,13.161295890808105
2002-06-26,14.18285846710205
2002-06-27,14.31179428100586
2002-06-28,14.391138076782227
2002-07-01,13.75638198852539
2002-07-02,12.943098068237305
2002-07-03,12.050470352172852
2002-07-05,12.89350700378418
2002-07-08,12.486865997314453
2002-07-09,12.34801197052002
2002-07-10,11.266942024230957
2002-07-11,11.683501243591309
2002-07-12,12.268668174743652
2002-07-15,12.566211700439453
2002-07-16,13.379493713378906
2002-07-17,13.92498779296875
2002-07-18,13.121622085571289
2002-07-19,13.191049575805664
2002-07-22,13.280312538146973
2002-07-23,12.090143203735352
2002-07-24,13.101787567138672
2002-07-25,13.577855110168457
2002-07-26,13.488593101501465
2002-07-29,14.867204666137695
2002-07-30,17.088855743408203
2002-07-31,17.05910301208496
2002-08-01,15.928439140319824
2002-08-02,15.144912719726562
2002-08-05,13.88531494140625
2002-08-06,15.472209930419922
2002-08-07,15.174666404724121
2002-08-08,16.702049255371094
2002-08-09,16.662376403808594
2002-08-12,17.14836883544922
2002-08-13,15.868931770324707
2002-08-14,17.396318435668945
2002-08-15,16.7318058013916
2002-08-16,16.8111515045166
2002-08-19,16.04745864868164
2002-08-20,16.583036422729492
2002-08-21,16.8111515045166
2002-08-22,16.96984100341797
2002-08-23,16.364835739135742
2002-08-26,16.493770599365234
2002-08-27,15.670571327209473
2002-08-28,14.926713943481445
2002-08-29,16.04745864868164
2002-08-30,15.323437690734863
2002-09-03,14.420891761779785
2002-09-04,15.03581428527832
2002-09-05,14.133268356323242
2002-09-06,14.480401039123535
2002-09-09,14.97630500793457
2002-09-10,14.777941703796387
2002-09-11,14.807698249816895
2002-09-12,14.45064640045166
2002-09-13,14.529991149902344
2002-09-16,14.29195785522461
2002-09-17,13.88531494140625
2002-09-18,14.381220817565918
2002-09-19,13.062115669250488
2002-09-20,12.635638236999512
2002-09-23,11.495058059692383
2002-09-24,11.673583984375
2002-09-25,12.824080467224121
2002-09-26,12.586045265197754
2002-09-27,12.635638236999512
2002-09-30,13.389411926269531
2002-10-01,13.875397682189941
2002-10-02,14.520073890686035
2002-10-03,14.649008750915527
2002-10-04,13.200967788696289
2002-10-07,12.824080467224121
2002-10-08,13.181132316589355
2002-10-09,12.496784210205078
2002-10-10,12.89350700378418
2002-10-11,12.754653930664062
2002-10-14,13.587772369384766
2002-10-15,14.351465225219727
2002-10-16,13.855562210083008
2002-10-17,14.31179428100586
2002-10-18,14.946551322937012
2002-10-21,14.97630500793457
2002-10-22,14.45064640045166
2002-10-23,14.579582214355469
2002-10-24,14.549826622009277
2002-10-25,15.085404396057129
2002-10-28,14.996140480041504
2002-10-29,15.03581428527832
2002-10-30,15.115157127380371
2002-10-31,15.006058692932129
2002-11-01,15.660653114318848
2002-11-04,16.840904235839844
2002-11-05,16.840904235839844
2002-11-06,17.34672737121582
2002-11-07,16.930166244506836
2002-11-08,16.464017868041992
2002-11-11,15.888769149780273
2002-11-12,15.958192825317383
2002-11-13,15.859014511108398
2002-11-14,15.868931770324707
2002-11-15,15.918521881103516
2002-11-18,16.523523330688477
2002-11-19,16.31524658203125
2002-11-20,17.465742111206055
2002-11-21,20.54034996032715
2002-11-22,21.363548278808594
2002-11-25,22.057815551757812
2002-11-26,21.37346839904785
2002-11-27,21.522241592407227
2002-11-29,21.472646713256836
2002-12-02,20.966825485229492
2002-12-03,19.37001609802246
2002-12-04,20.689119338989258
2002-12-05,21.075923919677734
2002-12-06,21.22469711303711
2002-12-09,19.984939575195312
2002-12-10,20.30231285095215
2002-12-11,21.363548278808594
2002-12-12,21.26436996459961
2002-12-13,20.37174415588379
2002-12-16,20.570104598999023
2002-12-17,20.768465042114258
2002-12-18,19.935346603393555
2002-12-19,19.072473526000977
2002-12-20,19.647720336914062
2002-12-23,19.836164474487305
2002-12-24,19.756818771362305
2002-12-26,19.538623809814453
2002-12-27,19.0427188873291
2002-12-30,18.348451614379883
2002-12-31,18.358373641967773
2003-01-02,18.933622360229492
2003-01-03,18.407960891723633
2003-01-06,18.546815872192383
2003-01-07,19.260915756225586
2003-01-08,18.784849166870117
2003-01-09,18.95345687866211
2003-01-10,19.131982803344727
2003-01-13,19.73698616027832
2003-01-14,20.183300018310547
2003-01-15,19.786575317382812
2003-01-16,20.827972412109375
2003-01-17,21.095762252807617
2003-01-21,20.699039459228516
2003-01-22,20.946992874145508
2003-01-23,20.93707275390625
2003-01-24,20.46100425720215
2003-01-27,19.975017547607422
2003-01-28,20.341989517211914
2003-01-29,20.332067489624023
2003-01-30,18.933622360229492
2003-01-31,18.576568603515625
2003-02-03,18.695585250854492
2003-02-04,18.6856689453125
2003-02-05,18.28894805908203
2003-02-06,17.59467887878418
2003-02-07,17.74344825744629
2003-02-10,17.257463455200195
2003-02-11,17.24754524230957
2003-02-12,16.860740661621094
2003-02-13,16.900415420532227
2003-02-14,17.108694076538086
2003-02-18,17.416152954101562
2003-02-19,17.376480102539062
2003-02-20,17.128530502319336
2003-02-21,17.356645584106445
2003-02-24,17.16819953918457
2003-02-25,17.525253295898438
2003-02-26,18.001319885253906
2003-02-27,18.348451614379883
2003-02-28,18.18976402282715
2003-03-03,17.604595184326172
2003-03-04,18.209598541259766
2003-03-05,17.951730728149414
2003-03-06,17.16819953918457
2003-03-07,17.604595184326172
2003-03-10,18.81460189819336
2003-03-11,18.150089263916016
2003-03-12,18.655914306640625
2003-03-13,19.647720336914062
2003-03-14,19.667558670043945
2003-03-17,20.21305274963379
2003-03-18,20.5205135345459
2003-03-19,20.490758895874023
2003-03-20,20.034528732299805
2003-03-21,20.292394638061523
2003-03-24,19.131982803344727
2003-03-25,19.548540115356445
2003-03-26,19.697311401367188
2003-03-27,19.19148826599121
2003-03-28,17.16819953918457
2003-03-31,7.458398342132568
2003-04-01,6.833559036254883
2003-04-02,6.545934677124023
2003-04-03,6.744296550750732
2003-04-04,6.655033588409424
2003-04-07,6.407081604003906
2003-04-08,6.585607051849365
2003-04-09,6.407081604003906
2003-04-10,6.3475728034973145
2003-04-11,6.099620819091797
2003-04-14,6.317819118499756
2003-04-15,6.288064479827881
2003-04-16,6.069867134094238
2003-04-17,5.990521430969238
2003-04-21,5.96076774597168
2003-04-22,5.831832408905029
2003-04-23,6.1690473556518555
2003-04-24,6.555851936340332
2003-04-25,6.387245178222656
2003-04-28,6.268228054046631
2003-04-29,6.278146266937256
2003-04-30,6.278146266937256
2003-05-01,6.278146266937256
2003-05-02,6.50626277923584
2003-05-05,6.476508617401123
2003-05-06,6.744296550750732
2003-05-07,6.565771102905273
2003-05-08,6.486425876617432
2003-05-09,6.516180515289307
2003-05-12,6.526098251342773
2003-05-13,6.605442523956299
2003-05-14,7.111265659332275
2003-05-15,7.190610408782959
2003-05-16,7.002167224884033
2003-05-19,9.908164978027344
2003-05-20,9.908164978027344
2003-05-21,10.126363754272461
2003-05-22,10.423906326293945
2003-05-23,11.128089904785156
2003-05-27,13.508429527282715
2003-05-28,13.270394325256348
2003-05-29,12.972851753234863
2003-05-30,13.627446174621582
2003-06-02,14.777941703796387
2003-06-03,13.637362480163574
2003-06-04,14.490318298339844
2003-06-05,15.392864227294922
2003-06-06,15.73007869720459
2003-06-09,15.829259872436523
2003-06-10,16.860740661621094
2003-06-11,17.455825805664062
2003-06-12,18.378206253051758
2003-06-13,17.644268035888672
2003-06-16,17.99140167236328
2003-06-17,17.693859100341797
2003-06-18,16.83098793029785
2003-06-19,15.353192329406738
2003-06-20,15.511881828308105
2003-06-23,15.085404396057129
2003-06-24,16.077211380004883
2003-06-25,15.80942440032959
2003-06-26,15.571390151977539
2003-06-27,16.285491943359375
2003-06-30,15.630899429321289
2003-07-01,15.511881828308105
2003-07-02,15.660653114318848
2003-07-03,15.819341659545898
2003-07-07,16.216064453125
2003-07-08,16.285491943359375
2003-07-09,16.42434310913086
2003-07-10,16.126802444458008
2003-07-11,16.464017868041992
2003-07-14,16.285491943359375
2003-07-15,16.11688232421875
2003-07-16,16.017704010009766
2003-07-17,15.224257469177246
2003-07-18,14.97630500793457
2003-07-21,14.381220817565918
2003-07-22,14.41097354888916
2003-07-23,14.906878471374512
2003-07-24,14.787860870361328
2003-07-25,14.629172325134277
2003-07-28,14.97630500793457
2003-07-29,14.966387748718262
2003-07-30,14.698598861694336
2003-07-31,15.273847579956055
2003-08-01,14.440728187561035
2003-08-04,13.796052932739258
2003-08-05,12.962933540344238
2003-08-06,12.328177452087402
2003-08-07,12.675309181213379
2003-08-08,12.417439460754395
2003-08-11,12.457113265991211
2003-08-12,13.181132316589355
2003-08-13,13.002606391906738
2003-08-14,13.210885047912598
2003-08-15,13.101787567138672
2003-08-18,13.994414329528809
2003-08-19,14.113430976867676
2003-08-20,14.480401039123535
2003-08-21,14.73827075958252
2003-08-22,14.192776679992676
2003-08-25,14.113430976867676
2003-08-26,14.22253131866455
2003-08-27,14.51015567779541
2003-08-28,15.025893211364746
2003-08-29,15.085404396057129
2003-09-02,16.146638870239258
2003-09-03,16.384672164916992
2003-09-04,17.06901741027832
2003-09-05,16.741724014282227
2003-09-08,22.127241134643555
2003-09-09,21.571826934814453
2003-09-10,21.3536319732666
2003-09-11,20.728792190551758
2003-09-12,20.560184478759766
2003-09-15,20.094036102294922
2003-09-16,19.935346603393555
2003-09-17,20.074201583862305
2003-09-18,20.808135986328125
2003-09-19,20.22296905517578
