Date,TSM
2000-05-30,8.782266616821289
2000-05-31,8.482017517089844
2000-06-01,8.797277450561523
2000-06-02,8.977426528930664
2000-06-05,9.02246379852295
2000-06-06,8.70720100402832
2000-06-07,9.007451057434082
2000-06-08,9.14256477355957
2000-06-09,9.788095474243164
2000-06-12,9.187599182128906
2000-06-13,9.067499160766602
2000-06-14,9.157577514648438
2000-06-15,8.812289237976074
2000-06-16,8.662164688110352
2000-06-19,9.247648239135742
2000-06-20,9.232636451721191
2000-06-21,9.007451057434082
2000-06-22,8.88735294342041
2000-06-23,8.842314720153809
2000-06-26,8.902362823486328
2000-06-27,9.007451057434082
2000-06-28,9.127549171447754
2000-06-29,8.947403907775879
2000-06-30,9.262661933898926
2000-07-03,9.307699203491211
2000-07-05,8.797277450561523
2000-07-06,8.977426528930664
2000-07-07,8.812289237976074
2000-07-10,8.406952857971191
2000-07-11,8.797277450561523
2000-07-12,8.6321382522583
2000-07-13,8.482017517089844
2000-07-14,8.70720100402832
2000-07-17,8.767252922058105
2000-07-18,8.512042045593262
2000-07-19,8.497026443481445
2000-07-20,8.151741981506348
2000-07-21,7.671343803405762
2000-07-24,7.296034336090088
2000-07-25,7.416133403778076
2000-07-26,7.446160316467285
2000-07-27,6.695537567138672
2000-07-28,6.785615921020508
2000-07-31,7.296034336090088
2000-08-01,7.115889072418213
2000-08-02,7.160922050476074
2000-08-03,7.025812149047852
2000-08-04,7.190947532653809
2000-08-07,7.175934791564941
2000-08-08,7.190947532653809
2000-08-09,7.20596170425415
2000-08-10,7.040823459625244
2000-08-11,7.506210803985596
2000-08-14,7.641322135925293
2000-08-15,7.626309394836426
2000-08-16,8.166753768920898
2000-08-17,8.527052879333496
2000-08-18,8.767252922058105
2000-08-21,8.737223625183105
2000-08-22,8.406952857971191
2000-08-23,8.617128372192383
2000-08-24,9.007451057434082
2000-08-25,8.587102890014648
2000-08-28,8.767252922058105
2000-08-29,8.70720100402832
2000-08-30,8.256832122802734
2000-08-31,8.406952857971191
2000-09-01,7.821470737457275
2000-09-05,7.821470737457275
2000-09-06,7.431145668029785
2000-09-07,7.461172580718994
2000-09-08,7.115889072418213
2000-09-11,7.175934791564941
2000-09-12,6.87568998336792
2000-09-13,6.860673904418945
2000-09-14,6.8456621170043945
2000-09-15,6.560428142547607
2000-09-18,6.155090808868408
2000-09-19,6.395288467407227
2000-09-20,6.410304546356201
2000-09-21,5.404471397399902
2000-09-22,6.155090808868408
2000-09-25,6.080029487609863
2000-09-26,5.674692630767822
2000-09-27,5.524569988250732
2000-09-28,5.284369945526123
2000-09-29,4.909060478210449
2000-10-02,4.668861389160156
2000-10-03,4.758937358856201
2000-10-04,4.924072742462158
2000-10-05,5.239334583282471
2000-10-06,5.4645209312438965
2000-10-09,5.149258613586426
2000-10-10,4.954096794128418
2000-10-11,4.818985939025879
2000-10-12,4.533749103546143
2000-10-13,5.044173717498779
2000-10-16,4.608813762664795
2000-10-17,4.443676471710205
2000-10-18,4.158440589904785
2000-10-19,5.104220867156982
2000-10-20,5.4795331954956055
2000-10-23,5.389457702636719
2000-10-24,5.554594039916992
2000-10-25,5.2093095779418945
2000-10-26,5.554594039916992
2000-10-27,5.2093095779418945
2000-10-30,5.059185028076172
2000-10-31,5.449507713317871
2000-11-01,5.134245872497559
2000-11-02,5.659682750701904
2000-11-03,5.749755859375
2000-11-06,5.884868621826172
2000-11-07,6.0199809074401855
2000-11-08,5.8698554039001465
2000-11-09,5.644669055938721
2000-11-10,5.11923360824585
2000-11-13,5.164271354675293
2000-11-14,5.584621906280518
2000-11-15,5.524569988250732
2000-11-16,4.879035472869873
2000-11-17,4.879035472869873
2000-11-20,4.368611812591553
2000-11-21,4.563775062561035
2000-11-22,4.428664207458496
2000-11-24,4.879035472869873
2000-11-27,4.68387508392334
2000-11-28,4.398638725280762
2000-11-29,4.368611812591553
2000-11-30,4.038340091705322
2000-12-01,4.248513221740723
2000-12-04,4.143429756164551
2000-12-05,4.533749103546143
2000-12-06,4.35360050201416
2000-12-07,4.323576927185059
2000-12-08,4.758937358856201
2000-12-11,4.818985939025879
2000-12-12,4.6388373374938965
2000-12-13,4.48871374130249
2000-12-14,4.4737019538879395
2000-12-15,4.4737019538879395
2000-12-18,4.263526439666748
2000-12-19,4.338589668273926
2000-12-20,4.113402843475342
2000-12-21,3.9933035373687744
2000-12-22,4.113402843475342
2000-12-26,4.068365097045898
2000-12-27,4.128416061401367
2000-12-28,4.158440589904785
2000-12-29,4.143429756164551
2001-01-02,4.233501434326172
2001-01-03,4.6388373374938965
2001-01-04,4.6388373374938965
2001-01-05,4.833998680114746
2001-01-08,4.773950099945068
2001-01-09,5.044173717498779
2001-01-10,5.284369945526123
2001-01-11,5.284369945526123
2001-01-12,5.37444543838501
2001-01-16,5.239334583282471
2001-01-17,5.659682750701904
2001-01-18,6.065016269683838
2001-01-19,6.0199809074401855
2001-01-22,5.764768600463867
2001-01-23,5.989953517913818
2001-01-24,5.944917678833008
2001-01-25,5.794793128967285
2001-01-26,5.359434604644775
2001-01-29,5.231528282165527
2001-01-30,5.541382312774658
2001-01-31,5.79839563369751
2001-02-01,5.728738784790039
2001-02-02,5.555795669555664
2001-02-05,5.28196907043457
2001-02-06,4.943288803100586
2001-02-07,4.815985202789307
2001-02-08,5.060985088348389
2001-02-09,4.931278705596924
2001-02-12,5.109026908874512
2001-02-13,5.224321365356445
2001-02-14,5.397265434265137
2001-02-15,5.589424133300781
2001-02-16,5.351626396179199
2001-02-20,5.070594310760498
2001-02-21,4.988925933837891
2001-02-22,4.960102081298828
2001-02-23,4.8400044441223145
2001-02-26,4.864022731781006
2001-02-27,4.652647495269775
2001-02-28,4.522942066192627
2001-03-01,4.3043599128723145
2001-03-02,4.467695236206055
2001-03-05,4.568579196929932
2001-03-06,5.1546630859375
2001-03-07,5.005740642547607
2001-03-08,4.767943859100342
2001-03-09,4.45808744430542
2001-03-12,4.328381061553955
2001-03-13,4.760739326477051
2001-03-14,4.6958842277526855
2001-03-15,4.81118106842041
2001-03-16,4.753533363342285
2001-03-19,4.698287487030029
2001-03-20,4.539754867553711
2001-03-21,4.503725051879883
2001-03-22,4.77995491027832
2001-03-23,5.032163619995117
2001-03-26,4.897651672363281
2001-03-27,4.866425514221191
2001-03-28,4.700686454772949
2001-03-29,4.719903945922852
2001-03-30,4.68387508392334
2001-04-02,4.215487480163574
2001-04-03,4.040141582489014
2001-04-04,3.984896183013916
2001-04-05,4.419654846191406
2001-04-06,4.201075077056885
2001-04-09,4.117005348205566
2001-04-10,4.3692145347595215
2001-04-11,4.758335113525391
2001-04-12,4.868827819824219
2001-04-16,4.616619110107422
2001-04-17,4.5493645668029785
2001-04-18,5.339616775512695
2001-04-19,5.231528282165527
2001-04-20,5.020151615142822
2001-04-23,4.8400044441223145
2001-04-24,4.852014064788818
2001-04-25,4.897651672363281
2001-04-26,4.909661293029785
2001-04-27,5.236331939697266
2001-04-30,5.822414875030518
2001-05-01,5.954526424407959
2001-05-02,5.899279594421387
2001-05-03,5.644669055938721
2001-05-04,5.524569988250732
2001-05-07,5.4645209312438965
2001-05-08,5.47172737121582
2001-05-09,5.332409858703613
2001-05-10,5.332409858703613
2001-05-11,5.164271354675293
2001-05-14,4.902456760406494
2001-05-15,4.835198879241943
2001-05-16,4.892848014831543
2001-05-17,5.109026908874512
2001-05-18,4.984121799468994
2001-05-21,5.068192958831787
2001-05-22,5.14025354385376
2001-05-23,5.080204486846924
2001-05-24,5.116232395172119
2001-05-25,5.008142471313477
2001-05-29,4.9288763999938965
2001-05-30,4.6910810470581055
2001-05-31,4.770346164703369
2001-06-01,4.777551651000977
2001-06-04,4.707894802093506
2001-06-05,5.039368152618408
2001-06-06,4.936083793640137
2001-06-07,5.356431007385254
2001-06-08,5.322803020477295
2001-06-11,5.183488845825195
2001-06-12,5.128242015838623
2001-06-13,5.118634223937988
2001-06-14,5.020151615142822
2001-06-15,5.09701681137085
2001-06-18,4.849611759185791
2001-06-19,4.789562225341797
2001-06-20,4.5925984382629395
2001-06-21,4.503725051879883
2001-06-22,4.611815452575684
2001-06-25,4.693482398986816
2001-06-26,4.607011795043945
2001-06-27,4.704531669616699
2001-06-28,4.876033782958984
2001-06-29,5.108065128326416
2001-07-02,5.094615459442139
2001-07-03,5.118154048919678
2001-07-05,4.896210670471191
2001-07-06,4.711258411407471
2001-07-09,4.795325756072998
2001-07-10,4.754973411560059
2001-07-11,4.7684245109558105
2001-07-12,5.057624340057373
2001-07-13,4.980279922485352
2001-07-16,4.7818756103515625
2001-07-17,4.92983865737915
2001-07-18,4.7314348220825195
2001-07-19,4.943288803100586
2001-07-20,4.728071689605713
2001-07-23,4.506128787994385
2001-07-24,4.425421237945557
2001-07-25,4.5801100730896
2001-07-26,4.842406272888184
2001-07-27,5.111428260803223
2001-07-30,5.1484198570251465
2001-07-31,5.481332778930664
2001-08-01,5.733545780181885
2001-08-02,5.7133660316467285
2001-08-03,5.531774997711182
2001-08-06,5.353548049926758
2001-08-07,5.256028175354004
2001-08-08,5.185410499572754
2001-08-09,5.208949089050293
2001-08-10,5.350186824798584
2001-08-13,5.360274314880371
2001-08-14,5.4308929443359375
2001-08-15,5.286293029785156
2001-08-16,5.380451202392578
2001-08-17,5.017269134521484
2001-08-20,5.000455856323242
2001-08-21,4.674266815185547
2001-08-22,4.169848918914795
2001-08-23,4.122769832611084
2001-08-24,4.035337448120117
2001-08-27,4.1194071769714355
2001-08-28,4.331263065338135
2001-08-29,4.2202911376953125
2001-08-30,4.210203647613525
2001-08-31,4.364889621734619
2001-09-04,4.287546634674072
2001-09-05,4.213565349578857
2001-09-06,4.270733833312988
2001-09-07,4.351440906524658
2001-09-10,4.260645389556885
2001-09-17,3.5477347373962402
2001-09-18,3.312340021133423
2001-09-19,3.2148184776306152
2001-09-20,3.0365922451019287
2001-09-21,3.177828788757324
2001-09-24,3.45357608795166
2001-09-25,3.120661735534668
2001-09-26,3.144200563430786
2001-09-27,2.986149787902832
2001-09-28,3.1912808418273926
2001-10-01,3.0836706161499023
2001-10-02,2.9760615825653076
2001-10-03,3.2282700538635254
2001-10-04,3.113935708999634
2001-10-05,3.124023199081421
2001-10-08,3.241722583770752
2001-10-09,3.2080929279327393
2001-10-10,3.3627805709838867
2001-10-11,3.766314744949341
2001-10-12,3.6654319763183594
2001-10-15,3.5477347373962402
2001-10-16,3.904189109802246
2001-10-17,3.968083143234253
2001-10-18,3.796581745147705
2001-10-19,3.8100318908691406
2001-10-22,4.0790534019470215
2001-10-23,4.132858753204346
2001-10-24,4.33798885345459
2001-10-25,4.455686569213867
2001-10-26,4.674266815185547
2001-10-29,4.475863456726074
2001-10-30,4.223654270172119
2001-10-31,4.341350555419922
2001-11-01,4.462412357330322
2001-11-02,4.522942066192627
2001-11-05,4.798688888549805
2001-11-06,4.775150775909424
2001-11-07,4.876033782958984
2001-11-08,4.976916313171387
2001-11-09,4.872669219970703
2001-11-12,4.859219551086426
2001-11-13,5.158506393432617
2001-11-14,5.111428260803223
2001-11-15,5.249302864074707
2001-11-16,5.4645209312438965
2001-11-19,5.437619209289551
2001-11-20,5.118154048919678
2001-11-21,5.330009937286377
2001-11-23,5.279568195343018
2001-11-26,5.582217216491699
2001-11-27,5.501509666442871
2001-11-28,5.151782035827637
2001-11-29,5.414079189300537
2001-11-30,5.356912136077881
2001-12-03,5.481332778930664
2001-12-04,5.894956111907959
2001-12-05,6.4161858558654785
2001-12-06,6.335480213165283
2001-12-07,6.29849100112915
2001-12-10,6.042918682098389
2001-12-11,6.190882682800293
2001-12-12,6.372473239898682
2001-12-13,6.019378662109375
2001-12-14,6.194243431091309
2001-12-17,6.190882682800293
2001-12-18,6.1471662521362305
2001-12-19,5.884868621826172
2001-12-20,5.720091819763184
2001-12-21,5.4477057456970215
2001-12-24,5.380451202392578
2001-12-26,5.494784832000732
2001-12-27,5.636021137237549
2001-12-28,5.699913501739502
2001-12-31,5.773898124694824
2002-01-02,5.8781418800354
2002-01-03,6.248046398162842
2002-01-04,6.446450710296631
2002-01-07,6.338842868804932
2002-01-08,6.554060459136963
2002-01-09,6.557425498962402
2002-01-10,6.254773139953613
2002-01-11,6.2345991134643555
2002-01-14,6.123626232147217
2002-01-15,6.100085258483887
2002-01-16,5.837789535522461
2002-01-17,6.083271503448486
2002-01-18,5.915133953094482
2002-01-22,5.942035675048828
2002-01-23,6.079909324645996
2002-01-24,6.1370768547058105
2002-01-25,6.140439510345459
2002-01-28,6.157252311706543
2002-01-29,5.985752105712891
2002-01-30,5.942035675048828
2002-01-31,5.706640720367432
2002-02-01,5.723453044891357
2002-02-04,5.659561634063721
2002-02-05,5.683101177215576
2002-02-06,5.804161071777344
2002-02-07,5.585580825805664
2002-02-08,5.588943004608154
2002-02-11,5.783985137939453
2002-02-12,5.810887813568115
2002-02-13,5.935310363769531
2002-02-14,6.1707048416137695
2002-02-15,5.945398330688477
2002-02-19,5.5990309715271
2002-02-20,5.629298210144043
2002-02-21,5.383814811706543
2002-02-22,5.440982341766357
2002-02-25,5.595669746398926
2002-02-26,5.461156845092773
2002-02-27,5.568767070770264
2002-02-28,5.4645209312438965
2002-03-01,5.854603290557861
2002-03-04,6.426276683807373
2002-03-05,6.557425498962402
2002-03-06,6.597777366638184
2002-03-07,6.611230373382568
2002-03-08,6.759191989898682
2002-03-11,6.829811096191406
2002-03-12,6.624679088592529
2002-03-13,6.365746021270752
2002-03-14,6.295128345489502
2002-03-15,6.422913074493408
2002-03-18,6.469991207122803
2002-03-19,6.540610313415527
2002-03-20,6.473354816436768
2002-03-21,6.708749771118164
2002-03-22,6.580962181091309
2002-03-25,6.533883571624756
2002-03-26,6.64485502243042
2002-03-27,6.67175817489624
2002-03-28,6.9777703285217285
2002-04-01,6.927329063415527
2002-04-02,6.742377758026123
2002-04-03,6.64485502243042
2002-04-04,6.668394088745117
2002-04-05,6.64485502243042
2002-04-08,6.5843281745910645
2002-04-09,6.443090438842773
2002-04-10,6.305216312408447
2002-04-11,6.184154510498047
2002-04-12,6.389284133911133
2002-04-15,6.456540107727051
2002-04-16,6.792819499969482
2002-04-17,6.927329063415527
2002-04-18,6.742377758026123
2002-04-19,6.60114049911499
2002-04-22,6.5036211013793945
2002-04-23,6.51370906829834
2002-04-24,6.422913074493408
2002-04-25,6.221147060394287
2002-04-26,6.036192417144775
2002-04-29,5.9588494300842285
2002-04-30,5.952123165130615
2002-05-01,6.12026309967041
2002-05-02,5.807525634765625
2002-05-03,5.531774997711182
2002-05-06,5.4308929443359375
2002-05-07,5.609118461608887
2002-05-08,6.167341232299805
2002-05-09,5.921859264373779
2002-05-10,6.005927085876465
2002-05-13,6.053009033203125
2002-05-14,6.338842868804932
2002-05-15,6.1707048416137695
2002-05-16,6.1707048416137695
2002-05-17,6.338842868804932
2002-05-20,6.116900444030762
2002-05-21,5.952123165130615
2002-05-22,5.918495178222656
2002-05-23,5.871417999267578
2002-05-24,5.847877025604248
2002-05-28,5.810887813568115
2002-05-29,5.666287422180176
2002-05-30,5.615845203399658
2002-05-31,5.575490951538086
2002-06-03,5.212312698364258
2002-06-04,5.1484198570251465
2002-06-05,5.161869049072266
2002-06-06,4.845768451690674
2002-06-07,4.825591087341309
2002-06-10,4.825591087341309
2002-06-11,4.758335113525391
2002-06-12,4.909661293029785
2002-06-13,5.010544776916504
2002-06-14,4.943288803100586
2002-06-17,4.9937310218811035
2002-06-18,4.9365644454956055
2002-06-19,4.657115936279297
2002-06-20,4.646017551422119
2002-06-21,4.572036266326904
2002-06-24,4.697805881500244
2002-06-25,4.805078506469727
2002-06-26,4.771787166595459
2002-06-27,4.771787166595459
2002-06-28,4.808777332305908
2002-07-01,4.457367420196533
2002-07-02,4.109655857086182
2002-07-03,4.494358539581299
2002-07-05,5.0492167472839355
2002-07-08,4.9937310218811035
2002-07-09,4.775486946105957
2002-07-10,4.701505184173584
2002-07-11,5.001128196716309
2002-07-12,4.975235462188721
2002-07-15,5.064013957977295
2002-07-16,5.00852632522583
2002-07-17,4.9197492599487305
2002-07-18,4.5498433113098145
2002-07-19,4.161442279815674
2002-07-22,4.142945766448975
2002-07-23,3.9616928100585938
2002-07-24,4.120752811431885
2002-07-25,3.3587465286254883
2002-07-26,3.273667812347412
2002-07-29,3.3846402168273926
2002-07-30,3.366144895553589
2002-07-31,3.3735432624816895
2002-08-01,3.277367353439331
2002-08-02,3.088715076446533
2002-08-05,2.626332998275757
2002-08-06,3.03692889213562
2002-08-07,3.125706434249878
2002-08-08,3.2551729679107666
2002-08-09,3.3735432624816895
2002-08-12,3.266270399093628
2002-08-13,3.288464069366455
2002-08-14,3.4401259422302246
2002-08-15,3.5547969341278076
2002-08-16,3.6805648803710938
2002-08-19,3.702759265899658
2002-08-20,3.451223373413086
2002-08-21,3.495612144470215
2002-08-22,3.3957366943359375
2002-08-23,3.2366769313812256
2002-08-26,3.273667812347412
2002-08-27,3.136803150177002
2002-08-28,3.0517241954803467
2002-08-29,3.088715076446533
2002-08-30,3.02213191986084
2002-09-03,2.8519747257232666
2002-09-04,2.9481513500213623
2002-09-05,2.77799391746521
2002-09-06,2.8556740283966064
2002-09-09,2.918557643890381
2002-09-10,3.136803150177002
2002-09-11,3.0147345066070557
2002-09-12,2.8556740283966064
2002-09-13,2.792790412902832
2002-09-16,2.707712173461914
2002-09-17,2.6707212924957275
2002-09-18,2.626332998275757
2002-09-19,2.5708463191986084
2002-09-20,2.4598746299743652
2002-09-23,2.3858933448791504
2002-09-24,2.448777675628662
2002-09-25,2.5449535846710205
2002-09-26,2.43768048286438
2002-09-27,2.352602243423462
2002-09-30,2.348902940750122
2002-10-01,2.4117867946624756
2002-10-02,2.3045146465301514
2002-10-03,2.1787455081939697
2002-10-04,2.138056516647339
2002-10-07,1.9974924325942993
2002-10-08,2.034482479095459
2002-10-09,1.978996992111206
2002-10-10,2.108464241027832
2002-10-11,2.223135232925415
2002-10-14,2.2416293621063232
2002-10-15,2.678119659423828
2002-10-16,2.548651933670044
2002-10-17,2.7188096046447754
2002-10-18,2.7188096046447754
2002-10-21,2.7668967247009277
2002-10-22,2.5708463191986084
2002-10-23,2.8704705238342285
2002-10-24,2.837179183959961
2002-10-25,2.9666459560394287
2002-10-28,2.98144268989563
2002-10-29,2.837179183959961
2002-10-30,2.9407522678375244
2002-10-31,2.8926644325256348
2002-11-01,2.992539882659912
2002-11-04,3.273667812347412
2002-11-05,3.122006416320801
2002-11-06,3.4438254833221436
2002-11-07,3.273667812347412
2002-11-08,3.2107832431793213
2002-11-11,2.8963637351989746
2002-11-12,3.033229112625122
2002-11-13,2.9037632942199707
2002-11-14,3.107210397720337
2002-11-15,3.1589977741241455
2002-11-18,3.0998120307922363
2002-11-19,2.959247589111328
2002-11-20,3.07761812210083
2002-11-21,3.2551729679107666
2002-11-22,3.3217556476593018
2002-11-25,3.277367353439331
2002-11-26,3.144200563430786
2002-11-27,3.3624463081359863
2002-11-29,3.4216315746307373
2002-12-02,3.4919121265411377
2002-12-03,3.380941390991211
2002-12-04,3.3217556476593018
2002-12-05,3.2070844173431396
2002-12-06,3.2551729679107666
2002-12-09,3.125706434249878
2002-12-10,3.16269588470459
2002-12-11,3.107210397720337
2002-12-12,2.9888408184051514
2002-12-13,2.848276138305664
2002-12-16,2.9370529651641846
2002-12-17,2.877868175506592
2002-12-18,2.7188096046447754
2002-12-19,2.7151103019714355
2002-12-20,2.7521004676818848
2002-12-23,2.755798816680908
2002-12-24,2.7299067974090576
2002-12-26,2.7447023391723633
2002-12-27,2.6818184852600098
2002-12-30,2.585642099380493
2002-12-31,2.6078379154205322
2003-01-02,2.6929144859313965
2003-01-03,2.755798816680908
2003-01-06,2.8297808170318604
2003-01-07,2.8408782482147217
2003-01-08,2.7188096046447754
2003-01-09,2.866772413253784
2003-01-10,2.959247589111328
2003-01-13,3.0702197551727295
2003-01-14,3.0591232776641846
2003-01-15,3.1663947105407715
2003-01-16,2.9962384700775146
2003-01-17,2.807586669921875
2003-01-21,2.792790412902832
2003-01-22,2.8112852573394775
2003-01-23,3.033229112625122
2003-01-24,2.8630733489990234
2003-01-27,2.7705957889556885
2003-01-28,2.6448287963867188
2003-01-29,2.663322925567627
2003-01-30,2.533856153488159
2003-01-31,2.47836971282959
2003-02-03,2.5449535846710205
2003-02-04,2.5153608322143555
2003-02-05,2.6337311267852783
2003-02-06,2.5116615295410156
2003-02-07,2.4709715843200684
2003-02-10,2.39329195022583
2003-02-11,2.39329195022583
2003-02-12,2.408087968826294
2003-02-13,2.367398262023926
2003-02-14,2.533856153488159
2003-02-18,2.6152355670928955
2003-02-19,2.581943988800049
2003-02-20,2.74100399017334
2003-02-21,2.763197422027588
2003-02-24,2.689216375350952
2003-02-25,2.663322925567627
2003-02-26,2.6115365028381348
2003-02-27,2.585642099380493
2003-02-28,2.6226344108581543
2003-03-03,2.689216375350952
2003-03-04,2.581943988800049
2003-03-05,2.5042636394500732
2003-03-06,2.530156373977661
2003-03-07,2.574545383453369
2003-03-10,2.53755521774292
2003-03-11,2.593040704727173
2003-03-12,2.6522252559661865
2003-03-13,2.8556740283966064
2003-03-14,2.848276138305664
2003-03-17,2.9111597537994385
2003-03-18,3.03692889213562
2003-03-19,3.0295300483703613
2003-03-20,3.0739192962646484
2003-03-21,3.1405014991760254
2003-03-24,2.9407522678375244
2003-03-25,2.992539882659912
2003-03-26,2.803887367248535
2003-03-27,2.8297808170318604
2003-03-28,2.7373037338256836
2003-03-31,2.530156373977661
2003-04-01,2.552351236343384
2003-04-02,2.7594974040985107
2003-04-03,2.774294853210449
2003-04-04,2.7705957889556885
2003-04-07,2.866772413253784
2003-04-08,2.8186845779418945
2003-04-09,2.789090871810913
2003-04-10,2.7594974040985107
2003-04-11,2.7299067974090576
2003-04-14,2.7964890003204346
2003-04-15,2.7336041927337646
2003-04-16,2.8519747257232666
2003-04-17,2.8926644325256348
2003-04-21,2.9444522857666016
2003-04-22,3.0258309841156006
2003-04-23,3.0517241954803467
2003-04-24,2.8630733489990234
2003-04-25,2.803887367248535
2003-04-28,2.8445773124694824
2003-04-29,3.1811916828155518
2003-04-30,3.0961132049560547
2003-05-01,3.147899866104126
2003-05-02,3.277367353439331
2003-05-05,3.25887131690979
2003-05-06,3.2181813716888428
2003-05-07,3.1589977741241455
2003-05-08,3.0443267822265625
2003-05-09,3.2292792797088623
2003-05-12,3.2921640872955322
2003-05-13,3.3180575370788574
2003-05-14,3.3402512073516846
2003-05-15,3.403135299682617
2003-05-16,3.3106603622436523
2003-05-19,3.144200563430786
2003-05-20,3.133103370666504
2003-05-21,3.1146090030670166
2003-05-22,3.2292792797088623
2003-05-23,3.195988893508911
2003-05-27,3.3735432624816895
2003-05-28,3.5030088424682617
2003-05-29,3.5880885124206543
2003-05-30,3.7508466243743896
2003-06-02,3.76564359664917
2003-06-03,3.5289032459259033
2003-06-04,3.739751100540161
2003-06-05,3.9099068641662598
2003-06-06,3.935798406600952
2003-06-09,3.791536569595337
2003-06-10,3.8433241844177246
2003-06-11,3.7693421840667725
2003-06-12,3.8359243869781494
2003-06-13,3.6990599632263184
2003-06-16,3.7582437992095947
2003-06-17,3.921004295349121
2003-06-18,3.94319748878479
2003-06-19,3.939499616622925
2003-06-20,3.887711524963379
2003-06-23,3.74714732170105
2003-06-24,3.6879618167877197
2003-06-25,3.70645809173584
2003-06-26,3.70645809173584
2003-06-27,3.684262275695801
2003-06-30,3.728652000427246
2003-07-01,3.8470230102539062
2003-07-02,4.046772003173828
2003-07-03,4.006083011627197
2003-07-07,4.414459228515625
2003-07-08,4.182749271392822
2003-07-09,4.242674827575684
2003-07-10,3.9949848651885986
2003-07-11,4.038928985595703
2003-07-14,4.146793365478516
2003-07-15,4.130812644958496
2003-07-16,4.16277551651001
2003-07-17,3.963024139404297
2003-07-18,3.9390552043914795
2003-07-21,3.831190586090088
2003-07-22,3.9470438957214355
2003-07-23,4.022950649261475
2003-07-24,3.9390552043914795
2003-07-25,3.9350593090057373
2003-07-28,3.9670214653015137
2003-07-29,3.8631508350372314
2003-07-30,3.787245988845825
2003-07-31,3.9949848651885986
2003-08-01,4.034934997558594
2003-08-04,4.046919822692871
2003-08-05,3.9590296745300293
2003-08-06,3.9949848651885986
2003-08-07,3.9949848651885986
2003-08-08,3.771265983581543
2003-08-11,3.8032259941101074
2003-08-12,3.8671462535858154
2003-08-13,3.9989802837371826
2003-08-14,4.058905124664307
2003-08-15,4.0948591232299805
2003-08-18,4.278628826141357
2003-08-19,4.350538730621338
2003-08-20,4.374508380889893
2003-08-21,4.558277606964111
2003-08-22,4.578253746032715
2003-08-25,4.5742573738098145
2003-08-26,4.578253746032715
2003-08-27,4.714083194732666
2003-08-28,4.674131870269775
