Date,XLC
2020-01-16,52.9150505065918
2020-01-17,53.329036712646484
2020-01-21,53.28200149536133
2020-01-22,53.25376510620117
2020-01-23,53.037357330322266
2020-01-24,52.39756774902344
2020-01-27,51.579002380371094
2020-01-28,52.171756744384766
2020-01-29,52.087074279785156
2020-01-30,51.5601806640625
2020-01-31,50.72280502319336
2020-02-03,51.3249626159668
2020-02-04,51.86125946044922
2020-02-05,51.945945739746094
2020-02-06,52.59514617919922
2020-02-07,52.55751419067383
2020-02-10,52.86800765991211
2020-02-11,52.811561584472656
2020-02-12,53.49839782714844
2020-02-13,53.5078010559082
2020-02-14,53.573665618896484
2020-02-18,53.93120193481445
2020-02-19,54.17583084106445
2020-02-20,53.62070846557617
2020-02-21,52.802146911621094
2020-02-24,51.03328323364258
2020-02-25,49.66901779174805
2020-02-26,49.574928283691406
2020-02-27,47.617897033691406
2020-02-28,47.759029388427734
2020-03-02,49.414974212646484
2020-03-03,47.78725814819336
2020-03-04,49.509071350097656
2020-03-05,47.702579498291016
2020-03-06,46.874603271484375
2020-03-09,43.750885009765625
2020-03-10,45.98076629638672
2020-03-11,44.004920959472656
2020-03-12,39.87446212768555
2020-03-13,43.45920944213867
2020-03-16,38.55723190307617
2020-03-17,40.231998443603516
2020-03-18,38.895957946777344
2020-03-19,39.592193603515625
2020-03-20,37.842159271240234
2020-03-23,38.043128967285156
2020-03-24,40.38309097290039
2020-03-25,39.7603645324707
2020-03-26,42.02482986450195
2020-03-27,40.3453483581543
2020-03-30,41.81724548339844
2020-03-31,41.74177169799805
2020-04-01,40.08115768432617
2020-04-02,40.59067153930664
2020-04-03,39.769798278808594
2020-04-06,42.3928108215332
2020-04-07,42.70418167114258
2020-04-08,43.619388580322266
2020-04-09,43.94020462036133
2020-04-13,44.00624084472656
2020-04-14,45.308319091796875
2020-04-15,44.88372802734375
2020-04-16,45.06299591064453
2020-04-17,45.67630386352539
2020-04-20,45.26115036010742
2020-04-21,43.83640670776367
2020-04-22,45.01581954956055
2020-04-23,45.33662796020508
2020-04-24,45.91217041015625
2020-04-27,46.289588928222656
2020-04-28,45.44983673095703
2020-04-29,47.64827346801758
2020-04-30,47.440696716308594
2020-05-01,46.78022384643555
2020-05-04,47.05384826660156
2020-05-05,47.299163818359375
2020-05-06,47.16706848144531
2020-05-07,48.05398941040039
2020-05-08,48.93147277832031
2020-05-11,48.959781646728516
2020-05-12,48.00681686401367
2020-05-13,47.18593978881836
2020-05-14,47.69544982910156
2020-05-15,48.355918884277344
2020-05-18,49.374935150146484
2020-05-19,49.36549758911133
2020-05-20,50.7336311340332
2020-05-21,50.37507629394531
2020-05-22,50.677001953125
2020-05-26,50.81853103637695
2020-05-27,51.17707443237305
2020-05-28,50.69587326049805
2020-05-29,50.96950149536133
2020-06-01,51.554481506347656
2020-06-02,51.762062072753906
2020-06-03,51.92246627807617
2020-06-04,51.53561782836914
2020-06-05,52.37535858154297
2020-06-08,53.356632232666016
2020-06-09,53.22453689575195
2020-06-10,53.06413650512695
2020-06-11,50.620399475097656
2020-06-12,51.063846588134766
2020-06-15,51.88471984863281
2020-06-16,52.309303283691406
2020-06-17,52.37535858154297
2020-06-18,52.545196533203125
2020-06-19,52.40366744995117
2020-06-22,52.51900863647461
2020-06-23,52.8593635559082
2020-06-24,51.668113708496094
2020-06-25,51.89501190185547
2020-06-26,49.607059478759766
2020-06-29,50.524131774902344
2020-06-30,51.091392517089844
2020-07-01,52.35828399658203
2020-07-02,52.18810272216797
2020-07-06,53.2375373840332
2020-07-07,53.08625793457031
2020-07-08,53.558990478515625
2020-07-09,53.625160217285156
2020-07-10,54.55169677734375
2020-07-13,53.454986572265625
2020-07-14,53.98443603515625
2020-07-15,54.305885314941406
2020-07-16,54.40043258666992
2020-07-17,54.27751922607422
2020-07-20,54.929866790771484
2020-07-21,54.66514205932617
2020-07-22,54.72187423706055
2020-07-23,53.83316421508789
2020-07-24,53.74806594848633
2020-07-27,54.116798400878906
2020-07-28,53.558990478515625
2020-07-29,54.05061340332031
2020-07-30,54.20188903808594
2020-07-31,54.95823669433594
2020-08-03,55.0055046081543
2020-08-04,55.35531234741211
2020-08-05,55.27022171020508
2020-08-06,56.726192474365234
2020-08-07,56.6600227355957
2020-08-10,56.47093200683594
2020-08-11,55.62948989868164
2020-08-12,56.29130172729492
2020-08-13,56.57492446899414
2020-08-14,56.56547546386719
2020-08-17,56.63165283203125
2020-08-18,57.14218521118164
2020-08-19,56.98146438598633
2020-08-20,57.69053649902344
2020-08-21,57.435272216796875
2020-08-24,58.13489532470703
2020-08-25,58.683258056640625
2020-08-26,60.68757629394531
2020-08-27,59.95013427734375
2020-08-28,60.091957092285156
2020-08-31,59.808319091796875
2020-09-01,60.299949645996094
2020-09-02,61.58575439453125
2020-09-03,59.4963264465332
2020-09-04,58.40907287597656
2020-09-08,56.86801528930664
2020-09-09,57.548728942871094
2020-09-10,56.69783020019531
2020-09-11,56.5181999206543
2020-09-14,56.73565673828125
2020-09-15,57.74728012084961
2020-09-16,57.12328338623047
2020-09-17,56.0738410949707
2020-09-18,55.53495407104492
2020-09-21,54.885005950927734
2020-09-22,55.94614028930664
2020-09-23,54.61025619506836
2020-09-24,54.71446228027344
2020-09-25,55.443992614746094
2020-09-28,56.18299102783203
2020-09-29,56.239845275878906
2020-09-30,56.27774429321289
2020-10-01,57.08306121826172
2020-10-02,55.95561218261719
2020-10-05,56.87461853027344
2020-10-06,55.68085861206055
2020-10-07,56.0882453918457
2020-10-08,56.81777572631836
2020-10-09,57.15885925292969
2020-10-12,58.66527557373047
2020-10-13,58.72212219238281
2020-10-14,58.021026611328125
2020-10-15,57.57572937011719
2020-10-16,57.585201263427734
2020-10-19,56.55249786376953
2020-10-20,56.959903717041016
2020-10-21,57.916805267333984
2020-10-22,58.2957763671875
2020-10-23,58.84529495239258
2020-10-26,57.55677795410156
2020-10-27,57.92626953125
2020-10-28,55.652435302734375
2020-10-29,57.05464172363281
2020-10-30,56.0882453918457
2020-11-02,56.0598258972168
2020-11-03,56.89357376098633
2020-11-04,59.347434997558594
2020-11-05,60.49383544921875
2020-11-06,60.351715087890625
2020-11-09,59.8400993347168
2020-11-10,59.65061569213867
2020-11-11,60.19065475463867
2020-11-12,59.84958267211914
2020-11-13,60.74016189575195
2020-11-16,61.12862014770508
2020-11-17,60.910701751708984
2020-11-18,60.29487609863281
2020-11-19,60.66436767578125
2020-11-20,60.522254943847656
2020-11-23,60.550682067871094
2020-11-24,61.791812896728516
2020-11-25,61.7823486328125
2020-11-27,62.180274963378906
2020-11-30,61.96236038208008
2020-12-01,63.09928512573242
2020-12-02,63.68669509887695
2020-12-03,63.4024543762207
2020-12-04,63.45930480957031
2020-12-07,63.857242584228516
2020-12-08,63.76250076293945
2020-12-09,63.00453186035156
2020-12-10,63.042442321777344
2020-12-11,63.421417236328125
2020-12-14,63.22243881225586
2020-12-15,63.743560791015625
2020-12-16,63.68669509887695
2020-12-17,63.52562713623047
2020-12-18,63.58248519897461
2020-12-21,63.038734436035156
2020-12-22,62.45037841796875
2020-12-23,62.810970306396484
2020-12-24,62.87742614746094
2020-12-28,64.00667572021484
2020-12-29,63.9497184753418
2020-12-30,63.522705078125
2020-12-31,64.03512573242188
2021-01-04,63.08617401123047
2021-01-05,63.313926696777344
2021-01-06,63.010250091552734
2021-01-07,63.845340728759766
2021-01-08,64.04462432861328
2021-01-11,62.9058837890625
2021-01-12,61.89049530029297
2021-01-13,62.1087532043457
2021-01-14,61.75765609741211
2021-01-15,61.95693588256836
2021-01-19,63.076717376708984
2021-01-20,65.05998992919922
2021-01-21,65.29723358154297
2021-01-22,65.32568359375
2021-01-25,65.70526885986328
2021-01-26,66.59730529785156
2021-01-27,64.44318389892578
2021-01-28,64.6709213256836
2021-01-29,63.46574020385742
2021-02-01,64.65193939208984
2021-02-02,65.63884735107422
2021-02-03,66.5213851928711
2021-02-04,66.919921875
2021-02-05,67.7645034790039
2021-02-08,68.03020477294922
2021-02-09,68.25797271728516
2021-02-10,68.90323638916016
2021-02-11,68.9791488647461
2021-02-12,69.27335357666016
2021-02-16,69.60545349121094
2021-02-17,69.80471801757812
2021-02-18,69.463134765625
2021-02-19,68.77986907958984
2021-02-22,68.50468444824219
2021-02-23,69.03607940673828
2021-02-24,69.15946197509766
2021-02-25,67.650634765625
2021-02-26,67.91632843017578
2021-03-01,69.65291595458984
2021-03-02,69.14048767089844
2021-03-03,68.1535873413086
2021-03-04,68.03020477294922
2021-03-05,69.62445068359375
2021-03-08,68.69448852539062
2021-03-09,69.463134765625
2021-03-10,69.75729370117188
2021-03-11,71.07632446289062
2021-03-12,70.8770523071289
2021-03-15,71.3800048828125
2021-03-16,72.12967681884766
2021-03-17,72.13915252685547
2021-03-18,70.94348907470703
2021-03-19,71.56031799316406
2021-03-22,72.16204833984375
2021-03-23,71.62969970703125
2021-03-24,69.8235092163086
2021-03-25,69.48126220703125
2021-03-26,68.72077941894531
2021-03-29,69.42423248291016
2021-03-30,69.42423248291016
2021-03-31,69.6999282836914
2021-04-01,70.897705078125
2021-04-05,72.39019012451172
2021-04-06,72.57081604003906
2021-04-07,73.13167572021484
2021-04-08,73.14118957519531
2021-04-09,73.1221923828125
2021-04-12,72.8274917602539
2021-04-13,72.92253112792969
2021-04-14,72.17156982421875
2021-04-15,73.09367370605469
2021-04-16,73.0461196899414
2021-04-19,72.63735961914062
2021-04-20,72.24759674072266
2021-04-21,72.37120056152344
2021-04-22,71.83882141113281
2021-04-23,72.6753921508789
2021-04-26,72.8274917602539
2021-04-27,72.53279876708984
2021-04-28,73.19823455810547
2021-04-29,75.22306823730469
2021-04-30,74.19637298583984
2021-05-03,73.806640625
2021-05-04,73.14118957519531
2021-05-05,72.99860382080078
2021-05-06,73.85416412353516
2021-05-07,74.4150390625
2021-05-10,72.98908233642578
2021-05-11,72.77995300292969
2021-05-12,71.35400390625
2021-05-13,71.8673324584961
2021-05-14,73.28378295898438
2021-05-17,72.70390319824219
2021-05-18,71.96240234375
2021-05-19,72.07649230957031
2021-05-20,73.31229400634766
2021-05-21,73.06512451171875
2021-05-24,74.39603424072266
2021-05-25,74.37699127197266
2021-05-26,74.86183166503906
2021-05-27,75.14702606201172
2021-05-28,74.89985656738281
2021-06-01,74.94737243652344
2021-06-02,74.71923065185547
2021-06-03,74.21539306640625
2021-06-04,75.28010559082031
2021-06-07,75.66984558105469
2021-06-08,75.45121765136719
2021-06-09,75.3751449584961
2021-06-10,75.783935546875
2021-06-11,75.86949157714844
2021-06-14,76.37330627441406
2021-06-15,75.93603515625
2021-06-16,75.27059173583984
2021-06-17,75.58429718017578
2021-06-18,74.7002182006836
2021-06-21,75.42493438720703
2021-06-22,76.07252502441406
2021-06-23,75.996337890625
2021-06-24,76.71060180664062
2021-06-25,76.80583190917969
2021-06-28,77.67244720458984
2021-06-29,77.25343322753906
2021-06-30,77.11056518554688
2021-07-01,77.68199157714844
2021-07-02,78.22480010986328
2021-07-06,78.03435516357422
2021-07-07,77.92005157470703
2021-07-08,77.0629653930664
2021-07-09,77.74864959716797
2021-07-12,78.30099487304688
2021-07-13,78.10102081298828
2021-07-14,78.04386138916016
2021-07-15,77.49151611328125
2021-07-16,77.00582122802734
2021-07-19,75.83444213867188
2021-07-20,76.6915512084961
2021-07-21,77.32962799072266
2021-07-22,77.59626770019531
2021-07-23,79.51998901367188
2021-07-26,79.92948150634766
2021-07-27,78.97716522216797
2021-07-28,79.59617614746094
2021-07-29,78.73907470703125
2021-07-30,78.47241973876953
2021-08-02,78.29146575927734
2021-08-03,77.9391098022461
2021-08-04,78.15812683105469
2021-08-05,78.87239837646484
2021-08-06,78.87239837646484
2021-08-09,78.72954559326172
2021-08-10,78.8819351196289
2021-08-11,79.0343017578125
2021-08-12,79.1771469116211
2021-08-13,79.22476959228516
2021-08-16,79.35809326171875
2021-08-17,78.70097351074219
2021-08-18,78.10102081298828
2021-08-19,78.11053466796875
2021-08-20,78.78669738769531
2021-08-23,79.73902893066406
2021-08-24,79.99614715576172
2021-08-25,80.11996459960938
2021-08-26,79.42476654052734
2021-08-27,80.68184661865234
2021-08-30,81.23419952392578
2021-08-31,81.53894805908203
2021-09-01,81.94844818115234
2021-09-02,81.3960952758789
2021-09-03,81.3960952758789
2021-09-07,81.58655548095703
2021-09-08,81.16752624511719
2021-09-09,80.76754760742188
2021-09-10,80.2437515258789
2021-09-13,80.44376373291016
2021-09-14,79.74853515625
2021-09-15,80.13899993896484
2021-09-16,80.06282806396484
2021-09-17,79.1771469116211
2021-09-20,77.58592987060547
2021-09-21,77.2615737915039
2021-09-22,77.22342681884766
2021-09-23,78.01521301269531
2021-09-24,78.65438079833984
2021-09-27,78.64482116699219
2021-09-28,76.72735595703125
2021-09-29,76.66058349609375
2021-09-30,76.42211151123047
2021-10-01,77.70995330810547
2021-10-04,76.03099060058594
2021-10-05,77.16619873046875
2021-10-06,77.29972076416016
2021-10-07,77.63363647460938
2021-10-08,77.25205993652344
2021-10-11,76.08821105957031
2021-10-12,75.38226318359375
2021-10-13,75.73523712158203
2021-10-14,76.80368041992188
2021-10-15,76.62242126464844
2021-10-18,77.21389770507812
2021-10-19,77.95799255371094
2021-10-20,78.11060333251953
2021-10-21,78.3395767211914
2021-10-22,76.67967224121094
2021-10-25,77.01356506347656
2021-10-26,76.32670593261719
2021-10-27,76.1168441772461
2021-10-28,76.36485290527344
2021-10-29,76.60334777832031
2021-11-01,76.72735595703125
2021-11-02,76.73690795898438
2021-11-03,77.01356506347656
2021-11-04,77.31883239746094
2021-11-05,77.93889617919922
2021-11-08,77.59545135498047
2021-11-09,77.40469360351562
2021-11-10,76.52703857421875
2021-11-11,76.37439727783203
2021-11-12,77.49053955078125
2021-11-15,77.70995330810547
2021-11-16,77.12801361083984
2021-11-17,76.8322982788086
2021-11-18,76.27899169921875
2021-11-19,76.02141571044922
2021-11-22,75.09607696533203
2021-11-23,74.89575958251953
2021-11-24,75.00070190429688
2021-11-26,73.62699127197266
2021-11-29,74.256591796875
2021-11-30,71.90029907226562
2021-12-01,70.24040222167969
2021-12-02,71.42333984375
2021-12-03,71.26115417480469
2021-12-06,72.43452453613281
2021-12-07,73.1786117553711
2021-12-08,73.71283721923828
2021-12-09,73.13092803955078
2021-12-10,73.16908264160156
2021-12-13,72.7874984741211
2021-12-14,72.5967025756836
2021-12-15,73.35987091064453
2021-12-16,73.25494384765625
2021-12-17,72.95919799804688
2021-12-20,72.44969177246094
2021-12-21,73.82624053955078
2021-12-22,74.00785064697266
2021-12-23,74.66744995117188
2021-12-27,75.3939437866211
2021-12-28,75.355712890625
2021-12-29,74.98291015625
2021-12-30,75.29835510253906
2021-12-31,74.25640869140625
2022-01-03,74.77259826660156
2022-01-04,74.61009979248047
2022-01-05,72.73645782470703
2022-01-06,73.06149291992188
2022-01-07,73.07105255126953
2022-01-10,72.6122055053711
2022-01-11,73.52033996582031
2022-01-12,73.61592864990234
2022-01-13,72.8511734008789
2022-01-14,73.18575286865234
2022-01-18,72.2967300415039
2022-01-19,72.17247772216797
2022-01-20,71.45553588867188
2022-01-21,69.03704071044922
2022-01-24,69.54368591308594
2022-01-25,68.11935424804688
2022-01-26,67.12518310546875
2022-01-27,67.20166015625
2022-01-28,69.12307739257812
2022-01-31,70.6907730102539
2022-02-01,71.30257415771484
2022-02-02,72.72691345214844
2022-02-03,67.8612289428711
2022-02-04,68.0333023071289
2022-02-07,66.84796142578125
2022-02-08,66.81929016113281
2022-02-09,68.70244598388672
2022-02-10,67.7178726196289
2022-02-11,66.25529479980469
2022-02-14,66.26483917236328
2022-02-15,67.19210052490234
2022-02-16,66.72370910644531
2022-02-17,64.94568634033203
2022-02-18,64.43902587890625
2022-02-22,63.77946090698242
2022-02-23,62.708805084228516
2022-02-24,64.46769714355469
2022-02-25,65.50967407226562
2022-02-28,65.43318939208984
2022-03-01,64.61109161376953
2022-03-02,65.16554260253906
2022-03-03,64.48683166503906
