Date,SCHD
2012-02-29,5.793270111083984
2012-03-01,5.808088302612305
2012-03-02,5.795385837554932
2012-03-05,5.789036273956299
2012-03-06,5.721305847167969
2012-03-07,5.750939846038818
2012-03-08,5.786920070648193
2012-03-09,5.79962158203125
2012-03-12,5.825020790100098
2012-03-13,5.8927531242370605
2012-03-14,5.880052089691162
2012-03-15,5.896985054016113
2012-03-16,5.896985054016113
2012-03-19,5.909322261810303
2012-03-20,5.89017915725708
2012-03-21,5.881670951843262
2012-03-22,5.85401725769043
2012-03-23,5.866779327392578
2012-03-26,5.934849739074707
2012-03-27,5.930595397949219
2012-03-28,5.902940273284912
2012-03-29,5.913578033447266
2012-03-30,5.932722568511963
2012-04-02,5.971010684967041
2012-04-03,5.943356513977051
2012-04-04,5.911450386047363
2012-04-05,5.902940273284912
2012-04-09,5.841254234313965
2012-04-10,5.758291721343994
2012-04-11,5.794455528259277
2012-04-12,5.8497633934021
2012-04-13,5.805089473724365
2012-04-16,5.830618381500244
2012-04-17,5.89443302154541
2012-04-18,5.879540920257568
2012-04-19,5.8518877029418945
2012-04-20,5.879540920257568
2012-04-23,5.826364040374756
2012-04-24,5.841254234313965
2012-04-25,5.896559715270996
2012-04-26,5.932722568511963
2012-04-27,5.9391045570373535
2012-04-30,5.926338195800781
2012-05-01,5.953994274139404
2012-05-02,5.945486545562744
2012-05-03,5.928467273712158
2012-05-04,5.864650249481201
2012-05-07,5.8625264167785645
2012-05-08,5.847634315490723
2012-05-09,5.800837516784668
2012-05-10,5.819980144500732
2012-05-11,5.819980144500732
2012-05-14,5.779566764831543
2012-05-15,5.760419845581055
2012-05-16,5.760419845581055
2012-05-17,5.694478988647461
2012-05-18,5.651936054229736
2012-05-21,5.707242012023926
2012-05-22,5.711495876312256
2012-05-23,5.705112457275391
2012-05-24,5.743403434753418
2012-05-25,5.720003604888916
2012-05-29,5.768928527832031
2012-05-30,5.702987194061279
2012-05-31,5.700859069824219
2012-06-01,5.592371940612793
2012-06-04,5.592371940612793
2012-06-05,5.609389305114746
2012-06-06,5.709367752075195
2012-06-07,5.74127721786499
2012-06-08,5.77531099319458
2012-06-11,5.734894752502441
2012-06-12,5.790201187133789
2012-06-13,5.764676570892334
2012-06-14,5.824235439300537
2012-06-15,5.8689069747924805
2012-06-18,5.87662410736084
2012-06-19,5.915200233459473
2012-06-20,5.887338161468506
2012-06-21,5.793039798736572
2012-06-22,5.823042392730713
2012-06-25,5.752316951751709
2012-06-26,5.7758917808532715
2012-06-27,5.823042392730713
2012-06-28,5.820899963378906
2012-06-29,5.949490070343018
2012-07-02,5.949490070343018
2012-07-03,5.979495048522949
2012-07-05,5.968780040740967
2012-07-06,5.932346343994141
2012-07-09,5.923770904541016
2012-07-10,5.904482841491699
2012-07-11,5.898055553436279
2012-07-12,5.8916239738464355
2012-07-13,5.970920562744141
2012-07-16,5.960207939147949
2012-07-17,6.000926494598389
2012-07-18,6.045934200286865
2012-07-19,6.067367076873779
2012-07-20,6.0223588943481445
2012-07-23,5.968780040740967
2012-07-24,5.917342185974121
2012-07-25,5.934490203857422
2012-07-26,6.02878999710083
2012-07-27,6.110230445861816
2012-07-30,6.120946884155273
2012-07-31,6.095226287841797
2012-08-01,6.084512710571289
2012-08-02,6.02878999710083
2012-08-03,6.118802547454834
2012-08-06,6.110230445861816
2012-08-07,6.120946884155273
2012-08-08,6.133806228637695
2012-08-09,6.125232219696045
2012-08-10,6.146665573120117
2012-08-13,6.138091087341309
2012-08-14,6.153095245361328
2012-08-15,6.155235767364502
2012-08-16,6.1809587478637695
2012-08-17,6.1809587478637695
2012-08-20,6.176669120788574
2012-08-21,6.150952339172363
2012-08-22,6.133806228637695
2012-08-23,6.097370624542236
2012-08-24,6.1402363777160645
2012-08-27,6.138091087341309
2012-08-28,6.1402363777160645
2012-08-29,6.131662368774414
2012-08-30,6.101658344268799
2012-08-31,6.131662368774414
2012-09-04,6.112372398376465
2012-09-05,6.103798866271973
2012-09-06,6.204531192779541
2012-09-07,6.195957183837891
2012-09-10,6.165955066680908
2012-09-11,6.178812026977539
2012-09-12,6.168096542358398
2012-09-13,6.2473955154418945
2012-09-14,6.253824710845947
2012-09-17,6.2490763664245605
2012-09-18,6.251231670379639
2012-09-19,6.2490763664245605
2012-09-20,6.251231670379639
2012-09-21,6.251231670379639
2012-09-24,6.262025356292725
2012-09-25,6.221014022827148
2012-09-26,6.199427127838135
2012-09-27,6.231809139251709
2012-09-28,6.205901622772217
2012-10-01,6.2274885177612305
2012-10-02,6.221014022827148
2012-10-03,6.233964443206787
2012-10-04,6.266343116760254
2012-10-05,6.29656457901001
2012-10-08,6.287929534912109
2012-10-09,6.240440368652344
2012-10-10,6.186476230621338
2012-10-11,6.186476230621338
2012-10-12,6.18215799331665
2012-10-15,6.240440368652344
2012-10-16,6.292247295379639
2012-10-17,6.309515953063965
2012-10-18,6.315989017486572
2012-10-19,6.2296462059021
2012-10-22,6.221014022827148
2012-10-23,6.136830806732178
2012-10-24,6.121720790863037
2012-10-25,6.151937007904053
2012-10-26,6.138986110687256
2012-10-31,6.14762020111084
2012-11-01,6.192951679229736
2012-11-02,6.138986110687256
2012-11-05,6.141144752502441
2012-11-06,6.188634872436523
2012-11-07,6.082864761352539
2012-11-08,6.01378870010376
2012-11-09,6.020265102386475
2012-11-12,6.02242374420166
2012-11-13,6.018105983734131
2012-11-14,5.9447174072265625
2012-11-15,5.923132419586182
2012-11-16,5.951189994812012
2012-11-19,6.031056880950928
2012-11-20,6.035377025604248
2012-11-21,6.048327922821045
2012-11-23,6.123878479003906
2012-11-26,6.110926151275635
2012-11-27,6.093656539916992
2012-11-28,6.141144752502441
2012-11-29,6.154097557067871
2012-11-30,6.175682544708252
2012-12-03,6.132513999938965
2012-12-04,6.132513999938965
2012-12-05,6.151937007904053
2012-12-06,6.17784309387207
2012-12-07,6.208065509796143
2012-12-10,6.2123799324035645
2012-12-11,6.242600440979004
2012-12-12,6.2296462059021
2012-12-13,6.197270393371582
2012-12-14,6.190793991088867
2012-12-17,6.2296462059021
2012-12-18,6.281454086303711
2012-12-19,6.240440368652344
2012-12-20,6.2685017585754395
2012-12-21,6.223172187805176
2012-12-24,6.198777198791504
2012-12-26,6.168284893035889
2012-12-27,6.161750316619873
2012-12-28,6.089875221252441
2012-12-31,6.172640800476074
2013-01-02,6.305504322052002
2013-01-03,6.301146507263184
2013-01-04,6.333817958831787
2013-01-07,6.31203556060791
2013-01-08,6.290256500244141
2013-01-09,6.318570613861084
2013-01-10,6.35777473449707
2013-01-11,6.362132549285889
2013-01-14,6.379557132720947
2013-01-15,6.3926239013671875
2013-01-16,6.383912563323975
2013-01-17,6.447076320648193
2013-01-18,6.457968711853027
2013-01-22,6.471035480499268
2013-01-23,6.47974967956543
2013-01-24,6.505885601043701
2013-01-25,6.534198760986328
2013-01-28,6.534198760986328
2013-01-29,6.571226596832275
2013-01-30,6.545088768005371
2013-01-31,6.514595985412598
2013-02-01,6.577760696411133
2013-02-04,6.514595985412598
2013-02-05,6.564691066741943
2013-02-06,6.575583457946777
2013-02-07,6.573403358459473
2013-02-08,6.588650703430176
2013-02-11,6.586474895477295
2013-02-12,6.597365379333496
2013-02-13,6.593008995056152
2013-02-14,6.597365379333496
2013-02-15,6.603899002075195
2013-02-19,6.649639129638672
2013-02-20,6.606076717376709
2013-02-21,6.590829849243164
2013-02-22,6.638748645782471
2013-02-25,6.551625728607178
2013-02-26,6.597365379333496
2013-02-27,6.667062282562256
2013-02-28,6.651817321777344
2013-03-01,6.675773620605469
2013-03-04,6.708446979522705
2013-03-05,6.756359100341797
2013-03-06,6.762897968292236
2013-03-07,6.7672529220581055
2013-03-08,6.795566082000732
2013-03-11,6.815169811248779
2013-03-12,6.81299352645874
2013-03-13,6.828236103057861
2013-03-14,6.847843170166016
2013-03-15,6.8325958251953125
2013-03-18,6.80607271194458
2013-03-19,6.821417808532715
2013-03-20,6.874021053314209
2013-03-21,6.843336582183838
2013-03-22,6.900326728820801
2013-03-25,6.876216411590576
2013-03-26,6.939778804779053
2013-03-27,6.939778804779053
2013-03-28,6.968277931213379
2013-04-01,6.952933311462402
2013-04-02,6.9814276695251465
2013-04-03,6.924436569213867
2013-04-04,6.948550701141357
2013-04-05,6.922244548797607
2013-04-08,6.959510803222656
2013-04-09,6.994582176208496
2013-04-10,7.058149814605713
2013-04-11,7.069109916687012
2013-04-12,7.066916465759277
2013-04-15,6.933205604553223
2013-04-16,7.0208868980407715
2013-04-17,6.96608829498291
2013-04-18,6.950742721557617
2013-04-19,7.036226749420166
2013-04-22,7.073492527008057
2013-04-23,7.132676124572754
2013-04-24,7.115140914916992
2013-04-25,7.126099109649658
2013-04-26,7.121715068817139
2013-04-29,7.165555477142334
2013-04-30,7.176516056060791
2013-05-01,7.126099109649658
2013-05-02,7.18966817855835
2013-05-03,7.251043319702148
2013-05-06,7.244466304779053
2013-05-07,7.275152206420898
2013-05-08,7.279535293579102
2013-05-09,7.2707719802856445
2013-05-10,7.288305759429932
2013-05-13,7.2948808670043945
2013-05-14,7.37160062789917
2013-05-15,7.428592205047607
2013-05-16,7.380366802215576
2013-05-17,7.446125030517578
2013-05-20,7.439551830291748
2013-05-21,7.457086086273193
2013-05-22,7.417628765106201
2013-05-23,7.397907257080078
2013-05-24,7.413247585296631
2013-05-28,7.454894065856934
2013-05-29,7.367218494415283
2013-05-30,7.378178119659424
2013-05-31,7.277346134185791
2013-06-03,7.347488880157471
2013-06-04,7.312418460845947
2013-06-05,7.220354080200195
2013-06-06,7.262001037597656
2013-06-07,7.360641002655029
2013-06-10,7.358447074890137
2013-06-11,7.305842876434326
2013-06-12,7.251043319702148
2013-06-13,7.332146644592285
2013-06-14,7.303648948669434
2013-06-17,7.35625696182251
2013-06-18,7.406674385070801
2013-06-19,7.2948808670043945
2013-06-20,7.117328643798828
2013-06-21,7.163365364074707
2013-06-24,7.104872703552246
2013-06-25,7.142396450042725
2013-06-26,7.230679988861084
2013-06-27,7.257167339324951
2013-06-28,7.2174391746521
2013-07-01,7.261582851409912
2013-07-02,7.250546932220459
2013-07-03,7.250546932220459
2013-07-05,7.30572509765625
2013-07-08,7.354282379150391
2013-07-09,7.413877487182617
2013-07-10,7.41829252243042
2013-07-11,7.5264410972595215
2013-07-12,7.5264410972595215
2013-07-15,7.55072021484375
2013-07-16,7.524234771728516
2013-07-17,7.539682388305664
2013-07-18,7.557339191436768
2013-07-19,7.555133819580078
2013-07-22,7.552928447723389
2013-07-23,7.563964366912842
2013-07-24,7.539682388305664
2013-07-25,7.546308517456055
2013-07-26,7.552928447723389
2013-07-29,7.5330634117126465
2013-07-30,7.544100761413574
2013-07-31,7.548511981964111
2013-08-01,7.612519264221191
2013-08-02,7.6169328689575195
2013-08-05,7.603693962097168
2013-08-06,7.586035251617432
2013-08-07,7.568378925323486
2013-08-08,7.5926594734191895
2013-08-09,7.563964366912842
2013-08-12,7.544100761413574
2013-08-13,7.559550762176514
2013-08-14,7.506577491760254
2013-08-15,7.39180326461792
2013-08-16,7.3697309494018555
2013-08-19,7.345452785491943
2013-08-20,7.347662925720215
2013-08-21,7.294688701629639
2013-08-22,7.347662925720215
2013-08-23,7.4050493240356445
2013-08-26,7.360905170440674
2013-08-27,7.270407676696777
2013-08-28,7.294688701629639
2013-08-29,7.2968974113464355
2013-08-30,7.281447410583496
2013-09-03,7.279240608215332
2013-09-04,7.33662748336792
2013-09-05,7.332209587097168
2013-09-06,7.332209587097168
2013-09-09,7.398425102233887
2013-09-10,7.455812931060791
2013-09-11,7.491127014160156
2013-09-12,7.475679874420166
2013-09-13,7.522027969360352
2013-09-16,7.579413414001465
2013-09-17,7.605900287628174
2013-09-18,7.694188117980957
2013-09-19,7.698604583740234
2013-09-20,7.630178451538086
2013-09-23,7.601515769958496
2013-09-24,7.583738327026367
2013-09-25,7.5437445640563965
2013-09-26,7.563742637634277
2013-09-27,7.521519660949707
2013-09-30,7.477081298828125
2013-10-01,7.512632369995117
2013-10-02,7.488189697265625
2013-10-03,7.4237542152404785
2013-10-04,7.454861164093018
2013-10-07,7.412642002105713
2013-10-08,7.359313488006592
2013-10-09,7.363758563995361
2013-10-10,7.519299030303955
2013-10-11,7.568184852600098
2013-10-14,7.597071170806885
2013-10-15,7.541521072387695
2013-10-16,7.628179550170898
2013-10-17,7.692619323730469
2013-10-18,7.694838523864746
2013-10-21,7.6837310791015625
2013-10-22,7.739277362823486
2013-10-23,7.7303948402404785
2013-10-24,7.757053852081299
2013-10-25,7.808161735534668
2013-10-28,7.8481574058532715
2013-10-29,7.905932903289795
2013-10-30,7.852601528167725
2013-10-31,7.850381374359131
2013-11-01,7.8659348487854
2013-11-04,7.892597675323486
2013-11-05,7.885936737060547
2013-11-06,7.961482048034668
2013-11-07,7.87037992477417
2013-11-08,7.941484451293945
2013-11-11,7.941484451293945
2013-11-12,7.930372714996338
2013-11-13,7.97703742980957
2013-11-14,8.028141975402832
2013-11-15,8.050361633300781
2013-11-18,8.034807205200195
2013-11-19,8.023698806762695
2013-11-20,7.997031211853027
2013-11-21,8.043694496154785
2013-11-22,8.077027320861816
2013-11-25,8.063693046569824
2013-11-26,8.048141479492188
2013-11-27,8.05703067779541
2013-11-29,8.050361633300781
2013-12-02,8.012588500976562
2013-12-03,8.001479148864746
2013-12-04,7.97703742980957
2013-12-05,7.943706035614014
2013-12-06,8.05703067779541
2013-12-09,8.065918922424316
2013-12-10,8.019253730773926
2013-12-11,7.954814910888672
2013-12-12,7.897045135498047
2013-12-13,7.892597675323486
2013-12-16,7.932595252990723
2013-12-17,7.912599086761475
2013-12-18,8.043694496154785
2013-12-19,8.034807205200195
2013-12-20,8.081469535827637
2013-12-23,8.090195655822754
2013-12-24,8.117045402526855
2013-12-26,8.175212860107422
2013-12-27,8.177454948425293
2013-12-30,8.179689407348633
2013-12-31,8.202062606811523
2014-01-02,8.121519088745117
2014-01-03,8.132707595825195
2014-01-06,8.103619575500488
2014-01-07,8.14836597442627
2014-01-08,8.119279861450195
2014-01-09,8.132707595825195
2014-01-10,8.157313346862793
2014-01-13,8.058873176574707
2014-01-14,8.128231048583984
2014-01-15,8.14612865447998
2014-01-16,8.14836597442627
2014-01-17,8.1080961227417
2014-01-21,8.11480712890625
2014-01-22,8.128231048583984
2014-01-23,8.04544734954834
2014-01-24,7.906736850738525
2014-01-27,7.884361267089844
2014-01-28,7.931346416473389
2014-01-29,7.848564147949219
2014-01-30,7.87988805770874
2014-01-31,7.837381362915039
2014-02-03,7.6539177894592285
2014-02-04,7.66733980178833
2014-02-05,7.665104866027832
2014-02-06,7.74341344833374
2014-02-07,7.837381362915039
2014-02-10,7.855275630950928
2014-02-11,7.942531108856201
2014-02-12,7.947004795074463
2014-02-13,7.97609281539917
2014-02-14,8.034262657165527
2014-02-18,8.011886596679688
2014-02-19,7.971620559692383
2014-02-20,8.032027244567871
2014-02-21,8.011886596679688
2014-02-24,8.054396629333496
2014-02-25,8.063348770141602
2014-02-26,8.063348770141602
2014-02-27,8.103619575500488
2014-02-28,8.141657829284668
2014-03-03,8.08348274230957
2014-03-04,8.19534683227539
2014-03-05,8.17073917388916
2014-03-06,8.172977447509766
2014-03-07,8.19534683227539
2014-03-10,8.190874099731445
2014-03-11,8.166265487670898
2014-03-12,8.179689407348633
2014-03-13,8.09243392944336
2014-03-14,8.085724830627441
2014-03-17,8.157313346862793
2014-03-18,8.197587013244629
2014-03-19,8.14612865447998
2014-03-20,8.184162139892578
2014-03-21,8.172977447509766
2014-03-24,8.165769577026367
2014-03-25,8.219834327697754
2014-03-26,8.188298225402832
2014-03-27,8.197306632995605
2014-03-28,8.244608879089355
2014-03-31,8.30092716217041
2014-04-01,8.323452949523926
2014-04-02,8.350484848022461
2014-04-03,8.359491348266602
2014-04-04,8.294167518615723
2014-04-07,8.246865272521973
2014-04-08,8.276144027709961
2014-04-09,8.334716796875
2014-04-10,8.21757984161377
2014-04-11,8.165769577026367
2014-04-14,8.21757984161377
2014-04-15,8.278400421142578
2014-04-16,8.350484848022461
2014-04-17,8.395538330078125
2014-04-21,8.41580867767334
2014-04-22,8.413558959960938
2014-04-23,8.395538330078125
2014-04-24,8.37977123260498
2014-04-25,8.348233222961426
2014-04-28,8.431580543518066
2014-04-29,8.433834075927734
2014-04-30,8.451850891113281
2014-05-01,8.422564506530762
2014-05-02,8.424823760986328
2014-05-05,8.422564506530762
2014-05-06,8.370759963989258
2014-05-07,8.438333511352539
2014-05-08,8.442842483520508
2014-05-09,8.460864067077637
2014-05-12,8.501410484313965
2014-05-13,8.514927864074707
2014-05-14,8.487895965576172
2014-05-15,8.406801223754883
2014-05-16,8.43608570098877
2014-05-19,8.433834075927734
2014-05-20,8.388777732849121
2014-05-21,8.451850891113281
2014-05-22,8.45635986328125
2014-05-23,8.474379539489746
2014-05-27,8.49465274810791
2014-05-28,8.492399215698242
2014-05-29,8.528448104858398
2014-05-30,8.564483642578125
2014-06-02,8.562228202819824
2014-06-03,8.546463966369629
2014-06-04,8.54195785522461
2014-06-05,8.59602165222168
2014-06-06,8.62079906463623
2014-06-09,8.634313583374023
2014-06-10,8.63882064819336
2014-06-11,8.60278034210205
2014-06-12,8.553220748901367
2014-06-13,8.598275184631348
2014-06-16,8.63882064819336
2014-06-17,8.643325805664062
2014-06-18,8.699641227722168
2014-06-19,8.724418640136719
2014-06-20,8.749199867248535
2014-06-23,8.739901542663574
2014-06-24,8.687726020812988
2014-06-25,8.710411071777344
2014-06-26,8.69226360321045
2014-06-27,8.705876350402832
2014-06-30,8.680922508239746
2014-07-01,8.721753120422363
2014-07-02,8.735363960266113
2014-07-03,8.778460502624512
2014-07-07,8.764848709106445
2014-07-08,8.733095169067383
2014-07-09,8.758042335510254
2014-07-10,8.744438171386719
2014-07-11,8.746705055236816
2014-07-14,8.785264015197754
2014-07-15,8.77392578125
2014-07-16,8.846508979797363
2014-07-17,8.75577449798584
2014-07-18,8.817021369934082
2014-07-21,8.805681228637695
2014-07-22,8.82155990600586
2014-07-23,8.82155990600586
2014-07-24,8.817021369934082
2014-07-25,8.782998085021973
2014-07-28,8.769389152526855
2014-07-29,8.730826377868652
2014-07-30,8.694531440734863
2014-07-31,8.531213760375977
2014-08-01,8.510795593261719
2014-08-04,8.553895950317383
2014-08-05,8.474502563476562
2014-08-06,8.490384101867676
2014-08-07,8.451820373535156
2014-08-08,8.542553901672363
2014-08-11,8.560700416564941
2014-08-12,8.556164741516113
2014-08-13,8.608335494995117
2014-08-14,8.633289337158203
2014-08-15,8.637822151184082
2014-08-18,8.696803092956543
2014-08-19,8.735363960266113
2014-08-20,8.764848709106445
2014-08-21,8.792071342468262
2014-08-22,8.764848709106445
2014-08-25,8.794336318969727
2014-08-26,8.798876762390137
2014-08-27,8.805681228637695
2014-08-28,8.803412437438965
2014-08-29,8.823824882507324
2014-09-02,8.796608924865723
2014-09-03,8.810218811035156
2014-09-04,8.817021369934082
2014-09-05,8.857853889465332
2014-09-08,8.830634117126465
2014-09-09,8.789804458618164
2014-09-10,8.807950019836426
2014-09-11,8.814757347106934
2014-09-12,8.760313987731934
2014-09-15,8.789804458618164
2014-09-16,8.853316307067871
2014-09-17,8.86465835571289
2014-09-18,8.910024642944336
2014-09-19,8.939515113830566
2014-09-22,8.890198707580566
2014-09-23,8.828559875488281
2014-09-24,8.899331092834473
2014-09-25,8.785181045532227
2014-09-26,8.837689399719238
2014-09-29,8.833122253417969
2014-09-30,8.803444862365723
2014-10-01,8.691574096679688
2014-10-02,8.675592422485352
2014-10-03,8.755500793457031
2014-10-06,8.762351036071777
2014-10-07,8.645912170410156
2014-10-08,8.780614852905273
2014-10-09,8.623083114624023
2014-10-10,8.547743797302246
2014-10-13,8.429022789001465
2014-10-14,8.435871124267578
2014-10-15,8.385647773742676
2014-10-16,8.35824966430664
2014-10-17,8.460987091064453
2014-10-20,8.534042358398438
2014-10-21,8.652762413024902
2014-10-22,8.607101440429688
2014-10-23,8.666460037231445
2014-10-24,8.746368408203125
2014-10-27,8.750930786132812
2014-10-28,8.826276779174805
2014-10-29,8.839971542358398
2014-10-30,8.867368698120117
2014-10-31,8.976953506469727
2014-11-03,8.967823028564453
2014-11-04,8.981520652770996
2014-11-05,9.020333290100098
2014-11-06,9.059147834777832
2014-11-07,9.070558547973633
2014-11-10,9.093391418457031
2014-11-11,9.095675468444824
2014-11-12,9.104806900024414
2014-11-13,9.123066902160645
2014-11-14,9.125353813171387
2014-11-17,9.134485244750977
2014-11-18,9.166447639465332
2014-11-19,9.175582885742188
2014-11-20,9.198413848876953
2014-11-21,9.237222671508789
2014-11-24,9.214391708374023
2014-11-25,9.20754337310791
2014-11-26,9.241790771484375
2014-11-28,9.244072914123535
2014-12-01,9.216675758361816
2014-12-02,9.262332916259766
2014-12-03,9.273754119873047
2014-12-04,9.257768630981445
2014-12-05,9.26462173461914
2014-12-08,9.196126937866211
2014-12-09,9.143619537353516
2014-12-10,9.011201858520508
2014-12-11,9.047728538513184
2014-12-12,8.90161418914795
2014-12-15,8.862802505493164
2014-12-16,8.828559875488281
2014-12-17,8.983806610107422
2014-12-18,9.186997413635254
2014-12-19,9.212112426757812
2014-12-22,9.268427848815918
2014-12-23,9.30750560760498
2014-12-24,9.296011924743652
2014-12-26,9.309806823730469
2014-12-29,9.29141616821289
2014-12-30,9.250040054321289
2014-12-31,9.160386085510254
2015-01-02,9.151192665100098
2015-01-05,9.022465705871582
2015-01-06,8.967297554016113
2015-01-07,9.07303524017334
2015-01-08,9.240845680236816
2015-01-09,9.16958236694336
2015-01-12,9.119013786315918
2015-01-13,9.098325729370117
2015-01-14,9.054652214050293
2015-01-15,9.02016830444336
2015-01-16,9.14200210571289
2015-01-20,9.151192665100098
2015-01-21,9.19027042388916
2015-01-22,9.298314094543457
2015-01-23,9.181074142456055
2015-01-26,9.19027042388916
2015-01-27,9.05005168914795
2015-01-28,8.932812690734863
2015-01-29,9.02016830444336
2015-01-30,8.875344276428223
2015-02-02,8.999481201171875
2015-02-03,9.139700889587402
2015-02-04,9.11671257019043
2015-02-05,9.206365585327148
2015-02-06,9.194869995117188
2015-02-09,9.151192665100098
2015-02-10,9.245440483093262
2015-02-11,9.245440483093262
2015-02-12,9.318998336791992
2015-02-13,9.353479385375977
2015-02-17,9.348884582519531
2015-02-18,9.328197479248047
2015-02-19,9.312104225158691
2015-02-20,9.34428596496582
2015-02-23,9.325895309448242
2015-02-24,9.371872901916504
2015-02-25,9.371872901916504
2015-02-26,9.355777740478516
2015-02-27,9.339688301086426
2015-03-02,9.383363723754883
2015-03-03,9.335091590881348
2015-03-04,9.284523010253906
2015-03-05,9.282217979431152
2015-03-06,9.13510513305664
2015-03-09,9.171879768371582
2015-03-10,9.03395938873291
2015-03-11,9.006375312805176
2015-03-12,9.084529876708984
2015-03-13,9.040853500366211
2015-03-16,9.144296646118164
2015-03-17,9.098325729370117
2015-03-18,9.19946575164795
2015-03-19,9.14200210571289
2015-03-20,9.23394775390625
2015-03-23,9.245522499084473
2015-03-24,9.185345649719238
2015-03-25,9.06269359588623
2015-03-26,9.046489715576172
2015-03-27,9.078890800476074
2015-03-30,9.187662124633789
2015-03-31,9.120550155639648
2015-04-01,9.069634437561035
2015-04-02,9.085834503173828
2015-04-06,9.157576560974121
2015-04-07,9.15526294708252
2015-04-08,9.15526294708252
2015-04-09,9.189973831176758
2015-04-10,9.229321479797363
2015-04-13,9.183032989501953
2015-04-14,9.210803031921387
2015-04-15,9.261720657348633
2015-04-16,9.245522499084473
2015-04-17,9.146005630493164
2015-04-20,9.24320125579834
2015-04-21,9.224690437316895
2015-04-22,9.264034271240234
2015-04-23,9.264034271240234
2015-04-24,9.289488792419434
2015-04-27,9.264034271240234
2015-04-28,9.308001518249512
2015-04-29,9.264034271240234
2015-04-30,9.189973831176758
2015-05-01,9.270977020263672
2015-05-04,9.280232429504395
2015-05-05,9.196921348571777
2015-05-06,9.159893035888672
2015-05-07,9.187662124633789
2015-05-08,9.305691719055176
2015-05-11,9.264034271240234
2015-05-12,9.236260414123535
2015-05-13,9.245522499084473
2015-05-14,9.34503173828125
2015-05-15,9.361236572265625
2015-05-18,9.356603622436523
2015-05-19,9.33345890045166
2015-05-20,9.33345890045166
2015-05-21,9.3473482131958
2015-05-22,9.301064491271973
2015-05-26,9.220062255859375
2015-05-27,9.282548904418945
2015-05-28,9.275603294372559
2015-05-29,9.236260414123535
2015-06-01,9.229321479797363
2015-06-02,9.21774673461914
2015-06-03,9.215432167053223
2015-06-04,9.12749195098877
2015-06-05,9.074263572692871
2015-06-08,9.034920692443848
2015-06-09,9.03955078125
2015-06-10,9.136751174926758
2015-06-11,9.164520263671875
2015-06-12,9.090462684631348
2015-06-15,9.03260612487793
2015-06-16,9.083521842956543
2015-06-17,9.113602638244629
2015-06-18,9.203863143920898
2015-06-19,9.157576560974121
2015-06-22,9.21961784362793
2015-06-23,9.203288078308105
2015-06-24,9.135653495788574
2015-06-25,9.107665061950684
2015-06-26,9.105330467224121
2015-06-29,8.93740463256836
2015-06-30,8.93040943145752
2015-07-01,8.991050720214844
