Date,LMT
2000-05-04,13.614392280578613
2000-05-05,13.549718856811523
2000-05-08,13.48503303527832
2000-05-09,13.452701568603516
2000-05-10,13.48503303527832
2000-05-11,13.549718856811523
2000-05-12,13.355687141418457
2000-05-15,13.258673667907715
2000-05-16,13.032306671142578
2000-05-17,12.708921432495117
2000-05-18,12.870613098144531
2000-05-19,12.579569816589355
2000-05-22,12.191503524780273
2000-05-23,12.999959945678711
2000-05-24,12.967626571655273
2000-05-25,12.579569816589355
2000-05-26,12.45021915435791
2000-05-30,12.864747047424316
2000-05-31,12.832261085510254
2000-06-01,13.027180671691895
2000-06-02,13.4819974899292
2000-06-05,13.449507713317871
2000-06-06,13.4819974899292
2000-06-07,13.18961238861084
2000-06-08,12.864747047424316
2000-06-09,13.15712833404541
2000-06-12,13.287073135375977
2000-06-13,13.124638557434082
2000-06-14,12.832261085510254
2000-06-15,12.994694709777832
2000-06-16,12.637337684631348
2000-06-19,12.832261085510254
2000-06-20,12.734794616699219
2000-06-21,12.474907875061035
2000-06-22,12.312474250793457
2000-06-23,12.572359085083008
2000-06-26,12.897231101989746
2000-06-27,12.637337684631348
2000-06-28,12.312474250793457
2000-06-29,12.994694709777832
2000-06-30,12.897231101989746
2000-07-03,12.637337684631348
2000-07-05,12.994694709777832
2000-07-06,13.124638557434082
2000-07-07,13.15712833404541
2000-07-10,13.092158317565918
2000-07-11,12.864747047424316
2000-07-12,13.027180671691895
2000-07-13,12.994694709777832
2000-07-14,13.709407806396484
2000-07-17,13.18961238861084
2000-07-18,13.15712833404541
2000-07-19,13.18961238861084
2000-07-20,13.904322624206543
2000-07-21,13.676913261413574
2000-07-24,13.806862831115723
2000-07-25,14.131731986999512
2000-07-26,14.294157028198242
2000-07-27,14.131731986999512
2000-07-28,14.554059028625488
2000-07-31,14.61903190612793
2000-08-01,15.138823509216309
2000-08-02,14.943901062011719
2000-08-03,14.748973846435547
2000-08-04,14.97639274597168
2000-08-07,15.301254272460938
2000-08-08,15.171308517456055
2000-08-09,15.333740234375
2000-08-10,15.398717880249023
2000-08-11,15.398717880249023
2000-08-14,15.203784942626953
2000-08-15,14.97639274597168
2000-08-16,14.554059028625488
2000-08-17,14.391618728637695
2000-08-18,14.521566390991211
2000-08-21,14.781465530395508
2000-08-22,15.171308517456055
2000-08-23,14.748973846435547
2000-08-24,14.781465530395508
2000-08-25,14.91140079498291
2000-08-28,14.716492652893066
2000-08-29,14.32664966583252
2000-08-30,14.514517784118652
2000-08-31,14.80807113647461
2000-09-01,14.64498519897461
2000-09-05,14.742846488952637
2000-09-06,15.069003105163574
2000-09-07,15.7539701461792
2000-09-08,15.623502731323242
2000-09-11,15.558263778686523
2000-09-12,15.39517879486084
2000-09-13,15.493033409118652
2000-09-14,15.329940795898438
2000-09-15,15.427791595458984
2000-09-18,15.297325134277344
2000-09-19,14.971159934997559
2000-09-20,15.003777503967285
2000-09-21,16.145368576049805
2000-09-22,15.851826667785645
2000-09-25,15.65611743927002
2000-09-26,16.699859619140625
2000-09-27,17.148670196533203
2000-09-28,16.731170654296875
2000-09-29,17.18519401550293
2000-10-02,16.752038955688477
2000-10-03,17.044288635253906
2000-10-04,17.258258819580078
2000-10-05,17.039072036743164
2000-10-06,16.58503532409668
2000-10-09,17.268688201904297
2000-10-10,17.08081817626953
2000-10-11,17.08081817626953
2000-10-12,17.221723556518555
2000-10-13,17.545278549194336
2000-10-16,17.508760452270508
2000-10-17,17.221723556518555
2000-10-18,16.825105667114258
2000-10-19,16.96600914001465
2000-10-20,17.748815536499023
2000-10-23,17.821870803833008
2000-10-24,17.821870803833008
2000-10-25,18.187185287475586
2000-10-26,18.281116485595703
2000-10-27,18.03063201904297
2000-10-30,18.265466690063477
2000-10-31,18.709056854248047
2000-11-01,18.4689998626709
2000-11-02,18.265466690063477
2000-11-03,16.85641860961914
2000-11-06,17.487884521484375
2000-11-07,17.414813995361328
2000-11-08,17.112136840820312
2000-11-09,16.778133392333984
2000-11-10,16.6424503326416
2000-11-13,16.57460594177246
2000-11-14,16.96078872680664
2000-11-15,17.200851440429688
2000-11-16,17.341751098632812
2000-11-17,17.52962875366211
2000-11-20,17.550504684448242
2000-11-21,17.931474685668945
2000-11-22,17.691417694091797
2000-11-24,17.926250457763672
2000-11-27,17.195632934570312
2000-11-28,17.63921546936035
2000-11-29,18.27275276184082
2000-11-30,17.853885650634766
2000-12-01,16.44022560119629
2000-12-04,17.644460678100586
2000-12-05,17.654926300048828
2000-12-06,16.429771423339844
2000-12-07,16.791030883789062
2000-12-08,16.890512466430664
2000-12-11,16.55542755126953
2000-12-12,15.969012260437012
2000-12-13,15.811951637268066
2000-12-14,16.120864868164062
2000-12-15,16.356464385986328
2000-12-18,16.770092010498047
2000-12-19,16.419294357299805
2000-12-20,16.728206634521484
2000-12-21,16.806739807128906
2000-12-22,17.01616668701172
2000-12-26,17.23607063293457
2000-12-27,17.414081573486328
2000-12-28,17.93242835998535
2000-12-29,17.77535057067871
2001-01-02,17.853885650634766
2001-01-03,17.618282318115234
2001-01-04,17.487382888793945
2001-01-05,17.19942283630371
2001-01-08,17.230836868286133
2001-01-09,17.927194595336914
2001-01-10,17.681108474731445
2001-01-11,17.58687400817871
2001-01-12,17.565921783447266
2001-01-16,17.487382888793945
2001-01-17,16.76485824584961
2001-01-18,16.728206634521484
2001-01-19,16.613019943237305
2001-01-22,17.414081573486328
2001-01-23,17.277965545654297
2001-01-24,16.754383087158203
2001-01-25,18.068553924560547
2001-01-26,18.26228141784668
2001-01-29,18.35128402709961
2001-01-30,18.18897819519043
2001-01-31,18.15755271911621
2001-02-01,18.958629608154297
2001-02-02,19.058109283447266
2001-02-05,19.005748748779297
2001-02-06,18.817272186279297
2001-02-07,18.916746139526367
2001-02-08,19.17853355407715
2001-02-09,18.916746139526367
2001-02-12,18.27275276184082
2001-02-13,19.32513999938965
2001-02-14,18.754440307617188
2001-02-15,18.686365127563477
2001-02-16,18.979576110839844
2001-02-20,19.623567581176758
2001-02-21,19.293712615966797
2001-02-22,19.76494026184082
2001-02-23,19.346078872680664
2001-02-26,19.88535499572754
2001-02-27,19.89582633972168
2001-02-28,19.613096237182617
2001-03-01,19.28753089904785
2001-03-02,20.111967086791992
2001-03-05,20.18548011779785
2001-03-06,19.62885284423828
2001-03-07,20.505796432495117
2001-03-08,20.26949119567871
2001-03-09,20.24848747253418
2001-03-12,20.474294662475586
2001-03-13,20.132965087890625
2001-03-14,19.765396118164062
2001-03-15,19.69186782836914
2001-03-16,19.429304122924805
2001-03-19,19.00921630859375
2001-03-20,18.363325119018555
2001-03-21,18.095508575439453
2001-03-22,17.853965759277344
2001-03-23,18.32655906677246
2001-03-26,18.961938858032227
2001-03-27,19.11948585510254
2001-03-28,18.41583251953125
2001-03-29,18.898937225341797
2001-03-30,18.720409393310547
2001-04-02,18.877939224243164
2001-04-03,18.851680755615234
2001-04-04,18.641630172729492
2001-04-05,18.877939224243164
2001-04-06,18.90419578552246
2001-04-09,18.799165725708008
2001-04-10,19.11948585510254
2001-04-11,19.11423683166504
2001-04-12,19.245519638061523
2001-04-16,19.03546714782715
2001-04-17,19.03546714782715
2001-04-18,18.982955932617188
2001-04-19,18.48409080505371
2001-04-20,18.363325119018555
2001-04-23,18.116518020629883
2001-04-24,18.84642791748047
2001-04-25,18.84642791748047
2001-04-26,18.746652603149414
2001-04-27,18.90419578552246
2001-04-30,18.46309471130371
2001-05-01,19.497570037841797
2001-05-02,19.35053062438965
2001-05-03,18.8936824798584
2001-05-04,18.90419578552246
2001-05-07,18.90419578552246
2001-05-08,18.982955932617188
2001-05-09,19.06171989440918
2001-05-10,18.90419578552246
2001-05-11,19.229761123657227
2001-05-14,19.681367874145508
2001-05-15,19.597339630126953
2001-05-16,19.849401473999023
2001-05-17,20.111967086791992
2001-05-18,20.138208389282227
2001-05-21,20.526803970336914
2001-05-22,20.610816955566406
2001-05-23,20.47954559326172
2001-05-24,20.40076446533203
2001-05-25,19.954418182373047
2001-05-29,20.096210479736328
2001-05-30,20.722902297973633
2001-05-31,20.164663314819336
2001-06-01,20.30685806274414
2001-06-04,20.196258544921875
2001-06-05,20.380586624145508
2001-06-06,20.217329025268555
2001-06-07,19.996139526367188
2001-06-08,19.680156707763672
2001-06-11,19.885543823242188
2001-06-12,19.869760513305664
2001-06-13,19.753894805908203
2001-06-14,19.048206329345703
2001-06-15,19.574846267700195
2001-06-18,19.379985809326172
2001-06-19,19.353660583496094
2001-06-20,19.58537483215332
2001-06-21,19.337860107421875
2001-06-22,18.79542350769043
2001-06-25,19.037677764892578
2001-06-26,18.958688735961914
2001-06-27,18.769092559814453
2001-06-28,19.301000595092773
2001-06-29,19.511653900146484
2001-07-02,19.09033966064453
2001-07-03,18.995546340942383
2001-07-05,19.169334411621094
2001-07-06,19.222002029418945
2001-07-09,18.853355407714844
2001-07-10,19.216726303100586
2001-07-11,19.037677764892578
2001-07-12,19.432645797729492
2001-07-13,19.343128204345703
2001-07-16,19.237802505493164
2001-07-17,19.358911514282227
2001-07-18,19.537981033325195
2001-07-19,19.954011917114258
2001-07-20,19.743356704711914
2001-07-23,19.55903434753418
2001-07-24,19.611711502075195
2001-07-25,19.669633865356445
2001-07-26,20.45957374572754
2001-07-27,20.643911361694336
2001-07-30,20.533309936523438
2001-07-31,20.865079879760742
2001-08-01,20.954614639282227
2001-08-02,20.53857421875
2001-08-03,20.354249954223633
2001-08-06,20.11726951599121
2001-08-07,20.254186630249023
2001-08-08,19.959287643432617
2001-08-09,20.033008575439453
2001-08-10,20.533309936523438
2001-08-13,20.591232299804688
2001-08-14,20.865079879760742
2001-08-15,20.643911361694336
2001-08-16,20.833486557006836
2001-08-17,20.617572784423828
2001-08-20,20.77029037475586
2001-08-21,20.880884170532227
2001-08-22,20.53857421875
2001-08-23,20.754499435424805
2001-08-24,20.980939865112305
2001-08-27,20.71763038635254
2001-08-28,20.880884170532227
2001-08-29,21.00200653076172
2001-08-30,20.790771484375
2001-08-31,21.04953384399414
2001-09-04,21.176280975341797
2001-09-05,20.965042114257812
2001-09-06,20.621795654296875
2001-09-07,20.32605743408203
2001-09-10,20.236278533935547
2001-09-17,23.209415435791016
2001-09-18,23.55266571044922
2001-09-19,22.665481567382812
2001-09-20,22.422561645507812
2001-09-21,22.285259246826172
2001-09-24,22.179645538330078
2001-09-25,22.369749069213867
2001-09-26,22.179645538330078
2001-09-27,22.866153717041016
2001-09-28,23.10379409790039
2001-10-01,23.029869079589844
2001-10-02,23.763898849487305
2001-10-03,23.97513771057129
2001-10-04,24.080747604370117
2001-10-05,25.20557403564453
2001-10-08,25.934345245361328
2001-10-09,25.110530853271484
2001-10-10,25.01018524169922
2001-10-11,24.497947692871094
2001-10-12,24.001535415649414
2001-10-15,24.97850227355957
2001-10-16,25.26895523071289
2001-10-17,24.550750732421875
2001-10-18,24.42401885986328
2001-10-19,25.168615341186523
2001-10-22,25.538270950317383
2001-10-23,25.062999725341797
2001-10-24,26.245914459228516
2001-10-25,25.823440551757812
2001-10-26,26.362089157104492
2001-10-29,25.876243591308594
2001-10-30,25.348167419433594
2001-10-31,25.754793167114258
2001-11-01,25.61220359802246
2001-11-02,25.548828125
2001-11-05,25.870986938476562
2001-11-06,25.26895523071289
2001-11-07,25.105255126953125
2001-11-08,25.216140747070312
2001-11-09,25.084115982055664
2001-11-12,25.031314849853516
2001-11-13,24.012102127075195
2001-11-14,23.262216567993164
2001-11-15,23.251651763916016
2001-11-16,23.631872177124023
2001-11-19,24.239181518554688
2001-11-20,24.022668838500977
2001-11-21,24.080747604370117
2001-11-23,23.769182205200195
2001-11-26,24.08603286743164
2001-11-27,24.439855575561523
2001-11-28,24.08603286743164
2001-11-29,24.48305892944336
2001-11-30,24.58893394470215
2001-12-03,24.87478256225586
2001-12-04,24.82185935974121
2001-12-05,24.345422744750977
2001-12-06,24.456586837768555
2001-12-07,24.213077545166016
2001-12-10,24.32953453063965
2001-12-11,24.12838363647461
2001-12-12,24.56245994567871
2001-12-13,24.32424545288086
2001-12-14,24.377187728881836
2001-12-17,24.636581420898438
2001-12-18,24.29778289794922
2001-12-19,24.197206497192383
2001-12-20,24.29778289794922
2001-12-21,24.350698471069336
2001-12-24,24.451295852661133
2001-12-26,24.435415267944336
2001-12-27,24.56245994567871
2001-12-28,24.768924713134766
2001-12-31,24.70541000366211
2002-01-02,24.477771759033203
2002-01-03,24.652454376220703
2002-01-04,25.017711639404297
2002-01-07,24.869491577148438
2002-01-08,25.22416114807129
2002-01-09,24.97536277770996
2002-01-10,25.39356231689453
2002-01-11,24.742443084716797
2002-01-14,25.197689056396484
2002-01-15,25.67412567138672
2002-01-16,25.615896224975586
2002-01-17,25.53119468688965
2002-01-18,25.758827209472656
2002-01-22,25.85940170288086
2002-01-23,25.409442901611328
2002-01-24,26.155847549438477
2002-01-25,26.468158721923828
2002-01-28,26.997533798217773
2002-01-29,26.67991065979004
2002-01-30,26.71168327331543
2002-01-31,28.04037857055664
2002-02-01,27.754528045654297
2002-02-04,28.215085983276367
2002-02-05,28.16741943359375
2002-02-06,28.37388801574707
2002-02-07,28.569747924804688
2002-02-08,28.786771774291992
2002-02-11,28.61208724975586
2002-02-12,28.056257247924805
2002-02-13,28.029794692993164
2002-02-14,28.26801300048828
2002-02-15,29.046180725097656
2002-02-19,28.4797420501709
2002-02-20,29.48554801940918
2002-02-21,29.220857620239258
2002-02-22,28.70207977294922
2002-02-25,29.90903663635254
2002-02-26,29.564952850341797
2002-02-27,30.126068115234375
2002-02-28,29.919212341308594
2002-03-01,30.269268035888672
2002-03-04,30.232139587402344
2002-03-05,29.038761138916016
2002-03-06,30.529172897338867
2002-03-07,29.92453384399414
2002-03-08,30.094242095947266
2002-03-11,30.629934310913086
2002-03-12,30.28519058227539
2002-03-13,30.22154426574707
2002-03-14,30.396556854248047
2002-03-15,30.661762237548828
2002-03-18,30.67766571044922
2002-03-19,30.980005264282227
2002-03-20,30.78374671936035
2002-03-21,30.576894760131836
2002-03-22,29.834369659423828
2002-03-25,29.728275299072266
2002-03-26,30.35414695739746
2002-03-27,30.842113494873047
2002-03-28,30.539775848388672
2002-04-01,31.340654373168945
2002-04-02,31.245206832885742
2002-04-03,31.04363441467285
2002-04-04,31.345966339111328
2002-04-05,31.340654373168945
2002-04-08,31.87635612487793
2002-04-09,31.61115837097168
2002-04-10,32.369606018066406
2002-04-11,32.00896453857422
2002-04-12,32.64010238647461
2002-04-15,31.9346923828125
2002-04-16,32.618896484375
2002-04-17,31.865745544433594
2002-04-18,31.796783447265625
2002-04-19,31.743759155273438
2002-04-22,31.356578826904297
2002-04-23,32.99017333984375
2002-04-24,32.4173469543457
2002-04-25,33.29778289794922
2002-04-26,32.62949752807617
2002-04-29,32.645416259765625
2002-04-30,33.36145782470703
2002-05-01,33.387969970703125
2002-05-02,33.0432014465332
2002-05-03,33.33492660522461
2002-05-06,32.57645797729492
2002-05-07,32.75149917602539
2002-05-08,33.14927673339844
2002-05-09,33.016685485839844
2002-05-10,32.62949752807617
2002-05-13,32.899993896484375
2002-05-14,32.83104705810547
2002-05-15,32.231719970703125
2002-05-16,32.48628234863281
2002-05-17,32.72496795654297
2002-05-20,32.33248519897461
2002-05-21,32.92123031616211
2002-05-22,33.36145782470703
2002-05-23,33.456912994384766
2002-05-24,33.085628509521484
2002-05-28,33.23945236206055
2002-05-29,33.202327728271484
2002-05-30,33.54767608642578
2002-05-31,32.968528747558594
2002-06-03,33.377662658691406
2002-06-04,32.968528747558594
2002-06-05,33.89834213256836
2002-06-06,33.792076110839844
2002-06-07,33.68583297729492
2002-06-10,33.95149612426758
2002-06-11,33.72832107543945
2002-06-12,34.806915283203125
2002-06-13,34.98757553100586
2002-06-14,34.679405212402344
2002-06-17,35.47106170654297
2002-06-18,36.262733459472656
2002-06-19,36.236183166503906
2002-06-20,37.19255065917969
2002-06-21,37.38382339477539
2002-06-24,36.92689514160156
2002-06-25,36.05021286010742
2002-06-26,36.395572662353516
2002-06-27,37.952354431152344
2002-06-28,36.92689514160156
2002-07-01,36.42214584350586
2002-07-02,35.99708557128906
2002-07-03,36.79937744140625
2002-07-05,36.50181579589844
2002-07-08,36.395572662353516
2002-07-09,36.655921936035156
2002-07-10,35.30105209350586
2002-07-11,35.0672721862793
2002-07-12,33.042930603027344
2002-07-15,31.108911514282227
2002-07-16,30.816686630249023
2002-07-17,31.87933921813965
2002-07-18,32.198116302490234
2002-07-19,29.807178497314453
2002-07-22,28.66484260559082
2002-07-23,28.744535446166992
2002-07-24,30.816686630249023
2002-07-25,32.091861724853516
2002-07-26,31.943090438842773
2002-07-29,33.36701965332031
2002-07-30,33.56362533569336
2002-07-31,34.06306457519531
2002-08-01,33.669891357421875
2002-08-02,32.82508087158203
2002-08-05,31.640222549438477
2002-08-06,33.36701965332031
2002-08-07,34.38186264038086
2002-08-08,35.25321960449219
2002-08-09,34.854740142822266
2002-08-12,34.76972579956055
2002-08-13,33.568939208984375
2002-08-14,33.87179183959961
2002-08-15,34.0046272277832
2002-08-16,34.75911331176758
2002-08-19,34.025882720947266
2002-08-20,33.76021194458008
2002-08-21,33.71238327026367
2002-08-22,33.02698516845703
2002-08-23,31.725248336791992
2002-08-26,32.38407897949219
2002-08-27,33.05887222290039
2002-08-28,32.93666458129883
2002-08-29,33.266666412353516
2002-08-30,33.703125
2002-09-03,33.20280838012695
2002-09-04,34.075714111328125
2002-09-05,33.985225677490234
2002-09-06,34.42169189453125
2002-09-09,35.406375885009766
2002-09-10,34.996543884277344
2002-09-11,34.73039245605469
2002-09-12,35.11895751953125
2002-09-13,34.98588562011719
2002-09-16,34.996543884277344
2002-09-17,34.075714111328125
2002-09-18,34.69847869873047
2002-09-19,34.2939567565918
2002-09-20,34.71976852416992
2002-09-23,34.96992492675781
2002-09-24,34.96992492675781
2002-09-25,34.01183319091797
2002-09-26,34.863468170166016
2002-09-27,34.89008712768555
2002-09-30,34.42169189453125
2002-10-01,34.49089050292969
2002-10-02,33.63392639160156
2002-10-03,32.89942169189453
2002-10-04,32.4682502746582
2002-10-07,32.702476501464844
2002-10-08,30.92469596862793
2002-10-09,30.87677764892578
2002-10-10,32.404388427734375
2002-10-11,33.24006652832031
2002-10-14,31.989213943481445
2002-10-15,31.366479873657227
2002-10-16,31.669872283935547
2002-10-17,31.031147003173828
2002-10-18,31.60599708557129
2002-10-21,31.483583450317383
2002-10-22,31.13759422302246
2002-10-23,32.09037780761719
2002-10-24,31.456968307495117
2002-10-25,30.14227294921875
2002-10-28,29.514204025268555
2002-10-29,30.573396682739258
2002-10-30,31.27065658569336
2002-10-31,30.818246841430664
2002-11-01,30.00919532775879
2002-11-04,26.735755920410156
2002-11-05,28.556121826171875
2002-11-06,29.248050689697266
2002-11-07,29.221450805664062
2002-11-08,30.035810470581055
2002-11-11,29.061767578125
2002-11-12,29.024511337280273
2002-11-13,28.33255958557129
2002-11-14,26.89543914794922
2002-11-15,26.79962921142578
2002-11-18,26.240751266479492
2002-11-19,27.278661727905273
2002-11-20,27.699161529541016
2002-11-21,27.73109245300293
2002-11-22,27.592710494995117
2002-11-25,27.26803207397461
2002-11-26,27.39043426513672
2002-11-27,28.371910095214844
2002-11-29,27.843830108642578
2002-12-02,27.961185455322266
2002-12-03,27.16642189025879
2002-12-04,27.598482131958008
2002-12-05,27.203750610351562
2002-12-06,27.865175247192383
2002-12-09,27.4704532623291
2002-12-10,27.523799896240234
2002-12-11,27.74249839782715
2002-12-12,27.39044761657715
2002-12-13,26.510324478149414
2002-12-16,26.894392013549805
2002-12-17,26.990386962890625
2002-12-18,28.019866943359375
2002-12-19,28.9639892578125
2002-12-20,29.134687423706055
2002-12-23,30.489545822143555
2002-12-24,30.318838119506836
2002-12-26,30.350849151611328
2002-12-27,30.777572631835938
2002-12-30,30.404197692871094
2002-12-31,30.80425262451172
2003-01-02,31.391000747680664
2003-01-03,31.316329956054688
2003-01-06,31.204309463500977
2003-01-07,29.87078857421875
2003-01-08,29.577430725097656
2003-01-09,29.42804527282715
2003-01-10,30.398853302001953
2003-01-13,29.481407165527344
2003-01-14,29.337371826171875
2003-01-15,28.697290420532227
2003-01-16,28.670623779296875
2003-01-17,28.00385093688965
2003-01-21,27.369108200073242
2003-01-22,27.203750610351562
2003-01-23,27.886510848999023
2003-01-24,27.150419235229492
2003-01-27,27.065067291259766
2003-01-28,27.257097244262695
2003-01-29,26.937049865722656
2003-01-30,26.483652114868164
2003-01-31,27.23042106628418
2003-02-03,26.43030548095703
2003-02-04,27.347768783569336
2003-02-05,26.97438621520996
2003-02-06,26.75035285949707
2003-02-07,26.72368812561035
2003-02-10,26.745025634765625
2003-02-11,26.030258178710938
2003-02-12,25.470176696777344
2003-02-13,25.475505828857422
2003-02-14,25.283496856689453
2003-02-18,24.96343421936035
2003-02-19,25.432830810546875
2003-02-20,24.462038040161133
2003-02-21,24.30735969543457
2003-02-24,23.76327896118164
2003-02-25,24.22199821472168
2003-02-26,24.48337745666504
2003-02-27,24.494070053100586
2003-02-28,24.445945739746094
2003-03-03,24.47803497314453
2003-03-04,24.638437271118164
2003-03-05,24.103750228881836
2003-03-06,23.8310489654541
2003-03-07,23.291025161743164
2003-03-10,22.628005981445312
2003-03-11,21.99172592163086
2003-03-12,22.189565658569336
2003-03-13,23.103891372680664
2003-03-14,24.16257095336914
2003-03-17,25.103614807128906
2003-03-18,25.30145835876465
2003-03-19,25.825448989868164
2003-03-20,25.050138473510742
2003-03-21,24.280189514160156
2003-03-24,24.814882278442383
2003-03-25,24.57427978515625
2003-03-26,24.729333877563477
2003-03-27,25.264020919799805
2003-03-28,25.739891052246094
2003-03-31,25.42443084716797
2003-04-01,25.4779052734375
2003-04-02,25.483245849609375
2003-04-03,25.600879669189453
2003-04-04,24.916481018066406
2003-04-07,24.35504913330078
2003-04-08,24.109086990356445
2003-04-09,24.24812126159668
2003-04-10,23.927297592163086
2003-04-11,23.585094451904297
2003-04-14,23.793628692626953
2003-04-15,23.788278579711914
2003-04-16,23.713428497314453
2003-04-17,24.253467559814453
2003-04-21,24.194643020629883
2003-04-22,25.95911407470703
2003-04-23,25.996553421020508
2003-04-24,26.279943466186523
2003-04-25,26.4189453125
2003-04-28,26.991064071655273
2003-04-29,26.868083953857422
2003-04-30,26.761152267456055
2003-05-01,26.146263122558594
2003-05-02,26.85204315185547
2003-05-05,26.467071533203125
2003-05-06,26.632829666137695
2003-05-07,26.285274505615234
2003-05-08,25.95911407470703
2003-05-09,26.11417579650879
2003-05-12,26.15694808959961
2003-05-13,26.48845863342285
2003-05-14,26.504484176635742
2003-05-15,26.413602828979492
2003-05-16,26.199724197387695
2003-05-19,25.488588333129883
2003-05-20,25.328187942504883
2003-05-21,25.328187942504883
2003-05-22,25.509986877441406
2003-05-23,25.62760353088379
2003-05-27,25.884258270263672
2003-05-28,25.18382453918457
2003-05-29,24.95867347717285
2003-05-30,24.88362693786621
2003-06-02,25.049806594848633
2003-06-03,24.658489227294922
2003-06-04,24.551279067993164
2003-06-05,24.36365509033203
2003-06-06,24.87826919555664
2003-06-09,24.926517486572266
2003-06-10,24.926517486572266
2003-06-11,25.77884292602539
2003-06-12,25.955738067626953
2003-06-13,25.676984786987305
2003-06-16,26.121904373168945
2003-06-17,26.304174423217773
2003-06-18,26.615079879760742
2003-06-19,26.352415084838867
2003-06-20,26.068313598632812
2003-06-23,25.843158721923828
2003-06-24,25.977176666259766
2003-06-25,25.794919967651367
2003-06-26,25.650178909301758
2003-06-27,25.473281860351562
2003-06-30,25.500091552734375
2003-07-01,25.971826553344727
2003-07-02,26.164793014526367
2003-07-03,25.945009231567383
2003-07-07,25.773481369018555
2003-07-08,25.746681213378906
2003-07-09,25.671627044677734
2003-07-10,26.079021453857422
2003-07-11,26.470340728759766
2003-07-14,26.079021453857422
2003-07-15,26.42746353149414
2003-07-16,26.850950241088867
2003-07-17,26.920625686645508
2003-07-18,27.9016170501709
2003-07-21,28.035619735717773
2003-07-22,28.625280380249023
2003-07-23,28.61457061767578
2003-07-24,27.633594512939453
2003-07-25,28.410865783691406
2003-07-28,28.657461166381836
2003-07-29,28.169626235961914
2003-07-30,28.11603546142578
2003-07-31,28.05706024169922
2003-08-01,27.617496490478516
2003-08-04,27.7139892578125
2003-08-05,26.893827438354492
2003-08-06,27.285152435302734
2003-08-07,26.64189338684082
2003-08-08,27.118974685668945
2003-08-11,27.11360740661621
2003-08-12,27.328041076660156
2003-08-13,27.011764526367188
2003-08-14,27.065380096435547
2003-08-15,27.129703521728516
2003-08-18,27.864089965820312
2003-08-19,27.84801483154297
2003-08-20,27.36020851135254
2003-08-21,27.10288429260254
2003-08-22,26.738370895385742
2003-08-25,26.9742431640625
2003-08-26,27.537090301513672
2003-08-27,27.579971313476562
2003-08-28,27.61760139465332
2003-08-29,27.526256561279297
2003-09-02,27.61760139465332
2003-09-03,27.977582931518555
2003-09-04,27.725061416625977
2003-09-05,27.945356369018555
2003-09-08,28.068931579589844
2003-09-09,28.047441482543945
2003-09-10,27.5369815826416
2003-09-11,27.622968673706055
2003-09-12,27.461774826049805
2003-09-15,27.38655662536621
2003-09-16,26.865365982055664
2003-09-17,26.736408233642578
2003-09-18,26.666563034057617
2003-09-19,26.166854858398438
