Date,WFC
2001-04-19,12.013396263122559
2001-04-20,12.003374099731445
2001-04-23,11.908214569091797
2001-04-24,11.995859146118164
2001-04-25,11.782990455627441
2001-04-26,11.552591323852539
2001-04-27,11.975828170776367
2001-04-30,11.762959480285645
2001-05-01,11.855621337890625
2001-05-02,11.981472969055176
2001-05-03,11.943717002868652
2001-05-04,11.90596866607666
2001-05-07,11.916029930114746
2001-05-08,11.699560165405273
2001-05-09,11.57873821258545
2001-05-10,11.558602333068848
2001-05-11,11.452888488769531
2001-05-14,11.47805404663086
2001-05-15,11.372335433959961
2001-05-16,11.503225326538086
2001-05-17,11.430230140686035
2001-05-18,11.573699951171875
2001-05-21,11.6290864944458
2001-05-22,11.880790710449219
2001-05-23,12.067054748535156
2001-05-24,12.031817436218262
2001-05-25,11.797730445861816
2001-05-29,11.770041465759277
2001-05-30,11.75493049621582
2001-05-31,11.850589752197266
2001-06-01,11.910989761352539
2001-06-04,12.170260429382324
2001-06-05,12.275972366333008
2001-06-06,12.041885375976562
2001-06-07,11.996575355529785
2001-06-08,11.68949031829834
2001-06-11,11.518319129943848
2001-06-12,11.427713394165039
2001-06-13,11.16844654083252
2001-06-14,10.98721694946289
2001-06-15,10.861366271972656
2001-06-18,10.891561508178711
2001-06-19,10.951972961425781
2001-06-20,11.203686714172363
2001-06-21,11.6290864944458
2001-06-22,11.624045372009277
2001-06-25,11.420165061950684
2001-06-26,11.40505599975586
2001-06-27,11.523365020751953
2001-06-28,11.681941986083984
2001-06-29,11.686973571777344
2001-07-02,11.83799934387207
2001-07-03,11.863166809082031
2001-07-05,11.717184066772461
2001-07-06,11.581255912780762
2001-07-09,11.533434867858887
2001-07-10,11.384916305541992
2001-07-11,11.400019645690918
2001-07-12,11.498189926147461
2001-07-13,11.70207691192627
2001-07-16,11.586284637451172
2001-07-17,11.956308364868164
2001-07-18,11.817861557006836
2001-07-19,11.855619430541992
2001-07-20,11.639148712158203
2001-07-23,11.553567886352539
2001-07-24,11.432744979858398
2001-07-25,11.483088493347168
2001-07-26,11.445333480834961
2001-07-27,11.430230140686035
2001-07-30,11.528399467468262
2001-07-31,11.593843460083008
2001-08-01,11.724729537963867
2001-08-02,11.764999389648438
2001-08-03,11.762487411499023
2001-08-06,11.616487503051758
2001-08-07,11.613975524902344
2001-08-08,11.553224563598633
2001-08-09,11.535501480102539
2001-08-10,11.644354820251465
2001-08-13,11.796234130859375
2001-08-14,11.808897972106934
2001-08-15,11.917743682861328
2001-08-16,11.722829818725586
2001-08-17,11.662073135375977
2001-08-20,11.922805786132812
2001-08-21,11.975966453552246
2001-08-22,12.079747200012207
2001-08-23,12.041779518127441
2001-08-24,12.087343215942383
2001-08-27,12.029121398925781
2001-08-28,11.859517097473145
2001-08-29,11.631698608398438
2001-08-30,11.6063814163208
2001-08-31,11.646883010864258
2001-09-04,11.763325691223145
2001-09-05,11.687382698059082
2001-09-06,11.482344627380371
2001-09-07,11.322870254516602
2001-09-10,11.201358795166016
2001-09-17,11.01151180267334
2001-09-18,11.077322006225586
2001-09-19,11.165919303894043
2001-09-20,10.87987995147705
2001-09-21,10.745711326599121
2001-09-24,10.927968978881836
2001-09-25,11.024160385131836
2001-09-26,11.054543495178223
2001-09-27,11.062137603759766
2001-09-28,11.251992225646973
2001-10-01,11.254524230957031
2001-10-02,11.289960861206055
2001-10-03,11.327935218811035
2001-10-04,11.201358795166016
2001-10-05,10.897598266601562
2001-10-08,10.548267364501953
2001-10-09,10.550800323486328
2001-10-10,10.662177085876465
2001-10-11,10.593831062316895
2001-10-12,10.398910522460938
2001-10-15,10.320442199707031
2001-10-16,10.173624038696289
2001-10-17,9.834415435791016
2001-10-18,9.89011001586914
2001-10-19,9.872386932373047
2001-10-22,10.057174682617188
2001-10-23,10.125524520874023
2001-10-24,10.20146369934082
2001-10-25,10.479920387268066
2001-10-26,10.403972625732422
2001-10-29,10.125524520874023
2001-10-30,10.087552070617676
2001-10-31,9.998957633972168
2001-11-01,10.14831256866455
2001-11-02,10.145770072937012
2001-11-05,10.348285675048828
2001-11-06,10.733052253723145
2001-11-07,10.850213050842285
2001-11-08,10.822196960449219
2001-11-09,10.786544799804688
2001-11-12,10.855310440063477
2001-11-13,10.809467315673828
2001-11-14,10.784003257751465
2001-11-15,10.661736488342285
2001-11-16,10.789093017578125
2001-11-19,10.789093017578125
2001-11-20,10.776359558105469
2001-11-21,10.781450271606445
2001-11-23,10.916438102722168
2001-11-26,11.04633617401123
2001-11-27,10.980113983154297
2001-11-28,10.865498542785645
2001-11-29,10.975022315979004
2001-11-30,10.901163101196289
2001-12-03,10.81201457977295
2001-12-04,10.947007179260254
2001-12-05,11.048887252807617
2001-12-06,11.110010147094727
2001-12-07,11.135475158691406
2001-12-10,11.115102767944336
2001-12-11,11.064167976379395
2001-12-12,11.053979873657227
2001-12-13,10.880779266357422
2001-12-14,10.86805248260498
2001-12-17,10.936814308166504
2001-12-18,11.092177391052246
2001-12-19,11.104917526245117
2001-12-20,11.140579223632812
2001-12-21,10.99030876159668
2001-12-24,11.028505325317383
2001-12-26,10.995394706726074
2001-12-27,11.053979873657227
2001-12-28,11.104917526245117
2001-12-31,11.071810722351074
2002-01-02,11.064167976379395
2002-01-03,11.104917526245117
2002-01-04,11.132939338684082
2002-01-07,11.150761604309082
2002-01-08,11.107466697692871
2002-01-09,11.051433563232422
2002-01-10,11.071810722351074
2002-01-11,11.028505325317383
2002-01-14,10.957189559936523
2002-01-15,11.543004989624023
2002-01-16,11.550644874572754
2002-01-17,11.616869926452637
2002-01-18,11.5582857131958
2002-01-22,11.886848449707031
2002-01-23,11.960711479187012
2002-01-24,12.009099006652832
2002-01-25,11.99637222290039
2002-01-28,12.009099006652832
2002-01-29,11.644876480102539
2002-01-30,11.811379432678223
2002-01-31,11.883111000061035
2002-02-01,11.962519645690918
2002-02-04,11.708921432495117
2002-02-05,11.61926555633545
2002-02-06,11.593647003173828
2002-02-07,11.629511833190918
2002-02-08,11.726848602294922
2002-02-11,11.877985954284668
2002-02-12,11.890792846679688
2002-02-13,11.957392692565918
2002-02-14,11.929215431213379
2002-02-15,11.829312324523926
2002-02-19,11.655125617980957
2002-02-20,11.767837524414062
2002-02-21,11.719172477722168
2002-02-22,11.798582077026367
2002-02-25,11.93690299987793
2002-02-26,11.944585800170898
2002-02-27,12.000941276550293
2002-02-28,12.013745307922363
2002-03-01,12.254534721374512
2002-03-04,12.587536811828613
2002-03-05,12.45433521270752
2002-03-06,12.577287673950195
2002-03-07,12.523504257202148
2002-03-08,12.564482688903809
2002-03-11,12.628522872924805
2002-03-12,12.782220840454102
2002-03-13,12.705367088317871
2002-03-14,12.654144287109375
2002-03-15,12.935911178588867
2002-03-18,12.85137939453125
2002-03-19,12.856502532958984
2002-03-20,12.687443733215332
2002-03-21,12.60290813446045
2002-03-22,12.6925630569458
2002-03-25,12.561923027038574
2002-03-26,12.590095520019531
2002-03-27,12.71306037902832
2002-03-28,12.654144287109375
2002-04-01,12.533745765686035
2002-04-02,12.55679988861084
2002-04-03,12.372365951538086
2002-04-04,12.487635612487793
2002-04-05,12.543990135192871
2002-04-08,12.587536811828613
2002-04-09,12.625961303710938
2002-04-10,12.705367088317871
2002-04-11,12.577287673950195
2002-04-12,12.802703857421875
2002-04-15,12.702803611755371
2002-04-16,12.833447456359863
2002-04-17,13.089606285095215
2002-04-18,13.151080131530762
2002-04-19,13.087047576904297
2002-04-22,12.864190101623535
2002-04-23,12.764286041259766
2002-04-24,12.9307861328125
2002-04-25,13.012761116027832
2002-04-26,13.063992500305176
2002-04-29,12.953842163085938
2002-04-30,13.102412223815918
2002-05-01,13.066543579101562
2002-05-02,13.315025329589844
2002-05-03,13.25097942352295
2002-05-06,13.058866500854492
2002-05-07,13.14084243774414
2002-05-08,13.341734886169434
2002-05-09,13.117659568786621
2002-05-10,12.929633140563965
2002-05-13,13.182052612304688
2002-05-14,13.439607620239258
2002-05-15,13.460212707519531
2002-05-16,13.565814971923828
2002-05-17,13.59414291381836
2002-05-20,13.455060958862305
2002-05-21,13.5477876663208
2002-05-22,13.419007301330566
2002-05-23,13.704900741577148
2002-05-24,13.622476577758789
2002-05-28,13.576118469238281
2002-05-29,13.506574630737305
2002-05-30,13.48597526550293
2002-05-31,13.496277809143066
2002-06-03,13.2644681930542
2002-06-04,13.130537033081055
2002-06-05,13.1485595703125
2002-06-06,12.787979125976562
2002-06-07,12.867819786071777
2002-06-10,12.880697250366211
2002-06-11,12.749343872070312
2002-06-12,12.875551223754883
2002-06-13,12.672072410583496
2002-06-14,12.834336280822754
2002-06-17,13.2644681930542
2002-06-18,13.30052661895752
2002-06-19,13.187200546264648
2002-06-20,13.135687828063965
2002-06-21,13.164013862609863
2002-06-24,12.957968711853027
2002-06-25,12.955392837524414
2002-06-26,12.798279762268066
2002-06-27,12.919333457946777
2002-06-28,12.893572807312012
2002-07-01,12.705559730529785
2002-07-02,12.787979125976562
2002-07-03,12.643742561340332
2002-07-05,12.983725547790527
2002-07-08,13.102201461791992
2002-07-09,12.945084571838379
2002-07-10,12.641167640686035
2002-07-11,12.556168556213379
2002-07-12,12.388760566711426
2002-07-15,12.144070625305176
2002-07-16,12.156946182250977
2002-07-17,12.303754806518555
2002-07-18,11.97665786743164
2002-07-19,11.598040580749512
2002-07-22,11.438349723815918
2002-07-23,10.97988510131836
2002-07-24,11.703642845153809
2002-07-25,11.961203575134277
2002-07-26,12.285728454589844
2002-07-29,12.762218475341797
2002-07-30,12.800851821899414
2002-07-31,13.099628448486328
2002-08-01,12.710707664489746
2002-08-02,12.597383499145508
2002-08-05,12.386185646057129
2002-08-06,12.617989540100098
2002-08-07,12.921060562133789
2002-08-08,13.322585105895996
2002-08-09,13.418423652648926
2002-08-12,13.275958061218262
2002-08-13,13.014318466186523
2002-08-14,13.353667259216309
2002-08-15,13.379568099975586
2002-08-16,13.314806938171387
2002-08-19,13.638618469238281
2002-08-20,13.37439250946045
2002-08-21,13.343304634094238
2002-08-22,13.452102661132812
2002-08-23,13.376985549926758
2002-08-26,13.59975528717041
2002-08-27,13.651565551757812
2002-08-28,13.48318862915039
2002-08-29,13.379568099975586
2002-08-30,13.519454002380371
2002-09-03,13.237101554870605
2002-09-04,13.206014633178711
2002-09-05,13.174931526184082
2002-09-06,13.340712547302246
2002-09-09,13.38475513458252
2002-09-10,13.273367881774902
2002-09-11,13.159383773803711
2002-09-12,12.75527572631836
2002-09-13,12.713835716247559
2002-09-16,12.69828987121582
2002-09-17,12.493645668029785
2002-09-18,12.283819198608398
2002-09-19,11.921157836914062
2002-09-20,12.146524429321289
2002-09-23,12.5946683883667
2002-09-24,12.434062957763672
2002-09-25,12.576541900634766
2002-09-26,12.687931060791016
2002-09-27,12.55063533782959
2002-09-30,12.47551155090332
2002-10-01,12.643888473510742
2002-10-02,12.382255554199219
2002-10-03,11.960013389587402
2002-10-04,11.620667457580566
2002-10-07,11.276140213012695
2002-10-08,11.72169303894043
2002-10-09,11.55331802368164
2002-10-10,11.708747863769531
2002-10-11,12.136161804199219
2002-10-14,12.234596252441406
2002-10-15,12.895160675048828
2002-10-16,12.879619598388672
2002-10-17,12.856304168701172
2002-10-18,13.045409202575684
2002-10-21,13.138667106628418
2002-10-22,13.07649040222168
2002-10-23,13.133484840393066
2002-10-24,13.003961563110352
2002-10-25,13.216379165649414
2002-10-28,13.063544273376465
2002-10-29,12.991004943847656
2002-10-30,13.115340232849121
2002-10-31,13.073901176452637
2002-11-01,13.128296852111816
2002-11-04,12.97545337677002
2002-11-05,12.946965217590332
2002-11-06,12.673441886901855
2002-11-07,12.298316955566406
2002-11-08,11.84244155883789
2002-11-11,11.977897644042969
2002-11-12,12.087311744689941
2002-11-13,12.108150482177734
2002-11-14,12.373859405517578
2002-11-15,12.509323120117188
2002-11-18,12.334787368774414
2002-11-19,12.069080352783203
2002-11-20,12.24361801147461
2002-11-21,12.399922370910645
2002-11-22,12.373859405517578
2002-11-25,12.272268295288086
2002-11-26,11.878911018371582
2002-11-27,12.222774505615234
2002-11-29,12.037812232971191
2002-12-02,12.048237800598145
2002-12-03,11.95445442199707
2002-12-04,12.100336074829102
2002-12-05,11.912774085998535
2002-12-06,11.996133804321289
2002-12-09,11.944042205810547
2002-12-10,12.199328422546387
2002-12-11,12.165462493896484
2002-12-12,12.07429027557373
2002-12-13,11.98310661315918
2002-12-16,12.24361801147461
2002-12-17,12.196722030639648
2002-12-18,12.053448677062988
2002-12-19,12.027395248413086
2002-12-20,12.261850357055664
2002-12-23,12.259241104125977
2002-12-24,12.222774505615234
2002-12-26,12.201932907104492
2002-12-27,12.061258316040039
2002-12-30,12.264452934265137
2002-12-31,12.209746360778809
2003-01-02,12.652604103088379
2003-01-03,12.475459098815918
2003-01-06,12.72293472290039
2003-01-07,12.644794464111328
2003-01-08,12.465038299560547
2003-01-09,12.582269668579102
2003-01-10,12.522353172302246
2003-01-13,12.59528923034668
2003-01-14,12.665623664855957
2003-01-15,12.423365592956543
2003-01-16,12.24361801147461
2003-01-17,12.313948631286621
2003-01-21,12.274872779846191
2003-01-22,12.251429557800293
2003-01-23,12.433782577514648
2003-01-24,12.25663948059082
2003-01-27,12.17849063873291
2003-01-28,12.139413833618164
2003-01-29,12.207144737243652
2003-01-30,12.07429027557373
2003-01-31,12.339993476867676
2003-02-03,12.436388969421387
2003-02-04,12.251429557800293
2003-02-05,11.881763458251953
2003-02-06,12.023335456848145
2003-02-07,11.91584300994873
2003-02-10,12.012850761413574
2003-02-11,11.955167770385742
2003-02-12,11.887007713317871
2003-02-13,11.955167770385742
2003-02-14,12.146560668945312
2003-02-18,12.248804092407227
2003-02-19,12.170151710510254
2003-02-20,12.081013679504395
2003-02-21,12.170151710510254
2003-02-24,11.860787391662598
2003-02-25,11.952546119689941
2003-02-26,11.818840026855469
2003-02-27,11.921088218688965
2003-02-28,11.889626502990723
2003-03-03,11.889626502990723
2003-03-04,11.79786491394043
2003-03-05,11.965658187866211
2003-03-06,11.805724143981934
2003-03-07,11.94206428527832
2003-03-10,11.606483459472656
2003-03-11,11.624832153320312
2003-03-12,11.575016975402832
2003-03-13,11.994500160217285
2003-03-14,11.994500160217285
2003-03-17,12.282885551452637
2003-03-18,12.238319396972656
2003-03-19,12.34318733215332
2003-03-20,12.282885551452637
2003-03-21,12.390385627746582
2003-03-24,11.994500160217285
2003-03-25,12.180644035339355
2003-03-26,12.033820152282715
2003-03-27,11.947304725646973
2003-03-28,11.973519325256348
2003-03-31,11.795243263244629
2003-04-01,12.138689994812012
2003-04-02,12.408730506896973
2003-04-03,12.269775390625
2003-04-04,12.34318733215332
2003-04-07,12.277643203735352
2003-04-08,12.440191268920898
2003-04-09,12.159661293029785
2003-04-10,12.29862117767334
2003-04-11,12.122963905334473
2003-04-14,12.269775390625
2003-04-15,12.440191268920898
2003-04-16,12.254046440124512
2003-04-17,12.453304290771484
2003-04-21,12.309106826782227
2003-04-22,12.539819717407227
2003-04-23,12.628962516784668
2003-04-24,12.474275588989258
2003-04-25,12.432331085205078
2003-04-28,12.566043853759766
2003-04-29,12.618473052978516
2003-04-30,12.65255355834961
2003-05-01,12.684013366699219
2003-05-02,12.846565246582031
2003-05-05,12.597501754760742
2003-05-06,12.68664264678955
2003-05-07,12.596943855285645
2003-05-08,12.420186996459961
2003-05-09,12.509886741638184
2003-05-12,12.689274787902832
2003-05-13,12.641790390014648
2003-05-14,12.596943855285645
2003-05-15,12.69719123840332
2003-05-16,12.765787124633789
2003-05-19,12.546819686889648
2003-05-20,12.499327659606934
2003-05-21,12.478226661682129
2003-05-22,12.420186996459961
2003-05-23,12.478226661682129
2003-05-27,12.726208686828613
2003-05-28,12.596943855285645
2003-05-29,12.54945182800293
2003-05-30,12.742036819458008
2003-06-02,12.900323867797852
2003-06-03,12.997932434082031
2003-06-04,13.253835678100586
2003-06-05,13.348801612854004
2003-06-06,13.269658088684082
2003-06-09,13.137751579284668
2003-06-10,13.35407543182373
2003-06-11,13.567760467529297
2003-06-12,13.594144821166992
2003-06-13,13.406835556030273
2003-06-16,13.66537857055664
2003-06-17,13.66537857055664
2003-06-18,13.718132019042969
2003-06-19,13.480711936950684
2003-06-20,13.507085800170898
2003-06-23,13.39101791381836
2003-06-24,13.441129684448242
2003-06-25,13.367264747619629
2003-06-26,13.578319549560547
2003-06-27,13.46751594543457
2003-06-30,13.296038627624512
2003-07-01,13.377819061279297
2003-07-02,13.446407318115234
2003-07-03,13.375184059143066
2003-07-07,13.491256713867188
2003-07-08,13.401566505432129
2003-07-09,13.409478187561035
2003-07-10,13.446407318115234
2003-07-11,13.686483383178711
2003-07-14,13.989859580993652
2003-07-15,13.699667930603027
2003-07-16,13.702310562133789
2003-07-17,13.441129684448242
2003-07-18,13.554574012756348
2003-07-21,13.517633438110352
2003-07-22,13.710221290588379
2003-07-23,13.689118385314941
2003-07-24,13.573041915893555
2003-07-25,13.741877555847168
2003-07-28,13.691755294799805
2003-07-29,13.668015480041504
2003-07-30,13.541386604309082
2003-07-31,13.330340385437012
2003-08-01,13.216886520385742
2003-08-04,13.261741638183594
2003-08-05,13.127199172973633
2003-08-06,13.30290412902832
2003-08-07,13.300241470336914
2003-08-08,13.377448081970215
2003-08-11,13.297579765319824
2003-08-12,13.40672779083252
2003-08-13,13.324203491210938
2003-08-14,13.438671112060547
2003-08-15,13.449323654174805
2003-08-18,13.401411056518555
2003-08-19,13.412059783935547
2003-08-20,13.297579765319824
2003-08-21,13.220377922058105
2003-08-22,13.079279899597168
2003-08-25,13.228363037109375
2003-08-26,13.209722518920898
2003-08-27,13.177786827087402
2003-08-28,13.329523086547852
2003-08-29,13.348163604736328
2003-09-02,13.617044448852539
2003-09-03,13.70223617553711
2003-09-04,13.550488471984863
2003-09-05,13.478608131408691
2003-09-08,13.633013725280762
2003-09-09,13.574444770812988
2003-09-10,13.321537017822266
2003-09-11,13.257645606994629
2003-09-12,13.382765769958496
2003-09-15,13.321537017822266
2003-09-16,13.43069076538086
2003-09-17,13.47327995300293
2003-09-18,13.736837387084961
