Date,TDG
2006-12-08,9.498554229736328
2006-12-11,9.498554229736328
2006-12-12,9.647479057312012
2006-12-13,9.854522705078125
2006-12-14,9.919904708862305
2006-12-15,9.99981689453125
2006-12-18,10.101521492004395
2006-12-19,9.996183395385742
2006-12-20,9.814565658569336
2006-12-21,9.756450653076172
2006-12-22,9.40411376953125
2006-12-26,9.701964378356934
2006-12-27,9.734655380249023
2006-12-28,9.734655380249023
2006-12-29,9.629318237304688
2007-01-03,9.229761123657227
2007-01-04,9.658376693725586
2007-01-05,9.375053405761719
2007-01-08,9.436803817749023
2007-01-09,9.316936492919922
2007-01-10,9.207966804504395
2007-01-11,9.596627235412598
2007-01-12,9.734655380249023
2007-01-16,9.734655380249023
2007-01-17,9.683802604675293
2007-01-18,9.705596923828125
2007-01-19,9.807302474975586
2007-01-22,9.64384651184082
2007-01-23,9.694701194763184
2007-01-24,10.897002220153809
2007-01-25,11.042295455932617
2007-01-26,11.005973815917969
2007-01-29,11.674321174621582
2007-01-30,11.623468399047852
2007-01-31,11.568984031677246
2007-02-01,11.434586524963379
2007-02-02,11.43821907043457
2007-02-05,11.43821907043457
2007-02-06,11.405529022216797
2007-02-07,11.35831069946289
2007-02-08,11.47091007232666
2007-02-09,11.605307579040527
2007-02-12,11.845041275024414
2007-02-13,12.248230934143066
2007-02-14,12.179214477539062
2007-02-15,12.08114242553711
2007-02-16,12.073878288269043
2007-02-20,12.084775924682617
2007-02-21,11.921320915222168
2007-02-22,11.786925315856934
2007-02-23,12.08840560913086
2007-02-26,12.306347846984863
2007-02-27,11.757864952087402
2007-02-28,11.58714485168457
2007-03-01,11.648895263671875
2007-03-02,11.765129089355469
2007-03-05,11.32925033569336
2007-03-06,11.376471519470215
2007-03-07,11.282029151916504
2007-03-08,11.405529022216797
2007-03-09,11.714278221130371
2007-03-12,11.623468399047852
2007-03-13,11.645264625549316
2007-03-14,11.707011222839355
2007-03-15,11.805085182189941
2007-03-16,11.866835594177246
2007-03-19,12.208273887634277
2007-03-20,12.168318748474121
2007-03-21,12.517024040222168
2007-03-22,12.836668014526367
2007-03-23,13.25801944732666
2007-03-26,13.403312683105469
2007-03-27,13.07640266418457
2007-03-28,13.06913948059082
2007-03-29,13.021917343139648
2007-03-30,13.214432716369629
2007-04-02,13.501385688781738
2007-04-03,14.082559585571289
2007-04-04,13.770176887512207
2007-04-05,13.973588943481445
2007-04-09,13.875516891479492
2007-04-10,13.842826843261719
2007-04-11,13.940897941589355
2007-04-12,13.984485626220703
2007-04-13,14.144308090209961
2007-04-16,14.463953971862793
2007-04-17,14.238751411437988
2007-04-18,13.828296661376953
2007-04-19,13.821032524108887
2007-04-20,13.962692260742188
2007-04-23,13.770176887512207
2007-04-24,13.668474197387695
2007-04-25,13.675737380981445
2007-04-26,13.831929206848145
2007-04-27,14.071662902832031
2007-04-30,13.755646705627441
2007-05-01,13.679368019104004
2007-05-02,13.730224609375
2007-05-03,13.36335563659668
2007-05-04,13.643047332763672
2007-05-07,13.577665328979492
2007-05-08,13.603092193603516
2007-05-09,13.584931373596191
2007-05-10,13.19990062713623
2007-05-11,13.276182174682617
2007-05-14,13.534078598022461
2007-05-15,13.693902969360352
2007-05-16,13.548605918884277
2007-05-17,13.040080070495605
2007-05-18,13.094563484191895
2007-05-21,12.894787788391113
2007-05-22,12.858463287353516
2007-05-23,12.931109428405762
2007-05-24,12.640522956848145
2007-05-25,12.72769832611084
2007-05-29,12.956534385681152
2007-05-30,13.032814979553223
2007-05-31,13.421476364135742
2007-06-01,13.657574653625488
2007-06-04,13.693902969360352
2007-06-05,14.031706809997559
2007-06-06,13.875516891479492
2007-06-07,13.781075477600098
2007-06-08,13.911840438842773
2007-06-11,13.857356071472168
2007-06-12,13.893677711486816
2007-06-13,14.336824417114258
2007-06-14,14.36588191986084
2007-06-15,14.732747077941895
2007-06-18,14.77996826171875
2007-06-19,15.404727935791016
2007-06-20,15.048761367797852
2007-06-21,15.161360740661621
2007-06-22,15.008805274963379
2007-06-25,14.638303756713867
2007-06-26,14.809029579162598
2007-06-27,14.81992244720459
2007-06-28,14.354984283447266
2007-06-29,14.696425437927246
2007-07-02,15.132303237915039
2007-07-03,15.037862777709961
2007-07-05,15.448317527770996
2007-07-06,15.619036674499512
2007-07-09,15.611771583557129
2007-07-10,15.46647834777832
2007-07-11,15.604507446289062
2007-07-12,15.651729583740234
2007-07-13,15.79702091217041
2007-07-16,15.79702091217041
2007-07-17,15.86966609954834
2007-07-18,15.61540699005127
2007-07-19,15.473742485046387
2007-07-20,15.35024356842041
2007-07-23,15.372039794921875
2007-07-24,14.85987663269043
2007-07-25,14.917996406555176
2007-07-26,14.707320213317871
2007-07-27,14.67463207244873
2007-07-30,14.990644454956055
2007-07-31,14.965216636657715
2007-08-01,15.143199920654297
2007-08-02,15.346611022949219
2007-08-03,14.9288911819458
2007-08-06,14.089826583862305
2007-08-07,14.078927040100098
2007-08-08,14.511174201965332
2007-08-09,13.969956398010254
2007-08-10,13.80286979675293
2007-08-13,13.984485626220703
2007-08-14,13.969956398010254
2007-08-15,13.59582805633545
2007-08-16,13.403312683105469
2007-08-17,13.741121292114258
2007-08-20,14.111617088317871
2007-08-21,13.95179557800293
2007-08-22,14.460322380065918
2007-08-23,14.271440505981445
2007-08-24,14.3477201461792
2007-08-27,14.35861587524414
2007-08-28,14.038969993591309
2007-08-29,14.184263229370117
2007-08-30,14.235116004943848
2007-08-31,14.765437126159668
2007-09-04,14.827186584472656
2007-09-05,14.914365768432617
2007-09-06,14.910733222961426
2007-09-07,14.307764053344727
2007-09-10,14.391308784484863
2007-09-11,14.529335021972656
2007-09-12,14.336824417114258
2007-09-13,14.242380142211914
2007-09-14,14.322294235229492
2007-09-17,14.118884086608887
2007-09-18,14.525704383850098
2007-09-19,14.845346450805664
2007-09-20,15.01243782043457
2007-09-21,15.215847969055176
2007-09-24,15.86966609954834
2007-09-25,16.672414779663086
2007-09-26,17.071969985961914
2007-09-27,17.035648345947266
2007-09-28,16.6033992767334
2007-10-01,16.770484924316406
2007-10-02,16.80681037902832
2007-10-03,16.534385681152344
2007-10-04,16.251062393188477
2007-10-05,16.781383514404297
2007-10-08,16.854032516479492
2007-10-09,16.80681037902832
2007-10-10,16.930307388305664
2007-10-11,16.196577072143555
2007-10-12,16.61066436767578
2007-10-15,16.301916122436523
2007-10-16,16.229270935058594
2007-10-17,16.436311721801758
2007-10-18,16.323707580566406
2007-10-19,15.655359268188477
2007-10-22,15.735270500183105
2007-10-23,15.586346626281738
2007-10-24,15.902358055114746
2007-10-25,15.629934310913086
2007-10-26,15.604507446289062
2007-10-29,16.71236801147461
2007-10-30,16.429048538208008
2007-10-31,16.534385681152344
2007-11-01,16.287385940551758
2007-11-02,16.31281280517578
2007-11-05,16.109399795532227
2007-11-06,16.592498779296875
2007-11-07,15.978639602661133
2007-11-08,16.236536026000977
2007-11-09,15.455581665039062
2007-11-12,16.17478370666504
2007-11-13,16.49079704284668
2007-11-14,16.45447540283203
2007-11-15,16.076711654663086
2007-11-16,16.814075469970703
2007-11-19,17.6168212890625
2007-11-20,17.035648345947266
2007-11-21,17.453369140625
2007-11-23,17.994583129882812
2007-11-26,18.23068618774414
2007-11-27,17.435205459594727
2007-11-28,17.805700302124023
2007-11-29,17.852922439575195
2007-11-30,17.3189697265625
2007-12-03,17.55870246887207
2007-12-04,17.518747329711914
2007-12-05,17.478790283203125
2007-12-06,17.478790283203125
2007-12-07,17.22452735900879
2007-12-10,17.7657470703125
2007-12-11,17.195470809936523
2007-12-12,17.268115997314453
2007-12-13,17.042911529541016
2007-12-14,16.534385681152344
2007-12-17,16.399988174438477
2007-12-18,16.327341079711914
2007-12-19,16.291015625
2007-12-20,16.254695892333984
2007-12-21,16.5452823638916
2007-12-24,16.737794876098633
2007-12-26,16.665151596069336
2007-12-27,16.483531951904297
2007-12-28,16.436311721801758
2007-12-31,16.40725326538086
2008-01-02,16.3963565826416
2008-01-03,16.53801918029785
2008-01-04,16.54891586303711
2008-01-07,16.37819480895996
2008-01-08,15.484642028808594
2008-01-09,15.342979431152344
2008-01-10,15.342979431152344
2008-01-11,15.164994239807129
2008-01-14,15.172258377075195
2008-01-15,15.154099464416504
2008-01-16,15.125039100646973
2008-01-17,14.649203300476074
2008-01-18,14.482114791870117
2008-01-22,13.995382308959961
2008-01-23,14.507543563842773
2008-01-24,14.917996406555176
2008-01-25,14.467586517333984
2008-01-28,14.47485065460205
2008-01-29,14.917996406555176
2008-01-30,14.787233352661133
2008-01-31,15.030598640441895
2008-02-01,15.709842681884766
2008-02-04,16.102136611938477
2008-02-05,16.31281280517578
2008-02-06,16.0076961517334
2008-02-07,16.036754608154297
2008-02-08,14.565658569335938
2008-02-11,14.27507495880127
2008-02-12,14.540231704711914
2008-02-13,14.987009048461914
2008-02-14,14.478485107421875
2008-02-15,14.394941329956055
2008-02-19,14.307764053344727
2008-02-20,14.122514724731445
2008-02-21,14.038969993591309
2008-02-22,14.03533935546875
2008-02-25,14.3477201461792
2008-02-26,14.47485065460205
2008-02-27,14.529335021972656
2008-02-28,14.369514465332031
2008-02-29,14.115250587463379
2008-03-03,14.206056594848633
2008-03-04,14.07529354095459
2008-03-05,14.28233528137207
2008-03-06,14.224222183227539
2008-03-07,14.184263229370117
2008-03-10,13.766546249389648
2008-03-11,14.078927040100098
2008-03-12,13.821032524108887
2008-03-13,13.846456527709961
2008-03-14,13.661210060119629
2008-03-17,13.254386901855469
2008-03-18,13.628517150878906
2008-03-19,13.457798957824707
2008-03-20,12.938375473022461
2008-03-24,13.32340145111084
2008-03-25,13.7229585647583
2008-03-26,13.584931373596191
2008-03-27,13.650312423706055
2008-03-28,13.555870056152344
2008-03-31,13.457798957824707
2008-04-01,13.911840438842773
2008-04-02,13.984485626220703
2008-04-03,14.082559585571289
2008-04-04,14.394941329956055
2008-04-07,14.238751411437988
2008-04-08,14.311394691467285
2008-04-09,13.871883392333984
2008-04-10,13.900945663452148
2008-04-11,13.385149955749512
2008-04-14,12.989226341247559
2008-04-15,12.58967113494873
2008-04-16,12.71316909790039
2008-04-17,13.014654159545898
2008-04-18,13.07640266418457
2008-04-21,13.385149955749512
2008-04-22,13.210800170898438
2008-04-23,13.337932586669922
2008-04-24,13.639415740966797
2008-04-25,13.791973114013672
2008-04-28,13.821032524108887
2008-04-29,14.078927040100098
2008-04-30,13.791973114013672
2008-05-01,13.737488746643066
2008-05-02,14.078927040100098
2008-05-05,14.296867370605469
2008-05-06,15.397466659545898
2008-05-07,15.535492897033691
2008-05-08,15.629934310913086
2008-05-09,15.455581665039062
2008-05-12,15.887828826904297
2008-05-13,15.640832901000977
2008-05-14,15.194053649902344
2008-05-15,15.637195587158203
2008-05-16,15.40109920501709
2008-05-19,15.179526329040527
2008-05-20,15.477377891540527
2008-05-21,15.27759838104248
2008-05-22,15.270332336425781
2008-05-23,15.081454277038574
2008-05-27,15.146833419799805
2008-05-28,15.42288875579834
2008-05-29,15.433788299560547
2008-05-30,15.836977005004883
2008-06-02,15.880566596984863
2008-06-03,15.800651550292969
2008-06-04,15.633567810058594
2008-06-05,15.564550399780273
2008-06-06,13.523177146911621
2008-06-09,14.147943496704102
2008-06-10,14.038969993591309
2008-06-11,13.428738594055176
2008-06-12,13.279812812805176
2008-06-13,13.34156322479248
2008-06-16,13.112725257873535
2008-06-17,13.15994644165039
2008-06-18,13.13814926147461
2008-06-19,13.185371398925781
2008-06-20,13.090934753417969
2008-06-23,13.359726905822754
2008-06-24,13.06913948059082
2008-06-25,12.894787788391113
2008-06-26,12.618728637695312
2008-06-27,12.658683776855469
2008-06-30,12.201011657714844
2008-07-01,12.42258358001709
2008-07-02,12.059349060058594
2008-07-03,12.00849723815918
2008-07-07,11.714278221130371
2008-07-08,12.724066734313965
2008-07-09,12.40805435180664
2008-07-10,12.201011657714844
2008-07-11,11.67795467376709
2008-07-14,11.554454803466797
2008-07-15,11.616205215454102
2008-07-16,12.146525382995605
2008-07-17,12.364466667175293
2008-07-18,12.153792381286621
2008-07-21,12.150156021118164
2008-07-22,12.386259078979492
2008-07-23,12.916581153869629
2008-07-24,12.451641082763672
2008-07-25,12.851198196411133
2008-07-28,12.586037635803223
2008-07-29,13.192634582519531
2008-07-30,13.276182174682617
2008-07-31,13.370620727539062
2008-08-01,13.628517150878906
2008-08-04,13.759282112121582
2008-08-05,14.009915351867676
2008-08-06,13.072770118713379
2008-08-07,12.803977012634277
2008-08-08,13.461427688598633
2008-08-11,13.214432716369629
2008-08-12,13.316136360168457
2008-08-13,13.167213439941406
2008-08-14,13.283443450927734
2008-08-15,13.316136360168457
2008-08-18,13.152682304382324
2008-08-19,12.872992515563965
2008-08-20,12.81850814819336
2008-08-21,12.70227336883545
2008-08-22,12.814873695373535
2008-08-25,12.724066734313965
2008-08-26,12.992860794067383
2008-08-27,13.178108215332031
2008-08-28,13.755646705627441
2008-08-29,13.643047332763672
2008-09-02,13.512284278869629
2008-09-03,13.475958824157715
2008-09-04,12.894787788391113
2008-09-05,12.622361183166504
2008-09-08,12.789448738098145
2008-09-09,12.709535598754883
2008-09-10,12.513391494750977
2008-09-11,12.349935531616211
2008-09-12,12.567874908447266
2008-09-15,12.349935531616211
2008-09-16,13.000123023986816
2008-09-17,12.796711921691895
2008-09-18,13.79560375213623
2008-09-19,13.984485626220703
2008-09-22,13.301608085632324
2008-09-23,12.847565650939941
2008-09-24,12.41168212890625
2008-09-25,12.716802597045898
2008-09-26,12.662318229675293
2008-09-29,11.910423278808594
2008-09-30,12.433480262756348
2008-10-01,12.139260292053223
2008-10-02,11.594409942626953
2008-10-03,10.962384223937988
2008-10-06,10.53740119934082
2008-10-07,10.410270690917969
2008-10-08,10.432064056396484
2008-10-09,10.166901588439941
2008-10-10,10.74444580078125
2008-10-13,11.31472396850586
2008-10-14,10.936958312988281
2008-10-15,10.148740768432617
2008-10-16,10.886104583740234
2008-10-17,10.595518112182617
2008-10-20,11.078619003295898
2008-10-21,11.089516639709473
2008-10-22,10.51923942565918
2008-10-23,10.283136367797852
2008-10-24,10.021610260009766
2008-10-27,9.30604076385498
2008-10-28,10.188697814941406
2008-10-29,10.573725700378418
2008-10-30,10.755339622497559
2008-10-31,10.947854995727539
2008-11-03,10.838885307312012
2008-11-04,11.714278221130371
2008-11-05,11.558086395263672
2008-11-06,10.682695388793945
2008-11-07,10.533769607543945
2008-11-10,10.152375221252441
2008-11-11,10.123313903808594
2008-11-12,9.869051933288574
2008-11-13,10.57009220123291
2008-11-14,9.89084529876709
2008-11-17,9.836360931396484
2008-11-18,9.770977973937988
2008-11-19,9.033615112304688
2008-11-20,8.804777145385742
2008-11-21,10.05793285369873
2008-11-24,11.013237953186035
2008-11-25,11.111310958862305
2008-11-26,12.400790214538574
2008-11-28,12.894787788391113
2008-12-01,11.45638370513916
2008-12-02,12.07751178741455
2008-12-03,11.67795467376709
2008-12-04,11.256601333618164
2008-12-05,11.645264625549316
2008-12-08,12.306347846984863
2008-12-09,12.102935791015625
2008-12-10,12.197381019592285
2008-12-11,11.51449966430664
2008-12-12,11.594409942626953
2008-12-15,11.07498836517334
2008-12-16,11.914054870605469
2008-12-17,11.964908599853516
2008-12-18,11.881362915039062
2008-12-19,11.579879760742188
2008-12-22,11.383734703063965
2008-12-23,10.838885307312012
2008-12-24,11.035032272338867
2008-12-26,11.08225154876709
2008-12-29,10.83525276184082
2008-12-30,11.292927742004395
2008-12-31,12.193745613098145
2009-01-02,12.150156021118164
2009-01-05,12.71316909790039
2009-01-06,12.803977012634277
2009-01-07,12.400790214538574
2009-01-08,12.593302726745605
2009-01-09,12.00123405456543
2009-01-12,11.786925315856934
2009-01-13,12.17558479309082
2009-01-14,11.81961727142334
2009-01-15,11.77602767944336
2009-01-16,11.97580623626709
2009-01-20,11.180323600769043
2009-01-21,11.641631126403809
2009-01-22,11.725174903869629
2009-01-23,11.968541145324707
2009-01-26,12.23370361328125
2009-01-27,12.531553268432617
2009-01-28,12.742228507995605
2009-01-29,12.444377899169922
2009-01-30,12.378995895385742
2009-02-02,12.538817405700684
2009-02-03,13.359726905822754
2009-02-04,13.80286979675293
2009-02-05,13.904574394226074
2009-02-06,14.362248420715332
2009-02-09,14.30049991607666
2009-02-10,13.882781028747559
2009-02-11,13.95179557800293
2009-02-12,14.235116004943848
2009-02-13,14.438526153564453
2009-02-17,13.850090026855469
2009-02-18,13.80286979675293
2009-02-19,13.788341522216797
2009-02-20,13.14178466796875
2009-02-23,12.858463287353516
2009-02-24,13.228960037231445
2009-02-25,12.869359970092773
2009-02-26,12.662318229675293
2009-02-27,12.836668014526367
2009-03-02,12.171950340270996
2009-03-03,11.968541145324707
2009-03-04,12.564244270324707
2009-03-05,11.794190406799316
2009-03-06,11.238443374633789
2009-03-09,11.125839233398438
2009-03-10,11.173060417175293
2009-03-11,11.372838020324707
2009-03-12,11.28929328918457
2009-03-13,11.6670560836792
2009-03-16,11.80871868133545
2009-03-17,12.095672607421875
2009-03-18,12.295453071594238
2009-03-19,12.604201316833496
2009-03-20,12.139260292053223
2009-03-23,12.277287483215332
2009-03-24,12.00849723815918
2009-03-25,11.986702919006348
2009-03-26,12.433480262756348
2009-03-27,11.983072280883789
2009-03-30,11.765129089355469
2009-03-31,11.92858600616455
2009-04-01,12.106569290161133
2009-04-02,12.059349060058594
2009-04-03,12.219173431396484
2009-04-06,12.277287483215332
2009-04-07,11.70338249206543
2009-04-08,11.630733489990234
2009-04-09,12.186480522155762
2009-04-13,11.710646629333496
2009-04-14,11.805085182189941
2009-04-15,11.757864952087402
2009-04-16,12.349935531616211
2009-04-17,12.201011657714844
2009-04-20,11.870467185974121
2009-04-21,11.863202095031738
2009-04-22,12.575140953063965
2009-04-23,12.880257606506348
2009-04-24,13.098198890686035
2009-04-27,13.01102066040039
2009-04-28,12.71316909790039
2009-04-29,13.308871269226074
2009-04-30,12.764022827148438
2009-05-01,13.054609298706055
2009-05-04,13.377886772155762
2009-05-05,13.857356071472168
2009-05-06,13.868250846862793
2009-05-07,13.312504768371582
2009-05-08,13.752017974853516
2009-05-11,13.421476364135742
2009-05-12,13.24712085723877
2009-05-13,13.090934753417969
2009-05-14,13.170842170715332
2009-05-15,12.952901840209961
2009-05-18,13.276182174682617
2009-05-19,13.119990348815918
2009-05-20,13.094563484191895
2009-05-21,13.101829528808594
2009-05-22,12.978331565856934
2009-05-26,13.294343948364258
2009-05-27,13.584931373596191
2009-05-28,13.973588943481445
2009-05-29,14.246013641357422
2009-06-01,14.4966459274292
2009-06-02,14.707320213317871
2009-06-03,14.162468910217285
2009-06-04,14.333189010620117
2009-06-05,14.572924613952637
2009-06-08,14.43126106262207
2009-06-09,14.177001953125
2009-06-10,14.37678050994873
2009-06-11,13.817399024963379
2009-06-12,13.712060928344727
2009-06-15,13.149048805236816
2009-06-16,12.829404830932617
2009-06-17,12.949271202087402
2009-06-18,13.083667755126953
2009-06-19,13.421476364135742
2009-06-22,13.218063354492188
2009-06-23,13.214432716369629
2009-06-24,13.436004638671875
2009-06-25,13.472328186035156
2009-06-26,12.85483169555664
2009-06-29,13.167213439941406
2009-06-30,13.149048805236816
2009-07-01,13.62125301361084
2009-07-02,13.603092193603516
2009-07-06,13.428738594055176
2009-07-07,13.149048805236816
2009-07-08,13.37425422668457
2009-07-09,13.37425422668457
2009-07-10,13.370620727539062
2009-07-13,13.512284278869629
2009-07-14,13.475958824157715
2009-07-15,13.588560104370117
2009-07-16,13.81376838684082
2009-07-17,13.64667797088623
2009-07-20,13.701166152954102
2009-07-21,13.933633804321289
2009-07-22,13.871883392333984
2009-07-23,13.955425262451172
2009-07-24,13.857356071472168
2009-07-27,13.770176887512207
2009-07-28,13.526812553405762
2009-07-29,13.697531700134277
2009-07-30,13.744751930236816
2009-07-31,13.908209800720215
2009-08-03,14.525704383850098
2009-08-04,16.272855758666992
2009-08-05,16.30554962158203
2009-08-06,16.203842163085938
2009-08-07,15.858773231506348
2009-08-10,15.77885913848877
2009-08-11,15.62266731262207
2009-08-12,15.698948860168457
2009-08-13,15.655359268188477
2009-08-14,15.731640815734863
2009-08-17,15.53912353515625
2009-08-18,15.691686630249023
2009-08-19,15.815181732177734
2009-08-20,16.109399795532227
2009-08-21,15.895094871520996
2009-08-24,16.087610244750977
2009-08-25,16.21110725402832
2009-08-26,16.076711654663086
2009-08-27,16.05491828918457
2009-08-28,16.08034324645996
2009-08-31,16.171154022216797
2009-09-01,15.87330150604248
2009-09-02,15.619036674499512
2009-09-03,15.553655624389648
2009-09-04,16.073076248168945
2009-09-08,16.196577072143555
2009-09-09,16.436311721801758
2009-09-10,16.585237503051758
2009-09-11,16.63245964050293
2009-09-14,16.73416519165039
2009-09-15,16.78864860534668
2009-09-16,17.064706802368164
2009-09-17,17.435205459594727
2009-09-18,17.526012420654297
2009-09-21,17.457000732421875
2009-09-22,17.620450973510742
2009-09-23,17.682201385498047
2009-09-24,17.58049774169922
2009-09-25,17.406143188476562
2009-09-28,17.58049774169922
2009-09-29,17.478790283203125
2009-09-30,18.0926570892334
2009-10-01,17.664039611816406
2009-10-02,17.300809860229492
2009-10-05,17.28627586364746
2009-10-06,17.34076499938965
2009-10-07,17.438838958740234
2009-10-08,17.998218536376953
2009-10-09,18.187095642089844
2009-10-12,18.12534523010254
2009-10-13,18.041805267333984
2009-10-14,19.085155487060547
2009-10-15,18.921995162963867
2009-10-16,18.642911911010742
2009-10-19,18.59568214416504
2009-10-20,18.067564010620117
2009-10-21,17.857179641723633
2009-10-22,18.166316986083984
2009-10-23,17.719783782958984
2009-10-26,17.32476806640625
2009-10-27,17.204547882080078
2009-10-28,16.83529281616211
2009-10-29,17.11867332458496
2009-10-30,16.82241439819336
2009-11-02,17.00704002380371
2009-11-03,17.049976348876953
2009-11-04,17.226015090942383
2009-11-05,17.72837257385254
2009-11-06,17.38058853149414
2009-11-09,17.522275924682617
2009-11-10,17.423521041870117
2009-11-11,17.23031234741211
2009-11-12,17.234601974487305
2009-11-13,17.46645736694336
2009-11-16,17.943052291870117
2009-11-17,17.990280151367188
2009-11-18,18.03750991821289
2009-11-19,17.93875503540039
2009-11-20,18.31230354309082
2009-11-23,18.569915771484375
