Date,FIS
2002-02-22,12.972676277160645
2002-02-25,12.965231895446777
2002-02-26,12.928028106689453
2002-02-27,13.061960220336914
2002-02-28,13.820900917053223
2002-03-01,14.486830711364746
2002-03-04,14.8328218460083
2002-03-05,14.858857154846191
2002-03-06,14.963031768798828
2002-03-07,15.04859447479248
2002-03-08,15.104401588439941
2002-03-11,15.290419578552246
2002-03-12,15.34994125366211
2002-03-13,15.223451614379883
2002-03-14,15.268096923828125
2002-03-15,15.044869422912598
2002-03-18,14.628203392028809
2002-03-19,14.326858520507812
2002-03-20,14.401265144348145
2002-03-21,14.695168495178223
2002-03-22,14.855141639709473
2002-03-25,14.814224243164062
2002-03-26,14.769583702087402
2002-03-27,14.79561996459961
2002-03-28,14.769583702087402
2002-04-01,15.175087928771973
2002-04-02,15.413187026977539
2002-04-03,15.156492233276367
2002-04-04,15.20856761932373
2002-04-05,15.439231872558594
2002-04-08,15.61408519744873
2002-04-09,15.833578109741211
2002-04-10,15.870777130126953
2002-04-11,15.57315444946289
2002-04-12,15.524792671203613
2002-04-15,15.591756820678711
2002-04-16,15.718247413635254
2002-04-17,15.3797025680542
2002-04-18,15.346221923828125
2002-04-19,15.66988754272461
2002-04-22,15.90798282623291
2002-04-23,15.922867774963379
2002-04-24,15.42061710357666
2002-04-25,15.130444526672363
2002-04-26,14.821660041809082
2002-04-29,14.494271278381348
2002-04-30,14.434741973876953
2002-05-01,14.509157180786133
2002-05-02,14.431022644042969
2002-05-03,14.419862747192383
2002-05-06,14.423584938049316
2002-05-07,15.126720428466797
2002-05-08,14.974191665649414
2002-05-09,15.067198753356934
2002-05-10,15.111842155456543
2002-05-13,15.554563522338867
2002-05-14,16.205610275268555
2002-05-15,16.239093780517578
2002-05-16,16.257692337036133
2002-05-17,16.183286666870117
2002-05-20,16.27629852294922
2002-05-21,15.911701202392578
2002-05-22,15.945182800292969
2002-05-23,15.833578109741211
2002-05-24,15.971233367919922
2002-05-28,15.755451202392578
2002-05-29,15.762894630432129
2002-05-30,15.77405834197998
2002-05-31,15.997271537780762
2002-06-03,16.413936614990234
2002-06-04,16.417665481567383
2002-06-05,16.369295120239258
2002-06-06,15.941475868225098
2002-06-07,16.060522079467773
2002-06-10,16.324661254882812
2002-06-11,16.015871047973633
2002-06-12,15.766619682312012
2002-06-13,15.472702980041504
2002-06-14,15.707094192504883
2002-06-17,15.904264450073242
2002-06-18,16.134923934936523
2002-06-19,16.064241409301758
2002-06-20,15.826144218444824
2002-06-21,14.974191665649414
2002-06-24,15.018832206726074
2002-06-25,14.468233108520508
2002-06-26,13.913905143737793
2002-06-27,13.4786376953125
2002-06-28,13.80601978302002
2002-07-01,13.701850891113281
2002-07-02,13.430264472961426
2002-07-03,13.526993751525879
2002-07-05,13.746495246887207
2002-07-08,14.096202850341797
2002-07-09,13.884142875671387
2002-07-10,13.300063133239746
2002-07-11,12.942912101745605
2002-07-12,12.48531436920166
2002-07-15,12.24349594116211
2002-07-16,12.161649703979492
2002-07-17,12.206291198730469
2002-07-18,11.741253852844238
2002-07-19,11.451068878173828
2002-07-22,11.39526653289795
2002-07-23,10.974870681762695
2002-07-24,11.309697151184082
2002-07-25,11.618484497070312
2002-07-26,11.767298698425293
2002-07-29,12.466711044311523
2002-07-30,12.73829460144043
2002-07-31,12.17281436920166
2002-08-01,11.964473724365234
2002-08-02,11.514317512512207
2002-08-05,11.131125450134277
2002-08-06,11.235292434692383
2002-08-07,11.309697151184082
2002-08-08,11.160887718200684
2002-08-09,11.503161430358887
2002-08-12,11.890064239501953
2002-08-13,11.391542434692383
2002-08-14,11.488272666931152
2002-08-15,12.042600631713867
2002-08-16,11.979351997375488
2002-08-19,12.436944961547852
2002-08-20,12.202571868896484
2002-08-21,12.31417465209961
2002-08-22,12.53367805480957
2002-08-23,12.221173286437988
2002-08-26,12.462986946105957
2002-08-27,12.273252487182617
2002-08-28,12.183975219726562
2002-08-29,12.254655838012695
2002-08-30,12.224894523620605
2002-09-03,11.741253852844238
2002-09-04,12.444387435913086
2002-09-05,11.343182563781738
2002-09-06,11.294821739196777
2002-09-09,10.974870681762695
2002-09-10,10.71817398071289
2002-09-11,10.788858413696289
2002-09-12,10.707015037536621
2002-09-13,10.547041893005371
2002-09-16,10.773979187011719
2002-09-17,10.8409423828125
2002-09-18,10.751656532287598
2002-09-19,10.565644264221191
2002-09-20,7.105766773223877
2002-09-23,7.057399272918701
2002-09-24,6.726292133331299
2002-09-25,7.5559210777282715
2002-09-26,7.9614338874816895
2002-09-27,7.645209789276123
2002-09-30,7.477795600891113
2002-10-01,7.820062637329102
2002-10-02,7.805176258087158
2002-10-03,7.738214015960693
2002-10-04,7.760529518127441
2002-10-07,7.6266069412231445
2002-10-08,8.121404647827148
2002-10-09,8.065604209899902
2002-10-10,8.136290550231934
2002-10-11,8.27021598815918
2002-10-14,8.400430679321289
2002-10-15,8.593881607055664
2002-10-16,8.24045467376709
2002-10-17,8.597603797912598
2002-10-18,8.508317947387695
2002-10-21,9.129606246948242
2002-10-22,8.712935447692871
2002-10-23,8.597603797912598
2002-10-24,8.352066040039062
2002-10-25,8.445073127746582
2002-10-28,8.27021598815918
2002-10-29,7.775421619415283
2002-10-30,7.868426322937012
2002-10-31,7.812620639801025
2002-11-01,8.136290550231934
2002-11-04,8.166044235229492
2002-11-05,8.210692405700684
2002-11-06,8.314864158630371
2002-11-07,8.147449493408203
2002-11-08,8.087925910949707
2002-11-11,7.849821090698242
2002-11-12,7.812620639801025
2002-11-13,7.834943771362305
2002-11-14,8.21441650390625
2002-11-15,8.370667457580566
2002-11-18,8.411585807800293
2002-11-19,8.281380653381348
2002-11-20,8.370667457580566
2002-11-21,8.653411865234375
2002-11-22,8.85058879852295
2002-11-25,8.910112380981445
2002-11-26,9.0105562210083
2002-11-27,9.077522277832031
2002-11-29,8.984514236450195
2002-12-02,9.25981330871582
2002-12-03,9.390028953552246
2002-12-04,9.345379829406738
2002-12-05,9.4867525100708
2002-12-06,9.412347793579102
2002-12-09,9.289580345153809
2002-12-10,9.561161994934082
2002-12-11,9.739736557006836
2002-12-12,9.82158088684082
2002-12-13,9.4867525100708
2002-12-16,9.736007690429688
2002-12-17,9.430950164794922
2002-12-18,9.189131736755371
2002-12-19,9.032879829406738
2002-12-20,8.980792045593262
2002-12-23,8.991957664489746
2002-12-24,8.921268463134766
2002-12-26,9.148210525512695
2002-12-27,9.151927947998047
2002-12-30,8.902667999267578
2002-12-31,9.133328437805176
2003-01-02,9.4011869430542
2003-01-03,9.282140731811523
2003-01-06,9.590926170349121
2003-01-07,9.483034133911133
2003-01-08,9.39374828338623
2003-01-09,9.68764877319336
2003-01-10,9.68764877319336
2003-01-13,9.855062484741211
2003-01-14,9.654169082641602
2003-01-15,9.456995010375977
2003-01-16,9.412347793579102
2003-01-17,9.177968978881836
2003-01-21,9.200289726257324
2003-01-22,8.854305267333984
2003-01-23,8.9287109375
2003-01-24,8.947309494018555
2003-01-27,9.040318489074707
2003-01-28,9.29329776763916
2003-01-29,9.356542587280273
2003-01-30,9.27841854095459
2003-01-31,9.516515731811523
2003-02-03,9.494194984436035
2003-02-04,9.430950164794922
2003-02-05,9.341665267944336
2003-02-06,9.285859107971191
2003-02-07,9.129606246948242
2003-02-10,9.114729881286621
2003-02-11,9.017999649047852
2003-02-12,8.965916633605957
2003-02-13,8.593881607055664
2003-02-14,8.586445808410645
2003-02-18,8.765015602111816
2003-02-19,8.753856658935547
2003-02-20,8.872905731201172
2003-02-21,8.954751014709473
2003-02-24,8.742695808410645
2003-02-25,8.898946762084961
2003-02-26,8.81337833404541
2003-02-27,9.014277458190918
2003-02-28,8.951029777526855
2003-03-03,8.951029777526855
2003-03-04,8.817102432250977
2003-03-05,8.880345344543457
2003-03-06,8.902667999267578
2003-03-07,8.895225524902344
2003-03-10,8.515756607055664
2003-03-11,8.054436683654785
2003-03-12,8.065604209899902
2003-03-13,8.4525146484375
2003-03-14,8.515756607055664
2003-03-17,8.817102432250977
2003-03-18,8.872905731201172
2003-03-19,8.936151504516602
2003-03-20,8.984514236450195
2003-03-21,9.4011869430542
2003-03-24,9.252378463745117
2003-03-25,9.378863334655762
2003-03-26,9.449551582336426
2003-03-27,9.304462432861328
2003-03-28,9.33794116973877
2003-03-31,9.37514591217041
2003-04-01,9.196574211120605
2003-04-02,9.226333618164062
2003-04-03,9.33794116973877
2003-04-04,9.29702091217041
2003-04-07,9.285859107971191
2003-04-08,9.308181762695312
2003-04-09,9.300745010375977
2003-04-10,9.308181762695312
2003-04-11,9.066360473632812
2003-04-14,9.390028953552246
2003-04-15,9.49791431427002
2003-04-16,9.352819442749023
2003-04-17,9.39374828338623
2003-04-21,9.494194984436035
2003-04-22,9.68393325805664
2003-04-23,9.91458797454834
2003-04-24,9.523955345153809
2003-04-25,9.371423721313477
2003-04-28,9.523955345153809
2003-04-29,9.29702091217041
2003-04-30,9.29702091217041
2003-05-01,9.256096839904785
2003-05-02,9.438393592834473
2003-05-05,9.505354881286621
2003-05-06,9.698809623718262
2003-05-07,9.672773361206055
2003-05-08,9.4867525100708
2003-05-09,9.360270500183105
2003-05-12,9.300745010375977
2003-05-13,9.226333618164062
2003-05-14,9.237500190734863
2003-05-15,9.096128463745117
2003-05-16,9.133328437805176
2003-05-19,9.103565216064453
2003-05-20,9.352819442749023
2003-05-21,9.29329776763916
2003-05-22,9.341665267944336
2003-05-23,9.512795448303223
2003-05-27,9.590926170349121
2003-05-28,9.84018325805664
2003-05-29,10.044798851013184
2003-05-30,10.308941841125488
2003-06-02,10.494954109191895
2003-06-03,10.361021995544434
2003-06-04,10.487515449523926
2003-06-05,11.052996635437012
2003-06-06,11.272492408752441
2003-06-09,10.78142261505127
2003-06-10,10.800017356872559
2003-06-11,10.86698055267334
2003-06-12,10.85582160949707
2003-06-13,10.699573516845703
2003-06-16,10.959991455078125
2003-06-17,10.96370792388916
2003-06-18,10.852106094360352
2003-06-19,10.69585132598877
2003-06-20,10.595401763916016
2003-06-23,10.472633361816406
2003-06-24,10.468915939331055
2003-06-25,10.4391508102417
2003-06-26,10.461475372314453
2003-06-27,10.342425346374512
2003-06-30,10.323821067810059
2003-07-01,10.223370552062988
2003-07-02,10.416831970214844
2003-07-03,10.4465913772583
2003-07-07,10.62144660949707
2003-07-08,10.602842330932617
2003-07-09,10.725614547729492
2003-07-10,10.4391508102417
2003-07-11,10.684694290161133
2003-07-14,10.900464057922363
2003-07-15,10.881864547729492
2003-07-16,10.922794342041016
2003-07-17,10.435428619384766
2003-07-18,10.51356029510498
2003-07-21,10.375907897949219
2003-07-22,10.282899856567383
2003-07-23,10.234537124633789
2003-07-24,9.884827613830566
2003-07-25,9.829021453857422
2003-07-28,10.026200294494629
2003-07-29,10.037359237670898
2003-07-30,10.141529083251953
2003-07-31,10.130365371704102
2003-08-01,10.05223560333252
2003-08-04,10.20477294921875
2003-08-05,10.100602149963379
2003-08-06,10.141529083251953
2003-08-07,10.186175346374512
2003-08-08,10.15640926361084
2003-08-11,10.100602149963379
2003-08-12,10.197330474853516
2003-08-13,10.416831970214844
2003-08-14,10.747934341430664
2003-08-15,10.72933578491211
2003-08-18,10.770255088806152
2003-08-19,10.90418529510498
2003-08-20,11.023232460021973
2003-08-21,11.146008491516113
2003-08-22,11.131125450134277
2003-08-25,11.116241455078125
2003-08-26,11.023232460021973
2003-08-27,11.142285346984863
2003-08-28,11.138566017150879
2003-08-29,11.253897666931152
2003-09-02,11.737533569335938
2003-09-03,12.098407745361328
2003-09-04,11.923548698425293
2003-09-05,11.9533109664917
2003-09-08,12.094679832458496
2003-09-09,11.923548698425293
2003-09-10,11.692895889282227
2003-09-11,11.625924110412598
2003-09-12,11.718932151794434
2003-09-15,11.547799110412598
2003-09-16,11.849143981933594
2003-09-17,12.02027416229248
2003-09-18,12.128165245056152
2003-09-19,12.247210502624512
2003-09-22,12.198850631713867
2003-09-23,12.239775657653809
2003-09-24,12.053759574890137
2003-09-25,11.774735450744629
2003-09-26,11.886347770690918
2003-09-29,12.229146003723145
2003-09-30,11.964598655700684
2003-10-01,12.31857681274414
2003-10-02,12.18815803527832
2003-10-03,12.296216011047363
2003-10-06,12.273860931396484
2003-10-07,12.221699714660645
2003-10-08,12.184442520141602
2003-10-09,12.203069686889648
2003-10-10,12.24777889251709
2003-10-13,12.18815803527832
2003-10-14,12.165804862976074
2003-10-15,12.102461814880371
2003-10-16,12.266402244567871
2003-10-17,12.024211883544922
2003-10-20,12.102461814880371
2003-10-21,11.871441841125488
2003-10-22,11.700037956237793
2003-10-23,11.867713928222656
2003-10-24,11.878894805908203
2003-10-27,11.916152000427246
2003-10-28,11.886346817016602
2003-10-29,11.960868835449219
2003-10-30,12.30367374420166
2003-10-31,12.54214096069336
2003-11-03,12.448990821838379
2003-11-04,12.497434616088867
2003-11-05,12.408001899719238
2003-11-06,12.30367374420166
2003-11-07,12.497434616088867
2003-11-10,12.594314575195312
2003-11-11,12.285041809082031
2003-11-12,12.530961990356445
2003-11-13,12.598036766052246
2003-11-14,12.497434616088867
2003-11-17,12.348381042480469
2003-11-18,12.27759075164795
2003-11-19,12.329754829406738
2003-11-20,12.225422859191895
2003-11-21,12.154627799987793
2003-11-24,12.296216011047363
2003-11-25,12.463895797729492
2003-11-26,12.650200843811035
2003-11-28,12.892396926879883
2003-12-01,13.052620887756348
2003-12-02,13.03399658203125
2003-12-03,12.53841495513916
2003-12-04,12.6539306640625
2003-12-05,12.396829605102539
2003-12-08,12.348381042480469
2003-12-09,12.333475112915039
2003-12-10,12.30367374420166
2003-12-11,12.54586410522461
2003-12-12,12.504884719848633
2003-12-15,12.270135879516602
2003-12-16,12.229146003723145
2003-12-17,11.919880867004395
2003-12-18,12.13971996307373
2003-12-19,12.087559700012207
2003-12-22,12.270135879516602
2003-12-23,12.266402244567871
2003-12-24,12.128544807434082
2003-12-26,12.147171974182129
2003-12-29,12.330037117004395
2003-12-30,12.277791023254395
2003-12-31,12.240473747253418
2004-01-02,12.292716026306152
2004-01-05,12.665900230407715
2004-01-06,12.539015769958496
2004-01-07,12.520356178283691
2004-01-08,12.285244941711426
2004-01-09,12.322571754455566
2004-01-12,12.494235038757324
2004-01-13,12.445724487304688
2004-01-14,12.501697540283203
2004-01-15,12.46438217163086
2004-01-16,12.34869384765625
2004-01-20,12.501697540283203
2004-01-21,12.524094581604004
2004-01-22,12.501697540283203
2004-01-23,12.423330307006836
2004-01-26,12.490506172180176
2004-01-27,12.363621711730957
2004-01-28,11.945657730102539
2004-01-29,11.732940673828125
2004-01-30,11.968046188354492
2004-02-02,12.3748197555542
2004-02-03,12.296448707580566
2004-02-04,12.147174835205078
2004-02-05,12.255395889282227
2004-02-06,12.386007308959961
2004-02-09,12.509164810180664
2004-02-10,12.56887435913086
2004-02-11,12.74053955078125
2004-02-12,12.688292503356934
2004-02-13,12.688292503356934
2004-02-17,12.576338768005371
2004-02-18,12.303914070129395
2004-02-19,12.132245063781738
2004-02-20,12.2703275680542
2004-02-23,12.427062034606934
2004-02-24,12.44945240020752
2004-02-25,12.483040809631348
2004-02-26,12.65843677520752
2004-02-27,12.751729011535645
2004-03-01,12.874887466430664
2004-03-02,12.699490547180176
2004-03-03,12.688292503356934
2004-03-04,12.695754051208496
2004-03-05,12.874887466430664
2004-03-08,12.923399925231934
2004-03-09,12.852492332458496
2004-03-10,12.680826187133789
2004-03-11,12.445724487304688
2004-03-12,12.632311820983887
2004-03-15,12.46811294555664
2004-03-16,12.494235038757324
2004-03-17,12.501697540283203
2004-03-18,12.572603225708008
2004-03-19,12.479310989379883
2004-03-22,12.315106391906738
2004-03-23,12.326302528381348
2004-03-24,12.333768844604492
2004-03-25,12.624850273132324
2004-03-26,12.415872573852539
2004-03-29,12.673368453979492
2004-03-30,12.837809562683105
2004-03-31,13.088213920593262
2004-04-01,13.342350006103516
2004-04-02,13.417095184326172
2004-04-05,13.532953262329102
2004-04-06,13.372251510620117
2004-04-07,13.361042022705078
2004-04-08,13.271339416503906
2004-04-12,13.290030479431152
2004-04-13,13.08447265625
2004-04-14,13.148008346557617
2004-04-15,13.185379981994629
2004-04-16,13.114374160766602
2004-04-19,13.062052726745605
2004-04-20,12.901341438293457
2004-04-21,13.035884857177734
2004-04-22,13.148008346557617
2004-04-23,12.994782447814941
2004-04-26,12.979827880859375
2004-04-27,13.170440673828125
2004-04-28,13.18165111541748
2004-04-29,13.353562355041504
2004-04-30,13.372251510620117
2004-05-03,13.671235084533691
2004-05-04,13.62639045715332
2004-05-05,13.551640510559082
2004-05-06,13.443256378173828
2004-05-07,13.192856788635254
2004-05-10,13.405889511108398
2004-05-11,13.17790412902832
2004-05-12,13.290030479431152
2004-05-13,13.375988960266113
2004-05-14,13.589017868041992
2004-05-17,13.417095184326172
2004-05-18,13.648813247680664
2004-05-19,13.742249488830566
2004-05-20,13.8394193649292
2004-05-21,13.80205249786377
2004-05-24,13.79830551147461
2004-05-25,13.996389389038086
2004-05-26,13.996389389038086
2004-05-27,14.08981990814209
2004-05-28,14.101033210754395
2004-06-01,14.097294807434082
2004-06-02,14.071137428283691
2004-06-03,13.858104705810547
2004-06-04,14.201945304870605
2004-06-07,14.523358345031738
2004-06-08,14.508411407470703
2004-06-09,14.205686569213867
2004-06-10,14.216894149780273
2004-06-14,14.201945304870605
2004-06-15,14.508411407470703
2004-06-16,14.463556289672852
2004-06-17,14.463556289672852
2004-06-18,14.11971664428711
2004-06-21,14.104771614074707
2004-06-22,14.302854537963867
2004-06-23,14.37760066986084
2004-06-24,14.429924011230469
2004-06-25,14.755072593688965
2004-06-28,14.418705940246582
2004-06-29,14.519742965698242
2004-06-30,14.519742965698242
2004-07-01,14.145529747009277
2004-07-02,14.7293119430542
2004-07-06,14.332643508911133
2004-07-07,14.381290435791016
2004-07-08,14.227856636047363
2004-07-09,14.377537727355957
2004-07-12,14.478583335876465
2004-07-13,14.317668914794922
2004-07-14,14.261530876159668
2004-07-15,14.332643508911133
2004-07-16,14.186691284179688
2004-07-19,14.100625038146973
2004-07-20,14.347607612609863
2004-07-21,13.894794464111328
2004-07-22,13.8648681640625
2004-07-23,13.876092910766602
2004-07-26,14.190433502197266
2004-07-27,14.212884902954102
2004-07-28,14.040748596191406
2004-07-29,14.30269718170166
2004-07-30,14.186691284179688
2004-08-02,14.145529747009277
2004-08-03,13.995840072631836
2004-08-04,14.05571460723877
2004-08-05,13.831185340881348
2004-08-06,13.60290813446045
2004-08-09,13.60290813446045
2004-08-10,13.92848014831543
2004-08-11,13.834928512573242
2004-08-12,13.6852388381958
2004-08-13,13.752594947814941
2004-08-16,13.786270141601562
2004-08-17,13.88356876373291
2004-08-18,14.074423789978027
2004-08-19,14.227856636047363
2004-08-20,14.325152397155762
2004-08-23,14.070691108703613
2004-08-24,14.126815795898438
2004-08-25,14.370063781738281
2004-08-26,14.317668914794922
2004-08-27,14.355091094970703
2004-08-30,14.145529747009277
2004-08-31,14.362571716308594
2004-09-01,14.590856552124023
2004-09-02,14.837839126586914
2004-09-03,14.590856552124023
2004-09-07,14.639496803283691
2004-09-08,14.617040634155273
2004-09-09,14.572134971618652
2004-09-10,14.587103843688965
2004-09-13,14.654464721679688
2004-09-14,14.590856552124023
2004-09-15,14.508528709411621
2004-09-16,14.557168960571289
2004-09-17,14.542200088500977
2004-09-20,14.370063781738281
2004-09-21,14.501038551330566
2004-09-22,14.160500526428223
2004-09-23,14.504778861999512
2004-09-24,14.38502311706543
2004-09-27,14.145529747009277
2004-09-28,14.066943168640137
2004-09-29,13.947035789489746
2004-09-30,13.94328784942627
2004-10-01,14.250560760498047
2004-10-04,14.213077545166016
2004-10-05,14.35172176361084
2004-10-06,14.344237327575684
2004-10-07,13.932042121887207
2004-10-08,13.714700698852539
2004-10-11,13.868342399597168
2004-10-12,13.636014938354492
2004-10-13,13.594794273376465
2004-10-14,13.347476959228516
2004-10-15,13.557329177856445
2004-10-18,13.606036186218262
2004-10-19,13.486128807067871
2004-10-20,13.602283477783203
2004-10-21,13.695961952209473
2004-10-22,13.118902206420898
2004-10-25,13.08143138885498
2004-10-26,13.047708511352539
2004-10-27,13.208834648132324
2004-10-28,13.22382640838623
2004-10-29,13.24630355834961
2004-11-01,13.178854942321777
2004-11-02,13.09642219543457
2004-11-03,13.15262508392334
2004-11-04,13.220077514648438
2004-11-05,13.328743934631348
2004-11-08,13.298768043518066
2004-11-09,13.328743934631348
2004-11-10,13.414935111999512
2004-11-11,13.519855499267578
2004-11-12,12.991499900817871
2004-11-15,13.227569580078125
2004-11-16,13.238812446594238
2004-11-17,13.227569580078125
2004-11-18,13.27253532409668
2004-11-19,13.212584495544434
2004-11-22,13.070188522338867
2004-11-23,13.111411094665527
2004-11-24,13.167617797851562
2004-11-26,13.070188522338867
2004-11-29,13.115151405334473
2004-11-30,12.890323638916016
2004-12-01,12.916556358337402
2004-12-02,12.837868690490723
2004-12-03,12.646756172180176
2004-12-06,12.55307674407959
2004-12-07,12.515606880187988
2004-12-08,12.45939826965332
2004-12-09,12.399442672729492
2004-12-10,12.365721702575684
2004-12-13,12.346983909606934
2004-12-14,12.526843070983887
2004-12-15,12.628026962280273
2004-12-16,12.70671272277832
2004-12-17,13.04020881652832
2004-12-20,13.021475791931152
2004-12-21,13.092673301696777
2004-12-22,13.30251407623291
2004-12-23,13.30251407623291
2004-12-27,13.133886337280273
2004-12-28,13.30251407623291
2004-12-29,13.28749942779541
2004-12-30,13.302515029907227
2004-12-31,13.332531929016113
2005-01-03,13.223716735839844
2005-01-04,13.114892959594727
2005-01-05,13.058602333068848
2005-01-06,13.148663520812988
2005-01-07,13.174932479858398
2005-01-10,13.174932479858398
2005-01-11,12.953534126281738
2005-01-12,13.152411460876465
2005-01-13,13.069859504699707
2005-01-14,13.15616512298584
2005-01-18,13.38507080078125
2005-01-19,13.201197624206543
2005-01-20,13.171173095703125
2005-01-21,13.09988021850586
2005-01-24,12.979799270629883
2005-01-25,13.133650779724121
2005-01-26,13.355050086975098
2005-01-27,12.994812965393066
2005-01-28,12.852217674255371
2005-01-31,13.133650779724121
2005-02-01,13.163677215576172
2005-02-02,13.223716735839844
2005-02-03,13.163677215576172
2005-02-04,13.223716735839844
2005-02-07,13.163677215576172
2005-02-08,13.088622093200684
2005-02-09,13.039844512939453
2005-02-10,12.987308502197266
2005-02-11,13.18619155883789
2005-02-14,13.253732681274414
2005-02-15,13.28749942779541
2005-02-16,13.280000686645508
2005-02-17,13.129903793334961
2005-02-18,12.97605037689209
2005-02-22,12.795931816101074
2005-02-23,12.814696311950684
2005-02-24,13.092376708984375
2005-02-25,13.253732681274414
2005-02-28,13.370063781738281
2005-03-01,13.268741607666016
2005-03-02,13.24997615814209
2005-03-03,13.21621036529541
2005-03-04,13.396327018737793
2005-03-07,13.546427726745605
2005-03-08,13.546427726745605
