Date,MDLZ
2001-11-14,12.112424850463867
2001-11-15,12.148107528686523
2001-11-16,12.130264282226562
2001-11-19,11.88051986694336
2001-11-20,11.873382568359375
2001-11-21,12.094586372375488
2001-11-23,12.026795387268066
2001-11-26,11.86268424987793
2001-11-27,11.723544120788574
2001-11-28,11.75564956665039
2001-11-29,12.06247329711914
2001-11-30,11.816299438476562
2001-12-03,11.987555503845215
2001-12-04,11.766352653503418
2001-12-05,11.773483276367188
2001-12-06,11.523747444152832
2001-12-07,11.416712760925293
2001-12-10,11.416712760925293
2001-12-11,11.495211601257324
2001-12-12,11.530891418457031
2001-12-13,11.595099449157715
2001-12-14,11.702127456665039
2001-12-17,11.873382568359375
2001-12-18,12.058908462524414
2001-12-19,12.123123168945312
2001-12-20,12.194761276245117
2001-12-21,12.527826309204102
2001-12-24,12.420381546020508
2001-12-26,12.194761276245117
2001-12-27,12.055075645446777
2001-12-28,12.105220794677734
2001-12-31,12.187588691711426
2002-01-02,12.445454597473145
2002-01-03,12.20549488067627
2002-01-04,11.822283744812012
2002-01-07,11.872425079345703
2002-01-08,11.994194984436035
2002-01-09,12.033594131469727
2002-01-10,12.069406509399414
2002-01-11,12.155360221862793
2002-01-14,12.173267364501953
2002-01-15,12.29145622253418
2002-01-16,12.252057075500488
2002-01-17,12.391728401184082
2002-01-18,12.388151168823242
2002-01-22,12.409635543823242
2002-01-23,12.320103645324707
2002-01-24,12.076568603515625
2002-01-25,12.176851272583008
2002-01-28,12.076568603515625
2002-01-29,12.191170692443848
2002-01-30,12.714057922363281
2002-01-31,13.272762298583984
2002-02-01,13.197554588317871
2002-02-04,13.430346488952637
2002-02-05,13.287087440490723
2002-02-06,13.365876197814941
2002-02-07,13.340805053710938
2002-02-08,13.333645820617676
2002-02-11,13.143828392028809
2002-02-12,13.430346488952637
2002-02-13,13.52346134185791
2002-02-14,13.53779125213623
2002-02-15,13.663138389587402
2002-02-19,13.738349914550781
2002-02-20,13.609411239624023
2002-02-21,13.64165210723877
2002-02-22,13.806391716003418
2002-02-25,14.067834854125977
2002-02-26,14.010539054870605
2002-02-27,13.90308952331543
2002-02-28,14.003376960754395
2002-03-01,13.96039867401123
2002-03-04,13.054299354553223
2002-03-05,13.451839447021484
2002-03-06,13.55569839477539
2002-03-07,13.616583824157715
2002-03-08,13.612993240356445
2002-03-11,13.433921813964844
2002-03-12,13.362300872802734
2002-03-13,13.495279312133789
2002-03-14,13.351520538330078
2002-03-15,13.531217575073242
2002-03-18,13.495279312133789
2002-03-19,13.585126876831055
2002-03-20,13.922955513000488
2002-03-21,14.106246948242188
2002-03-22,14.102645874023438
2002-03-25,13.980453491210938
2002-03-26,14.232034683227539
2002-03-27,14.142178535461426
2002-03-28,13.890607833862305
2002-04-01,14.002020835876465
2002-04-02,14.253595352172852
2002-04-03,14.321881294250488
2002-04-04,14.50157356262207
2002-04-05,14.771124839782715
2002-04-08,14.375787734985352
2002-04-09,14.034368515014648
2002-04-10,14.203276634216309
2002-04-11,14.375787734985352
2002-04-12,14.232034683227539
2002-04-15,14.537517547607422
2002-04-16,14.343446731567383
2002-04-17,13.922955513000488
2002-04-18,13.962489128112793
2002-04-19,14.39017105102539
2002-04-22,14.027182579040527
2002-04-23,14.415328025817871
2002-04-24,14.379385948181152
2002-04-25,14.483603477478027
2002-04-26,14.51955795288086
2002-04-29,14.50157356262207
2002-04-30,14.74955940246582
2002-05-01,14.825037002563477
2002-05-02,15.07660961151123
2002-05-03,14.50157356262207
2002-05-06,14.602203369140625
2002-05-07,14.343446731567383
2002-05-08,14.102645874023438
2002-05-09,14.296720504760742
2002-05-10,14.275154113769531
2002-05-13,14.591432571411133
2002-05-14,14.763941764831543
2002-05-15,14.810656547546387
2002-05-16,14.774723052978516
2002-05-17,14.76752758026123
2002-05-20,14.70643424987793
2002-05-21,14.58065128326416
2002-05-22,14.914877891540527
2002-05-23,14.943632125854492
2002-05-24,14.986760139465332
2002-05-28,14.990355491638184
2002-05-29,15.184433937072754
2002-05-30,15.285057067871094
2002-05-31,15.457572937011719
2002-06-03,14.932855606079102
2002-06-04,14.940046310424805
2002-06-05,14.986760139465332
2002-06-06,14.979573249816895
2002-06-07,15.02629566192627
2002-06-10,15.130518913269043
2002-06-11,15.662424087524414
2002-06-12,15.741482734680176
2002-06-13,15.615703582763672
2002-06-14,15.436012268066406
2002-06-17,15.615703582763672
2002-06-18,15.75587272644043
2002-06-19,15.231148719787598
2002-06-20,15.191624641418457
2002-06-21,15.06942081451416
2002-06-24,14.850196838378906
2002-06-25,14.598621368408203
2002-06-26,14.238066673278809
2002-06-27,14.234460830688477
2002-06-28,14.7644681930542
2002-07-01,14.82936954498291
2002-07-02,14.652697563171387
2002-07-03,14.259699821472168
2002-07-05,14.515689849853516
2002-07-08,14.400317192077637
2002-07-09,13.949633598327637
2002-07-10,13.635955810546875
2002-07-11,13.333091735839844
2002-07-12,12.976157188415527
2002-07-15,13.03744125366211
2002-07-16,12.97974681854248
2002-07-17,13.679219245910645
2002-07-18,12.666071891784668
2002-07-19,12.550695419311523
2002-07-22,12.788667678833008
2002-07-23,12.65526294708252
2002-07-24,13.412412643432617
2002-07-25,13.32588005065918
2002-07-26,13.351113319396973
2002-07-29,13.408806800842285
2002-07-30,13.32588005065918
2002-07-31,13.340303421020508
2002-08-01,13.55662727355957
2002-08-02,13.412412643432617
2002-08-05,13.646768569946289
2002-08-06,13.538605690002441
2002-08-07,13.711668968200684
2002-08-08,13.873908042907715
2002-08-09,14.032548904418945
2002-08-12,13.917177200317383
2002-08-13,13.819828987121582
2002-08-14,13.953231811523438
2002-08-15,14.241667747497559
2002-08-16,14.252490043640137
2002-08-19,14.465218544006348
2002-08-20,14.479631423950195
2002-08-21,14.155138969421387
2002-08-22,14.310174942016602
2002-08-23,14.165960311889648
2002-08-26,13.964045524597168
2002-08-27,13.992894172668457
2002-08-28,14.061403274536133
2002-08-29,14.299365997314453
2002-08-30,14.33902359008789
2002-09-03,13.917177200317383
2002-09-04,13.909975051879883
2002-09-05,14.155138969421387
2002-09-06,13.841465950012207
2002-09-09,14.01813793182373
2002-09-10,14.111875534057617
2002-09-11,14.241667747497559
2002-09-12,14.219952583312988
2002-09-13,14.292344093322754
2002-09-16,14.480544090270996
2002-09-17,14.020903587341309
2002-09-18,14.288723945617676
2002-09-19,14.118621826171875
2002-09-20,14.042611122131348
2002-09-23,14.201857566833496
2002-09-24,13.554023742675781
2002-09-25,13.438206672668457
2002-09-26,13.63364315032959
2002-09-27,13.210192680358887
2002-09-30,13.195722579956055
2002-10-01,13.318775177001953
2002-10-02,13.362198829650879
2002-10-03,13.304287910461426
2002-10-04,13.376678466796875
2002-10-07,13.293442726135254
2002-10-08,13.452676773071289
2002-10-09,13.430967330932617
2002-10-10,13.217428207397461
2002-10-11,13.57211971282959
2002-10-14,13.98832893371582
2002-10-15,14.180147171020508
2002-10-16,13.71688175201416
2002-10-17,13.981088638305664
2002-10-18,14.314059257507324
2002-10-21,14.621699333190918
2002-10-22,14.85694408416748
2002-10-23,14.183765411376953
2002-10-24,14.191007614135742
2002-10-25,13.926800727844238
2002-10-28,13.71688175201416
2002-10-29,13.738601684570312
2002-10-30,14.049854278564453
2002-10-31,14.295960426330566
2002-11-01,14.328536987304688
2002-11-04,14.104143142700195
2002-11-05,14.183765411376953
2002-11-06,14.169294357299805
2002-11-07,14.390067100524902
2002-11-08,14.332149505615234
2002-11-11,14.382826805114746
2002-11-12,13.57211971282959
2002-11-13,13.858031272888184
2002-11-14,13.876124382019043
2002-11-15,13.908703804016113
2002-11-18,13.807365417480469
2002-11-19,13.753077507019043
2002-11-20,13.535922050476074
2002-11-21,13.521446228027344
2002-11-22,13.427343368530273
2002-11-25,13.69516658782959
2002-11-26,13.738601684570312
2002-11-27,13.73498249053955
2002-11-29,13.593832969665527
2002-12-02,13.691547393798828
2002-12-03,13.651741027832031
2002-12-04,13.937657356262207
2002-12-05,13.756693840026855
2002-12-06,13.981088638305664
2002-12-09,14.187379837036133
2002-12-10,14.151191711425781
2002-12-11,14.100518226623535
2002-12-12,14.263387680053711
2002-12-13,14.33577823638916
2002-12-16,14.292344093322754
2002-12-17,14.303201675415039
2002-12-18,14.241667747497559
2002-12-19,14.150847434997559
2002-12-20,14.1690092086792
2002-12-23,14.194443702697754
2002-12-24,14.263467788696289
2002-12-26,14.238040924072266
2002-12-27,14.1690092086792
2002-12-30,14.150847434997559
2002-12-31,14.143583297729492
2003-01-02,14.24167251586914
2003-01-03,14.121782302856445
2003-01-06,13.994624137878418
2003-01-07,14.045489311218262
2003-01-08,14.023687362670898
2003-01-09,14.165385246276855
2003-01-10,14.05638599395752
2003-01-13,14.132674217224121
2003-01-14,13.9473876953125
2003-01-15,13.61678695678711
2003-01-16,13.856576919555664
2003-01-17,13.805703163146973
2003-01-21,13.733047485351562
2003-01-22,13.84203815460205
2003-01-23,13.449664115905762
2003-01-24,13.206242561340332
2003-01-27,13.369736671447754
2003-01-28,13.11905288696289
2003-01-29,11.335214614868164
2003-01-30,10.891971588134766
2003-01-31,11.571357727050781
2003-02-03,11.553194046020508
2003-02-04,11.498703956604004
2003-02-05,11.54229736328125
2003-02-06,11.35700798034668
2003-02-07,11.46236515045166
2003-02-10,11.469632148742676
2003-02-11,11.324311256408691
2003-02-12,11.415140151977539
2003-02-13,11.389703750610352
2003-02-14,11.389703750610352
2003-02-18,11.455101013183594
2003-02-19,11.436939239501953
2003-02-20,10.899234771728516
2003-02-21,10.939210891723633
2003-02-24,10.873805046081543
2003-02-25,10.953740119934082
2003-02-26,10.80114459991455
2003-02-27,10.797514915466309
2003-02-28,10.757551193237305
2003-03-03,10.64492416381836
2003-03-04,10.354277610778809
2003-03-05,10.121761322021484
2003-03-06,9.976439476013184
2003-03-07,9.918309211730957
2003-03-10,9.805684089660645
2003-03-11,10.06363296508789
2003-03-12,10.154952049255371
2003-03-13,10.410652160644531
2003-03-14,10.483711242675781
2003-03-17,10.849000930786133
2003-03-18,10.56772518157959
2003-03-19,10.954930305480957
2003-03-20,10.775938987731934
2003-03-21,11.250810623168945
2003-03-24,10.976845741271973
2003-03-25,10.870918273925781
2003-03-26,10.743062973022461
2003-03-27,10.64443588256836
2003-03-28,10.44718074798584
2003-03-31,10.301066398620605
2003-04-01,10.2937650680542
2003-04-02,10.505629539489746
2003-04-03,10.761327743530273
2003-04-04,10.410652160644531
2003-04-07,10.501974105834961
2003-04-08,10.688267707824707
2003-04-09,10.702882766723633
2003-04-10,10.27914810180664
2003-04-11,10.363164901733398
2003-04-14,10.615213394165039
2003-04-15,10.538506507873535
2003-04-16,10.629823684692383
2003-04-17,10.86725902557373
2003-04-21,10.973193168640137
2003-04-22,11.192364692687988
2003-04-23,11.217934608459473
2003-04-24,11.272734642028809
2003-04-25,11.013381958007812
2003-04-28,11.071824073791504
2003-04-29,11.305604934692383
2003-04-30,11.287338256835938
2003-05-01,11.345786094665527
2003-05-02,11.36405086517334
2003-05-05,11.426148414611816
2003-05-06,11.407883644104004
2003-05-07,11.411537170410156
2003-05-08,11.367704391479492
2003-05-09,11.433456420898438
2003-05-12,11.389619827270508
2003-05-13,11.41518783569336
2003-05-14,11.356739044189453
2003-05-15,11.250810623168945
2003-05-16,11.287338256835938
2003-05-19,11.217934608459473
2003-05-20,11.426148414611816
2003-05-21,11.718376159667969
2003-05-22,12.021561622619629
2003-05-23,12.03618335723877
2003-05-27,11.85718822479248
2003-05-28,11.827961921691895
2003-05-29,11.85718822479248
2003-05-30,11.8352689743042
2003-06-02,11.871793746948242
2003-06-03,11.995988845825195
2003-06-04,12.087324142456055
2003-06-05,12.123845100402832
2003-06-06,12.207853317260742
2003-06-09,12.065401077270508
2003-06-10,12.171334266662598
2003-06-11,12.255345344543457
2003-06-12,12.324755668640137
2003-06-13,12.229774475097656
2003-06-16,12.277266502380371
2003-06-17,12.2261323928833
2003-06-18,12.357626914978027
2003-06-19,12.076360702514648
2003-06-20,12.021561622619629
2003-06-23,11.908323287963867
2003-06-24,12.05079174041748
2003-06-25,11.955378532409668
2003-06-26,11.951712608337402
2003-06-27,11.955378532409668
2003-06-30,11.944369316101074
2003-07-01,11.852630615234375
2003-07-02,11.937032699584961
2003-07-03,11.77189826965332
2003-07-07,11.918684959411621
2003-07-08,11.918684959411621
2003-07-09,11.493020057678223
2003-07-10,11.467329025268555
2003-07-11,11.46366024017334
2003-07-14,11.467329025268555
2003-07-15,11.294864654541016
2003-07-16,11.302196502685547
2003-07-17,10.571955680847168
2003-07-18,10.564620018005371
2003-07-21,10.53526496887207
2003-07-22,10.634342193603516
2003-07-23,10.527921676635742
2003-07-24,10.465546607971191
2003-07-25,10.476552963256836
2003-07-28,10.476552963256836
2003-07-29,10.359129905700684
2003-07-30,10.18665599822998
2003-07-31,10.205004692077637
2003-08-01,10.256377220153809
2003-08-04,10.355459213256836
2003-08-05,10.223353385925293
2003-08-06,10.326104164123535
2003-08-07,10.326104164123535
2003-08-08,10.304086685180664
2003-08-11,10.439854621887207
2003-08-12,10.542604446411133
2003-08-13,10.465546607971191
2003-08-14,10.55361557006836
2003-08-15,10.575631141662598
2003-08-18,10.450861930847168
2003-08-19,10.458203315734863
2003-08-20,10.395820617675781
2003-08-21,10.465546607971191
2003-08-22,10.531597137451172
2003-08-25,10.759109497070312
2003-08-26,10.66737174987793
2003-08-27,10.704062461853027
2003-08-28,10.81782054901123
2003-08-29,10.898550033569336
2003-09-02,11.063677787780762
2003-09-03,10.953591346740723
2003-09-04,10.77745532989502
2003-09-05,10.737091064453125
2003-09-08,10.850848197937012
2003-09-09,10.821491241455078
2003-09-10,10.876531600952148
2003-09-11,10.957756042480469
2003-09-12,10.990986824035645
2003-09-15,10.939290046691895
2003-09-16,10.883916854858398
2003-09-17,11.046364784240723
2003-09-18,10.954063415527344
2003-09-19,10.83592414855957
2003-09-22,10.780538558959961
2003-09-23,10.854382514953613
2003-09-24,10.931918144226074
2003-09-25,10.843307495117188
2003-09-26,10.710392951965332
2003-09-29,10.957756042480469
2003-09-30,10.891301155090332
2003-10-01,11.057435989379883
2003-10-02,11.050058364868164
2003-10-03,11.046364784240723
2003-10-06,11.075902938842773
2003-10-07,11.075902938842773
2003-10-08,10.954063415527344
2003-10-09,10.946676254272461
2003-10-10,10.880226135253906
2003-10-13,10.894996643066406
2003-10-14,10.83592414855957
2003-10-15,10.887606620788574
2003-10-16,10.847000122070312
2003-10-17,10.7620849609375
2003-10-20,10.780538558959961
2003-10-21,10.68824577331543
2003-10-22,10.706705093383789
2003-10-23,10.776850700378418
2003-10-24,10.725162506103516
2003-10-27,10.68824577331543
2003-10-28,10.817464828491211
2003-10-29,10.824849128723145
2003-10-30,10.776850700378418
2003-10-31,10.743623733520508
2003-11-03,10.791616439819336
2003-11-04,10.7620849609375
2003-11-05,10.703008651733398
2003-11-06,10.83592414855957
2003-11-07,11.002060890197754
2003-11-10,10.97252368927002
2003-11-11,10.83961296081543
2003-11-12,11.197731971740723
2003-11-13,11.17558479309082
2003-11-14,11.267882347106934
2003-11-17,11.518939971923828
2003-11-18,11.445094108581543
2003-11-19,11.32695198059082
2003-11-20,11.341719627380371
2003-11-21,11.426636695861816
2003-11-24,11.574310302734375
2003-11-25,11.670307159423828
2003-11-26,11.736764907836914
2003-11-28,11.692453384399414
2003-12-01,11.744146347045898
2003-12-02,11.895520210266113
2003-12-03,11.925049781799316
2003-12-04,11.648153305053711
2003-12-05,11.633382797241211
2003-12-08,11.707229614257812
2003-12-09,11.5927734375
2003-12-10,11.581697463989258
2003-12-11,11.57800579071045
2003-12-12,11.703531265258789
2003-12-15,11.751524925231934
2003-12-16,11.662925720214844
2003-12-17,11.626002311706543
2003-12-18,11.692837715148926
2003-12-19,11.648279190063477
2003-12-22,11.789383888244629
2003-12-23,11.729974746704102
2003-12-24,11.674273490905762
2003-12-26,11.689128875732422
2003-12-29,11.778242111206055
2003-12-30,11.975045204162598
2003-12-31,11.963908195495605
2004-01-02,11.911913871765137
2004-01-05,11.941622734069824
2004-01-06,12.064160346984863
2004-01-07,11.986181259155273
2004-01-08,11.99360466003418
2004-01-09,11.919341087341309
2004-01-12,11.893353462219238
2004-01-13,11.62229061126709
2004-01-14,11.722541809082031
2004-01-15,11.637140274047852
2004-01-16,11.74111270904541
2004-01-20,11.819085121154785
2004-01-21,11.811660766601562
2004-01-22,11.867351531982422
2004-01-23,11.577725410461426
2004-01-26,12.060442924499512
2004-01-27,11.930485725402832
2004-01-28,11.904487609863281
2004-01-29,11.934198379516602
2004-01-30,11.960186958312988
2004-02-02,12.086437225341797
2004-02-03,12.30923080444336
2004-02-04,12.43175983428955
2004-02-05,12.513456344604492
2004-02-06,12.324082374572754
2004-02-09,12.29066276550293
2004-02-10,12.260963439941406
2004-02-11,12.320371627807617
2004-02-12,12.29066276550293
2004-02-13,12.23124885559082
2004-02-17,12.509735107421875
2004-02-18,12.483750343322754
2004-02-19,12.34265422821045
2004-02-20,12.32779312133789
2004-02-23,12.33150577545166
2004-02-24,12.346364974975586
2004-02-25,12.305513381958008
2004-02-26,12.35007381439209
2004-02-27,12.546874046325684
2004-03-01,12.706541061401367
2004-03-02,12.624853134155273
2004-03-03,12.49117374420166
2004-03-04,12.44661808013916
2004-03-05,12.66940975189209
2004-03-08,12.702827453613281
2004-03-09,12.810503959655762
2004-03-10,12.680545806884766
2004-03-11,12.310991287231445
2004-03-12,12.24380111694336
2004-03-15,12.139283180236816
2004-03-16,12.094491958618164
2004-03-17,12.27366828918457
2004-03-18,12.217673301696777
2004-03-19,12.120617866516113
2004-03-22,11.986233711242676
2004-03-23,12.004901885986328
2004-03-24,11.803325653076172
2004-03-25,11.758527755737305
2004-03-26,11.728667259216309
2004-03-29,11.892912864685059
2004-03-30,11.836926460266113
2004-03-31,11.948907852172852
2004-04-01,11.926505088806152
2004-04-02,11.892912864685059
2004-04-05,12.019830703735352
2004-04-06,11.870514869689941
2004-04-07,11.758527755737305
2004-04-08,11.73986530303955
2004-04-12,11.601749420166016
2004-04-13,11.512160301208496
2004-04-14,11.568155288696289
2004-04-15,11.680133819580078
2004-04-16,11.706270217895508
2004-04-19,11.717460632324219
2004-04-20,11.672673225402832
2004-04-21,11.982497215270996
2004-04-22,12.299798965454102
2004-04-23,12.352054595947266
2004-04-26,12.236337661743164
2004-04-27,12.340864181518555
2004-04-28,12.281132698059082
2004-04-29,12.284859657287598
2004-04-30,12.284859657287598
2004-05-03,12.348319053649902
2004-05-04,12.266206741333008
2004-05-05,12.180342674255371
2004-05-06,12.150481224060059
2004-05-07,11.975037574768066
2004-05-10,11.795858383178711
2004-05-11,11.792126655578613
2004-05-12,11.635340690612793
2004-05-13,11.422571182250977
2004-05-14,11.564420700073242
2004-05-17,11.538290977478027
2004-05-18,11.42630386352539
2004-05-19,11.377776145935059
2004-05-20,11.179933547973633
2004-05-21,11.168742179870605
2004-05-24,11.179933547973633
2004-05-25,11.153804779052734
2004-05-26,11.202332496643066
2004-05-27,11.20980167388916
2004-05-28,11.146344184875488
2004-06-01,11.161267280578613
2004-06-02,11.217267036437988
2004-06-03,11.456172943115234
2004-06-04,11.299388885498047
2004-06-07,11.437499046325684
2004-06-08,11.40764331817627
2004-06-09,11.3889741897583
2004-06-10,11.564420700073242
2004-06-14,11.467364311218262
2004-06-15,11.474823951721191
2004-06-16,11.48976993560791
2004-06-17,11.519632339477539
2004-06-18,11.646546363830566
2004-06-21,11.515891075134277
2004-06-22,11.549492835998535
2004-06-23,11.557002067565918
2004-06-24,11.545737266540527
2004-06-25,11.511945724487305
2004-06-28,11.63960075378418
2004-06-29,11.714699745178223
2004-06-30,11.89492416381836
2004-07-01,11.707184791564941
2004-07-02,11.647113800048828
2004-07-06,11.846112251281738
2004-07-07,11.75975513458252
2004-07-08,11.853617668151855
2004-07-09,11.774775505065918
2004-07-12,11.774775505065918
2004-07-13,11.669641494750977
2004-07-14,11.737224578857422
2004-07-15,11.493170738220215
2004-07-16,11.376770973205566
2004-07-19,11.68841552734375
2004-07-20,11.93997859954834
2004-07-21,11.823582649230957
2004-07-22,11.692169189453125
2004-07-23,11.455619812011719
2004-07-26,11.459375381469727
2004-07-27,11.489416122436523
2004-07-28,11.39179515838623
2004-07-29,11.459375381469727
2004-07-30,11.470640182495117
2004-08-02,11.35424518585205
2004-08-03,11.320454597473145
2004-08-04,11.282906532287598
2004-08-05,11.204051971435547
2004-08-06,11.143983840942383
2004-08-09,11.132715225219727
2004-08-10,11.098921775817871
2004-08-11,11.16275405883789
2004-08-12,11.174018859863281
2004-08-13,11.211567878723145
2004-08-16,11.425581932067871
2004-08-17,11.444357872009277
2004-08-18,11.519450187683105
2004-08-19,11.575770378112793
2004-08-20,11.786029815673828
2004-08-23,11.733469009399414
2004-08-24,11.748482704162598
2004-08-25,11.774775505065918
2004-08-26,11.846112251281738
2004-08-27,11.812317848205566
2004-08-30,11.710942268371582
2004-08-31,11.744732856750488
2004-09-01,11.75224494934082
2004-09-02,11.831088066101074
2004-09-03,11.827335357666016
2004-09-07,11.93997859954834
2004-09-08,11.808565139770508
2004-09-09,11.857376098632812
2004-09-10,11.86303997039795
2004-09-13,12.01799488067627
2004-09-14,12.025553703308105
2004-09-15,12.067122459411621
2004-09-16,12.127592086791992
2004-09-17,12.290102005004883
2004-09-20,12.24474811553955
2004-09-21,12.09357738494873
2004-09-22,11.866819381713867
2004-09-23,11.86303997039795
2004-09-24,11.889500617980957
2004-09-27,11.942410469055176
2004-09-28,12.074678421020508
2004-09-29,12.0557861328125
2004-09-30,11.987757682800293
2004-10-01,11.976420402526855
2004-10-04,11.98020076751709
2004-10-05,11.866819381713867
2004-10-06,12.08223819732666
2004-10-07,11.934853553771973
2004-10-08,11.832808494567871
2004-10-11,11.795016288757324
2004-10-12,11.77989673614502
2004-10-13,11.836594581604004
2004-10-14,11.931063652038574
2004-10-15,12.14648723602295
2004-10-18,12.218290328979492
2004-10-19,12.25986385345459
2004-10-20,12.437491416931152
2004-10-21,12.37324333190918
2004-10-22,12.301438331604004
2004-10-25,12.225849151611328
2004-10-26,12.403470993041992
2004-10-27,12.5659818649292
2004-10-28,12.603768348693848
2004-10-29,12.588659286499023
2004-11-01,12.72849178314209
2004-11-02,12.64157485961914
2004-11-03,12.634013175964355
2004-11-04,13.04594612121582
2004-11-05,13.129094123840332
2004-11-08,13.030824661254883
2004-11-09,12.98926067352295
2004-11-10,13.17066478729248
2004-11-11,13.22735595703125
2004-11-12,13.182002067565918
2004-11-15,13.106411933898926
2004-11-16,13.068615913391113
2004-11-17,13.136649131774902
2004-11-18,13.102630615234375
2004-11-19,12.864542961120605
2004-11-22,13.068615913391113
2004-11-23,13.144206047058105
2004-11-24,13.053505897521973
2004-11-26,13.155542373657227
2004-11-29,13.1328706741333
2004-11-30,12.925008773803711
2004-12-01,13.068615913391113
2004-12-02,13.144206047058105
2004-12-03,12.947687149047852
2004-12-06,13.117754936218262
2004-12-07,13.04216480255127
2004-12-08,12.962806701660156
2004-12-09,13.057283401489258
2004-12-10,13.23868465423584
2004-12-13,13.272695541381836
2004-12-14,13.408758163452148
2004-12-15,13.578822135925293
2004-12-16,13.571261405944824
2004-12-17,13.571261405944824
2004-12-20,13.531350135803223
2004-12-21,13.417323112487793
2004-12-22,13.322295188903809
2004-12-23,13.394521713256836
2004-12-27,13.288091659545898
2004-12-28,13.584563255310059
2004-12-29,13.51235294342041
2004-12-30,13.500943183898926
2004-12-31,13.535155296325684
2005-01-03,13.257689476013184
2005-01-04,13.2044677734375
2005-01-05,13.098039627075195
2005-01-06,13.105645179748535
2005-01-07,13.098039627075195
2005-01-10,13.086641311645508
2005-01-11,13.014423370361328
2005-01-12,13.010623931884766
2005-01-13,12.980220794677734
2005-01-14,13.010623931884766
2005-01-18,13.086641311645508
2005-01-19,13.048633575439453
2005-01-20,12.968809127807617
2005-01-21,12.911794662475586
2005-01-24,12.695147514343262
2005-01-25,12.554512977600098
2005-01-26,12.626726150512695
2005-01-27,12.714150428771973
2005-01-28,12.641928672790527
2005-01-31,12.915602684020996
2005-02-01,12.809174537658691
2005-02-02,12.923206329345703
2005-02-03,12.923206329345703
2005-02-04,12.915602684020996
2005-02-07,12.714150428771973
2005-02-08,12.816774368286133
2005-02-09,12.714150428771973
2005-02-10,12.740756034851074
2005-02-11,12.725555419921875
2005-02-14,12.797772407531738
2005-02-15,12.774969100952148
2005-02-16,12.831972122192383
2005-02-17,12.77877140045166
2005-02-18,12.714150428771973
2005-02-22,12.554512977600098
2005-02-23,12.596319198608398
2005-02-24,12.740756034851074
2005-02-25,12.869990348815918
2005-02-28,12.714150428771973
2005-03-01,12.72935676574707
