Date,ALLE
2014-06-19,50.474281311035156
2014-06-20,50.782745361328125
2014-06-23,50.72987747192383
2014-06-24,49.95429611206055
2014-06-25,49.963104248046875
2014-06-26,49.63700866699219
2014-06-27,48.98482131958008
2014-06-30,49.95429611206055
2014-07-01,50.28921127319336
2014-07-02,50.56241226196289
2014-07-03,50.37732696533203
2014-07-07,49.3902473449707
2014-07-08,48.92313003540039
2014-07-09,49.01126480102539
2014-07-10,49.00244140625
2014-07-11,49.381412506103516
2014-07-14,49.337345123291016
2014-07-15,49.01126480102539
2014-07-16,48.85260772705078
2014-07-17,47.830265045166016
2014-07-18,48.37668991088867
2014-07-21,48.262123107910156
2014-07-22,48.3855094909668
2014-07-23,47.98890686035156
2014-07-24,48.44721603393555
2014-07-25,48.561767578125
2014-07-28,47.21332931518555
2014-07-29,46.22622299194336
2014-07-30,47.292633056640625
2014-07-31,45.32726287841797
2014-08-01,44.38422393798828
2014-08-04,44.1727180480957
2014-08-05,44.419490814208984
2014-08-06,44.1727180480957
2014-08-07,43.952362060546875
2014-08-08,44.604576110839844
2014-08-11,44.38422393798828
2014-08-12,44.91304016113281
2014-08-13,46.0411491394043
2014-08-14,45.847251892089844
2014-08-15,46.058780670166016
2014-08-18,46.39369583129883
2014-08-19,46.36723327636719
2014-08-20,46.28791809082031
2014-08-21,45.9530143737793
2014-08-22,45.803184509277344
2014-08-25,46.24385452270508
2014-08-26,46.1645393371582
2014-08-27,45.838436126708984
2014-08-28,45.43303298950195
2014-08-29,45.32726287841797
2014-09-02,46.06757736206055
2014-09-03,45.99708557128906
2014-09-04,46.12049102783203
2014-09-05,46.25265884399414
2014-09-08,46.023521423339844
2014-09-09,45.600494384765625
2014-09-10,45.78554916381836
2014-09-11,45.882503509521484
2014-09-12,44.902713775634766
2014-09-15,44.8409423828125
2014-09-16,45.10573959350586
2014-09-17,45.070430755615234
2014-09-18,44.68203353881836
2014-09-19,44.01118469238281
2014-09-22,43.428619384765625
2014-09-23,43.18143844604492
2014-09-24,43.2520637512207
2014-09-25,42.554752349853516
2014-09-26,42.72245788574219
2014-09-29,42.3693733215332
2014-09-30,42.05160903930664
2014-10-01,42.16636276245117
2014-10-02,42.25461959838867
2014-10-03,43.37565231323242
2014-10-06,42.890167236328125
2014-10-07,41.12477111816406
2014-10-08,41.69853210449219
2014-10-09,41.22187423706055
2014-10-10,40.82466125488281
2014-10-13,40.003761291503906
2014-10-14,39.77425765991211
2014-10-15,40.35683059692383
2014-10-16,40.89528274536133
2014-10-17,41.266014099121094
2014-10-20,41.39841842651367
2014-10-21,42.5723991394043
2014-10-22,41.57495880126953
2014-10-23,42.766597747802734
2014-10-24,43.357994079589844
2014-10-27,43.384483337402344
2014-10-28,44.31129837036133
2014-10-29,44.39076232910156
2014-10-30,46.46509552001953
2014-10-31,46.862281799316406
2014-11-03,47.16240692138672
2014-11-04,46.8887825012207
2014-11-05,46.82698059082031
2014-11-06,47.15359115600586
2014-11-07,46.747554779052734
2014-11-10,46.500396728515625
2014-11-11,46.359161376953125
2014-11-12,46.341514587402344
2014-11-13,46.006080627441406
2014-11-14,46.138484954833984
2014-11-17,46.64162826538086
2014-11-18,47.5507926940918
2014-11-19,47.66556167602539
2014-11-20,47.7449951171875
2014-11-21,47.842098236083984
2014-11-24,47.62141036987305
2014-11-25,47.28599166870117
2014-11-26,46.83582305908203
2014-11-28,47.53315353393555
2014-12-01,47.4007453918457
2014-12-02,47.98330307006836
2014-12-03,48.27461624145508
2014-12-04,48.18634796142578
2014-12-05,49.033729553222656
2014-12-08,48.46879577636719
2014-12-09,48.54825210571289
2014-12-10,47.79795455932617
2014-12-11,47.833274841308594
2014-12-12,47.56806564331055
2014-12-15,47.4708251953125
2014-12-16,47.23213577270508
2014-12-17,47.8332633972168
2014-12-18,48.57583236694336
2014-12-19,48.6111946105957
2014-12-22,49.159263610839844
2014-12-23,49.22113800048828
2014-12-24,49.265342712402344
2014-12-26,49.19462585449219
2014-12-29,49.424461364746094
2014-12-30,49.203460693359375
2014-12-31,49.02666091918945
2015-01-02,48.664222717285156
2015-01-05,48.56698989868164
2015-01-06,48.48741149902344
2015-01-07,49.15042495727539
2015-01-08,49.813419342041016
2015-01-09,49.397945404052734
2015-01-12,48.6111946105957
2015-01-13,48.70841979980469
2015-01-14,48.911746978759766
2015-01-15,47.55921936035156
2015-01-16,47.17909240722656
2015-01-20,46.666385650634766
2015-01-21,46.78130340576172
2015-01-22,48.05424880981445
2015-01-23,48.16034698486328
2015-01-26,47.656471252441406
2015-01-27,47.55921936035156
2015-01-28,48.0454216003418
2015-01-29,48.43437957763672
2015-01-30,47.74485778808594
2015-02-02,48.1691780090332
2015-02-03,48.664222717285156
2015-02-04,49.176944732666016
2015-02-05,50.38801574707031
2015-02-06,50.87422561645508
2015-02-09,50.3084716796875
2015-02-10,50.28194808959961
2015-02-11,50.140499114990234
2015-02-12,51.05985641479492
2015-02-13,51.85546112060547
2015-02-17,51.767066955566406
2015-02-18,49.504032135009766
2015-02-19,50.93609619140625
2015-02-20,51.802433013916016
2015-02-23,51.572593688964844
2015-02-24,51.6256217956543
2015-02-25,51.75822067260742
2015-02-26,51.52838897705078
2015-02-27,51.03334045410156
2015-03-02,51.99691390991211
2015-03-03,51.714019775390625
2015-03-04,51.66981506347656
2015-03-05,51.369266510009766
2015-03-06,50.78582763671875
2015-03-09,51.263179779052734
2015-03-10,50.9272575378418
2015-03-11,51.19245910644531
2015-03-12,51.6256217956543
2015-03-13,51.50165557861328
2015-03-16,52.0152473449707
2015-03-17,51.661041259765625
2015-03-18,52.989322662353516
2015-03-19,53.13985061645508
2015-03-20,54.14049530029297
2015-03-23,53.927978515625
2015-03-24,53.927978515625
2015-03-25,53.405517578125
2015-03-26,53.58262634277344
2015-03-27,54.22019958496094
2015-03-30,54.82233428955078
2015-03-31,54.16703796386719
2015-04-01,54.08736038208008
2015-04-02,54.41499710083008
2015-04-06,54.59211349487305
2015-04-07,54.521278381347656
2015-04-08,54.627525329589844
2015-04-09,54.40614318847656
2015-04-10,54.22903823852539
2015-04-13,53.37895202636719
2015-04-14,53.10445022583008
2015-04-15,53.56490707397461
2015-04-16,53.27268600463867
2015-04-17,52.33403396606445
2015-04-20,52.52000427246094
2015-04-21,52.96275329589844
2015-04-22,53.449790954589844
2015-04-23,52.90076446533203
2015-04-24,53.9810905456543
2015-04-27,53.653465270996094
2015-04-28,53.84828186035156
2015-04-29,53.61802673339844
2015-04-30,54.14935302734375
2015-05-01,54.41499710083008
2015-05-04,55.123416900634766
2015-05-05,54.45927810668945
2015-05-06,54.26445388793945
2015-05-07,54.4504280090332
2015-05-08,55.23854064941406
2015-05-11,55.94694519042969
2015-05-12,54.707218170166016
2015-05-13,54.67179489135742
2015-05-14,54.78691864013672
2015-05-15,54.71608352661133
2015-05-18,54.804630279541016
2015-05-19,54.75150680541992
2015-05-20,54.49470520019531
2015-05-21,54.370731353759766
2015-05-22,54.24675750732422
2015-05-26,53.919105529785156
2015-05-27,54.74264907836914
2015-05-28,54.84891128540039
2015-05-29,55.29164505004883
2015-06-01,54.937469482421875
2015-06-02,55.24738693237305
2015-06-03,55.61931228637695
2015-06-04,54.75150680541992
2015-06-05,54.81348419189453
2015-06-08,54.370731353759766
2015-06-09,53.97224807739258
2015-06-10,54.565521240234375
2015-06-11,54.59211349487305
2015-06-12,54.19297409057617
2015-06-15,53.9801025390625
2015-06-16,53.75836944580078
2015-06-17,54.25504684448242
2015-06-18,54.46793746948242
2015-06-19,54.698543548583984
2015-06-22,55.06217956542969
2015-06-23,55.06217956542969
2015-06-24,55.03557586669922
2015-06-25,54.751766204833984
2015-06-26,54.663063049316406
2015-06-29,53.12862777709961
2015-06-30,53.34149932861328
2015-07-01,53.4035758972168
2015-07-02,53.01332092285156
2015-07-06,52.827056884765625
2015-07-07,52.906890869140625
2015-07-08,51.869144439697266
2015-07-09,52.498897552490234
2015-07-10,53.45680618286133
2015-07-13,54.09540939331055
2015-07-14,54.56549072265625
2015-07-15,54.00670623779297
2015-07-16,54.34375762939453
2015-07-17,54.4501953125
2015-07-20,54.698543548583984
2015-07-21,53.94462585449219
2015-07-22,54.1663703918457
2015-07-23,54.17523956298828
2015-07-24,54.48567199707031
2015-07-27,54.28166961669922
2015-07-28,55.3371467590332
2015-07-29,56.54340744018555
2015-07-30,56.05558395385742
2015-07-31,56.07332229614258
2015-08-03,55.60324478149414
2015-08-04,55.550018310546875
2015-08-05,55.77175521850586
2015-08-06,55.248451232910156
2015-08-07,55.58548355102539
2015-08-10,56.21524429321289
2015-08-11,56.02010726928711
2015-08-12,55.94027328491211
2015-08-13,56.13540267944336
2015-08-14,56.410362243652344
2015-08-17,57.368282318115234
2015-08-18,57.27070617675781
2015-08-19,56.96915054321289
2015-08-20,55.52340316772461
2015-08-21,53.55437469482422
2015-08-24,51.94011306762695
2015-08-25,50.51211166381836
2015-08-26,52.348106384277344
2015-08-27,53.669673919677734
2015-08-28,53.45680618286133
2015-08-31,52.87140655517578
2015-09-01,51.94011306762695
2015-09-02,52.614192962646484
2015-09-03,53.03106689453125
2015-09-04,52.08202362060547
2015-09-08,53.536624908447266
2015-09-09,53.39471435546875
2015-09-10,53.48341751098633
2015-09-11,53.77611541748047
2015-09-14,53.944908142089844
2015-09-15,54.76225662231445
2015-09-16,54.91328430175781
2015-09-17,55.11763000488281
2015-09-18,54.300270080566406
2015-09-21,54.83333969116211
2015-09-22,53.63395690917969
2015-09-23,53.829410552978516
2015-09-24,53.465145111083984
2015-09-25,52.985408782958984
2015-09-28,50.870967864990234
2015-09-29,49.813751220703125
2015-09-30,51.226356506347656
2015-10-01,52.025917053222656
2015-10-02,51.599483489990234
2015-10-05,52.42570114135742
2015-10-06,52.10588073730469
2015-10-07,52.985408782958984
2015-10-08,53.074249267578125
2015-10-09,53.012046813964844
2015-10-12,52.541202545166016
2015-10-13,52.29244613647461
2015-10-14,52.265804290771484
2015-10-15,53.607303619384766
2015-10-16,53.58952713012695
2015-10-19,53.2874870300293
2015-10-20,55.07320022583008
2015-10-21,54.433528900146484
2015-10-22,56.85892105102539
2015-10-23,56.61905288696289
2015-10-26,56.92110824584961
2015-10-27,57.30312728881836
2015-10-28,57.92502975463867
2015-10-29,57.3120231628418
2015-10-30,57.89838409423828
2015-11-02,59.30207824707031
2015-11-03,58.04052734375
2015-11-04,57.48081970214844
2015-11-05,57.00108337402344
2015-11-06,57.09880065917969
2015-11-09,56.57463073730469
2015-11-10,56.26368713378906
2015-11-11,57.756229400634766
2015-11-12,57.46305465698242
2015-11-13,56.58351135253906
2015-11-16,57.498600006103516
2015-11-17,57.383087158203125
2015-11-18,58.50249481201172
2015-11-19,59.23988342285156
2015-11-20,59.08885955810547
2015-11-23,58.3603630065918
2015-11-24,57.90725326538086
2015-11-25,58.99112319946289
2015-11-27,59.63967514038086
2015-11-30,59.710750579833984
2015-12-01,60.439266204833984
2015-12-02,59.79960632324219
2015-12-03,58.724605560302734
2015-12-04,59.63081359863281
2015-12-07,58.982269287109375
2015-12-08,58.50249481201172
2015-12-09,57.90725326538086
2015-12-10,58.09383010864258
2015-12-11,57.383087158203125
2015-12-14,57.756813049316406
2015-12-15,58.21952438354492
2015-12-16,59.13600158691406
2015-12-17,58.388587951660156
2015-12-18,57.52547073364258
2015-12-21,57.62334442138672
2015-12-22,57.988162994384766
2015-12-23,58.56653594970703
2015-12-24,58.379669189453125
2015-12-28,59.00253677368164
2015-12-29,59.58089828491211
2015-12-30,59.26947784423828
2015-12-31,58.655521392822266
2016-01-04,57.41867446899414
2016-01-05,57.35639572143555
2016-01-06,55.852638244628906
2016-01-07,54.24209976196289
2016-01-08,53.18324661254883
2016-01-11,52.93410873413086
2016-01-12,53.48577880859375
2016-01-13,52.329044342041016
2016-01-14,53.592552185058594
2016-01-15,52.213356018066406
2016-01-19,51.6171989440918
2016-01-20,51.08332824707031
2016-01-21,50.905372619628906
2016-01-22,53.352317810058594
2016-01-25,52.66717529296875
2016-01-26,53.33450698852539
2016-01-27,53.14765930175781
2016-01-28,52.693870544433594
2016-01-29,53.88619613647461
2016-02-01,53.78831481933594
2016-02-02,52.25786209106445
2016-02-03,52.83622741699219
2016-02-04,53.209957122802734
2016-02-05,50.06895065307617
2016-02-08,47.844444274902344
2016-02-09,48.29825210571289
2016-02-10,48.8054313659668
2016-02-11,50.48715591430664
2016-02-12,51.16340255737305
2016-02-16,52.05319595336914
2016-02-17,52.329044342041016
2016-02-18,52.13328552246094
2016-02-19,52.28455352783203
2016-02-22,54.3399772644043
2016-02-23,54.37556838989258
2016-02-24,55.72808074951172
2016-02-25,56.769134521484375
2016-02-26,56.84031295776367
2016-02-29,56.05729293823242
2016-03-01,57.685638427734375
2016-03-02,57.516563415527344
2016-03-03,57.69452667236328
2016-03-04,56.893699645996094
2016-03-07,56.49330520629883
2016-03-08,56.0128059387207
2016-03-09,56.34202194213867
2016-03-10,56.146270751953125
2016-03-11,56.72464370727539
2016-03-14,57.20604705810547
2016-03-15,56.73355484008789
2016-03-16,56.84052658081055
2016-03-17,57.384342193603516
2016-03-18,57.5537109375
2016-03-21,57.49131774902344
2016-03-22,57.2506217956543
2016-03-23,56.483943939208984
2016-03-24,56.28782653808594
2016-03-28,56.49285125732422
2016-03-29,56.73355484008789
2016-03-30,56.91184616088867
2016-03-31,56.79595184326172
2016-04-01,58.284725189208984
2016-04-04,57.82115173339844
2016-04-05,57.67852783203125
2016-04-06,59.024658203125
2016-04-07,57.027748107910156
2016-04-08,57.107975006103516
2016-04-11,56.52852249145508
2016-04-12,56.52852249145508
2016-04-13,57.30410385131836
2016-04-14,56.787052154541016
2016-04-15,56.84945297241211
2016-04-18,57.27735900878906
2016-04-19,56.94752502441406
2016-04-20,56.97426223754883
2016-04-21,56.3769645690918
2016-04-22,57.268455505371094
2016-04-25,57.67852783203125
2016-04-26,58.543251037597656
2016-04-27,59.577369689941406
2016-04-28,58.15991973876953
2016-04-29,58.34714126586914
2016-05-02,59.283180236816406
2016-05-03,58.56108474731445
2016-05-04,58.35605239868164
2016-05-05,58.27580642700195
2016-05-06,58.84636688232422
2016-05-09,58.98898696899414
2016-05-10,59.67543029785156
2016-05-11,58.783958435058594
2016-05-12,58.95334243774414
2016-05-13,58.84636688232422
2016-05-16,59.140541076660156
2016-05-17,59.577369689941406
2016-05-18,59.8893928527832
2016-05-19,59.91612243652344
2016-05-20,60.04983901977539
2016-05-23,59.92504119873047
2016-05-24,60.72737503051758
2016-05-25,60.57579803466797
2016-05-26,60.37971115112305
2016-05-27,60.61146545410156
2016-05-31,60.299468994140625
2016-06-01,60.7897834777832
2016-06-02,60.736289978027344
2016-06-03,60.52232360839844
2016-06-06,60.53126907348633
2016-06-07,60.39752197265625
2016-06-08,61.52079772949219
2016-06-09,61.49404525756836
2016-06-10,60.540157318115234
2016-06-13,60.27223205566406
2016-06-14,60.39728927612305
2016-06-15,60.87059783935547
2016-06-16,60.90632629394531
2016-06-17,60.450870513916016
2016-06-20,61.57609558105469
2016-06-21,61.638614654541016
2016-06-22,61.47787094116211
2016-06-23,61.84402084350586
2016-06-24,58.691532135009766
2016-06-27,57.1733512878418
2016-06-28,59.307762145996094
2016-06-29,60.73664855957031
2016-06-30,62.004783630371094
2016-07-01,61.44214630126953
2016-07-05,60.73664855957031
2016-07-06,60.95989227294922
2016-07-07,61.299259185791016
2016-07-08,62.281620025634766
2016-07-11,62.45130920410156
2016-07-12,62.98711013793945
2016-07-13,62.90677261352539
2016-07-14,63.41579818725586
2016-07-15,63.71944046020508
2016-07-18,63.35329818725586
2016-07-19,64.15703582763672
2016-07-20,64.2374038696289
2016-07-21,63.906978607177734
2016-07-22,64.60357666015625
2016-07-25,64.183837890625
2016-07-26,64.71073150634766
2016-07-27,64.19276428222656
2016-07-28,64.99650573730469
2016-07-29,64.648193359375
2016-08-01,64.65715789794922
2016-08-02,64.0230712890625
2016-08-03,63.451499938964844
2016-08-04,63.4068717956543
2016-08-05,63.77302932739258
2016-08-08,63.38901138305664
2016-08-09,63.6837272644043
2016-08-10,63.71944046020508
2016-08-11,64.13024139404297
2016-08-12,64.61249542236328
2016-08-15,65.03221130371094
2016-08-16,64.50533294677734
2016-08-17,63.99628448486328
2016-08-18,64.20167541503906
2016-08-19,63.65693283081055
2016-08-22,64.21955871582031
2016-08-23,64.46070098876953
2016-08-24,64.1213150024414
2016-08-25,64.38027954101562
2016-08-26,63.924842834472656
2016-08-29,64.38922882080078
2016-08-30,63.639076232910156
2016-08-31,63.60333251953125
2016-09-01,64.15703582763672
2016-09-02,64.648193359375
2016-09-06,64.36244201660156
2016-09-07,63.30862045288086
2016-09-08,62.40664291381836
2016-09-09,59.68283462524414
2016-09-12,60.17402648925781
2016-09-13,59.56565475463867
2016-09-14,59.12726593017578
2016-09-15,59.807212829589844
2016-09-16,59.27042007446289
2016-09-19,60.272430419921875
2016-09-20,60.26346969604492
2016-09-21,60.72869110107422
2016-09-22,61.77543258666992
2016-09-23,61.43547058105469
2016-09-26,61.059715270996094
2016-09-27,61.67702102661133
2016-09-28,62.097503662109375
2016-09-29,61.06864547729492
2016-09-30,61.65018844604492
2016-10-03,60.9881477355957
2016-10-04,60.28139114379883
2016-10-05,60.43345260620117
2016-10-06,60.791290283203125
2016-10-07,59.83405303955078
2016-10-10,60.19190216064453
2016-10-11,59.252532958984375
2016-10-12,59.96825408935547
2016-10-13,59.52986145019531
2016-10-14,60.558719635009766
2016-10-17,61.14020538330078
2016-10-18,60.7465934753418
2016-10-19,60.12032699584961
2016-10-20,60.19190216064453
2016-10-21,60.102439880371094
2016-10-24,60.621341705322266
2016-10-25,58.6173210144043
2016-10-26,58.67995071411133
2016-10-27,56.219669342041016
2016-10-28,56.89066696166992
2016-10-31,57.114322662353516
2016-11-01,56.77434158325195
2016-11-02,56.675941467285156
2016-11-03,56.62225341796875
2016-11-04,56.93537902832031
2016-11-07,58.527862548828125
2016-11-08,58.787296295166016
2016-11-09,59.71772766113281
2016-11-10,61.82910919189453
2016-11-11,62.008026123046875
2016-11-14,61.36388397216797
2016-11-15,61.5249137878418
2016-11-16,60.45135498046875
2016-11-17,61.086551666259766
2016-11-18,60.227691650390625
2016-11-21,60.77342224121094
2016-11-22,60.836063385009766
2016-11-23,60.567649841308594
2016-11-25,60.755531311035156
2016-11-28,60.29927444458008
2016-11-29,60.370849609375
2016-11-30,59.86088562011719
2016-12-01,58.56364059448242
2016-12-02,58.03580093383789
2016-12-05,57.80318832397461
2016-12-06,58.1521110534668
2016-12-07,58.84991455078125
2016-12-08,58.4920768737793
2016-12-09,58.760467529296875
2016-12-12,58.25946044921875
2016-12-13,58.84206771850586
2016-12-14,58.65382766723633
2016-12-15,58.169830322265625
2016-12-16,57.56035232543945
2016-12-19,58.17879104614258
2016-12-20,58.55525588989258
2016-12-21,58.7524299621582
2016-12-22,58.48354721069336
2016-12-23,58.6090087890625
2016-12-27,58.743465423583984
2016-12-28,58.080204010009766
2016-12-29,58.053321838378906
2016-12-30,57.3631591796875
2017-01-03,57.99056625366211
2017-01-04,59.093017578125
2017-01-05,59.41569900512695
2017-01-06,59.05717086791992
2017-01-09,58.63591766357422
2017-01-10,57.811309814453125
2017-01-11,58.88687515258789
2017-01-12,59.26331329345703
2017-01-13,58.707618713378906
2017-01-17,59.03923797607422
2017-01-18,59.58600616455078
2017-01-19,59.67561340332031
2017-01-20,58.40287780761719
2017-01-23,58.322200775146484
2017-01-24,59.532203674316406
2017-01-25,59.69353485107422
2017-01-26,59.11093521118164
2017-01-27,59.621829986572266
2017-01-30,59.01236343383789
2017-01-31,58.859981536865234
2017-02-01,59.10198974609375
2017-02-02,58.81517791748047
2017-02-03,60.34783935546875
2017-02-06,60.3568000793457
2017-02-07,60.06997299194336
2017-02-08,60.58985137939453
2017-02-09,64.29154968261719
2017-02-10,64.46186065673828
2017-02-13,64.04061126708984
2017-02-14,63.70897674560547
2017-02-15,64.3812026977539
2017-02-16,65.36713409423828
2017-02-17,65.671875
2017-02-21,66.78327941894531
2017-02-22,66.37992858886719
2017-02-23,66.28134155273438
2017-02-24,66.28134155273438
2017-02-27,65.9676284790039
2017-02-28,65.0623779296875
2017-03-01,66.0483169555664
2017-03-02,66.2903060913086
2017-03-03,66.1648178100586
2017-03-06,65.61808776855469
2017-03-07,65.30437469482422
2017-03-08,65.5284652709961
2017-03-09,65.84214782714844
2017-03-10,66.74742126464844
2017-03-13,67.151611328125
2017-03-14,66.80132293701172
2017-03-15,67.29532623291016
2017-03-16,67.501953125
2017-03-17,67.79834747314453
2017-03-20,67.57378387451172
2017-03-21,66.71148681640625
2017-03-22,67.16059875488281
2017-03-23,67.2414321899414
2017-03-24,67.41210174560547
2017-03-27,67.26836395263672
2017-03-28,67.47498321533203
2017-03-29,67.73546600341797
2017-03-30,68.13969421386719
2017-03-31,67.9959716796875
2017-04-03,68.01392364501953
2017-04-04,67.27737426757812
2017-04-05,66.58573913574219
2017-04-06,67.09773254394531
2017-04-07,67.0887451171875
2017-04-10,67.0259017944336
2017-04-11,67.62767791748047
2017-04-12,67.58277893066406
2017-04-13,67.46601104736328
2017-04-17,68.4720230102539
2017-04-18,68.2115249633789
2017-04-19,69.01097106933594
2017-04-20,69.81037902832031
2017-04-21,69.98104095458984
2017-04-24,70.27745819091797
2017-04-25,70.73556518554688
2017-04-26,71.6068344116211
2017-04-27,72.41525268554688
2017-04-28,70.63676452636719
2017-05-01,69.79241180419922
2017-05-02,69.72055053710938
2017-05-03,69.41515350341797
2017-05-04,69.47801208496094
2017-05-05,69.61277770996094
2017-05-08,68.9840087890625
2017-05-09,69.14568328857422
2017-05-10,69.01097106933594
2017-05-11,69.42412567138672
2017-05-12,68.92113494873047
2017-05-15,69.3792495727539
2017-05-16,70.49303436279297
2017-05-17,69.17262268066406
2017-05-18,69.45109558105469
2017-05-19,71.01400756835938
2017-05-22,71.3733139038086
2017-05-23,70.87030792236328
2017-05-24,71.00503540039062
2017-05-25,71.3733139038086
2017-05-26,71.30144500732422
2017-05-30,70.47508239746094
2017-05-31,70.62777709960938
2017-06-01,71.08586883544922
2017-06-02,71.91224670410156
2017-06-05,71.85833740234375
2017-06-06,70.54693603515625
2017-06-07,70.35832214355469
2017-06-08,69.74751281738281
2017-06-09,69.3702621459961
2017-06-12,70.4660873413086
2017-06-13,71.35713958740234
2017-06-14,71.78016662597656
2017-06-15,72.6802749633789
2017-06-16,73.42730712890625
2017-06-19,73.95832061767578
2017-06-20,73.72431945800781
2017-06-21,73.36431121826172
2017-06-22,73.07627868652344
2017-06-23,73.310302734375
2017-06-26,73.2742919921875
2017-06-27,72.53624725341797
2017-06-28,73.12128448486328
2017-06-29,71.84319305419922
2017-06-30,73.01329040527344
2017-07-03,73.23831176757812
2017-07-05,73.93134307861328
2017-07-06,72.59923553466797
2017-07-07,73.10327911376953
2017-07-10,73.38229370117188
2017-07-11,73.32830810546875
2017-07-12,73.79631805419922
2017-07-13,72.71626281738281
2017-07-14,72.6982421875
2017-07-17,72.75224304199219
2017-07-18,72.54525756835938
2017-07-19,72.63523864746094
2017-07-20,72.98625183105469
2017-07-21,72.3742446899414
2017-07-24,72.28421783447266
2017-07-25,71.19514465332031
2017-07-26,70.64608764648438
2017-07-27,73.08528137207031
2017-07-28,73.26526641845703
2017-07-31,73.12128448486328
2017-08-01,73.32830810546875
2017-08-02,72.7702407836914
