Date,TXN
2000-10-30,28.31992530822754
2000-10-31,29.760547637939453
2000-11-01,28.357839584350586
2000-11-02,28.81277847290039
2000-11-03,28.282014846801758
2000-11-06,28.1303653717041
2000-11-07,27.258411407470703
2000-11-08,25.666118621826172
2000-11-09,25.400728225708008
2000-11-10,23.505170822143555
2000-11-13,25.666118621826172
2000-11-14,27.71335220336914
2000-11-15,29.11607551574707
2000-11-16,28.206188201904297
2000-11-17,26.5380859375
2000-11-20,25.666118621826172
2000-11-21,25.43864631652832
2000-11-22,25.286998748779297
2000-11-24,26.689720153808594
2000-11-27,26.84137535095215
2000-11-28,24.566688537597656
2000-11-29,23.694719314575195
2000-11-30,22.63320541381836
2000-12-01,22.93647575378418
2000-12-04,24.035924911499023
2000-12-05,27.71335220336914
2000-12-06,28.092451095581055
2000-12-07,26.007320404052734
2000-12-08,30.02595329284668
2000-12-11,31.46658706665039
2000-12-12,32.03526306152344
2000-12-13,29.11607551574707
2000-12-14,29.874296188354492
2000-12-15,28.509496688842773
2000-12-18,28.96441650390625
2000-12-19,29.11607551574707
2000-12-20,26.0831298828125
2000-12-21,26.613906860351562
2000-12-22,28.888595581054688
2000-12-26,28.357839584350586
2000-12-27,30.329240798950195
2000-12-28,30.17758560180664
2000-12-29,28.736961364746094
2001-01-02,28.092451095581055
2001-01-03,30.480884552001953
2001-01-04,31.58033561706543
2001-01-05,28.699039459228516
2001-01-08,28.509496688842773
2001-01-09,27.144672393798828
2001-01-10,28.16826820373535
2001-01-11,30.101778030395508
2001-01-12,29.04025650024414
2001-01-16,28.926509857177734
2001-01-17,30.670429229736328
2001-01-18,31.08746910095215
2001-01-19,30.51880645751953
2001-01-22,29.457279205322266
2001-01-23,27.296316146850586
2001-01-24,26.386436462402344
2001-01-25,25.51447105407715
2001-01-26,25.173263549804688
2001-01-29,26.672897338867188
2001-01-30,27.146284103393555
2001-01-31,26.581865310668945
2001-02-01,26.52724266052246
2001-02-02,26.1449031829834
2001-02-05,24.888648986816406
2001-02-06,24.888648986816406
2001-02-07,23.668779373168945
2001-02-08,23.51706886291504
2001-02-09,22.655277252197266
2001-02-12,22.87983512878418
2001-02-13,22.70382308959961
2001-02-14,23.51706886291504
2001-02-15,24.676218032836914
2001-02-16,22.212238311767578
2001-02-20,20.937772750854492
2001-02-21,20.78605079650879
2001-02-22,19.84536361694336
2001-02-23,18.297788619995117
2001-02-26,17.690898895263672
2001-02-27,18.206756591796875
2001-02-28,17.93365478515625
2001-03-01,19.663305282592773
2001-03-02,21.27763557434082
2001-03-05,21.05914878845215
2001-03-06,21.908803939819336
2001-03-07,21.095552444458008
2001-03-08,21.11983299255371
2001-03-09,19.875713348388672
2001-03-12,18.874347686767578
2001-03-13,19.912124633789062
2001-03-14,19.1231632232666
2001-03-15,19.104955673217773
2001-03-16,19.026058197021484
2001-03-19,19.730058670043945
2001-03-20,19.5722599029541
2001-03-21,20.64645767211914
2001-03-22,22.982990264892578
2001-03-23,23.55347442626953
2001-03-26,22.151552200317383
2001-03-27,21.999828338623047
2001-03-28,19.711843490600586
2001-03-29,19.06854248046875
2001-03-30,18.801511764526367
2001-04-02,17.20538330078125
2001-04-03,16.689523696899414
2001-04-04,16.804838180541992
2001-04-05,18.904680252075195
2001-04-06,17.1507625579834
2001-04-09,16.69560432434082
2001-04-10,17.964006423950195
2001-04-11,20.634323120117188
2001-04-12,21.51431655883789
2001-04-16,20.03350257873535
2001-04-17,20.634323120117188
2001-04-18,21.933073043823242
2001-04-19,23.55347442626953
2001-04-20,22.75844955444336
2001-04-23,21.653905868530273
2001-04-24,20.90742301940918
2001-04-25,21.271562576293945
2001-04-26,20.950326919555664
2001-04-27,22.45631217956543
2001-04-30,23.500802993774414
2001-05-01,24.02910804748535
2001-05-02,24.259870529174805
2001-05-03,23.057506561279297
2001-05-04,22.984636306762695
2001-05-07,23.336835861206055
2001-05-08,23.743694305419922
2001-05-09,22.802452087402344
2001-05-10,22.942129135131836
2001-05-11,22.753864288330078
2001-05-14,22.340940475463867
2001-05-15,22.486677169799805
2001-05-16,23.379350662231445
2001-05-17,24.168777465820312
2001-05-18,24.114120483398438
2001-05-21,25.41971778869629
2001-05-22,25.085729598999023
2001-05-23,24.035173416137695
2001-05-24,23.324697494506836
2001-05-25,22.984636306762695
2001-05-29,22.1951961517334
2001-05-30,20.094087600708008
2001-05-31,20.71957015991211
2001-06-01,20.798511505126953
2001-06-04,20.798511505126953
2001-06-05,21.855134963989258
2001-06-06,21.563644409179688
2001-06-07,23.919803619384766
2001-06-08,23.11822509765625
2001-06-11,22.35308837890625
2001-06-12,21.193225860595703
2001-06-13,20.658845901489258
2001-06-14,19.134626388549805
2001-06-15,19.51719856262207
2001-06-18,18.903871536254883
2001-06-19,17.974769592285156
2001-06-20,18.18730354309082
2001-06-21,18.460575103759766
2001-06-22,18.39984703063965
2001-06-25,18.733844757080078
2001-06-26,18.7702693939209
2001-06-27,18.7702693939209
2001-06-28,19.262157440185547
2001-06-29,19.371456146240234
2001-07-02,19.936203002929688
2001-07-03,19.626510620117188
2001-07-05,19.043540954589844
2001-07-06,17.762235641479492
2001-07-09,17.85331916809082
2001-07-10,18.005128860473633
2001-07-11,18.24803352355957
2001-07-12,20.12445640563965
2001-07-13,20.1608943939209
2001-07-16,19.152847290039062
2001-07-17,19.262157440185547
2001-07-18,18.278396606445312
2001-07-19,19.893692016601562
2001-07-20,19.134626388549805
2001-07-23,18.703474044799805
2001-07-24,18.339128494262695
2001-07-25,19.19535255432129
2001-07-26,20.53738784790039
2001-07-27,21.177263259887695
2001-07-30,21.238040924072266
2001-07-31,20.964582443237305
2001-08-01,22.258920669555664
2001-08-02,23.18258285522461
2001-08-03,22.78759765625
2001-08-06,22.32576560974121
2001-08-07,21.54186248779297
2001-08-08,20.454139709472656
2001-08-09,20.78228187561035
2001-08-10,21.055728912353516
2001-08-13,21.13473129272461
2001-08-14,21.18334197998047
2001-08-15,20.308298110961914
2001-08-16,21.098268508911133
2001-08-17,20.138153076171875
2001-08-20,20.271831512451172
2001-08-21,19.755319595336914
2001-08-22,20.44806480407715
2001-08-23,20.636432647705078
2001-08-24,21.572246551513672
2001-08-27,21.876079559326172
2001-08-28,21.699861526489258
2001-08-29,20.69112777709961
2001-08-30,20.047000885009766
2001-08-31,20.113847732543945
2001-09-04,19.50617790222168
2001-09-05,18.74051284790039
2001-09-06,17.926233291625977
2001-09-07,17.39148712158203
2001-09-10,17.385412216186523
2001-09-17,16.40705680847168
2001-09-18,14.766350746154785
2001-09-19,14.523296356201172
2001-09-20,13.204647064208984
2001-09-21,13.976391792297363
2001-09-24,14.857510566711426
2001-09-25,14.827130317687988
2001-09-26,14.43214225769043
2001-09-27,14.43214225769043
2001-09-28,15.179573059082031
2001-10-01,15.185650825500488
2001-10-02,14.061458587646484
2001-10-03,15.34971809387207
2001-10-04,16.437440872192383
2001-10-05,16.47390365600586
2001-10-08,17.47047996520996
2001-10-09,16.291597366333008
2001-10-10,17.34895133972168
2001-10-11,18.746591567993164
2001-10-12,19.080812454223633
2001-10-15,18.436674118041992
2001-10-16,19.135496139526367
2001-10-17,18.175382614135742
2001-10-18,17.014728546142578
2001-10-19,16.856740951538086
2001-10-22,17.567703247070312
2001-10-23,17.37933349609375
2001-10-24,18.1389217376709
2001-10-25,18.995731353759766
2001-10-26,18.503515243530273
2001-10-29,17.330522537231445
2001-10-30,16.582582473754883
2001-10-31,17.0203914642334
2001-11-01,17.816986083984375
2001-11-02,18.200084686279297
2001-11-05,18.181840896606445
2001-11-06,19.148710250854492
2001-11-07,19.36761474609375
2001-11-08,19.404111862182617
2001-11-09,18.850732803344727
2001-11-12,19.39801597595215
2001-11-13,20.565542221069336
2001-11-14,20.60202407836914
2001-11-15,20.23110008239746
2001-11-16,19.841928482055664
2001-11-19,20.042591094970703
2001-11-20,19.002763748168945
2001-11-21,18.91154670715332
2001-11-23,19.30072593688965
2001-11-26,19.732467651367188
2001-11-27,19.811513900756836
2001-11-28,18.86898422241211
2001-11-29,19.50139045715332
2001-11-30,19.489229202270508
2001-12-03,18.838581085205078
2001-12-04,18.850732803344727
2001-12-05,20.37095832824707
2001-12-06,20.37095832824707
2001-12-07,19.884490966796875
2001-12-10,18.917625427246094
2001-12-11,18.88114356994629
2001-12-12,19.58043670654297
2001-12-13,18.194005966186523
2001-12-14,18.455482482910156
2001-12-17,18.34602165222168
2001-12-18,18.127111434936523
2001-12-19,16.965660095214844
2001-12-20,16.114347457885742
2001-12-21,17.026464462280273
2001-12-24,16.923099517822266
2001-12-26,17.056875228881836
2001-12-27,17.482542037963867
2001-12-28,17.427812576293945
2001-12-31,17.026464462280273
2002-01-02,17.525110244750977
2002-01-03,18.668306350708008
2002-01-04,18.48588752746582
2002-01-07,17.88387680053711
2002-01-08,17.63456153869629
2002-01-09,17.154178619384766
2002-01-10,16.752826690673828
2002-01-11,16.56432342529297
2002-01-14,16.473108291625977
2002-01-15,16.05961799621582
2002-01-16,15.998795509338379
2002-01-17,16.692028045654297
2002-01-18,16.746749877929688
2002-01-22,15.65827751159668
2002-01-23,15.81029987335205
2002-01-24,16.692028045654297
2002-01-25,16.692028045654297
2002-01-28,17.26970863342285
2002-01-29,18.232450485229492
2002-01-30,18.69495391845703
2002-01-31,18.993146896362305
2002-02-01,18.561077117919922
2002-02-04,18.104644775390625
2002-02-05,18.104644775390625
2002-02-06,17.952510833740234
2002-02-07,17.97686004638672
2002-02-08,18.43327522277832
2002-02-11,19.4434814453125
2002-02-12,19.364376068115234
2002-02-13,20.027700424194336
2002-02-14,19.78428077697754
2002-02-15,19.169631958007812
2002-02-19,18.220293045043945
2002-02-20,18.250703811645508
2002-02-21,17.563030242919922
2002-02-22,17.958595275878906
2002-02-25,18.774072647094727
2002-02-26,18.859270095825195
2002-02-27,18.475879669189453
2002-02-28,17.861236572265625
2002-03-01,19.169631958007812
2002-03-04,20.68494415283203
2002-03-05,20.68494415283203
2002-03-06,20.812746047973633
2002-03-07,21.1474552154541
2002-03-08,21.731670379638672
2002-03-11,20.75798225402832
2002-03-12,19.930334091186523
2002-03-13,19.717334747314453
2002-03-14,20.015527725219727
2002-03-15,20.745805740356445
2002-03-18,20.691030502319336
2002-03-19,21.037914276123047
2002-03-20,20.386751174926758
2002-03-21,20.78840446472168
2002-03-22,20.179838180541992
2002-03-25,19.504337310791016
2002-03-26,20.398929595947266
2002-03-27,20.143327713012695
2002-03-28,20.143327713012695
2002-04-01,20.745805740356445
2002-04-02,20.538898468017578
2002-04-03,20.07638931274414
2002-04-04,20.277204513549805
2002-04-05,20.338071823120117
2002-04-08,20.08247184753418
2002-04-09,19.66864585876465
2002-04-10,19.565195083618164
2002-04-11,18.83492088317871
2002-04-12,19.35219383239746
2002-04-15,19.553020477294922
2002-04-16,20.5632266998291
2002-04-17,20.721460342407227
2002-04-18,20.459774017333984
2002-04-19,20.265037536621094
2002-04-22,19.839048385620117
2002-04-23,19.735591888427734
2002-04-24,19.32177734375
2002-04-25,19.169631958007812
2002-04-26,18.519821166992188
2002-04-29,18.66598892211914
2002-04-30,18.83650779724121
2002-05-01,19.00093650817871
2002-05-02,18.142248153686523
2002-05-03,17.234817504882812
2002-05-06,16.77806854248047
2002-05-07,16.753704071044922
2002-05-08,18.635530471801758
2002-05-09,18.142248153686523
2002-05-10,17.478429794311523
2002-05-13,18.434558868408203
2002-05-14,19.06183433532715
2002-05-15,19.305442810058594
2002-05-16,19.555126190185547
2002-05-17,19.695205688476562
2002-05-20,19.305442810058594
2002-05-21,18.641633987426758
2002-05-22,18.672075271606445
2002-05-23,18.647714614868164
2002-05-24,18.25795555114746
2002-05-28,18.203142166137695
2002-05-29,17.496685028076172
2002-05-30,17.539329528808594
2002-05-31,17.460155487060547
2002-06-03,16.893787384033203
2002-06-04,17.113027572631836
2002-06-05,17.320083618164062
2002-06-06,16.863330841064453
2002-06-07,16.077716827392578
2002-06-10,15.694043159484863
2002-06-11,15.19466495513916
2002-06-12,15.614866256713867
2002-06-13,15.56006145477295
2002-06-14,15.46871280670166
2002-06-17,16.223873138427734
2002-06-18,15.88892936706543
2002-06-19,15.133766174316406
2002-06-20,14.902342796325684
2002-06-21,13.964470863342285
2002-06-24,14.70136833190918
2002-06-25,14.268969535827637
2002-06-26,14.75617504119873
2002-06-27,15.024139404296875
2002-06-28,14.433404922485352
2002-07-01,14.28115463256836
2002-07-02,13.513806343078613
2002-07-03,14.09235954284668
2002-07-05,15.212924003601074
2002-07-08,14.70744800567627
2002-07-09,14.189801216125488
2002-07-10,13.507716178894043
2002-07-11,14.110627174377441
2002-07-12,14.457771301269531
2002-07-15,14.981507301330566
2002-07-16,15.29819393157959
2002-07-17,15.700133323669434
2002-07-18,15.346911430358887
2002-07-19,15.133766174316406
2002-07-22,14.244613647460938
2002-07-23,14.299419403076172
2002-07-24,14.61610221862793
2002-07-25,13.483356475830078
2002-07-26,13.605161666870117
2002-07-29,14.325065612792969
2002-07-30,14.416505813598633
2002-07-31,14.11171817779541
2002-08-01,12.868178367614746
2002-08-02,12.17325496673584
2002-08-05,11.094306945800781
2002-08-06,11.514920234680176
2002-08-07,11.886754035949707
2002-08-08,12.490241050720215
2002-08-09,12.752359390258789
2002-08-12,12.282984733581543
2002-08-13,11.70388412475586
2002-08-14,12.118400573730469
2002-08-15,12.374420166015625
2002-08-16,13.404611587524414
2002-08-19,13.776450157165527
2002-08-20,13.294879913330078
2002-08-21,13.849602699279785
2002-08-22,14.008087158203125
2002-08-23,13.288786888122559
2002-08-26,13.471664428710938
2002-08-27,12.575583457946777
2002-08-28,12.337849617004395
2002-08-29,12.161067962646484
2002-08-30,12.008672714233398
2002-09-03,11.289372444152832
2002-09-04,11.691692352294922
2002-09-05,11.350332260131836
2002-09-06,12.21592903137207
2002-09-09,12.13668441772461
2002-09-10,12.484139442443848
2002-09-11,12.5877685546875
2002-09-12,11.709980010986328
2002-09-13,11.581969261169434
2002-09-16,11.136981964111328
2002-09-17,10.972392082214355
2002-09-18,10.734659194946289
2002-09-19,10.381109237670898
2002-09-20,9.619133949279785
2002-09-23,9.113184928894043
2002-09-24,9.204617500305176
2002-09-25,9.966594696044922
2002-09-26,10.051932334899902
2002-09-27,9.49721908569336
2002-09-30,9.003459930419922
2002-10-01,9.826390266418457
2002-10-02,9.686184883117676
2002-10-03,9.289958000183105
2002-10-04,8.948601722717285
2002-10-07,8.68647575378418
2002-10-08,8.534083366394043
2002-10-09,8.06471061706543
2002-10-10,8.656002044677734
2002-10-11,9.820291519165039
2002-10-14,9.747143745422363
2002-10-15,10.74685001373291
2002-10-16,9.850770950317383
2002-10-17,10.47863483428955
2002-10-18,10.423774719238281
2002-10-21,10.435972213745117
2002-10-22,8.534083366394043
2002-10-23,9.070509910583496
2002-10-24,8.893732070922852
2002-10-25,9.44845199584961
2002-10-28,9.57036304473877
2002-10-29,9.186429023742676
2002-10-30,9.693056106567383
2002-10-31,9.680848121643066
2002-11-01,10.248514175415039
2002-11-04,10.401117324829102
2002-11-05,9.900588035583496
2002-11-06,10.010457992553711
2002-11-07,9.131495475769043
2002-11-08,9.155905723571777
2002-11-11,8.692011833190918
2002-11-12,9.039935111999512
2002-11-13,9.216947555541992
2002-11-14,9.918902397155762
2002-11-15,10.004356384277344
2002-11-18,10.37669563293457
2002-11-19,10.486570358276367
2002-11-20,11.24345588684082
2002-11-21,12.012555122375488
2002-11-22,11.731773376464844
2002-11-25,11.914885520935059
2002-11-26,11.261764526367188
2002-11-27,12.372675895690918
2002-11-29,12.213982582092285
2002-12-02,12.067488670349121
2002-12-03,11.566963195800781
2002-12-04,11.127476692199707
2002-12-05,11.170210838317871
2002-12-06,11.127476692199707
2002-12-09,10.340073585510254
2002-12-10,10.443841934204102
2002-12-11,10.51098346710205
2002-12-12,10.645269393920898
2002-12-13,10.193580627441406
2002-12-16,10.529292106628418
2002-12-17,10.584229469299316
2002-12-18,9.937211990356445
2002-12-19,9.570974349975586
2002-12-20,9.607599258422852
2002-12-23,9.662540435791016
2002-12-24,9.632019996643066
2002-12-26,9.52214527130127
2002-12-27,9.332926750183105
2002-12-30,9.22304916381836
2002-12-31,9.16201114654541
2003-01-02,9.790719032287598
2003-01-03,9.845654487609863
2003-01-06,10.401117324829102
2003-01-07,10.07149887084961
2003-01-08,9.766298294067383
2003-01-09,9.680848121643066
2003-01-10,9.796820640563965
2003-01-13,9.82734203338623
2003-01-14,9.839550971984863
2003-01-15,9.7113676071167
2003-01-16,9.19863510131836
2003-01-17,8.881232261657715
2003-01-21,8.63707160949707
2003-01-22,8.698114395141602
2003-01-23,9.839550971984863
2003-01-24,9.680848121643066
2003-01-27,9.412275314331055
2003-01-28,9.766298294067383
2003-01-29,9.993059158325195
2003-01-30,9.571333885192871
2003-01-31,9.718018531799316
2003-02-03,9.687458038330078
2003-02-04,9.467426300048828
2003-02-05,9.467426300048828
2003-02-06,9.204610824584961
2003-02-07,9.161827087402344
2003-02-10,9.198500633239746
2003-02-11,9.436867713928223
2003-02-12,9.32073974609375
2003-02-13,9.112935066223145
2003-02-14,9.461316108703613
2003-02-18,9.925827980041504
2003-02-19,10.02972412109375
2003-02-20,9.773025512695312
2003-02-21,9.711907386779785
2003-02-24,9.736353874206543
2003-02-25,9.797472953796387
2003-02-26,9.626341819763184
2003-02-27,9.962496757507324
2003-02-28,10.237536430358887
2003-03-03,9.901374816894531
2003-03-04,9.77914047241211
2003-03-05,9.901374816894531
2003-03-06,10.054180145263672
2003-03-07,9.962496757507324
2003-03-10,9.791364669799805
2003-03-11,10.005279541015625
2003-03-12,10.200858116149902
2003-03-13,10.946520805358887
2003-03-14,10.64091968536377
2003-03-17,11.160441398620605
2003-03-18,11.282676696777344
2003-03-19,11.160441398620605
2003-03-20,11.172664642333984
2003-03-21,11.411029815673828
2003-03-24,10.83651065826416
2003-03-25,10.940407752990723
2003-03-26,10.848727226257324
2003-03-27,10.848727226257324
2003-03-28,10.622587203979492
2003-03-31,10.005279541015625
2003-04-01,10.048060417175293
2003-04-02,10.744831085205078
2003-04-03,10.848727226257324
2003-04-04,10.329215049743652
2003-04-07,10.512575149536133
2003-04-08,10.017502784729004
2003-04-09,9.925827980041504
2003-04-10,10.103071212768555
2003-04-11,9.919715881347656
2003-04-14,10.35366153717041
2003-04-15,10.524795532226562
2003-04-16,11.612725257873535
2003-04-17,11.857202529907227
2003-04-21,11.838865280151367
2003-04-22,12.168911933898926
2003-04-23,12.034452438354492
2003-04-24,11.82664966583252
2003-04-25,11.239893913269043
2003-04-28,11.49263858795166
2003-04-29,11.663985252380371
2003-04-30,11.315170288085938
2003-05-01,11.35187816619873
2003-05-02,11.804733276367188
2003-05-05,11.927127838134766
2003-05-06,12.361614227294922
2003-05-07,11.810859680175781
2003-05-08,11.547712326049805
2003-05-09,12.239227294921875
2003-05-12,12.037282943725586
2003-05-13,12.055639266967773
2003-05-14,11.884293556213379
2003-05-15,11.994440078735352
2003-05-16,11.988321304321289
2003-05-19,11.486522674560547
2003-05-20,11.462034225463867
2003-05-21,11.486522674560547
2003-05-22,11.400840759277344
2003-05-23,11.449792861938477
2003-05-27,11.798617362976074
2003-05-28,12.343256950378418
2003-05-29,12.386103630065918
2003-05-30,12.545215606689453
2003-06-02,12.300421714782715
2003-06-03,12.618648529052734
2003-06-04,12.912385940551758
2003-06-05,12.753276824951172
2003-06-06,12.820591926574707
2003-06-09,12.373856544494629
2003-06-10,12.477889060974121
2003-06-11,11.541598320007324
2003-06-12,11.315170288085938
2003-06-13,11.015302658081055
2003-06-16,11.284568786621094
2003-06-17,11.278451919555664
2003-06-18,11.382487297058105
2003-06-19,11.49875545501709
2003-06-20,11.321287155151367
2003-06-23,11.070378303527832
2003-06-24,10.874555587768555
2003-06-25,10.617528915405273
2003-06-26,11.009185791015625
2003-06-27,11.021428108215332
2003-06-30,10.770522117614746
2003-07-01,10.782758712768555
2003-07-02,11.149941444396973
2003-07-03,10.862308502197266
2003-07-07,11.559954643249512
2003-07-08,11.67010498046875
2003-07-09,11.927127838134766
2003-07-10,11.51099967956543
2003-07-11,11.48039722442627
2003-07-14,11.700701713562012
2003-07-15,11.896531105041504
2003-07-16,11.768020629882812
2003-07-17,11.168296813964844
2003-07-18,11.4375581741333
2003-07-21,10.94187068939209
2003-07-22,11.780255317687988
2003-07-23,11.804733276367188
2003-07-24,11.486522674560547
2003-07-25,11.65786361694336
2003-07-28,11.731297492980957
2003-07-29,11.468480110168457
2003-07-30,11.456231117248535
2003-07-31,11.560376167297363
2003-08-01,11.560376167297363
2003-08-04,11.517496109008789
2003-08-05,11.205046653747559
2003-08-06,11.180548667907715
2003-08-07,11.156039237976074
2003-08-08,11.058016777038574
2003-08-11,11.321450233459473
2003-08-12,11.5726318359375
2003-08-13,11.8360595703125
2003-08-14,12.283278465270996
2003-08-15,12.362926483154297
2003-08-18,12.810142517089844
2003-08-19,12.920414924621582
2003-08-20,12.742756843566895
2003-08-21,13.569808959960938
2003-08-22,13.97414493560791
2003-08-25,13.851622581481934
2003-08-26,13.894508361816406
2003-08-27,14.39073657989502
2003-08-28,14.55615520477295
2003-08-29,14.61129379272461
2003-09-02,14.727686882019043
2003-09-03,14.48875904083252
2003-09-04,14.801201820373535
2003-09-05,15.395456314086914
2003-09-08,15.946833610534668
2003-09-09,15.511860847473145
2003-09-10,14.34784984588623
2003-09-11,14.513265609741211
2003-09-12,14.629670143127441
2003-09-15,14.476509094238281
2003-09-16,15.162662506103516
2003-09-17,14.850214004516602
2003-09-18,14.942112922668457
