Date,IBM
2001-06-29,55.838897705078125
2001-07-02,56.257110595703125
2001-07-03,55.583099365234375
2001-07-05,55.1501579284668
2001-07-06,52.39506912231445
2001-07-09,51.519386291503906
2001-07-10,50.16154861450195
2001-07-11,51.09137725830078
2001-07-12,52.76408004760742
2001-07-13,53.3938102722168
2001-07-16,53.04448699951172
2001-07-17,53.3938102722168
2001-07-18,51.30291748046875
2001-07-19,51.1651496887207
2001-07-20,52.001529693603516
2001-07-23,52.0753288269043
2001-07-24,51.41606903076172
2001-07-25,51.60300064086914
2001-07-26,52.14910888671875
2001-07-27,51.50956344604492
2001-07-30,52.0753288269043
2001-07-31,51.760440826416016
2001-08-01,52.67060470581055
2001-08-02,53.52663040161133
2001-08-03,53.22160720825195
2001-08-06,52.40003204345703
2001-08-07,52.27207946777344
2001-08-08,51.32626724243164
2001-08-09,51.272071838378906
2001-08-10,51.700653076171875
2001-08-13,52.14892578125
2001-08-14,52.316436767578125
2001-08-15,51.73023223876953
2001-08-16,52.09477615356445
2001-08-17,51.52333068847656
2001-08-20,51.281925201416016
2001-08-21,50.19324493408203
2001-08-22,51.21296310424805
2001-08-23,50.74003982543945
2001-08-24,52.70560073852539
2001-08-27,52.641571044921875
2001-08-28,51.700653076171875
2001-08-29,51.29669952392578
2001-08-30,49.43953323364258
2001-08-31,49.2375602722168
2001-09-04,49.99618911743164
2001-09-05,49.434593200683594
2001-09-06,48.276920318603516
2001-09-07,47.582340240478516
2001-09-10,47.52323913574219
2001-09-17,45.98133850097656
2001-09-18,47.48873519897461
2001-09-19,47.291709899902344
2001-09-20,46.01088333129883
2001-09-21,44.5822868347168
2001-09-24,46.7005500793457
2001-09-25,46.52813720703125
2001-09-26,44.97636032104492
2001-09-27,44.335968017578125
2001-09-28,45.183258056640625
2001-10-01,45.67097854614258
2001-10-02,46.19313049316406
2001-10-03,47.759681701660156
2001-10-04,47.9370231628418
2001-10-05,48.28679275512695
2001-10-08,48.523231506347656
2001-10-09,47.85329055786133
2001-10-10,47.907474517822266
2001-10-11,48.96660614013672
2001-10-12,49.67601013183594
2001-10-15,50.24742126464844
2001-10-16,50.173545837402344
2001-10-17,50.69078826904297
2001-10-18,49.882869720458984
2001-10-19,50.567623138427734
2001-10-22,51.848426818847656
2001-10-23,52.124305725097656
2001-10-24,53.48393630981445
2001-10-25,54.51353073120117
2001-10-26,54.75984191894531
2001-10-29,53.50856399536133
2001-10-30,53.523353576660156
2001-10-31,53.23762893676758
2001-11-01,54.13420486450195
2001-11-02,53.94211959838867
2001-11-05,54.17362594604492
2001-11-06,55.966758728027344
2001-11-07,56.15420150756836
2001-11-08,56.13445281982422
2001-11-09,56.26764678955078
2001-11-12,56.6523323059082
2001-11-13,57.55988311767578
2001-11-14,56.40081024169922
2001-11-15,56.598087310791016
2001-11-16,56.474822998046875
2001-11-19,56.7214241027832
2001-11-20,56.93840408325195
2001-11-21,56.395870208740234
2001-11-23,56.8940544128418
2001-11-26,57.377410888671875
2001-11-27,56.32681655883789
2001-11-28,55.315711975097656
2001-11-29,56.440250396728516
2001-11-30,57.01241683959961
2001-12-03,56.29228210449219
2001-12-04,57.53029251098633
2001-12-05,59.878055572509766
2001-12-06,59.25659942626953
2001-12-07,59.384857177734375
2001-12-10,59.01986312866211
2001-12-11,59.92741394042969
2001-12-12,60.765907287597656
2001-12-13,59.31087875366211
2001-12-14,59.73008728027344
2001-12-17,59.848472595214844
2001-12-18,60.272674560546875
2001-12-19,61.106224060058594
2001-12-20,60.51927947998047
2001-12-21,60.17401885986328
2001-12-24,59.90274429321289
2001-12-26,60.37130355834961
2001-12-27,60.913822174072266
2001-12-28,60.617916107177734
2001-12-31,59.66106033325195
2002-01-02,59.92741394042969
2002-01-03,60.99277114868164
2002-01-04,61.94965744018555
2002-01-07,61.18511962890625
2002-01-08,61.50571060180664
2002-01-09,61.40214538574219
2002-01-10,60.24306106567383
2002-01-11,59.34046173095703
2002-01-14,58.22575378417969
2002-01-15,58.620330810546875
2002-01-16,57.90513229370117
2002-01-17,59.13824462890625
2002-01-18,56.35149002075195
2002-01-22,54.501861572265625
2002-01-23,53.219478607177734
2002-01-24,53.62392044067383
2002-01-25,53.90013122558594
2002-01-28,53.3427734375
2002-01-29,50.802677154541016
2002-01-30,52.060394287109375
2002-01-31,53.21453857421875
2002-02-01,53.268821716308594
2002-02-04,52.676910400390625
2002-02-05,52.43030548095703
2002-02-06,52.66244888305664
2002-02-07,51.319068908691406
2002-02-08,51.85246658325195
2002-02-11,53.032840728759766
2002-02-12,52.63277816772461
2002-02-13,53.37360382080078
2002-02-14,53.28471755981445
2002-02-15,50.815330505371094
2002-02-19,50.03006362915039
2002-02-20,49.0472297668457
2002-02-21,47.60016632080078
2002-02-22,48.622501373291016
2002-02-25,48.54842758178711
2002-02-26,47.98042297363281
2002-02-27,48.3162956237793
2002-02-28,48.45952224731445
2002-03-01,50.87952423095703
2002-03-04,52.30189895629883
2002-03-05,52.18828582763672
2002-03-06,52.499454498291016
2002-03-07,51.22029113769531
2002-03-08,51.90185546875
2002-03-11,51.9759407043457
2002-03-12,53.58598709106445
2002-03-13,52.934078216552734
2002-03-14,52.64762496948242
2002-03-15,52.74146270751953
2002-03-18,52.524131774902344
2002-03-19,53.087181091308594
2002-03-20,52.10435485839844
2002-03-21,52.73652648925781
2002-03-22,52.15371322631836
2002-03-25,51.14622116088867
2002-03-26,50.82025146484375
2002-03-27,51.062255859375
2002-03-28,51.36354064941406
2002-04-01,50.80049514770508
2002-04-02,49.857173919677734
2002-04-03,49.36825180053711
2002-04-04,49.802886962890625
2002-04-05,48.029850006103516
2002-04-08,43.17005920410156
2002-04-09,43.3330192565918
2002-04-10,43.96028137207031
2002-04-11,41.57976531982422
2002-04-12,42.276153564453125
2002-04-15,42.152671813964844
2002-04-16,42.572471618652344
2002-04-17,41.88597869873047
2002-04-18,43.930625915527344
2002-04-19,43.955318450927734
2002-04-22,43.426876068115234
2002-04-23,43.13054275512695
2002-04-24,42.72063446044922
2002-04-25,42.82435607910156
2002-04-26,41.836585998535156
2002-04-29,41.43160629272461
2002-04-30,41.36738204956055
2002-05-01,41.63408660888672
2002-05-02,41.41679000854492
2002-05-03,40.389503479003906
2002-05-06,37.534881591796875
2002-05-07,37.78181838989258
2002-05-08,40.80039596557617
2002-05-09,39.55337905883789
2002-05-10,39.4296760559082
2002-05-13,40.671756744384766
2002-05-14,42.299808502197266
2002-05-15,41.81484603881836
2002-05-16,42.284969329833984
2002-05-17,42.40373992919922
2002-05-20,41.79011154174805
2002-05-21,41.295257568359375
2002-05-22,41.56743621826172
2002-05-23,41.74063491821289
2002-05-24,41.12206268310547
2002-05-28,40.617313385009766
2002-05-29,40.37977600097656
2002-05-30,40.701446533203125
2002-05-31,39.81071090698242
2002-06-03,38.65275573730469
2002-06-04,39.24658966064453
2002-06-05,39.860191345214844
2002-06-06,39.41978454589844
2002-06-07,38.74679183959961
2002-06-10,38.00450134277344
2002-06-11,37.35625457763672
2002-06-12,36.94056701660156
2002-06-13,37.41069412231445
2002-06-14,37.6927490234375
2002-06-17,38.17275619506836
2002-06-18,37.57892990112305
2002-06-19,36.297271728515625
2002-06-20,35.42139434814453
2002-06-21,34.020965576171875
2002-06-24,34.49106216430664
2002-06-25,33.946739196777344
2002-06-26,34.66425323486328
2002-06-27,35.5797119140625
2002-06-28,35.629241943359375
2002-07-01,33.45187759399414
2002-07-02,33.93684005737305
2002-07-03,34.89188766479492
2002-07-05,36.37149429321289
2002-07-08,35.28282165527344
2002-07-09,34.476226806640625
2002-07-10,34.025917053222656
2002-07-11,34.34756088256836
2002-07-12,34.24857711791992
2002-07-15,35.13437271118164
2002-07-16,34.14961624145508
2002-07-17,34.98097610473633
2002-07-18,35.653953552246094
2002-07-19,35.629241943359375
2002-07-22,33.897247314453125
2002-07-23,33.17972183227539
2002-07-24,34.4118766784668
2002-07-25,34.317893981933594
2002-07-26,32.858070373535156
2002-07-29,35.22346115112305
2002-07-30,35.52529525756836
2002-07-31,34.837459564208984
2002-08-01,33.77354049682617
2002-08-02,33.590423583984375
2002-08-05,32.6551628112793
2002-08-06,33.600337982177734
2002-08-07,34.30457305908203
2002-08-08,35.51468276977539
2002-08-09,35.62379837036133
2002-08-12,35.59403991699219
2002-08-13,35.65851593017578
2002-08-14,37.1562614440918
2002-08-15,37.93985366821289
2002-08-16,39.35332489013672
2002-08-19,40.91056823730469
2002-08-20,40.30553436279297
2002-08-21,40.17162322998047
2002-08-22,40.66261291503906
2002-08-23,39.87403869628906
2002-08-26,39.388023376464844
2002-08-27,38.66394805908203
2002-08-28,37.72166442871094
2002-08-29,37.999385833740234
2002-08-30,37.384403228759766
2002-09-03,35.88168716430664
2002-09-04,36.566097259521484
2002-09-05,35.79739761352539
2002-09-06,36.30324935913086
2002-09-09,36.94796371459961
2002-09-10,37.49352264404297
2002-09-11,36.7991943359375
2002-09-12,35.64363098144531
2002-09-13,35.95608139038086
2002-09-16,35.86681365966797
2002-09-17,35.58412551879883
2002-09-18,34.493038177490234
2002-09-19,32.137306213378906
2002-09-20,31.700868606567383
2002-09-23,31.428102493286133
2002-09-24,29.632766723632812
2002-09-25,31.24955177307129
2002-09-26,30.758563995361328
2002-09-27,29.935293197631836
2002-09-30,28.91860580444336
2002-10-01,30.337017059326172
2002-10-02,29.573270797729492
2002-10-03,29.756752014160156
2002-10-04,28.070541381835938
2002-10-07,28.199504852294922
2002-10-08,28.293725967407227
2002-10-09,27.311750411987305
2002-10-10,28.55656623840332
2002-10-11,31.700868606567383
2002-10-14,31.4528865814209
2002-10-15,33.96238708496094
2002-10-16,32.18689727783203
2002-10-17,35.80729293823242
2002-10-18,36.82398223876953
2002-10-21,37.46871566772461
2002-10-22,36.943016052246094
2002-10-23,36.997562408447266
2002-10-24,35.75770568847656
2002-10-25,36.97773361206055
2002-10-28,37.969600677490234
2002-10-29,38.05889892578125
2002-10-30,39.016075134277344
2002-10-31,39.149967193603516
2002-11-01,39.87403869628906
2002-11-04,40.915531158447266
2002-11-05,40.50886917114258
2002-11-06,40.513832092285156
2002-11-07,39.22697448730469
2002-11-08,38.55121994018555
2002-11-11,38.402191162109375
2002-11-12,39.326324462890625
2002-11-13,39.42572021484375
2002-11-14,40.10639953613281
2002-11-15,39.753631591796875
2002-11-18,39.34126663208008
2002-11-19,38.938785552978516
2002-11-20,40.548606872558594
2002-11-21,42.183292388916016
2002-11-22,41.94977569580078
2002-11-25,42.82920837402344
2002-11-26,42.26277160644531
2002-11-27,43.574485778808594
2002-11-29,43.18693542480469
2002-12-02,43.37576675415039
2002-12-03,42.337303161621094
2002-12-04,41.58207702636719
2002-12-05,41.26907730102539
2002-12-06,40.90139389038086
2002-12-09,39.54496383666992
2002-12-10,40.146156311035156
2002-12-11,40.464141845703125
2002-12-12,39.83314514160156
2002-12-13,39.748680114746094
2002-12-16,40.55358123779297
2002-12-17,39.90270233154297
2002-12-18,39.31641387939453
2002-12-19,39.08287811279297
2002-12-20,39.64433288574219
2002-12-23,39.877864837646484
2002-12-24,39.62942123413086
2002-12-26,39.00337219238281
2002-12-27,38.43696975708008
2002-12-30,37.885440826416016
2002-12-31,38.50654983520508
2003-01-02,40.03187942504883
2003-01-03,40.568458557128906
2003-01-06,41.53239822387695
2003-01-07,42.72981262207031
2003-01-08,41.83051300048828
2003-01-09,43.22671127319336
2003-01-10,43.564537048339844
2003-01-13,43.48008346557617
2003-01-14,44.0117073059082
2003-01-15,43.51982116699219
2003-01-16,42.754661560058594
2003-01-17,40.39458084106445
2003-01-21,40.01697540283203
2003-01-22,39.59961700439453
2003-01-23,40.27036666870117
2003-01-24,39.246856689453125
2003-01-27,38.96364974975586
2003-01-28,39.80332946777344
2003-01-29,39.90766143798828
2003-01-30,38.904014587402344
2003-01-31,38.85432434082031
2003-02-03,38.844398498535156
2003-02-04,38.302825927734375
2003-02-05,38.38727569580078
2003-02-06,38.58641052246094
2003-02-07,38.38230514526367
2003-02-10,38.78554153442383
2003-02-11,38.526676177978516
2003-02-12,38.08360290527344
2003-02-13,37.7650146484375
2003-02-14,38.556549072265625
2003-02-18,39.492435455322266
2003-02-19,39.582069396972656
2003-02-20,39.4028205871582
2003-02-21,39.80112075805664
2003-02-24,39.10912322998047
2003-02-25,39.36302947998047
2003-02-26,38.53165817260742
2003-02-27,38.471920013427734
2003-02-28,38.805442810058594
2003-03-03,38.49679946899414
2003-03-04,38.18317413330078
2003-03-05,38.6959342956543
2003-03-06,38.367374420166016
2003-03-07,38.78055953979492
2003-03-10,37.685340881347656
2003-03-11,37.511112213134766
2003-03-12,37.42646408081055
2003-03-13,39.05434799194336
2003-03-14,39.328163146972656
2003-03-17,41.05065155029297
2003-03-18,41.05562210083008
2003-03-19,40.82164764404297
2003-03-20,40.92121124267578
2003-03-21,42.265357971191406
2003-03-24,40.946109771728516
2003-03-25,41.543495178222656
2003-03-26,40.597599029541016
2003-03-27,40.54782485961914
2003-03-28,40.2491569519043
2003-03-31,39.04440689086914
2003-04-01,39.19375228881836
2003-04-02,40.55280303955078
2003-04-03,40.776859283447266
2003-04-04,40.219268798828125
2003-04-07,40.059993743896484
2003-04-08,39.860836029052734
2003-04-09,39.183799743652344
2003-04-10,39.3331298828125
2003-04-11,39.203704833984375
2003-04-14,39.860836029052734
2003-04-15,41.214927673339844
2003-04-16,41.25972366333008
2003-04-17,41.946720123291016
2003-04-21,41.498680114746094
2003-04-22,42.628746032714844
2003-04-23,42.68849182128906
2003-04-24,42.41468811035156
2003-04-25,41.75753402709961
2003-04-28,42.374847412109375
2003-04-29,42.643672943115234
2003-04-30,42.265357971191406
2003-05-01,42.75819396972656
2003-05-02,43.59452819824219
2003-05-05,43.071815490722656
2003-05-06,43.56465530395508
2003-05-07,43.23048782348633
2003-05-08,42.916297912597656
2003-05-09,43.66440200805664
2003-05-12,44.38758087158203
2003-05-13,44.8763313293457
2003-05-14,44.23794174194336
2003-05-15,44.836448669433594
2003-05-16,44.38258361816406
2003-05-19,43.115806579589844
2003-05-20,42.776668548583984
2003-05-21,42.98115158081055
2003-05-22,42.93126678466797
2003-05-23,42.52228927612305
2003-05-27,43.73423385620117
2003-05-28,43.67437744140625
2003-05-29,43.56964874267578
2003-05-30,43.90878677368164
2003-06-02,43.554683685302734
2003-06-03,41.80411911010742
2003-06-04,42.018558502197266
2003-06-05,40.84654998779297
2003-06-06,39.92388153076172
2003-06-09,40.89642333984375
2003-06-10,40.75178527832031
2003-06-11,41.87893295288086
2003-06-12,41.868953704833984
2003-06-13,41.27047348022461
2003-06-16,42.14326858520508
2003-06-17,42.04350280761719
2003-06-18,42.243003845214844
2003-06-19,42.16819763183594
2003-06-20,42.35272979736328
2003-06-23,41.484920501708984
2003-06-24,41.709346771240234
2003-06-25,41.140811920166016
2003-06-26,42.068443298339844
2003-06-27,41.6046142578125
2003-06-30,41.14577102661133
2003-07-01,41.68940734863281
2003-07-02,42.262943267822266
2003-07-03,41.868953704833984
2003-07-07,42.93626403808594
2003-07-08,43.016048431396484
2003-07-09,42.627037048339844
2003-07-10,41.908851623535156
2003-07-11,42.337772369384766
2003-07-14,42.60209274291992
2003-07-15,43.11081314086914
2003-07-16,43.26042938232422
2003-07-17,41.55973815917969
2003-07-18,41.75423812866211
2003-07-21,41.14577102661133
2003-07-22,40.82160949707031
2003-07-23,41.04603958129883
2003-07-24,40.65204620361328
2003-07-25,41.66944885253906
2003-07-28,41.16572570800781
2003-07-29,40.79666519165039
2003-07-30,40.377742767333984
2003-07-31,40.522369384765625
2003-08-01,40.532352447509766
2003-08-04,40.46251678466797
2003-08-05,39.82412338256836
2003-08-06,39.85411834716797
2003-08-07,40.32388687133789
2003-08-08,40.41883087158203
2003-08-11,40.4887809753418
2003-08-12,40.73366165161133
2003-08-13,40.57872772216797
2003-08-14,40.75863265991211
2003-08-15,40.87358093261719
2003-08-18,41.73815155029297
2003-08-19,41.40330505371094
2003-08-20,41.503257751464844
2003-08-21,41.40330505371094
2003-08-22,41.4632682800293
2003-08-25,40.95853042602539
2003-08-26,41.22837829589844
2003-08-27,40.978538513183594
2003-08-28,40.92856216430664
2003-08-29,40.98352813720703
2003-09-02,42.85755157470703
2003-09-03,43.14240646362305
2003-09-04,43.93199157714844
2003-09-05,43.45222854614258
2003-09-08,44.526668548583984
2003-09-09,44.68658447265625
2003-09-10,43.89698791503906
2003-09-11,43.936973571777344
2003-09-12,44.32676696777344
2003-09-15,44.22182846069336
2003-09-16,45.12136459350586
2003-09-17,45.29127502441406
2003-09-18,45.97591018676758
2003-09-19,46.61558151245117
