Date,SNA
2000-08-23,16.347644805908203
2000-08-24,16.33136749267578
2000-08-25,16.29879379272461
2000-08-28,16.184825897216797
2000-08-29,16.087129592895508
2000-08-30,15.728913307189941
2000-08-31,16.062700271606445
2000-09-01,16.412782669067383
2000-09-05,16.152259826660156
2000-09-06,16.00571632385254
2000-09-07,15.810330390930176
2000-09-08,15.810330390930176
2000-09-11,15.956864356994629
2000-09-12,15.859171867370605
2000-09-13,15.794035911560059
2000-09-14,15.761480331420898
2000-09-15,15.045053482055664
2000-09-18,14.491443634033203
2000-09-19,14.198356628417969
2000-09-20,14.165799140930176
2000-09-21,11.886244773864746
2000-09-22,12.21188735961914
2000-09-25,12.081626892089844
2000-09-26,11.788543701171875
2000-09-27,12.081626892089844
2000-09-28,12.43984603881836
2000-09-29,12.277019500732422
2000-10-02,12.016501426696777
2000-10-03,12.049067497253418
2000-10-04,11.723413467407227
2000-10-05,11.593155860900879
2000-10-06,11.462902069091797
2000-10-09,11.755975723266602
2000-10-10,11.495461463928223
2000-10-11,11.495461463928223
2000-10-12,11.300068855285645
2000-10-13,11.039546012878418
2000-10-16,11.267502784729004
2000-10-17,11.169808387756348
2000-10-18,11.137247085571289
2000-10-19,11.462902069091797
2000-10-20,11.332632064819336
2000-10-23,11.365201950073242
2000-10-24,11.886244773864746
2000-10-25,11.723413467407227
2000-10-26,12.081626892089844
2000-10-27,12.179327011108398
2000-10-30,12.993449211120605
2000-10-31,13.319101333618164
2000-11-01,13.091143608093262
2000-11-02,13.026017189025879
2000-11-03,12.732927322387695
2000-11-06,12.83062744140625
2000-11-07,12.66779899597168
2000-11-08,12.635235786437988
2000-11-09,12.472408294677734
2000-11-10,12.57010269165039
2000-11-13,12.57010269165039
2000-11-14,12.504976272583008
2000-11-15,12.700366973876953
2000-11-16,12.892435073852539
2000-11-17,13.319991111755371
2000-11-20,12.85954475402832
2000-11-21,12.727994918823242
2000-11-22,12.760882377624512
2000-11-24,12.958212852478027
2000-11-27,12.925323486328125
2000-11-28,12.596431732177734
2000-11-29,13.714655876159668
2000-11-30,13.648880004882812
2000-12-01,13.74754810333252
2000-12-04,14.175104141235352
2000-12-05,14.997321128845215
2000-12-06,14.668432235717773
2000-12-07,14.306661605834961
2000-12-08,14.503986358642578
2000-12-11,14.471104621887207
2000-12-12,14.536890029907227
2000-12-13,13.977766036987305
2000-12-14,13.977766036987305
2000-12-15,13.484440803527832
2000-12-18,14.175104141235352
2000-12-19,14.07642936706543
2000-12-20,13.517321586608887
2000-12-21,14.175104141235352
2000-12-22,14.142217636108398
2000-12-26,14.536890029907227
2000-12-27,14.635542869567871
2000-12-28,14.701335906982422
2000-12-29,14.668432235717773
2001-01-02,14.40532112121582
2001-01-03,14.865762710571289
2001-01-04,15.194662094116211
2001-01-05,14.701335906982422
2001-01-08,14.767101287841797
2001-01-09,14.931547164916992
2001-01-10,14.569767951965332
2001-01-11,14.898653984069824
2001-01-12,14.865762710571289
2001-01-16,14.931547164916992
2001-01-17,15.359094619750977
2001-01-18,15.095993041992188
2001-01-19,15.128877639770508
2001-01-22,15.194662094116211
2001-01-23,14.931547164916992
2001-01-24,14.832877159118652
2001-01-25,14.865762710571289
2001-01-26,15.030214309692383
2001-01-29,15.123613357543945
2001-01-30,15.297268867492676
2001-01-31,15.523547172546387
2001-02-01,15.812965393066406
2001-02-02,16.055030822753906
2001-02-05,16.049768447875977
2001-02-06,16.049768447875977
2001-02-07,15.828756332397461
2001-02-08,15.78665542602539
2001-02-09,15.812965393066406
2001-02-12,16.128698348999023
2001-02-13,16.170799255371094
2001-02-14,15.990471839904785
2001-02-15,16.149581909179688
2001-02-16,15.746505737304688
2001-02-20,15.895007133483887
2001-02-21,15.566178321838379
2001-02-22,15.311603546142578
2001-02-23,15.311603546142578
2001-02-26,15.338122367858887
2001-02-27,15.263876914978027
2001-02-28,15.009298324584961
2001-03-01,15.184317588806152
2001-03-02,15.529059410095215
2001-03-05,15.900312423706055
2001-03-06,16.138973236083984
2001-03-07,16.18670082092285
2001-03-08,16.308696746826172
2001-03-09,15.910924911499023
2001-03-12,15.380558013916016
2001-03-13,15.194928169250488
2001-03-14,14.850189208984375
2001-03-15,15.24266242980957
2001-03-16,15.041118621826172
2001-03-19,15.200238227844238
2001-03-20,15.486637115478516
2001-03-21,15.147194862365723
2001-03-22,15.43889045715332
2001-03-23,15.375243186950684
2001-03-26,15.179019927978516
2001-03-27,15.131278038024902
2001-03-28,14.961565017700195
2001-03-29,15.041118621826172
2001-03-30,15.444194793701172
2001-04-02,15.343428611755371
2001-04-03,14.972174644470215
2001-04-04,15.316917419433594
2001-04-05,15.884405136108398
2001-04-06,15.338122367858887
2001-04-09,15.810150146484375
2001-04-10,15.926836013793945
2001-04-11,15.380558013916016
2001-04-12,15.799546241760254
2001-04-16,15.730597496032715
2001-04-17,15.847281455993652
2001-04-18,16.404157638549805
2001-04-19,16.2980899810791
2001-04-20,16.038204193115234
2001-04-23,16.112459182739258
2001-04-24,15.815452575683594
2001-04-25,15.380558013916016
2001-04-26,15.486637115478516
2001-04-27,15.571477890014648
2001-04-30,15.380558013916016
2001-05-01,15.571477890014648
2001-05-02,15.66164779663086
2001-05-03,15.391154289245605
2001-05-04,15.640436172485352
2001-05-07,15.672247886657715
2001-05-08,15.682869911193848
2001-05-09,15.460115432739258
2001-05-10,15.449501991271973
2001-05-11,15.529059410095215
2001-05-14,15.274478912353516
2001-05-15,15.30630111694336
2001-05-16,16.162010192871094
2001-05-17,15.953421592712402
2001-05-18,15.787626266479492
2001-05-21,15.72346019744873
2001-05-22,15.755549430847168
2001-05-23,15.536273956298828
2001-05-24,15.600451469421387
2001-05-25,15.520235061645508
2001-05-29,15.595100402832031
2001-05-30,15.322356224060059
2001-05-31,15.40257453918457
2001-06-01,15.546969413757324
2001-06-04,15.51488208770752
2001-06-05,15.99086856842041
2001-06-06,15.857162475585938
2001-06-07,15.776937484741211
2001-06-08,15.776937484741211
2001-06-11,15.493484497070312
2001-06-12,15.493484497070312
2001-06-13,15.541619300842285
2001-06-14,15.3277006149292
2001-06-15,15.279557228088379
2001-06-18,14.38642692565918
2001-06-19,14.03344440460205
2001-06-20,14.022753715515137
2001-06-21,14.028103828430176
2001-06-22,13.760702133178711
2001-06-25,13.461201667785645
2001-06-26,13.247276306152344
2001-06-27,13.32750415802002
2001-06-28,13.263323783874512
2001-06-29,12.921045303344727
2001-07-02,13.038700103759766
2001-07-03,13.097530364990234
2001-07-05,13.124274253845215
2001-07-06,13.086836814880371
2001-07-09,13.188451766967773
2001-07-10,12.985223770141602
2001-07-11,13.076141357421875
2001-07-12,13.53072738647461
2001-07-13,13.589555740356445
2001-07-16,13.455856323242188
2001-07-17,13.792787551879883
2001-07-18,13.755345344543457
2001-07-19,13.883709907531738
2001-07-20,13.889049530029297
2001-07-23,13.680480003356934
2001-07-24,13.675128936767578
2001-07-25,14.306201934814453
2001-07-26,14.504088401794434
2001-07-27,14.605704307556152
2001-07-30,14.488038063049316
2001-07-31,14.439913749694824
2001-08-01,14.35433578491211
2001-08-02,14.263421058654785
2001-08-03,14.13506031036377
2001-08-06,13.947881698608398
2001-08-07,13.889049530029297
2001-08-08,13.605602264404297
2001-08-09,13.74465560913086
2001-08-10,13.889049530029297
2001-08-13,13.766047477722168
2001-08-14,13.74999713897705
2001-08-15,13.733960151672363
2001-08-16,13.831131935119629
2001-08-17,13.669169425964355
2001-08-20,13.442428588867188
2001-08-21,13.393842697143555
2001-08-22,13.39924430847168
2001-08-23,13.442428588867188
2001-08-24,13.480222702026367
2001-08-27,13.512619018554688
2001-08-28,13.41544246673584
2001-08-29,13.431642532348633
2001-08-30,13.507224082946777
2001-08-31,13.7447509765625
2001-09-04,14.155047416687012
2001-09-05,14.047077178955078
2001-09-06,13.987687110900879
2001-09-07,13.874321937561035
2001-09-10,13.631382942199707
2001-09-17,12.659642219543457
2001-09-18,13.140120506286621
2001-09-19,12.627252578735352
2001-09-20,12.157576560974121
2001-09-21,11.687898635864258
2001-09-24,12.238554954528809
2001-09-25,12.292539596557617
2001-09-26,11.925444602966309
2001-09-27,12.076589584350586
2001-09-28,12.05500316619873
2001-10-01,11.704095840454102
2001-10-02,12.551673889160156
2001-10-03,13.194101333618164
2001-10-04,13.366859436035156
2001-10-05,13.107725143432617
2001-10-08,13.188702583312988
2001-10-09,13.091527938842773
2001-10-10,13.685365676879883
2001-10-11,13.96610164642334
2001-10-12,13.847328186035156
2001-10-15,13.92831039428711
2001-10-16,13.998486518859863
2001-10-17,13.706972122192383
2001-10-18,13.588193893432617
2001-10-19,13.652978897094727
2001-10-22,13.836529731750488
2001-10-23,14.122666358947754
2001-10-24,14.516755104064941
2001-10-25,14.451961517333984
2001-10-26,14.873058319091797
2001-10-29,14.473560333251953
2001-10-30,14.414178848266602
2001-10-31,14.446571350097656
2001-11-01,14.684106826782227
2001-11-02,14.954030990600586
2001-11-05,15.132181167602539
2001-11-06,15.456100463867188
2001-11-07,15.699044227600098
2001-11-08,15.57486343383789
2001-11-09,15.553276062011719
2001-11-12,15.24555778503418
2001-11-13,15.412918090820312
2001-11-14,16.314477920532227
2001-11-15,16.461410522460938
2001-11-16,16.570232391357422
2001-11-19,16.635540008544922
2001-11-20,16.662750244140625
2001-11-21,16.575679779052734
2001-11-23,16.891298294067383
2001-11-26,16.847766876220703
2001-11-27,16.815122604370117
2001-11-28,16.679073333740234
2001-11-29,16.858657836914062
2001-11-30,17.032787322998047
2001-12-03,16.84231948852539
2001-12-04,17.223249435424805
2001-12-05,18.132034301757812
2001-12-06,18.273509979248047
2001-12-07,18.355146408081055
2001-12-10,17.95789337158203
2001-12-11,17.620508193969727
2001-12-12,17.61505889892578
2001-12-13,17.887149810791016
2001-12-14,17.968774795532227
2001-12-17,18.333377838134766
2001-12-18,18.442222595214844
2001-12-19,18.616348266601562
2001-12-20,18.463987350463867
2001-12-21,18.545604705810547
2001-12-24,18.49118423461914
2001-12-26,18.43132781982422
2001-12-27,18.52383804321289
2001-12-28,18.463987350463867
2001-12-31,18.317047119140625
2002-01-02,18.224538803100586
2002-01-03,17.947010040283203
2002-01-04,18.01231575012207
2002-01-07,17.95789337158203
2002-01-08,17.87626075744629
2002-01-09,17.821849822998047
2002-01-10,17.625938415527344
2002-01-11,17.576969146728516
2002-01-14,17.35929298400879
2002-01-15,17.196044921875
2002-01-16,17.043678283691406
2002-01-17,17.1307373046875
2002-01-18,17.288555145263672
2002-01-22,17.147066116333008
2002-01-23,17.147066116333008
2002-01-24,17.364728927612305
2002-01-25,17.53343963623047
2002-01-28,17.70757293701172
2002-01-29,17.576969146728516
2002-01-30,17.97421646118164
2002-01-31,17.73477554321289
2002-02-01,17.54975700378418
2002-02-04,17.196044921875
2002-02-05,17.059995651245117
2002-02-06,17.125301361083984
2002-02-07,16.80423355102539
2002-02-08,16.967485427856445
2002-02-11,17.386510848999023
2002-02-12,17.4028377532959
2002-02-13,17.671497344970703
2002-02-14,17.978538513183594
2002-02-15,18.066265106201172
2002-02-19,17.611181259155273
2002-02-20,17.534425735473633
2002-02-21,17.9840145111084
2002-02-22,18.291074752807617
2002-02-25,18.559728622436523
2002-02-26,18.762596130371094
2002-02-27,18.82291603088379
2002-02-28,18.888710021972656
2002-03-01,18.828397750854492
2002-03-04,19.162851333618164
2002-03-05,18.888710021972656
2002-03-06,18.976436614990234
2002-03-07,18.899669647216797
2002-03-08,18.932571411132812
2002-03-11,18.888710021972656
2002-03-12,19.168336868286133
2002-03-13,19.10801887512207
2002-03-14,19.064151763916016
2002-03-15,19.10801887512207
2002-03-18,18.954511642456055
2002-03-19,18.894180297851562
2002-03-20,18.828397750854492
2002-03-21,18.45555305480957
2002-03-22,18.312990188598633
2002-03-25,17.95661163330078
2002-03-26,18.20334243774414
2002-03-27,18.356857299804688
2002-03-28,18.669387817382812
2002-04-01,18.302032470703125
2002-04-02,18.148508071899414
2002-04-03,18.164955139160156
2002-04-04,18.367820739746094
2002-04-05,18.554243087768555
2002-04-08,18.587142944335938
2002-04-09,18.636489868164062
2002-04-10,18.641971588134766
2002-04-11,18.592632293701172
2002-04-12,18.707767486572266
2002-04-15,18.587142944335938
2002-04-16,18.685836791992188
2002-04-17,18.576187133789062
2002-04-18,18.230754852294922
2002-04-19,18.104644775390625
2002-04-22,17.709882736206055
2002-04-23,17.287689208984375
2002-04-24,17.45217514038086
2002-04-25,17.589256286621094
2002-04-26,17.539899826049805
2002-04-29,17.260271072387695
2002-04-30,17.369937896728516
2002-05-01,17.693422317504883
2002-05-02,17.825021743774414
2002-05-03,17.9840145111084
2002-05-06,17.720842361450195
2002-05-07,17.830495834350586
2002-05-08,18.110130310058594
2002-05-09,17.929189682006836
2002-05-10,17.479583740234375
2002-05-13,17.29315948486328
2002-05-14,17.627635955810547
2002-05-15,17.479583740234375
2002-05-16,17.501689910888672
2002-05-17,17.639799118041992
2002-05-20,17.358060836791992
2002-05-21,16.888465881347656
2002-05-22,17.148120880126953
2002-05-23,17.313844680786133
2002-05-24,17.247554779052734
2002-05-28,17.253087997436523
2002-05-29,17.20888900756836
2002-05-30,17.280710220336914
2002-05-31,17.45750617980957
2002-06-03,17.08734893798828
2002-06-04,16.7945556640625
2002-06-05,16.877416610717773
2002-06-06,16.60672378540039
2002-06-07,16.744823455810547
2002-06-10,16.78350067138672
2002-06-11,16.617767333984375
2002-06-12,16.695112228393555
2002-06-13,16.1481876373291
2002-06-14,16.0211124420166
2002-06-17,16.568037033081055
2002-06-18,16.534902572631836
2002-06-19,16.639860153198242
2002-06-20,16.579099655151367
2002-06-21,16.529376983642578
2002-06-24,16.58461570739746
2002-06-25,16.468599319458008
2002-06-26,16.413366317749023
2002-06-27,16.60672378540039
2002-06-28,16.40231704711914
2002-07-01,16.175804138183594
2002-07-02,16.010072708129883
2002-07-03,15.844339370727539
2002-07-05,16.51833152770996
2002-07-08,16.29734230041504
2002-07-09,16.098459243774414
2002-07-10,15.656495094299316
2002-07-11,15.63992691040039
2002-07-12,15.916153907775879
2002-07-15,16.059797286987305
2002-07-16,15.264263153076172
2002-07-17,15.22558879852295
2002-07-18,14.938312530517578
2002-07-19,14.308517456054688
2002-07-22,13.855504989624023
2002-07-23,13.78920841217041
2002-07-24,14.739431381225586
2002-07-25,14.733906745910645
2002-07-26,14.551591873168945
2002-07-29,15.347123146057129
2002-07-30,15.358174324035645
2002-07-31,15.010126113891602
2002-08-01,14.905168533325195
2002-08-02,14.236702919006348
2002-08-05,13.988094329833984
2002-08-06,14.336140632629395
2002-08-07,14.435577392578125
2002-08-08,14.62341594696045
2002-08-09,14.695234298706055
2002-08-12,14.595784187316895
2002-08-13,14.485307693481445
2002-08-14,14.88306713104248
2002-08-15,15.098523139953613
2002-08-16,15.109667778015137
2002-08-19,15.488667488098145
2002-08-20,15.438501358032227
2002-08-21,15.644722938537598
2002-08-22,15.828649520874023
2002-08-23,15.494236946105957
2002-08-26,15.516534805297852
2002-08-27,15.66144847869873
2002-08-28,15.605703353881836
2002-08-29,15.58340835571289
2002-08-30,15.750624656677246
2002-09-03,15.332602500915527
2002-09-04,15.516534805297852
2002-09-05,15.215558052062988
2002-09-06,15.577834129333496
2002-09-09,13.627129554748535
2002-09-10,13.772037506103516
2002-09-11,13.894651412963867
2002-09-12,13.476644515991211
2002-09-13,13.409760475158691
2002-09-16,13.2425537109375
2002-09-17,13.058634757995605
2002-09-18,13.119948387145996
2002-09-19,12.913718223571777
2002-09-20,12.96945858001709
2002-09-23,12.813397407531738
2002-09-24,12.540301322937012
2002-09-25,12.880288124084473
2002-09-26,13.259279251098633
2002-09-27,13.04748821258545
2002-09-30,12.807833671569824
2002-10-01,13.197972297668457
2002-10-02,13.086499214172363
2002-10-03,12.824551582336426
2002-10-04,12.540301322937012
2002-10-07,12.116717338562012
2002-10-08,12.42883014678955
2002-10-09,11.982956886291504
2002-10-10,12.222610473632812
2002-10-11,12.707505226135254
2002-10-14,12.646197319030762
2002-10-15,13.493365287780762
2002-10-16,13.142233848571777
2002-10-17,13.94481372833252
2002-10-18,14.100870132446289
2002-10-21,14.569039344787598
2002-10-22,14.05627727508545
2002-10-23,14.518876075744629
2002-10-24,14.630349159240723
2002-10-25,14.630349159240723
2002-10-28,14.368400573730469
2002-10-29,14.290377616882324
2002-10-30,14.418560981750488
2002-10-31,14.518876075744629
2002-11-01,14.936891555786133
2002-11-04,15.026066780090332
2002-11-05,15.048358917236328
2002-11-06,15.17654800415039
2002-11-07,14.736248970031738
2002-11-08,14.70280647277832
2002-11-11,14.440855979919434
2002-11-12,14.97590446472168
2002-11-13,15.22671890258789
2002-11-14,15.510963439941406
2002-11-15,15.735915184020996
2002-11-18,15.640314102172852
2002-11-19,15.353485107421875
2002-11-20,15.690925598144531
2002-11-21,16.225208282470703
2002-11-22,16.225208282470703
2002-11-25,16.540143966674805
2002-11-26,16.46703338623047
2002-11-27,16.99569320678711
2002-11-29,16.838228225708008
2002-12-02,16.832590103149414
2002-12-03,16.371435165405273
2002-12-04,16.152088165283203
2002-12-05,15.955260276794434
2002-12-06,16.11835479736328
2002-12-09,15.88776683807373
2002-12-10,16.107101440429688
2002-12-11,16.05648422241211
2002-12-12,16.067731857299805
2002-12-13,15.876519203186035
2002-12-16,16.197086334228516
2002-12-17,16.022750854492188
2002-12-18,15.85964584350586
2002-12-19,15.775282859802246
2002-12-20,15.882137298583984
2002-12-23,15.876519203186035
2002-12-24,15.679680824279785
2002-12-26,15.747169494628906
2002-12-27,15.589690208435059
2002-12-30,15.696551322937012
2002-12-31,15.809033393859863
2003-01-02,16.208337783813477
2003-01-03,15.803411483764648
2003-01-06,16.0733585357666
2003-01-07,15.84277057647705
2003-01-08,15.510965347290039
2003-01-09,15.85964584350586
2003-01-10,15.741537094116211
2003-01-13,15.741537094116211
2003-01-14,15.674053192138672
2003-01-15,15.499711036682129
2003-01-16,15.634686470031738
2003-01-17,15.179136276245117
2003-01-21,14.807958602905273
2003-01-22,14.656111717224121
2003-01-23,14.509891510009766
2003-01-24,14.121840476989746
2003-01-27,13.913742065429688
2003-01-28,13.986863136291504
2003-01-29,14.138707160949707
2003-01-30,13.924991607666016
2003-01-31,14.341168403625488
2003-02-03,14.3524169921875
2003-02-04,14.14433479309082
2003-02-05,14.268057823181152
2003-02-06,14.116205215454102
2003-02-07,13.947490692138672
2003-02-10,14.071219444274902
2003-02-11,13.986863136291504
2003-02-12,14.072080612182617
2003-02-13,13.981175422668457
2003-02-14,14.214102745056152
2003-02-18,14.554974555969238
2003-02-19,14.373176574707031
2003-02-20,14.310681343078613
2003-02-21,14.390213966369629
2003-02-24,14.151612281799316
2003-02-25,14.344765663146973
2003-02-26,14.174332618713379
2003-02-27,14.236827850341797
2003-02-28,14.19705867767334
2003-03-03,14.060713768005371
2003-03-04,13.526693344116211
2003-03-05,13.350573539733887
2003-03-06,13.253996849060059
2003-03-07,13.34489917755127
2003-03-10,13.18013858795166
2003-03-11,13.009708404541016
2003-03-12,13.214227676391602
2003-03-13,13.878921508789062
2003-03-14,13.913003921508789
2003-03-17,14.515195846557617
2003-03-18,14.76517391204834
2003-03-19,14.719725608825684
2003-03-20,14.827662467956543
2003-03-21,15.356009483337402
2003-03-24,14.685633659362793
2003-03-25,14.640183448791504
2003-03-26,14.515195846557617
2003-03-27,14.526562690734863
2003-03-28,14.265237808227539
2003-03-31,14.066390991210938
2003-04-01,14.350446701049805
2003-04-02,14.861745834350586
2003-04-03,14.821981430053711
2003-04-04,15.049221992492676
2003-04-07,15.270788192749023
2003-04-08,15.236701011657715
2003-04-09,15.174210548400879
2003-04-10,15.265104293823242
2003-04-11,15.37304401397705
2003-04-14,15.696868896484375
2003-04-15,15.81048583984375
2003-04-16,15.611650466918945
2003-04-17,15.98660945892334
2003-04-21,16.037734985351562
2003-04-22,16.174081802368164
2003-04-23,16.0888671875
2003-04-24,16.15135383605957
2003-04-25,15.895700454711914
2003-04-28,16.47517967224121
2003-04-29,16.486534118652344
2003-04-30,16.674015045166016
2003-05-01,16.645606994628906
2003-05-02,16.793323516845703
2003-05-05,16.81036376953125
2003-05-06,16.935346603393555
2003-05-07,17.003517150878906
2003-05-08,17.003517150878906
2003-05-09,17.128503799438477
2003-05-12,17.702299118041992
2003-05-13,17.605714797973633
2003-05-14,17.543224334716797
2003-05-15,17.492095947265625
2003-05-16,17.537918090820312
2003-05-19,17.005247116088867
2003-05-20,17.03961181640625
2003-05-21,16.942249298095703
2003-05-22,17.005247116088867
2003-05-23,16.896425247192383
2003-05-27,17.18280029296875
2003-05-28,17.154170989990234
2003-05-29,17.02816390991211
2003-05-30,17.417638778686523
2003-06-02,17.629558563232422
2003-06-03,17.704017639160156
2003-06-04,17.898757934570312
2003-06-05,18.036222457885742
2003-06-06,17.961763381958008
2003-06-09,17.56655502319336
2003-06-10,17.772748947143555
2003-06-11,18.12785530090332
2003-06-12,18.110675811767578
2003-06-13,17.898757934570312
2003-06-16,18.328325271606445
2003-06-17,18.397058486938477
2003-06-18,18.04193878173828
2003-06-19,17.990402221679688
2003-06-20,17.904491424560547
2003-06-23,17.555103302001953
2003-06-24,17.69255828857422
2003-06-25,17.646743774414062
2003-06-26,16.839155197143555
2003-06-27,16.661588668823242
2003-06-30,16.627233505249023
2003-07-01,16.6386775970459
2003-07-02,16.856327056884766
2003-07-03,16.552766799926758
2003-07-07,16.701688766479492
2003-07-08,16.70741081237793
2003-07-09,16.461116790771484
2003-07-10,16.409576416015625
2003-07-11,16.535585403442383
2003-07-14,16.375207901000977
2003-07-15,16.346574783325195
2003-07-16,16.27784538269043
2003-07-17,16.415306091308594
2003-07-18,16.30648422241211
2003-07-21,16.06591796875
2003-07-22,16.094566345214844
2003-07-23,16.174745559692383
2003-07-24,16.03727912902832
2003-07-25,16.335119247436523
2003-07-28,16.169025421142578
2003-07-29,16.03727912902832
2003-07-30,16.054471969604492
2003-07-31,16.22056770324707
2003-08-01,15.968545913696289
2003-08-04,15.836817741394043
2003-08-05,15.561897277832031
2003-08-06,15.62490177154541
2003-08-07,15.78527545928955
2003-08-08,15.888362884521484
2003-08-11,15.89981746673584
2003-08-12,15.974283218383789
2003-08-13,16.23775291442871
2003-08-14,16.558496475219727
2003-08-15,16.6386775970459
2003-08-18,16.898664474487305
2003-08-19,17.0950870513916
2003-08-20,17.123979568481445
2003-08-21,17.279970169067383
2003-08-22,16.835115432739258
2003-08-25,16.7946720123291
2003-08-26,16.788894653320312
2003-08-27,16.806228637695312
2003-08-28,16.950658798217773
2003-08-29,17.043092727661133
2003-09-02,17.077762603759766
2003-09-03,17.21641731262207
2003-09-04,17.141313552856445
2003-09-05,16.759990692138672
2003-09-08,16.800445556640625
2003-09-09,16.754234313964844
2003-09-10,16.656023025512695
2003-09-11,16.736892700195312
2003-09-12,16.765783309936523
2003-09-15,16.754234313964844
2003-09-16,16.754234313964844
2003-09-17,16.96221351623535
2003-09-18,17.141313552856445
