Date,PPL
2001-10-05,5.691462993621826
2001-10-08,5.766479015350342
2001-10-09,5.730599880218506
2001-10-10,5.883894920349121
2001-10-11,5.890417575836182
2001-10-12,5.970330715179443
2001-10-15,5.90346622467041
2001-10-16,6.135036945343018
2001-10-17,5.802360534667969
2001-10-18,5.618077278137207
2001-10-19,5.756697654724121
2001-10-22,5.580568790435791
2001-10-23,5.492506504058838
2001-10-24,5.218533039093018
2001-10-25,5.658846855163574
2001-10-26,5.556107997894287
2001-10-29,5.479461669921875
2001-10-30,5.577306270599365
2001-10-31,5.569154262542725
2001-11-01,5.632754802703857
2001-11-02,5.639277935028076
2001-11-05,5.870851039886475
2001-11-06,5.913249969482422
2001-11-07,6.012728214263916
2001-11-08,6.017622470855713
2001-11-09,6.0355634689331055
2001-11-12,6.0257768630981445
2001-11-13,5.91162109375
2001-11-14,5.810510635375977
2001-11-15,5.707772254943848
2001-11-16,5.759955406188965
2001-11-19,5.746912479400635
2001-11-20,5.879004001617432
2001-11-21,5.764848709106445
2001-11-23,5.8382344245910645
2001-11-26,5.797466278076172
2001-11-27,5.833341598510742
2001-11-28,5.642541885375977
2001-11-29,5.830082416534424
2001-11-30,5.800724506378174
2001-12-03,5.810510635375977
2001-12-04,5.934453964233398
2001-12-05,5.841495513916016
2001-12-06,5.691166877746582
2001-12-07,5.590948581695557
2001-12-10,5.5778021812438965
2001-12-11,5.46444034576416
2001-12-12,5.462798118591309
2001-12-13,5.502225875854492
2001-12-14,5.397078990936279
2001-12-17,5.30836296081543
2001-12-18,5.426651477813721
2001-12-19,5.5860185623168945
2001-12-20,5.548229217529297
2001-12-21,5.466084003448486
2001-12-24,5.503873825073242
2001-12-26,5.610662937164307
2001-12-27,5.751955986022949
2001-12-28,5.768383502960205
2001-12-31,5.725667953491211
2002-01-02,5.720739841461182
2002-01-03,5.73388147354126
2002-01-04,5.313287734985352
2002-01-07,5.402010440826416
2002-01-08,5.377365589141846
2002-01-09,5.449653625488281
2002-01-10,5.63366174697876
2002-01-11,5.561375141143799
2002-01-14,5.5860185623168945
2002-01-15,5.676379680633545
2002-01-16,5.6960954666137695
2002-01-17,5.648452281951904
2002-01-18,5.640235424041748
2002-01-22,5.431581497192383
2002-01-23,5.523586750030518
2002-01-24,5.495657444000244
2002-01-25,5.520298957824707
2002-01-28,5.475941181182861
2002-01-29,5.342862129211426
2002-01-30,5.393794536590576
2002-01-31,5.536729335784912
2002-02-01,5.595876216888428
2002-02-04,5.500585556030273
2002-02-05,5.505512714385986
2002-02-06,5.306717395782471
2002-02-07,5.3116455078125
2002-02-08,5.306717395782471
2002-02-11,5.4545817375183105
2002-02-12,5.561375141143799
2002-02-13,5.5695881843566895
2002-02-14,5.553158283233643
2002-02-15,5.467728137969971
2002-02-19,5.398723125457764
2002-02-20,5.342862129211426
2002-02-21,5.241001605987549
2002-02-22,5.33135986328125
2002-02-25,5.19006872177124
2002-02-26,5.303430080413818
2002-02-27,5.3691487312316895
2002-02-28,5.357649803161621
2002-03-01,5.543301582336426
2002-03-04,5.750312805175781
2002-03-05,5.816030979156494
2002-03-06,5.928898811340332
2002-03-07,5.8923845291137695
2002-03-08,5.85918664932251
2002-03-11,5.917278289794922
2002-03-12,5.945496082305908
2002-03-13,5.942178249359131
2002-03-14,5.9322190284729
2002-03-15,5.980352401733398
2002-03-18,6.141356468200684
2002-03-19,6.133059024810791
2002-03-20,6.0849223136901855
2002-03-21,6.229330062866211
2002-03-22,6.274145126342773
2002-03-25,6.375393390655518
2002-03-26,6.290740966796875
2002-03-27,6.456725120544434
2002-03-28,6.574573516845703
2002-04-01,6.557972431182861
2002-04-02,6.51315975189209
2002-04-03,6.380374908447266
2002-04-04,6.370412826538086
2002-04-05,6.338873863220215
2002-04-08,6.335558891296387
2002-04-09,6.284101486206055
2002-04-10,6.315640449523926
2002-04-11,6.257546424865723
2002-04-12,6.269162654876709
2002-04-15,6.187831878662109
2002-04-16,6.310660362243652
2002-04-17,6.312320232391357
2002-04-18,6.393649578094482
2002-04-19,6.456725120544434
2002-04-22,6.415227890014648
2002-04-23,6.514816761016846
2002-04-24,6.456725120544434
2002-04-25,6.390329837799072
2002-04-26,6.328919887542725
2002-04-29,6.304021835327148
2002-04-30,6.325600624084473
2002-05-01,6.260863780975342
2002-05-02,6.240945339202881
2002-05-03,6.151315212249756
2002-05-06,6.212731838226318
2002-05-07,6.221029281616211
2002-05-08,6.304021835327148
2002-05-09,6.191151142120361
2002-05-10,6.076623916625977
2002-05-13,6.0201873779296875
2002-05-14,5.953799247741699
2002-05-15,5.85918664932251
2002-05-16,5.718101501464844
2002-05-17,5.694864273071289
2002-05-20,5.816030979156494
2002-05-21,5.865827560424805
2002-05-22,5.972053050994873
2002-05-23,6.026830196380615
2002-05-24,6.010230541229248
2002-05-28,6.0600266456604
2002-05-29,5.935540199279785
2002-05-30,5.879104137420654
2002-05-31,5.874124526977539
2002-06-03,5.65336799621582
2002-06-04,5.724739074707031
2002-06-05,5.651709079742432
2002-06-06,5.504082679748535
2002-06-07,5.494019985198975
2002-06-10,5.492341041564941
2002-06-11,5.470531940460205
2002-06-12,5.571186065673828
2002-06-13,5.344715118408203
2002-06-14,5.1383748054504395
2002-06-17,5.079660892486572
2002-06-18,5.207154273986816
2002-06-19,5.259158134460449
2002-06-20,5.250769138336182
2002-06-21,5.282644271850586
2002-06-24,5.2423810958862305
2002-06-25,5.2423810958862305
2002-06-26,5.26922607421875
2002-06-27,5.35142183303833
2002-06-28,5.549377918243408
2002-07-01,5.400071620941162
2002-07-02,5.344715118408203
2002-07-03,5.378262996673584
2002-07-05,5.487309455871582
2002-07-08,5.401749610900879
2002-07-09,5.272580623626709
2002-07-10,4.992425918579102
2002-07-11,5.116566181182861
2002-07-12,5.037723541259766
2002-07-15,5.129987716674805
2002-07-16,5.010878562927246
2002-07-17,5.002492427825928
2002-07-18,4.957198619842529
2002-07-19,4.848156452178955
2002-07-22,4.769310474395752
2002-07-23,4.479093074798584
2002-07-24,4.814602375030518
2002-07-25,4.987393856048584
2002-07-26,5.015913486480713
2002-07-29,5.024301528930664
2002-07-30,5.309484004974365
2002-07-31,5.544343948364258
2002-08-01,5.510793209075928
2002-08-02,5.378262996673584
2002-08-05,5.343035697937012
2002-08-06,5.468854904174805
2002-08-07,5.574541091918945
2002-08-08,5.6835832595825195
2002-08-09,5.7372636795043945
2002-08-12,5.831208229064941
2002-08-13,5.681901931762695
2002-08-14,5.881532669067383
2002-08-15,5.884890079498291
2002-08-16,5.879857063293457
2002-08-19,5.965412139892578
2002-08-20,5.938571929931641
2002-08-21,6.116392612457275
2002-08-22,6.2438883781433105
2002-08-23,6.2036261558532715
2002-08-26,6.277440071105957
2002-08-27,6.213692665100098
2002-08-28,6.188528537750244
2002-08-29,6.123103141784668
2002-08-30,6.0979390144348145
2002-09-03,5.977158546447754
2002-09-04,5.8345627784729
2002-09-05,5.747328758239746
2002-09-06,5.676122665405273
2002-09-09,5.648997783660889
2002-09-10,5.630349159240723
2002-09-11,5.594747543334961
2002-09-12,5.292966842651367
2002-09-13,5.342135429382324
2002-09-16,5.360781669616699
2002-09-17,5.269231796264648
2002-09-18,5.3404412269592285
2002-09-19,5.282796382904053
2002-09-20,5.350610733032227
2002-09-23,5.284492015838623
2002-09-24,5.108171463012695
2002-09-25,5.3404412269592285
2002-09-26,5.51336669921875
2002-09-27,5.430293560028076
2002-09-30,5.516756057739258
2002-10-01,5.577793598175049
2002-10-02,5.5489702224731445
2002-10-03,5.4591145515441895
2002-10-04,5.30653190612793
2002-10-07,5.37095308303833
2002-10-08,5.274317741394043
2002-10-09,4.747058868408203
2002-10-10,4.762315273284912
2002-10-11,4.877601146697998
2002-10-14,4.772489547729492
2002-10-15,4.90303373336792
2002-10-16,4.767400741577148
2002-10-17,4.906421184539795
2002-10-18,5.1285176277160645
2002-10-21,5.425206661224365
2002-10-22,5.255667209625244
2002-10-23,5.372651100158691
2002-10-24,5.359088897705078
2002-10-25,5.506587505340576
2002-10-28,5.594747543334961
2002-10-29,5.659169673919678
2002-10-30,5.821926593780518
2002-10-31,5.86769962310791
2002-11-01,5.781236171722412
2002-11-04,6.018588542938232
2002-11-05,6.0779290199279785
2002-11-06,6.140656471252441
2002-11-07,5.840575695037842
2002-11-08,5.779541015625
2002-11-11,5.8270111083984375
2002-11-12,5.665949821472168
2002-11-13,5.693077564239502
2002-11-14,5.696468830108643
2002-11-15,5.628653049468994
2002-11-18,5.628653049468994
2002-11-19,5.620175361633301
2002-11-20,5.710029602050781
2002-11-21,5.742240905761719
2002-11-22,5.849051475524902
2002-11-25,5.779541015625
2002-11-26,5.650694370269775
2002-11-27,5.686295032501221
2002-11-29,5.645606994628906
2002-12-02,5.504888534545898
2002-12-03,5.582879543304443
2002-12-04,5.484544277191162
2002-12-05,5.40656042098999
2002-12-06,5.478576183319092
2002-12-09,5.560882568359375
2002-12-10,5.602039337158203
2002-12-11,5.715211391448975
2002-12-12,5.763223648071289
2002-12-13,5.809518337249756
2002-12-16,5.939840316772461
2002-12-17,5.907259941101074
2002-12-18,5.869537830352783
2002-12-19,5.898687362670898
2002-12-20,5.984426021575928
2002-12-23,6.0015692710876465
2002-12-24,5.972419738769531
2002-12-26,6.018716812133789
2002-12-27,5.929553985595703
2002-12-30,5.994715690612793
2002-12-31,5.946700096130371
2003-01-02,6.042723655700684
2003-01-03,6.173046112060547
2003-01-06,6.531425476074219
2003-01-07,6.296506404876709
2003-01-08,6.375385284423828
2003-01-09,6.443974494934082
2003-01-10,6.464549541473389
2003-01-13,6.274214267730713
2003-01-14,6.399390697479248
2003-01-15,6.335946559906006
2003-01-16,6.3187971115112305
2003-01-17,6.258780002593994
2003-01-21,6.121601581573486
2003-01-22,6.0941691398620605
2003-01-23,6.241635322570801
2003-01-24,6.087307929992676
2003-01-27,5.951843738555908
2003-01-28,5.999856472015381
2003-01-29,5.984426021575928
2003-01-30,5.883254051208496
2003-01-31,6.0015692710876465
2003-02-03,6.015288352966309
2003-02-04,5.992998123168945
2003-02-05,5.860964298248291
2003-02-06,5.809518337249756
2003-02-07,5.758080959320068
2003-02-10,5.800948143005371
2003-02-11,5.6311869621276855
2003-02-12,5.533449649810791
2003-02-13,5.596894264221191
2003-02-14,5.646621227264404
2003-02-18,5.761510372161865
2003-02-19,5.770083904266357
2003-02-20,5.812949180603027
2003-02-21,5.984426021575928
2003-02-24,5.979279518127441
2003-02-25,5.989566802978516
2003-02-26,5.879824161529541
2003-02-27,5.9552717208862305
2003-02-28,6.030722141265869
2003-03-03,6.053013324737549
2003-03-04,6.011858940124512
2003-03-05,6.109597206115723
2003-03-06,6.1087327003479
2003-03-07,6.080998420715332
2003-03-10,5.97005558013916
2003-03-11,5.930186748504639
2003-03-12,5.971789360046387
2003-03-13,6.075797080993652
2003-03-14,6.110465049743652
2003-03-17,6.145136833190918
2003-03-18,6.178070068359375
2003-03-19,6.283812522888184
2003-03-20,6.266480445861816
2003-03-21,6.335816383361816
2003-03-24,6.214475154876709
2003-03-25,6.061926364898682
2003-03-26,6.061926364898682
2003-03-27,6.122600078582764
2003-03-28,6.127799987792969
2003-03-31,6.172874450683594
2003-04-01,6.207540035247803
2003-04-02,6.159003734588623
2003-04-03,6.084461688995361
2003-04-04,6.238744258880615
2003-04-07,6.162469863891602
2003-04-08,6.160738945007324
2003-04-09,6.185005187988281
2003-04-10,6.205806255340576
2003-04-11,6.098329544067383
2003-04-14,6.1971435546875
2003-04-15,6.309815883636475
2003-04-16,6.261277198791504
2003-04-17,6.275146961212158
2003-04-21,6.2803473472595215
2003-04-22,6.311548709869385
2003-04-23,6.344486236572266
2003-04-24,6.443291664123535
2003-04-25,6.351418972015381
2003-04-28,6.467561721801758
2003-04-29,6.301148891448975
2003-04-30,6.275146961212158
2003-05-01,6.145136833190918
2003-05-02,6.171135902404785
2003-05-05,6.311548709869385
2003-05-06,6.316750526428223
2003-05-07,6.38435173034668
2003-05-08,6.370486259460449
2003-05-09,6.387821197509766
2003-05-12,6.4467573165893555
2003-05-13,6.4467573165893555
2003-05-14,6.443291664123535
2003-05-15,6.668642997741699
2003-05-16,6.802121639251709
2003-05-19,6.76051664352417
2003-05-20,6.755314826965332
2003-05-21,6.750116348266602
2003-05-22,6.777852535247803
2003-05-23,7.030935287475586
2003-05-27,7.115878582000732
2003-05-28,7.055207252502441
2003-05-29,6.899194240570068
2003-05-30,7.010135173797607
2003-06-02,7.124544620513916
2003-06-03,7.219886302947998
2003-06-04,7.277088165283203
2003-06-05,7.278820037841797
2003-06-06,7.26745080947876
2003-06-09,7.274447917938232
2003-06-10,7.361922264099121
2003-06-11,7.505383014678955
2003-06-12,7.550868988037109
2003-06-13,7.575361728668213
2003-06-16,7.636597633361816
2003-06-17,7.61035680770874
2003-06-18,7.697830677032471
2003-06-19,7.680335521697998
2003-06-20,7.606855869293213
2003-06-23,7.56486701965332
2003-06-24,7.521129608154297
2003-06-25,7.496636390686035
2003-06-26,7.5228776931762695
2003-06-27,7.505383014678955
2003-06-30,7.5228776931762695
2003-07-01,7.489636421203613
2003-07-02,7.465146064758301
2003-07-03,7.3776702880859375
2003-07-07,7.388162136077881
2003-07-08,7.381167888641357
2003-07-09,7.286696910858154
2003-07-10,7.15723180770874
2003-07-11,7.2779459953308105
2003-07-14,7.283198356628418
2003-07-15,7.207965850830078
2003-07-16,7.1064958572387695
2003-07-17,7.164228439331055
2003-07-18,7.246455669403076
2003-07-21,7.123990058898926
2003-07-22,7.24120569229126
2003-07-23,7.197473049163818
2003-07-24,7.1799750328063965
2003-07-25,7.197473049163818
2003-07-28,7.120491981506348
2003-07-29,7.061007499694824
2003-07-30,6.9980292320251465
2003-07-31,6.926296710968018
2003-08-01,6.915797710418701
2003-08-04,6.924546241760254
2003-08-05,6.775841236114502
2003-08-06,6.7635908126831055
2003-08-07,6.849318027496338
2003-08-08,6.882559776306152
2003-08-11,6.852816581726074
2003-08-12,6.959535598754883
2003-08-13,6.903553485870361
2003-08-14,6.940292835235596
2003-08-15,6.950789451599121
2003-08-18,6.938544750213623
2003-08-19,6.928045749664307
2003-08-20,6.963037490844727
2003-08-21,6.931546688079834
2003-08-22,6.800334453582764
2003-08-25,6.851067543029785
2003-08-26,6.8650665283203125
2003-08-27,6.875561714172363
2003-08-28,6.837071895599365
2003-08-29,6.940292835235596
2003-09-02,7.1414875984191895
2003-09-03,7.178225040435791
2003-09-04,7.16248083114624
2003-09-05,7.122243881225586
