Date,ORCL
2000-06-23,31.671085357666016
2000-06-26,32.94090270996094
2000-06-27,32.766624450683594
2000-06-28,33.04050827026367
2000-06-29,32.21884536743164
2000-06-30,33.488670349121094
2000-07-03,31.94497299194336
2000-07-05,28.80773162841797
2000-07-06,30.127349853515625
2000-07-07,30.226961135864258
2000-07-10,29.529794692993164
2000-07-11,28.80773162841797
2000-07-12,29.75387191772461
2000-07-13,30.177156448364258
2000-07-14,30.32655906677246
2000-07-17,30.32655906677246
2000-07-18,29.5546932220459
2000-07-19,29.380401611328125
2000-07-20,31.1232967376709
2000-07-21,30.05267906188965
2000-07-24,29.878374099731445
2000-07-25,30.27674102783203
2000-07-26,30.575536727905273
2000-07-27,29.903270721435547
2000-07-28,28.832639694213867
2000-07-31,29.95307159423828
2000-08-01,29.131410598754883
2000-08-02,29.131410598754883
2000-08-03,30.84941864013672
2000-08-04,32.49274444580078
2000-08-07,32.617218017578125
2000-08-08,33.06539535522461
2000-08-09,32.41802978515625
2000-08-10,31.89516830444336
2000-08-11,32.31843185424805
2000-08-14,32.81643295288086
2000-08-15,32.36823654174805
2000-08-16,32.34334182739258
2000-08-17,33.43888854980469
2000-08-18,32.39313507080078
2000-08-21,33.14009475708008
2000-08-22,33.28948211669922
2000-08-23,33.015594482421875
2000-08-24,33.737667083740234
2000-08-25,33.7127571105957
2000-08-28,34.559322357177734
2000-08-29,34.95768737792969
2000-08-30,35.15689468383789
2000-08-31,36.22752380371094
2000-09-01,36.89980697631836
2000-09-05,36.27733612060547
2000-09-06,35.55525588989258
2000-09-07,36.32712173461914
2000-09-08,34.48463821411133
2000-09-11,33.23968505859375
2000-09-12,31.621292114257812
2000-09-13,32.592342376708984
2000-09-14,33.83725357055664
2000-09-15,31.19800567626953
2000-09-18,30.463497161865234
2000-09-19,31.59638023376465
2000-09-20,31.845367431640625
2000-09-21,31.446989059448242
2000-09-22,32.16282272338867
2000-09-25,31.372291564941406
2000-09-26,31.64618682861328
2000-09-27,31.82047462463379
2000-09-28,32.46161651611328
2000-09-29,31.372291564941406
2000-10-02,31.372291564941406
2000-10-03,27.687294006347656
2000-10-04,27.139522552490234
2000-10-05,27.214221954345703
2000-10-06,26.940326690673828
2000-10-09,26.59175682067871
2000-10-10,25.74519920349121
2000-10-11,24.79905128479004
2000-10-12,25.097835540771484
2000-10-13,28.38444709777832
2000-10-16,27.53790283203125
2000-10-17,26.84074592590332
2000-10-18,26.74115562438965
2000-10-19,28.982025146484375
2000-10-20,28.08566665649414
2000-10-23,27.139522552490234
2000-10-24,28.533836364746094
2000-10-25,27.38850975036621
2000-10-26,27.139522552490234
2000-10-27,27.239110946655273
2000-10-30,25.197431564331055
2000-10-31,26.292972564697266
2000-11-01,24.998239517211914
2000-11-02,23.554122924804688
2000-11-03,24.151691436767578
2000-11-06,22.259384155273438
2000-11-07,21.163850784301758
2000-11-08,19.769527435302734
2000-11-09,21.661823272705078
2000-11-10,20.267488479614258
2000-11-13,19.71973419189453
2000-11-14,22.607969284057617
2000-11-15,23.00635528564453
2000-11-16,21.811214447021484
2000-11-17,22.956554412841797
2000-11-20,19.71973419189453
2000-11-21,19.02256965637207
2000-11-22,17.77762794494629
2000-11-24,19.221752166748047
2000-11-27,18.424991607666016
2000-11-28,18.051517486572266
2000-11-29,18.225805282592773
2000-11-30,21.114055633544922
2000-12-01,21.06424903869629
2000-12-04,22.458581924438477
2000-12-05,25.097835540771484
2000-12-06,24.052085876464844
2000-12-07,22.558170318603516
2000-12-08,23.952499389648438
2000-12-11,25.446422576904297
2000-12-12,24.50027084350586
2000-12-13,22.607969284057617
2000-12-14,21.910816192626953
2000-12-15,22.757366180419922
2000-12-18,25.496206283569336
2000-12-19,24.400671005249023
2000-12-20,22.707569122314453
2000-12-21,23.504323959350586
2000-12-22,25.39661979675293
2000-12-26,24.6496639251709
2000-12-27,24.450475692749023
2000-12-28,24.749244689941406
2000-12-29,23.155744552612305
2001-01-02,21.014453887939453
2001-01-03,25.496206283569336
2001-01-04,25.944381713867188
2001-01-05,24.002302169799805
2001-01-08,23.85289764404297
2001-01-09,25.097835540771484
2001-01-10,26.093774795532227
2001-01-11,26.54196548461914
2001-01-12,25.74519920349121
2001-01-16,25.34682273864746
2001-01-17,26.49216079711914
2001-01-18,26.940326690673828
2001-01-19,27.53790283203125
2001-01-22,25.34682273864746
2001-01-23,25.085386276245117
2001-01-24,23.952499389648438
2001-01-25,23.85289764404297
2001-01-26,24.20149040222168
2001-01-29,24.25128173828125
2001-01-30,24.151691436767578
2001-01-31,23.205541610717773
2001-02-01,23.952499389648438
2001-02-02,22.109994888305664
2001-02-05,21.910816192626953
2001-02-06,22.01040267944336
2001-02-07,22.060211181640625
2001-02-08,21.612024307250977
2001-02-09,18.773578643798828
2001-02-12,18.325403213500977
2001-02-13,17.976825714111328
2001-02-14,19.918916702270508
2001-02-15,20.317289352416992
2001-02-16,19.122167587280273
2001-02-20,18.424991607666016
2001-02-21,18.325403213500977
2001-02-22,18.624187469482422
2001-02-23,17.528640747070312
2001-02-26,18.47480010986328
2001-02-27,17.279661178588867
2001-02-28,15.138370513916016
2001-03-01,17.030672073364258
2001-03-02,13.445269584655762
2001-03-05,13.544862747192383
2001-03-06,14.04283332824707
2001-03-07,14.839591026306152
2001-03-08,13.943236351013184
2001-03-09,13.046887397766113
2001-03-12,12.10074520111084
2001-03-13,13.495061874389648
2001-03-14,12.797906875610352
2001-03-15,11.702363014221191
2001-03-16,11.204391479492188
2001-03-19,12.29992961883545
2001-03-20,11.453378677368164
2001-03-21,11.752161979675293
2001-03-22,12.349726676940918
2001-03-23,12.648513793945312
2001-03-26,12.301925659179688
2001-03-27,13.082742691040039
2001-03-28,11.999153137207031
2001-03-29,11.417525291442871
2001-03-30,11.6565523147583
2001-04-02,12.110696792602539
2001-04-03,10.48531723022461
2001-04-04,10.692475318908691
2001-04-05,11.529069900512695
2001-04-06,10.796051025390625
2001-04-09,11.194428443908691
2001-04-10,11.927447319030762
2001-04-11,12.373631477355957
2001-04-12,12.60468864440918
2001-04-16,12.71623706817627
2001-04-17,12.923394203186035
2001-04-18,14.277876853942871
2001-04-19,16.190099716186523
2001-04-20,15.735947608947754
2001-04-23,13.66437816619873
2001-04-24,13.520960807800293
2001-04-25,13.744054794311523
2001-04-26,13.46518611907959
2001-04-27,13.66437816619873
2001-04-30,12.87558650970459
2001-05-01,12.77997875213623
2001-05-02,13.680315971374512
2001-05-03,13.106642723083496
2001-05-04,13.616569519042969
2001-05-07,13.441286087036133
2001-05-08,13.576733589172363
2001-05-09,13.592663764953613
2001-05-10,13.058839797973633
2001-05-11,12.668431282043457
2001-05-14,12.77997875213623
2001-05-15,12.692333221435547
2001-05-16,13.06680679321289
2001-05-17,12.843716621398926
2001-05-18,12.971202850341797
2001-05-21,14.421302795410156
2001-05-22,14.006980895996094
2001-05-23,13.409414291381836
2001-05-24,13.783895492553711
2001-05-25,13.154449462890625
2001-05-29,12.437369346618652
2001-05-30,11.560940742492676
2001-05-31,12.190373420715332
2001-06-01,12.636560440063477
2001-06-04,12.79591178894043
2001-06-05,13.353645324707031
2001-06-06,13.544862747192383
2001-06-07,13.8077974319458
2001-06-08,13.55282974243164
2001-06-11,12.899491310119629
2001-06-12,12.859649658203125
2001-06-13,12.349726676940918
2001-06-14,11.831836700439453
2001-06-15,11.951347351074219
2001-06-18,11.823868751525879
2001-06-19,13.353645324707031
2001-06-20,13.959179878234863
2001-06-21,14.26193904876709
2001-06-22,13.927309036254883
2001-06-25,14.158363342285156
2001-06-26,14.692192077636719
2001-06-27,14.373491287231445
2001-06-28,15.281792640686035
2001-06-29,15.138370513916016
2001-07-02,15.60049819946289
2001-07-03,15.751890182495117
2001-07-05,15.082603454589844
2001-07-06,14.508936882019043
2001-07-09,15.066661834716797
2001-07-10,14.014947891235352
2001-07-11,14.34162425994873
2001-07-12,15.664241790771484
2001-07-13,15.568619728088379
2001-07-16,14.899357795715332
2001-07-17,15.536761283874512
2001-07-18,14.963091850280762
2001-07-19,15.273829460144043
2001-07-20,15.194143295288086
2001-07-23,14.445199966430664
2001-07-24,14.508936882019043
2001-07-25,15.345526695251465
2001-07-26,15.465045928955078
2001-07-27,15.186186790466309
2001-07-30,14.875447273254395
2001-07-31,14.405362129211426
2001-08-01,14.596576690673828
2001-08-02,14.588606834411621
2001-08-03,14.34162425994873
2001-08-06,13.911365509033203
2001-08-07,13.736083984375
2001-08-08,12.987135887145996
2001-08-09,12.740138053894043
2001-08-10,12.078828811645508
2001-08-13,12.501112937927246
2001-08-14,12.389564514160156
2001-08-15,11.959321022033691
2001-08-16,12.198344230651855
2001-08-17,11.728257179260254
2001-08-20,11.799966812133789
2001-08-21,11.258170127868652
2001-08-22,11.664514541625977
2001-08-23,11.162559509277344
2001-08-24,12.102734565734863
2001-08-27,11.895578384399414
2001-08-28,11.162559509277344
2001-08-29,10.636706352233887
2001-08-30,9.561083793640137
2001-08-31,9.728397369384766
2001-09-04,9.6248197555542
2001-09-05,9.616854667663574
2001-09-06,8.700584411621094
2001-09-07,8.820093154907227
2001-09-10,9.130833625793457
2001-09-17,8.77229118347168
2001-09-18,9.06708812713623
2001-09-19,8.923674583435059
2001-09-20,9.011317253112793
2001-09-21,8.573101997375488
2001-09-24,9.975394248962402
2001-09-25,9.760269165039062
2001-09-26,9.720430374145508
2001-09-27,9.592947959899902
2001-09-28,10.02319622039795
2001-10-01,10.02319622039795
2001-10-02,10.039135932922363
2001-10-03,10.883695602416992
2001-10-04,10.987274169921875
2001-10-05,11.313942909240723
2001-10-08,11.074920654296875
2001-10-09,10.915567398071289
2001-10-10,11.38565444946289
2001-10-11,11.927447319030762
2001-10-12,11.903541564941406
2001-10-15,11.505165100097656
2001-10-16,11.903541564941406
2001-10-17,10.883695602416992
2001-10-18,11.361749649047852
2001-10-19,11.58484172821045
2001-10-22,11.911513328552246
2001-10-23,11.959321022033691
2001-10-24,11.680453300476074
2001-10-25,11.114755630493164
2001-10-26,10.819952964782715
2001-10-29,10.67654037475586
2001-10-30,10.75621509552002
2001-10-31,10.804020881652832
2001-11-01,11.2900390625
2001-11-02,11.513134956359863
2001-11-05,11.919480323791504
2001-11-06,12.126636505126953
2001-11-07,12.41346549987793
2001-11-08,12.309891700744629
2001-11-09,12.254117012023926
2001-11-12,12.270050048828125
2001-11-13,11.56890869140625
2001-11-14,11.887608528137207
2001-11-15,11.784032821655273
2001-11-16,11.592812538146973
2001-11-19,11.847768783569336
2001-11-20,11.600780487060547
2001-11-21,11.218334197998047
2001-11-23,11.481264114379883
2001-11-26,11.74419116973877
2001-11-27,11.489232063293457
2001-11-28,11.250202178955078
2001-11-29,11.305976867675781
2001-11-30,11.178496360778809
2001-12-03,10.915567398071289
2001-12-04,10.995241165161133
2001-12-05,12.246149063110352
2001-12-06,12.668431282043457
2001-12-07,12.676400184631348
2001-12-10,12.285988807678223
2001-12-11,12.03899097442627
2001-12-12,12.031026840209961
2001-12-13,11.688423156738281
2001-12-14,11.608747482299805
2001-12-17,11.784032821655273
2001-12-18,11.991188049316406
2001-12-19,11.887608528137207
2001-12-20,11.545008659362793
2001-12-21,11.45736312866211
2001-12-24,11.42548942565918
2001-12-26,11.226302146911621
2001-12-27,11.146621704101562
2001-12-28,11.202397346496582
2001-12-31,11.00320816040039
2002-01-02,11.138655662536621
2002-01-03,12.182408332824707
2002-01-04,12.309891700744629
2002-01-07,12.34176254272461
2002-01-08,12.548917770385742
2002-01-09,13.32973861694336
2002-01-10,13.297866821289062
2002-01-11,12.963228225708008
2002-01-14,13.058839797973633
2002-01-15,13.53689956665039
2002-01-16,13.210227012634277
2002-01-17,13.720145225524902
2002-01-18,13.130550384521484
2002-01-22,12.700300216674805
2002-01-23,13.345669746398926
2002-01-24,13.744054794311523
2002-01-25,13.297866821289062
2002-01-28,13.46518611907959
2002-01-29,13.146486282348633
2002-01-30,13.242094039916992
2002-01-31,13.752025604248047
2002-02-01,13.058839797973633
2002-02-04,12.843716621398926
2002-02-05,12.596724510192871
2002-02-06,12.77997875213623
2002-02-07,12.684367179870605
2002-02-08,12.891523361206055
2002-02-11,13.026971817016602
2002-02-12,12.891523361206055
2002-02-13,12.843716621398926
2002-02-14,13.003067016601562
2002-02-15,12.34176254272461
2002-02-19,11.784032821655273
2002-02-20,12.357696533203125
2002-02-21,12.158502578735352
2002-02-22,12.349726676940918
2002-02-25,13.019001960754395
2002-02-26,13.17038631439209
2002-02-27,13.04290771484375
2002-02-28,13.242094039916992
2002-03-01,12.740138053894043
2002-03-04,10.8916654586792
2002-03-05,11.035077095031738
2002-03-06,11.266143798828125
2002-03-07,11.154593467712402
2002-03-08,11.313942909240723
2002-03-11,11.552970886230469
2002-03-12,11.505165100097656
2002-03-13,11.066951751708984
2002-03-14,10.708407402038574
2002-03-15,10.039135932922363
2002-03-18,10.039135932922363
2002-03-19,10.206454277038574
2002-03-20,9.991326332092285
2002-03-21,10.477349281311035
2002-03-22,10.238324165344238
2002-03-25,9.975394248962402
2002-03-26,10.126773834228516
2002-03-27,10.06303882598877
2002-03-28,10.19848918914795
2002-04-01,10.23035717010498
2002-04-02,9.983357429504395
2002-04-03,9.943520545959473
2002-04-04,9.73636245727539
2002-04-05,9.664657592773438
2002-04-08,9.831979751586914
2002-04-09,9.545145034790039
2002-04-10,9.202542304992676
2002-04-11,8.716516494750977
2002-04-12,9.170670509338379
2002-04-15,9.003355979919434
2002-04-16,9.608887672424316
2002-04-17,9.385791778564453
2002-04-18,9.282215118408203
2002-04-19,9.5053071975708
2002-04-22,9.106926918029785
2002-04-23,8.85993480682373
2002-04-24,8.365941047668457
2002-04-25,8.365941047668457
2002-04-26,8.071144104003906
2002-04-29,8.310169219970703
2002-04-30,7.999436855316162
2002-05-01,7.529348850250244
2002-05-02,6.812269687652588
2002-05-03,6.7166595458984375
2002-05-06,6.5493388175964355
2002-05-07,6.573243141174316
2002-05-08,7.290320873260498
2002-05-09,6.756495475769043
2002-05-10,6.382022380828857
2002-05-13,6.748529434204102
2002-05-14,7.019423007965088
2002-05-15,7.322194576263428
2002-05-16,7.632928848266602
2002-05-17,7.6169939041137695
2002-05-20,7.258452415466309
2002-05-21,7.051295280456543
2002-05-22,7.0114569664001465
2002-05-23,7.465609073638916
2002-05-24,7.051295280456543
2002-05-28,7.123003005981445
2002-05-29,6.692751884460449
2002-05-30,6.708689212799072
2002-05-31,6.3103132247924805
2002-06-03,5.832257270812988
2002-06-04,6.23063850402832
2002-06-05,6.899913787841797
2002-06-06,6.493567943572998
2002-06-07,6.660883903503418
2002-06-10,6.485601425170898
2002-06-11,6.397955894470215
2002-06-12,6.581208229064941
2002-06-13,6.581208229064941
2002-06-14,6.82820463180542
2002-06-17,7.3301615715026855
2002-06-18,7.154870986938477
2002-06-19,7.0114569664001465
2002-06-20,6.740561008453369
2002-06-21,6.469666481018066
2002-06-24,6.860072612762451
2002-06-25,6.931783676147461
2002-06-26,7.306257724761963
2002-06-27,7.712605953216553
2002-06-28,7.545285701751709
2002-07-01,7.170812129974365
2002-07-02,6.915846347808838
2002-07-03,7.609023571014404
2002-07-05,7.951632499694824
2002-07-08,7.417802810668945
2002-07-09,7.489513874053955
2002-07-10,7.154870986938477
2002-07-11,7.505448341369629
2002-07-12,7.712605953216553
2002-07-15,8.087080001831055
2002-07-16,7.959597110748291
2002-07-17,8.342040061950684
2002-07-18,8.007403373718262
2002-07-19,7.744476318359375
2002-07-22,7.354061126708984
2002-07-23,7.0114569664001465
2002-07-24,7.489513874053955
2002-07-25,7.178780555725098
2002-07-26,7.433742046356201
2002-07-29,7.609023571014404
2002-07-30,7.863994598388672
2002-07-31,7.9755377769470215
2002-08-01,7.704639911651611
2002-08-02,7.497481822967529
2002-08-05,7.178780555725098
2002-08-06,7.433742046356201
2002-08-07,7.5851240158081055
2002-08-08,7.9755377769470215
2002-08-09,7.816184043884277
2002-08-12,7.752439498901367
2002-08-13,7.242515563964844
2002-08-14,8.007403373718262
2002-08-15,8.063175201416016
2002-08-16,8.278303146362305
2002-08-19,8.708548545837402
2002-08-20,8.573101997375488
2002-08-21,8.573101997375488
2002-08-22,8.915706634521484
2002-08-23,8.597004890441895
2002-08-26,8.42171573638916
2002-08-27,8.087080001831055
2002-08-28,7.895858287811279
2002-08-29,7.935696601867676
2002-08-30,7.640896320343018
2002-09-03,7.218616485595703
2002-09-04,7.64886474609375
2002-09-05,7.266420364379883
2002-09-06,7.672763347625732
2002-09-09,7.792277812957764
2002-09-10,7.800249099731445
2002-09-11,7.8082146644592285
2002-09-12,7.55325174331665
2002-09-13,7.752439498901367
2002-09-16,7.393898963928223
2002-09-17,7.1947126388549805
2002-09-18,6.62901496887207
2002-09-19,6.461697101593018
2002-09-20,6.366085052490234
2002-09-23,6.08721923828125
2002-09-24,6.374051570892334
2002-09-25,6.844141960144043
2002-09-26,6.605113506317139
2002-09-27,6.692751884460449
2002-09-30,6.262508392333984
2002-10-01,6.804302215576172
2002-10-02,6.621047019958496
2002-10-03,6.636981964111328
2002-10-04,6.533403396606445
2002-10-07,6.1350250244140625
2002-10-08,6.4298248291015625
2002-10-09,6.4298248291015625
2002-10-10,6.780400276184082
2002-10-11,7.210651397705078
2002-10-14,7.369999885559082
2002-10-15,7.720569610595703
2002-10-16,7.425773620605469
2002-10-17,7.863994598388672
2002-10-18,7.561217784881592
2002-10-21,7.680731773376465
2002-10-22,7.87992000579834
2002-10-23,7.935696601867676
2002-10-24,7.856019496917725
2002-10-25,8.174725532531738
2002-10-28,8.023338317871094
2002-10-29,7.935696601867676
2002-10-30,7.9755377769470215
2002-10-31,8.118952751159668
2002-11-01,8.071144104003906
2002-11-04,8.158788681030273
2002-11-05,8.103014945983887
2002-11-06,8.254400253295898
2002-11-07,8.126919746398926
2002-11-08,7.609023571014404
2002-11-11,7.210651397705078
2002-11-12,7.569185256958008
2002-11-13,7.664798259735107
2002-11-14,8.246432304382324
2002-11-15,8.533267974853516
2002-11-18,8.16675090789795
2002-11-19,8.262367248535156
2002-11-20,8.557164192199707
2002-11-21,9.130833625793457
2002-11-22,9.226438522338867
2002-11-25,9.489373207092285
2002-11-26,9.266279220581055
2002-11-27,9.561083793640137
2002-11-29,9.680591583251953
2002-12-02,9.481401443481445
2002-12-03,9.059123992919922
2002-12-04,8.80416202545166
2002-12-05,8.517328262329102
2002-12-06,8.987415313720703
2002-12-09,8.389843940734863
2002-12-10,8.525298118591309
2002-12-11,9.003355979919434
2002-12-12,9.083024978637695
2002-12-13,8.485458374023438
2002-12-16,9.003355979919434
2002-12-17,8.780257225036621
2002-12-18,8.469522476196289
2002-12-19,8.764320373535156
2002-12-20,8.557164192199707
2002-12-23,8.81213092803955
2002-12-24,8.756355285644531
2002-12-26,8.628872871398926
2002-12-27,8.597004890441895
2002-12-30,8.716516494750977
2002-12-31,8.604971885681152
2003-01-02,8.93164348602295
2003-01-03,9.210508346557617
2003-01-06,9.52920913696289
2003-01-07,10.110838890075684
2003-01-08,9.656692504882812
2003-01-09,10.365800857543945
2003-01-10,10.413606643676758
2003-01-13,10.302068710327148
2003-01-14,10.445478439331055
2003-01-15,9.983357429504395
2003-01-16,9.696527481079102
2003-01-17,9.114896774291992
2003-01-21,9.218476295471191
2003-01-22,9.25831127166748
2003-01-23,9.927589416503906
2003-01-24,9.377824783325195
2003-01-27,9.5053071975708
2003-01-28,9.537177085876465
2003-01-29,9.577017784118652
2003-01-30,9.361888885498047
2003-01-31,9.584982872009277
2003-02-03,9.569048881530762
2003-02-04,9.345955848693848
2003-02-05,9.17863941192627
2003-02-06,9.186603546142578
2003-02-07,9.035221099853516
2003-02-10,9.361888885498047
2003-02-11,9.489373207092285
2003-02-12,9.162701606750488
2003-02-13,9.19456958770752
2003-02-14,9.322051048278809
2003-02-18,9.89571762084961
2003-02-19,9.816039085388184
2003-02-20,9.80807876586914
2003-02-21,9.871814727783203
2003-02-24,9.417665481567383
2003-02-25,9.513275146484375
2003-02-26,9.337984085083008
2003-02-27,9.47343921661377
2003-02-28,9.52920913696289
2003-03-03,9.314083099365234
2003-03-04,9.266279220581055
2003-03-05,8.899772644042969
2003-03-06,8.891806602478027
2003-03-07,8.81213092803955
2003-03-10,8.573101997375488
2003-03-11,8.509360313415527
2003-03-12,8.764320373535156
2003-03-13,9.481401443481445
2003-03-14,9.513275146484375
2003-03-17,9.839947700500488
2003-03-18,9.760269165039062
2003-03-19,9.011317253112793
2003-03-20,9.162701606750488
2003-03-21,9.04318904876709
2003-03-24,8.788228988647461
2003-03-25,9.003355979919434
2003-03-26,9.114896774291992
2003-03-27,9.051156044006348
2003-03-28,8.843998908996582
2003-03-31,8.644807815551758
2003-04-01,8.573101997375488
2003-04-02,9.130833625793457
2003-04-03,9.25831127166748
2003-04-04,9.059123992919922
2003-04-07,9.3300199508667
2003-04-08,9.162701606750488
2003-04-09,8.899772644042969
2003-04-10,9.059123992919922
2003-04-11,8.995383262634277
2003-04-14,9.29018497467041
2003-04-15,9.19456958770752
2003-04-16,9.226438522338867
2003-04-17,9.561083793640137
2003-04-21,9.433598518371582
2003-04-22,9.664657592773438
2003-04-23,9.561083793640137
2003-04-24,9.584982872009277
2003-04-25,9.39376163482666
2003-04-28,9.537177085876465
2003-04-29,9.577017784118652
2003-04-30,9.465472221374512
2003-05-01,9.497337341308594
2003-05-02,9.720430374145508
2003-05-05,9.6248197555542
2003-05-06,9.887747764587402
2003-05-07,9.712464332580566
2003-05-08,9.640751838684082
2003-05-09,9.89571762084961
2003-05-12,9.927589416503906
2003-05-13,9.89571762084961
2003-05-14,9.983357429504395
2003-05-15,10.286128044128418
2003-05-16,10.007258415222168
2003-05-19,9.696527481079102
2003-05-20,9.68856143951416
2003-05-21,9.640751838684082
2003-05-22,9.800105094909668
2003-05-23,9.640751838684082
2003-05-27,10.078971862792969
2003-05-28,10.56499195098877
2003-05-29,10.22238826751709
2003-05-30,10.365800857543945
2003-06-02,10.19848918914795
2003-06-03,10.373772621154785
2003-06-04,10.819952964782715
2003-06-05,10.644673347473145
2003-06-06,10.429546356201172
2003-06-09,10.24628734588623
2003-06-10,10.373772621154785
2003-06-11,10.572962760925293
2003-06-12,10.620762825012207
2003-06-13,10.740280151367188
2003-06-16,10.875724792480469
2003-06-17,10.636706352233887
2003-06-18,10.692475318908691
2003-06-19,10.628735542297363
2003-06-20,10.302068710327148
2003-06-23,10.174585342407227
2003-06-24,10.078971862792969
2003-06-25,9.863845825195312
2003-06-26,9.975394248962402
2003-06-27,9.903684616088867
2003-06-30,9.569048881530762
2003-07-01,9.824010848999023
2003-07-02,9.919620513916016
2003-07-03,9.704493522644043
2003-07-07,10.015228271484375
2003-07-08,10.142714500427246
2003-07-09,10.094910621643066
2003-07-10,10.039135932922363
2003-07-11,10.23035717010498
2003-07-14,10.071005821228027
2003-07-15,10.06303882598877
2003-07-16,9.887747764587402
2003-07-17,9.632790565490723
2003-07-18,9.6248197555542
2003-07-21,9.314083099365234
2003-07-22,9.616854667663574
2003-07-23,9.640751838684082
2003-07-24,9.306118965148926
2003-07-25,9.640751838684082
2003-07-28,9.465472221374512
2003-07-29,9.497337341308594
2003-07-30,9.465472221374512
2003-07-31,9.553116798400879
2003-08-01,9.417665481567383
2003-08-04,9.449533462524414
2003-08-05,9.274246215820312
2003-08-06,9.12286376953125
2003-08-07,9.075057983398438
2003-08-08,8.995383262634277
2003-08-11,9.306118965148926
2003-08-12,9.68856143951416
2003-08-13,9.481401443481445
2003-08-14,9.656692504882812
2003-08-15,9.6248197555542
2003-08-18,9.704493522644043
2003-08-19,9.680591583251953
2003-08-20,9.656692504882812
2003-08-21,9.68856143951416
2003-08-22,9.800105094909668
2003-08-25,9.855876922607422
2003-08-26,9.911649703979492
2003-08-27,9.919620513916016
2003-08-28,10.174585342407227
2003-08-29,10.22238826751709
2003-09-02,10.66856861114502
2003-09-03,10.963374137878418
2003-09-04,10.931504249572754
2003-09-05,10.42158031463623
2003-09-08,10.740280151367188
2003-09-09,10.644673347473145
2003-09-10,10.238324165344238
2003-09-11,10.341900825500488
2003-09-12,9.999296188354492
2003-09-15,9.919620513916016
2003-09-16,9.983357429504395
2003-09-17,9.784172058105469
