Date,JBHT
2001-02-02,3.7968831062316895
2001-02-05,3.7597780227661133
2001-02-06,3.7845146656036377
2001-02-07,3.7845146656036377
2001-02-08,3.685574531555176
2001-02-09,3.7721455097198486
2001-02-12,3.7721455097198486
2001-02-13,3.7814228534698486
2001-02-14,3.6979429721832275
2001-02-15,3.5371601581573486
2001-02-16,3.5495269298553467
2001-02-20,3.598999500274658
2001-02-21,3.3887486457824707
2001-02-22,3.1908645629882812
2001-02-23,3.3021750450134277
2001-02-26,3.425851583480835
2001-02-27,3.3269107341766357
2001-02-28,3.1290268898010254
2001-03-01,3.153761386871338
2001-03-02,3.116659164428711
2001-03-05,3.153761386871338
2001-03-06,3.227968692779541
2001-03-07,3.364013433456421
2001-03-08,3.3269107341766357
2001-03-09,3.141394853591919
2001-03-12,3.0671892166137695
2001-03-13,2.955878734588623
2001-03-14,2.7208924293518066
2001-03-15,2.832202434539795
2001-03-16,2.6837902069091797
2001-03-19,2.890949010848999
2001-03-20,2.7981905937194824
2001-03-21,2.8198349475860596
2001-03-22,2.897132635116577
2001-03-23,2.869305372238159
2001-03-26,2.832202434539795
2001-03-27,3.0177173614501953
2001-03-28,2.943512201309204
2001-03-29,3.0671892166137695
2001-03-30,3.091923713684082
2001-04-02,2.9682464599609375
2001-04-03,2.918776035308838
2001-04-04,2.955878734588623
2001-04-05,3.314541816711426
2001-04-06,3.0424530506134033
2001-04-09,3.1206164360046387
2001-04-10,3.1720666885375977
2001-04-11,3.081040143966675
2001-04-12,3.1582133769989014
2001-04-16,3.096869945526123
2001-04-17,3.1423842906951904
2001-04-18,3.3659913539886475
2001-04-19,3.4570186138153076
2001-04-20,3.352139949798584
2001-04-23,3.326415777206421
2001-04-24,3.326415777206421
2001-04-25,3.413482904434204
2001-04-26,3.389737129211426
2001-04-27,3.552001714706421
2001-04-30,3.561896562576294
2001-05-01,3.514404535293579
2001-05-02,3.5777270793914795
2001-05-03,3.532212972640991
2001-05-04,3.7083303928375244
2001-05-07,3.6549007892608643
2001-05-08,3.575746536254883
2001-05-09,3.4847207069396973
2001-05-10,3.5935559272766113
2001-05-11,3.563873767852783
2001-05-14,3.7162458896636963
2001-05-15,3.7459280490875244
2001-05-16,3.9081897735595703
2001-05-17,3.9774532318115234
2001-05-18,3.9893245697021484
2001-05-21,4.106075763702393
2001-05-22,3.949747323989868
2001-05-23,3.8884036540985107
2001-05-24,3.910169839859009
2001-05-25,3.8567426204681396
2001-05-29,3.9358980655670166
2001-05-30,3.8686134815216064
2001-05-31,3.9754722118377686
2001-06-01,3.7597780227661133
2001-06-04,3.59553599357605
2001-06-05,3.7597780227661133
2001-06-06,3.7241628170013428
2001-06-07,3.7914414405822754
2001-06-08,3.8587210178375244
2001-06-11,3.8488266468048096
2001-06-12,3.702393054962158
2001-06-13,3.559918165206909
2001-06-14,3.464932680130005
2001-06-15,3.464932680130005
2001-06-18,3.464932680130005
2001-06-19,3.423377275466919
2001-06-20,3.4392077922821045
2001-06-21,3.532212972640991
2001-06-22,3.4787843227386475
2001-06-25,3.423377275466919
2001-06-26,3.6212596893310547
2001-06-27,3.674689531326294
2001-06-28,3.728118896484375
2001-06-29,3.7597780227661133
2001-07-02,3.7617571353912354
2001-07-03,3.7399914264678955
2001-07-05,3.7063519954681396
2001-07-06,3.637091636657715
2001-07-09,3.7103071212768555
2001-07-10,3.82112455368042
2001-07-11,3.8884036540985107
2001-07-12,4.2149128913879395
2001-07-13,4.353427410125732
2001-07-16,4.351449966430664
2001-07-17,4.899585247039795
2001-07-18,4.788769721984863
2001-07-19,4.745238304138184
2001-07-20,4.66410493850708
2001-07-23,4.747215270996094
2001-07-24,4.74919319152832
2001-07-25,4.707640171051025
2001-07-26,4.869903564453125
2001-07-27,4.97675895690918
2001-07-30,4.966865062713623
2001-07-31,4.840220928192139
2001-08-01,4.858030796051025
2001-08-02,4.951035499572754
2001-08-03,4.8481364250183105
2001-08-06,4.887714385986328
2001-08-07,4.958951950073242
2001-08-08,4.838242530822754
2001-08-09,4.707640171051025
2001-08-10,4.616613388061523
2001-08-13,4.5849504470825195
2001-08-14,4.602761268615723
2001-08-15,4.6007819175720215
2001-08-16,4.798664093017578
2001-08-17,4.677957057952881
2001-08-20,4.705658912658691
2001-08-21,4.618592739105225
2001-08-22,4.719512939453125
2001-08-23,4.800645351409912
2001-08-24,4.935205459594727
2001-08-27,4.863967418670654
2001-08-28,4.703680992126465
2001-08-29,4.885735988616943
2001-08-30,4.632445335388184
2001-08-31,4.592868804931641
2001-09-04,4.513714790344238
2001-09-05,4.410815715789795
2001-09-06,4.270318984985352
2001-09-07,4.076391220092773
2001-09-10,4.007133960723877
2001-09-17,3.8587210178375244
2001-09-18,2.9088823795318604
2001-09-19,3.0098013877868652
2001-09-20,2.7901523113250732
2001-09-21,2.712977409362793
2001-09-24,2.625908851623535
2001-09-25,2.556649923324585
2001-09-26,2.5348823070526123
2001-09-27,2.447814702987671
2001-09-28,2.5803959369659424
2001-10-01,2.5902907848358154
2001-10-02,2.5447769165039062
2001-10-03,2.7228715419769287
2001-10-04,2.762448787689209
2001-10-05,2.849515438079834
2001-10-08,2.7347450256347656
2001-10-09,2.689232110977173
2001-10-10,2.839622735977173
2001-10-11,3.037508249282837
2001-10-12,3.011781930923462
2001-10-15,3.0909342765808105
2001-10-16,3.1423842906951904
2001-10-17,3.0177173614501953
2001-10-18,3.025632381439209
2001-10-19,2.9603307247161865
2001-10-22,3.011781930923462
2001-10-23,3.057293653488159
2001-10-24,2.9702253341674805
2001-10-25,2.986055850982666
2001-10-26,2.9306485652923584
2001-10-29,2.9504363536834717
2001-10-30,2.833686351776123
2001-10-31,2.718914270401001
2001-11-01,2.7763001918792725
2001-11-02,2.7525534629821777
2001-11-05,2.7703628540039062
2001-11-06,2.7861945629119873
2001-11-07,2.766404628753662
2001-11-08,2.796088457107544
2001-11-09,2.7861945629119873
2001-11-12,2.780258893966675
2001-11-13,2.9425222873687744
2001-11-14,3.166130304336548
2001-11-15,3.2611143589019775
2001-11-16,3.4926371574401855
2001-11-19,3.5064892768859863
2001-11-20,3.354119300842285
2001-11-21,3.4194204807281494
2001-11-23,3.466913938522339
2001-11-26,3.3560991287231445
2001-11-27,3.369950532913208
2001-11-28,3.3402650356292725
2001-11-29,3.4629552364349365
2001-11-30,3.5421085357666016
2001-12-03,3.4589951038360596
2001-12-04,3.660839319229126
2001-12-05,3.89829683303833
2001-12-06,3.9972379207611084
2001-12-07,3.8310186862945557
2001-12-10,3.801332712173462
2001-12-11,3.7399914264678955
2001-12-12,3.801332712173462
2001-12-13,3.6845834255218506
2001-12-14,3.8369531631469727
2001-12-17,4.410815715789795
2001-12-18,4.759090423583984
2001-12-19,4.788769721984863
2001-12-20,4.806579113006592
2001-12-21,4.632445335388184
2001-12-24,4.557249069213867
2001-12-26,4.626505374908447
2001-12-27,4.6007819175720215
2001-12-28,4.553289413452148
2001-12-31,4.590888977050781
2002-01-02,4.458305358886719
2002-01-03,4.854071140289307
2002-01-04,5.321077346801758
2002-01-07,5.121214866638184
2002-01-08,5.1390228271484375
2002-01-09,5.125171661376953
2002-01-10,5.006441116333008
2002-01-11,5.065808296203613
2002-01-14,5.000506401062012
2002-01-15,4.972801208496094
2002-01-16,4.798664093017578
2002-01-17,4.907501220703125
2002-01-18,4.757107257843018
2002-01-22,4.767002582550049
2002-01-23,5.558536529541016
2002-01-24,5.433872222900391
2002-01-25,5.56051778793335
2002-01-28,5.736628532409668
2002-01-29,5.671331405639648
2002-01-30,5.513024806976318
2002-01-31,5.499173164367676
2002-02-01,5.289417743682861
2002-02-04,5.087573528289795
2002-02-05,4.927289962768555
2002-02-06,4.521629810333252
2002-02-07,4.4226861000061035
2002-02-08,4.482055187225342
2002-02-11,4.768983364105225
2002-02-12,4.741277694702148
2002-02-13,4.74919319152832
2002-02-14,4.590888977050781
2002-02-15,4.604740619659424
2002-02-19,4.47413969039917
2002-02-20,4.4840288162231445
2002-02-21,4.541419506072998
2002-02-22,4.792727947235107
2002-02-25,4.905521392822266
2002-02-26,4.98071813583374
2002-02-27,4.982694625854492
2002-02-28,4.644317626953125
2002-03-01,4.788769721984863
2002-03-04,5.354717254638672
2002-03-05,5.237968444824219
2002-03-06,5.28546142578125
2002-03-07,5.441784858703613
2002-03-08,5.471466541290283
2002-03-11,5.447721481323242
2002-03-12,5.437828540802002
2002-03-13,5.394291877746582
2002-03-14,5.562493801116943
2002-03-15,5.588222980499268
2002-03-18,5.609985828399658
2002-03-19,5.441784858703613
2002-03-20,5.431892395019531
2002-03-21,5.342844009399414
2002-03-22,5.479384422302246
2002-03-25,5.5288543701171875
2002-03-26,5.5011491775512695
2002-03-27,5.546666622161865
2002-03-28,5.625816345214844
2002-04-01,5.548643589019775
2002-04-02,5.3032660484313965
2002-04-03,5.194432735443115
2002-04-04,4.966865062713623
2002-04-05,5.141001224517822
2002-04-08,5.042060852050781
2002-04-09,5.125171661376953
2002-04-10,5.204326629638672
2002-04-11,5.154854774475098
2002-04-12,5.433872222900391
2002-04-15,5.212240219116211
2002-04-16,5.406166076660156
2002-04-17,5.311182975769043
2002-04-18,5.170684337615967
2002-04-19,5.212240219116211
2002-04-22,5.095491409301758
2002-04-23,4.919373512268066
2002-04-24,5.042060852050781
2002-04-25,5.245882034301758
2002-04-26,5.166727542877197
2002-04-29,5.137044429779053
2002-04-30,5.182559490203857
2002-05-01,5.289417743682861
2002-05-02,5.3052473068237305
2002-05-03,5.392314434051514
2002-05-06,5.265671253204346
2002-05-07,5.184538841247559
2002-05-08,5.36659049987793
2002-05-09,5.261713027954102
2002-05-10,5.150897979736328
2002-05-13,5.291395664215088
2002-05-14,5.408145904541016
2002-05-15,5.515002727508545
2002-05-16,5.336907386779785
2002-05-17,5.457616806030273
2002-05-20,5.394291877746582
2002-05-21,5.344823360443115
2002-05-22,5.370548725128174
2002-05-23,5.30128812789917
2002-05-24,5.234009265899658
2002-05-28,5.204326629638672
2002-05-29,5.144961357116699
2002-05-30,5.156835079193115
2002-05-31,5.408145904541016
2002-06-03,5.420017719268799
2002-06-04,5.265671253204346
2002-06-05,5.362632751464844
2002-06-06,5.170684337615967
2002-06-07,5.332950592041016
2002-06-10,5.392314434051514
2002-06-11,5.435848712921143
2002-06-12,5.708928108215332
2002-06-13,5.752462387084961
2002-06-14,5.69111967086792
2002-06-17,5.827657222747803
2002-06-18,5.8791069984436035
2002-06-19,6.371838092803955
2002-06-20,6.106672763824463
2002-06-21,6.144268035888672
2002-06-24,6.057203769683838
2002-06-25,5.889002799987793
2002-06-26,6.045330047607422
2002-06-27,6.063138484954834
2002-06-28,5.841508388519287
2002-07-01,5.807868957519531
2002-07-02,5.613945960998535
2002-07-03,5.433872222900391
2002-07-05,5.69111967086792
2002-07-08,5.382422924041748
2002-07-09,5.190474987030029
2002-07-10,5.275564193725586
2002-07-11,5.421995639801025
2002-07-12,5.56051778793335
2002-07-15,4.966865062713623
2002-07-16,5.234009265899658
2002-07-17,4.913437843322754
2002-07-18,4.887714385986328
2002-07-19,4.7254486083984375
2002-07-22,4.774918079376221
2002-07-23,4.729406356811523
2002-07-24,4.812518119812012
2002-07-25,5.018316745758057
2002-07-26,5.07570219039917
2002-07-29,5.2933735847473145
2002-07-30,5.273587226867676
2002-07-31,5.208284378051758
2002-08-01,5.034146308898926
2002-08-02,4.719512939453125
2002-08-05,4.440498352050781
2002-08-06,4.703680992126465
2002-08-07,4.97675895690918
2002-08-08,5.020293712615967
2002-08-09,5.224113464355469
2002-08-12,5.228071689605713
2002-08-13,5.178600311279297
2002-08-14,5.245882034301758
2002-08-15,5.2260942459106445
2002-08-16,5.2933735847473145
2002-08-19,5.372526168823242
2002-08-20,5.257753849029541
2002-08-21,5.384398937225342
2002-08-22,5.245882034301758
2002-08-23,5.07570219039917
2002-08-26,5.162768363952637
2002-08-27,4.887714385986328
2002-08-28,4.636401653289795
2002-08-29,4.537459373474121
2002-08-30,4.691808223724365
2002-09-03,4.4860100746154785
2002-09-04,4.693788051605225
2002-09-05,4.446434020996094
2002-09-06,4.6245293617248535
2002-09-09,4.693788051605225
2002-09-10,4.759090423583984
2002-09-11,4.747215270996094
2002-09-12,4.551313400268555
2002-09-13,4.642338752746582
2002-09-16,4.577037811279297
2002-09-17,4.499861717224121
2002-09-18,4.507776737213135
2002-09-19,4.446434020996094
2002-09-20,4.551313400268555
2002-09-23,4.375194549560547
2002-09-24,4.406855583190918
2002-09-25,4.493927478790283
2002-09-26,4.731386661529541
2002-09-27,4.703680992126465
2002-09-30,4.6601457595825195
2002-10-01,4.6245293617248535
2002-10-02,4.406855583190918
2002-10-03,4.555269718170166
2002-10-04,4.472157955169678
2002-10-07,4.270318984985352
2002-10-08,4.545374393463135
2002-10-09,4.353427410125732
2002-10-10,4.6007819175720215
2002-10-11,4.650251388549805
2002-10-14,4.705658912658691
2002-10-15,5.471466541290283
2002-10-16,5.164750099182129
2002-10-17,5.5803046226501465
2002-10-18,5.475424289703369
2002-10-21,5.750482082366943
2002-10-22,5.6733078956604
2002-10-23,5.896917343139648
2002-10-24,5.6040520668029785
2002-10-25,5.511044979095459
2002-10-28,5.36659049987793
2002-10-29,5.3586745262146
2002-10-30,5.447721481323242
2002-10-31,5.479384422302246
2002-11-01,5.619882583618164
2002-11-04,5.574365615844727
2002-11-05,5.52292013168335
2002-11-06,5.615922451019287
2002-11-07,5.334930419921875
2002-11-08,5.4437642097473145
2002-11-11,5.25181770324707
2002-11-12,5.313162326812744
2002-11-13,5.546666622161865
2002-11-14,5.768291473388672
2002-11-15,5.8791069984436035
2002-11-18,5.6891374588012695
2002-11-19,5.511044979095459
2002-11-20,5.55457878112793
2002-11-21,5.5803046226501465
2002-11-22,5.572389125823975
2002-11-25,5.469490051269531
2002-11-26,5.190474987030029
2002-11-27,5.5407257080078125
2002-11-29,5.4437642097473145
2002-12-02,5.718823432922363
2002-12-03,5.572389125823975
2002-12-04,5.6772685050964355
2002-12-05,5.748504161834717
2002-12-06,5.881086826324463
2002-12-09,5.740588665008545
2002-12-10,5.825679779052734
2002-12-11,5.821720600128174
2002-12-12,5.835573196411133
2002-12-13,5.780165672302246
2002-12-16,5.8692145347595215
2002-12-17,5.827657222747803
2002-12-18,5.738610744476318
2002-12-19,5.835573196411133
2002-12-20,5.760378837585449
2002-12-23,5.780165672302246
2002-12-24,5.792037487030029
2002-12-26,5.853385925292969
2002-12-27,5.75444221496582
2002-12-30,5.7900614738464355
2002-12-31,5.797975540161133
2003-01-02,5.835573196411133
2003-01-03,5.837552070617676
2003-01-06,5.966176986694336
2003-01-07,5.732673168182373
2003-01-08,5.6357102394104
2003-01-09,5.724757671356201
2003-01-10,5.738610744476318
2003-01-13,5.726739883422852
2003-01-14,5.805891990661621
2003-01-15,5.799955368041992
2003-01-16,6.094799041748047
2003-01-17,5.946388244628906
2003-01-21,5.8791069984436035
2003-01-22,5.89889669418335
2003-01-23,5.916706562042236
2003-01-24,5.718823432922363
2003-01-27,5.5387492179870605
2003-01-28,5.5011491775512695
2003-01-29,5.491255760192871
2003-01-30,5.307223796844482
2003-01-31,5.467508792877197
2003-02-03,5.404187202453613
2003-02-04,5.400229454040527
2003-02-05,5.423978328704834
2003-02-06,5.536768913269043
2003-02-07,5.336907386779785
2003-02-10,5.332950592041016
2003-02-11,5.273587226867676
2003-02-12,5.1469407081604
2003-02-13,5.063830852508545
2003-02-14,5.204326629638672
2003-02-18,5.267649173736572
2003-02-19,5.180581569671631
2003-02-20,5.137044429779053
2003-02-21,5.174642086029053
2003-02-24,4.7531514167785645
2003-02-25,4.826370716094971
2003-02-26,4.737321853637695
2003-02-27,4.863967418670654
2003-02-28,4.85605001449585
2003-03-03,4.897607803344727
2003-03-04,4.883755207061768
2003-03-05,4.865943908691406
2003-03-06,4.822413921356201
2003-03-07,4.8481364250183105
2003-03-10,4.703680992126465
2003-03-11,4.6601457595825195
2003-03-12,4.788769721984863
2003-03-13,5.119237422943115
2003-03-14,5.1014275550842285
2003-03-17,5.2834792137146
2003-03-18,5.439806938171387
2003-03-19,5.4437642097473145
2003-03-20,5.509066104888916
2003-03-21,5.724757671356201
2003-03-24,5.5011491775512695
2003-03-25,5.530835151672363
2003-03-26,5.5644731521606445
2003-03-27,5.467508792877197
2003-03-28,5.323057651519775
2003-03-31,5.3270134925842285
2003-04-01,5.378464221954346
2003-04-02,5.536768913269043
2003-04-03,5.4556355476379395
2003-04-04,5.520939826965332
2003-04-07,5.639669895172119
2003-04-08,5.615922451019287
2003-04-09,5.524897575378418
2003-04-10,5.625816345214844
2003-04-11,5.732673168182373
2003-04-14,5.750482082366943
2003-04-15,6.462863445281982
2003-04-16,6.565760612487793
2003-04-17,6.662726879119873
2003-04-21,6.638978004455566
2003-04-22,6.803221702575684
2003-04-23,6.80916166305542
2003-04-24,6.7933268547058105
2003-04-25,6.779474258422852
2003-04-28,6.878415584564209
2003-04-29,6.826965808868408
2003-04-30,6.8368611335754395
2003-05-01,6.8368611335754395
2003-05-02,6.8942437171936035
2003-05-05,6.862586498260498
2003-05-06,6.880396842956543
2003-05-07,6.74781608581543
2003-05-08,6.823009967803955
2003-05-09,6.828947067260742
2003-05-12,6.917990207672119
2003-05-13,6.880396842956543
2003-05-14,6.892269134521484
2003-05-15,6.662726879119873
2003-05-16,6.498482704162598
2003-05-19,6.389645099639893
2003-05-20,6.462863445281982
2003-05-21,6.40349817276001
2003-05-22,6.450989723205566
2003-05-23,6.5202484130859375
2003-05-27,6.896225452423096
2003-05-28,6.919976711273193
2003-05-29,6.916014194488525
2003-05-30,7.351362228393555
2003-06-02,7.398850440979004
2003-06-03,7.565071105957031
2003-06-04,7.707546234130859
2003-06-05,7.565071105957031
2003-06-06,7.321678638458252
2003-06-09,7.117857933044434
2003-06-10,7.220757007598877
2003-06-11,7.365209102630615
2003-06-12,7.371149063110352
2003-06-13,7.284078121185303
2003-06-16,7.383020401000977
2003-06-17,7.489875316619873
2003-06-18,7.523514270782471
2003-06-19,7.452280044555664
2003-06-20,7.44634485244751
2003-06-23,7.303864479064941
2003-06-24,7.284078121185303
2003-06-25,7.109941005706787
2003-06-26,7.293969631195068
2003-06-27,7.523514270782471
2003-06-30,7.539346694946289
2003-07-01,7.543305397033691
2003-07-02,7.7609734535217285
2003-07-03,7.73525333404541
2003-07-07,7.883662223815918
2003-07-08,8.030097007751465
2003-07-09,7.98853874206543
2003-07-10,7.903449058532715
2003-07-11,7.826277732849121
2003-07-14,8.051860809326172
2003-07-15,8.807779312133789
2003-07-16,9.241138458251953
2003-07-17,8.924528121948242
2003-07-18,9.047219276428223
2003-07-21,9.247079849243164
2003-07-22,9.177821159362793
2003-07-23,9.16792106628418
2003-07-24,9.227288246154785
2003-07-25,9.266865730285645
2003-07-28,9.357894897460938
2003-07-29,9.316332817077637
2003-07-30,9.256976127624512
2003-07-31,9.308423042297363
2003-08-01,9.195630073547363
2003-08-04,8.979936599731445
2003-08-05,9.070964813232422
2003-08-06,8.91067886352539
2003-08-07,9.005659103393555
2003-08-08,8.946295738220215
2003-08-11,9.179800033569336
2003-08-12,9.195630073547363
2003-08-13,9.039300918579102
2003-08-14,9.134284973144531
2003-08-15,9.169900894165039
2003-08-18,9.258949279785156
2003-08-19,9.369766235351562
