Date,SPGI
2000-11-07,20.10357666015625
2000-11-08,19.962278366088867
2000-11-09,19.175090789794922
2000-11-10,19.397127151489258
2000-11-13,19.0943603515625
2000-11-14,19.53841209411621
2000-11-15,18.852142333984375
2000-11-16,18.509010314941406
2000-11-17,18.75122833251953
2000-11-20,18.670488357543945
2000-11-21,18.327360153198242
2000-11-22,17.580528259277344
2000-11-24,17.454036712646484
2000-11-27,17.717573165893555
2000-11-28,17.474308013916016
2000-11-29,17.494585037231445
2000-11-30,17.23105239868164
2000-12-01,17.393230438232422
2000-12-04,17.251319885253906
2000-12-05,17.494585037231445
2000-12-06,17.43376350402832
2000-12-07,17.43376350402832
2000-12-08,17.77838897705078
2000-12-11,17.818925857543945
2000-12-12,18.325725555419922
2000-12-13,18.8122501373291
2000-12-14,18.528430938720703
2000-12-15,18.62980079650879
2000-12-18,18.325725555419922
2000-12-19,18.751436233520508
2000-12-20,18.325725555419922
2000-12-21,18.183818817138672
2000-12-22,18.183818817138672
2000-12-26,18.224361419677734
2000-12-27,18.305450439453125
2000-12-28,18.873065948486328
2000-12-29,19.014963150024414
2001-01-02,18.40682029724121
2001-01-03,18.56899642944336
2001-01-04,19.744749069213867
2001-01-05,19.42040252685547
2001-01-08,19.440677642822266
2001-01-09,18.893333435058594
2001-01-10,19.136592864990234
2001-01-11,19.40013313293457
2001-01-12,19.4609432220459
2001-01-16,19.643388748168945
2001-01-17,20.190725326538086
2001-01-18,20.089370727539062
2001-01-19,20.129919052124023
2001-01-22,19.56230354309082
2001-01-23,20.02855682373047
2001-01-24,19.94747543334961
2001-01-25,20.35291290283203
2001-01-26,20.02855682373047
2001-01-29,19.93124771118164
2001-01-30,19.83070182800293
2001-01-31,20.709688186645508
2001-02-01,20.48589324951172
2001-02-02,20.784292221069336
2001-02-05,20.881593704223633
2001-02-06,20.6480712890625
2001-02-07,19.99936866760254
2001-02-08,20.009096145629883
2001-02-09,20.219926834106445
2001-02-12,20.388586044311523
2001-02-13,20.28803253173828
2001-02-14,18.860897064208984
2001-02-15,19.217683792114258
2001-02-16,19.379854202270508
2001-02-20,19.185264587402344
2001-02-21,19.82097816467285
2001-02-22,19.42205047607422
2001-02-23,19.13547134399414
2001-02-26,18.910781860351562
2001-02-27,19.490432739257812
2001-02-28,19.200599670410156
2001-03-01,19.330867767333984
2001-03-02,19.760725021362305
2001-03-05,19.295047760009766
2001-03-06,19.483922958374023
2001-03-07,18.920534133911133
2001-03-08,19.291784286499023
2001-03-09,19.35040283203125
2001-03-12,18.265979766845703
2001-03-13,18.594884872436523
2001-03-14,18.58837127685547
2001-03-15,19.109420776367188
2001-03-16,18.673036575317383
2001-03-19,18.506959915161133
2001-03-20,18.432052612304688
2001-03-21,18.1129207611084
2001-03-22,18.18129539489746
2001-03-23,18.360416412353516
2001-03-26,18.85866355895996
2001-03-27,18.822839736938477
2001-03-28,18.546035766601562
2001-03-29,19.09639549255371
2001-03-30,19.4252986907959
2001-04-02,19.203853607177734
2001-04-03,18.87169647216797
2001-04-04,19.16478157043457
2001-04-05,20.034282684326172
2001-04-06,19.22665786743164
2001-04-09,19.395998001098633
2001-04-10,19.858427047729492
2001-04-11,19.636972427368164
2001-04-12,20.431581497192383
2001-04-16,20.294790267944336
2001-04-17,20.630218505859375
2001-04-18,21.13174057006836
2001-04-19,20.82887840270996
2001-04-20,21.004728317260742
2001-04-23,20.907033920288086
2001-04-24,21.079626083374023
2001-04-25,21.525775909423828
2001-04-26,21.252235412597656
2001-04-27,21.41179656982422
2001-04-30,21.09591293334961
2001-05-01,21.375980377197266
2001-05-02,21.301071166992188
2001-05-03,21.32061767578125
2001-05-04,21.483448028564453
2001-05-07,21.330387115478516
2001-05-08,21.444358825683594
2001-05-09,21.708141326904297
2001-05-10,21.85143280029297
2001-05-11,21.90353012084961
2001-05-14,22.072879791259766
2001-05-15,22.274782180786133
2001-05-16,22.795827865600586
2001-05-17,22.942373275756836
2001-05-18,22.395273208618164
2001-05-21,22.046823501586914
2001-05-22,22.144529342651367
2001-05-23,21.773277282714844
2001-05-24,21.663782119750977
2001-05-25,21.735689163208008
2001-05-29,21.807592391967773
2001-05-30,21.591867446899414
2001-05-31,20.964311599731445
2001-06-01,21.46112823486328
2001-06-04,21.604949951171875
2001-06-05,22.085424423217773
2001-06-06,22.176931381225586
2001-06-07,22.31421661376953
2001-06-08,22.29132652282715
2001-06-11,22.376323699951172
2001-06-12,21.846820831298828
2001-06-13,21.768367767333984
2001-06-14,21.73895835876465
2001-06-15,21.34346580505371
2001-06-18,21.572263717651367
2001-06-19,21.699731826782227
2001-06-20,21.71933937072754
2001-06-21,21.523225784301758
2001-06-22,21.513425827026367
2001-06-25,21.215993881225586
2001-06-26,21.42518424987793
2001-06-27,21.180044174194336
2001-06-28,21.686656951904297
2001-06-29,21.621286392211914
2001-07-02,21.686656951904297
2001-07-03,22.029848098754883
2001-07-05,22.078887939453125
2001-07-06,21.588598251342773
2001-07-09,21.823936462402344
2001-07-10,21.3238582611084
2001-07-11,21.212717056274414
2001-07-12,21.53302764892578
2001-07-13,21.559192657470703
2001-07-16,21.693191528320312
2001-07-17,21.376144409179688
2001-07-18,21.098325729370117
2001-07-19,21.235605239868164
2001-07-20,21.023151397705078
2001-07-23,20.748600006103516
2001-07-24,20.581897735595703
2001-07-25,20.40540313720703
2001-07-26,20.444618225097656
2001-07-27,20.732248306274414
2001-07-30,20.336761474609375
2001-07-31,20.058921813964844
2001-08-01,19.77457618713379
2001-08-02,19.65363311767578
2001-08-03,19.40850067138672
2001-08-06,19.447721481323242
2001-08-07,19.65690040588379
2001-08-08,20.062198638916016
2001-08-09,20.114503860473633
2001-08-10,20.330224990844727
2001-08-13,20.183137893676758
2001-08-14,20.23216438293457
2001-08-15,19.76803970336914
2001-08-16,19.74842071533203
2001-08-17,19.937992095947266
2001-08-20,20.134103775024414
2001-08-21,19.987018585205078
2001-08-22,19.810523986816406
2001-08-23,20.039337158203125
2001-08-24,20.300216674804688
2001-08-27,20.26738739013672
2001-08-28,19.96548843383789
2001-08-29,19.735767364501953
2001-08-30,19.230398178100586
2001-08-31,19.443706512451172
2001-09-04,19.460115432739258
2001-09-05,18.99083709716797
2001-09-06,18.541255950927734
2001-09-07,18.094961166381836
2001-09-10,18.009634017944336
2001-09-17,17.645370483398438
2001-09-18,17.999784469604492
2001-09-19,18.449363708496094
2001-09-20,17.471446990966797
2001-09-21,17.868518829345703
2001-09-24,18.738155364990234
2001-09-25,18.357484817504883
2001-09-26,18.32794952392578
2001-09-27,18.698766708374023
2001-09-28,19.09913444519043
2001-10-01,18.67251968383789
2001-10-02,16.572280883789062
2001-10-03,16.17848014831543
2001-10-04,16.32286834716797
2001-10-05,17.06452178955078
2001-10-08,16.618215560913086
2001-10-09,16.408191680908203
2001-10-10,16.352399826049805
2001-10-11,16.513198852539062
2001-10-12,16.490230560302734
2001-10-15,16.342552185058594
2001-10-16,17.11046028137207
2001-10-17,17.061241149902344
2001-10-18,17.195789337158203
2001-10-19,17.589580535888672
2001-10-22,17.62240219116211
2001-10-23,17.986663818359375
2001-10-24,18.216371536254883
2001-10-25,18.344356536865234
2001-10-26,18.239341735839844
2001-10-29,17.724123001098633
2001-10-30,17.333608627319336
2001-10-31,17.254854202270508
2001-11-01,17.589580535888672
2001-11-02,17.704439163208008
2001-11-05,18.049007415771484
2001-11-06,18.13433265686035
2001-11-07,18.21309471130371
2001-11-08,18.50844955444336
2001-11-09,18.679080963134766
2001-11-12,18.951457977294922
2001-11-13,19.033498764038086
2001-11-14,19.26321029663086
2001-11-15,19.13194465637207
2001-11-16,18.708621978759766
2001-11-19,19.26321029663086
2001-11-20,19.28946876525879
2001-11-21,18.675798416137695
2001-11-23,18.66267204284668
2001-11-26,18.858774185180664
2001-11-27,18.492944717407227
2001-11-28,18.68079948425293
2001-11-29,18.433612823486328
2001-11-30,18.621475219726562
2001-12-03,18.58192253112793
2001-12-04,18.822519302368164
2001-12-05,19.363039016723633
2001-12-06,19.6102352142334
2001-12-07,19.165292739868164
2001-12-10,19.297119140625
2001-12-11,19.264162063598633
2001-12-12,19.13233757019043
2001-12-13,18.601699829101562
2001-12-14,18.58852767944336
2001-12-17,19.000492095947266
2001-12-18,19.5278263092041
2001-12-19,19.445430755615234
2001-12-20,19.356449127197266
2001-12-21,19.33338165283203
2001-12-24,19.3960018157959
2001-12-26,19.6135196685791
2001-12-27,19.80467414855957
2001-12-28,20.180410385131836
2001-12-31,20.09801483154297
2002-01-02,19.6102352142334
2002-01-03,19.7947940826416
2002-01-04,19.972766876220703
2002-01-07,19.96617889404297
2002-01-08,19.9398136138916
2002-01-09,19.873897552490234
2002-01-10,20.124372482299805
2002-01-11,20.256216049194336
2002-01-14,20.252918243408203
2002-01-15,20.625341415405273
2002-01-16,20.47703742980957
2002-01-17,20.707744598388672
2002-01-18,20.697860717773438
2002-01-22,21.01096534729004
2002-01-23,20.58580207824707
2002-01-24,21.01096534729004
2002-01-25,21.192232131958008
2002-01-28,21.251550674438477
2002-01-29,21.258150100708008
2002-01-30,21.248252868652344
2002-01-31,21.11972999572754
2002-02-01,21.37019920349121
2002-02-04,20.99118995666504
2002-02-05,21.244962692260742
2002-02-06,21.27791976928711
2002-02-07,21.436111450195312
2002-02-08,21.538288116455078
2002-02-11,21.538288116455078
2002-02-12,20.790142059326172
2002-02-13,21.080177307128906
2002-02-14,21.291107177734375
2002-02-15,20.98788070678711
2002-02-19,20.829669952392578
2002-02-20,21.518522262573242
2002-02-21,21.47896957397461
2002-02-22,21.804887771606445
2002-02-25,22.221790313720703
2002-02-26,22.102670669555664
2002-02-27,21.99017333984375
2002-02-28,21.771780014038086
2002-03-01,21.937231063842773
2002-03-04,22.198625564575195
2002-03-05,22.135761260986328
2002-03-06,22.036487579345703
2002-03-07,21.798269271850586
2002-03-08,21.834657669067383
2002-03-11,22.006711959838867
2002-03-12,22.172151565551758
2002-03-13,22.16884422302246
2002-03-14,22.337602615356445
2002-03-15,22.496417999267578
2002-03-18,22.655241012573242
2002-03-19,22.79421043395996
2002-03-20,22.228395462036133
2002-03-21,22.013324737548828
2002-03-22,21.907459259033203
2002-03-25,21.980257034301758
2002-03-26,22.029884338378906
2002-03-27,22.22509765625
2002-03-28,22.582441329956055
2002-04-01,22.625452041625977
2002-04-02,22.26811408996582
2002-04-03,21.728782653808594
2002-04-04,22.21185874938965
2002-04-05,22.16884422302246
2002-04-08,22.092742919921875
2002-04-09,22.26811408996582
2002-04-10,22.443471908569336
2002-04-11,22.16884422302246
2002-04-12,22.01664924621582
2002-04-15,21.970321655273438
2002-04-16,21.880983352661133
2002-04-17,21.672534942626953
2002-04-18,21.308561325073242
2002-04-19,21.29864501953125
2002-04-22,21.20931053161621
2002-04-23,21.381359100341797
2002-04-24,21.513713836669922
2002-04-25,21.513713836669922
2002-04-26,20.9114933013916
2002-04-29,21.14643096923828
2002-04-30,21.172908782958984
2002-05-01,21.136505126953125
2002-05-02,21.090181350708008
2002-05-03,21.04386329650879
2002-05-06,20.686511993408203
2002-05-07,20.77916717529297
2002-05-08,21.258939743041992
2002-05-09,21.258939743041992
2002-05-10,21.103424072265625
2002-05-13,21.32510757446289
2002-05-14,21.904136657714844
2002-05-15,21.937231063842773
2002-05-16,22.284648895263672
2002-05-17,22.15230369567871
2002-05-20,21.953773498535156
2002-05-21,21.6626033782959
2002-05-22,21.50709342956543
2002-05-23,21.232458114624023
2002-05-24,21.227479934692383
2002-05-28,20.96172523498535
2002-05-29,20.978336334228516
2002-05-30,20.802274703979492
2002-05-31,20.97168731689453
2002-06-03,20.805593490600586
2002-06-04,20.596303939819336
2002-06-05,20.56308364868164
2002-06-06,20.28072166442871
2002-06-07,20.247488021850586
2002-06-10,20.141189575195312
2002-06-11,19.95515251159668
2002-06-12,19.69272232055664
2002-06-13,18.96852684020996
2002-06-14,19.091445922851562
2002-06-17,19.589733123779297
2002-06-18,19.84552764892578
2002-06-19,19.895366668701172
2002-06-20,19.83224105834961
2002-06-21,19.267507553100586
2002-06-24,19.510009765625
2002-06-25,19.47015380859375
2002-06-26,19.59970474243164
2002-06-27,20.04817771911621
2002-06-28,19.83224105834961
2002-07-01,19.510009765625
2002-07-02,19.22100067138672
2002-07-03,19.350561141967773
2002-07-05,19.89868927001953
2002-07-08,19.656179428100586
2002-07-09,19.184465408325195
2002-07-10,18.65959358215332
2002-07-11,18.603111267089844
2002-07-12,18.918704986572266
2002-07-15,18.70609474182129
2002-07-16,18.177902221679688
2002-07-17,18.054988861083984
2002-07-18,17.755998611450195
2002-07-19,17.041784286499023
2002-07-22,16.99195098876953
2002-07-23,17.18794059753418
2002-07-24,17.6895694732666
2002-07-25,19.088119506835938
2002-07-26,19.021678924560547
2002-07-29,20.191015243530273
2002-07-30,20.536514282226562
2002-07-31,20.779016494750977
2002-08-01,20.56308364868164
2002-08-02,19.639568328857422
2002-08-05,19.41700553894043
2002-08-06,20.313936233520508
2002-08-07,20.712575912475586
2002-08-08,20.84212875366211
2002-08-09,20.865385055541992
2002-08-12,20.499971389770508
2002-08-13,20.247488021850586
2002-08-14,21.227479934692383
2002-08-15,21.400226593017578
2002-08-16,21.26070213317871
2002-08-19,21.90848731994629
2002-08-20,21.60951042175293
2002-08-21,21.543062210083008
2002-08-22,21.237445831298828
2002-08-23,21.155729293823242
2002-08-26,21.345844268798828
2002-08-27,20.995634078979492
2002-08-28,20.91559410095215
2002-08-29,21.199092864990234
2002-08-30,21.14905548095703
2002-09-03,20.448654174804688
2002-09-04,20.588729858398438
2002-09-05,20.585390090942383
2002-09-06,21.03899383544922
2002-09-09,21.01898193359375
2002-09-10,21.332500457763672
2002-09-11,21.13905143737793
2002-09-12,20.745492935180664
2002-09-13,21.00564956665039
2002-09-16,21.102365493774414
2002-09-17,21.155729293823242
2002-09-18,21.322492599487305
2002-09-19,20.535367965698242
2002-09-20,21.225770950317383
2002-09-23,20.938936233520508
2002-09-24,20.188491821289062
2002-09-25,20.612079620361328
2002-09-26,21.119047164916992
2002-09-27,20.808856964111328
2002-09-30,20.41863250732422
2002-10-01,21.012317657470703
2002-10-02,20.84554672241211
2002-10-03,20.522029876708984
2002-10-04,19.337997436523438
2002-10-07,19.061172485351562
2002-10-08,18.87773323059082
2002-10-09,18.82770538330078
2002-10-10,19.194581985473633
2002-10-11,20.068429946899414
2002-10-14,20.225196838378906
2002-10-15,21.05900001525879
2002-10-16,20.26521110534668
2002-10-17,20.708803176879883
2002-10-18,20.645429611206055
2002-10-21,21.055683135986328
2002-10-22,20.782180786132812
2002-10-23,20.978965759277344
2002-10-24,21.172401428222656
2002-10-25,21.69938087463379
2002-10-28,21.822784423828125
2002-10-29,21.816120147705078
2002-10-30,21.932849884033203
2002-10-31,21.51260757446289
2002-11-01,21.545961380004883
2002-11-04,21.669370651245117
2002-11-05,21.89617156982422
2002-11-06,21.962871551513672
2002-11-07,21.889497756958008
2002-11-08,21.65269660949707
2002-11-11,21.099029541015625
2002-11-12,21.229114532470703
2002-11-13,21.135713577270508
2002-11-14,21.14905548095703
2002-11-15,21.00230598449707
2002-11-18,20.095117568969727
2002-11-19,19.908336639404297
2002-11-20,20.011734008789062
2002-11-21,20.14180564880371
2002-11-22,20.511920928955078
2002-11-25,20.116683959960938
2002-11-26,19.600873947143555
2002-11-27,20.146835327148438
2002-11-29,19.858783721923828
2002-12-02,20.207120895385742
2002-12-03,20.257362365722656
2002-12-04,20.357837677001953
2002-12-05,20.3009033203125
2002-12-06,20.42148208618164
2002-12-09,20.150171279907227
2002-12-10,19.677907943725586
2002-12-11,20.153526306152344
2002-12-12,19.922414779663086
2002-12-13,19.731494903564453
2002-12-16,19.838680267333984
2002-12-17,19.795127868652344
2002-12-18,19.610918045043945
2002-12-19,19.420005798339844
2002-12-20,19.962608337402344
2002-12-23,20.3544979095459
2002-12-24,20.310955047607422
2002-12-26,20.25400733947754
2002-12-27,20.0798397064209
2002-12-30,20.334402084350586
2002-12-31,20.243961334228516
2003-01-02,20.81001853942871
2003-01-03,20.582242965698242
2003-01-06,20.63919448852539
2003-01-07,20.26405906677246
2003-01-08,20.04298973083496
2003-01-09,20.562156677246094
2003-01-10,20.237255096435547
2003-01-13,20.03295135498047
2003-01-14,19.929113388061523
2003-01-15,19.413307189941406
2003-01-16,19.466901779174805
2003-01-17,19.29607582092285
2003-01-21,19.04486846923828
2003-01-22,18.90753936767578
2003-01-23,19.068309783935547
2003-01-24,18.7735595703125
2003-01-27,18.498910903930664
2003-01-28,19.53388214111328
2003-01-29,19.610918045043945
2003-01-30,19.57073402404785
2003-01-31,19.835329055786133
2003-02-03,19.523832321166992
2003-02-04,19.242488861083984
2003-02-05,19.054914474487305
2003-02-06,19.03147315979004
2003-02-07,18.904191970825195
2003-02-10,19.041521072387695
2003-02-11,18.495555877685547
2003-02-12,18.251047134399414
2003-02-13,18.18741226196289
2003-02-14,18.589338302612305
2003-02-18,18.954423904418945
2003-02-19,18.850589752197266
2003-02-20,18.569255828857422
2003-02-21,18.86065101623535
2003-02-24,18.27504539489746
2003-02-25,18.847183227539062
2003-02-26,18.527450561523438
2003-02-27,18.678903579711914
2003-02-28,18.927955627441406
2003-03-03,18.611591339111328
2003-03-04,18.140419006347656
2003-03-05,18.635154724121094
2003-03-06,18.520721435546875
2003-03-07,18.635154724121094
2003-03-10,18.19426918029785
2003-03-11,17.93511962890625
2003-03-12,17.669235229492188
2003-03-13,18.28849983215332
2003-03-14,18.264938354492188
2003-03-17,19.163549423217773
2003-03-18,18.793338775634766
2003-03-19,19.065942764282227
2003-03-20,19.392410278320312
2003-03-21,19.978012084960938
2003-03-24,19.24432373046875
2003-03-25,19.459716796875
2003-03-26,19.045757293701172
2003-03-27,19.092872619628906
2003-03-28,18.729385375976562
2003-03-31,18.709197998046875
2003-04-01,19.018829345703125
2003-04-02,19.516935348510742
2003-04-03,19.308273315429688
2003-04-04,19.34192657470703
2003-04-07,19.547231674194336
2003-04-08,19.493366241455078
2003-04-09,19.065942764282227
2003-04-10,19.187105178833008
2003-04-11,19.08277130126953
2003-04-14,19.688573837280273
2003-04-15,19.994848251342773
2003-04-16,19.678478240966797
2003-04-17,19.877058029174805
2003-04-21,19.782812118530273
2003-04-22,20.102550506591797
2003-04-23,20.01503562927246
2003-04-24,19.786176681518555
2003-04-25,19.452991485595703
2003-04-28,19.940988540649414
2003-04-29,20.334762573242188
2003-04-30,19.65155029296875
2003-05-01,19.463075637817383
2003-05-02,19.665023803710938
2003-05-05,19.419328689575195
2003-05-06,19.076040267944336
2003-05-07,19.183748245239258
2003-05-08,19.177011489868164
2003-05-09,19.419328689575195
2003-05-12,19.752519607543945
2003-05-13,19.947721481323242
2003-05-14,19.924161911010742
2003-05-15,20.55016326904297
2003-05-16,20.5333309173584
2003-05-19,20.122730255126953
2003-05-20,20.16312599182129
2003-05-21,20.15302276611328
2003-05-22,20.1732234954834
2003-05-23,20.169837951660156
2003-05-27,20.443679809570312
2003-05-28,20.84599494934082
2003-05-29,20.910236358642578
2003-05-30,21.370019912719727
2003-06-02,22.005611419677734
2003-06-03,21.86700439453125
2003-06-04,22.103656768798828
2003-06-05,22.0157527923584
2003-06-06,21.647247314453125
2003-06-09,21.366640090942383
2003-06-10,21.74191665649414
2003-06-11,21.83319854736328
2003-06-12,21.755420684814453
2003-06-13,21.616817474365234
2003-06-16,21.975175857543945
2003-06-17,22.13408660888672
2003-06-18,21.792613983154297
2003-06-19,21.637104034423828
2003-06-20,21.268592834472656
2003-06-23,21.052227020263672
2003-06-24,21.113082885742188
2003-06-25,20.977840423583984
2003-06-26,20.944042205810547
2003-06-27,21.045459747314453
2003-06-30,20.96095085144043
2003-07-01,20.930519104003906
2003-07-02,21.275362014770508
2003-07-03,21.234783172607422
2003-07-07,21.569488525390625
2003-07-08,21.535688400268555
2003-07-09,21.129981994628906
2003-07-10,20.609346389770508
2003-07-11,21.011661529541016
2003-07-14,21.278743743896484
2003-07-15,21.30916404724121
2003-07-16,21.136741638183594
2003-07-17,21.00151824951172
2003-07-18,21.204362869262695
2003-07-21,20.9947509765625
2003-07-22,21.157028198242188
2003-07-23,21.393678665161133
2003-07-24,21.637104034423828
2003-07-25,21.525541305541992
2003-07-28,21.42750358581543
2003-07-29,20.9947509765625
2003-07-30,20.751333236694336
2003-07-31,20.548490524291992
2003-08-01,20.16307258605957
2003-08-04,20.149551391601562
2003-08-05,19.899372100830078
2003-08-06,20.190114974975586
2003-08-07,20.308456420898438
2003-08-08,20.46734619140625
2003-08-11,20.54172134399414
2003-08-12,20.56199836730957
2003-08-13,20.409873962402344
2003-08-14,20.565391540527344
2003-08-15,20.690475463867188
2003-08-18,20.92713737487793
2003-08-19,20.923757553100586
2003-08-20,20.785140991210938
2003-08-21,20.751333236694336
2003-08-22,20.432140350341797
2003-08-25,20.47288703918457
2003-08-26,20.62908935546875
2003-08-27,20.46609115600586
2003-08-28,20.523826599121094
2003-08-29,20.713977813720703
2003-09-02,20.84981346130371
2003-09-03,20.96866226196289
2003-09-04,20.934711456298828
2003-09-05,21.05356216430664
2003-09-08,20.914335250854492
2003-09-09,20.747928619384766
2003-09-10,20.39818000793457
2003-09-11,20.584938049316406
2003-09-12,20.527223587036133
2003-09-15,20.35064125061035
2003-09-16,20.571361541748047
2003-09-17,20.469484329223633
2003-09-18,20.632478713989258
