Date,WMT
2000-05-03,11.335229873657227
2000-05-04,10.818180084228516
2000-05-05,10.884469032287598
2000-05-08,11.109848022460938
2000-05-09,11.242423057556152
2000-05-10,12.02462100982666
2000-05-11,11.878791809082031
2000-05-12,12.05113410949707
2000-05-15,12.090906143188477
2000-05-16,12.303025245666504
2000-05-17,11.958332061767578
2000-05-18,12.289770126342773
2000-05-19,12.104161262512207
2000-05-22,12.170449256896973
2000-05-23,12.130675315856934
2000-05-24,12.064393997192383
2000-05-25,11.66666316986084
2000-05-26,11.454547882080078
2000-05-30,11.32197093963623
2000-05-31,12.223480224609375
2000-06-01,12.090906143188477
2000-06-02,12.528412818908691
2000-06-05,12.581440925598145
2000-06-06,12.356059074401855
2000-06-07,12.27651596069336
2000-06-08,12.064393997192383
2000-06-09,11.454547882080078
2000-06-12,11.18939208984375
2000-06-13,11.66666316986084
2000-06-14,11.705949783325195
2000-06-15,11.7855806350708
2000-06-16,11.440507888793945
2000-06-19,11.546684265136719
2000-06-20,11.573234558105469
2000-06-21,11.453788757324219
2000-06-22,11.148518562316895
2000-06-23,11.413965225219727
2000-06-26,11.413965225219727
2000-06-27,12.064292907714844
2000-06-28,11.888442039489746
2000-06-29,11.493597030639648
2000-06-30,12.23682689666748
2000-07-03,12.077571868896484
2000-07-05,12.104109764099121
2000-07-06,12.210297584533691
2000-07-07,13.072967529296875
2000-07-10,13.006613731384277
2000-07-11,13.16586971282959
2000-07-12,12.953529357910156
2000-07-13,12.555366516113281
2000-07-14,12.634987831115723
2000-07-17,12.893800735473633
2000-07-18,12.754441261291504
2000-07-19,12.741171836853027
2000-07-20,12.741171836853027
2000-07-21,12.674812316894531
2000-07-24,12.197015762329102
2000-07-25,12.56863784790039
2000-07-26,12.475726127624512
2000-07-27,12.754441261291504
2000-07-28,12.462456703186035
2000-07-31,11.732492446899414
2000-08-01,11.573234558105469
2000-08-02,11.480324745178223
2000-08-03,11.440507888793945
2000-08-04,11.241427421569824
2000-08-07,11.705949783325195
2000-08-08,12.23682689666748
2000-08-09,11.387420654296875
2000-08-10,10.829991340637207
2000-08-11,11.068890571594238
2000-08-14,11.228157043457031
2000-08-15,10.949446678161621
2000-08-16,10.60437297821045
2000-08-17,10.61764144897461
2000-08-18,10.803447723388672
2000-08-21,10.405288696289062
2000-08-22,10.431835174560547
2000-08-23,10.431835174560547
2000-08-24,10.49819564819336
2000-08-25,10.723816871643066
2000-08-28,10.511467933654785
2000-08-29,10.49819564819336
2000-08-30,10.285840034484863
2000-08-31,10.113299369812012
2000-09-01,10.352202415466309
2000-09-05,10.564552307128906
2000-09-06,10.61764144897461
2000-09-07,10.829991340637207
2000-09-08,11.068890571594238
2000-09-11,11.546684265136719
2000-09-12,11.467053413391113
2000-09-13,11.453234672546387
2000-09-14,11.160920143127441
2000-09-15,11.054625511169434
2000-09-18,10.868612289428711
2000-09-19,10.60287857055664
2000-09-20,10.31057071685791
2000-09-21,10.629448890686035
2000-09-22,10.73574447631836
2000-09-25,10.416862487792969
2000-09-26,10.071402549743652
2000-09-27,10.230854034423828
2000-09-28,10.323854446411133
2000-09-29,10.230854034423828
2000-10-02,9.832243919372559
2000-10-03,9.73923397064209
2000-10-04,9.805667877197266
2000-10-05,9.79238510131836
2000-10-06,9.672800064086914
2000-10-09,9.593080520629883
2000-10-10,9.85881233215332
2000-10-11,9.632939338684082
2000-10-12,9.38049602508545
2000-10-13,9.566506385803223
2000-10-16,10.05811595916748
2000-10-17,9.779096603393555
2000-10-18,9.938539505004883
2000-10-19,10.164417266845703
2000-10-20,9.898681640625
2000-10-23,10.05811595916748
2000-10-24,10.2839937210083
2000-10-25,9.765809059143066
2000-10-26,9.234338760375977
2000-10-27,9.194475173950195
2000-10-30,9.300769805908203
2000-10-31,9.64622974395752
2000-11-01,9.925251007080078
2000-11-02,10.297281265258789
2000-11-03,10.071402549743652
2000-11-06,10.416862487792969
2000-11-07,10.403576850891113
2000-11-08,10.363714218139648
2000-11-09,10.018259048461914
2000-11-10,9.287481307983398
2000-11-13,9.632939338684082
2000-11-14,9.965112686157227
2000-11-15,10.416862487792969
2000-11-16,10.25741958618164
2000-11-17,10.323854446411133
2000-11-20,10.17769718170166
2000-11-21,10.018259048461914
2000-11-22,9.752523422241211
2000-11-24,9.606365203857422
2000-11-27,10.483299255371094
2000-11-28,10.416862487792969
2000-11-29,11.028061866760254
2000-11-30,11.094491004943848
2000-12-01,10.881900787353516
2000-12-04,11.439950942993164
2000-12-05,11.745543479919434
2000-12-06,11.652533531188965
2000-12-07,11.69239330291748
2000-12-08,11.5728120803833
2000-12-11,10.921759605407715
2000-12-12,11.028061866760254
2000-12-13,10.695881843566895
2000-12-14,10.855329513549805
2000-12-15,10.60287857055664
2000-12-18,10.749035835266113
2000-12-19,10.20427417755127
2000-12-20,10.416597366333008
2000-12-21,11.015254020690918
2000-12-22,11.174890518188477
2000-12-26,10.775792121887207
2000-12-27,11.188199996948242
2000-12-28,11.26801586151123
2000-12-29,11.307927131652832
2001-01-02,11.467571258544922
2001-01-03,12.438719749450684
2001-01-04,11.959803581237793
2001-01-05,11.480879783630371
2001-01-08,11.480879783630371
2001-01-09,11.228106498718262
2001-01-10,11.001948356628418
2001-01-11,11.055163383483887
2001-01-12,11.26801586151123
2001-01-16,11.640518188476562
2001-01-17,11.480879783630371
2001-01-18,11.294628143310547
2001-01-19,10.81569766998291
2001-01-22,11.188199996948242
2001-01-23,11.361145973205566
2001-01-24,11.387750625610352
2001-01-25,11.49417495727539
2001-01-26,11.414352416992188
2001-01-29,11.536745071411133
2001-01-30,11.445218086242676
2001-01-31,12.090166091918945
2001-02-01,11.856035232543945
2001-02-02,11.6559419631958
2001-02-05,11.460122108459473
2001-02-06,11.323893547058105
2001-02-07,11.634661674499512
2001-02-08,11.132323265075684
2001-02-09,10.727899551391602
2001-02-12,11.377107620239258
2001-02-13,11.515469551086426
2001-02-14,11.281322479248047
2001-02-15,11.068463325500488
2001-02-16,11.14509105682373
2001-02-20,11.366460800170898
2001-02-21,10.687455177307129
2001-02-22,10.578897476196289
2001-02-23,10.702354431152344
2001-02-26,10.870506286621094
2001-02-27,10.853483200073242
2001-02-28,10.661911964416504
2001-03-01,10.28941822052002
2001-03-02,10.412874221801758
2001-03-05,10.295798301696777
2001-03-06,10.546971321105957
2001-03-07,10.791756629943848
2001-03-08,10.99397087097168
2001-03-09,10.808783531188965
2001-03-12,10.283027648925781
2001-03-13,10.3873291015625
2001-03-14,10.046758651733398
2001-03-15,10.185113906860352
2001-03-16,9.989291191101074
2001-03-19,10.085076332092285
2001-03-20,10.191499710083008
2001-03-21,10.298086166381836
2001-03-22,9.999653816223145
2001-03-23,10.140344619750977
2001-03-26,10.57307243347168
2001-03-27,10.720154762268066
2001-03-28,10.58586311340332
2001-03-29,10.790499687194824
2001-03-30,10.764924049377441
2001-04-02,10.794769287109375
2001-04-03,10.48567008972168
2001-04-04,10.63062572479248
2001-04-05,10.773449897766113
2001-04-06,10.922661781311035
2001-04-09,10.722286224365234
2001-04-10,10.837395668029785
2001-04-11,10.707365036010742
2001-04-12,10.594388008117676
2001-04-16,10.455829620361328
2001-04-17,10.496330261230469
2001-04-18,11.240280151367188
2001-04-19,11.191252708435059
2001-04-20,11.022856712341309
2001-04-23,11.0931978225708
2001-04-24,10.679652214050293
2001-04-25,10.801163673400879
2001-04-26,10.922661781311035
2001-04-27,11.261600494384766
2001-04-30,11.029245376586914
2001-05-01,11.40442180633545
2001-05-02,11.314892768859863
2001-05-03,11.319159507751465
2001-05-04,11.302102088928223
2001-05-07,11.095332145690918
2001-05-08,11.080409049987793
2001-05-09,10.997270584106445
2001-05-10,11.387371063232422
2001-05-11,11.532325744628906
2001-05-14,11.585607528686523
2001-05-15,11.084667205810547
2001-05-16,11.010063171386719
2001-05-17,11.033514022827148
2001-05-18,11.0931978225708
2001-05-21,11.340473175048828
2001-05-22,11.408684730529785
2001-05-23,11.19552230834961
2001-05-24,11.27438735961914
2001-05-25,10.914141654968262
2001-05-29,10.916269302368164
2001-05-30,10.971694946289062
2001-05-31,11.031384468078613
2001-06-01,11.024988174438477
2001-06-04,10.869373321533203
2001-06-05,10.935452461242676
2001-06-06,10.81821346282959
2001-06-07,10.892822265625
2001-06-08,10.87576961517334
2001-06-11,10.707365036010742
2001-06-12,10.779845237731934
2001-06-13,10.690315246582031
2001-06-14,10.551756858825684
2001-06-15,10.2639799118042
2001-06-18,10.342849731445312
2001-06-19,10.415328025817871
2001-06-20,10.630940437316895
2001-06-21,10.769689559936523
2001-06-22,10.669356346130371
2001-06-25,10.46015453338623
2001-06-26,10.481502532958984
2001-06-27,10.35342025756836
2001-06-28,10.539139747619629
2001-06-29,10.417463302612305
2001-07-02,10.620259284973145
2001-07-03,10.507122993469238
2001-07-05,10.374768257141113
2001-07-06,10.105794906616211
2001-07-09,10.300055503845215
2001-07-10,10.139945030212402
2001-07-11,10.428140640258789
2001-07-12,11.068560600280762
2001-07-13,11.292693138122559
2001-07-16,11.41651725769043
2001-07-17,11.388761520385742
2001-07-18,11.5232515335083
2001-07-19,11.576616287231445
2001-07-20,11.58729362487793
2001-07-23,11.320449829101562
2001-07-24,11.335392951965332
2001-07-25,11.762344360351562
2001-07-26,11.847725868225098
2001-07-27,11.828514099121094
2001-07-30,11.928847312927246
2001-07-31,11.933117866516113
2001-08-01,11.743127822875977
2001-08-02,11.952327728271484
2001-08-03,11.824250221252441
2001-08-06,11.634256362915039
2001-08-07,11.758063316345215
2001-08-08,11.640661239624023
2001-08-09,11.563812255859375
2001-08-10,11.442131042480469
2001-08-13,11.143266677856445
2001-08-14,11.1774263381958
2001-08-15,11.100573539733887
2001-08-16,11.034400939941406
2001-08-17,10.844407081604004
2001-08-20,11.013056755065918
2001-08-21,10.660819053649902
2001-08-22,10.72486400604248
2001-08-23,10.618128776550293
2001-08-24,10.876425743103027
2001-08-27,10.75688362121582
2001-08-28,10.694976806640625
2001-08-29,10.492179870605469
2001-08-30,10.161297798156738
2001-08-31,10.257356643676758
2001-09-04,10.342745780944824
2001-09-05,10.492179870605469
2001-09-06,10.112199783325195
2001-09-07,9.86670207977295
2001-09-10,9.8688383102417
2001-09-17,9.392792701721191
2001-09-18,9.680980682373047
2001-09-19,9.717328071594238
2001-09-20,9.687397956848145
2001-09-21,9.548425674438477
2001-09-24,10.108589172363281
2001-09-25,10.348044395446777
2001-09-26,10.578953742980957
2001-09-27,10.559706687927246
2001-09-28,10.58322811126709
2001-10-01,10.638818740844727
2001-10-02,11.032212257385254
2001-10-03,11.273810386657715
2001-10-04,11.010836601257324
2001-10-05,11.20325756072998
2001-10-08,10.927454948425293
2001-10-09,11.134838104248047
2001-10-10,11.466238975524902
2001-10-11,11.436302185058594
2001-10-12,11.310152053833008
2001-10-15,11.43416690826416
2001-10-16,11.361470222473145
2001-10-17,11.16477108001709
2001-10-18,11.096353530883789
2001-10-19,11.333671569824219
2001-10-22,11.340086936950684
2001-10-23,11.248152732849121
2001-10-24,11.220357894897461
2001-10-25,11.395676612854004
2001-10-26,11.421333312988281
2001-10-29,11.096353530883789
2001-10-30,10.818410873413086
2001-10-31,10.989448547363281
2001-11-01,11.169045448303223
2001-11-02,11.325125694274902
2001-11-05,11.523959159851074
2001-11-06,11.746309280395508
2001-11-07,11.506857872009277
2001-11-08,11.652239799499512
2001-11-09,11.780527114868164
2001-11-12,11.883148193359375
2001-11-13,11.600930213928223
2001-11-14,11.819000244140625
2001-11-15,11.97294807434082
2001-11-16,11.780527114868164
2001-11-19,11.919493675231934
2001-11-20,11.908809661865234
2001-11-21,11.784802436828613
2001-11-23,11.930187225341797
2001-11-26,11.919493675231934
2001-11-27,11.77624225616455
2001-11-28,11.75914478302002
2001-11-29,11.684308052062988
2001-11-30,11.791213035583496
2001-12-03,11.66934585571289
2001-12-04,11.795488357543945
2001-12-05,12.094815254211426
2001-12-06,11.891700744628906
2001-12-07,11.831838607788086
2001-12-10,11.603066444396973
2001-12-11,11.562442779541016
2001-12-12,11.615894317626953
2001-12-13,11.408502578735352
2001-12-14,11.558164596557617
2001-12-17,11.940875053405762
2001-12-18,11.925909996032715
2001-12-19,12.047928810119629
2001-12-20,12.043649673461914
2001-12-21,12.324082374572754
2001-12-24,12.229888916015625
2001-12-26,12.4482421875
2001-12-27,12.495340347290039
2001-12-28,12.491057395935059
2001-12-31,12.319799423217773
2002-01-02,12.426830291748047
2002-01-03,12.411853790283203
2002-01-04,12.330514907836914
2002-01-07,12.285548210144043
2002-01-08,12.381875038146973
2002-01-09,12.073620796203613
2002-01-10,12.202059745788574
2002-01-11,11.94517707824707
2002-01-14,11.936617851257324
2002-01-15,12.174232482910156
2002-01-16,11.985847473144531
2002-01-17,12.150689125061035
2002-01-18,12.062915802001953
2002-01-22,12.418274879455566
2002-01-23,12.814300537109375
2002-01-24,12.773622512817383
2002-01-25,12.501765251159668
2002-01-28,12.550992012023926
2002-01-29,12.396867752075195
2002-01-30,12.790762901306152
2002-01-31,12.839993476867676
2002-02-01,12.685858726501465
2002-02-04,12.608793258666992
2002-02-05,12.587386131286621
2002-02-06,12.60451602935791
2002-02-07,12.499618530273438
2002-02-08,12.662311553955078
2002-02-11,12.897796630859375
2002-02-12,12.865684509277344
2002-02-13,12.869963645935059
2002-02-14,12.94916820526123
2002-02-15,12.850696563720703
2002-02-19,12.692285537719727
2002-02-20,12.848550796508789
2002-02-21,12.747949600219727
2002-02-22,12.833576202392578
2002-02-25,12.983421325683594
2002-02-26,13.293827056884766
2002-02-27,13.32594108581543
2002-02-28,13.274560928344727
2002-03-01,13.445817947387695
2002-03-04,13.482206344604492
2002-03-05,13.006970405578613
2002-03-06,13.036937713623047
2002-03-07,13.208195686340332
2002-03-08,13.383732795715332
2002-03-11,13.385879516601562
2002-03-12,13.321654319763184
2002-03-13,13.270277976989746
2002-03-14,13.330212593078613
2002-03-15,13.647041320800781
2002-03-18,13.604230880737305
2002-03-19,13.584961891174316
2002-03-20,13.541027069091797
2002-03-21,13.330994606018066
2002-03-22,13.298836708068848
2002-03-25,13.133808135986328
2002-03-26,13.324557304382324
2002-03-27,13.288125038146973
2002-03-28,13.138092994689941
2002-04-01,12.765170097351074
2002-04-02,12.630146980285645
2002-04-03,12.559417724609375
2002-04-04,12.705162048339844
2002-04-05,12.67516040802002
2002-04-08,12.81232738494873
2002-04-09,12.880906105041504
2002-04-10,12.981637001037598
2002-04-11,12.895905494689941
2002-04-12,13.123092651367188
2002-04-15,12.844470024108887
2002-04-16,12.859472274780273
2002-04-17,12.707304000854492
2002-04-18,12.462971687316895
2002-04-19,12.630146980285645
2002-04-22,12.33437728881836
2002-04-23,12.441537857055664
2002-04-24,12.312946319580078
2002-04-25,12.216499328613281
2002-04-26,11.959312438964844
2002-04-29,12.045039176940918
2002-04-30,11.97217082977295
2002-05-01,12.173627853393555
2002-05-02,12.141489028930664
2002-05-03,11.8414306640625
2002-05-06,11.571383476257324
2002-05-07,11.789993286132812
2002-05-08,12.085762977600098
2002-05-09,11.785704612731934
2002-05-10,11.500651359558105
2002-05-13,11.796424865722656
2002-05-14,12.300086975097656
2002-05-15,12.167208671569824
2002-05-16,12.505839347839355
2002-05-17,12.501551628112793
2002-05-20,12.387961387634277
2002-05-21,12.13077449798584
2002-05-22,12.173627853393555
2002-05-23,12.068615913391113
2002-05-24,11.899297714233398
2002-05-28,11.742838859558105
2002-05-29,11.687119483947754
2002-05-30,11.571383476257324
2002-05-31,11.594961166381836
2002-06-03,11.391345024108887
2002-06-04,11.573519706726074
2002-06-05,11.779274940490723
2002-06-06,11.594961166381836
2002-06-07,11.665688514709473
2002-06-10,12.087905883789062
2002-06-11,12.098624229431152
2002-06-12,12.495125770568848
2002-06-13,12.109338760375977
2002-06-14,12.205779075622559
2002-06-17,12.497261047363281
2002-06-18,12.548697471618652
2002-06-19,12.320155143737793
2002-06-20,12.124868392944336
2002-06-21,11.798677444458008
2002-06-24,11.963919639587402
2002-06-25,11.824435234069824
2002-06-26,11.936026573181152
2002-06-27,12.3823881149292
2002-06-28,11.805116653442383
2002-07-01,11.674213409423828
2002-07-02,11.463900566101074
2002-07-03,11.811554908752441
2002-07-05,12.017570495605469
2002-07-08,11.931729316711426
2002-07-09,11.727859497070312
2002-07-10,11.536867141723633
2002-07-11,11.626994132995605
2002-07-12,11.341574668884277
2002-07-15,11.4681978225708
2002-07-16,10.70422077178955
2002-07-17,10.354423522949219
2002-07-18,10.174158096313477
2002-07-19,9.978872299194336
2002-07-22,9.571135520935059
2002-07-23,9.678435325622559
2002-07-24,10.287894248962402
2002-07-25,10.086173057556152
2002-07-26,10.339400291442871
2002-07-29,10.629109382629395
2002-07-30,10.541122436523438
2002-07-31,10.554000854492188
2002-08-01,10.172014236450195
2002-08-02,9.893033981323242
2002-08-05,9.78573226928711
2002-08-06,10.14626407623291
2002-08-07,10.38232135772705
2002-08-08,10.556148529052734
2002-08-09,10.558293342590332
2002-08-12,10.388758659362793
2002-08-13,10.453140258789062
2002-08-14,11.292221069335938
2002-08-15,11.740735054016113
2002-08-16,11.543307304382324
2002-08-19,11.736446380615234
2002-08-20,11.541158676147461
2002-08-21,11.607684135437012
2002-08-22,11.64201831817627
2002-08-23,11.414545059204102
2002-08-26,11.45960521697998
2002-08-27,11.399519920349121
2002-08-28,11.45960521697998
2002-08-29,11.416686058044434
2002-08-30,11.476775169372559
2002-09-03,11.131272315979004
2002-09-04,11.232133865356445
2002-09-05,10.931692123413086
2002-09-06,11.326556205749512
2002-09-09,11.433858871459961
2002-09-10,11.755757331848145
2002-09-11,11.631295204162598
2002-09-12,11.399519920349121
2002-09-13,11.674213409423828
2002-09-16,11.74931812286377
2002-09-17,11.644163131713867
2002-09-18,11.686070442199707
2002-09-19,11.539937973022461
2002-09-20,11.754838943481445
2002-09-23,11.303555488586426
2002-09-24,11.065024375915527
2002-09-25,11.183213233947754
2002-09-26,11.542083740234375
2002-09-27,11.011292457580566
2002-09-30,10.581500053405762
2002-10-01,11.112295150756836
2002-10-02,11.028487205505371
2002-10-03,10.981207847595215
2002-10-04,11.120891571044922
2002-10-07,10.820037841796875
2002-10-08,11.303555488586426
2002-10-09,10.903846740722656
2002-10-10,11.097258567810059
2002-10-11,11.567869186401367
2002-10-14,11.636643409729004
2002-10-15,12.09652328491211
2002-10-16,12.197525024414062
2002-10-17,11.890218734741211
2002-10-18,12.094372749328613
2002-10-21,12.120157241821289
2002-10-22,12.055688858032227
2002-10-23,12.298526763916016
2002-10-24,12.135207176208496
2002-10-25,12.32001781463623
2002-10-28,12.049249649047852
2002-10-29,12.135207176208496
2002-10-30,11.56143569946289
2002-10-31,11.50770378112793
2002-11-01,11.722601890563965
2002-11-04,11.486217498779297
2002-11-05,11.694666862487793
2002-11-06,11.677472114562988
2002-11-07,11.604409217834473
2002-11-08,11.610856056213379
2002-11-11,11.389513969421387
2002-11-12,11.572175979614258
2002-11-13,11.8150053024292
2002-11-14,11.941797256469727
2002-11-15,11.924609184265137
2002-11-18,11.535643577575684
2002-11-19,11.372321128845215
2002-11-20,11.690374374389648
2002-11-21,11.59366512298584
2002-11-22,11.552838325500488
2002-11-25,11.565728187561035
2002-11-26,11.44109058380127
2002-11-27,11.784919738769531
2002-11-29,11.582923889160156
2002-12-02,11.686070442199707
2002-12-03,11.58936595916748
2002-12-04,11.698966026306152
2002-12-05,11.393803596496582
2002-12-06,11.398109436035156
2002-12-09,11.142382621765137
2002-12-10,11.27991771697998
2002-12-11,11.174613952636719
2002-12-12,11.04137897491455
2002-12-13,10.860868453979492
2002-12-16,11.16171932220459
2002-12-17,10.946822166442871
2002-12-18,10.842448234558105
2002-12-19,10.795099258422852
2002-12-20,10.93069076538086
2002-12-23,10.672429084777832
2002-12-24,10.696101188659668
2002-12-26,10.709017753601074
2002-12-27,10.579887390136719
2002-12-30,10.89840316772461
2002-12-31,10.870429039001465
2003-01-02,11.105008125305176
2003-01-03,10.760666847229004
2003-01-06,10.801554679870605
2003-01-07,10.859661102294922
2003-01-08,10.758516311645508
2003-01-09,11.173872947692871
2003-01-10,11.109312057495117
2003-01-13,11.036139488220215
2003-01-14,11.064118385314941
2003-01-15,10.887641906738281
2003-01-16,10.82522964477539
2003-01-17,10.7542142868042
2003-01-21,10.54760456085205
2003-01-22,10.345305442810059
2003-01-23,10.452911376953125
2003-01-24,10.179591178894043
2003-01-27,10.136548042297363
2003-01-28,10.368982315063477
2003-01-29,10.351761817932129
2003-01-30,10.23769760131836
2003-01-31,10.287199974060059
2003-02-03,10.345305442810059
2003-02-04,10.147307395935059
2003-02-05,10.05907154083252
2003-02-06,10.069832801818848
2003-02-07,10.069832801818848
2003-02-10,10.119332313537598
2003-02-11,10.16882610321045
2003-02-12,10.297956466674805
2003-02-13,10.252764701843262
2003-02-14,10.577735900878906
2003-02-18,10.562670707702637
2003-02-19,10.495955467224121
2003-02-20,10.347455024719238
2003-02-21,10.523930549621582
2003-02-24,10.252764701843262
2003-02-25,10.42278003692627
2003-02-26,10.293654441833496
2003-02-27,10.364670753479004
2003-02-28,10.343152046203613
2003-03-03,10.285046577453613
2003-03-04,10.093504905700684
2003-03-05,10.304413795471191
2003-03-06,10.201111793518066
2003-03-07,10.356066703796387
2003-03-10,10.1430025100708
2003-03-11,10.071988105773926
2003-03-12,10.222636222839355
2003-03-13,10.66382122039795
2003-03-14,10.622930526733398
2003-03-17,11.1846342086792
2003-03-18,11.244893074035645
2003-03-19,11.436766624450684
2003-03-20,11.449705123901367
2003-03-21,11.786014556884766
2003-03-24,11.322505950927734
2003-03-25,11.527314186096191
2003-03-26,11.497133255004883
2003-03-27,11.54240608215332
2003-03-28,11.454010009765625
2003-03-31,11.21687126159668
2003-04-01,11.300949096679688
2003-04-02,11.65666389465332
2003-04-03,11.652355194091797
2003-04-04,11.770925521850586
2003-04-07,11.71056079864502
2003-04-08,11.762298583984375
2003-04-09,11.576897621154785
2003-04-10,11.766602516174316
2003-04-11,11.421670913696289
2003-04-14,11.35053539276123
2003-04-15,11.91967487335205
2003-04-16,11.757991790771484
2003-04-17,11.94554328918457
2003-04-21,11.852846145629883
2003-04-22,12.07059097290039
2003-04-23,12.068424224853516
2003-04-24,11.880866050720215
2003-04-25,11.857154846191406
2003-04-28,12.092145919799805
2003-04-29,12.197781562805176
2003-04-30,12.141728401184082
2003-05-01,12.059805870056152
2003-05-02,12.105080604553223
2003-05-05,11.98220157623291
2003-05-06,12.053339958190918
2003-05-07,11.874406814575195
2003-05-08,11.859314918518066
2003-05-09,12.029624938964844
2003-05-12,12.223649978637695
2003-05-13,11.962796211242676
2003-05-14,11.620018005371094
2003-05-15,11.589836120605469
2003-05-16,11.408742904663086
2003-05-19,11.311727523803711
2003-05-20,11.385025024414062
2003-05-21,11.337599754333496
2003-05-22,11.404425621032715
2003-05-23,11.210403442382812
2003-05-27,11.318198204040527
2003-05-28,11.501445770263672
2003-05-29,11.385025024414062
2003-05-30,11.341913223266602
2003-06-02,11.309565544128418
2003-06-03,11.393649101257324
2003-06-04,11.611387252807617
2003-06-05,11.775232315063477
2003-06-06,11.559652328491211
2003-06-09,11.596302032470703
2003-06-10,11.80541706085205
2003-06-11,11.941235542297363
2003-06-12,11.863631248474121
2003-06-13,11.658818244934082
2003-06-16,11.911053657531738
2003-06-17,11.870094299316406
2003-06-18,11.92839241027832
2003-06-19,11.766450881958008
2003-06-20,11.716776847839355
2003-06-23,11.6044921875
2003-06-24,11.790196418762207
2003-06-25,11.699501037597656
2003-06-26,11.744843482971191
2003-06-27,11.617445945739746
2003-06-30,11.589375495910645
2003-07-01,11.736213684082031
2003-07-02,12.034204483032227
2003-07-03,11.867936134338379
2003-07-07,12.211278915405273
2003-07-08,12.243668556213379
2003-07-09,12.040681838989258
2003-07-10,12.012609481811523
2003-07-11,12.206954956054688
2003-07-14,12.232867240905762
2003-07-15,12.377544403076172
2003-07-16,12.232867240905762
2003-07-17,12.04931926727295
2003-07-18,12.308441162109375
2003-07-21,12.083868026733398
2003-07-22,12.286849975585938
2003-07-23,12.200478553771973
2003-07-24,12.012609481811523
2003-07-25,12.133537292480469
2003-07-28,12.127062797546387
2003-07-29,11.982380867004395
2003-07-30,12.070914268493652
2003-07-31,12.073071479797363
2003-08-01,11.934868812561035
2003-08-04,12.055797576904297
2003-08-05,11.941351890563965
2003-08-06,12.036365509033203
2003-08-07,12.308441162109375
2003-08-08,12.47472095489502
2003-08-11,12.459601402282715
2003-08-12,12.69713020324707
2003-08-13,12.539496421813965
2003-08-14,12.509264945983887
2003-08-15,12.545985221862793
2003-08-18,12.723047256469727
2003-08-19,12.714411735534668
2003-08-20,12.692815780639648
2003-08-21,12.781351089477539
2003-08-22,12.610758781433105
2003-08-25,12.761917114257812
2003-08-26,12.761917114257812
2003-08-27,12.764077186584473
2003-08-28,12.805097579956055
2003-08-29,12.77702522277832
2003-09-02,12.938979148864746
2003-09-03,12.951939582824707
2003-09-04,12.973530769348145
2003-09-05,12.716564178466797
2003-09-08,12.651782989501953
2003-09-09,12.32140064239502
2003-09-10,12.2760591506958
2003-09-11,12.416412353515625
2003-09-12,12.412097930908203
2003-09-15,12.470399856567383
2003-09-16,12.61507797241211
2003-09-17,12.435848236083984
2003-09-18,12.630194664001465
