Date,JBL
2000-07-05,37.16660690307617
2000-07-06,38.37803268432617
2000-07-07,41.67311096191406
2000-07-10,43.80523681640625
2000-07-11,45.01666259765625
2000-07-12,45.501251220703125
2000-07-13,44.58054733276367
2000-07-14,44.871299743652344
2000-07-17,45.62238693237305
2000-07-18,42.73917007446289
2000-07-19,42.39997482299805
2000-07-20,43.51451873779297
2000-07-21,41.915409088134766
2000-07-24,41.866943359375
2000-07-25,41.9638671875
2000-07-26,40.21941375732422
2000-07-27,37.505802154541016
2000-07-28,36.58512878417969
2000-07-31,38.814151763916016
2000-08-01,37.94193649291992
2000-08-02,36.53667068481445
2000-08-03,38.71724319458008
2000-08-04,35.90673065185547
2000-08-07,41.09164047241211
2000-08-08,40.51017379760742
2000-08-09,43.51451873779297
2000-08-10,42.64225769042969
2000-08-11,44.774375915527344
2000-08-14,44.871299743652344
2000-08-15,45.93736267089844
2000-08-16,45.74352264404297
2000-08-17,47.85141372680664
2000-08-18,47.972537994384766
2000-08-21,48.335968017578125
2000-08-22,44.96820068359375
2000-08-23,44.24137496948242
2000-08-24,44.386722564697266
2000-08-25,44.774375915527344
2000-08-28,44.75013732910156
2000-08-29,45.59814453125
2000-08-30,45.93736267089844
2000-08-31,49.450504302978516
2000-09-01,50.87998580932617
2000-09-05,48.021018981933594
2000-09-06,49.159751892089844
2000-09-07,50.00775146484375
2000-09-08,51.049591064453125
2000-09-11,50.75882339477539
2000-09-12,50.08043670654297
2000-09-13,47.972537994384766
2000-09-14,49.910823822021484
2000-09-15,49.03859329223633
2000-09-18,45.74352264404297
2000-09-19,46.76112747192383
2000-09-20,50.29850769042969
2000-09-21,44.774375915527344
2000-09-22,42.64225769042969
2000-09-25,45.74352264404297
2000-09-26,43.61140060424805
2000-09-27,43.223751068115234
2000-09-28,45.06514358520508
2000-09-29,43.99907302856445
2000-10-02,42.20615005493164
2000-10-03,41.18855285644531
2000-10-04,40.41324996948242
2000-10-05,38.76569747924805
2000-10-06,39.73483657836914
2000-10-09,36.34285354614258
2000-10-10,32.61164093017578
2000-10-11,33.144683837890625
2000-10-12,34.11379623413086
2000-10-13,38.2811279296875
2000-10-16,37.84502029418945
2000-10-17,35.13142013549805
2000-10-18,37.45735168457031
2000-10-19,44.871299743652344
2000-10-20,46.51884078979492
2000-10-23,44.2898063659668
2000-10-24,44.774375915527344
2000-10-25,40.36478805541992
2000-10-26,41.77004623413086
2000-10-27,41.721580505371094
2000-10-30,39.54100799560547
2000-10-31,44.24137496948242
2000-11-01,42.88456344604492
2000-11-02,45.5496940612793
2000-11-03,43.80523681640625
2000-11-06,44.2898063659668
2000-11-07,39.68638610839844
2000-11-08,36.24592208862305
2000-11-09,34.84068298339844
2000-11-10,34.307655334472656
2000-11-13,35.42216873168945
2000-11-14,37.36043930053711
2000-11-15,37.796546936035156
2000-11-16,35.664451599121094
2000-11-17,37.45735168457031
2000-11-20,36.29437255859375
2000-11-21,35.32524108886719
2000-11-22,33.338504791259766
2000-11-24,35.32524108886719
2000-11-27,35.712886810302734
2000-11-28,31.83633041381836
2000-11-29,31.01255989074707
2000-11-30,24.22856903076172
2000-12-01,27.81437873840332
2000-12-04,26.0214786529541
2000-12-05,30.81873321533203
2000-12-06,27.76593017578125
2000-12-07,28.97736358642578
2000-12-08,29.171199798583984
2000-12-11,29.946508407592773
2000-12-12,28.008216857910156
2000-12-13,26.118391036987305
2000-12-14,23.840904235839844
2000-12-15,22.484100341796875
2000-12-18,20.9334716796875
2000-12-19,21.56342315673828
2000-12-20,16.281591415405273
2000-12-21,16.572341918945312
2000-12-22,16.959991455078125
2000-12-26,17.05689811706543
2000-12-27,17.832225799560547
2000-12-28,20.10970687866211
2000-12-29,19.673585891723633
2001-01-02,18.122961044311523
2001-01-03,19.770503997802734
2001-01-04,17.977588653564453
2001-01-05,18.365245819091797
2001-01-08,17.54147720336914
2001-01-09,17.78376579284668
2001-01-10,18.365245819091797
2001-01-11,21.514963150024414
2001-01-12,23.55015754699707
2001-01-16,23.986268997192383
2001-01-17,26.118391036987305
2001-01-18,29.316564559936523
2001-01-19,28.686620712280273
2001-01-22,27.232892990112305
2001-01-23,27.572092056274414
2001-01-24,27.81437873840332
2001-01-25,26.651412963867188
2001-01-26,28.4443416595459
2001-01-29,28.105133056640625
2001-01-30,28.996736526489258
2001-01-31,29.849590301513672
2001-02-01,29.903852462768555
2001-02-02,28.38425064086914
2001-02-05,26.740575790405273
2001-02-06,26.089323043823242
2001-02-07,24.3138427734375
2001-02-08,23.375715255737305
2001-02-09,22.406570434570312
2001-02-12,21.321128845214844
2001-02-13,20.941226959228516
2001-02-14,22.468603134155273
2001-02-15,24.53868293762207
2001-02-16,21.670024871826172
2001-02-20,19.576675415039062
2001-02-21,19.61544418334961
2001-02-22,19.491384506225586
2001-02-23,19.677473068237305
2001-02-26,18.917654037475586
2001-02-27,16.4056453704834
2001-02-28,17.429061889648438
2001-03-01,16.84756851196289
2001-03-02,17.48333168029785
2001-03-05,18.343929290771484
2001-03-06,19.212278366088867
2001-03-07,19.63094711303711
2001-03-08,19.460376739501953
2001-03-09,18.219873428344727
2001-03-12,16.126527786254883
2001-03-13,16.436660766601562
2001-03-14,16.281591415405273
2001-03-15,16.048992156982422
2001-03-16,14.730966567993164
2001-03-19,15.824165344238281
2001-03-20,14.048686027526855
2001-03-21,15.320204734802246
2001-03-22,18.723834991455078
2001-03-23,19.421613693237305
2001-03-26,18.219873428344727
2001-03-27,18.46023178100586
2001-03-28,16.971620559692383
2001-03-29,16.002485275268555
2001-03-30,16.76228904724121
2001-04-02,16.01023292541504
2001-04-03,14.847261428833008
2001-04-04,14.684440612792969
2001-04-05,17.677160263061523
2001-04-06,17.157695770263672
2001-04-09,17.080171585083008
2001-04-10,18.902151107788086
2001-04-11,19.382848739624023
2001-04-12,20.15816307067871
2001-04-16,19.47588539123535
2001-04-17,20.258953094482422
2001-04-18,22.639175415039062
2001-04-19,23.647075653076172
2001-04-20,25.151187896728516
2001-04-23,22.135221481323242
2001-04-24,20.917970657348633
2001-04-25,22.693437576293945
2001-04-26,22.406570434570312
2001-04-27,21.75531005859375
2001-04-30,22.51512336730957
2001-05-01,23.065593719482422
2001-05-02,25.616374969482422
2001-05-03,24.112262725830078
2001-05-04,25.3992862701416
2001-05-07,25.600873947143555
2001-05-08,25.72491455078125
2001-05-09,24.81003761291504
2001-05-10,24.445653915405273
2001-05-11,23.87192153930664
2001-05-14,23.70135498046875
2001-05-15,23.91068458557129
2001-05-16,23.49201202392578
2001-05-17,25.25972557067871
2001-05-18,25.58536148071289
2001-05-21,29.26810646057129
2001-05-22,29.45417594909668
2001-05-23,26.763845443725586
2001-05-24,27.01969337463379
2001-05-25,26.740575790405273
2001-05-29,24.62396812438965
2001-05-30,21.871601104736328
2001-05-31,22.778724670410156
2001-06-01,21.980154037475586
2001-06-04,23.127614974975586
2001-06-05,24.82555389404297
2001-06-06,23.957199096679688
2001-06-07,25.36052131652832
2001-06-08,23.654827117919922
2001-06-11,21.514963150024414
2001-06-12,21.057531356811523
2001-06-13,20.83268165588379
2001-06-14,19.514657974243164
2001-06-15,20.27446174621582
2001-06-18,18.274152755737305
2001-06-19,19.468141555786133
2001-06-20,18.498991012573242
2001-06-21,20.0418643951416
2001-06-22,19.189016342163086
2001-06-25,19.61544418334961
2001-06-26,20.615596771240234
2001-06-27,20.507055282592773
2001-06-28,22.104198455810547
2001-06-29,23.926193237304688
2001-07-02,22.74771499633789
2001-07-03,22.577138900756836
2001-07-05,21.406414031982422
2001-07-06,17.832225799560547
2001-07-09,19.646448135375977
2001-07-10,18.16560173034668
2001-07-11,18.99519157409668
2001-07-12,20.9334716796875
2001-07-13,21.03426742553711
2001-07-16,21.1738224029541
2001-07-17,21.980154037475586
2001-07-18,20.45277976989746
2001-07-19,22.22825050354004
2001-07-20,22.049924850463867
2001-07-23,21.902618408203125
2001-07-24,22.259258270263672
2001-07-25,23.72461700439453
2001-07-26,24.24407386779785
2001-07-27,25.368276596069336
2001-07-30,24.771284103393555
2001-07-31,25.197710037231445
2001-08-01,26.44595718383789
2001-08-02,25.600873947143555
2001-08-03,25.577613830566406
2001-08-06,25.213211059570312
2001-08-07,24.422386169433594
2001-08-08,22.56938362121582
2001-08-09,21.956886291503906
2001-08-10,21.72429847717285
2001-08-13,21.980154037475586
2001-08-14,21.321128845214844
2001-08-15,20.15816307067871
2001-08-16,20.150413513183594
2001-08-17,17.677160263061523
2001-08-20,17.855484008789062
2001-08-21,17.289499282836914
2001-08-22,18.026044845581055
2001-08-23,18.041547775268555
2001-08-24,19.27429962158203
2001-08-27,18.762609481811523
2001-08-28,18.018293380737305
2001-08-29,17.684911727905273
2001-08-30,17.10343360900879
2001-08-31,17.917510986328125
2001-09-04,16.281591415405273
2001-09-05,14.4208402633667
2001-09-06,14.343310356140137
2001-09-07,14.033182144165039
2001-09-10,14.07194709777832
2001-09-17,12.800436973571777
2001-09-18,11.5986909866333
2001-09-19,11.63746166229248
2001-09-20,11.62971019744873
2001-09-21,12.521322250366211
2001-09-24,13.909131050109863
2001-09-25,13.940144538879395
2001-09-26,13.381922721862793
2001-09-27,13.374163627624512
2001-09-28,13.878117561340332
2001-10-01,13.412925720214844
2001-10-02,13.715300559997559
2001-10-03,15.707858085632324
2001-10-04,16.19631004333496
2001-10-05,15.5450439453125
2001-10-08,15.692353248596191
2001-10-09,14.886028289794922
2001-10-10,16.320354461669922
2001-10-11,17.754690170288086
2001-10-12,17.832225799560547
2001-10-15,17.591873168945312
2001-10-16,18.219873428344727
2001-10-17,18.026044845581055
2001-10-18,16.901840209960938
2001-10-19,17.87874412536621
2001-10-22,17.754690170288086
2001-10-23,18.142345428466797
2001-10-24,18.716079711914062
2001-10-25,19.7549991607666
2001-10-26,19.103742599487305
2001-10-29,17.444562911987305
2001-10-30,16.165292739868164
2001-10-31,16.436660766601562
2001-11-01,17.60738182067871
2001-11-02,18.173364639282227
2001-11-05,19.26655387878418
2001-11-06,20.491540908813477
2001-11-07,20.507055282592773
2001-11-08,19.63094711303711
2001-11-09,19.537912368774414
2001-11-12,19.576675415039062
2001-11-13,20.24344825744629
2001-11-14,20.646604537963867
2001-11-15,20.359737396240234
2001-11-16,20.9024600982666
2001-11-19,20.762907028198242
2001-11-20,19.351839065551758
2001-11-21,19.514657974243164
2001-11-23,19.723983764648438
2001-11-26,20.700881958007812
2001-11-27,21.538223266601562
2001-11-28,20.468294143676758
2001-11-29,20.313228607177734
2001-11-30,20.39076042175293
2001-12-03,19.871299743652344
2001-12-04,21.282373428344727
2001-12-05,23.46099853515625
2001-12-06,23.69359588623047
2001-12-07,23.011323928833008
2001-12-10,22.72446060180664
2001-12-11,23.809898376464844
2001-12-12,23.414480209350586
2001-12-13,21.639007568359375
2001-12-14,20.85594940185547
2001-12-17,21.367643356323242
2001-12-18,20.685373306274414
2001-12-19,19.189016342163086
2001-12-20,16.475421905517578
2001-12-21,16.80880355834961
2001-12-24,16.708026885986328
2001-12-26,17.095680236816406
2001-12-27,17.33601951599121
2001-12-28,17.987285614013672
2001-12-31,17.615129470825195
2002-01-02,18.250885009765625
2002-01-03,19.196773529052734
2002-01-04,19.398351669311523
2002-01-07,19.63094711303711
2002-01-08,19.305315017700195
2002-01-09,19.97208595275879
2002-01-10,19.848039627075195
2002-01-11,19.212278366088867
2002-01-14,18.623044967651367
2002-01-15,18.739336013793945
2002-01-16,17.816713333129883
2002-01-17,18.20438003540039
2002-01-18,17.863231658935547
2002-01-22,16.676998138427734
2002-01-23,17.684911727905273
2002-01-24,17.5220890045166
2002-01-25,17.64613914489746
2002-01-28,17.05689811706543
2002-01-29,17.05689811706543
2002-01-30,17.398052215576172
2002-01-31,17.987285614013672
2002-02-01,17.14994239807129
2002-02-04,15.81640338897705
2002-02-05,15.599318504333496
2002-02-06,15.568291664123535
2002-02-07,15.583812713623047
2002-02-08,15.692353248596191
2002-02-11,15.971467018127441
2002-02-12,16.475421905517578
2002-02-13,16.552953720092773
2002-02-14,16.676998138427734
2002-02-15,16.452157974243164
2002-02-19,15.645840644836426
2002-02-20,15.95596694946289
2002-02-21,15.296940803527832
2002-02-22,14.862762451171875
2002-02-25,16.0567569732666
2002-02-26,15.281438827514648
2002-02-27,15.203907012939453
2002-02-28,14.459600448608398
2002-03-01,15.072104454040527
2002-03-04,17.653905868530273
2002-03-05,17.863231658935547
2002-03-06,18.359434127807617
2002-03-07,19.40610694885254
2002-03-08,20.421768188476562
2002-03-11,19.351839065551758
2002-03-12,18.026044845581055
2002-03-13,16.53744888305664
2002-03-14,16.676998138427734
2002-03-15,16.894088745117188
2002-03-18,16.3591251373291
2002-03-19,16.095516204833984
2002-03-20,17.05689811706543
2002-03-21,17.452314376831055
2002-03-22,16.9793701171875
2002-03-25,16.599470138549805
2002-03-26,17.025896072387695
2002-03-27,17.708175659179688
2002-03-28,18.243141174316406
2002-04-01,18.545509338378906
2002-04-02,17.948518753051758
2002-04-03,17.56086540222168
2002-04-04,17.801210403442383
2002-04-05,17.367027282714844
2002-04-08,17.049152374267578
2002-04-09,16.824304580688477
2002-04-10,16.436660766601562
2002-04-11,16.13428497314453
2002-04-12,16.24281883239746
2002-04-15,16.111024856567383
2002-04-16,17.28175163269043
2002-04-17,17.26624298095703
2002-04-18,16.708026885986328
2002-04-19,16.85531997680664
2002-04-22,16.289350509643555
2002-04-23,16.048992156982422
2002-04-24,15.87066650390625
2002-04-25,16.227319717407227
2002-04-26,15.700102806091309
2002-04-29,15.607065200805664
2002-04-30,15.824165344238281
2002-05-01,15.552803993225098
2002-05-02,14.901534080505371
2002-05-03,14.4208402633667
2002-05-06,14.133967399597168
2002-05-07,13.761820793151855
2002-05-08,16.475421905517578
2002-05-09,16.048992156982422
2002-05-10,15.459766387939453
2002-05-13,16.281591415405273
2002-05-14,17.545351028442383
2002-05-15,19.227785110473633
2002-05-16,19.282058715820312
2002-05-17,19.367345809936523
2002-05-20,18.83237075805664
2002-05-21,17.956274032592773
2002-05-22,17.933006286621094
2002-05-23,18.436967849731445
2002-05-24,17.64613914489746
2002-05-28,17.87874412536621
2002-05-29,17.25074005126953
2002-05-30,17.374786376953125
2002-05-31,17.801210403442383
2002-06-03,17.025896072387695
2002-06-04,16.708026885986328
2002-06-05,17.05689811706543
2002-06-06,16.13428497314453
2002-06-07,16.444412231445312
2002-06-10,16.149791717529297
2002-06-11,15.645840644836426
2002-06-12,15.893939018249512
2002-06-13,15.707858085632324
2002-06-14,15.707858085632324
2002-06-17,15.622579574584961
2002-06-18,14.847261428833008
2002-06-19,15.77763843536377
2002-06-20,15.366726875305176
2002-06-21,15.475271224975586
2002-06-24,15.738865852355957
2002-06-25,15.087611198425293
2002-06-26,14.777478218078613
2002-06-27,15.560551643371582
2002-06-28,16.366880416870117
2002-07-01,15.180643081665039
2002-07-02,13.854862213134766
2002-07-03,14.886028289794922
2002-07-05,16.13428497314453
2002-07-08,15.172892570495605
2002-07-09,14.699951171875
2002-07-10,13.645519256591797
2002-07-11,14.6766939163208
2002-07-12,14.730966567993164
2002-07-15,14.816251754760742
2002-07-16,15.072104454040527
2002-07-17,15.056596755981445
2002-07-18,15.002324104309082
2002-07-19,14.304549217224121
2002-07-22,13.746317863464355
2002-07-23,13.064042091369629
2002-07-24,13.800589561462402
2002-07-25,12.451542854309082
2002-07-26,12.560090065002441
2002-07-29,13.746317863464355
2002-07-30,14.29679012298584
2002-07-31,13.792840957641602
2002-08-01,13.498220443725586
2002-08-02,13.025275230407715
2002-08-05,12.180182456970215
2002-08-06,13.009766578674316
2002-08-07,13.033031463623047
2002-08-08,14.05644416809082
2002-08-09,14.017680168151855
2002-08-12,13.645519256591797
2002-08-13,13.15708065032959
2002-08-14,13.955652236938477
2002-08-15,14.304549217224121
2002-08-16,15.002324104309082
2002-08-19,15.056596755981445
2002-08-20,14.459600448608398
2002-08-21,15.258180618286133
2002-08-22,15.459766387939453
2002-08-23,14.61465835571289
2002-08-26,14.862762451171875
2002-08-27,14.498368263244629
2002-08-28,13.947905540466309
2002-08-29,14.234766006469727
2002-08-30,14.506125450134277
2002-09-03,13.738563537597656
2002-09-04,14.374323844909668
2002-09-05,14.203755378723145
2002-09-06,15.041091918945312
2002-09-09,15.196152687072754
2002-09-10,14.886028289794922
2002-09-11,14.847261428833008
2002-09-12,14.692197799682617
2002-09-13,13.87037181854248
2002-09-16,13.319896697998047
2002-09-17,13.599006652832031
2002-09-18,13.048531532287598
2002-09-19,12.924481391906738
2002-09-20,11.924325942993164
2002-09-23,11.74600601196289
2002-09-24,11.350594520568848
2002-09-25,12.203439712524414
2002-09-26,11.98635196685791
2002-09-27,11.877808570861816
2002-09-30,11.459141731262207
2002-10-01,11.80803108215332
2002-10-02,10.900917053222656
2002-10-03,11.397114753723145
2002-10-04,9.559621810913086
2002-10-07,9.26500415802002
2002-10-08,9.009146690368652
2002-10-09,8.939372062683105
2002-10-10,9.621644973754883
2002-10-11,10.272910118103027
2002-10-14,10.001548767089844
2002-10-15,11.141260147094727
2002-10-16,10.040316581726074
2002-10-17,10.722594261169434
2002-10-18,10.303922653198242
2002-10-21,11.288569450378418
2002-10-22,10.900917053222656
2002-10-23,11.435880661010742
2002-10-24,11.552181243896484
2002-10-25,12.133661270141602
2002-10-28,12.25771427154541
2002-10-29,11.699484825134277
2002-10-30,12.017366409301758
2002-10-31,11.939836502075195
2002-11-01,12.792680740356445
2002-11-04,13.769577026367188
2002-11-05,13.467199325561523
2002-11-06,14.002172470092773
2002-11-07,12.529074668884277
2002-11-08,12.343000411987305
2002-11-11,11.621957778930664
2002-11-12,11.947587966918945
2002-11-13,12.40501880645752
2002-11-14,13.180336952209473
2002-11-15,13.18808650970459
2002-11-18,12.978754997253418
2002-11-19,13.064042091369629
2002-11-20,14.017680168151855
2002-11-21,16.204057693481445
2002-11-22,17.025896072387695
2002-11-25,17.669410705566406
2002-11-26,16.382383346557617
2002-11-27,16.824304580688477
2002-11-29,16.630481719970703
2002-12-02,16.56846046447754
2002-12-03,15.932703971862793
2002-12-04,15.188400268554688
2002-12-05,15.196152687072754
2002-12-06,15.095365524291992
2002-12-09,14.382073402404785
2002-12-10,15.01783275604248
2002-12-11,14.909285545349121
2002-12-12,14.715457916259766
2002-12-13,14.188243865966797
2002-12-16,14.692197799682617
2002-12-17,15.196152687072754
2002-12-18,14.172736167907715
2002-12-19,14.149479866027832
2002-12-20,14.459600448608398
2002-12-23,14.343310356140137
2002-12-24,14.227011680603027
2002-12-26,13.986666679382324
2002-12-27,13.653279304504395
2002-12-30,13.62226676940918
2002-12-31,13.893624305725098
2003-01-02,14.661188125610352
2003-01-03,14.6766939163208
2003-01-06,15.42873764038086
2003-01-07,15.53730297088623
2003-01-08,14.862762451171875
2003-01-09,15.5450439453125
2003-01-10,15.44425106048584
2003-01-13,14.637921333312988
2003-01-14,14.730966567993164
2003-01-15,14.289032936096191
2003-01-16,13.78508186340332
2003-01-17,13.529230117797852
2003-01-21,13.033031463623047
2003-01-22,13.164831161499023
2003-01-23,13.288881301879883
2003-01-24,12.862457275390625
2003-01-27,12.366255760192871
2003-01-28,12.66087532043457
2003-01-29,12.327489852905273
2003-01-30,11.939836502075195
2003-01-31,12.102652549743652
2003-02-03,11.846797943115234
2003-02-04,11.552181243896484
2003-02-05,11.901069641113281
2003-02-06,11.451386451721191
2003-02-07,11.397114753723145
2003-02-10,11.59094524383545
2003-02-11,11.51341438293457
2003-02-12,11.552181243896484
2003-02-13,11.420373916625977
2003-02-14,11.955342292785645
2003-02-18,12.459291458129883
2003-02-19,12.125910758972168
2003-02-20,12.536825180053711
2003-02-21,12.521322250366211
2003-02-24,12.304229736328125
2003-02-25,12.249963760375977
2003-02-26,11.963096618652344
2003-02-27,12.172429084777832
2003-02-28,12.87796688079834
2003-03-03,12.521322250366211
2003-03-04,12.40501880645752
2003-03-05,12.637619972229004
2003-03-06,12.591099739074707
2003-03-07,12.37401008605957
2003-03-10,12.009614944458008
2003-03-11,11.978599548339844
2003-03-12,12.211193084716797
2003-03-13,13.009766578674316
2003-03-14,13.164831161499023
2003-03-17,14.242517471313477
2003-03-18,14.389827728271484
2003-03-19,13.389671325683594
2003-03-20,14.327797889709473
2003-03-21,14.366562843322754
2003-03-24,13.909131050109863
2003-03-25,14.211504936218262
2003-03-26,14.188243865966797
2003-03-27,14.172736167907715
2003-03-28,14.126218795776367
2003-03-31,13.56799030303955
2003-04-01,13.723052978515625
2003-04-02,14.366562843322754
2003-04-03,14.653434753417969
2003-04-04,14.498368263244629
2003-04-07,14.637921333312988
2003-04-08,14.281290054321289
2003-04-09,13.800589561462402
2003-04-10,13.707551956176758
2003-04-11,13.761820793151855
2003-04-14,13.916886329650879
2003-04-15,13.901382446289062
2003-04-16,13.940144538879395
2003-04-17,14.684440612792969
2003-04-21,15.141877174377441
2003-04-22,15.072104454040527
2003-04-23,14.994568824768066
2003-04-24,14.955808639526367
2003-04-25,14.304549217224121
2003-04-28,14.738715171813965
2003-04-29,14.692197799682617
2003-04-30,14.498368263244629
2003-05-01,14.343310356140137
2003-05-02,14.723215103149414
2003-05-05,15.242680549621582
2003-05-06,15.669093132019043
2003-05-07,16.219568252563477
2003-05-08,16.32811164855957
2003-05-09,16.165292739868164
2003-05-12,16.514188766479492
2003-05-13,16.07225799560547
2003-05-14,15.81640338897705
2003-05-15,15.754378318786621
2003-05-16,16.13428497314453
2003-05-19,15.203907012939453
2003-05-20,15.234916687011719
2003-05-21,15.273682594299316
2003-05-22,15.467521667480469
2003-05-23,15.196152687072754
2003-05-27,16.1187801361084
2003-05-28,15.971467018127441
2003-05-29,16.103273391723633
2003-05-30,16.27383804321289
2003-06-02,16.18855857849121
2003-06-03,16.211820602416992
2003-06-04,17.21197509765625
2003-06-05,17.204212188720703
2003-06-06,16.932857513427734
2003-06-09,16.54520034790039
2003-06-10,16.793302536010742
2003-06-11,17.374786376953125
2003-06-12,17.62288475036621
2003-06-13,17.28175163269043
2003-06-16,18.018293380737305
2003-06-17,18.545509338378906
2003-06-18,18.77035140991211
2003-06-19,18.312911987304688
2003-06-20,18.18110466003418
2003-06-23,17.630645751953125
2003-06-24,17.041400909423828
2003-06-25,17.48333168029785
2003-06-26,17.506591796875
2003-06-27,17.126684188842773
2003-06-30,17.134441375732422
2003-07-01,17.273996353149414
2003-07-02,17.545351028442383
2003-07-03,17.305004119873047
2003-07-07,18.274152755737305
2003-07-08,19.61544418334961
2003-07-09,19.576675415039062
2003-07-10,19.03396224975586
2003-07-11,19.03396224975586
2003-07-14,19.35959243774414
2003-07-15,19.460376739501953
2003-07-16,19.305315017700195
2003-07-17,18.413713455200195
2003-07-18,18.67731475830078
2003-07-21,18.227628707885742
2003-07-22,18.29741096496582
2003-07-23,18.522253036499023
2003-07-24,17.863231658935547
2003-07-25,17.88649559020996
2003-07-28,18.010540008544922
2003-07-29,17.49884033203125
2003-07-30,17.653905868530273
2003-07-31,17.870983123779297
2003-08-01,17.832225799560547
2003-08-04,17.948518753051758
2003-08-05,17.56086540222168
2003-08-06,17.289499282836914
2003-08-07,17.46782684326172
2003-08-08,17.5220890045166
2003-08-11,17.801210403442383
2003-08-12,18.584278106689453
2003-08-13,18.92540740966797
2003-08-14,19.351839065551758
2003-08-15,19.258804321289062
2003-08-18,20.18142318725586
2003-08-19,21.088542938232422
2003-08-20,21.243602752685547
2003-08-21,21.483951568603516
2003-08-22,21.25910186767578
2003-08-25,20.925724029541016
2003-08-26,20.948984146118164
2003-08-27,21.212589263916016
2003-08-28,21.32889175415039
2003-08-29,21.825092315673828
2003-09-02,22.09644889831543
2003-09-03,22.08868980407715
2003-09-04,22.398815155029297
2003-09-05,22.26702308654785
2003-09-08,22.54613494873047
2003-09-09,22.251516342163086
2003-09-10,21.375411987304688
2003-09-11,21.86385154724121
2003-09-12,21.78632926940918
2003-09-15,21.902618408203125
2003-09-16,22.639175415039062
2003-09-17,22.639175415039062
2003-09-18,22.83300018310547
