Date,BLK
2001-01-26,23.54491424560547
2001-01-29,24.5492000579834
2001-01-30,24.27544593811035
2001-01-31,23.757680892944336
2001-02-01,24.400407791137695
2001-02-02,25.293113708496094
2001-02-05,24.400407791137695
2001-02-06,24.51944351196289
2001-02-07,25.507360458374023
2001-02-08,25.590675354003906
2001-02-09,25.114572525024414
2001-02-12,25.822786331176758
2001-02-13,25.94775390625
2001-02-14,25.65019416809082
2001-02-15,25.8287296295166
2001-02-16,25.055057525634766
2001-02-20,23.448209762573242
2001-02-21,23.43035125732422
2001-02-22,23.216102600097656
2001-02-23,23.6564998626709
2001-02-26,25.055057525634766
2001-02-27,24.400407791137695
2001-02-28,23.448209762573242
2001-03-01,23.983816146850586
2001-03-02,24.108795166015625
2001-03-05,23.543420791625977
2001-03-06,23.56723403930664
2001-03-07,23.745771408081055
2001-03-08,23.775529861450195
2001-03-09,22.3769588470459
2001-03-12,22.63286781311035
2001-03-13,23.204204559326172
2001-03-14,23.329179763793945
2001-03-15,23.055419921875
2001-03-16,22.6447811126709
2001-03-19,22.585262298583984
2001-03-20,21.53782844543457
2001-03-21,21.394994735717773
2001-03-22,20.2345027923584
2001-03-23,19.401304244995117
2001-03-26,19.78814697265625
2001-03-27,20.793914794921875
2001-03-28,21.127193450927734
2001-03-29,21.633045196533203
2001-03-30,21.424755096435547
2001-04-02,21.127193450927734
2001-04-03,20.68083953857422
2001-04-04,19.044225692749023
2001-04-05,19.960729598999023
2001-04-06,19.758378982543945
2001-04-09,20.055952072143555
2001-04-10,20.71059799194336
2001-04-11,21.662796020507812
2001-04-12,20.365419387817383
2001-04-16,18.937097549438477
2001-04-17,19.639362335205078
2001-04-18,20.472551345825195
2001-04-19,20.294002532958984
2001-04-20,19.222761154174805
2001-04-23,19.044225692749023
2001-04-24,19.87741470336914
2001-04-25,20.085704803466797
2001-04-26,19.28227424621582
2001-04-27,19.936922073364258
2001-04-30,20.11546516418457
2001-05-01,20.383272171020508
2001-05-02,20.157121658325195
2001-05-03,20.180923461914062
2001-05-04,20.026199340820312
2001-05-07,20.490402221679688
2001-05-08,20.787967681884766
2001-05-09,21.156938552856445
2001-05-10,21.424755096435547
2001-05-11,21.442609786987305
2001-05-14,21.51996421813965
2001-05-15,22.138912200927734
2001-05-16,21.514028549194336
2001-05-17,22.0198917388916
2001-05-18,22.031784057617188
2001-05-21,22.138912200927734
2001-05-22,22.121051788330078
2001-05-23,21.633045196533203
2001-05-24,21.275972366333008
2001-05-25,21.49021339416504
2001-05-29,21.87110710144043
2001-05-30,21.633045196533203
2001-05-31,21.662796020507812
2001-06-01,21.109333038330078
2001-06-04,21.3652400970459
2001-06-05,21.811588287353516
2001-06-06,21.662796020507812
2001-06-07,21.216453552246094
2001-06-08,21.103374481201172
2001-06-11,20.68083953857422
2001-06-12,20.668935775756836
2001-06-13,20.50229835510254
2001-06-14,19.966676712036133
2001-06-15,19.609600067138672
2001-06-18,19.627456665039062
2001-06-19,19.698867797851562
2001-06-20,19.78814697265625
2001-06-21,19.936922073364258
2001-06-22,19.627456665039062
2001-06-25,19.639362335205078
2001-06-26,19.936922073364258
2001-06-27,21.067668914794922
2001-06-28,21.722320556640625
2001-06-29,20.407075881958008
2001-07-02,21.311677932739258
2001-07-03,20.58561897277832
2001-07-05,20.972454071044922
2001-07-06,20.889135360717773
2001-07-09,20.68083953857422
2001-07-10,20.418975830078125
2001-07-11,21.484268188476562
2001-07-12,22.853073120117188
2001-07-13,23.228004455566406
2001-07-16,23.519622802734375
2001-07-17,24.51944351196289
2001-07-18,24.10283851623535
2001-07-19,24.656320571899414
2001-07-20,24.132612228393555
2001-07-23,23.87074851989746
2001-07-24,23.80528450012207
2001-07-25,23.811229705810547
2001-07-26,23.80528450012207
2001-07-27,23.56723403930664
2001-07-30,23.56723403930664
2001-07-31,23.71601104736328
2001-08-01,23.900495529174805
2001-08-02,24.132612228393555
2001-08-03,23.6564998626709
2001-08-06,24.305192947387695
2001-08-07,24.787246704101562
2001-08-08,23.835033416748047
2001-08-09,24.079044342041016
2001-08-10,23.721954345703125
2001-08-13,23.6564998626709
2001-08-14,24.043336868286133
2001-08-15,23.448209762573242
2001-08-16,23.448209762573242
2001-08-17,23.061365127563477
2001-08-20,23.29941749572754
2001-08-21,23.29941749572754
2001-08-22,23.18039321899414
2001-08-23,23.18039321899414
2001-08-24,23.95407485961914
2001-08-27,23.5374698638916
2001-08-28,23.09111785888672
2001-08-29,23.192304611206055
2001-08-30,22.88283348083496
2001-08-31,22.6447811126709
2001-09-04,23.055419921875
2001-09-05,23.823137283325195
2001-09-06,24.067140579223633
2001-09-07,24.025474548339844
2001-09-10,24.073089599609375
2001-09-17,25.977521896362305
2001-09-18,25.203840255737305
2001-09-19,24.69798469543457
2001-09-20,23.50771713256836
2001-09-21,23.418441772460938
2001-09-24,23.66244888305664
2001-09-25,23.68624496459961
2001-09-26,23.864789962768555
2001-09-27,24.400407791137695
2001-09-28,26.31673240661621
2001-10-01,23.894548416137695
2001-10-02,23.56723403930664
2001-10-03,23.793367385864258
2001-10-04,23.6564998626709
2001-10-05,23.799327850341797
2001-10-08,23.852895736694336
2001-10-09,23.92430877685547
2001-10-10,23.983816146850586
2001-10-11,23.840988159179688
2001-10-12,23.41249656677246
2001-10-15,24.317092895507812
2001-10-16,24.84676170349121
2001-10-17,25.114572525024414
2001-10-18,24.995540618896484
2001-10-19,25.221702575683594
2001-10-22,24.995540618896484
2001-10-23,24.936037063598633
2001-10-24,24.94198226928711
2001-10-25,24.888410568237305
2001-10-26,24.936037063598633
2001-10-29,25.293113708496094
2001-10-30,25.739463806152344
2001-10-31,25.739463806152344
2001-11-01,25.77516746520996
2001-11-02,25.85254669189453
2001-11-05,25.239543914794922
2001-11-06,25.560922622680664
2001-11-07,25.412134170532227
2001-11-08,25.590675354003906
2001-11-09,25.525205612182617
2001-11-12,25.4418888092041
2001-11-13,25.32881736755371
2001-11-14,25.293113708496094
2001-11-15,24.965789794921875
2001-11-16,25.316904067993164
2001-11-19,24.531341552734375
2001-11-20,24.44207191467285
2001-11-21,24.37066650390625
2001-11-23,24.507535934448242
2001-11-26,24.995540618896484
2001-11-27,24.340911865234375
2001-11-28,24.031429290771484
2001-11-29,23.204204559326172
2001-11-30,23.079221725463867
2001-12-03,22.853073120117188
2001-12-04,22.668582916259766
2001-12-05,23.15659523010254
2001-12-06,23.971925735473633
2001-12-07,23.210155487060547
2001-12-10,23.0316104888916
2001-12-11,23.15659523010254
2001-12-12,22.745956420898438
2001-12-13,23.358924865722656
2001-12-14,24.69798469543457
2001-12-17,24.436128616333008
2001-12-18,24.412317276000977
2001-12-19,24.45992660522461
2001-12-20,24.400407791137695
2001-12-21,24.650375366210938
2001-12-24,24.48968505859375
2001-12-26,25.084814071655273
2001-12-27,25.26335906982422
2001-12-28,24.85271644592285
2001-12-31,24.816999435424805
2002-01-02,24.590850830078125
2002-01-03,24.650375366210938
2002-01-04,24.947925567626953
2002-01-07,24.638463973999023
2002-01-08,24.668224334716797
2002-01-09,24.662275314331055
2002-01-10,25.02529525756836
2002-01-11,24.340911865234375
2002-01-14,24.400407791137695
2002-01-15,24.995540618896484
2002-01-16,25.001502990722656
2002-01-17,25.531173706054688
2002-01-18,25.144317626953125
2002-01-22,24.757492065429688
2002-01-23,24.995540618896484
2002-01-24,24.87651824951172
2002-01-25,25.084814071655273
2002-01-28,24.394454956054688
2002-01-29,24.400407791137695
2002-01-30,24.769407272338867
2002-01-31,25.590675354003906
2002-02-01,25.57281494140625
2002-02-04,25.26929473876953
2002-02-05,25.543060302734375
2002-02-06,25.4418888092041
2002-02-07,25.560922622680664
2002-02-08,25.917993545532227
2002-02-11,25.67995262145996
2002-02-12,25.65019416809082
2002-02-13,25.352624893188477
2002-02-14,25.144317626953125
2002-02-15,24.543251037597656
2002-02-19,24.936037063598633
2002-02-20,25.168142318725586
2002-02-21,25.531173706054688
2002-02-22,25.67398452758789
2002-02-25,25.894197463989258
2002-02-26,26.013212203979492
2002-02-27,26.126293182373047
2002-02-28,26.483369827270508
2002-03-01,26.709522247314453
2002-03-04,27.530820846557617
2002-03-05,27.292743682861328
2002-03-06,26.191755294799805
2002-03-07,26.774999618530273
2002-03-08,26.780948638916016
2002-03-11,26.41791534423828
2002-03-12,26.281042098999023
2002-03-13,26.39410972595215
2002-03-14,26.542888641357422
2002-03-15,26.31673240661621
2002-03-18,26.542888641357422
2002-03-19,26.257238388061523
2002-03-20,26.185815811157227
2002-03-21,26.51906967163086
2002-03-22,26.471471786499023
2002-03-25,26.150104522705078
2002-03-26,26.156049728393555
2002-03-27,26.39410972595215
2002-03-28,26.542888641357422
2002-04-01,26.72142791748047
2002-04-02,26.483369827270508
2002-04-03,26.346492767333984
2002-04-04,26.108448028564453
2002-04-05,25.8287296295166
2002-04-08,25.888242721557617
2002-04-09,25.26929473876953
2002-04-10,24.995540618896484
2002-04-11,24.073089599609375
2002-04-12,27.138025283813477
2002-04-15,27.376068115234375
2002-04-16,27.643869400024414
2002-04-17,26.632158279418945
2002-04-18,26.774999618530273
2002-04-19,26.037023544311523
2002-04-22,26.786882400512695
2002-04-23,26.828561782836914
2002-04-24,26.94759178161621
2002-04-25,26.774999618530273
2002-04-26,26.780948638916016
2002-04-29,26.786882400512695
2002-04-30,27.376068115234375
2002-05-01,27.584379196166992
2002-05-02,27.828380584716797
2002-05-03,27.971200942993164
2002-05-06,27.399864196777344
2002-05-07,27.435590744018555
2002-05-08,27.495105743408203
2002-05-09,27.435590744018555
2002-05-10,27.06661033630371
2002-05-13,26.959476470947266
2002-05-14,28.17949676513672
2002-05-15,27.8759765625
2002-05-16,27.548667907714844
2002-05-17,27.435590744018555
2002-05-20,27.17371940612793
2002-05-21,26.989238739013672
2002-05-22,26.917837142944336
2002-05-23,27.435590744018555
2002-05-24,27.024934768676758
2002-05-28,26.929729461669922
2002-05-29,26.69166374206543
2002-05-30,26.108448028564453
2002-05-31,25.590675354003906
2002-06-03,24.965789794921875
2002-06-04,25.32881736755371
2002-06-05,26.245328903198242
2002-06-06,26.096538543701172
2002-06-07,26.245328903198242
2002-06-10,26.48932456970215
2002-06-11,25.888242721557617
2002-06-12,25.79898452758789
2002-06-13,25.709697723388672
2002-06-14,25.084814071655273
2002-06-17,24.936037063598633
2002-06-18,25.977521896362305
2002-06-19,25.412134170532227
2002-06-20,25.507360458374023
2002-06-21,25.114572525024414
2002-06-24,25.322872161865234
2002-06-25,25.620439529418945
2002-06-26,25.67995262145996
2002-06-27,26.221527099609375
2002-06-28,26.36434555053711
2002-07-01,26.096538543701172
2002-07-02,25.715660095214844
2002-07-03,25.090770721435547
2002-07-05,25.233591079711914
2002-07-08,25.560922622680664
2002-07-09,25.15625
2002-07-10,25.055057525634766
2002-07-11,25.174083709716797
2002-07-12,25.781116485595703
2002-07-15,26.156049728393555
2002-07-16,26.013212203979492
2002-07-17,26.388153076171875
2002-07-18,26.01917839050293
2002-07-19,25.465694427490234
2002-07-22,25.787073135375977
2002-07-23,25.203840255737305
2002-07-24,24.10283851623535
2002-07-25,23.80528450012207
2002-07-26,24.162357330322266
2002-07-29,25.352624893188477
2002-07-30,25.251453399658203
2002-07-31,24.965789794921875
2002-08-01,24.930084228515625
2002-08-02,24.406362533569336
2002-08-05,24.132612228393555
2002-08-06,24.233783721923828
2002-08-07,24.06119728088379
2002-08-08,25.233591079711914
2002-08-09,26.50123405456543
2002-08-12,26.429813385009766
2002-08-13,25.935861587524414
2002-08-14,26.840450286865234
2002-08-15,26.542888641357422
2002-08-16,27.62602996826172
2002-08-19,26.780948638916016
2002-08-20,26.66191291809082
2002-08-21,26.959476470947266
2002-08-22,27.126127243041992
2002-08-23,26.751178741455078
2002-08-26,26.703590393066406
2002-08-27,26.453622817993164
2002-08-28,26.007274627685547
2002-08-29,25.977521896362305
2002-08-30,26.334592819213867
2002-09-03,25.62638282775879
2002-09-04,25.590675354003906
2002-09-05,25.554960250854492
2002-09-06,25.65019416809082
2002-09-09,26.16795539855957
2002-09-10,25.977521896362305
2002-09-11,26.281042098999023
2002-09-12,26.072736740112305
2002-09-13,26.72142791748047
2002-09-16,26.310775756835938
2002-09-17,26.126293182373047
2002-09-18,25.709697723388672
2002-09-19,25.38833236694336
2002-09-20,24.995540618896484
2002-09-23,24.72178840637207
2002-09-24,24.578962326049805
2002-09-25,24.281375885009766
2002-09-26,24.45992660522461
2002-09-27,24.882463455200195
2002-09-30,24.650375366210938
2002-10-01,24.567060470581055
2002-10-02,24.412317276000977
2002-10-03,23.92430877685547
2002-10-04,22.347211837768555
2002-10-07,21.394994735717773
2002-10-08,21.514028549194336
2002-10-09,21.543781280517578
2002-10-10,22.234140396118164
2002-10-11,22.002033233642578
2002-10-14,21.87110710144043
2002-10-15,22.567413330078125
2002-10-16,22.567413330078125
2002-10-17,22.93044090270996
2002-10-18,22.853073120117188
2002-10-21,22.853073120117188
2002-10-22,22.555511474609375
2002-10-23,21.692564010620117
2002-10-24,21.424755096435547
2002-10-25,21.127193450927734
2002-10-28,21.3652400970459
2002-10-29,20.823680877685547
2002-10-30,20.85938262939453
2002-10-31,21.258121490478516
2002-11-01,21.09742546081543
2002-11-04,20.621320724487305
2002-11-05,20.58561897277832
2002-11-06,20.413022994995117
2002-11-07,20.56181526184082
2002-11-08,20.978412628173828
2002-11-11,21.043865203857422
2002-11-12,21.127193450927734
2002-11-13,21.275972366333008
2002-11-14,21.734224319458008
2002-11-15,21.769926071166992
2002-11-18,21.817541122436523
2002-11-19,21.59734535217285
2002-11-20,22.228178024291992
2002-11-21,23.388683319091797
2002-11-22,23.358924865722656
2002-11-25,23.602935791015625
2002-11-26,23.596994400024414
2002-11-27,23.864789962768555
2002-11-29,23.811229705810547
2002-12-02,23.721954345703125
2002-12-03,23.29941749572754
2002-12-04,23.477962493896484
2002-12-05,22.912572860717773
2002-12-06,23.29941749572754
2002-12-09,22.912572860717773
2002-12-10,23.56723403930664
2002-12-11,23.56723403930664
2002-12-12,24.23972511291504
2002-12-13,24.555143356323242
2002-12-16,24.340911865234375
2002-12-17,24.263540267944336
2002-12-18,24.10283851623535
2002-12-19,24.150453567504883
2002-12-20,23.918346405029297
2002-12-23,23.92430877685547
2002-12-24,23.73981285095215
2002-12-26,23.38274383544922
2002-12-27,23.192304611206055
2002-12-30,23.15659523010254
2002-12-31,23.448209762573242
2003-01-02,23.95407485961914
2003-01-03,24.37066650390625
2003-01-06,24.507535934448242
2003-01-07,24.376605987548828
2003-01-08,24.45992660522461
2003-01-09,25.013397216796875
2003-01-10,25.19194221496582
2003-01-13,25.055057525634766
2003-01-14,24.995540618896484
2003-01-15,24.69798469543457
2003-01-16,24.787246704101562
2003-01-17,24.87651824951172
2003-01-21,24.162357330322266
2003-01-22,24.32305145263672
2003-01-23,24.192123413085938
2003-01-24,23.88265609741211
2003-01-27,24.192123413085938
2003-01-28,24.51944351196289
2003-01-29,24.38256072998047
2003-01-30,24.5492000579834
2003-01-31,25.144317626953125
2003-02-03,25.114572525024414
2003-02-04,25.168142318725586
2003-02-05,24.930084228515625
2003-02-06,24.733699798583984
2003-02-07,24.85271644592285
2003-02-10,24.703916549682617
2003-02-11,24.525394439697266
2003-02-12,24.656320571899414
2003-02-13,24.53730010986328
2003-02-14,24.816999435424805
2003-02-18,24.995540618896484
2003-02-19,24.74559211730957
2003-02-20,24.84676170349121
2003-02-21,25.322872161865234
2003-02-24,24.68607521057129
2003-02-25,24.930084228515625
2003-02-26,24.388513565063477
2003-02-27,24.757492065429688
2003-02-28,24.757492065429688
2003-03-03,25.412134170532227
2003-03-04,25.13242530822754
2003-03-05,25.043161392211914
2003-03-06,25.01935577392578
2003-03-07,25.168142318725586
2003-03-10,24.989591598510742
2003-03-11,24.4539737701416
2003-03-12,23.775529861450195
2003-03-13,24.48968505859375
2003-03-14,24.662275314331055
2003-03-17,25.57281494140625
2003-03-18,25.79898452758789
2003-03-19,25.888242721557617
2003-03-20,25.876333236694336
2003-03-21,26.69166374206543
2003-03-24,26.001319885253906
2003-03-25,26.59050178527832
2003-03-26,26.828561782836914
2003-03-27,25.929903030395508
2003-03-28,26.173906326293945
2003-03-31,25.912057876586914
2003-04-01,25.888242721557617
2003-04-02,26.66191291809082
2003-04-03,26.72142791748047
2003-04-04,27.179689407348633
2003-04-07,27.048748016357422
2003-04-08,26.87616729736328
2003-04-09,27.138025283813477
2003-04-10,27.16777801513672
2003-04-11,27.126127243041992
2003-04-14,27.090404510498047
2003-04-15,26.989238739013672
2003-04-16,27.733152389526367
2003-04-17,28.14379119873047
2003-04-21,27.376068115234375
2003-04-22,26.66191291809082
2003-04-23,26.57265281677246
2003-04-24,26.751178741455078
2003-04-25,26.870201110839844
2003-04-28,27.078506469726562
2003-04-29,26.60240364074707
2003-04-30,27.06661033630371
2003-05-01,26.899967193603516
2003-05-02,26.929729461669922
2003-05-05,26.727392196655273
2003-05-06,26.60240364074707
2003-05-07,26.780948638916016
2003-05-08,26.810699462890625
2003-05-09,26.63810920715332
2003-05-12,26.935678482055664
2003-05-13,26.74522590637207
2003-05-14,26.542888641357422
2003-05-15,27.054712295532227
2003-05-16,27.524864196777344
2003-05-19,26.989238739013672
2003-05-20,26.935678482055664
2003-05-21,26.74522590637207
2003-05-22,27.054712295532227
2003-05-23,27.019006729125977
2003-05-27,27.060646057128906
2003-05-28,27.019006729125977
2003-05-29,26.941617965698242
2003-05-30,27.013044357299805
2003-06-02,27.67364501953125
2003-06-03,28.512781143188477
2003-06-04,28.268770217895508
2003-06-05,28.417566299438477
2003-06-06,28.35208511352539
2003-06-09,27.971200942993164
2003-06-10,28.369930267333984
2003-06-11,28.161651611328125
2003-06-12,27.298704147338867
2003-06-13,27.155872344970703
2003-06-16,27.376068115234375
2003-06-17,27.292743682861328
2003-06-18,27.1082763671875
2003-06-19,27.376068115234375
2003-06-20,27.387975692749023
2003-06-23,27.191591262817383
2003-06-24,26.60240364074707
2003-06-25,26.858308792114258
2003-06-26,27.036848068237305
2003-06-27,26.929729461669922
2003-06-30,26.804750442504883
2003-07-01,27.495105743408203
2003-07-02,27.5367488861084
2003-07-03,27.16182518005371
2003-07-07,26.780948638916016
2003-07-08,26.780948638916016
2003-07-09,27.376068115234375
2003-07-10,27.5367488861084
2003-07-11,27.584379196166992
2003-07-14,27.84621238708496
2003-07-15,27.024934768676758
2003-07-16,27.078506469726562
2003-07-17,27.16182518005371
2003-07-18,27.376068115234375
2003-07-21,27.060646057128906
2003-07-22,26.828561782836914
2003-07-23,26.89402198791504
2003-07-24,27.34037208557129
2003-07-25,26.870201110839844
2003-07-28,26.04892921447754
2003-07-29,26.51906967163086
2003-07-30,26.983280181884766
2003-07-31,26.882118225097656
2003-08-01,26.88806915283203
2003-08-04,26.41791534423828
2003-08-05,26.358407974243164
2003-08-06,26.423858642578125
2003-08-07,26.46552085876465
2003-08-08,26.959476470947266
2003-08-11,26.989238739013672
2003-08-12,26.959476470947266
2003-08-13,27.33440589904785
2003-08-14,27.453441619873047
2003-08-15,27.322507858276367
2003-08-18,27.411787033081055
2003-08-19,27.679594039916992
2003-08-20,28.018817901611328
2003-08-21,27.59032440185547
2003-08-22,27.495105743408203
2003-08-25,27.024934768676758
2003-08-26,26.905914306640625
2003-08-27,26.840450286865234
2003-08-28,26.995189666748047
2003-08-29,27.060646057128906
2003-09-02,27.667695999145508
2003-09-03,27.55461311340332
2003-09-04,27.49483871459961
2003-09-05,27.560579299926758
2003-09-08,28.24797248840332
2003-09-09,28.212112426757812
2003-09-10,28.20611000061035
2003-09-11,28.140378952026367
2003-09-12,28.8038330078125
2003-09-15,28.929359436035156
2003-09-16,28.869585037231445
2003-09-17,29.102705001831055
2003-09-18,29.981332778930664
