Date,PFG
2002-04-16,14.512901306152344
2002-04-17,14.642478942871094
2002-04-18,14.70986270904541
2002-04-19,14.595826148986816
2002-04-22,14.766878128051758
2002-04-23,14.383322715759277
2002-04-24,14.409241676330566
2002-04-25,14.046414375305176
2002-04-26,14.150080680847168
2002-04-29,14.24338150024414
2002-04-30,14.409241676330566
2002-05-01,14.367770195007324
2002-05-02,14.461069107055664
2002-05-03,14.015317916870117
2002-05-06,14.12415885925293
2002-05-07,13.854641914367676
2002-05-08,14.357402801513672
2002-05-09,14.497354507446289
2002-05-10,14.440336227416992
2002-05-13,14.564736366271973
2002-05-14,14.6683988571167
2002-05-15,14.730598449707031
2002-05-16,14.927555084228516
2002-05-17,14.96384048461914
2002-05-20,14.9949369430542
2002-05-21,15.181532859802246
2002-05-22,15.19189739227295
2002-05-23,14.87572193145752
2002-05-24,15.0053071975708
2002-05-28,15.295564651489258
2002-05-29,15.21263313293457
2002-05-30,15.119339942932129
2002-05-31,15.75685977935791
2002-06-03,15.08305549621582
2002-06-04,14.808341979980469
2002-06-05,14.880904197692871
2002-06-06,14.953472137451172
2002-06-07,14.860175132751465
2002-06-10,15.155622482299805
2002-06-11,15.108962059020996
2002-06-12,15.52362060546875
2002-06-13,15.798328399658203
2002-06-14,15.710212707519531
2002-06-17,15.679118156433105
2002-06-18,15.176352500915527
2002-06-19,15.388858795166016
2002-06-20,15.254100799560547
2002-06-21,14.92237377166748
2002-06-24,15.217809677124023
2002-06-25,15.394042015075684
2002-06-26,14.9949369430542
2002-06-27,15.419957160949707
2002-06-28,16.06785011291504
2002-07-01,15.337030410766602
2002-07-02,14.746146202087402
2002-07-03,14.015317916870117
2002-07-05,14.357402801513672
2002-07-08,14.87572193145752
2002-07-09,13.994584083557129
2002-07-10,14.689129829406738
2002-07-11,15.186708450317383
2002-07-12,15.394042015075684
2002-07-15,15.108962059020996
2002-07-16,15.108962059020996
2002-07-17,14.891270637512207
2002-07-18,14.435154914855957
2002-07-19,14.486982345581055
2002-07-22,14.150080680847168
2002-07-23,13.683595657348633
2002-07-24,14.409241676330566
2002-07-25,13.65249252319336
2002-07-26,13.476263046264648
2002-07-29,14.564736366271973
2002-07-30,14.694314002990723
2002-07-31,14.880904197692871
2002-08-01,14.512901306152344
2002-08-02,14.046414375305176
2002-08-05,13.476263046264648
2002-08-06,13.144546508789062
2002-08-07,13.65249252319336
2002-08-08,14.357402801513672
2002-08-09,14.953472137451172
2002-08-12,14.683947563171387
2002-08-13,14.409241676330566
2002-08-14,15.186708450317383
2002-08-15,15.326658248901367
2002-08-16,14.979388236999512
2002-08-19,15.274824142456055
2002-08-20,14.953472137451172
2002-08-21,14.958658218383789
2002-08-22,15.689486503601074
2002-08-23,15.414777755737305
2002-08-26,15.435505867004395
2002-08-27,15.176352500915527
2002-08-28,14.98975658416748
2002-08-29,15.176352500915527
2002-08-30,15.202261924743652
2002-09-03,14.803159713745117
2002-09-04,15.124521255493164
2002-09-05,15.031217575073242
2002-09-06,15.067501068115234
2002-09-09,15.08305549621582
2002-09-10,15.108962059020996
2002-09-11,15.041584014892578
2002-09-12,14.772066116333008
2002-09-13,14.704679489135742
2002-09-16,14.849807739257812
2002-09-17,14.429971694946289
2002-09-18,14.222646713256836
2002-09-19,13.880555152893066
2002-09-20,13.932382583618164
2002-09-23,14.253740310668945
2002-09-24,14.305580139160156
2002-09-25,13.709510803222656
2002-09-26,13.823541641235352
2002-09-27,13.725057601928711
2002-09-30,13.569561004638672
2002-10-01,14.481803894042969
2002-10-02,14.020495414733887
2002-10-03,13.097895622253418
2002-10-04,12.792086601257324
2002-10-07,12.849100112915039
2002-10-08,12.43444538116455
2002-10-09,11.890215873718262
2002-10-10,12.180474281311035
2002-10-11,13.21192455291748
2002-10-14,13.351861953735352
2002-10-15,14.201910972595215
2002-10-16,13.735426902770996
2002-10-17,14.409241676330566
2002-10-18,14.580282211303711
2002-10-21,14.927555084228516
2002-10-22,14.761696815490723
2002-10-23,14.647664070129395
2002-10-24,14.512901306152344
2002-10-25,14.689129829406738
2002-10-28,14.735782623291016
2002-10-29,14.269289016723633
2002-10-30,14.476619720458984
2002-10-31,14.538819313049316
2002-11-01,14.383322715759277
2002-11-04,14.559548377990723
2002-11-05,14.450704574584961
2002-11-06,14.764512062072754
2002-11-07,15.036477088928223
2002-11-08,14.895258903503418
2002-11-11,14.482088088989258
2002-11-12,14.560537338256836
2002-11-13,14.73313045501709
2002-11-14,15.214290618896484
2002-11-15,15.486260414123535
2002-11-18,15.141074180603027
2002-11-19,15.30320930480957
2002-11-20,15.481027603149414
2002-11-21,15.873282432556152
2002-11-22,16.004037857055664
2002-11-25,15.465337753295898
2002-11-26,15.20383358001709
2002-11-27,15.292744636535645
2002-11-29,15.167223930358887
2002-12-02,15.088774681091309
2002-12-03,15.177680969238281
2002-12-04,15.350278854370117
2002-12-05,15.167223930358887
2002-12-06,15.470568656921387
2002-12-09,15.324126243591309
2002-12-10,15.50717830657959
2002-12-11,15.40257740020752
2002-12-12,15.287516593933105
2002-12-13,15.271824836730957
2002-12-16,15.78961181640625
2002-12-17,15.705924987792969
2002-12-18,15.679770469665527
2002-12-19,15.481027603149414
2002-12-20,15.993579864501953
2002-12-23,16.129562377929688
2002-12-24,16.098176956176758
2002-12-26,16.108642578125
2002-12-27,15.800064086914062
2002-12-30,15.92558765411377
2002-12-31,15.758227348327637
2003-01-02,15.993579864501953
2003-01-03,15.899433135986328
2003-01-06,16.066802978515625
2003-01-07,15.69023323059082
2003-01-08,15.313667297363281
2003-01-09,16.082483291625977
2003-01-10,16.05634117126465
2003-01-13,16.035419464111328
2003-01-14,16.108642578125
2003-01-15,15.899433135986328
2003-01-16,15.62224006652832
2003-01-17,15.62224006652832
2003-01-21,15.297975540161133
2003-01-22,15.151534080505371
2003-01-23,15.386889457702637
2003-01-24,14.947559356689453
2003-01-27,14.895258903503418
2003-01-28,15.0783109664917
2003-01-29,15.088774681091309
2003-01-30,14.98940658569336
2003-01-31,14.958017349243164
2003-02-03,14.978937149047852
2003-02-04,14.591914176940918
2003-02-05,14.367022514343262
2003-02-06,14.021836280822754
2003-02-07,14.042754173278809
2003-02-10,14.095056533813477
2003-02-11,13.90677547454834
2003-02-12,13.802175521850586
2003-02-13,13.89631175994873
2003-02-14,14.47685718536377
2003-02-18,14.832499504089355
2003-02-19,14.66513729095459
2003-02-20,14.539612770080566
2003-02-21,14.759278297424316
2003-02-24,14.487316131591797
2003-02-25,14.419325828552246
2003-02-26,13.912007331848145
2003-02-27,14.419325828552246
2003-02-28,14.419325828552246
2003-03-03,14.41409683227539
2003-03-04,14.330414772033691
2003-03-05,14.40363883972168
2003-03-06,14.445475578308105
2003-03-07,14.55007553100586
2003-03-10,14.173505783081055
2003-03-11,13.598201751708984
2003-03-12,13.509291648864746
2003-03-13,14.068900108337402
2003-03-14,14.110748291015625
2003-03-17,14.696516990661621
2003-03-18,14.492542266845703
2003-03-19,14.72266960144043
2003-03-20,14.55007553100586
2003-03-21,14.853422164916992
2003-03-24,14.497775077819824
2003-03-25,14.717432975769043
2003-03-26,14.518692016601562
2003-03-27,14.482088088989258
2003-03-28,14.487316131591797
2003-03-31,14.194433212280273
2003-04-01,14.529155731201172
2003-04-02,14.691280364990234
2003-04-03,14.544845581054688
2003-04-04,14.754048347473145
2003-04-07,14.848189353942871
2003-04-08,14.958017349243164
2003-04-09,14.905722618103027
2003-04-10,15.067849159240723
2003-04-11,15.026012420654297
2003-04-14,15.392120361328125
2003-04-15,15.637935638427734
2003-04-16,15.297975540161133
2003-04-17,15.481027603149414
2003-04-21,15.42872428894043
2003-04-22,15.742530822753906
2003-04-23,15.517635345458984
2003-04-24,15.397351264953613
2003-04-25,14.978937149047852
2003-04-28,15.297975540161133
2003-04-29,15.345046997070312
2003-04-30,15.219523429870605
2003-05-01,15.062625885009766
2003-05-02,15.308439254760742
2003-05-05,15.297975540161133
2003-05-06,15.470568656921387
2003-05-07,15.454883575439453
2003-05-08,15.324126243591309
2003-05-09,15.653618812561035
2003-05-12,15.95173168182373
2003-05-13,15.862822532653809
2003-05-14,15.899433135986328
2003-05-15,16.234163284301758
2003-05-16,16.16093635559082
2003-05-19,15.773917198181152
2003-05-20,15.794833183288574
2003-05-21,15.909900665283203
2003-05-22,16.223695755004883
2003-05-23,16.129562377929688
2003-05-27,16.25507926940918
2003-05-28,16.239389419555664
2003-05-29,16.15047836303711
2003-05-30,16.610727310180664
2003-06-02,16.5479679107666
2003-06-03,16.422439575195312
2003-06-04,16.840848922729492
2003-06-05,17.05005645751953
2003-06-06,17.206954956054688
2003-06-09,16.861772537231445
2003-06-10,17.154653549194336
2003-06-11,17.452762603759766
2003-06-12,17.64105224609375
2003-06-13,17.489377975463867
2003-06-16,17.939165115356445
2003-06-17,17.923480987548828
2003-06-18,17.933937072753906
2003-06-19,17.50507164001465
2003-06-20,17.463228225708008
2003-06-23,16.992528915405273
2003-06-24,17.05528450012207
2003-06-25,16.997745513916016
2003-06-26,16.97159767150879
2003-06-27,16.89315414428711
2003-06-30,16.86699676513672
2003-07-01,17.2854061126709
2003-07-02,17.395233154296875
2003-07-03,17.22787094116211
2003-07-07,17.541683197021484
2003-07-08,17.531213760375977
2003-07-09,17.44230842590332
2003-07-10,17.138959884643555
2003-07-11,17.41616439819336
2003-07-14,17.541683197021484
2003-07-15,17.47890853881836
2003-07-16,17.40569496154785
2003-07-17,16.84608268737793
2003-07-18,17.154653549194336
2003-07-21,16.887920379638672
2003-07-22,17.029132843017578
2003-07-23,17.102352142333984
2003-07-24,17.201717376708984
2003-07-25,17.777034759521484
2003-07-28,17.714275360107422
2003-07-29,17.62012481689453
2003-07-30,17.363861083984375
2003-07-31,17.05005645751953
2003-08-01,16.987295150756836
2003-08-04,17.05005645751953
2003-08-05,16.072031021118164
2003-08-06,16.4433650970459
2003-08-07,16.657791137695312
2003-08-08,16.7833194732666
2003-08-11,16.490432739257812
2003-08-12,16.75716781616211
2003-08-13,16.673486709594727
2003-08-14,16.929765701293945
2003-08-15,16.924530029296875
2003-08-18,17.013437271118164
2003-08-19,17.07097053527832
2003-08-20,16.689176559448242
2003-08-21,16.6159610748291
2003-08-22,16.41720962524414
2003-08-25,16.213239669799805
2003-08-26,16.140018463134766
2003-08-27,16.051111221313477
2003-08-28,16.27076530456543
2003-08-29,16.453826904296875
2003-09-02,16.89315414428711
2003-09-03,17.081430435180664
2003-09-04,17.091888427734375
2003-09-05,16.935001373291016
2003-09-08,17.07620620727539
2003-09-09,16.85654067993164
2003-09-10,16.323074340820312
2003-09-11,16.391056060791016
2003-09-12,16.438133239746094
2003-09-15,16.469507217407227
2003-09-16,16.647336959838867
2003-09-17,16.589801788330078
2003-09-18,16.85654067993164
2003-09-19,16.762399673461914
2003-09-22,16.42767333984375
2003-09-23,16.438133239746094
2003-09-24,16.286462783813477
2003-09-25,16.05634117126465
2003-09-26,15.868054389953613
2003-09-29,16.239389419555664
2003-09-30,16.20801544189453
2003-10-01,16.657791137695312
2003-10-02,16.600265502929688
2003-10-03,16.574113845825195
2003-10-06,16.73101806640625
2003-10-07,16.699636459350586
2003-10-08,16.610727310180664
2003-10-09,16.600265502929688
2003-10-10,16.317848205566406
2003-10-13,16.872228622436523
2003-10-14,16.95067596435547
2003-10-15,16.657791137695312
2003-10-16,16.77808380126953
2003-10-17,16.699636459350586
2003-10-20,16.736251831054688
2003-10-21,16.75716781616211
2003-10-22,16.55842399597168
2003-10-23,16.704872131347656
2003-10-24,16.610727310180664
2003-10-27,16.479970932006836
2003-10-28,16.500892639160156
2003-10-29,16.239389419555664
2003-10-30,16.108642578125
2003-10-31,16.396289825439453
2003-11-03,16.835620880126953
2003-11-04,16.66825294494629
2003-11-05,16.49850082397461
2003-11-06,16.65764808654785
2003-11-07,16.392396926879883
2003-11-10,16.556854248046875
2003-11-11,16.67356300354004
2003-11-12,16.769054412841797
2003-11-13,16.869844436645508
2003-11-14,16.742525100708008
2003-11-17,16.73191261291504
2003-11-18,16.72661018371582
2003-11-19,16.92819595336914
2003-11-20,16.864545822143555
2003-11-21,16.91759490966797
2003-11-24,16.91759490966797
2003-11-25,17.029001235961914
2003-11-26,17.570104598999023
2003-11-28,17.56479835510254
2003-12-01,17.729249954223633
2003-12-02,18.143041610717773
2003-12-03,17.840660095214844
2003-12-04,17.89371109008789
2003-12-05,17.914926528930664
2003-12-08,18.068771362304688
2003-12-09,17.665592193603516
2003-12-10,17.416261672973633
2003-12-11,17.68150520324707
2003-12-12,17.766386032104492
2003-12-15,17.26771354675293
2003-12-16,17.48522186279297
2003-12-17,17.432178497314453
2003-12-18,17.56479835510254
2003-12-19,17.55949592590332
2003-12-22,17.42686653137207
2003-12-23,17.490530014038086
2003-12-24,17.453393936157227
2003-12-26,17.410953521728516
2003-12-29,17.68150520324707
2003-12-30,17.676204681396484
2003-12-31,17.543581008911133
2004-01-02,17.46930694580078
2004-01-05,17.257110595703125
2004-01-06,17.278329849243164
2004-01-07,17.29424285888672
2004-01-08,17.30484962463379
2004-01-09,17.273025512695312
2004-01-12,17.145708084106445
2004-01-13,17.453393936157227
2004-01-14,18.10590171813965
2004-01-15,18.11651611328125
2004-01-16,18.6310977935791
2004-01-20,18.715978622436523
2004-01-21,19.113853454589844
2004-01-22,19.082021713256836
2004-01-23,18.981225967407227
2004-01-26,19.092628479003906
2004-01-27,18.89634895324707
2004-01-28,18.567445755004883
2004-01-29,18.583356857299805
2004-01-30,18.40829086303711
2004-02-02,18.80616569519043
2004-02-03,18.93878936767578
2004-02-04,18.800861358642578
2004-02-05,18.742507934570312
2004-02-06,19.034284591674805
2004-02-09,18.933481216430664
2004-02-10,19.156293869018555
2004-02-11,19.442766189575195
2004-02-12,19.368499755859375
2004-02-13,19.341968536376953
2004-02-17,19.55416488647461
2004-02-18,19.363183975219727
2004-02-19,19.469287872314453
2004-02-20,19.479896545410156
2004-02-23,19.357881546020508
2004-02-24,19.257089614868164
2004-02-25,19.437463760375977
2004-02-26,19.363183975219727
2004-02-27,19.204050064086914
2004-03-01,19.283615112304688
2004-03-02,19.23056411743164
2004-03-03,19.410934448242188
2004-03-04,19.283615112304688
2004-03-05,19.490507125854492
2004-03-08,19.379108428955078
2004-03-09,19.257089614868164
2004-03-10,18.91756820678711
2004-03-11,18.6310977935791
2004-03-12,18.57805633544922
2004-03-15,18.132427215576172
2004-03-16,18.556821823120117
2004-03-17,18.700057983398438
2004-03-18,18.875133514404297
2004-03-19,18.55152702331543
2004-03-22,18.456031799316406
2004-03-23,18.328718185424805
2004-03-24,18.265050888061523
2004-03-25,18.4348201751709
2004-03-26,18.57805633544922
2004-03-29,18.85390853881836
2004-03-30,18.875133514404297
2004-03-31,18.90165138244629
2004-04-01,19.071413040161133
2004-04-02,18.9547061920166
2004-04-05,18.991840362548828
2004-04-06,19.092628479003906
2004-04-07,19.09794044494629
2004-04-08,19.066112518310547
2004-04-12,19.235864639282227
2004-04-13,18.76371955871582
2004-04-14,18.556821823120117
2004-04-15,18.413593292236328
2004-04-16,18.68415069580078
2004-04-19,18.55152702331543
2004-04-20,18.201391220092773
2004-04-21,18.212003707885742
2004-04-22,18.609878540039062
2004-04-23,18.657625198364258
2004-04-26,18.67353630065918
2004-04-27,18.875133514404297
2004-04-28,18.609878540039062
2004-04-29,18.620485305786133
2004-04-30,18.72659683227539
2004-05-03,18.991840362548828
2004-05-04,18.604572296142578
2004-05-05,18.424203872680664
2004-05-06,18.12712860107422
2004-05-07,17.506450653076172
2004-05-10,17.225282669067383
2004-05-11,17.151012420654297
2004-05-12,18.424203872680664
2004-05-13,18.302186965942383
2004-05-14,18.53030014038086
2004-05-17,18.095291137695312
2004-05-18,18.217302322387695
2004-05-19,18.339326858520508
2004-05-20,18.275671005249023
2004-05-21,18.424203872680664
2004-05-24,18.270362854003906
2004-05-25,18.44011688232422
2004-05-26,18.466642379760742
2004-05-27,18.593969345092773
2004-05-28,18.540918350219727
2004-06-01,18.53030014038086
2004-06-02,18.742507934570312
2004-06-03,18.71068000793457
2004-06-04,18.875133514404297
2004-06-07,19.03958511352539
2004-06-08,19.034284591674805
2004-06-09,18.922874450683594
2004-06-10,18.93878936767578
2004-06-14,18.53030014038086
2004-06-15,18.588661193847656
2004-06-16,18.700057983398438
2004-06-17,18.64701271057129
2004-06-18,18.64701271057129
2004-06-21,18.50908851623535
2004-06-22,18.312801361083984
2004-06-23,18.429515838623047
2004-06-24,18.312801361083984
2004-06-25,18.334016799926758
2004-06-28,18.270362854003906
2004-06-29,18.53030014038086
2004-06-30,18.450727462768555
2004-07-01,18.68946075439453
2004-07-02,18.72659683227539
2004-07-06,18.827390670776367
2004-07-07,18.859209060668945
2004-07-08,18.73189926147461
2004-07-09,18.822071075439453
2004-07-12,18.790250778198242
2004-07-13,18.76903533935547
2004-07-14,18.67353630065918
2004-07-15,18.471946716308594
2004-07-16,18.249143600463867
2004-07-19,18.243831634521484
2004-07-20,18.365848541259766
2004-07-21,18.0528564453125
2004-07-22,18.01041603088379
2004-07-23,17.90431785583496
2004-07-26,17.967981338500977
2004-07-27,17.957366943359375
2004-07-28,17.856576919555664
2004-07-29,18.005107879638672
2004-07-30,18.031635284423828
2004-08-02,18.227924346923828
2004-08-03,17.363210678100586
2004-08-04,17.490530014038086
2004-08-05,17.103269577026367
2004-08-06,17.09265899658203
2004-08-09,17.2305850982666
2004-08-10,17.437484741210938
2004-08-11,17.453393936157227
2004-08-12,17.3472957611084
2004-08-13,17.357898712158203
2004-08-16,17.734556198120117
2004-08-17,17.59662628173828
2004-08-18,17.89901351928711
2004-08-19,17.782306671142578
2004-08-20,17.8671875
2004-08-23,17.782306671142578
2004-08-24,17.845964431762695
2004-08-25,18.036943435668945
2004-08-26,17.983896255493164
2004-08-27,18.089994430541992
2004-08-30,18.132427215576172
2004-08-31,18.413593292236328
2004-09-01,18.50908851623535
2004-09-02,18.625797271728516
2004-09-03,18.620485305786133
2004-09-07,18.86451530456543
2004-09-08,18.779638290405273
2004-09-09,18.8167781829834
2004-09-10,18.80616569519043
2004-09-13,19.007753372192383
2004-09-14,19.219951629638672
2004-09-15,18.9547061920166
2004-09-16,19.12445831298828
2004-09-17,19.150991439819336
2004-09-20,18.922874450683594
2004-09-21,19.03958511352539
2004-09-22,18.832693099975586
2004-09-23,18.705364227294922
2004-09-24,18.737199783325195
2004-09-27,18.774328231811523
2004-09-28,19.060806274414062
2004-09-29,19.384408950805664
2004-09-30,19.082021713256836
2004-10-01,19.47458267211914
2004-10-04,19.564783096313477
2004-10-05,19.416227340698242
2004-10-06,19.485204696655273
2004-10-07,19.30483055114746
2004-10-08,19.182823181152344
2004-10-11,19.2677001953125
2004-10-12,19.363183975219727
2004-10-13,19.103240966796875
2004-10-14,18.721284866333008
2004-10-15,18.604572296142578
2004-10-18,18.84330177307129
2004-10-19,18.265050888061523
2004-10-20,18.668230056762695
2004-10-21,18.657625198364258
2004-10-22,18.837995529174805
2004-10-25,18.89634895324707
2004-10-26,19.352571487426758
2004-10-27,19.485204696655273
2004-10-28,19.654953002929688
2004-10-29,20.0316162109375
2004-11-01,19.538251876831055
2004-11-02,20.15363121032715
2004-11-03,20.015705108642578
2004-11-04,20.238510131835938
2004-11-05,20.35521697998047
2004-11-08,20.705352783203125
2004-11-09,20.845247268676758
2004-11-10,20.952863693237305
2004-11-11,21.238046646118164
2004-11-12,20.845247268676758
2004-11-15,21.028202056884766
2004-11-16,20.85601043701172
2004-11-17,20.85062599182129
2004-11-18,20.82372283935547
2004-11-19,20.613876342773438
2004-11-22,20.82372283935547
2004-11-23,20.7591552734375
2004-11-24,20.79144287109375
2004-11-26,20.576213836669922
2004-11-29,20.366355895996094
2004-11-30,20.27488136291504
2004-12-01,20.818342208862305
2004-12-02,20.829099655151367
2004-12-03,20.877534866333008
2004-12-06,20.942102432250977
2004-12-07,20.743013381958008
2004-12-08,20.942102432250977
2004-12-09,20.931346893310547
2004-12-10,20.98515510559082
2004-12-13,21.049718856811523
2004-12-14,20.97439193725586
2004-12-15,21.442522048950195
2004-12-16,21.49094581604004
2004-12-17,21.447904586791992
2004-12-20,21.41560935974121
2004-12-21,21.582416534423828
2004-12-22,21.792272567749023
2004-12-23,21.79765510559082
2004-12-27,21.754602432250977
2004-12-28,22.17430305480957
2004-12-29,22.06669807434082
2004-12-30,22.07206916809082
2004-12-31,22.029029846191406
2005-01-03,21.82456398010254
2005-01-04,21.80303192138672
2005-01-05,21.555511474609375
2005-01-06,21.49094581604004
2005-01-07,21.420995712280273
2005-01-10,21.51784896850586
2005-01-11,21.377952575683594
2005-01-12,21.69541358947754
2005-01-13,21.577035903930664
2005-01-14,21.66851806640625
2005-01-18,22.142013549804688
2005-01-19,21.819183349609375
2005-01-20,21.480180740356445
2005-01-21,21.46404457092285
2005-01-24,21.447904586791992
2005-01-25,21.48556137084961
2005-01-26,21.770748138427734
2005-01-27,21.46404457092285
2005-01-28,21.383333206176758
2005-01-31,21.835315704345703
2005-02-01,22.19045639038086
2005-02-02,22.271167755126953
2005-02-03,22.362632751464844
2005-02-04,22.303449630737305
2005-02-07,22.470247268676758
2005-02-08,21.36717987060547
2005-02-09,21.13043212890625
2005-02-10,21.232662200927734
2005-02-11,21.39409828186035
2005-02-14,21.307998657226562
2005-02-15,21.630849838256836
2005-02-16,21.501708984375
2005-02-17,21.2272891998291
2005-02-18,21.194997787475586
2005-02-22,20.624637603759766
2005-02-23,20.716102600097656
2005-02-24,20.872150421142578
2005-02-25,21.248809814453125
2005-02-28,20.995914459228516
2005-03-01,20.915193557739258
2005-03-02,20.866769790649414
2005-03-03,20.829099655151367
2005-03-04,20.925960540771484
2005-03-07,20.94748306274414
2005-03-08,20.877534866333008
2005-03-09,20.82372283935547
2005-03-10,20.99053192138672
2005-03-11,20.53853988647461
2005-03-14,20.812963485717773
2005-03-15,21.01205825805664
2005-03-16,20.92058563232422
2005-03-17,20.936725616455078
2005-03-18,20.963621139526367
2005-03-21,20.716102600097656
2005-03-22,20.393266677856445
2005-03-23,20.387880325317383
2005-03-24,20.23722267150879
2005-03-28,20.5546817779541
2005-03-29,20.44707489013672
2005-03-30,20.721481323242188
2005-03-31,20.710731506347656
2005-04-01,20.506254196166992
2005-04-04,20.796825408935547
2005-04-05,20.769922256469727
2005-04-06,20.915193557739258
2005-04-07,20.85062599182129
2005-04-08,20.500869750976562
2005-04-11,20.565448760986328
2005-04-12,20.899051666259766
2005-04-13,20.683822631835938
2005-04-14,20.247982025146484
2005-04-15,19.96817398071289
2005-04-18,19.96817398071289
2005-04-19,19.995080947875977
2005-04-20,19.860565185546875
2005-04-21,20.280258178710938
2005-04-22,20.210315704345703
2005-04-25,20.404020309448242
2005-04-26,20.22107696533203
2005-04-27,20.334077835083008
2005-04-28,20.307165145874023
2005-04-29,21.028202056884766
2005-05-02,20.506254196166992
2005-05-03,20.90443992614746
2005-05-04,21.609331130981445
2005-05-05,21.65237045288086
2005-05-06,21.53398895263672
2005-05-09,21.620080947875977
2005-05-10,21.243425369262695
2005-05-11,21.41560935974121
2005-05-12,21.157337188720703
2005-05-13,20.95824432373047
2005-05-16,21.135818481445312
2005-05-17,21.36180877685547
2005-05-18,21.496334075927734
2005-05-19,21.36717987060547
2005-05-20,21.42637825012207
2005-05-23,21.46942138671875
2005-05-24,21.480180740356445
2005-05-25,21.248809814453125
2005-05-26,21.404848098754883
2005-05-27,21.41023826599121
2005-05-31,21.46404457092285
2005-06-01,21.496334075927734
2005-06-02,21.431758880615234
2005-06-03,21.200382232666016
2005-06-06,21.211149215698242
2005-06-07,21.178855895996094
2005-06-08,21.14657211303711
2005-06-09,21.221908569335938
2005-06-10,21.46404457092285
2005-06-13,21.383333206176758
2005-06-14,21.25419044494629
2005-06-15,21.238046646118164
2005-06-16,21.53937339782715
2005-06-17,22.142013549804688
2005-06-20,22.185068130493164
2005-06-21,22.195831298828125
2005-06-22,22.298067092895508
2005-06-23,22.271167755126953
2005-06-24,22.17430305480957
2005-06-27,22.507915496826172
2005-06-28,22.5186824798584
2005-06-29,22.567108154296875
2005-06-30,22.545583724975586
2005-07-01,22.771575927734375
2005-07-05,23.04061508178711
2005-07-06,22.981426239013672
